Net generation from petroleum for New York (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390113&sdid=EBA.NY-ALL.NG.OIL.H
19:17:46 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NY-ALL.NG.OIL.H megawatthours
12/22/2020 16H,669
12/22/2020 15H,633
12/22/2020 14H,621
12/22/2020 13H,635
12/22/2020 12H,645
12/22/2020 11H,623
12/22/2020 10H,607
12/22/2020 09H,606
12/22/2020 08H,607
12/22/2020 07H,618
12/22/2020 06H,695
12/22/2020 05H,677
12/22/2020 04H,692
12/22/2020 03H,672
12/22/2020 02H,640
12/22/2020 01H,679
12/22/2020 00H,663
12/21/2020 23H,729
12/21/2020 22H,633
12/21/2020 21H,647
12/21/2020 20H,694
12/21/2020 19H,657
12/21/2020 18H,641
12/21/2020 17H,689
12/21/2020 16H,694
12/21/2020 15H,657
12/21/2020 14H,676
12/21/2020 13H,642
12/21/2020 12H,631
12/21/2020 11H,611
12/21/2020 10H,637
12/21/2020 09H,626
12/21/2020 08H,593
12/21/2020 07H,639
12/21/2020 06H,647
12/21/2020 05H,661
12/21/2020 04H,696
12/21/2020 03H,690
12/21/2020 02H,704
12/21/2020 01H,701
12/21/2020 00H,702
12/20/2020 23H,701
12/20/2020 22H,700
12/20/2020 21H,697
12/20/2020 20H,708
12/20/2020 19H,713
12/20/2020 18H,745
12/20/2020 17H,715
12/20/2020 16H,703
12/20/2020 15H,641
12/20/2020 14H,642
12/20/2020 13H,647
12/20/2020 12H,650
12/20/2020 11H,607
12/20/2020 10H,587
12/20/2020 09H,584
12/20/2020 08H,637
12/20/2020 07H,633
12/20/2020 06H,703
12/20/2020 05H,595
12/20/2020 04H,643
12/20/2020 03H,825
12/20/2020 02H,817
12/20/2020 01H,997
12/20/2020 00H,1137
12/19/2020 23H,1041
12/19/2020 22H,877
12/19/2020 21H,896
12/19/2020 20H,569
12/19/2020 19H,404
12/19/2020 18H,373
12/19/2020 17H,0
12/19/2020 16H,396
12/19/2020 15H,571
12/19/2020 14H,465
12/19/2020 13H,399
12/19/2020 12H,372
12/19/2020 11H,342
12/19/2020 10H,379
12/19/2020 09H,392
12/19/2020 08H,334
12/19/2020 07H,347
12/19/2020 06H,351
12/19/2020 05H,349
12/19/2020 04H,337
12/19/2020 03H,364
12/19/2020 02H,357
12/19/2020 01H,418
12/19/2020 00H,418
12/18/2020 23H,348
12/18/2020 22H,0
12/18/2020 21H,0
12/18/2020 20H,0
12/18/2020 19H,0
12/18/2020 18H,0
12/18/2020 17H,0
12/18/2020 16H,5
12/18/2020 15H,2
12/18/2020 14H,3
12/18/2020 13H,45
12/18/2020 12H,12
12/18/2020 11H,0
12/18/2020 10H,1
12/18/2020 09H,0
12/18/2020 08H,1
12/18/2020 07H,0
12/18/2020 06H,2
12/18/2020 05H,0
12/18/2020 04H,0
12/18/2020 03H,0
12/18/2020 02H,12
12/18/2020 01H,44
12/18/2020 00H,66
12/17/2020 23H,395
12/17/2020 22H,65
12/17/2020 21H,0
12/17/2020 20H,0
12/17/2020 19H,0
12/17/2020 18H,2
12/17/2020 17H,0
12/17/2020 16H,0
12/17/2020 15H,0
12/17/2020 14H,0
12/17/2020 13H,0
12/17/2020 12H,0
12/17/2020 11H,0
12/17/2020 10H,3
12/17/2020 09H,0
12/17/2020 08H,178
12/17/2020 07H,290
12/17/2020 06H,346
12/17/2020 05H,455
12/17/2020 04H,480
12/17/2020 03H,628
12/17/2020 02H,675
12/17/2020 01H,902
12/17/2020 00H,998
12/16/2020 23H,917
12/16/2020 22H,816
12/16/2020 21H,729
12/16/2020 20H,727
12/16/2020 19H,739
12/16/2020 18H,982
12/16/2020 17H,801
12/16/2020 16H,697
12/16/2020 15H,743
12/16/2020 14H,674
12/16/2020 13H,728
12/16/2020 12H,1016
12/16/2020 11H,833
12/16/2020 10H,680
12/16/2020 09H,698
12/16/2020 08H,697
12/16/2020 07H,700
12/16/2020 06H,698
12/16/2020 05H,733
12/16/2020 04H,730
12/16/2020 03H,731
12/16/2020 02H,738
12/16/2020 01H,731
12/16/2020 00H,690
12/15/2020 23H,726
12/15/2020 22H,720
12/15/2020 21H,720
12/15/2020 20H,663
12/15/2020 19H,670
12/15/2020 18H,720
12/15/2020 17H,717
12/15/2020 16H,696
12/15/2020 15H,725
12/15/2020 14H,724
12/15/2020 13H,719
12/15/2020 12H,672
12/15/2020 11H,644
12/15/2020 10H,629
12/15/2020 09H,624
12/15/2020 08H,623
12/15/2020 07H,625
12/15/2020 06H,639
12/15/2020 05H,637
12/15/2020 04H,635
12/15/2020 03H,634
12/15/2020 02H,665
12/15/2020 01H,657
12/15/2020 00H,646
12/14/2020 23H,661
12/14/2020 22H,662
12/14/2020 21H,657
12/14/2020 20H,645
12/14/2020 19H,661
12/14/2020 18H,663
12/14/2020 17H,664
12/14/2020 16H,666
12/14/2020 15H,654
12/14/2020 14H,631
12/14/2020 13H,631
12/14/2020 12H,630
12/14/2020 11H,598
12/14/2020 10H,571
12/14/2020 09H,585
12/14/2020 08H,587
12/14/2020 07H,0
12/14/2020 06H,589
12/14/2020 05H,0
12/14/2020 04H,0
12/14/2020 03H,648
12/14/2020 02H,0
12/14/2020 01H,662
12/14/2020 00H,0
12/13/2020 23H,663
12/13/2020 22H,638
12/13/2020 21H,610
12/13/2020 20H,563
12/13/2020 19H,591
12/13/2020 18H,604
12/13/2020 17H,603
12/13/2020 16H,544
12/13/2020 15H,540
12/13/2020 14H,421
12/13/2020 13H,0
12/13/2020 12H,0
12/13/2020 11H,462
12/13/2020 10H,459
12/13/2020 09H,477
12/13/2020 08H,476
12/13/2020 07H,477
12/13/2020 06H,587
12/13/2020 05H,613
12/13/2020 04H,617
12/13/2020 03H,618
12/13/2020 02H,620
12/13/2020 01H,0
12/13/2020 00H,659
12/12/2020 23H,635
12/12/2020 22H,625
12/12/2020 21H,623
12/12/2020 20H,623
12/12/2020 19H,625
12/12/2020 18H,625
12/12/2020 17H,624
12/12/2020 16H,625
12/12/2020 15H,621
12/12/2020 14H,0
12/12/2020 13H,618
12/12/2020 12H,596
12/12/2020 11H,598
12/12/2020 10H,596
12/12/2020 09H,597
12/12/2020 08H,597
12/12/2020 07H,614
12/12/2020 06H,618
12/12/2020 05H,620
12/12/2020 04H,640
12/12/2020 03H,624
12/12/2020 02H,639
12/12/2020 01H,658
12/12/2020 00H,718
12/11/2020 23H,732
12/11/2020 22H,703
12/11/2020 21H,691
12/11/2020 20H,690
12/11/2020 19H,688
12/11/2020 18H,683
12/11/2020 17H,660
12/11/2020 16H,656
12/11/2020 15H,636
12/11/2020 14H,631
12/11/2020 13H,632
12/11/2020 12H,607
12/11/2020 11H,521
12/11/2020 10H,344
12/11/2020 09H,304
12/11/2020 08H,263
12/11/2020 07H,0
12/11/2020 06H,305
12/11/2020 05H,302
12/11/2020 04H,305
12/11/2020 03H,307
12/11/2020 02H,341
12/11/2020 01H,341
12/11/2020 00H,340
12/10/2020 23H,342
12/10/2020 22H,316
12/10/2020 21H,308
12/10/2020 20H,0
12/10/2020 19H,306
12/10/2020 18H,0
12/10/2020 17H,0
12/10/2020 16H,0
12/10/2020 15H,0
12/10/2020 14H,343
12/10/2020 13H,336
12/10/2020 12H,0
12/10/2020 11H,300
12/10/2020 10H,0
12/10/2020 09H,0
12/10/2020 08H,0
12/10/2020 07H,297
12/10/2020 06H,0
12/10/2020 05H,318
12/10/2020 04H,371
12/10/2020 03H,382
12/10/2020 02H,386
12/10/2020 01H,389
12/10/2020 00H,390
12/9/2020 23H,393
12/9/2020 22H,389
12/9/2020 21H,386
12/9/2020 20H,384
12/9/2020 19H,440
12/9/2020 18H,392
12/9/2020 17H,0
12/9/2020 16H,0
12/9/2020 15H,392
12/9/2020 14H,382
12/9/2020 13H,0
12/9/2020 12H,0
12/9/2020 11H,0
12/9/2020 10H,307
12/9/2020 09H,307
12/9/2020 08H,307
12/9/2020 07H,310
12/9/2020 06H,315
12/9/2020 05H,368
12/9/2020 04H,516
12/9/2020 03H,537
12/9/2020 02H,641
12/9/2020 01H,832
12/9/2020 00H,1060
12/8/2020 23H,1160
12/8/2020 22H,1109
12/8/2020 21H,916
12/8/2020 20H,646
12/8/2020 19H,511
12/8/2020 18H,506
12/8/2020 17H,557
12/8/2020 16H,523
12/8/2020 15H,484
12/8/2020 14H,431
12/8/2020 13H,380
12/8/2020 12H,341
12/8/2020 11H,322
12/8/2020 10H,314
12/8/2020 09H,319
12/8/2020 08H,320
12/8/2020 07H,321
12/8/2020 06H,319
12/8/2020 05H,320
12/8/2020 04H,320
12/8/2020 03H,319
12/8/2020 02H,333
12/8/2020 01H,339
12/8/2020 00H,350
12/7/2020 23H,351
12/7/2020 22H,381
12/7/2020 21H,320
12/7/2020 20H,320
12/7/2020 19H,319
12/7/2020 18H,323
12/7/2020 17H,323
12/7/2020 16H,332
12/7/2020 15H,338
12/7/2020 14H,338
12/7/2020 13H,333
12/7/2020 12H,321
12/7/2020 11H,323
12/7/2020 10H,318
12/7/2020 09H,313
12/7/2020 08H,313
12/7/2020 07H,317
12/7/2020 06H,345
12/7/2020 05H,321
12/7/2020 04H,321
12/7/2020 03H,321
12/7/2020 02H,329
12/7/2020 01H,368
12/7/2020 00H,393
12/6/2020 23H,475
12/6/2020 22H,325
12/6/2020 21H,320
12/6/2020 20H,319
12/6/2020 19H,319
12/6/2020 18H,316
12/6/2020 17H,319
12/6/2020 16H,320
12/6/2020 15H,320
12/6/2020 14H,320
12/6/2020 13H,319
12/6/2020 12H,311
12/6/2020 11H,301
12/6/2020 10H,296
12/6/2020 09H,296
12/6/2020 08H,0
12/6/2020 07H,297
12/6/2020 06H,339
12/6/2020 05H,604
12/6/2020 04H,625
12/6/2020 03H,626
12/6/2020 02H,653
12/6/2020 01H,639
12/6/2020 00H,704
12/5/2020 23H,677
12/5/2020 22H,626
12/5/2020 21H,620
12/5/2020 20H,616
12/5/2020 19H,616
12/5/2020 18H,677
12/5/2020 17H,700
12/5/2020 16H,639
12/5/2020 15H,616
12/5/2020 14H,607
12/5/2020 13H,561
12/5/2020 12H,457
12/5/2020 11H,320
12/5/2020 10H,287
12/5/2020 09H,288
12/5/2020 08H,289
12/5/2020 07H,0
12/5/2020 06H,296
12/5/2020 05H,230
12/5/2020 04H,323
12/5/2020 03H,615
12/5/2020 02H,630
12/5/2020 01H,643
12/5/2020 00H,709
12/4/2020 23H,648
12/4/2020 22H,627
12/4/2020 21H,624
12/4/2020 20H,621
12/4/2020 19H,624
12/4/2020 18H,616
12/4/2020 17H,619
12/4/2020 16H,624
12/4/2020 15H,626
12/4/2020 14H,628
12/4/2020 13H,624
12/4/2020 12H,511
12/4/2020 11H,400
12/4/2020 10H,267
12/4/2020 09H,197
12/4/2020 08H,0
12/4/2020 07H,0
12/4/2020 06H,0
12/4/2020 05H,315
12/4/2020 04H,296
12/4/2020 03H,616
12/4/2020 02H,632
12/4/2020 01H,663
12/4/2020 00H,700
12/3/2020 23H,695
12/3/2020 22H,632
12/3/2020 21H,621
12/3/2020 20H,618
12/3/2020 19H,619
12/3/2020 18H,623
12/3/2020 17H,633
12/3/2020 16H,637
12/3/2020 15H,643
12/3/2020 14H,659
12/3/2020 13H,647
12/3/2020 12H,621
12/3/2020 11H,525
12/3/2020 10H,342
12/3/2020 09H,266
12/3/2020 08H,302
12/3/2020 07H,305
12/3/2020 06H,317
12/3/2020 05H,310
12/3/2020 04H,0
12/3/2020 03H,319
12/3/2020 02H,348
12/3/2020 01H,427
12/3/2020 00H,372
12/2/2020 23H,349
12/2/2020 22H,323
12/2/2020 21H,313
12/2/2020 20H,313
12/2/2020 19H,321
12/2/2020 18H,319
12/2/2020 17H,322
12/2/2020 16H,319
12/2/2020 15H,341
12/2/2020 14H,328
12/2/2020 13H,331
12/2/2020 12H,309
12/2/2020 11H,240
12/2/2020 10H,177
12/2/2020 09H,76
12/2/2020 08H,1
12/2/2020 07H,1
12/2/2020 06H,1
12/2/2020 05H,25
12/2/2020 04H,303
12/2/2020 03H,340
12/2/2020 02H,341
12/2/2020 01H,344
12/2/2020 00H,392
12/1/2020 23H,352
12/1/2020 22H,315
12/1/2020 21H,335
12/1/2020 20H,329
12/1/2020 19H,316
12/1/2020 18H,363
12/1/2020 17H,335
12/1/2020 16H,320
12/1/2020 15H,340
12/1/2020 14H,313
12/1/2020 13H,295
12/1/2020 12H,0
12/1/2020 11H,290
12/1/2020 10H,290
12/1/2020 09H,249
12/1/2020 08H,285
12/1/2020 07H,0
12/1/2020 06H,0
12/1/2020 05H,297
12/1/2020 04H,461
12/1/2020 03H,355
12/1/2020 02H,206
12/1/2020 01H,125
12/1/2020 00H,161
11/30/2020 23H,124
11/30/2020 22H,560
11/30/2020 21H,754
11/30/2020 20H,754
11/30/2020 19H,813
11/30/2020 18H,864
11/30/2020 17H,850
11/30/2020 16H,763
11/30/2020 15H,710
11/30/2020 14H,705
11/30/2020 13H,701
11/30/2020 12H,686
11/30/2020 11H,616
11/30/2020 10H,614
11/30/2020 09H,616
11/30/2020 08H,616
11/30/2020 07H,615
11/30/2020 06H,617
11/30/2020 05H,623
11/30/2020 04H,677
11/30/2020 03H,695
11/30/2020 02H,696
11/30/2020 01H,697
11/30/2020 00H,701
11/29/2020 23H,705
11/29/2020 22H,693
11/29/2020 21H,649
11/29/2020 20H,609
11/29/2020 19H,610
11/29/2020 18H,612
11/29/2020 17H,615
11/29/2020 16H,618
11/29/2020 15H,625
11/29/2020 14H,627
11/29/2020 13H,626
11/29/2020 12H,490
11/29/2020 11H,604
11/29/2020 10H,601
11/29/2020 09H,603
11/29/2020 08H,599
11/29/2020 07H,615
11/29/2020 06H,618
11/29/2020 05H,616
11/29/2020 04H,621
11/29/2020 03H,634
11/29/2020 02H,650
11/29/2020 01H,692
11/29/2020 00H,687
11/28/2020 23H,695
11/28/2020 22H,660
11/28/2020 21H,630
11/28/2020 20H,620
11/28/2020 19H,658
11/28/2020 18H,689
11/28/2020 17H,643
11/28/2020 16H,613
11/28/2020 15H,616
11/28/2020 14H,610
11/28/2020 13H,599
11/28/2020 12H,526
11/28/2020 11H,581
11/28/2020 10H,571
11/28/2020 09H,574
11/28/2020 08H,573
11/28/2020 07H,588
11/28/2020 06H,589
11/28/2020 05H,613
11/28/2020 04H,625
11/28/2020 03H,691
11/28/2020 02H,694
11/28/2020 01H,695
11/28/2020 00H,696
11/27/2020 23H,695
11/27/2020 22H,691
11/27/2020 21H,687
11/27/2020 20H,687
11/27/2020 19H,687
11/27/2020 18H,688
11/27/2020 17H,691
11/27/2020 16H,637
11/27/2020 15H,693
11/27/2020 14H,690
11/27/2020 13H,680
11/27/2020 12H,605
11/27/2020 11H,579
11/27/2020 10H,482
11/27/2020 09H,452
11/27/2020 08H,482
11/27/2020 07H,568
11/27/2020 06H,492
11/27/2020 05H,539
11/27/2020 04H,608
11/27/2020 03H,609
11/27/2020 02H,611
11/27/2020 01H,609
11/27/2020 00H,640
11/26/2020 23H,676
11/26/2020 22H,678
11/26/2020 21H,716
11/26/2020 20H,683
11/26/2020 19H,694
11/26/2020 18H,770
11/26/2020 17H,700
11/26/2020 16H,688
11/26/2020 15H,690
11/26/2020 14H,634
11/26/2020 13H,611
11/26/2020 12H,569
11/26/2020 11H,582
11/26/2020 10H,575
11/26/2020 09H,590
11/26/2020 08H,596
11/26/2020 07H,613
11/26/2020 06H,609
11/26/2020 05H,620
11/26/2020 04H,625
11/26/2020 03H,626
11/26/2020 02H,640
11/26/2020 01H,695
11/26/2020 00H,696
11/25/2020 23H,697
11/25/2020 22H,701
11/25/2020 21H,698
11/25/2020 20H,699
11/25/2020 19H,699
11/25/2020 18H,702
11/25/2020 17H,700
11/25/2020 16H,700
11/25/2020 15H,678
11/25/2020 14H,658
11/25/2020 13H,655
11/25/2020 12H,648
11/25/2020 11H,626
11/25/2020 10H,621
11/25/2020 09H,627
11/25/2020 08H,630
11/25/2020 07H,635
11/25/2020 06H,651
11/25/2020 05H,667
11/25/2020 04H,640
11/25/2020 03H,660
11/25/2020 02H,694
11/25/2020 01H,728
11/25/2020 00H,723
11/24/2020 23H,721
11/24/2020 22H,712
11/24/2020 21H,717
11/24/2020 20H,671
11/24/2020 19H,642
11/24/2020 18H,640
11/24/2020 17H,662
11/24/2020 16H,660
11/24/2020 15H,669
11/24/2020 14H,654
11/24/2020 13H,662
11/24/2020 12H,652
11/24/2020 11H,644
11/24/2020 10H,619
11/24/2020 09H,599
11/24/2020 08H,612
11/24/2020 07H,615
11/24/2020 06H,619
11/24/2020 05H,631
11/24/2020 04H,637
11/24/2020 03H,711
11/24/2020 02H,712
11/24/2020 01H,626
11/24/2020 00H,435
11/23/2020 23H,367
11/23/2020 22H,349
11/23/2020 21H,348
11/23/2020 20H,346
11/23/2020 19H,348
11/23/2020 18H,393
11/23/2020 17H,454
11/23/2020 16H,414
11/23/2020 15H,353
11/23/2020 14H,345
11/23/2020 13H,336
11/23/2020 12H,334
11/23/2020 11H,303
11/23/2020 10H,292
11/23/2020 09H,278
11/23/2020 08H,280
11/23/2020 07H,309
11/23/2020 06H,303
11/23/2020 05H,313
11/23/2020 04H,316
11/23/2020 03H,334
11/23/2020 02H,318
11/23/2020 01H,320
11/23/2020 00H,310
11/22/2020 23H,312
11/22/2020 22H,431
11/22/2020 21H,343
11/22/2020 20H,318
11/22/2020 19H,317
11/22/2020 18H,317
11/22/2020 17H,317
11/22/2020 16H,373
11/22/2020 15H,665
11/22/2020 14H,634
11/22/2020 13H,631
11/22/2020 12H,625
11/22/2020 11H,600
11/22/2020 10H,517
11/22/2020 09H,355
11/22/2020 08H,318
11/22/2020 07H,317
11/22/2020 06H,319
11/22/2020 05H,320
11/22/2020 04H,322
11/22/2020 03H,333
11/22/2020 02H,352
11/22/2020 01H,352
11/22/2020 00H,350
11/21/2020 23H,351
11/21/2020 22H,339
11/21/2020 21H,327
11/21/2020 20H,313
11/21/2020 19H,310
11/21/2020 18H,311
11/21/2020 17H,310
11/21/2020 16H,312
11/21/2020 15H,324
11/21/2020 14H,331
11/21/2020 13H,332
11/21/2020 12H,318
11/21/2020 11H,304
11/21/2020 10H,295
11/21/2020 09H,301
11/21/2020 08H,297
11/21/2020 07H,311
11/21/2020 06H,318
11/21/2020 05H,286
11/21/2020 04H,340
11/21/2020 03H,619
11/21/2020 02H,645
11/21/2020 01H,721
11/21/2020 00H,681
11/20/2020 23H,669
11/20/2020 22H,660
11/20/2020 21H,658
11/20/2020 20H,643
11/20/2020 19H,605
11/20/2020 18H,614
11/20/2020 17H,618
11/20/2020 16H,661
11/20/2020 15H,674
11/20/2020 14H,609
11/20/2020 13H,707
11/20/2020 12H,685
11/20/2020 11H,652
11/20/2020 10H,626
11/20/2020 09H,612
11/20/2020 08H,615
11/20/2020 07H,625
11/20/2020 06H,629
11/20/2020 05H,635
11/20/2020 04H,646
11/20/2020 03H,707
11/20/2020 02H,725
11/20/2020 01H,755
11/20/2020 00H,842
11/19/2020 23H,992
11/19/2020 22H,728
11/19/2020 21H,703
11/19/2020 20H,629
11/19/2020 19H,631
11/19/2020 18H,645
11/19/2020 17H,707
11/19/2020 16H,710
11/19/2020 15H,772
11/19/2020 14H,746
11/19/2020 13H,726
11/19/2020 12H,707
11/19/2020 11H,657
11/19/2020 10H,647
11/19/2020 09H,647
11/19/2020 08H,659
11/19/2020 07H,686
11/19/2020 06H,654
11/19/2020 05H,695
11/19/2020 04H,721
11/19/2020 03H,735
11/19/2020 02H,738
11/19/2020 01H,822
11/19/2020 00H,862
11/18/2020 23H,810
11/18/2020 22H,738
11/18/2020 21H,753
11/18/2020 20H,704
11/18/2020 19H,678
11/18/2020 18H,739
11/18/2020 17H,757
11/18/2020 16H,756
11/18/2020 15H,738
11/18/2020 14H,745
11/18/2020 13H,744
11/18/2020 12H,695
11/18/2020 11H,674
11/18/2020 10H,629
11/18/2020 09H,623
11/18/2020 08H,623
11/18/2020 07H,622
11/18/2020 06H,635
11/18/2020 05H,638
11/18/2020 04H,640
11/18/2020 03H,648
11/18/2020 02H,692
11/18/2020 01H,745
11/18/2020 00H,717
11/17/2020 23H,704
11/17/2020 22H,672
11/17/2020 21H,629
11/17/2020 20H,627
11/17/2020 19H,628
11/17/2020 18H,636
11/17/2020 17H,634
11/17/2020 16H,632
11/17/2020 15H,640
11/17/2020 14H,690
11/17/2020 13H,679
11/17/2020 12H,653
11/17/2020 11H,627
11/17/2020 10H,423
11/17/2020 09H,297
11/17/2020 08H,270
11/17/2020 07H,256
11/17/2020 06H,303
11/17/2020 05H,338
11/17/2020 04H,634
11/17/2020 03H,706
11/17/2020 02H,694
11/17/2020 01H,668
11/17/2020 00H,703
11/16/2020 23H,618
11/16/2020 22H,477
11/16/2020 21H,383
11/16/2020 20H,275
11/16/2020 19H,335
11/16/2020 18H,319
11/16/2020 17H,319
11/16/2020 16H,315
11/16/2020 15H,315
11/16/2020 14H,318
11/16/2020 13H,318
11/16/2020 12H,306
11/16/2020 11H,300
11/16/2020 10H,249
11/16/2020 09H,236
11/16/2020 08H,228
11/16/2020 07H,240
11/16/2020 06H,260
11/16/2020 05H,306
11/16/2020 04H,308
11/16/2020 03H,309
11/16/2020 02H,307
11/16/2020 01H,318
11/16/2020 00H,317
11/15/2020 23H,335
11/15/2020 22H,324
11/15/2020 21H,311
11/15/2020 20H,309
11/15/2020 19H,312
11/15/2020 18H,309
11/15/2020 17H,314
11/15/2020 16H,315
11/15/2020 15H,319
11/15/2020 14H,317
11/15/2020 13H,315
11/15/2020 12H,303
11/15/2020 11H,168
11/15/2020 10H,70
11/15/2020 09H,1
11/15/2020 08H,1
11/15/2020 07H,1
11/15/2020 06H,1
11/15/2020 05H,1
11/15/2020 04H,1
11/15/2020 03H,0
11/15/2020 02H,1
11/15/2020 01H,47
11/15/2020 00H,340
11/14/2020 23H,348
11/14/2020 22H,333
11/14/2020 21H,325
11/14/2020 20H,334
11/14/2020 19H,315
11/14/2020 18H,315
11/14/2020 17H,318
11/14/2020 16H,334
11/14/2020 15H,333
11/14/2020 14H,306
11/14/2020 13H,167
11/14/2020 12H,25
11/14/2020 11H,116
11/14/2020 10H,1
11/14/2020 09H,39
11/14/2020 08H,275
11/14/2020 07H,567
11/14/2020 06H,402
11/14/2020 05H,485
11/14/2020 04H,789
11/14/2020 03H,775
11/14/2020 02H,735
11/14/2020 01H,699
11/14/2020 00H,697
11/13/2020 23H,669
11/13/2020 22H,623
11/13/2020 21H,632
11/13/2020 20H,700
11/13/2020 19H,670
11/13/2020 18H,688
11/13/2020 17H,688
11/13/2020 16H,670
11/13/2020 15H,626
11/13/2020 14H,575
11/13/2020 13H,370
11/13/2020 12H,318
11/13/2020 11H,271
11/13/2020 10H,296
11/13/2020 09H,300
11/13/2020 08H,0
11/13/2020 07H,280
11/13/2020 06H,300
11/13/2020 05H,314
11/13/2020 04H,314
11/13/2020 03H,320
11/13/2020 02H,319
11/13/2020 01H,330
11/13/2020 00H,339
11/12/2020 23H,342
11/12/2020 22H,316
11/12/2020 21H,316
11/12/2020 20H,332
11/12/2020 19H,334
11/12/2020 18H,342
11/12/2020 17H,334
11/12/2020 16H,328
11/12/2020 15H,336
11/12/2020 14H,341
11/12/2020 13H,328
11/12/2020 12H,313
11/12/2020 11H,301
11/12/2020 10H,240
11/12/2020 09H,220
11/12/2020 08H,268
11/12/2020 07H,297
11/12/2020 06H,336
11/12/2020 05H,550
11/12/2020 04H,551
11/12/2020 03H,583
11/12/2020 02H,589
11/12/2020 01H,594
11/12/2020 00H,599
11/11/2020 23H,615
11/11/2020 22H,595
11/11/2020 21H,582
11/11/2020 20H,572
11/11/2020 19H,565
11/11/2020 18H,562
11/11/2020 17H,612
11/11/2020 16H,593
11/11/2020 15H,562
11/11/2020 14H,546
11/11/2020 13H,562
11/11/2020 12H,575
11/11/2020 11H,552
11/11/2020 10H,592
11/11/2020 09H,548
11/11/2020 08H,542
11/11/2020 07H,589
11/11/2020 06H,523
11/11/2020 05H,574
11/11/2020 04H,555
11/11/2020 03H,547
11/11/2020 02H,552
11/11/2020 01H,547
11/11/2020 00H,552
11/10/2020 23H,521
11/10/2020 22H,460
11/10/2020 21H,455
11/10/2020 20H,466
11/10/2020 19H,480
11/10/2020 18H,493
11/10/2020 17H,502
11/10/2020 16H,528
11/10/2020 15H,564
11/10/2020 14H,712
11/10/2020 13H,643
11/10/2020 12H,485
11/10/2020 11H,476
11/10/2020 10H,407
11/10/2020 09H,419
11/10/2020 08H,423
11/10/2020 07H,453
11/10/2020 06H,434
11/10/2020 05H,556
11/10/2020 04H,562
11/10/2020 03H,590
11/10/2020 02H,612
11/10/2020 01H,582
11/10/2020 00H,633
11/9/2020 23H,676
11/9/2020 22H,556
11/9/2020 21H,571
11/9/2020 20H,572
11/9/2020 19H,531
11/9/2020 18H,541
11/9/2020 17H,552
11/9/2020 16H,563
11/9/2020 15H,613
11/9/2020 14H,689
11/9/2020 13H,684
11/9/2020 12H,567
11/9/2020 11H,508
11/9/2020 10H,508
11/9/2020 09H,575
11/9/2020 08H,490
11/9/2020 07H,505
11/9/2020 06H,629
11/9/2020 05H,682
11/9/2020 04H,680
11/9/2020 03H,681
11/9/2020 02H,681
11/9/2020 01H,680
11/9/2020 00H,677
11/8/2020 23H,671
11/8/2020 22H,654
11/8/2020 21H,648
11/8/2020 20H,746
11/8/2020 19H,683
11/8/2020 18H,649
11/8/2020 17H,633
11/8/2020 16H,595
11/8/2020 15H,498
11/8/2020 14H,473
11/8/2020 13H,596
11/8/2020 12H,556
11/8/2020 11H,582
11/8/2020 10H,478
11/8/2020 09H,487
11/8/2020 08H,488
11/8/2020 07H,598
11/8/2020 06H,619
11/8/2020 05H,655
11/8/2020 04H,675
11/8/2020 03H,674
11/8/2020 02H,674
11/8/2020 01H,674
11/8/2020 00H,670
11/7/2020 23H,661
11/7/2020 22H,652
11/7/2020 21H,644
11/7/2020 20H,642
11/7/2020 19H,640
11/7/2020 18H,578
11/7/2020 17H,499
11/7/2020 16H,584
11/7/2020 15H,568
11/7/2020 14H,624
11/7/2020 13H,644
11/7/2020 12H,538
11/7/2020 11H,597
11/7/2020 10H,593
11/7/2020 09H,561
11/7/2020 08H,592
11/7/2020 07H,575
11/7/2020 06H,625
11/7/2020 05H,458
11/7/2020 04H,594
11/7/2020 03H,601
11/7/2020 02H,563
11/7/2020 01H,527
11/7/2020 00H,639
11/6/2020 23H,657
11/6/2020 22H,529
11/6/2020 21H,599
11/6/2020 20H,655
11/6/2020 19H,628
11/6/2020 18H,606
11/6/2020 17H,600
11/6/2020 16H,516
11/6/2020 15H,495
11/6/2020 14H,555
11/6/2020 13H,580
11/6/2020 12H,515
11/6/2020 11H,530
11/6/2020 10H,591
11/6/2020 09H,593
11/6/2020 08H,592
11/6/2020 07H,529
11/6/2020 06H,560
11/6/2020 05H,620
11/6/2020 04H,646
11/6/2020 03H,693
11/6/2020 02H,693
11/6/2020 01H,692
11/6/2020 00H,0
11/5/2020 23H,0
11/5/2020 22H,0
11/5/2020 21H,675
11/5/2020 20H,676
11/5/2020 19H,675
11/5/2020 18H,680
11/5/2020 17H,686
11/5/2020 16H,666
11/5/2020 15H,580
11/5/2020 14H,681
11/5/2020 13H,662
11/5/2020 12H,685
11/5/2020 11H,664
11/5/2020 10H,629
11/5/2020 09H,607
11/5/2020 08H,618
11/5/2020 07H,544
11/5/2020 06H,608
11/5/2020 05H,0
11/5/2020 04H,0
11/5/2020 03H,705
11/5/2020 02H,684
11/5/2020 01H,522
11/5/2020 00H,821
11/4/2020 23H,690
11/4/2020 22H,573
11/4/2020 21H,667
