Net generation from wind for New York (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390113&sdid=EBA.NY-ALL.NG.WND.H
19:17:59 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NY-ALL.NG.WND.H megawatthours
01/27/2019 09H,983
01/27/2019 08H,857
01/27/2019 07H,800
01/27/2019 06H,784
01/27/2019 05H,703
01/27/2019 04H,714
01/27/2019 03H,661
01/27/2019 02H,586
01/27/2019 01H,380
01/27/2019 00H,147
01/26/2019 23H,43
01/26/2019 22H,40
01/26/2019 21H,97
01/26/2019 20H,137
01/26/2019 19H,125
01/26/2019 18H,148
01/26/2019 17H,116
01/26/2019 16H,133
01/26/2019 15H,181
01/26/2019 14H,194
01/26/2019 13H,195
01/26/2019 12H,280
01/26/2019 11H,365
01/26/2019 10H,386
01/26/2019 09H,376
01/26/2019 08H,466
01/26/2019 07H,569
01/26/2019 06H,726
01/26/2019 05H,815
01/26/2019 04H,837
01/26/2019 03H,861
01/26/2019 02H,954
01/26/2019 01H,1061
01/26/2019 00H,1213
01/25/2019 23H,1332
01/25/2019 22H,1413
01/25/2019 21H,1515
01/25/2019 20H,1514
01/25/2019 19H,1444
01/25/2019 18H,1405
01/25/2019 17H,1363
01/25/2019 16H,1210
01/25/2019 15H,1111
01/25/2019 14H,1020
01/25/2019 13H,949
01/25/2019 12H,763
01/25/2019 11H,778
01/25/2019 10H,748
01/25/2019 09H,653
01/25/2019 08H,622
01/25/2019 07H,781
01/25/2019 06H,835
01/25/2019 05H,914
01/25/2019 04H,955
01/25/2019 03H,837
01/25/2019 02H,940
01/25/2019 01H,1022
01/25/2019 00H,1110
01/24/2019 23H,1161
01/24/2019 22H,1186
01/24/2019 21H,1101
01/24/2019 20H,944
01/24/2019 19H,699
01/24/2019 18H,541
01/24/2019 17H,421
01/24/2019 16H,453
01/24/2019 15H,337
01/24/2019 14H,317
01/24/2019 13H,428
01/24/2019 12H,594
01/24/2019 11H,582
01/24/2019 10H,746
01/24/2019 09H,911
01/24/2019 08H,1027
01/24/2019 07H,1180
01/24/2019 06H,1254
01/24/2019 05H,1176
01/24/2019 04H,1457
01/24/2019 03H,1477
01/24/2019 02H,1523
01/24/2019 01H,1516
01/24/2019 00H,1389
01/23/2019 23H,1286
01/23/2019 22H,1174
01/23/2019 21H,1096
01/23/2019 20H,976
01/23/2019 19H,876
01/23/2019 18H,837
01/23/2019 17H,903
01/23/2019 16H,947
01/23/2019 15H,1016
01/23/2019 14H,1119
01/23/2019 13H,1076
01/23/2019 12H,1011
01/23/2019 11H,1007
01/23/2019 10H,878
01/23/2019 09H,773
01/23/2019 08H,800
01/23/2019 07H,1116
01/23/2019 06H,1033
01/23/2019 05H,1327
01/23/2019 04H,1266
01/23/2019 03H,1101
01/23/2019 02H,1119
01/23/2019 01H,1009
01/23/2019 00H,795
01/22/2019 23H,595
01/22/2019 22H,360
01/22/2019 21H,344
01/22/2019 20H,305
01/22/2019 19H,264
01/22/2019 18H,226
01/22/2019 17H,191
01/22/2019 16H,140
01/22/2019 15H,160
01/22/2019 14H,256
01/22/2019 13H,375
01/22/2019 12H,376
01/22/2019 11H,431
01/22/2019 10H,498
01/22/2019 09H,539
01/22/2019 08H,593
01/22/2019 07H,453
01/22/2019 06H,623
01/22/2019 05H,561
01/22/2019 04H,950
01/22/2019 03H,1147
01/22/2019 02H,1292
01/22/2019 01H,1363
01/22/2019 00H,1353
01/21/2019 23H,1346
01/21/2019 22H,1306
01/21/2019 21H,1282
01/21/2019 20H,1315
01/21/2019 19H,1293
01/21/2019 18H,1303
01/21/2019 17H,1221
01/21/2019 16H,1211
01/21/2019 15H,1233
01/21/2019 14H,1200
01/21/2019 13H,1159
01/21/2019 12H,1084
01/21/2019 11H,952
01/21/2019 10H,1000
01/21/2019 09H,976
01/21/2019 08H,972
01/21/2019 07H,1019
01/21/2019 06H,1043
01/21/2019 05H,979
01/21/2019 04H,1039
01/21/2019 03H,981
01/21/2019 02H,922
01/21/2019 01H,909
01/21/2019 00H,910
01/20/2019 23H,918
01/20/2019 22H,901
01/20/2019 21H,925
01/20/2019 20H,939
01/20/2019 19H,835
01/20/2019 18H,772
01/20/2019 17H,655
01/20/2019 16H,559
01/20/2019 15H,598
01/20/2019 14H,625
01/20/2019 13H,636
01/20/2019 12H,732
01/20/2019 11H,738
01/20/2019 10H,730
01/20/2019 09H,720
01/20/2019 08H,754
01/20/2019 07H,808
01/20/2019 06H,882
01/20/2019 05H,895
01/20/2019 04H,796
01/20/2019 03H,808
01/20/2019 02H,755
01/20/2019 01H,720
01/20/2019 00H,637
01/19/2019 23H,589
01/19/2019 22H,493
01/19/2019 21H,382
01/19/2019 20H,315
01/19/2019 19H,241
01/19/2019 18H,228
01/19/2019 17H,250
01/19/2019 16H,219
01/19/2019 15H,168
01/19/2019 14H,103
01/19/2019 13H,67
01/19/2019 12H,53
01/19/2019 11H,64
01/19/2019 10H,58
01/19/2019 09H,79
01/19/2019 08H,121
01/19/2019 07H,174
01/19/2019 06H,172
01/19/2019 05H,235
01/19/2019 04H,311
01/19/2019 03H,249
01/19/2019 02H,352
01/19/2019 01H,432
01/19/2019 00H,418
01/18/2019 23H,435
01/18/2019 22H,525
01/18/2019 21H,469
01/18/2019 20H,483
01/18/2019 19H,576
01/18/2019 18H,503
01/18/2019 17H,429
01/18/2019 16H,445
01/18/2019 15H,453
01/18/2019 14H,472
01/18/2019 13H,495
01/18/2019 12H,524
01/18/2019 11H,563
01/18/2019 10H,639
01/18/2019 09H,686
01/18/2019 08H,618
01/18/2019 07H,527
01/18/2019 06H,587
01/18/2019 05H,628
01/18/2019 04H,590
01/18/2019 03H,535
01/18/2019 02H,426
01/18/2019 01H,369
01/18/2019 00H,279
01/17/2019 23H,117
01/17/2019 22H,57
01/17/2019 21H,30
01/17/2019 20H,37
01/17/2019 19H,36
01/17/2019 18H,31
01/17/2019 17H,27
01/17/2019 16H,39
01/17/2019 15H,91
01/17/2019 14H,150
01/17/2019 13H,129
01/17/2019 12H,112
01/17/2019 11H,119
01/17/2019 10H,115
01/17/2019 09H,135
01/17/2019 08H,139
01/17/2019 07H,161
01/17/2019 06H,190
01/17/2019 05H,192
01/17/2019 04H,245
01/17/2019 03H,317
01/17/2019 02H,402
01/17/2019 01H,493
01/17/2019 00H,604
01/16/2019 23H,768
01/16/2019 22H,935
01/16/2019 21H,950
01/16/2019 20H,999
01/16/2019 19H,1017
01/16/2019 18H,1033
01/16/2019 17H,921
01/16/2019 16H,832
01/16/2019 15H,746
01/16/2019 14H,701
01/16/2019 13H,690
01/16/2019 12H,620
01/16/2019 11H,642
01/16/2019 10H,631
01/16/2019 09H,645
01/16/2019 08H,625
01/16/2019 07H,581
01/16/2019 06H,549
01/16/2019 05H,564
01/16/2019 04H,569
01/16/2019 03H,469
01/16/2019 02H,363
01/16/2019 01H,286
01/16/2019 00H,242
01/15/2019 23H,209
01/15/2019 22H,206
01/15/2019 21H,222
01/15/2019 20H,255
01/15/2019 19H,249
01/15/2019 18H,193
01/15/2019 17H,143
01/15/2019 16H,118
01/15/2019 15H,150
01/15/2019 14H,189
01/15/2019 13H,233
01/15/2019 12H,224
01/15/2019 11H,212
01/15/2019 10H,237
01/15/2019 09H,291
01/15/2019 08H,359
01/15/2019 07H,373
01/15/2019 06H,449
01/15/2019 05H,429
01/15/2019 04H,430
01/15/2019 03H,428
01/15/2019 02H,300
01/15/2019 01H,216
01/15/2019 00H,135
01/14/2019 23H,50
01/14/2019 22H,12
01/14/2019 21H,4
01/14/2019 20H,5
01/14/2019 19H,20
01/14/2019 18H,28
01/14/2019 17H,13
01/14/2019 16H,18
01/14/2019 15H,34
01/14/2019 14H,78
01/14/2019 13H,62
01/14/2019 12H,28
01/14/2019 11H,6
01/14/2019 10H,5
01/14/2019 09H,14
01/14/2019 08H,33
01/14/2019 07H,46
01/14/2019 06H,43
01/14/2019 05H,38
01/14/2019 04H,41
01/14/2019 03H,47
01/14/2019 02H,58
01/14/2019 01H,105
01/14/2019 00H,147
01/13/2019 23H,113
01/13/2019 22H,81
01/13/2019 21H,60
01/13/2019 20H,42
01/13/2019 19H,51
01/13/2019 18H,60
01/13/2019 17H,98
01/13/2019 16H,142
01/13/2019 15H,197
01/13/2019 14H,227
01/13/2019 13H,215
01/13/2019 12H,206
01/13/2019 11H,200
01/13/2019 10H,189
01/13/2019 09H,117
01/13/2019 08H,89
01/13/2019 07H,108
01/13/2019 06H,145
01/13/2019 05H,170
01/13/2019 04H,143
01/13/2019 03H,158
01/13/2019 02H,206
01/13/2019 01H,165
01/13/2019 00H,168
01/12/2019 23H,275
01/12/2019 22H,267
01/12/2019 21H,271
01/12/2019 20H,270
01/12/2019 19H,253
01/12/2019 18H,234
01/12/2019 17H,256
01/12/2019 16H,294
01/12/2019 15H,355
01/12/2019 14H,403
01/12/2019 13H,376
01/12/2019 12H,327
01/12/2019 11H,300
01/12/2019 10H,321
01/12/2019 09H,353
01/12/2019 08H,355
01/12/2019 07H,371
01/12/2019 06H,438
01/12/2019 05H,517
01/12/2019 04H,592
01/12/2019 03H,693
01/12/2019 02H,759
01/12/2019 01H,775
01/12/2019 00H,799
01/11/2019 23H,764
01/11/2019 22H,611
01/11/2019 21H,535
01/11/2019 20H,584
01/11/2019 19H,587
01/11/2019 18H,596
01/11/2019 17H,591
01/11/2019 16H,663
01/11/2019 15H,756
01/11/2019 14H,789
01/11/2019 13H,853
01/11/2019 12H,860
01/11/2019 11H,847
01/11/2019 10H,859
01/11/2019 09H,895
01/11/2019 08H,766
01/11/2019 07H,839
01/11/2019 06H,981
01/11/2019 05H,1028
01/11/2019 04H,1028
01/11/2019 03H,1167
01/11/2019 02H,1291
01/11/2019 01H,1304
01/11/2019 00H,1287
01/10/2019 23H,1330
01/10/2019 22H,1273
01/10/2019 21H,1251
01/10/2019 20H,1248
01/10/2019 19H,1227
01/10/2019 18H,1198
01/10/2019 17H,1185
01/10/2019 16H,1255
01/10/2019 15H,1248
01/10/2019 14H,1278
01/10/2019 13H,1279
01/10/2019 12H,1228
01/10/2019 11H,1267
01/10/2019 10H,1238
01/10/2019 09H,1194
01/10/2019 08H,1177
01/10/2019 07H,1158
01/10/2019 06H,1165
01/10/2019 05H,1191
01/10/2019 04H,1263
01/10/2019 03H,1257
01/10/2019 02H,1276
01/10/2019 01H,1335
01/10/2019 00H,1312
01/9/2019 23H,1287
01/9/2019 22H,1230
01/9/2019 21H,1220
01/9/2019 20H,1238
01/9/2019 19H,1172
01/9/2019 18H,1159
01/9/2019 17H,1100
01/9/2019 16H,915
01/9/2019 15H,794
01/9/2019 14H,717
01/9/2019 13H,704
01/9/2019 12H,742
01/9/2019 11H,765
01/9/2019 10H,719
01/9/2019 09H,667
01/9/2019 08H,612
01/9/2019 07H,612
01/9/2019 06H,648
01/9/2019 05H,580
01/9/2019 04H,502
01/9/2019 03H,360
01/9/2019 02H,293
01/9/2019 01H,256
01/9/2019 00H,262
01/8/2019 23H,267
01/8/2019 22H,323
01/8/2019 21H,293
01/8/2019 20H,396
01/8/2019 19H,430
01/8/2019 18H,454
01/8/2019 17H,656
01/8/2019 16H,874
01/8/2019 15H,1057
01/8/2019 14H,1208
01/8/2019 13H,1347
01/8/2019 12H,1410
01/8/2019 11H,1419
01/8/2019 10H,1378
01/8/2019 09H,1326
01/8/2019 08H,1393
01/8/2019 07H,1353
01/8/2019 06H,1311
01/8/2019 05H,1028
01/8/2019 04H,1000
01/8/2019 03H,1197
01/8/2019 02H,1304
01/8/2019 01H,1374
01/8/2019 00H,1255
01/7/2019 23H,1054
01/7/2019 22H,1009
01/7/2019 21H,824
01/7/2019 20H,624
01/7/2019 19H,516
01/7/2019 18H,438
01/7/2019 17H,341
01/7/2019 16H,348
01/7/2019 15H,292
01/7/2019 14H,267
01/7/2019 13H,155
01/7/2019 12H,130
01/7/2019 11H,211
01/7/2019 10H,301
01/7/2019 09H,315
01/7/2019 08H,323
01/7/2019 07H,344
01/7/2019 06H,366
01/7/2019 05H,406
01/7/2019 04H,459
01/7/2019 03H,580
01/7/2019 02H,770
01/7/2019 01H,880
01/7/2019 00H,896
01/6/2019 23H,915
01/6/2019 22H,956
01/6/2019 21H,1070
01/6/2019 20H,1029
01/6/2019 19H,1063
01/6/2019 18H,996
01/6/2019 17H,977
01/6/2019 16H,1000
01/6/2019 15H,815
01/6/2019 14H,789
01/6/2019 13H,837
01/6/2019 12H,752
01/6/2019 11H,740
01/6/2019 10H,720
01/6/2019 09H,651
01/6/2019 08H,524
01/6/2019 07H,562
01/6/2019 06H,729
01/6/2019 05H,756
01/6/2019 04H,713
01/6/2019 03H,614
01/6/2019 02H,620
01/6/2019 01H,506
01/6/2019 00H,469
01/5/2019 23H,369
01/5/2019 22H,330
01/5/2019 21H,236
01/5/2019 20H,126
01/5/2019 19H,49
01/5/2019 18H,36
01/5/2019 17H,27
01/5/2019 16H,21
01/5/2019 15H,41
01/5/2019 14H,85
01/5/2019 13H,75
01/5/2019 12H,55
01/5/2019 11H,71
01/5/2019 10H,37
01/5/2019 09H,22
01/5/2019 08H,36
01/5/2019 07H,111
01/5/2019 06H,135
01/5/2019 05H,252
01/5/2019 04H,369
01/5/2019 03H,505
01/5/2019 02H,539
01/5/2019 01H,545
01/5/2019 00H,502
01/4/2019 23H,359
01/4/2019 22H,310
01/4/2019 21H,389
01/4/2019 20H,700
01/4/2019 19H,921
01/4/2019 18H,1052
01/4/2019 17H,1134
01/4/2019 16H,1235
01/4/2019 15H,1260
01/4/2019 14H,1247
01/4/2019 13H,1282
01/4/2019 12H,1229
01/4/2019 11H,1170
01/4/2019 10H,1165
01/4/2019 09H,1048
01/4/2019 08H,820
01/4/2019 07H,781
01/4/2019 06H,891
01/4/2019 05H,950
01/4/2019 04H,820
01/4/2019 03H,719
01/4/2019 02H,553
01/4/2019 01H,455
01/4/2019 00H,484
01/3/2019 23H,545
01/3/2019 22H,485
01/3/2019 21H,346
01/3/2019 20H,355
01/3/2019 19H,437
01/3/2019 18H,542
01/3/2019 17H,588
01/3/2019 16H,493
01/3/2019 15H,446
01/3/2019 14H,533
01/3/2019 13H,713
01/3/2019 12H,718
01/3/2019 11H,687
01/3/2019 10H,625
01/3/2019 09H,648
01/3/2019 08H,614
01/3/2019 07H,568
01/3/2019 06H,521
01/3/2019 05H,494
01/3/2019 04H,411
01/3/2019 03H,330
01/3/2019 02H,288
01/3/2019 01H,277
01/3/2019 00H,213
01/2/2019 23H,122
01/2/2019 22H,74
01/2/2019 21H,41
01/2/2019 20H,10
01/2/2019 19H,6
01/2/2019 18H,0
01/2/2019 17H,0
01/2/2019 16H,6
01/2/2019 15H,0
01/2/2019 14H,8
01/2/2019 13H,18
01/2/2019 12H,25
01/2/2019 11H,44
01/2/2019 10H,56
01/2/2019 09H,56
01/2/2019 08H,60
01/2/2019 07H,85
01/2/2019 06H,113
01/2/2019 05H,138
01/2/2019 04H,137
01/2/2019 03H,148
01/2/2019 02H,195
01/2/2019 01H,268
01/2/2019 00H,413
01/1/2019 23H,655
01/1/2019 22H,794
01/1/2019 21H,798
01/1/2019 20H,858
01/1/2019 19H,1009
01/1/2019 18H,1141
01/1/2019 17H,1178
01/1/2019 16H,1211
01/1/2019 15H,1279
01/1/2019 14H,1307
01/1/2019 13H,1124
01/1/2019 12H,939
01/1/2019 11H,724
01/1/2019 10H,955
01/1/2019 09H,1143
01/1/2019 08H,978
01/1/2019 07H,1113
01/1/2019 06H,1296
01/1/2019 05H,1277
01/1/2019 04H,1214
01/1/2019 03H,1149
01/1/2019 02H,1074
01/1/2019 01H,940
01/1/2019 00H,950
12/31/2018 23H,850
12/31/2018 22H,794
12/31/2018 21H,697
12/31/2018 20H,475
12/31/2018 19H,415
12/31/2018 18H,384
12/31/2018 17H,381
12/31/2018 16H,388
12/31/2018 15H,349
12/31/2018 14H,322
12/31/2018 13H,341
12/31/2018 12H,305
12/31/2018 11H,328
12/31/2018 10H,308
12/31/2018 09H,326
12/31/2018 08H,352
12/31/2018 07H,356
12/31/2018 06H,358
12/31/2018 05H,384
12/31/2018 04H,368
12/31/2018 03H,366
12/31/2018 02H,344
12/31/2018 01H,355
12/31/2018 00H,273
12/30/2018 23H,120
12/30/2018 22H,81
12/30/2018 21H,99
12/30/2018 20H,151
12/30/2018 19H,173
12/30/2018 18H,174
12/30/2018 17H,181
12/30/2018 16H,142
12/30/2018 15H,80
12/30/2018 14H,59
12/30/2018 13H,34
12/30/2018 12H,18
12/30/2018 11H,14
12/30/2018 10H,22
12/30/2018 09H,24
12/30/2018 08H,53
12/30/2018 07H,27
12/30/2018 06H,12
12/30/2018 05H,23
12/30/2018 04H,69
12/30/2018 03H,123
12/30/2018 02H,168
12/30/2018 01H,196
12/30/2018 00H,284
12/29/2018 23H,308
12/29/2018 22H,338
12/29/2018 21H,409
12/29/2018 20H,487
12/29/2018 19H,593
12/29/2018 18H,696
12/29/2018 17H,740
12/29/2018 16H,848
12/29/2018 15H,1045
12/29/2018 14H,1225
12/29/2018 13H,1268
12/29/2018 12H,1348
12/29/2018 11H,1452
12/29/2018 10H,1493
12/29/2018 09H,1492
12/29/2018 08H,1445
12/29/2018 07H,1375
12/29/2018 06H,1311
12/29/2018 05H,1316
12/29/2018 04H,1352
12/29/2018 03H,1286
12/29/2018 02H,1157
12/29/2018 01H,1094
12/29/2018 00H,1009
12/28/2018 23H,865
12/28/2018 22H,984
12/28/2018 21H,904
12/28/2018 20H,963
12/28/2018 19H,1046
12/28/2018 18H,1186
12/28/2018 17H,1300
12/28/2018 16H,1347
12/28/2018 15H,1426
12/28/2018 14H,1439
12/28/2018 13H,1366
12/28/2018 12H,1308
12/28/2018 11H,1247
12/28/2018 10H,948
12/28/2018 09H,970
12/28/2018 08H,1059
12/28/2018 07H,1249
12/28/2018 06H,1190
12/28/2018 05H,1191
12/28/2018 04H,1278
12/28/2018 03H,1261
12/28/2018 02H,1203
12/28/2018 01H,1156
12/28/2018 00H,987
12/27/2018 23H,820
12/27/2018 22H,604
12/27/2018 21H,428
12/27/2018 20H,305
12/27/2018 19H,211
12/27/2018 18H,176
12/27/2018 17H,145
12/27/2018 16H,171
12/27/2018 15H,126
12/27/2018 14H,119
12/27/2018 13H,108
12/27/2018 12H,98
12/27/2018 11H,77
12/27/2018 10H,45
12/27/2018 09H,49
12/27/2018 08H,65
12/27/2018 07H,119
12/27/2018 06H,172
12/27/2018 05H,176
12/27/2018 04H,165
12/27/2018 03H,208
12/27/2018 02H,284
12/27/2018 01H,308
12/27/2018 00H,306
12/26/2018 23H,241
12/26/2018 22H,199
12/26/2018 21H,162
12/26/2018 20H,172
12/26/2018 19H,176
12/26/2018 18H,168
12/26/2018 17H,165
12/26/2018 16H,148
12/26/2018 15H,152
12/26/2018 14H,200
12/26/2018 13H,170
12/26/2018 12H,186
12/26/2018 11H,213
12/26/2018 10H,198
12/26/2018 09H,244
12/26/2018 08H,276
12/26/2018 07H,289
12/26/2018 06H,298
12/26/2018 05H,274
12/26/2018 04H,312
12/26/2018 03H,320
12/26/2018 02H,291
12/26/2018 01H,293
12/26/2018 00H,230
12/25/2018 23H,166
12/25/2018 22H,73
12/25/2018 21H,47
12/25/2018 20H,53
12/25/2018 19H,58
12/25/2018 18H,75
12/25/2018 17H,78
12/25/2018 16H,98
12/25/2018 15H,124
12/25/2018 14H,159
12/25/2018 13H,164
12/25/2018 12H,169
12/25/2018 11H,207
12/25/2018 10H,208
12/25/2018 09H,221
12/25/2018 08H,228
12/25/2018 07H,255
12/25/2018 06H,289
12/25/2018 05H,330
12/25/2018 04H,374
12/25/2018 03H,401
12/25/2018 02H,412
12/25/2018 01H,371
12/25/2018 00H,403
12/24/2018 23H,420
12/24/2018 22H,179
12/24/2018 21H,402
12/24/2018 20H,488
12/24/2018 19H,381
12/24/2018 18H,436
12/24/2018 17H,465
12/24/2018 16H,473
12/24/2018 15H,425
12/24/2018 14H,316
12/24/2018 13H,271
12/24/2018 12H,177
12/24/2018 11H,126
12/24/2018 10H,160
12/24/2018 09H,199
12/24/2018 08H,200
12/24/2018 07H,210
12/24/2018 06H,130
12/24/2018 05H,112
12/24/2018 04H,124
12/24/2018 03H,112
12/24/2018 02H,79
12/24/2018 01H,70
12/24/2018 00H,48
12/23/2018 23H,23
12/23/2018 22H,9
12/23/2018 21H,0
12/23/2018 20H,10
12/23/2018 19H,179
12/23/2018 18H,274
12/23/2018 17H,332
12/23/2018 16H,342
12/23/2018 15H,356
12/23/2018 14H,422
12/23/2018 13H,477
12/23/2018 12H,523
12/23/2018 11H,524
12/23/2018 10H,618
12/23/2018 09H,669
12/23/2018 08H,748
12/23/2018 07H,799
12/23/2018 06H,842
12/23/2018 05H,933
12/23/2018 04H,933
12/23/2018 03H,1018
12/23/2018 02H,1026
12/23/2018 01H,1069
12/23/2018 00H,1098
12/22/2018 23H,1120
12/22/2018 22H,1170
12/22/2018 21H,1293
12/22/2018 20H,1275
12/22/2018 19H,1279
12/22/2018 18H,1262
12/22/2018 17H,1250
12/22/2018 16H,1280
12/22/2018 15H,1247
12/22/2018 14H,1268
12/22/2018 13H,1316
12/22/2018 12H,1233
12/22/2018 11H,1186
12/22/2018 10H,1001
12/22/2018 09H,915
12/22/2018 08H,864
12/22/2018 07H,850
12/22/2018 06H,832
12/22/2018 05H,822
12/22/2018 04H,843
12/22/2018 03H,965
12/22/2018 02H,853
12/22/2018 01H,779
12/22/2018 00H,754
12/21/2018 23H,855
12/21/2018 22H,739
12/21/2018 21H,635
12/21/2018 20H,604
12/21/2018 19H,719
12/21/2018 18H,757
12/21/2018 17H,901
12/21/2018 16H,970
12/21/2018 15H,1128
12/21/2018 14H,1229
12/21/2018 13H,1384
12/21/2018 12H,1360
12/21/2018 11H,1386
12/21/2018 10H,1178
12/21/2018 09H,1084
12/21/2018 08H,1037
12/21/2018 07H,996
12/21/2018 06H,1000
12/21/2018 05H,876
12/21/2018 04H,829
12/21/2018 03H,683
12/21/2018 02H,669
12/21/2018 01H,626
12/21/2018 00H,579
12/20/2018 23H,539
12/20/2018 22H,528
12/20/2018 21H,490
12/20/2018 20H,482
12/20/2018 19H,397
12/20/2018 18H,303
12/20/2018 17H,285
12/20/2018 16H,256
12/20/2018 15H,319
12/20/2018 14H,407
12/20/2018 13H,371
12/20/2018 12H,339
12/20/2018 11H,409
12/20/2018 10H,432
12/20/2018 09H,593
12/20/2018 08H,643
12/20/2018 07H,659
12/20/2018 06H,727
12/20/2018 05H,727
12/20/2018 04H,697
12/20/2018 03H,755
12/20/2018 02H,739
12/20/2018 01H,564
12/20/2018 00H,371
12/19/2018 23H,336
12/19/2018 22H,266
12/19/2018 21H,122
12/19/2018 20H,122
12/19/2018 19H,223
12/19/2018 18H,365
12/19/2018 17H,437
12/19/2018 16H,551
12/19/2018 15H,582
12/19/2018 14H,678
12/19/2018 13H,753
12/19/2018 12H,692
12/19/2018 11H,636
12/19/2018 10H,681
12/19/2018 09H,636
12/19/2018 08H,613
12/19/2018 07H,566
12/19/2018 06H,601
12/19/2018 05H,520
12/19/2018 04H,472
12/19/2018 03H,415
12/19/2018 02H,484
12/19/2018 01H,502
12/19/2018 00H,475
12/18/2018 23H,382
12/18/2018 22H,382
12/18/2018 21H,390
12/18/2018 20H,478
12/18/2018 19H,523
12/18/2018 18H,461
12/18/2018 17H,517
12/18/2018 16H,521
12/18/2018 15H,484
12/18/2018 14H,632
12/18/2018 13H,851
12/18/2018 12H,907
12/18/2018 11H,949
12/18/2018 10H,890
12/18/2018 09H,914
12/18/2018 08H,972
12/18/2018 07H,1012
12/18/2018 06H,1083
12/18/2018 05H,1100
12/18/2018 04H,1132
12/18/2018 03H,1150
12/18/2018 02H,1215
12/18/2018 01H,1210
12/18/2018 00H,1119
12/17/2018 23H,989
12/17/2018 22H,947
12/17/2018 21H,888
12/17/2018 20H,888
12/17/2018 19H,902
12/17/2018 18H,948
12/17/2018 17H,919
12/17/2018 16H,814
12/17/2018 15H,707
12/17/2018 14H,528
12/17/2018 13H,558
12/17/2018 12H,541
12/17/2018 11H,546
12/17/2018 10H,438
12/17/2018 09H,397
12/17/2018 08H,349
12/17/2018 07H,355
12/17/2018 06H,302
12/17/2018 05H,237
12/17/2018 04H,249
12/17/2018 03H,175
12/17/2018 02H,174
12/17/2018 01H,103
12/17/2018 00H,20
12/16/2018 23H,29
12/16/2018 22H,33
12/16/2018 21H,74
12/16/2018 20H,98
12/16/2018 19H,122
12/16/2018 18H,153
12/16/2018 17H,174
12/16/2018 16H,194
12/16/2018 15H,212
12/16/2018 14H,298
12/16/2018 13H,296
12/16/2018 12H,308
12/16/2018 11H,374
12/16/2018 10H,550
12/16/2018 09H,662
12/16/2018 08H,657
12/16/2018 07H,580
12/16/2018 06H,531
12/16/2018 05H,466
12/16/2018 04H,427
12/16/2018 03H,336
12/16/2018 02H,317
12/16/2018 01H,279
12/16/2018 00H,215
12/15/2018 23H,192
12/15/2018 22H,141
12/15/2018 21H,109
12/15/2018 20H,110
12/15/2018 19H,88
12/15/2018 18H,83
12/15/2018 17H,95
12/15/2018 16H,160
12/15/2018 15H,227
12/15/2018 14H,328
12/15/2018 13H,321
12/15/2018 12H,406
12/15/2018 11H,487
12/15/2018 10H,471
12/15/2018 09H,416
12/15/2018 08H,547
12/15/2018 07H,553
12/15/2018 06H,670
12/15/2018 05H,900
12/15/2018 04H,881
12/15/2018 03H,852
12/15/2018 02H,856
12/15/2018 01H,779
12/15/2018 00H,760
12/14/2018 23H,882
12/14/2018 22H,806
12/14/2018 21H,674
12/14/2018 20H,661
12/14/2018 19H,693
12/14/2018 18H,705
12/14/2018 17H,727
12/14/2018 16H,901
12/14/2018 15H,885
12/14/2018 14H,864
12/14/2018 13H,888
12/14/2018 12H,1009
12/14/2018 11H,1000
12/14/2018 10H,957
12/14/2018 09H,949
12/14/2018 08H,901
12/14/2018 07H,773
12/14/2018 06H,670
12/14/2018 05H,608
12/14/2018 04H,594
12/14/2018 03H,578
12/14/2018 02H,471
12/14/2018 01H,405
12/14/2018 00H,316
12/13/2018 23H,256
12/13/2018 22H,234
12/13/2018 21H,294
12/13/2018 20H,320
12/13/2018 19H,307
12/13/2018 18H,304
12/13/2018 17H,346
12/13/2018 16H,436
12/13/2018 15H,512
12/13/2018 14H,629
12/13/2018 13H,635
12/13/2018 12H,564
12/13/2018 11H,541
12/13/2018 10H,480
12/13/2018 09H,471
12/13/2018 08H,571
12/13/2018 07H,532
12/13/2018 06H,491
12/13/2018 05H,456
12/13/2018 04H,410
12/13/2018 03H,452
12/13/2018 02H,445
12/13/2018 01H,365
12/13/2018 00H,248
12/12/2018 23H,143
12/12/2018 22H,97
12/12/2018 21H,72
12/12/2018 20H,35
12/12/2018 19H,26
12/12/2018 18H,24
12/12/2018 17H,0
12/12/2018 16H,12
12/12/2018 15H,15
12/12/2018 14H,23
12/12/2018 13H,31
12/12/2018 12H,39
12/12/2018 11H,56
12/12/2018 10H,67
12/12/2018 09H,84
12/12/2018 08H,107
12/12/2018 07H,143
12/12/2018 06H,143
12/12/2018 05H,133
12/12/2018 04H,148
12/12/2018 03H,140
12/12/2018 02H,174
12/12/2018 01H,187
12/12/2018 00H,206
12/11/2018 23H,237
12/11/2018 22H,262
12/11/2018 21H,228
12/11/2018 20H,228
12/11/2018 19H,263
12/11/2018 18H,323
12/11/2018 17H,360
12/11/2018 16H,316
12/11/2018 15H,315
12/11/2018 14H,296
12/11/2018 13H,297
12/11/2018 12H,254
12/11/2018 11H,210
12/11/2018 10H,192
12/11/2018 09H,179
12/11/2018 08H,146
12/11/2018 07H,147
12/11/2018 06H,132
12/11/2018 05H,119
12/11/2018 04H,78
12/11/2018 03H,52
12/11/2018 02H,37
