Net generation from natural gas for New York (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390113&sdid=EBA.NY-ALL.NG.NG.H
19:17:26 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NY-ALL.NG.NG.H megawatthours
06/9/2020 03H,5627
06/9/2020 02H,6399
06/9/2020 01H,6646
06/9/2020 00H,7074
06/8/2020 23H,7456
06/8/2020 22H,6986
06/8/2020 21H,6570
06/8/2020 20H,6198
06/8/2020 19H,5982
06/8/2020 18H,5760
06/8/2020 17H,5508
06/8/2020 16H,5456
06/8/2020 15H,5183
06/8/2020 14H,4966
06/8/2020 13H,4875
06/8/2020 12H,4439
06/8/2020 11H,3562
06/8/2020 10H,3203
06/8/2020 09H,3042
06/8/2020 08H,3004
06/8/2020 07H,3370
06/8/2020 06H,3463
06/8/2020 05H,3625
06/8/2020 04H,4120
06/8/2020 03H,4996
06/8/2020 02H,5411
06/8/2020 01H,5560
06/8/2020 00H,5619
06/7/2020 23H,5588
06/7/2020 22H,5409
06/7/2020 21H,5189
06/7/2020 20H,4679
06/7/2020 19H,4564
06/7/2020 18H,4452
06/7/2020 17H,4251
06/7/2020 16H,4079
06/7/2020 15H,3887
06/7/2020 14H,3708
06/7/2020 13H,3298
06/7/2020 12H,2932
06/7/2020 11H,2855
06/7/2020 10H,2815
06/7/2020 09H,2831
06/7/2020 08H,2944
06/7/2020 07H,3143
06/7/2020 06H,3757
06/7/2020 05H,4435
06/7/2020 04H,5029
06/7/2020 03H,5740
06/7/2020 02H,6316
06/7/2020 01H,6253
06/7/2020 00H,6856
06/6/2020 23H,7699
06/6/2020 22H,7619
06/6/2020 21H,7897
06/6/2020 20H,7616
06/6/2020 19H,7930
06/6/2020 18H,7948
06/6/2020 17H,7883
06/6/2020 16H,7113
06/6/2020 15H,5927
06/6/2020 14H,4989
06/6/2020 13H,4356
06/6/2020 12H,4085
06/6/2020 11H,3791
06/6/2020 10H,3662
06/6/2020 09H,3698
06/6/2020 08H,3879
06/6/2020 07H,4067
06/6/2020 06H,4266
06/6/2020 05H,4678
06/6/2020 04H,5834
06/6/2020 03H,6821
06/6/2020 02H,7517
06/6/2020 01H,8127
06/6/2020 00H,8218
06/5/2020 23H,8810
06/5/2020 22H,9219
06/5/2020 21H,9009
06/5/2020 20H,8737
06/5/2020 19H,8731
06/5/2020 18H,8628
06/5/2020 17H,8344
06/5/2020 16H,8131
06/5/2020 15H,7633
06/5/2020 14H,7425
06/5/2020 13H,6511
06/5/2020 12H,5901
06/5/2020 11H,4977
06/5/2020 10H,4253
06/5/2020 09H,4032
06/5/2020 08H,4033
06/5/2020 07H,4264
06/5/2020 06H,4620
06/5/2020 05H,5108
06/5/2020 04H,6255
06/5/2020 03H,7194
06/5/2020 02H,7722
06/5/2020 01H,8034
06/5/2020 00H,8124
06/4/2020 23H,8531
06/4/2020 22H,8943
06/4/2020 21H,8454
06/4/2020 20H,7963
06/4/2020 19H,7984
06/4/2020 18H,7800
06/4/2020 17H,7350
06/4/2020 16H,6925
06/4/2020 15H,7102
06/4/2020 14H,6647
06/4/2020 13H,6006
06/4/2020 12H,5108
06/4/2020 11H,4197
06/4/2020 10H,3702
06/4/2020 09H,3665
06/4/2020 08H,3584
06/4/2020 07H,3678
06/4/2020 06H,3881
06/4/2020 05H,4232
06/4/2020 04H,5080
06/4/2020 03H,6030
06/4/2020 02H,6967
06/4/2020 01H,7430
06/4/2020 00H,7573
06/3/2020 23H,7733
06/3/2020 22H,7576
06/3/2020 21H,7016
06/3/2020 20H,6916
06/3/2020 19H,7069
06/3/2020 18H,6793
06/3/2020 17H,6718
06/3/2020 16H,6344
06/3/2020 15H,5919
06/3/2020 14H,5566
06/3/2020 13H,5144
06/3/2020 12H,4345
06/3/2020 11H,3993
06/3/2020 10H,3364
06/3/2020 09H,3293
06/3/2020 08H,3346
06/3/2020 07H,3296
06/3/2020 06H,3652
06/3/2020 05H,3771
06/3/2020 04H,3877
06/3/2020 03H,4739
06/3/2020 02H,5587
06/3/2020 01H,5631
06/3/2020 00H,5599
06/2/2020 23H,5561
06/2/2020 22H,5471
06/2/2020 21H,5165
06/2/2020 20H,4975
06/2/2020 19H,4970
06/2/2020 18H,5004
06/2/2020 17H,5087
06/2/2020 16H,5172
06/2/2020 15H,5118
06/2/2020 14H,4988
06/2/2020 13H,4468
06/2/2020 12H,3924
06/2/2020 11H,3605
06/2/2020 10H,3297
06/2/2020 09H,2822
06/2/2020 08H,2649
06/2/2020 07H,2682
06/2/2020 06H,2998
06/2/2020 05H,3249
06/2/2020 04H,3934
06/2/2020 03H,4291
06/2/2020 02H,5023
06/2/2020 01H,5210
06/2/2020 00H,5305
06/1/2020 23H,5235
06/1/2020 22H,5161
06/1/2020 21H,4788
06/1/2020 20H,4840
06/1/2020 19H,4969
06/1/2020 18H,4808
06/1/2020 17H,4431
06/1/2020 16H,4329
06/1/2020 15H,4290
06/1/2020 14H,4341
06/1/2020 13H,4084
06/1/2020 12H,3739
06/1/2020 11H,3387
06/1/2020 10H,2890
06/1/2020 09H,2785
06/1/2020 08H,2920
06/1/2020 07H,3006
06/1/2020 06H,3275
06/1/2020 05H,3430
06/1/2020 04H,3265
06/1/2020 03H,4229
06/1/2020 02H,4632
06/1/2020 01H,4627
06/1/2020 00H,4455
05/31/2020 23H,4397
05/31/2020 22H,4180
05/31/2020 21H,4074
05/31/2020 20H,3740
05/31/2020 19H,3284
05/31/2020 18H,3253
05/31/2020 17H,3336
05/31/2020 16H,3221
05/31/2020 15H,3288
05/31/2020 14H,3355
05/31/2020 13H,2913
05/31/2020 12H,2933
05/31/2020 11H,2820
05/31/2020 10H,2920
05/31/2020 09H,2891
05/31/2020 08H,2863
05/31/2020 07H,3059
05/31/2020 06H,3285
05/31/2020 05H,3827
05/31/2020 04H,4368
05/31/2020 03H,4875
05/31/2020 02H,5101
05/31/2020 01H,5159
05/31/2020 00H,5441
05/30/2020 23H,5472
05/30/2020 22H,5075
05/30/2020 21H,4858
05/30/2020 20H,4711
05/30/2020 19H,4427
05/30/2020 18H,4295
05/30/2020 17H,4195
05/30/2020 16H,4100
05/30/2020 15H,4008
05/30/2020 14H,3966
05/30/2020 13H,3592
05/30/2020 12H,3246
05/30/2020 11H,3048
05/30/2020 10H,2990
05/30/2020 09H,2965
05/30/2020 08H,3055
05/30/2020 07H,3514
05/30/2020 06H,3577
05/30/2020 05H,4023
05/30/2020 04H,4283
05/30/2020 03H,4828
05/30/2020 02H,5367
05/30/2020 01H,6145
05/30/2020 00H,6692
05/29/2020 23H,6944
05/29/2020 22H,6843
05/29/2020 21H,7048
05/29/2020 20H,7038
05/29/2020 19H,6878
05/29/2020 18H,6877
05/29/2020 17H,6648
05/29/2020 16H,6442
05/29/2020 15H,5900
05/29/2020 14H,5747
05/29/2020 13H,5956
05/29/2020 12H,4730
05/29/2020 11H,4022
05/29/2020 10H,3810
05/29/2020 09H,3767
05/29/2020 08H,3675
05/29/2020 07H,3580
05/29/2020 06H,3678
05/29/2020 05H,3986
05/29/2020 04H,4709
05/29/2020 03H,5751
05/29/2020 02H,6463
05/29/2020 01H,7009
05/29/2020 00H,6986
05/28/2020 23H,7299
05/28/2020 22H,7069
05/28/2020 21H,6979
05/28/2020 20H,7188
05/28/2020 19H,6690
05/28/2020 18H,6740
05/28/2020 17H,6394
05/28/2020 16H,6782
05/28/2020 15H,6209
05/28/2020 14H,5857
05/28/2020 13H,4947
05/28/2020 12H,4528
05/28/2020 11H,4062
05/28/2020 10H,3609
05/28/2020 09H,3569
05/28/2020 08H,3615
05/28/2020 07H,3643
05/28/2020 06H,3810
05/28/2020 05H,4462
05/28/2020 04H,4868
05/28/2020 03H,5823
05/28/2020 02H,6810
05/28/2020 01H,7171
05/28/2020 00H,7645
05/27/2020 23H,8124
05/27/2020 22H,7523
05/27/2020 21H,6663
05/27/2020 20H,7178
05/27/2020 19H,7188
05/27/2020 18H,6880
05/27/2020 17H,6512
05/27/2020 16H,5795
05/27/2020 15H,5615
05/27/2020 14H,5160
05/27/2020 13H,4790
05/27/2020 12H,3952
05/27/2020 11H,3679
05/27/2020 10H,3420
05/27/2020 09H,3666
05/27/2020 08H,3788
05/27/2020 07H,3518
05/27/2020 06H,3778
05/27/2020 05H,4291
05/27/2020 04H,5139
05/27/2020 03H,6178
05/27/2020 02H,6959
05/27/2020 01H,7522
05/27/2020 00H,8041
05/26/2020 23H,8318
05/26/2020 22H,8152
05/26/2020 21H,7708
05/26/2020 20H,7089
05/26/2020 19H,6203
05/26/2020 18H,5863
05/26/2020 17H,5753
05/26/2020 16H,5605
05/26/2020 15H,5443
05/26/2020 14H,5037
05/26/2020 13H,4557
05/26/2020 12H,4081
05/26/2020 11H,3261
05/26/2020 10H,2810
05/26/2020 09H,2763
05/26/2020 08H,2732
05/26/2020 07H,2820
05/26/2020 06H,3161
05/26/2020 05H,3488
05/26/2020 04H,3994
05/26/2020 03H,4743
05/26/2020 02H,5273
05/26/2020 01H,5300
05/26/2020 00H,5302
05/25/2020 23H,5418
05/25/2020 22H,4984
05/25/2020 21H,4603
05/25/2020 20H,4475
05/25/2020 19H,4269
05/25/2020 18H,4206
05/25/2020 17H,4098
05/25/2020 16H,3606
05/25/2020 15H,3432
05/25/2020 14H,3146
05/25/2020 13H,2659
05/25/2020 12H,2390
05/25/2020 11H,2288
05/25/2020 10H,2042
05/25/2020 09H,2019
05/25/2020 08H,2072
05/25/2020 07H,2091
05/25/2020 06H,2203
05/25/2020 05H,2206
05/25/2020 04H,2642
05/25/2020 03H,3242
05/25/2020 02H,3662
05/25/2020 01H,3937
05/25/2020 00H,4012
05/24/2020 23H,3768
05/24/2020 22H,3532
05/24/2020 21H,3169
05/24/2020 20H,3058
05/24/2020 19H,3045
05/24/2020 18H,2854
05/24/2020 17H,2818
05/24/2020 16H,2611
05/24/2020 15H,2602
05/24/2020 14H,2584
05/24/2020 13H,2366
05/24/2020 12H,2251
05/24/2020 11H,2256
05/24/2020 10H,2040
05/24/2020 09H,1967
05/24/2020 08H,1935
05/24/2020 07H,1877
05/24/2020 06H,1982
05/24/2020 05H,2070
05/24/2020 04H,2926
05/24/2020 03H,3873
05/24/2020 02H,4453
05/24/2020 01H,4600
05/24/2020 00H,4567
05/23/2020 23H,4641
05/23/2020 22H,4416
05/23/2020 21H,3938
05/23/2020 20H,3788
05/23/2020 19H,3879
05/23/2020 18H,4077
05/23/2020 17H,4116
05/23/2020 16H,3909
05/23/2020 15H,3596
05/23/2020 14H,3011
05/23/2020 13H,2852
05/23/2020 12H,2716
05/23/2020 11H,2419
05/23/2020 10H,2217
05/23/2020 09H,2128
05/23/2020 08H,2057
05/23/2020 07H,2092
05/23/2020 06H,2242
05/23/2020 05H,2418
05/23/2020 04H,2874
05/23/2020 03H,4215
05/23/2020 02H,4726
05/23/2020 01H,4900
05/23/2020 00H,4938
05/22/2020 23H,4965
05/22/2020 22H,4815
05/22/2020 21H,4450
05/22/2020 20H,4321
05/22/2020 19H,4356
05/22/2020 18H,4119
05/22/2020 17H,4218
05/22/2020 16H,4178
05/22/2020 15H,3979
05/22/2020 14H,3820
05/22/2020 13H,3521
05/22/2020 12H,3153
05/22/2020 11H,2645
05/22/2020 10H,2014
05/22/2020 09H,1657
05/22/2020 08H,1637
05/22/2020 07H,1645
05/22/2020 06H,1722
05/22/2020 05H,1964
05/22/2020 04H,2528
05/22/2020 03H,3803
05/22/2020 02H,4417
05/22/2020 01H,4458
05/22/2020 00H,4482
05/21/2020 23H,4441
05/21/2020 22H,3932
05/21/2020 21H,3552
05/21/2020 20H,3468
05/21/2020 19H,3545
05/21/2020 18H,3546
05/21/2020 17H,3470
05/21/2020 16H,3174
05/21/2020 15H,2987
05/21/2020 14H,2987
05/21/2020 13H,3001
05/21/2020 12H,2946
05/21/2020 11H,2537
05/21/2020 10H,2225
05/21/2020 09H,1972
05/21/2020 08H,1871
05/21/2020 07H,1882
05/21/2020 06H,1953
05/21/2020 05H,2006
05/21/2020 04H,2237
05/21/2020 03H,3205
05/21/2020 02H,3829
05/21/2020 01H,3773
05/21/2020 00H,3748
05/20/2020 23H,3675
05/20/2020 22H,3442
05/20/2020 21H,3274
05/20/2020 20H,2958
05/20/2020 19H,2936
05/20/2020 18H,2985
05/20/2020 17H,3035
05/20/2020 16H,3388
05/20/2020 15H,3216
05/20/2020 14H,3145
05/20/2020 13H,3109
05/20/2020 12H,3012
05/20/2020 11H,2722
05/20/2020 10H,2464
05/20/2020 09H,2231
05/20/2020 08H,2169
05/20/2020 07H,2153
05/20/2020 06H,2238
05/20/2020 05H,2303
05/20/2020 04H,3033
05/20/2020 03H,3585
05/20/2020 02H,3875
05/20/2020 01H,4202
05/20/2020 00H,4024
05/19/2020 23H,3939
05/19/2020 22H,3824
05/19/2020 21H,3636
05/19/2020 20H,3651
05/19/2020 19H,3320
05/19/2020 18H,3169
05/19/2020 17H,3203
05/19/2020 16H,3224
05/19/2020 15H,3303
05/19/2020 14H,3336
05/19/2020 13H,3253
05/19/2020 12H,2907
05/19/2020 11H,2517
05/19/2020 10H,2299
05/19/2020 09H,2231
05/19/2020 08H,2216
05/19/2020 07H,2213
05/19/2020 06H,2216
05/19/2020 05H,2351
05/19/2020 04H,2704
05/19/2020 03H,3281
05/19/2020 02H,3540
05/19/2020 01H,3686
05/19/2020 00H,3600
05/18/2020 23H,3618
05/18/2020 22H,3523
05/18/2020 21H,3446
05/18/2020 20H,3635
05/18/2020 19H,3814
05/18/2020 18H,3991
05/18/2020 17H,4135
05/18/2020 16H,3994
05/18/2020 15H,3472
05/18/2020 14H,3312
05/18/2020 13H,3500
05/18/2020 12H,3239
05/18/2020 11H,2713
05/18/2020 10H,2225
05/18/2020 09H,2154
05/18/2020 08H,2068
05/18/2020 07H,2057
05/18/2020 06H,2207
05/18/2020 05H,2328
05/18/2020 04H,2817
05/18/2020 03H,2983
05/18/2020 02H,3131
05/18/2020 01H,3330
05/18/2020 00H,3288
05/17/2020 23H,3193
05/17/2020 22H,3192
05/17/2020 21H,2921
05/17/2020 20H,2579
05/17/2020 19H,2513
05/17/2020 18H,2460
05/17/2020 17H,2570
05/17/2020 16H,2578
05/17/2020 15H,2513
05/17/2020 14H,2543
05/17/2020 13H,2320
05/17/2020 12H,2228
05/17/2020 11H,2202
05/17/2020 10H,2229
05/17/2020 09H,2125
05/17/2020 08H,2220
05/17/2020 07H,2223
05/17/2020 06H,2495
05/17/2020 05H,2766
05/17/2020 04H,2990
05/17/2020 03H,3470
05/17/2020 02H,3764
05/17/2020 01H,4015
05/17/2020 00H,4053
05/16/2020 23H,4083
05/16/2020 22H,3931
05/16/2020 21H,3602
05/16/2020 20H,3105
05/16/2020 19H,2946
05/16/2020 18H,3007
05/16/2020 17H,3195
05/16/2020 16H,3160
05/16/2020 15H,2932
05/16/2020 14H,2823
05/16/2020 13H,2544
05/16/2020 12H,2334
05/16/2020 11H,2447
05/16/2020 10H,2368
05/16/2020 09H,2338
05/16/2020 08H,2330
05/16/2020 07H,2632
05/16/2020 06H,2720
05/16/2020 05H,3068
05/16/2020 04H,3571
05/16/2020 03H,4358
05/16/2020 02H,5433
05/16/2020 01H,5524
05/16/2020 00H,5737
05/15/2020 23H,6048
05/15/2020 22H,5903
05/15/2020 21H,5109
05/15/2020 20H,5057
05/15/2020 19H,4724
05/15/2020 18H,4456
05/15/2020 17H,4572
05/15/2020 16H,4629
05/15/2020 15H,4405
05/15/2020 14H,4413
05/15/2020 13H,4351
05/15/2020 12H,3668
05/15/2020 11H,3071
05/15/2020 10H,2609
05/15/2020 09H,2386
05/15/2020 08H,2288
05/15/2020 07H,2185
05/15/2020 06H,2374
05/15/2020 05H,2627
05/15/2020 04H,3101
05/15/2020 03H,3591
05/15/2020 02H,4174
05/15/2020 01H,4369
05/15/2020 00H,4438
05/14/2020 23H,4177
05/14/2020 22H,4011
05/14/2020 21H,3517
05/14/2020 20H,2984
05/14/2020 19H,3221
05/14/2020 18H,3161
05/14/2020 17H,2990
05/14/2020 16H,2947
05/14/2020 15H,3380
05/14/2020 14H,3118
05/14/2020 13H,3037
05/14/2020 12H,3130
05/14/2020 11H,3151
05/14/2020 10H,2531
05/14/2020 09H,2278
05/14/2020 08H,2232
05/14/2020 07H,2237
05/14/2020 06H,2238
05/14/2020 05H,2267
05/14/2020 04H,2657
05/14/2020 03H,3588
05/14/2020 02H,4227
05/14/2020 01H,4688
05/14/2020 00H,4342
05/13/2020 23H,3815
05/13/2020 22H,3649
05/13/2020 21H,3035
05/13/2020 20H,2926
05/13/2020 19H,3187
05/13/2020 18H,3141
05/13/2020 17H,3135
05/13/2020 16H,3153
05/13/2020 15H,3342
05/13/2020 14H,3517
05/13/2020 13H,3848
05/13/2020 12H,3781
05/13/2020 11H,3128
05/13/2020 10H,2864
05/13/2020 09H,2635
05/13/2020 08H,2560
05/13/2020 07H,2594
05/13/2020 06H,2577
05/13/2020 05H,2670
05/13/2020 04H,3280
05/13/2020 03H,4364
05/13/2020 02H,4679
05/13/2020 01H,4494
05/13/2020 00H,4452
05/12/2020 23H,4074
05/12/2020 22H,3711
05/12/2020 21H,3304
05/12/2020 20H,3140
05/12/2020 19H,3256
05/12/2020 18H,3330
05/12/2020 17H,3541
05/12/2020 16H,3766
05/12/2020 15H,3949
05/12/2020 14H,3938
05/12/2020 13H,3891
05/12/2020 12H,4071
05/12/2020 11H,3347
05/12/2020 10H,3087
05/12/2020 09H,2861
05/12/2020 08H,2878
05/12/2020 07H,2868
05/12/2020 06H,2907
05/12/2020 05H,2993
05/12/2020 04H,3041
05/12/2020 03H,3819
05/12/2020 02H,4409
05/12/2020 01H,4521
05/12/2020 00H,4404
05/11/2020 23H,4429
05/11/2020 22H,4656
05/11/2020 21H,4025
05/11/2020 20H,4122
05/11/2020 19H,4269
05/11/2020 18H,4569
05/11/2020 17H,4524
05/11/2020 16H,4305
05/11/2020 15H,4156
05/11/2020 14H,4078
05/11/2020 13H,3782
05/11/2020 12H,3592
05/11/2020 11H,3189
05/11/2020 10H,2889
05/11/2020 09H,2612
05/11/2020 08H,2622
05/11/2020 07H,2660
05/11/2020 06H,2639
05/11/2020 05H,2792
05/11/2020 04H,3020
05/11/2020 03H,3401
05/11/2020 02H,3729
05/11/2020 01H,3909
05/11/2020 00H,3579
05/10/2020 23H,3255
05/10/2020 22H,3112
05/10/2020 21H,2775
05/10/2020 20H,2647
05/10/2020 19H,2558
05/10/2020 18H,2539
05/10/2020 17H,2548
05/10/2020 16H,2592
05/10/2020 15H,2557
05/10/2020 14H,2501
05/10/2020 13H,2542
05/10/2020 12H,2625
05/10/2020 11H,2652
05/10/2020 10H,2700
05/10/2020 09H,2665
05/10/2020 08H,2483
05/10/2020 07H,2528
05/10/2020 06H,2715
05/10/2020 05H,2983
05/10/2020 04H,3196
05/10/2020 03H,3417
05/10/2020 02H,3708
05/10/2020 01H,4042
05/10/2020 00H,3823
05/9/2020 23H,3695
05/9/2020 22H,3457
05/9/2020 21H,2724
05/9/2020 20H,2566
05/9/2020 19H,2746
05/9/2020 18H,2818
05/9/2020 17H,2809
05/9/2020 16H,2995
05/9/2020 15H,2992
05/9/2020 14H,2714
05/9/2020 13H,2594
05/9/2020 12H,2822
05/9/2020 11H,2951
05/9/2020 10H,2860
05/9/2020 09H,2629
05/9/2020 08H,2602
05/9/2020 07H,2768
05/9/2020 06H,3066
05/9/2020 05H,3137
05/9/2020 04H,3056
05/9/2020 03H,3304
05/9/2020 02H,3542
05/9/2020 01H,4054
05/9/2020 00H,4071
05/8/2020 23H,4184
05/8/2020 22H,4231
05/8/2020 21H,4017
05/8/2020 20H,3797
05/8/2020 19H,3842
05/8/2020 18H,3418
05/8/2020 17H,3633
05/8/2020 16H,3731
05/8/2020 15H,3527
05/8/2020 14H,3547
05/8/2020 13H,3336
05/8/2020 12H,3189
05/8/2020 11H,2871
05/8/2020 10H,2368
05/8/2020 09H,2225
05/8/2020 08H,2146
05/8/2020 07H,2124
05/8/2020 06H,2174
05/8/2020 05H,2443
05/8/2020 04H,2806
05/8/2020 03H,3273
05/8/2020 02H,3705
05/8/2020 01H,3991
05/8/2020 00H,3934
05/7/2020 23H,3918
05/7/2020 22H,3674
05/7/2020 21H,3237
05/7/2020 20H,3131
05/7/2020 19H,3060
05/7/2020 18H,3062
05/7/2020 17H,2941
05/7/2020 16H,3030
05/7/2020 15H,3122
05/7/2020 14H,3260
05/7/2020 13H,3317
05/7/2020 12H,3188
05/7/2020 11H,3003
05/7/2020 10H,2782
05/7/2020 09H,2465
05/7/2020 08H,2355
05/7/2020 07H,2398
05/7/2020 06H,2477
05/7/2020 05H,2600
05/7/2020 04H,2996
05/7/2020 03H,3898
05/7/2020 02H,4979
05/7/2020 01H,5353
05/7/2020 00H,5254
05/6/2020 23H,4910
05/6/2020 22H,5153
05/6/2020 21H,4932
05/6/2020 20H,4767
05/6/2020 19H,4586
05/6/2020 18H,4319
05/6/2020 17H,4325
05/6/2020 16H,4200
05/6/2020 15H,4200
05/6/2020 14H,4091
05/6/2020 13H,3776
05/6/2020 12H,3488
05/6/2020 11H,3140
05/6/2020 10H,2569
05/6/2020 09H,2336
05/6/2020 08H,2239
05/6/2020 07H,2244
05/6/2020 06H,2364
05/6/2020 05H,2664
05/6/2020 04H,3109
05/6/2020 03H,3798
05/6/2020 02H,4506
05/6/2020 01H,4856
05/6/2020 00H,4577
05/5/2020 23H,4339
05/5/2020 22H,3956
05/5/2020 21H,3839
05/5/2020 20H,3992
05/5/2020 19H,3789
05/5/2020 18H,3716
05/5/2020 17H,3627
05/5/2020 16H,3600
05/5/2020 15H,3524
05/5/2020 14H,3542
05/5/2020 13H,3527
05/5/2020 12H,3517
05/5/2020 11H,3229
05/5/2020 10H,2634
05/5/2020 09H,2399
05/5/2020 08H,2192
05/5/2020 07H,2132
05/5/2020 06H,2115
05/5/2020 05H,2282
05/5/2020 04H,2850
05/5/2020 03H,3721
05/5/2020 02H,4189
05/5/2020 01H,4605
05/5/2020 00H,4220
05/4/2020 23H,4292
05/4/2020 22H,4284
05/4/2020 21H,4409
05/4/2020 20H,4425
05/4/2020 19H,4533
05/4/2020 18H,4226
05/4/2020 17H,3865
05/4/2020 16H,3607
05/4/2020 15H,3579
05/4/2020 14H,3472
05/4/2020 13H,3381
05/4/2020 12H,3110
05/4/2020 11H,2844
05/4/2020 10H,2508
05/4/2020 09H,2517
05/4/2020 08H,2455
05/4/2020 07H,2453
05/4/2020 06H,2543
05/4/2020 05H,2578
05/4/2020 04H,3028
05/4/2020 03H,3303
05/4/2020 02H,3983
05/4/2020 01H,4104
05/4/2020 00H,3786
05/3/2020 23H,3677
05/3/2020 22H,3234
05/3/2020 21H,2811
05/3/2020 20H,2312
05/3/2020 19H,2305
05/3/2020 18H,2428
05/3/2020 17H,2197
05/3/2020 16H,2166
05/3/2020 15H,2205
05/3/2020 14H,2398
05/3/2020 13H,2376
05/3/2020 12H,2366
05/3/2020 11H,2321
05/3/2020 10H,2317
05/3/2020 09H,2090
05/3/2020 08H,1923
05/3/2020 07H,1982
05/3/2020 06H,2106
05/3/2020 05H,2339
05/3/2020 04H,2551
05/3/2020 03H,2742
05/3/2020 02H,3253
05/3/2020 01H,3540
05/3/2020 00H,3549
05/2/2020 23H,3496
05/2/2020 22H,3254
05/2/2020 21H,2540
05/2/2020 20H,2414
05/2/2020 19H,2357
05/2/2020 18H,2352
05/2/2020 17H,2418
05/2/2020 16H,2448
05/2/2020 15H,2492
05/2/2020 14H,2575
05/2/2020 13H,2579
05/2/2020 12H,2455
05/2/2020 11H,2323
05/2/2020 10H,2313
05/2/2020 09H,2075
05/2/2020 08H,2080
05/2/2020 07H,2145
05/2/2020 06H,2294
05/2/2020 05H,2396
05/2/2020 04H,2555
05/2/2020 03H,3171
05/2/2020 02H,3911
05/2/2020 01H,4060
05/2/2020 00H,3910
05/1/2020 23H,3604
05/1/2020 22H,3463
05/1/2020 21H,3376
05/1/2020 20H,3283
05/1/2020 19H,3451
05/1/2020 18H,3804
05/1/2020 17H,3834
05/1/2020 16H,3685
05/1/2020 15H,3871
05/1/2020 14H,3729
05/1/2020 13H,3293
05/1/2020 12H,3198
05/1/2020 11H,3047
05/1/2020 10H,2616
05/1/2020 09H,2359
05/1/2020 08H,2319
05/1/2020 07H,2266
05/1/2020 06H,2560
05/1/2020 05H,3039
05/1/2020 04H,3309
05/1/2020 03H,3875
05/1/2020 02H,4012
05/1/2020 01H,4115
05/1/2020 00H,4210
04/30/2020 23H,4411
04/30/2020 22H,4476
04/30/2020 21H,4140
04/30/2020 20H,4242
04/30/2020 19H,4194
04/30/2020 18H,4504
04/30/2020 17H,4628
04/30/2020 16H,4403
04/30/2020 15H,4275
04/30/2020 14H,4404
04/30/2020 13H,4290
04/30/2020 12H,3415
04/30/2020 11H,2948
04/30/2020 10H,2394
04/30/2020 09H,2251
04/30/2020 08H,2351
04/30/2020 07H,2350
04/30/2020 06H,2102
04/30/2020 05H,2254
04/30/2020 04H,2564
04/30/2020 03H,3188
04/30/2020 02H,3849
04/30/2020 01H,4198
04/30/2020 00H,4310
04/29/2020 23H,4637
04/29/2020 22H,4412
04/29/2020 21H,3852
04/29/2020 20H,3634
04/29/2020 19H,3366
04/29/2020 18H,3249
04/29/2020 17H,3355
04/29/2020 16H,3377
04/29/2020 15H,3492
04/29/2020 14H,3855
04/29/2020 13H,3799
04/29/2020 12H,3344
04/29/2020 11H,3347
04/29/2020 10H,2767
04/29/2020 09H,2585
04/29/2020 08H,2566
04/29/2020 07H,2481
04/29/2020 06H,2619
04/29/2020 05H,2795
04/29/2020 04H,3035
04/29/2020 03H,3479
04/29/2020 02H,3950
04/29/2020 01H,4424
04/29/2020 00H,4551
04/28/2020 23H,4031
04/28/2020 22H,3876
04/28/2020 21H,3400
04/28/2020 20H,3330
04/28/2020 19H,3620
04/28/2020 18H,3546
04/28/2020 17H,3678
04/28/2020 16H,3532
04/28/2020 15H,3802
04/28/2020 14H,4300
04/28/2020 13H,4399
04/28/2020 12H,4050
04/28/2020 11H,3365
04/28/2020 10H,3193
04/28/2020 09H,2794
04/28/2020 08H,2349
04/28/2020 07H,2334
04/28/2020 06H,2504
04/28/2020 05H,2875
04/28/2020 04H,3820
04/28/2020 03H,4453
04/28/2020 02H,5215
04/28/2020 01H,5184
04/28/2020 00H,4882
04/27/2020 23H,4644
04/27/2020 22H,4613
04/27/2020 21H,4344
04/27/2020 20H,4266
04/27/2020 19H,4368
04/27/2020 18H,4641
04/27/2020 17H,5027
04/27/2020 16H,4956
04/27/2020 15H,4861
04/27/2020 14H,4857
04/27/2020 13H,4725
04/27/2020 12H,3422
04/27/2020 11H,3339
04/27/2020 10H,2869
04/27/2020 09H,2579
04/27/2020 08H,2384
04/27/2020 07H,2347
04/27/2020 06H,2480
04/27/2020 05H,2830
04/27/2020 04H,3118
04/27/2020 03H,3777
04/27/2020 02H,4206
04/27/2020 01H,4621
04/27/2020 00H,4614
04/26/2020 23H,4596
04/26/2020 22H,4643
04/26/2020 21H,4517
04/26/2020 20H,4336
04/26/2020 19H,4051
04/26/2020 18H,4083
04/26/2020 17H,4061
04/26/2020 16H,3780
04/26/2020 15H,3438
04/26/2020 14H,3305
04/26/2020 13H,3041
04/26/2020 12H,2863
04/26/2020 11H,2617
04/26/2020 10H,2331
04/26/2020 09H,2249
04/26/2020 08H,2236
04/26/2020 07H,2316
04/26/2020 06H,2364
04/26/2020 05H,2595
04/26/2020 04H,2698
04/26/2020 03H,2801
04/26/2020 02H,3540
04/26/2020 01H,3780
04/26/2020 00H,3474
04/25/2020 23H,3251
04/25/2020 22H,2716
04/25/2020 21H,2551
04/25/2020 20H,2423
04/25/2020 19H,2317
