Net generation from natural gas for Northwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390114&sdid=EBA.NW-ALL.NG.NG.H
19:18:52 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NW-ALL.NG.NG.H megawatthours
11/15/2019 07H,8626
11/15/2019 06H,9193
11/15/2019 05H,9976
11/15/2019 04H,10767
11/15/2019 03H,10790
11/15/2019 02H,10843
11/15/2019 01H,10417
11/15/2019 00H,9685
11/14/2019 23H,9474
11/14/2019 22H,9469
11/14/2019 21H,9300
11/14/2019 20H,8963
11/14/2019 19H,9139
11/14/2019 18H,9365
11/14/2019 17H,9600
11/14/2019 16H,10260
11/14/2019 15H,10820
11/14/2019 14H,10719
11/14/2019 13H,9932
11/14/2019 12H,9496
11/14/2019 11H,9263
11/14/2019 10H,9447
11/14/2019 09H,9483
11/14/2019 08H,9589
11/14/2019 07H,10212
11/14/2019 06H,10850
11/14/2019 05H,11357
11/14/2019 04H,11707
11/14/2019 03H,11798
11/14/2019 02H,11533
11/14/2019 01H,11084
11/14/2019 00H,9917
11/13/2019 23H,9225
11/13/2019 22H,9107
11/13/2019 21H,8741
11/13/2019 20H,8467
11/13/2019 19H,8377
11/13/2019 18H,8525
11/13/2019 17H,8496
11/13/2019 16H,9070
11/13/2019 15H,9105
11/13/2019 14H,8750
11/13/2019 13H,8584
11/13/2019 12H,8336
11/13/2019 11H,8219
11/13/2019 10H,8435
11/13/2019 09H,8732
11/13/2019 08H,9054
11/13/2019 07H,9327
11/13/2019 06H,9542
11/13/2019 05H,10313
11/13/2019 04H,10572
11/13/2019 03H,11025
11/13/2019 02H,11609
11/13/2019 01H,11044
11/13/2019 00H,9702
11/12/2019 23H,8863
11/12/2019 22H,9015
11/12/2019 21H,8950
11/12/2019 20H,8731
11/12/2019 19H,8797
11/12/2019 18H,8674
11/12/2019 17H,8787
11/12/2019 16H,9122
11/12/2019 15H,9846
11/12/2019 14H,9632
11/12/2019 13H,8964
11/12/2019 12H,8583
11/12/2019 11H,8645
11/12/2019 10H,8771
11/12/2019 09H,9029
11/12/2019 08H,9427
11/12/2019 07H,9535
11/12/2019 06H,10300
11/12/2019 05H,10905
11/12/2019 04H,11510
11/12/2019 03H,11985
11/12/2019 02H,12573
11/12/2019 01H,12131
11/12/2019 00H,10884
11/11/2019 23H,10135
11/11/2019 22H,9685
11/11/2019 21H,9576
11/11/2019 20H,9639
11/11/2019 19H,9699
11/11/2019 18H,9772
11/11/2019 17H,9807
11/11/2019 16H,9839
11/11/2019 15H,10142
11/11/2019 14H,9859
11/11/2019 13H,9105
11/11/2019 12H,8439
11/11/2019 11H,8105
11/11/2019 10H,7882
11/11/2019 09H,7887
11/11/2019 08H,7901
11/11/2019 07H,8360
11/11/2019 06H,8250
11/11/2019 05H,8585
11/11/2019 04H,8794
11/11/2019 03H,9172
11/11/2019 02H,9420
11/11/2019 01H,8881
11/11/2019 00H,8150
11/10/2019 23H,7732
11/10/2019 22H,7575
11/10/2019 21H,7219
11/10/2019 20H,7227
11/10/2019 19H,7477
11/10/2019 18H,7413
11/10/2019 17H,7213
11/10/2019 16H,7338
11/10/2019 15H,7144
11/10/2019 14H,7023
11/10/2019 13H,7216
11/10/2019 12H,7203
11/10/2019 11H,7213
11/10/2019 10H,7254
11/10/2019 09H,7591
11/10/2019 08H,7796
11/10/2019 07H,8377
11/10/2019 06H,8740
11/10/2019 05H,9051
11/10/2019 04H,9789
11/10/2019 03H,10133
11/10/2019 02H,10402
11/10/2019 01H,9976
11/10/2019 00H,8586
11/9/2019 23H,7645
11/9/2019 22H,7167
11/9/2019 21H,7163
11/9/2019 20H,7374
11/9/2019 19H,7415
11/9/2019 18H,7134
11/9/2019 17H,7101
11/9/2019 16H,7281
11/9/2019 15H,7433
11/9/2019 14H,7342
11/9/2019 13H,7386
11/9/2019 12H,7282
11/9/2019 11H,7332
11/9/2019 10H,7401
11/9/2019 09H,7750
11/9/2019 08H,8573
11/9/2019 07H,8903
11/9/2019 06H,9770
11/9/2019 05H,10490
11/9/2019 04H,10560
11/9/2019 03H,10607
11/9/2019 02H,11196
11/9/2019 01H,10769
11/9/2019 00H,9564
11/8/2019 23H,8677
11/8/2019 22H,8299
11/8/2019 21H,8377
11/8/2019 20H,8454
11/8/2019 19H,8683
11/8/2019 18H,9026
11/8/2019 17H,9417
11/8/2019 16H,9537
11/8/2019 15H,10134
11/8/2019 14H,9903
11/8/2019 13H,9221
11/8/2019 12H,8923
11/8/2019 11H,8912
11/8/2019 10H,8904
11/8/2019 09H,9067
11/8/2019 08H,9237
11/8/2019 07H,9716
11/8/2019 06H,10245
11/8/2019 05H,10720
11/8/2019 04H,11209
11/8/2019 03H,11547
11/8/2019 02H,11803
11/8/2019 01H,11462
11/8/2019 00H,10679
11/7/2019 23H,9955
11/7/2019 22H,9591
11/7/2019 21H,9592
11/7/2019 20H,9745
11/7/2019 19H,9707
11/7/2019 18H,10085
11/7/2019 17H,10506
11/7/2019 16H,11153
11/7/2019 15H,11613
11/7/2019 14H,11251
11/7/2019 13H,10728
11/7/2019 12H,10392
11/7/2019 11H,10025
11/7/2019 10H,10041
11/7/2019 09H,10234
11/7/2019 08H,10725
11/7/2019 07H,11293
11/7/2019 06H,11969
11/7/2019 05H,12745
11/7/2019 04H,13111
11/7/2019 03H,13277
11/7/2019 02H,13301
11/7/2019 01H,12679
11/7/2019 00H,11452
11/6/2019 23H,9939
11/6/2019 22H,9768
11/6/2019 21H,9659
11/6/2019 20H,9438
11/6/2019 19H,9437
11/6/2019 18H,9995
11/6/2019 17H,10217
11/6/2019 16H,10549
11/6/2019 15H,10880
11/6/2019 14H,10897
11/6/2019 13H,10251
11/6/2019 12H,9702
11/6/2019 11H,9439
11/6/2019 10H,9371
11/6/2019 09H,9451
11/6/2019 08H,9445
11/6/2019 07H,10126
11/6/2019 06H,10840
11/6/2019 05H,11337
11/6/2019 04H,11726
11/6/2019 03H,12093
11/6/2019 02H,12072
11/6/2019 01H,11430
11/6/2019 00H,10613
11/5/2019 23H,9660
11/5/2019 22H,9155
11/5/2019 21H,8999
11/5/2019 20H,8918
11/5/2019 19H,9102
11/5/2019 18H,9060
11/5/2019 17H,9526
11/5/2019 16H,9811
11/5/2019 15H,10220
11/5/2019 14H,9817
11/5/2019 13H,8950
11/5/2019 12H,8501
11/5/2019 11H,8352
11/5/2019 10H,8414
11/5/2019 09H,8365
11/5/2019 08H,8394
11/5/2019 07H,8697
11/5/2019 06H,9028
11/5/2019 05H,9934
11/5/2019 04H,10496
11/5/2019 03H,10877
11/5/2019 02H,11213
11/5/2019 01H,10567
11/5/2019 00H,9540
11/4/2019 23H,8851
11/4/2019 22H,8599
11/4/2019 21H,8825
11/4/2019 20H,9021
11/4/2019 19H,9118
11/4/2019 18H,8582
11/4/2019 17H,9176
11/4/2019 16H,9944
11/4/2019 15H,10665
11/4/2019 14H,10085
11/4/2019 13H,8967
11/4/2019 12H,8441
11/4/2019 11H,8239
11/4/2019 10H,8095
11/4/2019 09H,8199
11/4/2019 08H,7836
11/4/2019 07H,8446
11/4/2019 06H,8304
11/4/2019 05H,8518
11/4/2019 04H,8836
11/4/2019 03H,9494
11/4/2019 02H,9719
11/4/2019 01H,9262
11/4/2019 00H,8456
11/3/2019 23H,7340
11/3/2019 22H,6596
11/3/2019 21H,6635
11/3/2019 20H,6824
11/3/2019 19H,6903
11/3/2019 18H,7031
11/3/2019 17H,7097
11/3/2019 16H,7550
11/3/2019 15H,7745
11/3/2019 14H,7512
11/3/2019 13H,7684
11/3/2019 12H,7465
11/3/2019 11H,7482
11/3/2019 10H,7644
11/3/2019 09H,7869
11/3/2019 08H,8259
11/3/2019 07H,9042
11/3/2019 06H,9283
11/3/2019 05H,9462
11/3/2019 04H,9950
11/3/2019 03H,10126
11/3/2019 02H,10096
11/3/2019 01H,9791
11/3/2019 00H,8789
11/2/2019 23H,7911
11/2/2019 22H,7499
11/2/2019 21H,7378
11/2/2019 20H,7664
11/2/2019 19H,7730
11/2/2019 18H,7810
11/2/2019 17H,8370
11/2/2019 16H,8466
11/2/2019 15H,9205
11/2/2019 14H,9325
11/2/2019 13H,9058
11/2/2019 12H,8827
11/2/2019 11H,8668
11/2/2019 10H,8528
11/2/2019 09H,8579
11/2/2019 08H,8895
11/2/2019 07H,8986
11/2/2019 06H,9444
11/2/2019 05H,9629
11/2/2019 04H,10346
11/2/2019 03H,10210
11/2/2019 02H,10724
11/2/2019 01H,10471
11/2/2019 00H,9492
11/1/2019 23H,8678
11/1/2019 22H,8235
11/1/2019 21H,8159
11/1/2019 20H,7991
11/1/2019 19H,8229
11/1/2019 18H,8437
11/1/2019 17H,9292
11/1/2019 16H,9879
11/1/2019 15H,10876
11/1/2019 14H,11351
11/1/2019 13H,10203
11/1/2019 12H,9001
11/1/2019 11H,8721
11/1/2019 10H,8577
11/1/2019 09H,8619
11/1/2019 08H,8788
11/1/2019 07H,8513
11/1/2019 06H,8847
11/1/2019 05H,9402
11/1/2019 04H,9692
11/1/2019 03H,9894
11/1/2019 02H,10140
11/1/2019 01H,10000
11/1/2019 00H,9108
10/31/2019 23H,8198
10/31/2019 22H,8037
10/31/2019 21H,7686
10/31/2019 20H,7245
10/31/2019 19H,7185
10/31/2019 18H,7440
10/31/2019 17H,8356
10/31/2019 16H,9276
10/31/2019 15H,9950
10/31/2019 14H,10092
10/31/2019 13H,9914
10/31/2019 12H,9259
10/31/2019 11H,9008
10/31/2019 10H,8943
10/31/2019 09H,8973
10/31/2019 08H,8697
10/31/2019 07H,8834
10/31/2019 06H,9323
10/31/2019 05H,10184
10/31/2019 04H,10539
10/31/2019 03H,10637
10/31/2019 02H,10545
10/31/2019 01H,10168
10/31/2019 00H,8999
10/30/2019 23H,8046
10/30/2019 22H,8173
10/30/2019 21H,8482
10/30/2019 20H,8449
10/30/2019 19H,8283
10/30/2019 18H,8767
10/30/2019 17H,9135
10/30/2019 16H,9981
10/30/2019 15H,10841
10/30/2019 14H,10420
10/30/2019 13H,9790
10/30/2019 12H,9328
10/30/2019 11H,9105
10/30/2019 10H,8875
10/30/2019 09H,8951
10/30/2019 08H,9025
10/30/2019 07H,9173
10/30/2019 06H,9590
10/30/2019 05H,9889
10/30/2019 04H,10280
10/30/2019 03H,10413
10/30/2019 02H,10505
10/30/2019 01H,9959
10/30/2019 00H,9153
10/29/2019 23H,8220
10/29/2019 22H,7564
10/29/2019 21H,7226
10/29/2019 20H,7606
10/29/2019 19H,7856
10/29/2019 18H,7993
10/29/2019 17H,8047
10/29/2019 16H,8528
10/29/2019 15H,8873
10/29/2019 14H,8783
10/29/2019 13H,8366
10/29/2019 12H,7702
10/29/2019 11H,7238
10/29/2019 10H,7262
10/29/2019 09H,7282
10/29/2019 08H,7325
10/29/2019 07H,7688
10/29/2019 06H,8240
10/29/2019 05H,8831
10/29/2019 04H,9409
10/29/2019 03H,10033
10/29/2019 02H,10457
10/29/2019 01H,9970
10/29/2019 00H,9092
10/28/2019 23H,8730
10/28/2019 22H,8639
10/28/2019 21H,8641
10/28/2019 20H,8766
10/28/2019 19H,9006
10/28/2019 18H,9092
10/28/2019 17H,9187
10/28/2019 16H,9502
10/28/2019 15H,10117
10/28/2019 14H,9843
10/28/2019 13H,9276
10/28/2019 12H,8683
10/28/2019 11H,8336
10/28/2019 10H,8223
10/28/2019 09H,8107
10/28/2019 08H,8105
10/28/2019 07H,8363
10/28/2019 06H,8699
10/28/2019 05H,9267
10/28/2019 04H,9686
10/28/2019 03H,10044
10/28/2019 02H,10028
10/28/2019 01H,9885
10/28/2019 00H,8983
10/27/2019 23H,8416
10/27/2019 22H,8072
10/27/2019 21H,7907
10/27/2019 20H,7752
10/27/2019 19H,7844
10/27/2019 18H,7850
10/27/2019 17H,7988
10/27/2019 16H,8114
10/27/2019 15H,8455
10/27/2019 14H,8177
10/27/2019 13H,7533
10/27/2019 12H,7200
10/27/2019 11H,6921
10/27/2019 10H,6834
10/27/2019 09H,6727
10/27/2019 08H,6851
10/27/2019 07H,7289
10/27/2019 06H,7329
10/27/2019 05H,7254
10/27/2019 04H,7397
10/27/2019 03H,7500
10/27/2019 02H,7793
10/27/2019 01H,7756
10/27/2019 00H,6952
10/26/2019 23H,6607
10/26/2019 22H,6615
10/26/2019 21H,6439
10/26/2019 20H,6703
10/26/2019 19H,6602
10/26/2019 18H,6387
10/26/2019 17H,6624
10/26/2019 16H,7083
10/26/2019 15H,7188
10/26/2019 14H,7209
10/26/2019 13H,6980
10/26/2019 12H,6672
10/26/2019 11H,6166
10/26/2019 10H,5934
10/26/2019 09H,5961
10/26/2019 08H,6021
10/26/2019 07H,6121
10/26/2019 06H,7770
10/26/2019 05H,8093
10/26/2019 04H,8493
10/26/2019 03H,8598
10/26/2019 02H,8653
10/26/2019 01H,8618
10/26/2019 00H,8137
10/25/2019 23H,7693
10/25/2019 22H,7479
10/25/2019 21H,7550
10/25/2019 20H,7896
10/25/2019 19H,8091
10/25/2019 18H,8553
10/25/2019 17H,8878
10/25/2019 16H,9234
10/25/2019 15H,9735
10/25/2019 14H,9376
10/25/2019 13H,8881
10/25/2019 12H,8562
10/25/2019 11H,8329
10/25/2019 10H,8139
10/25/2019 09H,8292
10/25/2019 08H,8416
10/25/2019 07H,8795
10/25/2019 06H,7842
10/25/2019 05H,8320
10/25/2019 04H,8774
10/25/2019 03H,9276
10/25/2019 02H,9631
10/25/2019 01H,9382
10/25/2019 00H,8836
10/24/2019 23H,8123
10/24/2019 22H,7686
10/24/2019 21H,7537
10/24/2019 20H,7638
10/24/2019 19H,7635
10/24/2019 18H,7715
10/24/2019 17H,7835
10/24/2019 16H,8001
10/24/2019 15H,8357
10/24/2019 14H,8610
10/24/2019 13H,8462
10/24/2019 12H,7746
10/24/2019 11H,7316
10/24/2019 10H,7291
10/24/2019 09H,7225
10/24/2019 08H,7434
10/24/2019 07H,7612
10/24/2019 06H,7818
10/24/2019 05H,7670
10/24/2019 04H,8201
10/24/2019 03H,8532
10/24/2019 02H,8564
10/24/2019 01H,8295
10/24/2019 00H,7279
10/23/2019 23H,7059
10/23/2019 22H,6668
10/23/2019 21H,6439
10/23/2019 20H,6680
10/23/2019 19H,6044
10/23/2019 18H,6092
10/23/2019 17H,6570
10/23/2019 16H,6732
10/23/2019 15H,7016
10/23/2019 14H,7171
10/23/2019 13H,7128
10/23/2019 12H,6576
10/23/2019 11H,6494
10/23/2019 10H,6355
10/23/2019 09H,6522
10/23/2019 08H,6733
10/23/2019 07H,6858
10/23/2019 06H,6968
10/23/2019 05H,7285
10/23/2019 04H,7687
10/23/2019 03H,7933
10/23/2019 02H,7260
10/23/2019 01H,7526
10/23/2019 00H,6819
10/22/2019 23H,6709
10/22/2019 22H,6633
10/22/2019 21H,6506
10/22/2019 20H,6312
10/22/2019 19H,6021
10/22/2019 18H,5722
10/22/2019 17H,5584
10/22/2019 16H,6012
10/22/2019 15H,6519
10/22/2019 14H,6743
10/22/2019 13H,6555
10/22/2019 12H,6052
10/22/2019 11H,5642
10/22/2019 10H,5674
10/22/2019 09H,5753
10/22/2019 08H,5986
10/22/2019 07H,6305
10/22/2019 06H,6978
10/22/2019 05H,7689
10/22/2019 04H,7916
10/22/2019 03H,8226
10/22/2019 02H,8340
10/22/2019 01H,8406
10/22/2019 00H,7358
10/21/2019 23H,6562
10/21/2019 22H,6403
10/21/2019 21H,6100
10/21/2019 20H,5971
10/21/2019 19H,5843
10/21/2019 18H,6142
10/21/2019 17H,6474
10/21/2019 16H,6742
10/21/2019 15H,7098
10/21/2019 14H,7086
10/21/2019 13H,6651
10/21/2019 12H,6431
10/21/2019 11H,6270
10/21/2019 10H,6082
10/21/2019 09H,6098
10/21/2019 08H,6248
10/21/2019 07H,6717
10/21/2019 06H,7167
10/21/2019 05H,7411
10/21/2019 04H,7669
10/21/2019 03H,8035
10/21/2019 02H,8451
10/21/2019 01H,8342
10/21/2019 00H,7659
10/20/2019 23H,6974
10/20/2019 22H,6412
10/20/2019 21H,6232
10/20/2019 20H,6215
10/20/2019 19H,6100
10/20/2019 18H,6107
10/20/2019 17H,5975
10/20/2019 16H,6309
10/20/2019 15H,6724
10/20/2019 14H,6638
10/20/2019 13H,6563
10/20/2019 12H,6399
10/20/2019 11H,6350
10/20/2019 10H,6346
10/20/2019 09H,6465
10/20/2019 08H,6423
10/20/2019 07H,6499
10/20/2019 06H,6777
10/20/2019 05H,6924
10/20/2019 04H,7037
10/20/2019 03H,7257
10/20/2019 02H,7486
10/20/2019 01H,7432
10/20/2019 00H,7030
10/19/2019 23H,6615
10/19/2019 22H,6007
10/19/2019 21H,5954
10/19/2019 20H,6155
10/19/2019 19H,6303
10/19/2019 18H,6063
10/19/2019 17H,6003
10/19/2019 16H,6029
10/19/2019 15H,6583
10/19/2019 14H,6864
10/19/2019 13H,6801
10/19/2019 12H,6430
10/19/2019 11H,6188
10/19/2019 10H,6081
10/19/2019 09H,6050
10/19/2019 08H,5962
10/19/2019 07H,6651
10/19/2019 06H,6860
10/19/2019 05H,7132
10/19/2019 04H,7464
10/19/2019 03H,7667
10/19/2019 02H,7702
10/19/2019 01H,7739
10/19/2019 00H,7072
10/18/2019 23H,6763
10/18/2019 22H,6574
10/18/2019 21H,6701
10/18/2019 20H,6661
10/18/2019 19H,6540
10/18/2019 18H,6666
10/18/2019 17H,6689
10/18/2019 16H,6795
10/18/2019 15H,7182
10/18/2019 14H,7351
10/18/2019 13H,7274
10/18/2019 12H,6728
10/18/2019 11H,6267
10/18/2019 10H,6146
10/18/2019 09H,6014
10/18/2019 08H,6017
10/18/2019 07H,6347
10/18/2019 06H,6835
10/18/2019 05H,7156
10/18/2019 04H,7635
10/18/2019 03H,7904
10/18/2019 02H,7991
10/18/2019 01H,7809
10/18/2019 00H,7244
10/17/2019 23H,6768
10/17/2019 22H,6752
10/17/2019 21H,6604
10/17/2019 20H,6285
10/17/2019 19H,6292
10/17/2019 18H,6675
10/17/2019 17H,6854
10/17/2019 16H,7279
10/17/2019 15H,7529
10/17/2019 14H,7287
10/17/2019 13H,6999
10/17/2019 12H,6607
10/17/2019 11H,6296
10/17/2019 10H,6286
10/17/2019 09H,6452
10/17/2019 08H,6547
10/17/2019 07H,7224
10/17/2019 06H,7581
10/17/2019 05H,8189
10/17/2019 04H,8719
10/17/2019 03H,8981
10/17/2019 02H,9191
10/17/2019 01H,8967
10/17/2019 00H,8537
10/16/2019 23H,8003
10/16/2019 22H,7518
10/16/2019 21H,7231
10/16/2019 20H,7167
10/16/2019 19H,7122
10/16/2019 18H,7027
10/16/2019 17H,6982
10/16/2019 16H,6918
10/16/2019 15H,7457
10/16/2019 14H,6871
10/16/2019 13H,6332
10/16/2019 12H,5963
10/16/2019 11H,5781
10/16/2019 10H,5864
10/16/2019 09H,6114
10/16/2019 08H,6238
10/16/2019 07H,6520
10/16/2019 06H,7534
10/16/2019 05H,8016
10/16/2019 04H,8432
10/16/2019 03H,8915
10/16/2019 02H,8807
10/16/2019 01H,8466
10/16/2019 00H,7590
10/15/2019 23H,7005
10/15/2019 22H,6855
10/15/2019 21H,6746
10/15/2019 20H,6540
10/15/2019 19H,6361
10/15/2019 18H,6309
10/15/2019 17H,6496
10/15/2019 16H,6363
10/15/2019 15H,6726
10/15/2019 14H,7131
10/15/2019 13H,6618
10/15/2019 12H,5930
10/15/2019 11H,5597
10/15/2019 10H,5597
10/15/2019 09H,5508
10/15/2019 08H,5751
10/15/2019 07H,5767
10/15/2019 06H,6673
10/15/2019 05H,7166
10/15/2019 04H,7515
10/15/2019 03H,7898
10/15/2019 02H,7876
10/15/2019 01H,7435
10/15/2019 00H,6713
10/14/2019 23H,5759
10/14/2019 22H,5522
10/14/2019 21H,5346
10/14/2019 20H,5604
10/14/2019 19H,5632
10/14/2019 18H,5637
10/14/2019 17H,5938
10/14/2019 16H,5934
10/14/2019 15H,6253
10/14/2019 14H,6490
10/14/2019 13H,5935
10/14/2019 12H,5123
10/14/2019 11H,4829
10/14/2019 10H,4573
10/14/2019 09H,4681
10/14/2019 08H,4859
10/14/2019 07H,5205
10/14/2019 06H,5848
10/14/2019 05H,6066
10/14/2019 04H,6571
10/14/2019 03H,7273
10/14/2019 02H,7393
10/14/2019 01H,6994
10/14/2019 00H,6253
10/13/2019 23H,5556
10/13/2019 22H,5367
10/13/2019 21H,5385
10/13/2019 20H,5176
10/13/2019 19H,5254
10/13/2019 18H,5309
10/13/2019 17H,5344
10/13/2019 16H,5602
10/13/2019 15H,6117
10/13/2019 14H,6052
10/13/2019 13H,5966
10/13/2019 12H,5663
10/13/2019 11H,5601
10/13/2019 10H,5575
10/13/2019 09H,5617
10/13/2019 08H,5908
10/13/2019 07H,6173
10/13/2019 06H,6956
10/13/2019 05H,7309
10/13/2019 04H,7561
10/13/2019 03H,7664
10/13/2019 02H,7695
10/13/2019 01H,7174
10/13/2019 00H,6444
10/12/2019 23H,5953
10/12/2019 22H,5812
10/12/2019 21H,5762
10/12/2019 20H,5581
10/12/2019 19H,5399
10/12/2019 18H,5356
10/12/2019 17H,5479
10/12/2019 16H,5526
10/12/2019 15H,5849
10/12/2019 14H,6379
10/12/2019 13H,6302
10/12/2019 12H,6252
10/12/2019 11H,6079
10/12/2019 10H,5647
10/12/2019 09H,5477
10/12/2019 08H,5885
10/12/2019 07H,6556
10/12/2019 06H,6968
10/12/2019 05H,7508
10/12/2019 04H,8098
10/12/2019 03H,8263
10/12/2019 02H,8321
10/12/2019 01H,7856
10/12/2019 00H,6606
10/11/2019 23H,6099
10/11/2019 22H,6120
10/11/2019 21H,5907
10/11/2019 20H,5941
10/11/2019 19H,6120
10/11/2019 18H,6258
10/11/2019 17H,7002
10/11/2019 16H,7163
10/11/2019 15H,7622
10/11/2019 14H,7713
10/11/2019 13H,7459
10/11/2019 12H,6921
10/11/2019 11H,6700
10/11/2019 10H,6511
10/11/2019 09H,6509
10/11/2019 08H,6499
10/11/2019 07H,6642
10/11/2019 06H,6648
10/11/2019 05H,6871
10/11/2019 04H,7157
10/11/2019 03H,7263
10/11/2019 02H,7155
10/11/2019 01H,6984
10/11/2019 00H,6190
10/10/2019 23H,5848
10/10/2019 22H,5839
10/10/2019 21H,5938
10/10/2019 20H,6063
10/10/2019 19H,6138
10/10/2019 18H,6400
10/10/2019 17H,6520
10/10/2019 16H,6876
10/10/2019 15H,7561
10/10/2019 14H,7332
10/10/2019 13H,6919
10/10/2019 12H,6660
10/10/2019 11H,6190
10/10/2019 10H,5980
10/10/2019 09H,5874
10/10/2019 08H,5882
10/10/2019 07H,6015
10/10/2019 06H,6383
10/10/2019 05H,6646
10/10/2019 04H,6762
10/10/2019 03H,6940
10/10/2019 02H,7007
10/10/2019 01H,6854
10/10/2019 00H,6453
10/9/2019 23H,6332
10/9/2019 22H,5867
10/9/2019 21H,6044
10/9/2019 20H,5659
10/9/2019 19H,5598
10/9/2019 18H,5632
10/9/2019 17H,5663
10/9/2019 16H,5971
10/9/2019 15H,6205
10/9/2019 14H,5881
10/9/2019 13H,5737
10/9/2019 12H,5477
10/9/2019 11H,5234
10/9/2019 10H,5208
10/9/2019 09H,5172
10/9/2019 08H,5414
10/9/2019 07H,6501
10/9/2019 06H,6965
10/9/2019 05H,7283
10/9/2019 04H,7939
10/9/2019 03H,8163
10/9/2019 02H,8519
10/9/2019 01H,8277
10/9/2019 00H,7855
10/8/2019 23H,7439
10/8/2019 22H,7209
10/8/2019 21H,7029
10/8/2019 20H,6604
10/8/2019 19H,6316
10/8/2019 18H,6030
10/8/2019 17H,5913
10/8/2019 16H,6205
10/8/2019 15H,6804
10/8/2019 14H,7129
10/8/2019 13H,6726
10/8/2019 12H,5871
10/8/2019 11H,5609
10/8/2019 10H,5783
10/8/2019 09H,6096
10/8/2019 08H,5641
10/8/2019 07H,6171
10/8/2019 06H,6171
10/8/2019 05H,6749
10/8/2019 04H,7804
10/8/2019 03H,8474
10/8/2019 02H,8498
10/8/2019 01H,8297
10/8/2019 00H,7488
10/7/2019 23H,6946
10/7/2019 22H,6698
10/7/2019 21H,6709
10/7/2019 20H,6588
10/7/2019 19H,6520
10/7/2019 18H,6643
10/7/2019 17H,6884
10/7/2019 16H,7464
10/7/2019 15H,7834
10/7/2019 14H,7804
10/7/2019 13H,7160
10/7/2019 12H,6619
10/7/2019 11H,6472
10/7/2019 10H,6462
10/7/2019 09H,6478
10/7/2019 08H,6420
10/7/2019 07H,6760
10/7/2019 06H,7191
10/7/2019 05H,7734
10/7/2019 04H,8422
10/7/2019 03H,8795
10/7/2019 02H,9056
10/7/2019 01H,8901
10/7/2019 00H,8217
10/6/2019 23H,7535
10/6/2019 22H,7174
10/6/2019 21H,6477
10/6/2019 20H,6250
10/6/2019 19H,6209
10/6/2019 18H,5942
10/6/2019 17H,5923
10/6/2019 16H,6140
10/6/2019 15H,6820
10/6/2019 14H,6979
10/6/2019 13H,6746
10/6/2019 12H,6616
10/6/2019 11H,6367
10/6/2019 10H,6274
10/6/2019 09H,6248
10/6/2019 08H,6354
10/6/2019 07H,6591
10/6/2019 06H,6869
10/6/2019 05H,7317
10/6/2019 04H,7520
10/6/2019 03H,7554
10/6/2019 02H,7622
10/6/2019 01H,7404
10/6/2019 00H,6980
10/5/2019 23H,6753
10/5/2019 22H,6489
10/5/2019 21H,6113
10/5/2019 20H,6072
10/5/2019 19H,5794
10/5/2019 18H,5684
10/5/2019 17H,6046
10/5/2019 16H,6365
10/5/2019 15H,6864
10/5/2019 14H,7226
10/5/2019 13H,7378
10/5/2019 12H,7286
10/5/2019 11H,7123
10/5/2019 10H,7054
10/5/2019 09H,7012
10/5/2019 08H,7190
10/5/2019 07H,7125
10/5/2019 06H,6507
10/5/2019 05H,6851
10/5/2019 04H,7063
10/5/2019 03H,7334
10/5/2019 02H,7479
10/5/2019 01H,7389
10/5/2019 00H,6813
10/4/2019 23H,6759
10/4/2019 22H,6403
10/4/2019 21H,6190
10/4/2019 20H,5689
10/4/2019 19H,5830
10/4/2019 18H,5856
10/4/2019 17H,6321
10/4/2019 16H,6841
10/4/2019 15H,7535
10/4/2019 14H,7990
10/4/2019 13H,7790
10/4/2019 12H,7381
10/4/2019 11H,7237
10/4/2019 10H,7163
10/4/2019 09H,7066
10/4/2019 08H,7128
10/4/2019 07H,7297
10/4/2019 06H,7099
10/4/2019 05H,7617
10/4/2019 04H,7793
10/4/2019 03H,7994
10/4/2019 02H,8043
10/4/2019 01H,7819
10/4/2019 00H,7112
10/3/2019 23H,6709
10/3/2019 22H,6785
10/3/2019 21H,6776
10/3/2019 20H,6787
10/3/2019 19H,6814
10/3/2019 18H,6873
10/3/2019 17H,7169
10/3/2019 16H,7451
10/3/2019 15H,8128
10/3/2019 14H,8527
10/3/2019 13H,8463
10/3/2019 12H,7916
10/3/2019 11H,7686
10/3/2019 10H,7584
10/3/2019 09H,7482
10/3/2019 08H,7847
10/3/2019 07H,8326
10/3/2019 06H,7987
10/3/2019 05H,8321
10/3/2019 04H,8584
10/3/2019 03H,8635
10/3/2019 02H,8647
10/3/2019 01H,8361
10/3/2019 00H,8112
10/2/2019 23H,7874
10/2/2019 22H,7708
10/2/2019 21H,7748
10/2/2019 20H,7272
10/2/2019 19H,7435
10/2/2019 18H,7801
10/2/2019 17H,8139
10/2/2019 16H,8365
10/2/2019 15H,8897
10/2/2019 14H,8866
10/2/2019 13H,8301
10/2/2019 12H,8075
10/2/2019 11H,8244
10/2/2019 10H,8166
10/2/2019 09H,8128
10/2/2019 08H,8014
10/2/2019 07H,7841
10/2/2019 06H,7925
10/2/2019 05H,8015
10/2/2019 04H,8342
10/2/2019 03H,8485
10/2/2019 02H,8500
10/2/2019 01H,8259
10/2/2019 00H,7597
10/1/2019 23H,7116
