Net generation from coal for Northwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390114&sdid=EBA.NW-ALL.NG.COL.H
19:18:39 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NW-ALL.NG.COL.H megawatthours
12/8/2020 18H,11623
12/8/2020 17H,12052
12/8/2020 16H,12289
12/8/2020 15H,12726
12/8/2020 14H,12454
12/8/2020 13H,11877
12/8/2020 12H,11664
12/8/2020 11H,11607
12/8/2020 10H,11603
12/8/2020 09H,11599
12/8/2020 08H,11830
12/8/2020 07H,11943
12/8/2020 06H,12033
12/8/2020 05H,12142
12/8/2020 04H,12233
12/8/2020 03H,12415
12/8/2020 02H,12743
12/8/2020 01H,13140
12/8/2020 00H,12790
12/7/2020 23H,12120
12/7/2020 22H,11156
12/7/2020 21H,11254
12/7/2020 20H,11949
12/7/2020 19H,12032
12/7/2020 18H,11838
12/7/2020 17H,11924
12/7/2020 16H,12229
12/7/2020 15H,12253
12/7/2020 14H,12075
12/7/2020 13H,12177
12/7/2020 12H,12020
12/7/2020 11H,11791
12/7/2020 10H,11808
12/7/2020 09H,11711
12/7/2020 08H,11520
12/7/2020 07H,11589
12/7/2020 06H,11822
12/7/2020 05H,12204
12/7/2020 04H,12456
12/7/2020 03H,12553
12/7/2020 02H,12707
12/7/2020 01H,12854
12/7/2020 00H,12262
12/6/2020 23H,11595
12/6/2020 22H,11048
12/6/2020 21H,10619
12/6/2020 20H,10767
12/6/2020 19H,11043
12/6/2020 18H,10895
12/6/2020 17H,11596
12/6/2020 16H,11776
12/6/2020 15H,11992
12/6/2020 14H,11929
12/6/2020 13H,11671
12/6/2020 12H,11537
12/6/2020 11H,11679
12/6/2020 10H,11835
12/6/2020 09H,11891
12/6/2020 08H,12040
12/6/2020 07H,12316
12/6/2020 06H,12534
12/6/2020 05H,12685
12/6/2020 04H,12542
12/6/2020 03H,12427
12/6/2020 02H,12349
12/6/2020 01H,12363
12/6/2020 00H,11732
12/5/2020 23H,10852
12/5/2020 22H,10646
12/5/2020 21H,10655
12/5/2020 20H,10901
12/5/2020 19H,11126
12/5/2020 18H,11440
12/5/2020 17H,11616
12/5/2020 16H,11669
12/5/2020 15H,11677
12/5/2020 14H,11503
12/5/2020 13H,11455
12/5/2020 12H,11419
12/5/2020 11H,11295
12/5/2020 10H,11372
12/5/2020 09H,11370
12/5/2020 08H,11568
12/5/2020 07H,11827
12/5/2020 06H,12122
12/5/2020 05H,12196
12/5/2020 04H,12276
12/5/2020 03H,12458
12/5/2020 02H,12859
12/5/2020 01H,13350
12/5/2020 00H,12491
12/4/2020 23H,11460
12/4/2020 22H,11199
12/4/2020 21H,11357
12/4/2020 20H,11619
12/4/2020 19H,11712
12/4/2020 18H,11923
12/4/2020 17H,12099
12/4/2020 16H,12132
12/4/2020 15H,12307
12/4/2020 14H,12244
12/4/2020 13H,12027
12/4/2020 12H,11971
12/4/2020 11H,11848
12/4/2020 10H,11750
12/4/2020 09H,11589
12/4/2020 08H,11580
12/4/2020 07H,11488
12/4/2020 06H,11635
12/4/2020 05H,11896
12/4/2020 04H,11958
12/4/2020 03H,11899
12/4/2020 02H,12263
12/4/2020 01H,12704
12/4/2020 00H,12257
12/3/2020 23H,11001
12/3/2020 22H,10632
12/3/2020 21H,10647
12/3/2020 20H,11061
12/3/2020 19H,11187
12/3/2020 18H,11645
12/3/2020 17H,12096
12/3/2020 16H,12033
12/3/2020 15H,12399
12/3/2020 14H,12267
12/3/2020 13H,11956
12/3/2020 12H,11832
12/3/2020 11H,11791
12/3/2020 10H,11875
12/3/2020 09H,11823
12/3/2020 08H,11664
12/3/2020 07H,11821
12/3/2020 06H,11912
12/3/2020 05H,12292
12/3/2020 04H,12799
12/3/2020 03H,12933
12/3/2020 02H,12944
12/3/2020 01H,12913
12/3/2020 00H,12323
12/2/2020 23H,11052
12/2/2020 22H,10819
12/2/2020 21H,11000
12/2/2020 20H,10615
12/2/2020 19H,10908
12/2/2020 18H,11072
12/2/2020 17H,11598
12/2/2020 16H,12037
12/2/2020 15H,12331
12/2/2020 14H,11996
12/2/2020 13H,11683
12/2/2020 12H,11545
12/2/2020 11H,11528
12/2/2020 10H,11537
12/2/2020 09H,11495
12/2/2020 08H,11341
12/2/2020 07H,11286
12/2/2020 06H,11557
12/2/2020 05H,11844
12/2/2020 04H,11953
12/2/2020 03H,12083
12/2/2020 02H,12280
12/2/2020 01H,12204
12/2/2020 00H,11047
12/1/2020 23H,10075
12/1/2020 22H,10169
12/1/2020 21H,10753
12/1/2020 20H,11023
12/1/2020 19H,10867
12/1/2020 18H,10991
12/1/2020 17H,11070
12/1/2020 16H,11390
12/1/2020 15H,11764
12/1/2020 14H,11801
12/1/2020 13H,11958
12/1/2020 12H,11755
12/1/2020 11H,11517
12/1/2020 10H,11340
12/1/2020 09H,10923
12/1/2020 08H,10455
12/1/2020 07H,10818
12/1/2020 06H,11224
12/1/2020 05H,11337
12/1/2020 04H,11294
12/1/2020 03H,11422
12/1/2020 02H,11836
12/1/2020 01H,11793
12/1/2020 00H,10767
11/30/2020 23H,9556
11/30/2020 22H,10085
11/30/2020 21H,10572
11/30/2020 20H,10398
11/30/2020 19H,10669
11/30/2020 18H,10924
11/30/2020 17H,11282
11/30/2020 16H,11495
11/30/2020 15H,11917
11/30/2020 14H,11494
11/30/2020 13H,11425
11/30/2020 12H,11497
11/30/2020 11H,11679
11/30/2020 10H,11673
11/30/2020 09H,12060
11/30/2020 08H,12284
11/30/2020 07H,12437
11/30/2020 06H,12793
11/30/2020 05H,13172
11/30/2020 04H,13583
11/30/2020 03H,13917
11/30/2020 02H,14041
11/30/2020 01H,13924
11/30/2020 00H,13080
11/29/2020 23H,11408
11/29/2020 22H,10369
11/29/2020 21H,10355
11/29/2020 20H,10807
11/29/2020 19H,10824
11/29/2020 18H,10867
11/29/2020 17H,11599
11/29/2020 16H,12289
11/29/2020 15H,12454
11/29/2020 14H,12359
11/29/2020 13H,12178
11/29/2020 12H,12064
11/29/2020 11H,11992
11/29/2020 10H,11820
11/29/2020 09H,11883
11/29/2020 08H,12045
11/29/2020 07H,12146
11/29/2020 06H,11927
11/29/2020 05H,12269
11/29/2020 04H,12533
11/29/2020 03H,12895
11/29/2020 02H,12970
11/29/2020 01H,12479
11/29/2020 00H,11192
11/28/2020 23H,9873
11/28/2020 22H,9267
11/28/2020 21H,9467
11/28/2020 20H,9806
11/28/2020 19H,9915
11/28/2020 18H,10110
11/28/2020 17H,11055
11/28/2020 16H,11862
11/28/2020 15H,12266
11/28/2020 14H,12104
11/28/2020 13H,11250
11/28/2020 12H,11012
11/28/2020 11H,10754
11/28/2020 10H,10600
11/28/2020 09H,10766
11/28/2020 08H,11147
11/28/2020 07H,11473
11/28/2020 06H,11905
11/28/2020 05H,12286
11/28/2020 04H,12594
11/28/2020 03H,12659
11/28/2020 02H,12922
11/28/2020 01H,12133
11/28/2020 00H,10177
11/27/2020 23H,9054
11/27/2020 22H,8968
11/27/2020 21H,9090
11/27/2020 20H,8909
11/27/2020 19H,9389
11/27/2020 18H,9922
11/27/2020 17H,10808
11/27/2020 16H,11947
11/27/2020 15H,12000
11/27/2020 14H,11725
11/27/2020 13H,10686
11/27/2020 12H,10233
11/27/2020 11H,9914
11/27/2020 10H,9807
11/27/2020 09H,10057
11/27/2020 08H,10254
11/27/2020 07H,10519
11/27/2020 06H,10691
11/27/2020 05H,11352
11/27/2020 04H,11664
11/27/2020 03H,11981
11/27/2020 02H,12403
11/27/2020 01H,12085
11/27/2020 00H,10314
11/26/2020 23H,9383
11/26/2020 22H,9445
11/26/2020 21H,9524
11/26/2020 20H,9632
11/26/2020 19H,9646
11/26/2020 18H,10123
11/26/2020 17H,11257
11/26/2020 16H,12399
11/26/2020 15H,12155
11/26/2020 14H,11554
11/26/2020 13H,11332
11/26/2020 12H,10860
11/26/2020 11H,10586
11/26/2020 10H,10702
11/26/2020 09H,10815
11/26/2020 08H,10617
11/26/2020 07H,10778
11/26/2020 06H,11240
11/26/2020 05H,11318
11/26/2020 04H,11267
11/26/2020 03H,11556
11/26/2020 02H,11532
11/26/2020 01H,11229
11/26/2020 00H,10021
11/25/2020 23H,8946
11/25/2020 22H,8325
11/25/2020 21H,8506
11/25/2020 20H,9216
11/25/2020 19H,9845
11/25/2020 18H,10024
11/25/2020 17H,10548
11/25/2020 16H,11015
11/25/2020 15H,10550
11/25/2020 14H,10126
11/25/2020 13H,9936
11/25/2020 12H,9767
11/25/2020 11H,10124
11/25/2020 10H,10324
11/25/2020 09H,10147
11/25/2020 08H,10259
11/25/2020 07H,10674
11/25/2020 06H,11104
11/25/2020 05H,11899
11/25/2020 04H,12341
11/25/2020 03H,12257
11/25/2020 02H,12443
11/25/2020 01H,12538
11/25/2020 00H,11537
11/24/2020 23H,10563
11/24/2020 22H,10769
11/24/2020 21H,11231
11/24/2020 20H,11381
11/24/2020 19H,11445
11/24/2020 18H,11554
11/24/2020 17H,11942
11/24/2020 16H,11708
11/24/2020 15H,11471
11/24/2020 14H,11064
11/24/2020 13H,10852
11/24/2020 12H,10692
11/24/2020 11H,10543
11/24/2020 10H,10491
11/24/2020 09H,10628
11/24/2020 08H,10592
11/24/2020 07H,10793
11/24/2020 06H,11191
11/24/2020 05H,11835
11/24/2020 04H,12355
11/24/2020 03H,12683
11/24/2020 02H,12833
11/24/2020 01H,12526
11/24/2020 00H,12038
11/23/2020 23H,11734
11/23/2020 22H,11406
11/23/2020 21H,11033
11/23/2020 20H,11410
11/23/2020 19H,11423
11/23/2020 18H,11664
11/23/2020 17H,11595
11/23/2020 16H,11609
11/23/2020 15H,11536
11/23/2020 14H,11405
11/23/2020 13H,11117
11/23/2020 12H,10763
11/23/2020 11H,10692
11/23/2020 10H,10589
11/23/2020 09H,10824
11/23/2020 08H,11268
11/23/2020 07H,11641
11/23/2020 06H,11701
11/23/2020 05H,11861
11/23/2020 04H,11936
11/23/2020 03H,11857
11/23/2020 02H,11763
11/23/2020 01H,11370
11/23/2020 00H,10959
11/22/2020 23H,10647
11/22/2020 22H,10440
11/22/2020 21H,10545
11/22/2020 20H,10568
11/22/2020 19H,10662
11/22/2020 18H,10719
11/22/2020 17H,11424
11/22/2020 16H,12264
11/22/2020 15H,12337
11/22/2020 14H,11923
11/22/2020 13H,11814
11/22/2020 12H,11614
11/22/2020 11H,11549
11/22/2020 10H,11537
11/22/2020 09H,11570
11/22/2020 08H,11592
11/22/2020 07H,11876
11/22/2020 06H,12005
11/22/2020 05H,12323
11/22/2020 04H,12245
11/22/2020 03H,12257
11/22/2020 02H,12459
11/22/2020 01H,12038
11/22/2020 00H,11479
11/21/2020 23H,10584
11/21/2020 22H,9934
11/21/2020 21H,9611
11/21/2020 20H,9017
11/21/2020 19H,8920
11/21/2020 18H,9149
11/21/2020 17H,9978
11/21/2020 16H,11132
11/21/2020 15H,11589
11/21/2020 14H,11629
11/21/2020 13H,11646
11/21/2020 12H,11418
11/21/2020 11H,11378
11/21/2020 10H,11349
11/21/2020 09H,11411
11/21/2020 08H,11488
11/21/2020 07H,11538
11/21/2020 06H,11597
11/21/2020 05H,11811
11/21/2020 04H,11849
11/21/2020 03H,11885
11/21/2020 02H,12166
11/21/2020 01H,12336
11/21/2020 00H,12208
11/20/2020 23H,11835
11/20/2020 22H,11554
11/20/2020 21H,11362
11/20/2020 20H,11353
11/20/2020 19H,10905
11/20/2020 18H,10861
11/20/2020 17H,11410
11/20/2020 16H,11860
11/20/2020 15H,11821
11/20/2020 14H,11576
11/20/2020 13H,11276
11/20/2020 12H,10860
11/20/2020 11H,10182
11/20/2020 10H,9892
11/20/2020 09H,9743
11/20/2020 08H,9795
11/20/2020 07H,9995
11/20/2020 06H,10201
11/20/2020 05H,10313
11/20/2020 04H,10466
11/20/2020 03H,10508
11/20/2020 02H,10599
11/20/2020 01H,10303
11/20/2020 00H,9091
11/19/2020 23H,8067
11/19/2020 22H,8028
11/19/2020 21H,8050
11/19/2020 20H,8161
11/19/2020 19H,8271
11/19/2020 18H,8342
11/19/2020 17H,8982
11/19/2020 16H,9786
11/19/2020 15H,9945
11/19/2020 14H,9384
11/19/2020 13H,8946
11/19/2020 12H,8771
11/19/2020 11H,8765
11/19/2020 10H,8834
11/19/2020 09H,8599
11/19/2020 08H,8649
11/19/2020 07H,9227
11/19/2020 06H,9482
11/19/2020 05H,9880
11/19/2020 04H,10278
11/19/2020 03H,10527
11/19/2020 02H,10521
11/19/2020 01H,10018
11/19/2020 00H,9522
11/18/2020 23H,9708
11/18/2020 22H,9656
11/18/2020 21H,9701
11/18/2020 20H,9789
11/18/2020 19H,10220
11/18/2020 18H,10708
11/18/2020 17H,10577
11/18/2020 16H,10295
11/18/2020 15H,10480
11/18/2020 14H,10261
11/18/2020 13H,9737
11/18/2020 12H,9241
11/18/2020 11H,9037
11/18/2020 10H,8943
11/18/2020 09H,8724
11/18/2020 08H,8484
11/18/2020 07H,8771
11/18/2020 06H,9248
11/18/2020 05H,9676
11/18/2020 04H,10454
11/18/2020 03H,11288
11/18/2020 02H,11642
11/18/2020 01H,11645
11/18/2020 00H,11098
11/17/2020 23H,10377
11/17/2020 22H,10006
11/17/2020 21H,9922
11/17/2020 20H,9981
11/17/2020 19H,10346
11/17/2020 18H,10895
11/17/2020 17H,11158
11/17/2020 16H,11701
11/17/2020 15H,12060
11/17/2020 14H,11773
11/17/2020 13H,11418
11/17/2020 12H,11160
11/17/2020 11H,10928
11/17/2020 10H,10913
11/17/2020 09H,10830
11/17/2020 08H,10811
11/17/2020 07H,10947
11/17/2020 06H,11138
11/17/2020 05H,11260
11/17/2020 04H,11252
11/17/2020 03H,11534
11/17/2020 02H,11608
11/17/2020 01H,11840
11/17/2020 00H,11670
11/16/2020 23H,11305
11/16/2020 22H,11209
11/16/2020 21H,11061
11/16/2020 20H,10840
11/16/2020 19H,10839
11/16/2020 18H,10801
11/16/2020 17H,11280
11/16/2020 16H,11763
11/16/2020 15H,11896
11/16/2020 14H,11605
11/16/2020 13H,11506
11/16/2020 12H,11217
11/16/2020 11H,10975
11/16/2020 10H,10821
11/16/2020 09H,10672
11/16/2020 08H,10509
11/16/2020 07H,10550
11/16/2020 06H,10775
11/16/2020 05H,10488
11/16/2020 04H,10509
11/16/2020 03H,11169
11/16/2020 02H,11406
11/16/2020 01H,10842
11/16/2020 00H,9473
11/15/2020 23H,8091
11/15/2020 22H,7540
11/15/2020 21H,7698
11/15/2020 20H,8164
11/15/2020 19H,8333
11/15/2020 18H,8432
11/15/2020 17H,9069
11/15/2020 16H,10260
11/15/2020 15H,10706
11/15/2020 14H,10378
11/15/2020 13H,10284
11/15/2020 12H,9976
11/15/2020 11H,9790
11/15/2020 10H,9807
11/15/2020 09H,10069
11/15/2020 08H,10155
11/15/2020 07H,10254
11/15/2020 06H,10295
11/15/2020 05H,10494
11/15/2020 04H,10522
11/15/2020 03H,10424
11/15/2020 02H,10411
11/15/2020 01H,9921
11/15/2020 00H,8945
11/14/2020 23H,8512
11/14/2020 22H,8042
11/14/2020 21H,7832
11/14/2020 20H,7730
11/14/2020 19H,7631
11/14/2020 18H,7640
11/14/2020 17H,8145
11/14/2020 16H,9137
11/14/2020 15H,9581
11/14/2020 14H,9451
11/14/2020 13H,9070
11/14/2020 12H,8631
11/14/2020 11H,8650
11/14/2020 10H,9006
11/14/2020 09H,9185
11/14/2020 08H,9364
11/14/2020 07H,9977
11/14/2020 06H,10296
11/14/2020 05H,10296
11/14/2020 04H,10593
11/14/2020 03H,10794
11/14/2020 02H,10981
11/14/2020 01H,11156
11/14/2020 00H,10298
11/13/2020 23H,8894
11/13/2020 22H,8541
11/13/2020 21H,8909
11/13/2020 20H,9924
11/13/2020 19H,10323
11/13/2020 18H,10250
11/13/2020 17H,10164
11/13/2020 16H,10602
11/13/2020 15H,10947
11/13/2020 14H,10635
11/13/2020 13H,10103
11/13/2020 12H,9876
11/13/2020 11H,9810
11/13/2020 10H,9949
11/13/2020 09H,10050
11/13/2020 08H,10055
11/13/2020 07H,10226
11/13/2020 06H,10374
11/13/2020 05H,10930
11/13/2020 04H,11396
11/13/2020 03H,11555
11/13/2020 02H,11894
11/13/2020 01H,11815
11/13/2020 00H,10963
11/12/2020 23H,9754
11/12/2020 22H,9120
11/12/2020 21H,8891
11/12/2020 20H,8944
11/12/2020 19H,9387
11/12/2020 18H,9856
11/12/2020 17H,10326
11/12/2020 16H,10809
11/12/2020 15H,11866
11/12/2020 14H,12094
11/12/2020 13H,12108
11/12/2020 12H,11884
11/12/2020 11H,11547
11/12/2020 10H,11491
11/12/2020 09H,11615
11/12/2020 08H,12093
11/12/2020 07H,12246
11/12/2020 06H,12412
11/12/2020 05H,12313
11/12/2020 04H,12193
11/12/2020 03H,12168
11/12/2020 02H,12090
11/12/2020 01H,11571
11/12/2020 00H,10583
11/11/2020 23H,10015
11/11/2020 22H,10165
11/11/2020 21H,10234
11/11/2020 20H,9979
11/11/2020 19H,9872
11/11/2020 18H,10042
11/11/2020 17H,10999
11/11/2020 16H,11915
11/11/2020 15H,11970
11/11/2020 14H,11928
11/11/2020 13H,11739
11/11/2020 12H,11658
11/11/2020 11H,11030
11/11/2020 10H,10734
11/11/2020 09H,10744
11/11/2020 08H,10858
11/11/2020 07H,10925
11/11/2020 06H,11141
11/11/2020 05H,11576
11/11/2020 04H,11432
11/11/2020 03H,11599
11/11/2020 02H,11644
11/11/2020 01H,11591
11/11/2020 00H,10352
11/10/2020 23H,9238
11/10/2020 22H,8879
11/10/2020 21H,9318
11/10/2020 20H,9812
11/10/2020 19H,10133
11/10/2020 18H,10221
11/10/2020 17H,10381
11/10/2020 16H,10622
11/10/2020 15H,11113
11/10/2020 14H,11221
11/10/2020 13H,10944
11/10/2020 12H,10507
11/10/2020 11H,10337
11/10/2020 10H,10562
11/10/2020 09H,11064
11/10/2020 08H,11884
11/10/2020 07H,12175
11/10/2020 06H,12307
11/10/2020 05H,12363
11/10/2020 04H,12707
11/10/2020 03H,12706
11/10/2020 02H,12736
11/10/2020 01H,12777
11/10/2020 00H,12164
11/9/2020 23H,11567
11/9/2020 22H,11611
11/9/2020 21H,11568
11/9/2020 20H,11717
11/9/2020 19H,11545
11/9/2020 18H,11575
11/9/2020 17H,11615
11/9/2020 16H,11729
11/9/2020 15H,11781
11/9/2020 14H,11604
11/9/2020 13H,11409
11/9/2020 12H,11309
11/9/2020 11H,11081
11/9/2020 10H,10909
11/9/2020 09H,11145
11/9/2020 08H,11098
11/9/2020 07H,11222
11/9/2020 06H,11501
11/9/2020 05H,11659
11/9/2020 04H,11967
11/9/2020 03H,12111
11/9/2020 02H,11770
11/9/2020 01H,11642
11/9/2020 00H,10846
11/8/2020 23H,9184
11/8/2020 22H,8140
11/8/2020 21H,8118
11/8/2020 20H,8462
11/8/2020 19H,8229
11/8/2020 18H,8340
11/8/2020 17H,8261
11/8/2020 16H,8815
11/8/2020 15H,9019
11/8/2020 14H,8880
11/8/2020 13H,8800
11/8/2020 12H,8526
11/8/2020 11H,8471
11/8/2020 10H,8443
11/8/2020 09H,8865
11/8/2020 08H,9498
11/8/2020 07H,9953
11/8/2020 06H,10260
11/8/2020 05H,10480
11/8/2020 04H,10581
11/8/2020 03H,10532
11/8/2020 02H,10921
11/8/2020 01H,9869
11/8/2020 00H,8640
11/7/2020 23H,8012
11/7/2020 22H,7900
11/7/2020 21H,7976
11/7/2020 20H,8539
11/7/2020 19H,8906
11/7/2020 18H,9615
11/7/2020 17H,9853
11/7/2020 16H,9889
11/7/2020 15H,10155
11/7/2020 14H,10143
11/7/2020 13H,9862
11/7/2020 12H,9831
11/7/2020 11H,9460
11/7/2020 10H,9097
11/7/2020 09H,9083
11/7/2020 08H,9244
11/7/2020 07H,8402
11/7/2020 06H,8401
11/7/2020 05H,9028
11/7/2020 04H,8961
11/7/2020 03H,8962
11/7/2020 02H,9470
11/7/2020 01H,9660
11/7/2020 00H,9284
11/6/2020 23H,8963
11/6/2020 22H,9013
11/6/2020 21H,9031
11/6/2020 20H,9498
11/6/2020 19H,9946
11/6/2020 18H,10085
11/6/2020 17H,10184
11/6/2020 16H,10170
11/6/2020 15H,10088
11/6/2020 14H,9842
11/6/2020 13H,9509
11/6/2020 12H,9519
11/6/2020 11H,9455
11/6/2020 10H,9309
11/6/2020 09H,9298
11/6/2020 08H,9332
11/6/2020 07H,9298
11/6/2020 06H,10356
11/6/2020 05H,10588
11/6/2020 04H,10653
11/6/2020 03H,11024
11/6/2020 02H,11185
11/6/2020 01H,11396
11/6/2020 00H,11221
11/5/2020 23H,10672
11/5/2020 22H,10239
11/5/2020 21H,10350
11/5/2020 20H,10144
11/5/2020 19H,10536
11/5/2020 18H,10592
11/5/2020 17H,10306
11/5/2020 16H,10479
11/5/2020 15H,10979
11/5/2020 14H,10146
11/5/2020 13H,9315
11/5/2020 12H,9076
11/5/2020 11H,8897
11/5/2020 10H,8810
11/5/2020 09H,9088
11/5/2020 08H,9628
11/5/2020 07H,10267
11/5/2020 06H,10496
11/5/2020 05H,10848
11/5/2020 04H,10924
11/5/2020 03H,11071
11/5/2020 02H,11209
11/5/2020 01H,11092
11/5/2020 00H,10405
11/4/2020 23H,9864
11/4/2020 22H,9716
11/4/2020 21H,10089
11/4/2020 20H,10170
11/4/2020 19H,10379
11/4/2020 18H,10079
11/4/2020 17H,10067
11/4/2020 16H,10390
11/4/2020 15H,10858
11/4/2020 14H,10880
11/4/2020 13H,10405
11/4/2020 12H,9964
11/4/2020 11H,9736
11/4/2020 10H,9999
11/4/2020 09H,10373
11/4/2020 08H,10506
11/4/2020 07H,10924
11/4/2020 06H,11285
11/4/2020 05H,11493
11/4/2020 04H,11524
11/4/2020 03H,11727
11/4/2020 02H,11352
11/4/2020 01H,11543
11/4/2020 00H,11455
11/3/2020 23H,11428
11/3/2020 22H,11357
11/3/2020 21H,11233
11/3/2020 20H,11169
11/3/2020 19H,11208
11/3/2020 18H,11379
11/3/2020 17H,11388
11/3/2020 16H,11635
11/3/2020 15H,11599
11/3/2020 14H,11569
11/3/2020 13H,11102
11/3/2020 12H,10880
11/3/2020 11H,10649
11/3/2020 10H,10586
11/3/2020 09H,10309
11/3/2020 08H,10072
11/3/2020 07H,10466
11/3/2020 06H,10918
11/3/2020 05H,11162
11/3/2020 04H,11394
11/3/2020 03H,11401
11/3/2020 02H,11152
11/3/2020 01H,11220
11/3/2020 00H,10847
11/2/2020 23H,10543
11/2/2020 22H,10198
11/2/2020 21H,10276
11/2/2020 20H,10544
11/2/2020 19H,10569
11/2/2020 18H,10582
11/2/2020 17H,10719
11/2/2020 16H,10884
11/2/2020 15H,11008
11/2/2020 14H,10774
11/2/2020 13H,10598
11/2/2020 12H,10550
11/2/2020 11H,10334
11/2/2020 10H,10192
11/2/2020 09H,10083
11/2/2020 08H,10224
11/2/2020 07H,10629
11/2/2020 06H,10777
11/2/2020 05H,10955
11/2/2020 04H,11022
11/2/2020 03H,11026
11/2/2020 02H,11043
11/2/2020 01H,11007
11/2/2020 00H,10665
11/1/2020 23H,10335
11/1/2020 22H,9956
11/1/2020 21H,9538
11/1/2020 20H,9772
11/1/2020 19H,9735
11/1/2020 18H,9325
11/1/2020 17H,9060
11/1/2020 16H,9312
11/1/2020 15H,9379
11/1/2020 14H,9512
11/1/2020 13H,9546
11/1/2020 12H,9278
11/1/2020 11H,9361
11/1/2020 10H,9566
11/1/2020 09H,10399
11/1/2020 08H,10466
11/1/2020 07H,10392
11/1/2020 06H,10386
11/1/2020 05H,10406
11/1/2020 04H,10588
11/1/2020 03H,10576
11/1/2020 02H,10307
11/1/2020 01H,9923
11/1/2020 00H,9532
10/31/2020 23H,9022
10/31/2020 22H,8724
10/31/2020 21H,8817
10/31/2020 20H,8847
10/31/2020 19H,8916
10/31/2020 18H,8787
10/31/2020 17H,9016
10/31/2020 16H,9442
10/31/2020 15H,9486
10/31/2020 14H,9372
10/31/2020 13H,9207
10/31/2020 12H,8971
10/31/2020 11H,8490
10/31/2020 10H,8611
10/31/2020 09H,8794
10/31/2020 08H,8717
10/31/2020 07H,8959
10/31/2020 06H,8933
10/31/2020 05H,8746
10/31/2020 04H,9228
10/31/2020 03H,9407
10/31/2020 02H,9576
10/31/2020 01H,9318
10/31/2020 00H,8453
10/30/2020 23H,8556
10/30/2020 22H,8670
10/30/2020 21H,9182
10/30/2020 20H,9413
10/30/2020 19H,9606
10/30/2020 18H,9225
10/30/2020 17H,9794
10/30/2020 16H,10210
10/30/2020 15H,10554
10/30/2020 14H,10596
10/30/2020 13H,10535
10/30/2020 12H,10468
10/30/2020 11H,10321
10/30/2020 10H,10368
10/30/2020 09H,10393
10/30/2020 08H,10409
10/30/2020 07H,10297
10/30/2020 06H,10471
10/30/2020 05H,10668
10/30/2020 04H,10644
10/30/2020 03H,10622
10/30/2020 02H,10878
10/30/2020 01H,10771
10/30/2020 00H,10335
10/29/2020 23H,9775
10/29/2020 22H,9635
10/29/2020 21H,9897
10/29/2020 20H,9925
10/29/2020 19H,9940
10/29/2020 18H,10270
10/29/2020 17H,10398
10/29/2020 16H,10287
10/29/2020 15H,10683
10/29/2020 14H,10853
10/29/2020 13H,10814
10/29/2020 12H,10712
10/29/2020 11H,10532
10/29/2020 10H,10510
10/29/2020 09H,10614
10/29/2020 08H,10599
10/29/2020 07H,10453
10/29/2020 06H,10395
10/29/2020 05H,10285
10/29/2020 04H,10400
10/29/2020 03H,10339
10/29/2020 02H,10026
10/29/2020 01H,10001
10/29/2020 00H,9373
10/28/2020 23H,6762
10/28/2020 22H,6882
10/28/2020 21H,7017
10/28/2020 20H,9487
10/28/2020 19H,9884
10/28/2020 18H,9823
10/28/2020 17H,9887
10/28/2020 16H,10214
10/28/2020 15H,10489
10/28/2020 14H,10522
10/28/2020 13H,10270
10/28/2020 12H,10298
10/28/2020 11H,9938
10/28/2020 10H,9790
10/28/2020 09H,9707
10/28/2020 08H,9635
10/28/2020 07H,9922
10/28/2020 06H,10215
10/28/2020 05H,10645
10/28/2020 04H,11157
10/28/2020 03H,11267
10/28/2020 02H,11406
10/28/2020 01H,11262
10/28/2020 00H,10581
10/27/2020 23H,10264
10/27/2020 22H,10507
10/27/2020 21H,10749
10/27/2020 20H,10869
10/27/2020 19H,10697
10/27/2020 18H,10861
10/27/2020 17H,11146
10/27/2020 16H,11156
10/27/2020 15H,11387
10/27/2020 14H,11499
10/27/2020 13H,11304
10/27/2020 12H,11269
10/27/2020 11H,11171
10/27/2020 10H,10484
10/27/2020 09H,10273
10/27/2020 08H,10525
10/27/2020 07H,10587
10/27/2020 06H,10600
10/27/2020 05H,10680
10/27/2020 04H,10716
10/27/2020 03H,10907
10/27/2020 02H,11119
10/27/2020 01H,11196
10/27/2020 00H,10947
10/26/2020 23H,10427
10/26/2020 22H,10413
10/26/2020 21H,10817
10/26/2020 20H,11048
10/26/2020 19H,10946
10/26/2020 18H,10919
10/26/2020 17H,10895
