Net generation from other for Northwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390114&sdid=EBA.NW-ALL.NG.OTH.H
19:19:06 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NW-ALL.NG.OTH.H megawatthours
01/28/2020 12H,1081
01/28/2020 11H,1073
01/28/2020 10H,1074
01/28/2020 09H,1072
01/28/2020 08H,1071
01/28/2020 07H,1066
01/28/2020 06H,1075
01/28/2020 05H,1072
01/28/2020 04H,1065
01/28/2020 03H,1068
01/28/2020 02H,1063
01/28/2020 01H,1063
01/28/2020 00H,1064
01/27/2020 23H,1066
01/27/2020 22H,1116
01/27/2020 21H,1075
01/27/2020 20H,1086
01/27/2020 19H,1081
01/27/2020 18H,1086
01/27/2020 17H,1085
01/27/2020 16H,1097
01/27/2020 15H,1089
01/27/2020 14H,1077
01/27/2020 13H,1078
01/27/2020 12H,1080
01/27/2020 11H,1076
01/27/2020 10H,1069
01/27/2020 09H,1064
01/27/2020 08H,1078
01/27/2020 07H,1076
01/27/2020 06H,1074
01/27/2020 05H,1064
01/27/2020 04H,1063
01/27/2020 03H,1046
01/27/2020 02H,1054
01/27/2020 01H,1043
01/27/2020 00H,1049
01/26/2020 23H,1058
01/26/2020 22H,1050
01/26/2020 21H,1051
01/26/2020 20H,1050
01/26/2020 19H,1044
01/26/2020 18H,1044
01/26/2020 17H,1046
01/26/2020 16H,1049
01/26/2020 15H,1043
01/26/2020 14H,1046
01/26/2020 13H,1049
01/26/2020 12H,1042
01/26/2020 11H,1040
01/26/2020 10H,1034
01/26/2020 09H,1035
01/26/2020 08H,1037
01/26/2020 07H,1037
01/26/2020 06H,1052
01/26/2020 05H,1096
01/26/2020 04H,1008
01/26/2020 03H,1050
01/26/2020 02H,1036
01/26/2020 01H,1033
01/26/2020 00H,1028
01/25/2020 23H,1033
01/25/2020 22H,1040
01/25/2020 21H,1051
01/25/2020 20H,1053
01/25/2020 19H,1044
01/25/2020 18H,1048
01/25/2020 17H,1106
01/25/2020 16H,1041
01/25/2020 15H,1039
01/25/2020 14H,1038
01/25/2020 13H,1021
01/25/2020 12H,1027
01/25/2020 11H,1015
01/25/2020 10H,1005
01/25/2020 09H,1010
01/25/2020 08H,1011
01/25/2020 07H,1013
01/25/2020 06H,1025
01/25/2020 05H,1013
01/25/2020 04H,1011
01/25/2020 03H,999
01/25/2020 02H,983
01/25/2020 01H,969
01/25/2020 00H,1013
01/24/2020 23H,1007
01/24/2020 22H,1010
01/24/2020 21H,1004
01/24/2020 20H,1012
01/24/2020 19H,1014
01/24/2020 18H,987
01/24/2020 17H,974
01/24/2020 16H,982
01/24/2020 15H,973
01/24/2020 14H,992
01/24/2020 13H,973
01/24/2020 12H,974
01/24/2020 11H,951
01/24/2020 10H,942
01/24/2020 09H,946
01/24/2020 08H,972
01/24/2020 07H,989
01/24/2020 06H,1027
01/24/2020 05H,1018
01/24/2020 04H,1021
01/24/2020 03H,1015
01/24/2020 02H,1019
01/24/2020 01H,1000
01/24/2020 00H,997
01/23/2020 23H,993
01/23/2020 22H,1004
01/23/2020 21H,1009
01/23/2020 20H,1026
01/23/2020 19H,1036
01/23/2020 18H,1031
01/23/2020 17H,1038
01/23/2020 16H,1041
01/23/2020 15H,1017
01/23/2020 14H,1010
01/23/2020 13H,992
01/23/2020 12H,992
01/23/2020 11H,1028
01/23/2020 10H,1020
01/23/2020 09H,1021
01/23/2020 08H,1019
01/23/2020 07H,1013
01/23/2020 06H,1018
01/23/2020 05H,1005
01/23/2020 04H,1009
01/23/2020 03H,996
01/23/2020 02H,977
01/23/2020 01H,976
01/23/2020 00H,982
01/22/2020 23H,980
01/22/2020 22H,992
01/22/2020 21H,1000
01/22/2020 20H,1011
01/22/2020 19H,999
01/22/2020 18H,1026
01/22/2020 17H,1013
01/22/2020 16H,1002
01/22/2020 15H,993
01/22/2020 14H,998
01/22/2020 13H,983
01/22/2020 12H,973
01/22/2020 11H,972
01/22/2020 10H,970
01/22/2020 09H,977
01/22/2020 08H,976
01/22/2020 07H,987
01/22/2020 06H,981
01/22/2020 05H,956
01/22/2020 04H,958
01/22/2020 03H,946
01/22/2020 02H,969
01/22/2020 01H,970
01/22/2020 00H,967
01/21/2020 23H,962
01/21/2020 22H,966
01/21/2020 21H,975
01/21/2020 20H,984
01/21/2020 19H,991
01/21/2020 18H,1007
01/21/2020 17H,1017
01/21/2020 16H,1008
01/21/2020 15H,1017
01/21/2020 14H,1006
01/21/2020 13H,1001
01/21/2020 12H,1009
01/21/2020 11H,1017
01/21/2020 10H,1026
01/21/2020 09H,1021
01/21/2020 08H,1018
01/21/2020 07H,1016
01/21/2020 06H,1011
01/21/2020 05H,1012
01/21/2020 04H,1022
01/21/2020 03H,1033
01/21/2020 02H,1043
01/21/2020 01H,1042
01/21/2020 00H,1031
01/20/2020 23H,1034
01/20/2020 22H,1018
01/20/2020 21H,1009
01/20/2020 20H,1012
01/20/2020 19H,1023
01/20/2020 18H,1039
01/20/2020 17H,1062
01/20/2020 16H,1055
01/20/2020 15H,1060
01/20/2020 14H,1054
01/20/2020 13H,1045
01/20/2020 12H,1030
01/20/2020 11H,1027
01/20/2020 10H,1031
01/20/2020 09H,1034
01/20/2020 08H,1039
01/20/2020 07H,1042
01/20/2020 06H,1043
01/20/2020 05H,1046
01/20/2020 04H,1046
01/20/2020 03H,1043
01/20/2020 02H,1033
01/20/2020 01H,1014
01/20/2020 00H,1011
01/19/2020 23H,1020
01/19/2020 22H,1029
01/19/2020 21H,1034
01/19/2020 20H,1030
01/19/2020 19H,1033
01/19/2020 18H,1046
01/19/2020 17H,1055
01/19/2020 16H,1053
01/19/2020 15H,1046
01/19/2020 14H,1049
01/19/2020 13H,1042
01/19/2020 12H,1045
01/19/2020 11H,1043
01/19/2020 10H,1035
01/19/2020 09H,1051
01/19/2020 08H,1046
01/19/2020 07H,1056
01/19/2020 06H,1066
01/19/2020 05H,1065
01/19/2020 04H,1068
01/19/2020 03H,1055
01/19/2020 02H,1054
01/19/2020 01H,1046
01/19/2020 00H,1037
01/18/2020 23H,1044
01/18/2020 22H,1054
01/18/2020 21H,1049
01/18/2020 20H,1052
01/18/2020 19H,1060
01/18/2020 18H,1075
01/18/2020 17H,1073
01/18/2020 16H,1063
01/18/2020 15H,1066
01/18/2020 14H,1057
01/18/2020 13H,1056
01/18/2020 12H,1050
01/18/2020 11H,1053
01/18/2020 10H,1056
01/18/2020 09H,1057
01/18/2020 08H,1058
01/18/2020 07H,1058
01/18/2020 06H,1068
01/18/2020 05H,1065
01/18/2020 04H,1062
01/18/2020 03H,1052
01/18/2020 02H,1049
01/18/2020 01H,1049
01/18/2020 00H,1060
01/17/2020 23H,1066
01/17/2020 22H,1077
01/17/2020 21H,1063
01/17/2020 20H,1073
01/17/2020 19H,1078
01/17/2020 18H,1077
01/17/2020 17H,1077
01/17/2020 16H,1081
01/17/2020 15H,1060
01/17/2020 14H,1060
01/17/2020 13H,1059
01/17/2020 12H,1060
01/17/2020 11H,1054
01/17/2020 10H,1056
01/17/2020 09H,1049
01/17/2020 08H,1039
01/17/2020 07H,1040
01/17/2020 06H,1043
01/17/2020 05H,1058
01/17/2020 04H,1048
01/17/2020 03H,1023
01/17/2020 02H,1011
01/17/2020 01H,1017
01/17/2020 00H,1012
01/16/2020 23H,989
01/16/2020 22H,1005
01/16/2020 21H,1003
01/16/2020 20H,1017
01/16/2020 19H,1024
01/16/2020 18H,1052
01/16/2020 17H,1060
01/16/2020 16H,1052
01/16/2020 15H,1058
01/16/2020 14H,1032
01/16/2020 13H,1029
01/16/2020 12H,1031
01/16/2020 11H,1037
01/16/2020 10H,1042
01/16/2020 09H,1046
01/16/2020 08H,1038
01/16/2020 07H,1032
01/16/2020 06H,1040
01/16/2020 05H,1033
01/16/2020 04H,1046
01/16/2020 03H,1039
01/16/2020 02H,1050
01/16/2020 01H,1048
01/16/2020 00H,1029
01/15/2020 23H,1034
01/15/2020 22H,1034
01/15/2020 21H,1044
01/15/2020 20H,1061
01/15/2020 19H,1056
01/15/2020 18H,1071
01/15/2020 17H,1054
01/15/2020 16H,1076
01/15/2020 15H,1082
01/15/2020 14H,1076
01/15/2020 13H,1089
01/15/2020 12H,1086
01/15/2020 11H,1078
01/15/2020 10H,1092
01/15/2020 09H,1092
01/15/2020 08H,1071
01/15/2020 07H,1077
01/15/2020 06H,1077
01/15/2020 05H,1086
01/15/2020 04H,1073
01/15/2020 03H,1067
01/15/2020 02H,1074
01/15/2020 01H,1058
01/15/2020 00H,1048
01/14/2020 23H,1039
01/14/2020 22H,1057
01/14/2020 21H,1059
01/14/2020 20H,954
01/14/2020 19H,1051
01/14/2020 18H,1052
01/14/2020 17H,1036
01/14/2020 16H,1058
01/14/2020 15H,1055
01/14/2020 14H,1050
01/14/2020 13H,1035
01/14/2020 12H,1034
01/14/2020 11H,1039
01/14/2020 10H,1034
01/14/2020 09H,1051
01/14/2020 08H,1050
01/14/2020 07H,1052
01/14/2020 06H,1057
01/14/2020 05H,1043
01/14/2020 04H,1053
01/14/2020 03H,1042
01/14/2020 02H,1043
01/14/2020 01H,1043
01/14/2020 00H,1035
01/13/2020 23H,1020
01/13/2020 22H,1030
01/13/2020 21H,1042
01/13/2020 20H,1051
01/13/2020 19H,1065
01/13/2020 18H,1076
01/13/2020 17H,1078
01/13/2020 16H,1077
01/13/2020 15H,1069
01/13/2020 14H,1050
01/13/2020 13H,1027
01/13/2020 12H,1028
01/13/2020 11H,1016
01/13/2020 10H,1028
01/13/2020 09H,1053
01/13/2020 08H,1044
01/13/2020 07H,1057
01/13/2020 06H,1051
01/13/2020 05H,1053
01/13/2020 04H,1051
01/13/2020 03H,1037
01/13/2020 02H,1037
01/13/2020 01H,1022
01/13/2020 00H,1025
01/12/2020 23H,1017
01/12/2020 22H,1019
01/12/2020 21H,1025
01/12/2020 20H,1033
01/12/2020 19H,1040
01/12/2020 18H,1041
01/12/2020 17H,1045
01/12/2020 16H,1038
01/12/2020 15H,1046
01/12/2020 14H,1049
01/12/2020 13H,1039
01/12/2020 12H,1038
01/12/2020 11H,993
01/12/2020 10H,969
01/12/2020 09H,971
01/12/2020 08H,961
01/12/2020 07H,974
01/12/2020 06H,992
01/12/2020 05H,997
01/12/2020 04H,958
01/12/2020 03H,920
01/12/2020 02H,892
01/12/2020 01H,877
01/12/2020 00H,872
01/11/2020 23H,861
01/11/2020 22H,858
01/11/2020 21H,864
01/11/2020 20H,872
01/11/2020 19H,871
01/11/2020 18H,886
01/11/2020 17H,883
01/11/2020 16H,874
01/11/2020 15H,878
01/11/2020 14H,873
01/11/2020 13H,876
01/11/2020 12H,867
01/11/2020 11H,871
01/11/2020 10H,867
01/11/2020 09H,861
01/11/2020 08H,874
01/11/2020 07H,881
01/11/2020 06H,890
01/11/2020 05H,890
01/11/2020 04H,893
01/11/2020 03H,883
01/11/2020 02H,879
01/11/2020 01H,877
01/11/2020 00H,885
01/10/2020 23H,883
01/10/2020 22H,863
01/10/2020 21H,863
01/10/2020 20H,852
01/10/2020 19H,851
01/10/2020 18H,824
01/10/2020 17H,854
01/10/2020 16H,887
01/10/2020 15H,882
01/10/2020 14H,892
01/10/2020 13H,894
01/10/2020 12H,885
01/10/2020 11H,887
01/10/2020 10H,880
01/10/2020 09H,883
01/10/2020 08H,892
01/10/2020 07H,884
01/10/2020 06H,902
01/10/2020 05H,896
01/10/2020 04H,899
01/10/2020 03H,893
01/10/2020 02H,874
01/10/2020 01H,879
01/10/2020 00H,876
01/9/2020 23H,875
01/9/2020 22H,885
01/9/2020 21H,879
01/9/2020 20H,881
01/9/2020 19H,864
01/9/2020 18H,861
01/9/2020 17H,860
01/9/2020 16H,869
01/9/2020 15H,870
01/9/2020 14H,847
01/9/2020 13H,849
01/9/2020 12H,845
01/9/2020 11H,846
01/9/2020 10H,848
01/9/2020 09H,863
01/9/2020 08H,871
01/9/2020 07H,874
01/9/2020 06H,871
01/9/2020 05H,871
01/9/2020 04H,875
01/9/2020 03H,868
01/9/2020 02H,848
01/9/2020 01H,796
01/9/2020 00H,802
01/8/2020 23H,814
01/8/2020 22H,830
01/8/2020 21H,823
01/8/2020 20H,844
01/8/2020 19H,823
01/8/2020 18H,876
01/8/2020 17H,832
01/8/2020 16H,847
01/8/2020 15H,846
01/8/2020 14H,867
01/8/2020 13H,852
01/8/2020 12H,827
01/8/2020 11H,831
01/8/2020 10H,837
01/8/2020 09H,827
01/8/2020 08H,849
01/8/2020 07H,850
01/8/2020 06H,874
01/8/2020 05H,869
01/8/2020 04H,873
01/8/2020 03H,872
01/8/2020 02H,874
01/8/2020 01H,875
01/8/2020 00H,860
01/7/2020 23H,848
01/7/2020 22H,856
01/7/2020 21H,864
01/7/2020 20H,868
01/7/2020 19H,880
01/7/2020 18H,894
01/7/2020 17H,897
01/7/2020 16H,870
01/7/2020 15H,856
01/7/2020 14H,858
01/7/2020 13H,835
01/7/2020 12H,859
01/7/2020 11H,891
01/7/2020 10H,889
01/7/2020 09H,892
01/7/2020 08H,898
01/7/2020 07H,907
01/7/2020 06H,913
01/7/2020 05H,904
01/7/2020 04H,893
01/7/2020 03H,887
01/7/2020 02H,881
01/7/2020 01H,876
01/7/2020 00H,882
01/6/2020 23H,865
01/6/2020 22H,882
01/6/2020 21H,886
01/6/2020 20H,897
01/6/2020 19H,894
01/6/2020 18H,899
01/6/2020 17H,902
01/6/2020 16H,927
01/6/2020 15H,1001
01/6/2020 14H,1054
01/6/2020 13H,1048
01/6/2020 12H,1055
01/6/2020 11H,1052
01/6/2020 10H,1049
01/6/2020 09H,1056
01/6/2020 08H,1050
01/6/2020 07H,1045
01/6/2020 06H,1044
01/6/2020 05H,1040
01/6/2020 04H,1027
01/6/2020 03H,1012
01/6/2020 02H,1012
01/6/2020 01H,1003
01/6/2020 00H,1008
01/5/2020 23H,1008
01/5/2020 22H,1009
01/5/2020 21H,1027
01/5/2020 20H,1040
01/5/2020 19H,1040
01/5/2020 18H,1048
01/5/2020 17H,1048
01/5/2020 16H,1056
01/5/2020 15H,1046
01/5/2020 14H,1045
01/5/2020 13H,1054
01/5/2020 12H,1058
01/5/2020 11H,1053
01/5/2020 10H,1058
01/5/2020 09H,1063
01/5/2020 08H,1065
01/5/2020 07H,1073
01/5/2020 06H,1083
01/5/2020 05H,1067
01/5/2020 04H,1073
01/5/2020 03H,1064
01/5/2020 02H,1035
01/5/2020 01H,1021
01/5/2020 00H,998
01/4/2020 23H,984
01/4/2020 22H,989
01/4/2020 21H,998
01/4/2020 20H,1007
01/4/2020 19H,1011
01/4/2020 18H,1017
01/4/2020 17H,1024
01/4/2020 16H,1033
01/4/2020 15H,1026
01/4/2020 14H,1025
01/4/2020 13H,1030
01/4/2020 12H,1025
01/4/2020 11H,1029
01/4/2020 10H,1020
01/4/2020 09H,1023
01/4/2020 08H,1017
01/4/2020 07H,1025
01/4/2020 06H,1030
01/4/2020 05H,1030
01/4/2020 04H,1010
01/4/2020 03H,1022
01/4/2020 02H,1019
01/4/2020 01H,1006
01/4/2020 00H,994
01/3/2020 23H,966
01/3/2020 22H,968
01/3/2020 21H,996
01/3/2020 20H,1033
01/3/2020 19H,1038
01/3/2020 18H,1051
01/3/2020 17H,1056
01/3/2020 16H,1055
01/3/2020 15H,1052
01/3/2020 14H,1040
01/3/2020 13H,1032
01/3/2020 12H,1022
01/3/2020 11H,1021
01/3/2020 10H,1021
01/3/2020 09H,1030
01/3/2020 08H,1038
01/3/2020 07H,1030
01/3/2020 06H,1047
01/3/2020 05H,1042
01/3/2020 04H,1037
01/3/2020 03H,1037
01/3/2020 02H,1028
01/3/2020 01H,1021
01/3/2020 00H,1016
01/2/2020 23H,1019
01/2/2020 22H,1026
01/2/2020 21H,1029
01/2/2020 20H,1042
01/2/2020 19H,1052
01/2/2020 18H,1045
01/2/2020 17H,1044
01/2/2020 16H,1045
01/2/2020 15H,1043
01/2/2020 14H,1036
01/2/2020 13H,1030
01/2/2020 12H,1025
01/2/2020 11H,1024
01/2/2020 10H,1014
01/2/2020 09H,1018
01/2/2020 08H,1021
01/2/2020 07H,1027
01/2/2020 06H,1014
01/2/2020 05H,1011
01/2/2020 04H,996
01/2/2020 03H,994
01/2/2020 02H,974
01/2/2020 01H,985
01/2/2020 00H,999
01/1/2020 23H,1000
01/1/2020 22H,996
01/1/2020 21H,1002
01/1/2020 20H,1004
01/1/2020 19H,1024
01/1/2020 18H,1020
01/1/2020 17H,1040
01/1/2020 16H,1035
01/1/2020 15H,1034
01/1/2020 14H,1035
01/1/2020 13H,1040
01/1/2020 12H,1043
01/1/2020 11H,1047
01/1/2020 10H,1063
01/1/2020 09H,1045
01/1/2020 08H,1013
01/1/2020 07H,1063
01/1/2020 06H,1044
01/1/2020 05H,1057
01/1/2020 04H,1058
01/1/2020 03H,1051
01/1/2020 02H,1052
01/1/2020 01H,1039
01/1/2020 00H,1043
12/31/2019 23H,1045
12/31/2019 22H,1045
12/31/2019 21H,1040
12/31/2019 20H,1048
12/31/2019 19H,1063
12/31/2019 18H,1063
12/31/2019 17H,1067
12/31/2019 16H,1056
12/31/2019 15H,1063
12/31/2019 14H,1058
12/31/2019 13H,1042
12/31/2019 12H,1045
12/31/2019 11H,1036
12/31/2019 10H,1034
12/31/2019 09H,1040
12/31/2019 08H,1027
12/31/2019 07H,1038
12/31/2019 06H,1040
12/31/2019 05H,1087
12/31/2019 04H,1003
12/31/2019 03H,1042
12/31/2019 02H,1008
12/31/2019 01H,1007
12/31/2019 00H,1041
12/30/2019 23H,1041
12/30/2019 22H,1032
12/30/2019 21H,1039
12/30/2019 20H,987
12/30/2019 19H,985
12/30/2019 18H,991
12/30/2019 17H,1051
12/30/2019 16H,1062
12/30/2019 15H,1065
12/30/2019 14H,1067
12/30/2019 13H,1072
12/30/2019 12H,1061
12/30/2019 11H,1067
12/30/2019 10H,1061
12/30/2019 09H,1061
12/30/2019 08H,1063
12/30/2019 07H,1060
12/30/2019 06H,1045
12/30/2019 05H,1046
12/30/2019 04H,1041
12/30/2019 03H,1036
12/30/2019 02H,1042
12/30/2019 01H,1040
12/30/2019 00H,1052
12/29/2019 23H,1045
12/29/2019 22H,1052
12/29/2019 21H,1041
12/29/2019 20H,1051
12/29/2019 19H,1052
12/29/2019 18H,1056
12/29/2019 17H,1059
12/29/2019 16H,1074
12/29/2019 15H,1075
12/29/2019 14H,1062
12/29/2019 13H,1069
12/29/2019 12H,1075
12/29/2019 11H,1072
12/29/2019 10H,1076
12/29/2019 09H,1070
12/29/2019 08H,1045
12/29/2019 07H,1066
12/29/2019 06H,1082
12/29/2019 05H,1067
12/29/2019 04H,1074
12/29/2019 03H,1061
12/29/2019 02H,1065
12/29/2019 01H,1060
12/29/2019 00H,1050
12/28/2019 23H,1067
12/28/2019 22H,1048
12/28/2019 21H,1051
12/28/2019 20H,1050
12/28/2019 19H,1031
12/28/2019 18H,1014
12/28/2019 17H,1009
12/28/2019 16H,1020
12/28/2019 15H,1029
12/28/2019 14H,1029
12/28/2019 13H,1022
12/28/2019 12H,1014
12/28/2019 11H,1016
12/28/2019 10H,1011
12/28/2019 09H,1014
12/28/2019 08H,1003
12/28/2019 07H,1015
12/28/2019 06H,1021
12/28/2019 05H,1023
12/28/2019 04H,1019
12/28/2019 03H,1017
12/28/2019 02H,1019
12/28/2019 01H,1009
12/28/2019 00H,1018
12/27/2019 23H,1018
12/27/2019 22H,1027
12/27/2019 21H,1016
12/27/2019 20H,1017
12/27/2019 19H,1021
12/27/2019 18H,1030
12/27/2019 17H,1019
12/27/2019 16H,1025
12/27/2019 15H,1028
12/27/2019 14H,1021
12/27/2019 13H,1054
12/27/2019 12H,1050
12/27/2019 11H,1059
12/27/2019 10H,1050
12/27/2019 09H,1054
12/27/2019 08H,1051
12/27/2019 07H,1050
12/27/2019 06H,1056
12/27/2019 05H,1053
12/27/2019 04H,1058
12/27/2019 03H,1057
12/27/2019 02H,1052
12/27/2019 01H,1048
12/27/2019 00H,1034
12/26/2019 23H,1038
12/26/2019 22H,1035
12/26/2019 21H,1038
12/26/2019 20H,1037
12/26/2019 19H,1033
12/26/2019 18H,1035
12/26/2019 17H,1031
12/26/2019 16H,1027
12/26/2019 15H,1023
12/26/2019 14H,1019
12/26/2019 13H,1015
12/26/2019 12H,1016
12/26/2019 11H,1020
12/26/2019 10H,1020
12/26/2019 09H,1014
12/26/2019 08H,1031
12/26/2019 07H,1031
12/26/2019 06H,1021
12/26/2019 05H,997
12/26/2019 04H,991
12/26/2019 03H,971
12/26/2019 02H,973
12/26/2019 01H,961
12/26/2019 00H,949
12/25/2019 23H,939
12/25/2019 22H,937
12/25/2019 21H,947
12/25/2019 20H,967
12/25/2019 19H,976
12/25/2019 18H,978
12/25/2019 17H,983
12/25/2019 16H,973
12/25/2019 15H,974
12/25/2019 14H,971
12/25/2019 13H,978
12/25/2019 12H,976
12/25/2019 11H,972
12/25/2019 10H,977
12/25/2019 09H,977
12/25/2019 08H,970
12/25/2019 07H,983
12/25/2019 06H,984
12/25/2019 05H,1022
12/25/2019 04H,1041
12/25/2019 03H,1043
12/25/2019 02H,1033
12/25/2019 01H,1037
12/25/2019 00H,1031
12/24/2019 23H,1036
12/24/2019 22H,1054
12/24/2019 21H,1054
12/24/2019 20H,1055
12/24/2019 19H,1058
12/24/2019 18H,1049
12/24/2019 17H,1051
12/24/2019 16H,1043
12/24/2019 15H,1037
12/24/2019 14H,1042
12/24/2019 13H,1041
12/24/2019 12H,1044
12/24/2019 11H,1036
12/24/2019 10H,1035
12/24/2019 09H,1039
12/24/2019 08H,1026
12/24/2019 07H,1030
12/24/2019 06H,1041
12/24/2019 05H,1044
12/24/2019 04H,1040
12/24/2019 03H,1041
12/24/2019 02H,1050
12/24/2019 01H,1023
12/24/2019 00H,1044
12/23/2019 23H,1030
12/23/2019 22H,1035
12/23/2019 21H,1018
12/23/2019 20H,1018
12/23/2019 19H,1017
12/23/2019 18H,1012
12/23/2019 17H,1030
12/23/2019 16H,1033
12/23/2019 15H,1035
12/23/2019 14H,1040
12/23/2019 13H,1036
12/23/2019 12H,1023
12/23/2019 11H,1015
12/23/2019 10H,1017
12/23/2019 09H,999
12/23/2019 08H,1005
12/23/2019 07H,1007
12/23/2019 06H,991
12/23/2019 05H,974
12/23/2019 04H,977
12/23/2019 03H,956
12/23/2019 02H,943
12/23/2019 01H,883
12/23/2019 00H,878
12/22/2019 23H,879
12/22/2019 22H,885
12/22/2019 21H,891
12/22/2019 20H,876
12/22/2019 19H,891
12/22/2019 18H,900
12/22/2019 17H,919
12/22/2019 16H,922
12/22/2019 15H,916
12/22/2019 14H,915
12/22/2019 13H,915
12/22/2019 12H,913
12/22/2019 11H,914
12/22/2019 10H,923
12/22/2019 09H,914
12/22/2019 08H,969
12/22/2019 07H,974
12/22/2019 06H,976
12/22/2019 05H,970
12/22/2019 04H,972
12/22/2019 03H,966
12/22/2019 02H,968
12/22/2019 01H,947
12/22/2019 00H,941
12/21/2019 23H,937
12/21/2019 22H,946
12/21/2019 21H,956
12/21/2019 20H,969
12/21/2019 19H,984
12/21/2019 18H,1001
12/21/2019 17H,996
12/21/2019 16H,992
12/21/2019 15H,990
12/21/2019 14H,1005
12/21/2019 13H,990
12/21/2019 12H,979
12/21/2019 11H,980
12/21/2019 10H,986
12/21/2019 09H,981
12/21/2019 08H,977
12/21/2019 07H,989
12/21/2019 06H,992
12/21/2019 05H,989
12/21/2019 04H,997
12/21/2019 03H,985
12/21/2019 02H,989
12/21/2019 01H,971
12/21/2019 00H,973
12/20/2019 23H,985
12/20/2019 22H,988
12/20/2019 21H,988
12/20/2019 20H,1000
12/20/2019 19H,1002
12/20/2019 18H,1032
12/20/2019 17H,1040
12/20/2019 16H,1043
12/20/2019 15H,1035
12/20/2019 14H,1039
12/20/2019 13H,1037
12/20/2019 12H,1034
12/20/2019 11H,1041
12/20/2019 10H,1036
12/20/2019 09H,1046
12/20/2019 08H,1040
12/20/2019 07H,1045
12/20/2019 06H,1054
12/20/2019 05H,1049
12/20/2019 04H,1051
12/20/2019 03H,1046
12/20/2019 02H,1034
12/20/2019 01H,1026
12/20/2019 00H,995
12/19/2019 23H,978
12/19/2019 22H,969
12/19/2019 21H,912
12/19/2019 20H,911
12/19/2019 19H,963
12/19/2019 18H,958
12/19/2019 17H,974
12/19/2019 16H,999
12/19/2019 15H,1001
12/19/2019 14H,997
12/19/2019 13H,992
12/19/2019 12H,991
12/19/2019 11H,992
12/19/2019 10H,982
12/19/2019 09H,979
12/19/2019 08H,978
12/19/2019 07H,998
12/19/2019 06H,1005
12/19/2019 05H,1017
12/19/2019 04H,1006
12/19/2019 03H,1011
12/19/2019 02H,1006
12/19/2019 01H,988
12/19/2019 00H,995
12/18/2019 23H,980
12/18/2019 22H,987
12/18/2019 21H,994
12/18/2019 20H,998
12/18/2019 19H,1002
12/18/2019 18H,1047
12/18/2019 17H,1029
12/18/2019 16H,1026
12/18/2019 15H,1014
12/18/2019 14H,1005
12/18/2019 13H,1006
12/18/2019 12H,999
12/18/2019 11H,999
12/18/2019 10H,1005
12/18/2019 09H,996
12/18/2019 08H,997
12/18/2019 07H,1008
12/18/2019 06H,1014
12/18/2019 05H,1022
12/18/2019 04H,994
12/18/2019 03H,991
12/18/2019 02H,977
12/18/2019 01H,972
12/18/2019 00H,977
12/17/2019 23H,976
12/17/2019 22H,974
12/17/2019 21H,1002
12/17/2019 20H,1010
12/17/2019 19H,1003
12/17/2019 18H,1009
12/17/2019 17H,1006
12/17/2019 16H,1010
12/17/2019 15H,1009
12/17/2019 14H,1000
12/17/2019 13H,983
12/17/2019 12H,982
12/17/2019 11H,974
12/17/2019 10H,984
12/17/2019 09H,1000
12/17/2019 08H,1005
12/17/2019 07H,1003
12/17/2019 06H,1007
12/17/2019 05H,1013
12/17/2019 04H,1015
12/17/2019 03H,1010
12/17/2019 02H,1005
12/17/2019 01H,1003
12/17/2019 00H,1007
12/16/2019 23H,1012
12/16/2019 22H,1013
12/16/2019 21H,1007
12/16/2019 20H,1007
12/16/2019 19H,1016
12/16/2019 18H,1019
12/16/2019 17H,1026
12/16/2019 16H,1019
12/16/2019 15H,1017
12/16/2019 14H,1009
12/16/2019 13H,1005
12/16/2019 12H,1003
12/16/2019 11H,980
12/16/2019 10H,1006
12/16/2019 09H,1013
12/16/2019 08H,1014
12/16/2019 07H,1026
12/16/2019 06H,1005
12/16/2019 05H,1013
12/16/2019 04H,1014
12/16/2019 03H,1007
12/16/2019 02H,1002
12/16/2019 01H,1007
12/16/2019 00H,1013
12/15/2019 23H,1005
12/15/2019 22H,1008
12/15/2019 21H,1002
12/15/2019 20H,1018
12/15/2019 19H,1011
12/15/2019 18H,1017
12/15/2019 17H,1009
12/15/2019 16H,1040
12/15/2019 15H,1052
12/15/2019 14H,1031
12/15/2019 13H,1040
12/15/2019 12H,1046
12/15/2019 11H,1053
12/15/2019 10H,1049
12/15/2019 09H,1051
12/15/2019 08H,1048
12/15/2019 07H,1043
12/15/2019 06H,1040
12/15/2019 05H,1054
12/15/2019 04H,1047
12/15/2019 03H,1053
12/15/2019 02H,1043
12/15/2019 01H,1045
12/15/2019 00H,1025
12/14/2019 23H,1024
12/14/2019 22H,1024
12/14/2019 21H,1027
12/14/2019 20H,1029
12/14/2019 19H,1032
12/14/2019 18H,1038
12/14/2019 17H,1026
12/14/2019 16H,1032
12/14/2019 15H,1025
12/14/2019 14H,1025
12/14/2019 13H,1012
12/14/2019 12H,1000
12/14/2019 11H,997
12/14/2019 10H,1005
12/14/2019 09H,1025
12/14/2019 08H,1009
12/14/2019 07H,1028
12/14/2019 06H,1025
12/14/2019 05H,1027
12/14/2019 04H,1035
12/14/2019 03H,1029
