Net generation from nuclear for Mid-Atlantic (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390110&sdid=EBA.MIDA-ALL.NG.NUC.H
19:12:51 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.MIDA-ALL.NG.NUC.H megawatthours
02/23/2020 21H,27302
02/23/2020 20H,27320
02/23/2020 19H,27326
02/23/2020 18H,27330
02/23/2020 17H,27326
02/23/2020 16H,27353
02/23/2020 15H,27358
02/23/2020 14H,27342
02/23/2020 13H,27355
02/23/2020 12H,27325
02/23/2020 11H,27341
02/23/2020 10H,27366
02/23/2020 09H,27352
02/23/2020 08H,27211
02/23/2020 07H,27166
02/23/2020 06H,27164
02/23/2020 05H,27354
02/23/2020 04H,27099
02/23/2020 03H,27099
02/23/2020 02H,27276
02/23/2020 01H,27341
02/23/2020 00H,27322
02/22/2020 23H,27324
02/22/2020 22H,27337
02/22/2020 21H,27334
02/22/2020 20H,27354
02/22/2020 19H,27359
02/22/2020 18H,27364
02/22/2020 17H,27379
02/22/2020 16H,27391
02/22/2020 15H,27387
02/22/2020 14H,27393
02/22/2020 13H,27399
02/22/2020 12H,27401
02/22/2020 11H,27400
02/22/2020 10H,27400
02/22/2020 09H,27406
02/22/2020 08H,27397
02/22/2020 07H,27397
02/22/2020 06H,27384
02/22/2020 05H,27223
02/22/2020 04H,27400
02/22/2020 03H,27387
02/22/2020 02H,27400
02/22/2020 01H,27372
02/22/2020 00H,27353
02/21/2020 23H,27348
02/21/2020 22H,27336
02/21/2020 21H,27314
02/21/2020 20H,27268
02/21/2020 19H,27295
02/21/2020 18H,27294
02/21/2020 17H,27288
02/21/2020 16H,27271
02/21/2020 15H,27154
02/21/2020 14H,27357
02/21/2020 13H,27366
02/21/2020 12H,27349
02/21/2020 11H,27355
02/21/2020 10H,27370
02/21/2020 09H,27347
02/21/2020 08H,27299
02/21/2020 07H,27286
02/21/2020 06H,27246
02/21/2020 05H,26999
02/21/2020 04H,27229
02/21/2020 03H,27131
02/21/2020 02H,26971
02/21/2020 01H,26916
02/21/2020 00H,26892
02/20/2020 23H,26879
02/20/2020 22H,26880
02/20/2020 21H,26837
02/20/2020 20H,26831
02/20/2020 19H,26815
02/20/2020 18H,26805
02/20/2020 17H,26777
02/20/2020 16H,26776
02/20/2020 15H,26743
02/20/2020 14H,26733
02/20/2020 13H,26730
02/20/2020 12H,26719
02/20/2020 11H,26710
02/20/2020 10H,26695
02/20/2020 09H,26703
02/20/2020 08H,26728
02/20/2020 07H,27164
02/20/2020 06H,27085
02/20/2020 05H,26988
02/20/2020 04H,27036
02/20/2020 03H,27178
02/20/2020 02H,27184
02/20/2020 01H,27190
02/20/2020 00H,27165
02/19/2020 23H,27159
02/19/2020 22H,27171
02/19/2020 21H,27158
02/19/2020 20H,27175
02/19/2020 19H,27180
02/19/2020 18H,27194
02/19/2020 17H,27186
02/19/2020 16H,27175
02/19/2020 15H,27183
02/19/2020 14H,27171
02/19/2020 13H,27159
02/19/2020 12H,27134
02/19/2020 11H,27108
02/19/2020 10H,27086
02/19/2020 09H,27055
02/19/2020 08H,27066
02/19/2020 07H,27068
02/19/2020 06H,27053
02/19/2020 05H,26681
02/19/2020 04H,26948
02/19/2020 03H,27162
02/19/2020 02H,27153
02/19/2020 01H,27171
02/19/2020 00H,27139
02/18/2020 23H,27141
02/18/2020 22H,27114
02/18/2020 21H,27101
02/18/2020 20H,27091
02/18/2020 19H,27062
02/18/2020 18H,27066
02/18/2020 17H,27069
02/18/2020 16H,27084
02/18/2020 15H,27033
02/18/2020 14H,27032
02/18/2020 13H,27051
02/18/2020 12H,27039
02/18/2020 11H,27024
02/18/2020 10H,27023
02/18/2020 09H,27003
02/18/2020 08H,26976
02/18/2020 07H,26878
02/18/2020 06H,26730
02/18/2020 05H,26181
02/18/2020 04H,26572
02/18/2020 03H,26569
02/18/2020 02H,26560
02/18/2020 01H,26527
02/18/2020 00H,26471
02/17/2020 23H,26473
02/17/2020 22H,26372
02/17/2020 21H,26315
02/17/2020 20H,26312
02/17/2020 19H,26316
02/17/2020 18H,26306
02/17/2020 17H,26202
02/17/2020 16H,26218
02/17/2020 15H,26193
02/17/2020 14H,26337
02/17/2020 13H,26311
02/17/2020 12H,26321
02/17/2020 11H,26172
02/17/2020 10H,26176
02/17/2020 09H,26166
02/17/2020 08H,26164
02/17/2020 07H,26174
02/17/2020 06H,26178
02/17/2020 05H,26885
02/17/2020 04H,26292
02/17/2020 03H,26399
02/17/2020 02H,26791
02/17/2020 01H,26948
02/17/2020 00H,26962
02/16/2020 23H,26958
02/16/2020 22H,26959
02/16/2020 21H,26962
02/16/2020 20H,26963
02/16/2020 19H,26970
02/16/2020 18H,26962
02/16/2020 17H,26947
02/16/2020 16H,26928
02/16/2020 15H,26926
02/16/2020 14H,26913
02/16/2020 13H,26919
02/16/2020 12H,26914
02/16/2020 11H,26908
02/16/2020 10H,26906
02/16/2020 09H,26888
02/16/2020 08H,26905
02/16/2020 07H,26890
02/16/2020 06H,26902
02/16/2020 05H,26958
02/16/2020 04H,26889
02/16/2020 03H,26915
02/16/2020 02H,26917
02/16/2020 01H,26899
02/16/2020 00H,26916
02/15/2020 23H,26907
02/15/2020 22H,26923
02/15/2020 21H,26916
02/15/2020 20H,26937
02/15/2020 19H,26936
02/15/2020 18H,26959
02/15/2020 17H,26958
02/15/2020 16H,26950
02/15/2020 15H,26966
02/15/2020 14H,26949
02/15/2020 13H,26956
02/15/2020 12H,26942
02/15/2020 11H,26936
02/15/2020 10H,26871
02/15/2020 09H,26843
02/15/2020 08H,26853
02/15/2020 07H,26951
02/15/2020 06H,26947
02/15/2020 05H,27709
02/15/2020 04H,26959
02/15/2020 03H,26951
02/15/2020 02H,26972
02/15/2020 01H,26958
02/15/2020 00H,26947
02/14/2020 23H,26957
02/14/2020 22H,26955
02/14/2020 21H,26953
02/14/2020 20H,26953
02/14/2020 19H,26947
02/14/2020 18H,26953
02/14/2020 17H,26955
02/14/2020 16H,26974
02/14/2020 15H,26958
02/14/2020 14H,26959
02/14/2020 13H,26954
02/14/2020 12H,26954
02/14/2020 11H,26944
02/14/2020 10H,26941
02/14/2020 09H,26944
02/14/2020 08H,26934
02/14/2020 07H,26931
02/14/2020 06H,26926
02/14/2020 05H,28211
02/14/2020 04H,28192
02/14/2020 03H,28190
02/14/2020 02H,28193
02/14/2020 01H,28195
02/14/2020 00H,28174
02/13/2020 23H,28167
02/13/2020 22H,28176
02/13/2020 21H,28154
02/13/2020 20H,28163
02/13/2020 19H,28178
02/13/2020 18H,28176
02/13/2020 17H,28160
02/13/2020 16H,28169
02/13/2020 15H,28165
02/13/2020 14H,28180
02/13/2020 13H,28185
02/13/2020 12H,28182
02/13/2020 11H,28201
02/13/2020 10H,28216
02/13/2020 09H,28216
02/13/2020 08H,28227
02/13/2020 07H,28208
02/13/2020 06H,28220
02/13/2020 05H,28307
02/13/2020 04H,28223
02/13/2020 03H,28221
02/13/2020 02H,28211
02/13/2020 01H,28211
02/13/2020 00H,28208
02/12/2020 23H,28217
02/12/2020 22H,28318
02/12/2020 21H,28297
02/12/2020 20H,28297
02/12/2020 19H,28321
02/12/2020 18H,28322
02/12/2020 17H,28334
02/12/2020 16H,28323
02/12/2020 15H,28326
02/12/2020 14H,28309
02/12/2020 13H,28306
02/12/2020 12H,28317
02/12/2020 11H,28303
02/12/2020 10H,28277
02/12/2020 09H,28215
02/12/2020 08H,28203
02/12/2020 07H,28317
02/12/2020 06H,28318
02/12/2020 05H,28302
02/12/2020 04H,28306
02/12/2020 03H,28309
02/12/2020 02H,28306
02/12/2020 01H,28297
02/12/2020 00H,28300
02/11/2020 23H,28290
02/11/2020 22H,28287
02/11/2020 21H,28291
02/11/2020 20H,28284
02/11/2020 19H,28302
02/11/2020 18H,28282
02/11/2020 17H,28290
02/11/2020 16H,28308
02/11/2020 15H,28305
02/11/2020 14H,28301
02/11/2020 13H,28295
02/11/2020 12H,28280
02/11/2020 11H,28284
02/11/2020 10H,28297
02/11/2020 09H,28306
02/11/2020 08H,28291
02/11/2020 07H,28292
02/11/2020 06H,28307
02/11/2020 05H,28480
02/11/2020 04H,28299
02/11/2020 03H,28305
02/11/2020 02H,28304
02/11/2020 01H,28301
02/11/2020 00H,28272
02/10/2020 23H,28309
02/10/2020 22H,28298
02/10/2020 21H,28301
02/10/2020 20H,28294
02/10/2020 19H,28316
02/10/2020 18H,28317
02/10/2020 17H,28345
02/10/2020 16H,28338
02/10/2020 15H,28343
02/10/2020 14H,28344
02/10/2020 13H,28342
02/10/2020 12H,28334
02/10/2020 11H,28331
02/10/2020 10H,28337
02/10/2020 09H,28345
02/10/2020 08H,28353
02/10/2020 07H,28357
02/10/2020 06H,28368
02/10/2020 05H,29428
02/10/2020 04H,28527
02/10/2020 03H,28599
02/10/2020 02H,28819
02/10/2020 01H,29013
02/10/2020 00H,29097
02/9/2020 23H,29274
02/9/2020 22H,29404
02/9/2020 21H,29385
02/9/2020 20H,29422
02/9/2020 19H,29405
02/9/2020 18H,29400
02/9/2020 17H,29422
02/9/2020 16H,29425
02/9/2020 15H,29428
02/9/2020 14H,29421
02/9/2020 13H,29433
02/9/2020 12H,29429
02/9/2020 11H,29447
02/9/2020 10H,29427
02/9/2020 09H,29440
02/9/2020 08H,29425
02/9/2020 07H,29448
02/9/2020 06H,29445
02/9/2020 05H,29449
02/9/2020 04H,29386
02/9/2020 03H,29284
02/9/2020 02H,29358
02/9/2020 01H,29435
02/9/2020 00H,29417
02/8/2020 23H,29435
02/8/2020 22H,29428
02/8/2020 21H,29444
02/8/2020 20H,29448
02/8/2020 19H,29447
02/8/2020 18H,29456
02/8/2020 17H,29451
02/8/2020 16H,29454
02/8/2020 15H,29450
02/8/2020 14H,29466
02/8/2020 13H,29452
02/8/2020 12H,29450
02/8/2020 11H,29466
02/8/2020 10H,29462
02/8/2020 09H,29468
02/8/2020 08H,29467
02/8/2020 07H,29461
02/8/2020 06H,29449
02/8/2020 05H,29342
02/8/2020 04H,29446
02/8/2020 03H,29435
02/8/2020 02H,29422
02/8/2020 01H,29418
02/8/2020 00H,29425
02/7/2020 23H,29412
02/7/2020 22H,29416
02/7/2020 21H,29416
02/7/2020 20H,29429
02/7/2020 19H,29408
02/7/2020 18H,29395
02/7/2020 17H,29392
02/7/2020 16H,29310
02/7/2020 15H,29268
02/7/2020 14H,29281
02/7/2020 13H,29293
02/7/2020 12H,29301
02/7/2020 11H,29312
02/7/2020 10H,29331
02/7/2020 09H,29314
02/7/2020 08H,29337
02/7/2020 07H,29328
02/7/2020 06H,29335
02/7/2020 05H,29365
02/7/2020 04H,29347
02/7/2020 03H,29324
02/7/2020 02H,29335
02/7/2020 01H,29330
02/7/2020 00H,29368
02/6/2020 23H,29340
02/6/2020 22H,29361
02/6/2020 21H,29342
02/6/2020 20H,29323
02/6/2020 19H,29321
02/6/2020 18H,29361
02/6/2020 17H,29381
02/6/2020 16H,29352
02/6/2020 15H,29370
02/6/2020 14H,29348
02/6/2020 13H,29372
02/6/2020 12H,29351
02/6/2020 11H,29360
02/6/2020 10H,29364
02/6/2020 09H,29380
02/6/2020 08H,29376
02/6/2020 07H,29376
02/6/2020 06H,29370
02/6/2020 05H,29384
02/6/2020 04H,29369
02/6/2020 03H,29377
02/6/2020 02H,29359
02/6/2020 01H,29368
02/6/2020 00H,29360
02/5/2020 23H,29377
02/5/2020 22H,29380
02/5/2020 21H,29353
02/5/2020 20H,29370
02/5/2020 19H,29374
02/5/2020 18H,29383
02/5/2020 17H,29386
02/5/2020 16H,29392
02/5/2020 15H,29386
02/5/2020 14H,29390
02/5/2020 13H,29383
02/5/2020 12H,29386
02/5/2020 11H,29388
02/5/2020 10H,29378
02/5/2020 09H,29374
02/5/2020 08H,29380
02/5/2020 07H,29396
02/5/2020 06H,29398
02/5/2020 05H,29399
02/5/2020 04H,29371
02/5/2020 03H,29372
02/5/2020 02H,29367
02/5/2020 01H,29366
02/5/2020 00H,29354
02/4/2020 23H,29340
02/4/2020 22H,29338
02/4/2020 21H,29342
02/4/2020 20H,29335
02/4/2020 19H,29341
02/4/2020 18H,29358
02/4/2020 17H,29350
02/4/2020 16H,29384
02/4/2020 15H,29397
02/4/2020 14H,29385
02/4/2020 13H,29396
02/4/2020 12H,29398
02/4/2020 11H,29394
02/4/2020 10H,29398
02/4/2020 09H,29397
02/4/2020 08H,29386
02/4/2020 07H,29372
02/4/2020 06H,29394
02/4/2020 05H,29560
02/4/2020 04H,29381
02/4/2020 03H,29376
02/4/2020 02H,29364
02/4/2020 01H,29380
02/4/2020 00H,29364
02/3/2020 23H,29370
02/3/2020 22H,29362
02/3/2020 21H,29374
02/3/2020 20H,29373
02/3/2020 19H,29388
02/3/2020 18H,29412
02/3/2020 17H,29484
02/3/2020 16H,29523
02/3/2020 15H,29527
02/3/2020 14H,29540
02/3/2020 13H,29515
02/3/2020 12H,29537
02/3/2020 11H,29538
02/3/2020 10H,29549
02/3/2020 09H,29561
02/3/2020 08H,29540
02/3/2020 07H,29551
02/3/2020 06H,29571
02/3/2020 05H,29587
02/3/2020 04H,29575
02/3/2020 03H,29565
02/3/2020 02H,29570
02/3/2020 01H,29550
02/3/2020 00H,29561
02/2/2020 23H,29569
02/2/2020 22H,29559
02/2/2020 21H,29560
02/2/2020 20H,29560
02/2/2020 19H,29564
02/2/2020 18H,29574
02/2/2020 17H,29570
02/2/2020 16H,29572
02/2/2020 15H,29565
02/2/2020 14H,29578
02/2/2020 13H,29573
02/2/2020 12H,29564
02/2/2020 11H,29581
02/2/2020 10H,29588
02/2/2020 09H,29583
02/2/2020 08H,29568
02/2/2020 07H,29576
02/2/2020 06H,29575
02/2/2020 05H,29571
02/2/2020 04H,29567
02/2/2020 03H,29568
02/2/2020 02H,29595
02/2/2020 01H,29589
02/2/2020 00H,29586
02/1/2020 23H,29577
02/1/2020 22H,29584
02/1/2020 21H,29593
02/1/2020 20H,29579
02/1/2020 19H,29573
02/1/2020 18H,29598
02/1/2020 17H,29592
02/1/2020 16H,29583
02/1/2020 15H,29582
02/1/2020 14H,29593
02/1/2020 13H,29593
02/1/2020 12H,29599
02/1/2020 11H,29600
02/1/2020 10H,29585
02/1/2020 09H,29594
02/1/2020 08H,29592
02/1/2020 07H,29590
02/1/2020 06H,29586
02/1/2020 05H,29629
02/1/2020 04H,29543
02/1/2020 03H,29552
02/1/2020 02H,29574
02/1/2020 01H,29599
02/1/2020 00H,29592
01/31/2020 23H,29586
01/31/2020 22H,29590
01/31/2020 21H,29599
01/31/2020 20H,29595
01/31/2020 19H,29606
01/31/2020 18H,29614
01/31/2020 17H,29623
01/31/2020 16H,29619
01/31/2020 15H,29626
01/31/2020 14H,29632
01/31/2020 13H,29611
01/31/2020 12H,29626
01/31/2020 11H,29613
01/31/2020 10H,29637
01/31/2020 09H,29623
01/31/2020 08H,29641
01/31/2020 07H,29634
01/31/2020 06H,29629
01/31/2020 05H,29283
01/31/2020 04H,29625
01/31/2020 03H,29625
01/31/2020 02H,29634
01/31/2020 01H,29624
01/31/2020 00H,29626
01/30/2020 23H,29641
01/30/2020 22H,29630
01/30/2020 21H,29636
01/30/2020 20H,29634
01/30/2020 19H,29625
01/30/2020 18H,29650
01/30/2020 17H,29642
01/30/2020 16H,29404
01/30/2020 15H,29307
01/30/2020 14H,29284
01/30/2020 13H,29278
01/30/2020 12H,29278
01/30/2020 11H,29275
01/30/2020 10H,29274
01/30/2020 09H,29275
01/30/2020 08H,29257
01/30/2020 07H,29233
01/30/2020 06H,29271
01/30/2020 05H,29546
01/30/2020 04H,29247
01/30/2020 03H,29262
01/30/2020 02H,29499
01/30/2020 01H,29606
01/30/2020 00H,29542
01/29/2020 23H,29549
01/29/2020 22H,29550
01/29/2020 21H,29558
01/29/2020 20H,29532
01/29/2020 19H,29549
01/29/2020 18H,29541
01/29/2020 17H,29551
01/29/2020 16H,29547
01/29/2020 15H,29532
01/29/2020 14H,29545
01/29/2020 13H,29538
01/29/2020 12H,29543
01/29/2020 11H,29530
01/29/2020 10H,29549
01/29/2020 09H,29547
01/29/2020 08H,29546
01/29/2020 07H,29528
01/29/2020 06H,29540
01/29/2020 05H,29701
01/29/2020 04H,29544
01/29/2020 03H,29644
01/29/2020 02H,29638
01/29/2020 01H,29619
01/29/2020 00H,29648
01/28/2020 23H,29677
01/28/2020 22H,29672
01/28/2020 21H,29665
01/28/2020 20H,29672
01/28/2020 19H,29677
01/28/2020 18H,29674
01/28/2020 17H,29686
01/28/2020 16H,29681
01/28/2020 15H,29678
01/28/2020 14H,29688
01/28/2020 13H,29676
01/28/2020 12H,29669
01/28/2020 11H,29675
01/28/2020 10H,29658
01/28/2020 09H,29680
01/28/2020 08H,29671
01/28/2020 07H,29693
01/28/2020 06H,29682
01/28/2020 05H,29720
01/28/2020 04H,29688
01/28/2020 03H,29675
01/28/2020 02H,29665
01/28/2020 01H,29676
01/28/2020 00H,29682
01/27/2020 23H,29676
01/27/2020 22H,29685
01/27/2020 21H,29691
01/27/2020 20H,29699
01/27/2020 19H,29705
01/27/2020 18H,29693
01/27/2020 17H,29683
01/27/2020 16H,29702
01/27/2020 15H,29721
01/27/2020 14H,29711
01/27/2020 13H,29714
01/27/2020 12H,29711
01/27/2020 11H,29721
01/27/2020 10H,29720
01/27/2020 09H,29710
01/27/2020 08H,29725
01/27/2020 07H,29725
01/27/2020 06H,29716
01/27/2020 05H,29722
01/27/2020 04H,29736
01/27/2020 03H,29729
01/27/2020 02H,29729
01/27/2020 01H,29719
01/27/2020 00H,29725
01/26/2020 23H,29726
01/26/2020 22H,29709
01/26/2020 21H,29716
01/26/2020 20H,29723
01/26/2020 19H,29724
01/26/2020 18H,29718
01/26/2020 17H,29727
01/26/2020 16H,29726
01/26/2020 15H,29728
01/26/2020 14H,29734
01/26/2020 13H,29721
01/26/2020 12H,29724
01/26/2020 11H,29735
01/26/2020 10H,29729
01/26/2020 09H,29708
01/26/2020 08H,29736
01/26/2020 07H,29708
01/26/2020 06H,29730
01/26/2020 05H,29649
01/26/2020 04H,29721
01/26/2020 03H,29704
01/26/2020 02H,29720
01/26/2020 01H,29705
01/26/2020 00H,29689
01/25/2020 23H,29694
01/25/2020 22H,29706
01/25/2020 21H,29717
01/25/2020 20H,29714
01/25/2020 19H,29698
01/25/2020 18H,29690
01/25/2020 17H,29695
01/25/2020 16H,29705
01/25/2020 15H,29688
01/25/2020 14H,29689
01/25/2020 13H,29701
01/25/2020 12H,29693
01/25/2020 11H,29703
01/25/2020 10H,29704
01/25/2020 09H,29721
01/25/2020 08H,29701
01/25/2020 07H,29692
01/25/2020 06H,29667
01/25/2020 05H,29746
01/25/2020 04H,29700
01/25/2020 03H,29713
01/25/2020 02H,29700
01/25/2020 01H,29697
01/25/2020 00H,29684
01/24/2020 23H,29702
01/24/2020 22H,29675
01/24/2020 21H,29697
01/24/2020 20H,29701
01/24/2020 19H,29697
01/24/2020 18H,29702
01/24/2020 17H,29709
01/24/2020 16H,29705
01/24/2020 15H,29740
01/24/2020 14H,29745
01/24/2020 13H,29740
01/24/2020 12H,29754
01/24/2020 11H,29753
01/24/2020 10H,29747
01/24/2020 09H,29747
01/24/2020 08H,29750
01/24/2020 07H,29744
01/24/2020 06H,29744
01/24/2020 05H,29749
01/24/2020 04H,29737
01/24/2020 03H,29725
01/24/2020 02H,29750
01/24/2020 01H,29745
01/24/2020 00H,29740
01/23/2020 23H,29738
01/23/2020 22H,29740
01/23/2020 21H,29723
01/23/2020 20H,29739
01/23/2020 19H,29740
01/23/2020 18H,29734
01/23/2020 17H,29740
01/23/2020 16H,29750
01/23/2020 15H,29751
01/23/2020 14H,29760
01/23/2020 13H,29744
01/23/2020 12H,29757
01/23/2020 11H,29748
01/23/2020 10H,29761
01/23/2020 09H,29750
01/23/2020 08H,29751
01/23/2020 07H,29756
01/23/2020 06H,29746
01/23/2020 05H,29758
01/23/2020 04H,29740
01/23/2020 03H,29750
01/23/2020 02H,29747
01/23/2020 01H,29724
01/23/2020 00H,29720
01/22/2020 23H,29730
01/22/2020 22H,29738
01/22/2020 21H,29724
01/22/2020 20H,29745
01/22/2020 19H,29757
01/22/2020 18H,29750
01/22/2020 17H,29757
01/22/2020 16H,29755
01/22/2020 15H,29767
01/22/2020 14H,29755
01/22/2020 13H,29765
01/22/2020 12H,29762
01/22/2020 11H,29758
01/22/2020 10H,29767
01/22/2020 09H,29763
01/22/2020 08H,29754
01/22/2020 07H,29768
01/22/2020 06H,29757
01/22/2020 05H,29760
01/22/2020 04H,29766
01/22/2020 03H,29741
01/22/2020 02H,29756
01/22/2020 01H,29752
01/22/2020 00H,29770
01/21/2020 23H,29756
01/21/2020 22H,29756
01/21/2020 21H,29726
01/21/2020 20H,29739
01/21/2020 19H,29751
01/21/2020 18H,29752
01/21/2020 17H,29756
01/21/2020 16H,29745
01/21/2020 15H,29746
01/21/2020 14H,29766
01/21/2020 13H,29790
01/21/2020 12H,29775
01/21/2020 11H,29768
01/21/2020 10H,29761
01/21/2020 09H,29759
01/21/2020 08H,29769
01/21/2020 07H,29767
01/21/2020 06H,29772
01/21/2020 05H,29790
01/21/2020 04H,29771
01/21/2020 03H,29770
01/21/2020 02H,29782
01/21/2020 01H,29777
01/21/2020 00H,29777
01/20/2020 23H,29769
01/20/2020 22H,29774
01/20/2020 21H,29766
01/20/2020 20H,29774
01/20/2020 19H,29786
01/20/2020 18H,29783
01/20/2020 17H,29793
01/20/2020 16H,29775
01/20/2020 15H,29778
01/20/2020 14H,29797
01/20/2020 13H,29800
01/20/2020 12H,29787
01/20/2020 11H,29780
01/20/2020 10H,29791
01/20/2020 09H,29771
01/20/2020 08H,29786
01/20/2020 07H,29788
01/20/2020 06H,29800
01/20/2020 05H,29768
01/20/2020 04H,29786
01/20/2020 03H,29784
01/20/2020 02H,29774
01/20/2020 01H,29763
01/20/2020 00H,29777
01/19/2020 23H,29781
01/19/2020 22H,29757
01/19/2020 21H,29780
01/19/2020 20H,29782
01/19/2020 19H,29774
01/19/2020 18H,29783
01/19/2020 17H,29768
01/19/2020 16H,29776
01/19/2020 15H,29783
01/19/2020 14H,29770
01/19/2020 13H,29764
01/19/2020 12H,29761
01/19/2020 11H,29776
01/19/2020 10H,29780
01/19/2020 09H,29764
01/19/2020 08H,29772
01/19/2020 07H,29780
01/19/2020 06H,29767
01/19/2020 05H,29783
01/19/2020 04H,29557
01/19/2020 03H,29566
01/19/2020 02H,29670
01/19/2020 01H,29758
01/19/2020 00H,29774
01/18/2020 23H,29771
01/18/2020 22H,29777
01/18/2020 21H,29789
01/18/2020 20H,29790
01/18/2020 19H,29784
01/18/2020 18H,29765
01/18/2020 17H,29785
01/18/2020 16H,29773
01/18/2020 15H,29786
01/18/2020 14H,29787
01/18/2020 13H,29780
01/18/2020 12H,29779
01/18/2020 11H,29783
01/18/2020 10H,29774
01/18/2020 09H,29780
01/18/2020 08H,29782
01/18/2020 07H,29782
01/18/2020 06H,29797
01/18/2020 05H,29772
01/18/2020 04H,29783
01/18/2020 03H,29786
01/18/2020 02H,29774
01/18/2020 01H,29769
01/18/2020 00H,29790
01/17/2020 23H,29791
01/17/2020 22H,29778
01/17/2020 21H,29795
01/17/2020 20H,29800
01/17/2020 19H,29794
01/17/2020 18H,29800
01/17/2020 17H,29809
01/17/2020 16H,29804
01/17/2020 15H,29789
01/17/2020 14H,29780
01/17/2020 13H,29795
01/17/2020 12H,29795
01/17/2020 11H,29773
01/17/2020 10H,29784
01/17/2020 09H,29791
01/17/2020 08H,29797
01/17/2020 07H,29792
01/17/2020 06H,29790
01/17/2020 05H,29657
01/17/2020 04H,29764
01/17/2020 03H,29766
01/17/2020 02H,29766
01/17/2020 01H,29749
01/17/2020 00H,29755
01/16/2020 23H,29739
01/16/2020 22H,29739
01/16/2020 21H,29746
01/16/2020 20H,29730
01/16/2020 19H,29612
01/16/2020 18H,29599
01/16/2020 17H,29593
01/16/2020 16H,29715
01/16/2020 15H,29706
01/16/2020 14H,29699
01/16/2020 13H,29694
01/16/2020 12H,29689
01/16/2020 11H,29698
01/16/2020 10H,29701
01/16/2020 09H,29675
01/16/2020 08H,29681
01/16/2020 07H,29690
01/16/2020 06H,29669
01/16/2020 05H,29774
01/16/2020 04H,29646
01/16/2020 03H,29646
01/16/2020 02H,29633
01/16/2020 01H,29619
01/16/2020 00H,29756
01/15/2020 23H,29751
01/15/2020 22H,29749
01/15/2020 21H,29753
01/15/2020 20H,29758
01/15/2020 19H,29764
01/15/2020 18H,29760
01/15/2020 17H,29766
01/15/2020 16H,29770
01/15/2020 15H,29781
01/15/2020 14H,29777
01/15/2020 13H,29773
01/15/2020 12H,29772
01/15/2020 11H,29765
01/15/2020 10H,29764
01/15/2020 09H,29772
01/15/2020 08H,29766
01/15/2020 07H,29778
01/15/2020 06H,29772
01/15/2020 05H,29814
01/15/2020 04H,29778
01/15/2020 03H,29782
01/15/2020 02H,29783
01/15/2020 01H,29778
01/15/2020 00H,29789
01/14/2020 23H,29776
01/14/2020 22H,29766
01/14/2020 21H,29783
01/14/2020 20H,29789
01/14/2020 19H,29779
01/14/2020 18H,29799
01/14/2020 17H,29779
01/14/2020 16H,29773
01/14/2020 15H,29763
01/14/2020 14H,29793
01/14/2020 13H,29798
01/14/2020 12H,29793
01/14/2020 11H,29792
01/14/2020 10H,29813
01/14/2020 09H,29814
01/14/2020 08H,29802
01/14/2020 07H,29815
01/14/2020 06H,29819
01/14/2020 05H,29799
01/14/2020 04H,29804
01/14/2020 03H,29810
01/14/2020 02H,29812
01/14/2020 01H,29796
01/14/2020 00H,29798
01/13/2020 23H,29791
01/13/2020 22H,29798
01/13/2020 21H,29776
01/13/2020 20H,29776
01/13/2020 19H,29771
01/13/2020 18H,29769
01/13/2020 17H,29784
01/13/2020 16H,29788
01/13/2020 15H,29797
01/13/2020 14H,29811
01/13/2020 13H,29802
01/13/2020 12H,29801
01/13/2020 11H,29790
01/13/2020 10H,29800
01/13/2020 09H,29802
01/13/2020 08H,29805
01/13/2020 07H,29800
01/13/2020 06H,29805
01/13/2020 05H,29715
01/13/2020 04H,29815
01/13/2020 03H,29808
01/13/2020 02H,29791
01/13/2020 01H,29816
01/13/2020 00H,29818
01/12/2020 23H,29809
01/12/2020 22H,29794
01/12/2020 21H,29792
