Net generation from natural gas for Mid-Atlantic (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390110&sdid=EBA.MIDA-ALL.NG.NG.H
19:12:44 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.MIDA-ALL.NG.NG.H megawatthours
02/3/2019 22H,27260
02/3/2019 21H,25243
02/3/2019 20H,25038
02/3/2019 19H,25262
02/3/2019 18H,25144
02/3/2019 17H,25155
02/3/2019 16H,26264
02/3/2019 15H,27394
02/3/2019 14H,28108
02/3/2019 13H,28634
02/3/2019 12H,27915
02/3/2019 11H,26857
02/3/2019 10H,26141
02/3/2019 09H,25481
02/3/2019 08H,25280
02/3/2019 07H,25669
02/3/2019 06H,25428
02/3/2019 05H,32284
02/3/2019 04H,27296
02/3/2019 03H,29664
02/3/2019 02H,30221
02/3/2019 01H,31466
02/3/2019 00H,32352
02/2/2019 23H,32730
02/2/2019 22H,30756
02/2/2019 21H,28692
02/2/2019 20H,28289
02/2/2019 19H,28700
02/2/2019 18H,28875
02/2/2019 17H,29975
02/2/2019 16H,32496
02/2/2019 15H,33684
02/2/2019 14H,36232
02/2/2019 13H,36332
02/2/2019 12H,35054
02/2/2019 11H,33234
02/2/2019 10H,31968
02/2/2019 09H,30846
02/2/2019 08H,31038
02/2/2019 07H,31326
02/2/2019 06H,32083
02/2/2019 05H,34409
02/2/2019 04H,33399
02/2/2019 03H,35040
02/2/2019 02H,37063
02/2/2019 01H,38845
02/2/2019 00H,39880
02/1/2019 23H,40346
02/1/2019 22H,38877
02/1/2019 21H,38172
02/1/2019 20H,37545
02/1/2019 19H,38758
02/1/2019 18H,39496
02/1/2019 17H,41232
02/1/2019 16H,42008
02/1/2019 15H,41538
02/1/2019 14H,42276
02/1/2019 13H,42044
02/1/2019 12H,41505
02/1/2019 11H,38990
02/1/2019 10H,36212
02/1/2019 09H,34016
02/1/2019 08H,33344
02/1/2019 07H,33393
02/1/2019 06H,33305
02/1/2019 05H,35849
02/1/2019 04H,34858
02/1/2019 03H,37316
02/1/2019 02H,40566
02/1/2019 01H,42751
02/1/2019 00H,43438
01/31/2019 23H,43697
01/31/2019 22H,39703
01/31/2019 21H,36540
01/31/2019 20H,35115
01/31/2019 19H,34918
01/31/2019 18H,36229
01/31/2019 17H,37327
01/31/2019 16H,37996
01/31/2019 15H,40227
01/31/2019 14H,41886
01/31/2019 13H,43363
01/31/2019 12H,42496
01/31/2019 11H,40790
01/31/2019 10H,38293
01/31/2019 09H,35987
01/31/2019 08H,35905
01/31/2019 07H,35365
01/31/2019 06H,35088
01/31/2019 05H,29637
01/31/2019 04H,36309
01/31/2019 03H,38171
01/31/2019 02H,41078
01/31/2019 01H,42404
01/31/2019 00H,43167
01/30/2019 23H,42488
01/30/2019 22H,38487
01/30/2019 21H,34726
01/30/2019 20H,32734
01/30/2019 19H,32723
01/30/2019 18H,33226
01/30/2019 17H,34091
01/30/2019 16H,34412
01/30/2019 15H,36082
01/30/2019 14H,37393
01/30/2019 13H,38869
01/30/2019 12H,39017
01/30/2019 11H,37436
01/30/2019 10H,33349
01/30/2019 09H,31193
01/30/2019 08H,30071
01/30/2019 07H,29726
01/30/2019 06H,29537
01/30/2019 05H,29599
01/30/2019 04H,31167
01/30/2019 03H,32635
01/30/2019 02H,35491
01/30/2019 01H,35684
01/30/2019 00H,35761
01/29/2019 23H,36100
01/29/2019 22H,34855
01/29/2019 21H,33417
01/29/2019 20H,32763
01/29/2019 19H,32764
01/29/2019 18H,33001
01/29/2019 17H,33381
01/29/2019 16H,33674
01/29/2019 15H,35188
01/29/2019 14H,36066
01/29/2019 13H,37212
01/29/2019 12H,36958
01/29/2019 11H,34489
01/29/2019 10H,31227
01/29/2019 09H,28990
01/29/2019 08H,29274
01/29/2019 07H,29270
01/29/2019 06H,29188
01/29/2019 05H,19986
01/29/2019 04H,24836
01/29/2019 03H,25743
01/29/2019 02H,28188
01/29/2019 01H,29298
01/29/2019 00H,28847
01/28/2019 23H,29454
01/28/2019 22H,27612
01/28/2019 21H,25631
01/28/2019 20H,24747
01/28/2019 19H,24925
01/28/2019 18H,25176
01/28/2019 17H,25496
01/28/2019 16H,27201
01/28/2019 15H,27871
01/28/2019 14H,29397
01/28/2019 13H,30076
01/28/2019 12H,30497
01/28/2019 11H,27463
01/28/2019 10H,24055
01/28/2019 09H,21093
01/28/2019 08H,20852
01/28/2019 07H,20618
01/28/2019 06H,19482
01/28/2019 05H,23751
01/28/2019 04H,21584
01/28/2019 03H,24114
01/28/2019 02H,26053
01/28/2019 01H,27044
01/28/2019 00H,27250
01/27/2019 23H,27868
01/27/2019 22H,26287
01/27/2019 21H,23775
01/27/2019 20H,23879
01/27/2019 19H,23413
01/27/2019 18H,23946
01/27/2019 17H,23924
01/27/2019 16H,24174
01/27/2019 15H,24222
01/27/2019 14H,24819
01/27/2019 13H,25140
01/27/2019 12H,24565
01/27/2019 11H,24355
01/27/2019 10H,22832
01/27/2019 09H,23193
01/27/2019 08H,22893
01/27/2019 07H,23322
01/27/2019 06H,23992
01/27/2019 05H,23245
01/27/2019 04H,24641
01/27/2019 03H,26063
01/27/2019 02H,26879
01/27/2019 01H,28151
01/27/2019 00H,28567
01/26/2019 23H,28560
01/26/2019 22H,27638
01/26/2019 21H,26342
01/26/2019 20H,26129
01/26/2019 19H,26092
01/26/2019 18H,25813
01/26/2019 17H,26725
01/26/2019 16H,27197
01/26/2019 15H,26682
01/26/2019 14H,26664
01/26/2019 13H,27284
01/26/2019 12H,25952
01/26/2019 11H,24970
01/26/2019 10H,23634
01/26/2019 09H,22813
01/26/2019 08H,22911
01/26/2019 07H,22427
01/26/2019 06H,22313
01/26/2019 05H,22917
01/26/2019 04H,23980
01/26/2019 03H,25881
01/26/2019 02H,27497
01/26/2019 01H,27974
01/26/2019 00H,28659
01/25/2019 23H,28501
01/25/2019 22H,26784
01/25/2019 21H,25051
01/25/2019 20H,24304
01/25/2019 19H,24181
01/25/2019 18H,25308
01/25/2019 17H,25296
01/25/2019 16H,25686
01/25/2019 15H,26903
01/25/2019 14H,30019
01/25/2019 13H,30357
01/25/2019 12H,29963
01/25/2019 11H,28289
01/25/2019 10H,25067
01/25/2019 09H,22911
01/25/2019 08H,23366
01/25/2019 07H,23150
01/25/2019 06H,22711
01/25/2019 05H,18465
01/25/2019 04H,23330
01/25/2019 03H,24905
01/25/2019 02H,27493
01/25/2019 01H,28700
01/25/2019 00H,29437
01/24/2019 23H,29343
01/24/2019 22H,28844
01/24/2019 21H,26818
01/24/2019 20H,26175
01/24/2019 19H,26740
01/24/2019 18H,26960
01/24/2019 17H,26975
01/24/2019 16H,27482
01/24/2019 15H,27308
01/24/2019 14H,27346
01/24/2019 13H,27199
01/24/2019 12H,27616
01/24/2019 11H,24737
01/24/2019 10H,21864
01/24/2019 09H,19870
01/24/2019 08H,18551
01/24/2019 07H,18546
01/24/2019 06H,18412
01/24/2019 05H,20563
01/24/2019 04H,19166
01/24/2019 03H,22649
01/24/2019 02H,26097
01/24/2019 01H,28130
01/24/2019 00H,28251
01/23/2019 23H,28666
01/23/2019 22H,27867
01/23/2019 21H,26609
01/23/2019 20H,26061
01/23/2019 19H,26091
01/23/2019 18H,25890
01/23/2019 17H,25845
01/23/2019 16H,26108
01/23/2019 15H,25310
01/23/2019 14H,25201
01/23/2019 13H,25740
01/23/2019 12H,26942
01/23/2019 11H,23911
01/23/2019 10H,22118
01/23/2019 09H,20607
01/23/2019 08H,20073
01/23/2019 07H,20002
01/23/2019 06H,20060
01/23/2019 05H,24447
01/23/2019 04H,20789
01/23/2019 03H,21882
01/23/2019 02H,24349
01/23/2019 01H,27176
01/23/2019 00H,27504
01/22/2019 23H,28094
01/22/2019 22H,26721
01/22/2019 21H,23898
01/22/2019 20H,22850
01/22/2019 19H,22636
01/22/2019 18H,22928
01/22/2019 17H,23776
01/22/2019 16H,25572
01/22/2019 15H,26482
01/22/2019 14H,29246
01/22/2019 13H,31409
01/22/2019 12H,30299
01/22/2019 11H,28531
01/22/2019 10H,25227
01/22/2019 09H,24321
01/22/2019 08H,23435
01/22/2019 07H,22849
01/22/2019 06H,22722
01/22/2019 05H,22756
01/22/2019 04H,24360
01/22/2019 03H,28068
01/22/2019 02H,31575
01/22/2019 01H,32839
01/22/2019 00H,32550
01/21/2019 23H,33341
01/21/2019 22H,29298
01/21/2019 21H,27210
01/21/2019 20H,26319
01/21/2019 19H,26121
01/21/2019 18H,27697
01/21/2019 17H,29272
01/21/2019 16H,30516
01/21/2019 15H,31246
01/21/2019 14H,32393
01/21/2019 13H,32493
01/21/2019 12H,30715
01/21/2019 11H,29718
01/21/2019 10H,26519
01/21/2019 09H,24549
01/21/2019 08H,23724
01/21/2019 07H,23224
01/21/2019 06H,22396
01/21/2019 05H,16314
01/21/2019 04H,24498
01/21/2019 03H,25253
01/21/2019 02H,26464
01/21/2019 01H,26268
01/21/2019 00H,26008
01/20/2019 23H,26253
01/20/2019 22H,24620
01/20/2019 21H,21776
01/20/2019 20H,19976
01/20/2019 19H,20346
01/20/2019 18H,20201
01/20/2019 17H,20400
01/20/2019 16H,20090
01/20/2019 15H,20050
01/20/2019 14H,20322
01/20/2019 13H,19388
01/20/2019 12H,18288
01/20/2019 11H,17455
01/20/2019 10H,17501
01/20/2019 09H,17018
01/20/2019 08H,16721
01/20/2019 07H,16276
01/20/2019 06H,16478
01/20/2019 05H,20159
01/20/2019 04H,16839
01/20/2019 03H,17819
01/20/2019 02H,19528
01/20/2019 01H,20834
01/20/2019 00H,21295
01/19/2019 23H,22103
01/19/2019 22H,21672
01/19/2019 21H,21044
01/19/2019 20H,20570
01/19/2019 19H,20082
01/19/2019 18H,20921
01/19/2019 17H,20478
01/19/2019 16H,20970
01/19/2019 15H,21672
01/19/2019 14H,21256
01/19/2019 13H,20517
01/19/2019 12H,19435
01/19/2019 11H,18009
01/19/2019 10H,17919
01/19/2019 09H,17744
01/19/2019 08H,17680
01/19/2019 07H,18029
01/19/2019 06H,18683
01/19/2019 05H,23086
01/19/2019 04H,19914
01/19/2019 03H,21797
01/19/2019 02H,24439
01/19/2019 01H,26020
01/19/2019 00H,26851
01/18/2019 23H,28000
01/18/2019 22H,26670
01/18/2019 21H,24484
01/18/2019 20H,24529
01/18/2019 19H,25781
01/18/2019 18H,26297
01/18/2019 17H,26714
01/18/2019 16H,27952
01/18/2019 15H,27950
01/18/2019 14H,28153
01/18/2019 13H,28691
01/18/2019 12H,28534
01/18/2019 11H,25520
01/18/2019 10H,22198
01/18/2019 09H,21960
01/18/2019 08H,20897
01/18/2019 07H,21551
01/18/2019 06H,21076
01/18/2019 05H,21953
01/18/2019 04H,23813
01/18/2019 03H,25848
01/18/2019 02H,28990
01/18/2019 01H,30450
01/18/2019 00H,31684
01/17/2019 23H,32354
01/17/2019 22H,30998
01/17/2019 21H,29796
01/17/2019 20H,28873
01/17/2019 19H,29391
01/17/2019 18H,29172
01/17/2019 17H,30186
01/17/2019 16H,30593
01/17/2019 15H,30822
01/17/2019 14H,30573
01/17/2019 13H,31261
01/17/2019 12H,30778
01/17/2019 11H,27743
01/17/2019 10H,24430
01/17/2019 09H,23472
01/17/2019 08H,21685
01/17/2019 07H,21571
01/17/2019 06H,21893
01/17/2019 05H,24198
01/17/2019 04H,23611
01/17/2019 03H,24731
01/17/2019 02H,27949
01/17/2019 01H,30512
01/17/2019 00H,31045
01/16/2019 23H,31478
01/16/2019 22H,29819
01/16/2019 21H,28480
01/16/2019 20H,27554
01/16/2019 19H,27590
01/16/2019 18H,27541
01/16/2019 17H,28282
01/16/2019 16H,29069
01/16/2019 15H,29579
01/16/2019 14H,30604
01/16/2019 13H,32963
01/16/2019 12H,32278
01/16/2019 11H,29674
01/16/2019 10H,25912
01/16/2019 09H,23907
01/16/2019 08H,23543
01/16/2019 07H,24278
01/16/2019 06H,23989
01/16/2019 05H,24491
01/16/2019 04H,24026
01/16/2019 03H,25168
01/16/2019 02H,28561
01/16/2019 01H,29997
01/16/2019 00H,30630
01/15/2019 23H,31159
01/15/2019 22H,29042
01/15/2019 21H,27116
01/15/2019 20H,25343
01/15/2019 19H,25521
01/15/2019 18H,26233
01/15/2019 17H,26899
01/15/2019 16H,28285
01/15/2019 15H,29976
01/15/2019 14H,30337
01/15/2019 13H,32469
01/15/2019 12H,32181
01/15/2019 11H,29077
01/15/2019 10H,26031
01/15/2019 09H,24004
01/15/2019 08H,23647
01/15/2019 07H,23658
01/15/2019 06H,23735
01/15/2019 05H,21681
01/15/2019 04H,25673
01/15/2019 03H,28023
01/15/2019 02H,30321
01/15/2019 01H,32738
01/15/2019 00H,33125
01/14/2019 23H,33399
01/14/2019 22H,31602
01/14/2019 21H,29283
01/14/2019 20H,27852
01/14/2019 19H,28086
01/14/2019 18H,28601
01/14/2019 17H,29441
01/14/2019 16H,30614
01/14/2019 15H,31180
01/14/2019 14H,31943
01/14/2019 13H,31845
01/14/2019 12H,31132
01/14/2019 11H,28431
01/14/2019 10H,25540
01/14/2019 09H,22920
01/14/2019 08H,21858
01/14/2019 07H,21730
01/14/2019 06H,21030
01/14/2019 05H,20416
01/14/2019 04H,22819
01/14/2019 03H,24386
01/14/2019 02H,26760
01/14/2019 01H,28125
01/14/2019 00H,28791
01/13/2019 23H,29743
01/13/2019 22H,28224
01/13/2019 21H,25645
01/13/2019 20H,25131
01/13/2019 19H,24755
01/13/2019 18H,24962
01/13/2019 17H,25223
01/13/2019 16H,24737
01/13/2019 15H,24509
01/13/2019 14H,23734
01/13/2019 13H,22791
01/13/2019 12H,21204
01/13/2019 11H,20354
01/13/2019 10H,19504
01/13/2019 09H,19137
01/13/2019 08H,19005
01/13/2019 07H,19213
01/13/2019 06H,19658
01/13/2019 05H,20858
01/13/2019 04H,21813
01/13/2019 03H,23486
01/13/2019 02H,24983
01/13/2019 01H,26066
01/13/2019 00H,26460
01/12/2019 23H,27098
01/12/2019 22H,26823
01/12/2019 21H,25026
01/12/2019 20H,24338
01/12/2019 19H,23926
01/12/2019 18H,23960
01/12/2019 17H,24113
01/12/2019 16H,24805
01/12/2019 15H,24930
01/12/2019 14H,23944
01/12/2019 13H,23708
01/12/2019 12H,23117
01/12/2019 11H,21800
01/12/2019 10H,20914
01/12/2019 09H,20336
01/12/2019 08H,19751
01/12/2019 07H,19863
01/12/2019 06H,20532
01/12/2019 05H,20792
01/12/2019 04H,21832
01/12/2019 03H,23385
01/12/2019 02H,25385
01/12/2019 01H,26264
01/12/2019 00H,27079
01/11/2019 23H,27579
01/11/2019 22H,26117
01/11/2019 21H,23583
01/11/2019 20H,22823
01/11/2019 19H,22244
01/11/2019 18H,22327
01/11/2019 17H,23076
01/11/2019 16H,24131
01/11/2019 15H,25419
01/11/2019 14H,26764
01/11/2019 13H,29274
01/11/2019 12H,29140
01/11/2019 11H,26362
01/11/2019 10H,22566
01/11/2019 09H,20421
01/11/2019 08H,20344
01/11/2019 07H,20077
01/11/2019 06H,19876
01/11/2019 05H,23001
01/11/2019 04H,23248
01/11/2019 03H,25120
01/11/2019 02H,28466
01/11/2019 01H,29183
01/11/2019 00H,29400
01/10/2019 23H,29408
01/10/2019 22H,27389
01/10/2019 21H,24974
01/10/2019 20H,24065
01/10/2019 19H,23822
01/10/2019 18H,24928
01/10/2019 17H,25270
01/10/2019 16H,26984
01/10/2019 15H,28053
01/10/2019 14H,29518
01/10/2019 13H,31577
01/10/2019 12H,30829
01/10/2019 11H,27198
01/10/2019 10H,24778
01/10/2019 09H,23390
01/10/2019 08H,22473
01/10/2019 07H,22686
01/10/2019 06H,22467
01/10/2019 05H,16324
01/10/2019 04H,23009
01/10/2019 03H,24592
01/10/2019 02H,26799
01/10/2019 01H,27767
01/10/2019 00H,27577
01/9/2019 23H,29172
01/9/2019 22H,27917
01/9/2019 21H,25677
01/9/2019 20H,24508
01/9/2019 19H,24027
01/9/2019 18H,23793
01/9/2019 17H,23308
01/9/2019 16H,23292
01/9/2019 15H,23265
01/9/2019 14H,24224
01/9/2019 13H,24606
01/9/2019 12H,23805
01/9/2019 11H,21883
01/9/2019 10H,19245
01/9/2019 09H,16819
01/9/2019 08H,16456
01/9/2019 07H,16651
01/9/2019 06H,15740
01/9/2019 05H,20448
01/9/2019 04H,15754
01/9/2019 03H,19242
01/9/2019 02H,21445
01/9/2019 01H,22172
01/9/2019 00H,22919
01/8/2019 23H,23696
01/8/2019 22H,22362
01/8/2019 21H,20726
01/8/2019 20H,21014
01/8/2019 19H,20397
01/8/2019 18H,20651
01/8/2019 17H,20535
01/8/2019 16H,22039
01/8/2019 15H,22486
01/8/2019 14H,22773
01/8/2019 13H,24223
01/8/2019 12H,24305
01/8/2019 11H,22088
01/8/2019 10H,19656
01/8/2019 09H,18590
01/8/2019 08H,18756
01/8/2019 07H,18286
01/8/2019 06H,19025
01/8/2019 05H,18368
01/8/2019 04H,20576
01/8/2019 03H,23351
01/8/2019 02H,26231
01/8/2019 01H,27726
01/8/2019 00H,28205
01/7/2019 23H,29179
01/7/2019 22H,28404
01/7/2019 21H,26632
01/7/2019 20H,27077
01/7/2019 19H,26996
01/7/2019 18H,27117
01/7/2019 17H,27019
01/7/2019 16H,27586
01/7/2019 15H,27938
01/7/2019 14H,28769
01/7/2019 13H,28697
01/7/2019 12H,28328
01/7/2019 11H,26023
01/7/2019 10H,23482
01/7/2019 09H,20542
01/7/2019 08H,19310
01/7/2019 07H,18978
01/7/2019 06H,18827
01/7/2019 05H,18281
01/7/2019 04H,19725
01/7/2019 03H,21290
01/7/2019 02H,23185
01/7/2019 01H,23805
01/7/2019 00H,24009
01/6/2019 23H,24483
01/6/2019 22H,23388
01/6/2019 21H,20965
01/6/2019 20H,19303
01/6/2019 19H,18967
01/6/2019 18H,18764
01/6/2019 17H,19362
01/6/2019 16H,19530
01/6/2019 15H,20008
01/6/2019 14H,19983
01/6/2019 13H,19607
01/6/2019 12H,19312
01/6/2019 11H,18381
01/6/2019 10H,18340
01/6/2019 09H,18360
01/6/2019 08H,18256
01/6/2019 07H,18272
01/6/2019 06H,17835
01/6/2019 05H,20769
01/6/2019 04H,19351
01/6/2019 03H,21603
01/6/2019 02H,22575
01/6/2019 01H,23607
01/6/2019 00H,23918
01/5/2019 23H,23915
01/5/2019 22H,24356
01/5/2019 21H,21784
01/5/2019 20H,21646
01/5/2019 19H,21347
01/5/2019 18H,22630
01/5/2019 17H,23414
01/5/2019 16H,24086
01/5/2019 15H,24189
01/5/2019 14H,23552
01/5/2019 13H,22888
01/5/2019 12H,22285
01/5/2019 11H,20334
01/5/2019 10H,20043
01/5/2019 09H,20118
01/5/2019 08H,19586
01/5/2019 07H,19013
01/5/2019 06H,20034
01/5/2019 05H,21776
01/5/2019 04H,22592
01/5/2019 03H,24628
01/5/2019 02H,26172
01/5/2019 01H,28096
01/5/2019 00H,28585
01/4/2019 23H,29180
01/4/2019 22H,28671
01/4/2019 21H,27820
01/4/2019 20H,27512
01/4/2019 19H,27850
01/4/2019 18H,27666
01/4/2019 17H,27852
01/4/2019 16H,28311
01/4/2019 15H,28501
01/4/2019 14H,29124
01/4/2019 13H,29287
01/4/2019 12H,29270
01/4/2019 11H,27361
01/4/2019 10H,24223
01/4/2019 09H,22004
01/4/2019 08H,21462
01/4/2019 07H,21470
01/4/2019 06H,20926
01/4/2019 05H,17967
01/4/2019 04H,23923
01/4/2019 03H,25024
01/4/2019 02H,28520
01/4/2019 01H,28906
01/4/2019 00H,29305
01/3/2019 23H,28848
01/3/2019 22H,28217
01/3/2019 21H,26827
01/3/2019 20H,26332
01/3/2019 19H,26088
01/3/2019 18H,27056
01/3/2019 17H,27124
01/3/2019 16H,27119
01/3/2019 15H,27315
01/3/2019 14H,26124
01/3/2019 13H,26776
01/3/2019 12H,26152
01/3/2019 11H,22958
01/3/2019 10H,18248
01/3/2019 09H,16746
01/3/2019 08H,16519
01/3/2019 07H,16803
01/3/2019 06H,17143
01/3/2019 05H,16882
01/3/2019 04H,20407
01/3/2019 03H,24211
01/3/2019 02H,27492
01/3/2019 01H,28621
01/3/2019 00H,29209
01/2/2019 23H,29728
01/2/2019 22H,29493
01/2/2019 21H,28708
01/2/2019 20H,27517
01/2/2019 19H,28526
01/2/2019 18H,28848
01/2/2019 17H,28529
01/2/2019 16H,29499
01/2/2019 15H,29230
01/2/2019 14H,27966
01/2/2019 13H,27461
01/2/2019 12H,27732
01/2/2019 11H,24826
01/2/2019 10H,20925
01/2/2019 09H,17408
01/2/2019 08H,16948
01/2/2019 07H,16858
01/2/2019 06H,17006
01/2/2019 05H,13479
01/2/2019 04H,16181
01/2/2019 03H,20378
01/2/2019 02H,22629
01/2/2019 01H,21762
01/2/2019 00H,21944
01/1/2019 23H,22672
01/1/2019 22H,22525
01/1/2019 21H,18721
01/1/2019 20H,17452
01/1/2019 19H,17205
01/1/2019 18H,16691
01/1/2019 17H,16899
01/1/2019 16H,16710
01/1/2019 15H,16375
01/1/2019 14H,16095
01/1/2019 13H,14114
01/1/2019 12H,12691
01/1/2019 11H,12484
01/1/2019 10H,11231
01/1/2019 09H,10977
01/1/2019 08H,11174
01/1/2019 07H,11683
01/1/2019 06H,12246
01/1/2019 05H,18121
01/1/2019 04H,14611
01/1/2019 03H,16246
01/1/2019 02H,18895
01/1/2019 01H,19521
01/1/2019 00H,20812
12/31/2018 23H,22924
12/31/2018 22H,22819
12/31/2018 21H,23154
12/31/2018 20H,23072
12/31/2018 19H,23126
12/31/2018 18H,23795
12/31/2018 17H,23873
12/31/2018 16H,23659
12/31/2018 15H,23842
12/31/2018 14H,23808
12/31/2018 13H,22384
12/31/2018 12H,22590
12/31/2018 11H,21089
12/31/2018 10H,19118
12/31/2018 09H,17892
12/31/2018 08H,17857
12/31/2018 07H,18360
12/31/2018 06H,18812
12/31/2018 05H,18803
12/31/2018 04H,18593
12/31/2018 03H,21039
12/31/2018 02H,22588
12/31/2018 01H,23425
12/31/2018 00H,23472
12/30/2018 23H,24283
12/30/2018 22H,23650
12/30/2018 21H,20786
12/30/2018 20H,19029
12/30/2018 19H,19044
12/30/2018 18H,19725
12/30/2018 17H,20516
12/30/2018 16H,20582
12/30/2018 15H,22312
12/30/2018 14H,23588
12/30/2018 13H,22483
12/30/2018 12H,21851
12/30/2018 11H,19245
12/30/2018 10H,17888
12/30/2018 09H,17689
12/30/2018 08H,17537
12/30/2018 07H,17749
12/30/2018 06H,17648
12/30/2018 05H,16502
12/30/2018 04H,21229
12/30/2018 03H,22358
12/30/2018 02H,23933
12/30/2018 01H,23581
12/30/2018 00H,24845
12/29/2018 23H,25128
12/29/2018 22H,25016
12/29/2018 21H,23332
12/29/2018 20H,22063
12/29/2018 19H,21628
12/29/2018 18H,21927
12/29/2018 17H,21964
12/29/2018 16H,22129
12/29/2018 15H,22143
12/29/2018 14H,21218
12/29/2018 13H,19854
12/29/2018 12H,18564
12/29/2018 11H,17610
12/29/2018 10H,16451
12/29/2018 09H,15951
12/29/2018 08H,15705
12/29/2018 07H,15382
12/29/2018 06H,16053
12/29/2018 05H,16366
12/29/2018 04H,17160
12/29/2018 03H,19703
12/29/2018 02H,21626
12/29/2018 01H,22363
12/29/2018 00H,22803
12/28/2018 23H,22999
12/28/2018 22H,22742
12/28/2018 21H,22483
12/28/2018 20H,20734
12/28/2018 19H,22064
12/28/2018 18H,21955
12/28/2018 17H,22593
12/28/2018 16H,22047
12/28/2018 15H,22617
12/28/2018 14H,20569
12/28/2018 13H,19716
12/28/2018 12H,18602
12/28/2018 11H,16900
12/28/2018 10H,15196
12/28/2018 09H,14127
12/28/2018 08H,13645
12/28/2018 07H,14012
12/28/2018 06H,14408
12/28/2018 05H,18536
12/28/2018 04H,17316
12/28/2018 03H,18386
12/28/2018 02H,20857
12/28/2018 01H,21635
12/28/2018 00H,23134
12/27/2018 23H,24446
12/27/2018 22H,24779
12/27/2018 21H,21538
12/27/2018 20H,20764
12/27/2018 19H,21446
12/27/2018 18H,21411
12/27/2018 17H,21699
12/27/2018 16H,22131
12/27/2018 15H,22182
12/27/2018 14H,23596
12/27/2018 13H,24423
12/27/2018 12H,24022
12/27/2018 11H,22174
12/27/2018 10H,19969
12/27/2018 09H,18867
12/27/2018 08H,19127
12/27/2018 07H,19187
12/27/2018 06H,18657
12/27/2018 05H,18405
12/27/2018 04H,20847
12/27/2018 03H,22735
12/27/2018 02H,24636
12/27/2018 01H,24998
12/27/2018 00H,25311
12/26/2018 23H,24556
12/26/2018 22H,24270
12/26/2018 21H,21120
12/26/2018 20H,20183
12/26/2018 19H,20145
12/26/2018 18H,20917
12/26/2018 17H,20943
12/26/2018 16H,21951
12/26/2018 15H,24083
12/26/2018 14H,25060
12/26/2018 13H,25246
12/26/2018 12H,25071
12/26/2018 11H,23549
12/26/2018 10H,21354
12/26/2018 09H,19156
12/26/2018 08H,18262
12/26/2018 07H,17488
12/26/2018 06H,17552
12/26/2018 05H,17449
12/26/2018 04H,18482
12/26/2018 03H,19766
12/26/2018 02H,20616
12/26/2018 01H,20602
12/26/2018 00H,20165
12/25/2018 23H,20181
12/25/2018 22H,19337
12/25/2018 21H,16871
12/25/2018 20H,15977
12/25/2018 19H,15691
12/25/2018 18H,16298
12/25/2018 17H,17732
12/25/2018 16H,18497
12/25/2018 15H,19438
12/25/2018 14H,19644
12/25/2018 13H,19725
12/25/2018 12H,19139
12/25/2018 11H,18146
12/25/2018 10H,17502
12/25/2018 09H,17269
12/25/2018 08H,17495
12/25/2018 07H,17007
12/25/2018 06H,16782
12/25/2018 05H,15808
12/25/2018 04H,18845
12/25/2018 03H,19966
12/25/2018 02H,21159
12/25/2018 01H,20967
12/25/2018 00H,21030
12/24/2018 23H,21658
12/24/2018 22H,21654
12/24/2018 21H,20501
12/24/2018 20H,19290
12/24/2018 19H,19649
12/24/2018 18H,18924
12/24/2018 17H,19532
12/24/2018 16H,20748
12/24/2018 15H,21925
12/24/2018 14H,21888
12/24/2018 13H,21167
12/24/2018 12H,20463
12/24/2018 11H,17820
12/24/2018 10H,15796
12/24/2018 09H,15501
12/24/2018 08H,14431
12/24/2018 07H,15166
12/24/2018 06H,14673
12/24/2018 05H,17992
12/24/2018 04H,18155
12/24/2018 03H,19556
12/24/2018 02H,21635
12/24/2018 01H,22056
12/24/2018 00H,22270
12/23/2018 23H,22864
12/23/2018 22H,21784
12/23/2018 21H,19520
12/23/2018 20H,18190
