Net generation from coal for Mid-Atlantic (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390110&sdid=EBA.MIDA-ALL.NG.COL.H
19:12:31 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.MIDA-ALL.NG.COL.H megawatthours
06/14/2021 10H,17792
06/14/2021 09H,17685
06/14/2021 08H,18431
06/14/2021 07H,19041
06/14/2021 06H,20128
06/14/2021 05H,21356
06/14/2021 04H,22095
06/14/2021 03H,25608
06/14/2021 02H,29036
06/14/2021 01H,29962
06/14/2021 00H,29858
06/13/2021 23H,29653
06/13/2021 22H,29605
06/13/2021 21H,29303
06/13/2021 20H,28297
06/13/2021 19H,27892
06/13/2021 18H,27714
06/13/2021 17H,27262
06/13/2021 16H,25971
06/13/2021 15H,24671
06/13/2021 14H,21568
06/13/2021 13H,19594
06/13/2021 12H,18419
06/13/2021 11H,17630
06/13/2021 10H,17424
06/13/2021 09H,17766
06/13/2021 08H,18383
06/13/2021 07H,19121
06/13/2021 06H,19985
06/13/2021 05H,21722
06/13/2021 04H,22537
06/13/2021 03H,26184
06/13/2021 02H,27723
06/13/2021 01H,28624
06/13/2021 00H,28290
06/12/2021 23H,28153
06/12/2021 22H,27477
06/12/2021 21H,27274
06/12/2021 20H,26669
06/12/2021 19H,26792
06/12/2021 18H,26777
06/12/2021 17H,26723
06/12/2021 16H,26498
06/12/2021 15H,25396
06/12/2021 14H,24301
06/12/2021 13H,22805
06/12/2021 12H,20613
06/12/2021 11H,19239
06/12/2021 10H,19122
06/12/2021 09H,19444
06/12/2021 08H,19725
06/12/2021 07H,20338
06/12/2021 06H,20770
06/12/2021 05H,21499
06/12/2021 04H,24790
06/12/2021 03H,26260
06/12/2021 02H,28961
06/12/2021 01H,29026
06/12/2021 00H,28874
06/11/2021 23H,28415
06/11/2021 22H,28241
06/11/2021 21H,28541
06/11/2021 20H,28438
06/11/2021 19H,28780
06/11/2021 18H,29339
06/11/2021 17H,29900
06/11/2021 16H,29687
06/11/2021 15H,28992
06/11/2021 14H,28617
06/11/2021 13H,27546
06/11/2021 12H,25452
06/11/2021 11H,22703
06/11/2021 10H,21779
06/11/2021 09H,21436
06/11/2021 08H,20944
06/11/2021 07H,21367
06/11/2021 06H,22484
06/11/2021 05H,23740
06/11/2021 04H,28807
06/11/2021 03H,26104
06/11/2021 02H,28237
06/11/2021 01H,30289
06/11/2021 00H,30765
06/10/2021 23H,31530
06/10/2021 22H,32280
06/10/2021 21H,32394
06/10/2021 20H,32364
06/10/2021 19H,32063
06/10/2021 18H,32090
06/10/2021 17H,32282
06/10/2021 16H,32167
06/10/2021 15H,31975
06/10/2021 14H,30898
06/10/2021 13H,29989
06/10/2021 12H,29030
06/10/2021 11H,26224
06/10/2021 10H,24339
06/10/2021 09H,22545
06/10/2021 08H,22133
06/10/2021 07H,22319
06/10/2021 06H,23674
06/10/2021 05H,25974
06/10/2021 04H,28564
06/10/2021 03H,31413
06/10/2021 02H,32257
06/10/2021 01H,32368
06/10/2021 00H,32754
06/9/2021 23H,32997
06/9/2021 22H,33356
06/9/2021 21H,33216
06/9/2021 20H,33239
06/9/2021 19H,33413
06/9/2021 18H,33610
06/9/2021 17H,33363
06/9/2021 16H,32846
06/9/2021 15H,32593
06/9/2021 14H,31700
06/9/2021 13H,30165
06/9/2021 12H,29482
06/9/2021 11H,27330
06/9/2021 10H,25129
06/9/2021 09H,23033
06/9/2021 08H,22171
06/9/2021 07H,22624
06/9/2021 06H,24288
06/9/2021 05H,27270
06/9/2021 04H,28535
06/9/2021 03H,29826
06/9/2021 02H,31218
06/9/2021 01H,32606
06/9/2021 00H,32701
06/8/2021 23H,33205
06/8/2021 22H,33449
06/8/2021 21H,33636
06/8/2021 20H,33480
06/8/2021 19H,33521
06/8/2021 18H,33539
06/8/2021 17H,33916
06/8/2021 16H,33796
06/8/2021 15H,33413
06/8/2021 14H,32872
06/8/2021 13H,32032
06/8/2021 12H,31081
06/8/2021 11H,28903
06/8/2021 10H,25649
06/8/2021 09H,22696
06/8/2021 08H,22274
06/8/2021 07H,22601
06/8/2021 06H,23377
06/8/2021 05H,25339
06/8/2021 04H,25363
06/8/2021 03H,31261
06/8/2021 02H,32438
06/8/2021 01H,32654
06/8/2021 00H,32446
06/7/2021 23H,32789
06/7/2021 22H,32943
06/7/2021 21H,32882
06/7/2021 20H,32810
06/7/2021 19H,32509
06/7/2021 18H,32724
06/7/2021 17H,32422
06/7/2021 16H,31394
06/7/2021 15H,31229
06/7/2021 14H,30437
06/7/2021 13H,30520
06/7/2021 12H,29295
06/7/2021 11H,26768
06/7/2021 10H,23160
06/7/2021 09H,21728
06/7/2021 08H,21378
06/7/2021 07H,21837
06/7/2021 06H,22539
06/7/2021 05H,23213
06/7/2021 04H,21061
06/7/2021 03H,28107
06/7/2021 02H,30142
06/7/2021 01H,30149
06/7/2021 00H,30015
06/6/2021 23H,30963
06/6/2021 22H,30759
06/6/2021 21H,30739
06/6/2021 20H,29957
06/6/2021 19H,29661
06/6/2021 18H,29342
06/6/2021 17H,29408
06/6/2021 16H,28315
06/6/2021 15H,26661
06/6/2021 14H,24808
06/6/2021 13H,21015
06/6/2021 12H,18476
06/6/2021 11H,17474
06/6/2021 10H,17278
06/6/2021 09H,17184
06/6/2021 08H,17198
06/6/2021 07H,17762
06/6/2021 06H,18623
06/6/2021 05H,19705
06/6/2021 04H,18886
06/6/2021 03H,22683
06/6/2021 02H,24896
06/6/2021 01H,26593
06/6/2021 00H,26662
06/5/2021 23H,26571
06/5/2021 22H,26722
06/5/2021 21H,26600
06/5/2021 20H,26213
06/5/2021 19H,25600
06/5/2021 18H,24973
06/5/2021 17H,24700
06/5/2021 16H,23522
06/5/2021 15H,22536
06/5/2021 14H,19682
06/5/2021 13H,18255
06/5/2021 12H,16647
06/5/2021 11H,16055
06/5/2021 10H,15921
06/5/2021 09H,15922
06/5/2021 08H,15928
06/5/2021 07H,16088
06/5/2021 06H,16524
06/5/2021 05H,16747
06/5/2021 04H,18155
06/5/2021 03H,20920
06/5/2021 02H,22889
06/5/2021 01H,23880
06/5/2021 00H,23991
06/4/2021 23H,23869
06/4/2021 22H,24316
06/4/2021 21H,24337
06/4/2021 20H,24041
06/4/2021 19H,23694
06/4/2021 18H,23507
06/4/2021 17H,22945
06/4/2021 16H,22660
06/4/2021 15H,22175
06/4/2021 14H,20841
06/4/2021 13H,20664
06/4/2021 12H,18977
06/4/2021 11H,16687
06/4/2021 10H,15965
06/4/2021 09H,15002
06/4/2021 08H,14414
06/4/2021 07H,14669
06/4/2021 06H,15213
06/4/2021 05H,16067
06/4/2021 04H,16618
06/4/2021 03H,20620
06/4/2021 02H,21627
06/4/2021 01H,22155
06/4/2021 00H,22541
06/3/2021 23H,22895
06/3/2021 22H,23057
06/3/2021 21H,22747
06/3/2021 20H,22516
06/3/2021 19H,22560
06/3/2021 18H,22314
06/3/2021 17H,21877
06/3/2021 16H,21694
06/3/2021 15H,21337
06/3/2021 14H,20432
06/3/2021 13H,20625
06/3/2021 12H,19404
06/3/2021 11H,17627
06/3/2021 10H,16639
06/3/2021 09H,15563
06/3/2021 08H,15394
06/3/2021 07H,15101
06/3/2021 06H,15113
06/3/2021 05H,15746
06/3/2021 04H,15877
06/3/2021 03H,17916
06/3/2021 02H,19228
06/3/2021 01H,20063
06/3/2021 00H,19647
06/2/2021 23H,20115
06/2/2021 22H,20540
06/2/2021 21H,20694
06/2/2021 20H,21089
06/2/2021 19H,21184
06/2/2021 18H,20735
06/2/2021 17H,19784
06/2/2021 16H,19319
06/2/2021 15H,18288
06/2/2021 14H,17730
06/2/2021 13H,17133
06/2/2021 12H,16752
06/2/2021 11H,16085
06/2/2021 10H,15198
06/2/2021 09H,14517
06/2/2021 08H,14210
06/2/2021 07H,14206
06/2/2021 06H,14408
06/2/2021 05H,15194
06/2/2021 04H,13219
06/2/2021 03H,17409
06/2/2021 02H,18700
06/2/2021 01H,19459
06/2/2021 00H,19718
06/1/2021 23H,19162
06/1/2021 22H,19050
06/1/2021 21H,18945
06/1/2021 20H,18687
06/1/2021 19H,18055
06/1/2021 18H,18404
06/1/2021 17H,18068
06/1/2021 16H,17122
06/1/2021 15H,16802
06/1/2021 14H,16253
06/1/2021 13H,15269
06/1/2021 12H,14312
06/1/2021 11H,13937
06/1/2021 10H,13368
06/1/2021 09H,12559
06/1/2021 08H,12124
06/1/2021 07H,12123
06/1/2021 06H,12220
06/1/2021 05H,12528
06/1/2021 04H,11648
06/1/2021 03H,13626
06/1/2021 02H,14853
06/1/2021 01H,16343
06/1/2021 00H,15801
05/31/2021 23H,15133
05/31/2021 22H,14402
05/31/2021 21H,13496
05/31/2021 20H,12957
05/31/2021 19H,12705
05/31/2021 18H,12321
05/31/2021 17H,12167
05/31/2021 16H,12144
05/31/2021 15H,11967
05/31/2021 14H,11682
05/31/2021 13H,11272
05/31/2021 12H,11060
05/31/2021 11H,10997
05/31/2021 10H,11309
05/31/2021 09H,11366
05/31/2021 08H,11255
05/31/2021 07H,11341
05/31/2021 06H,11325
05/31/2021 05H,11345
05/31/2021 04H,12010
05/31/2021 03H,12141
05/31/2021 02H,12933
05/31/2021 01H,12713
05/31/2021 00H,12124
05/30/2021 23H,12361
05/30/2021 22H,12168
05/30/2021 21H,12189
05/30/2021 20H,11974
05/30/2021 19H,11931
05/30/2021 18H,12023
05/30/2021 17H,12360
05/30/2021 16H,13144
05/30/2021 15H,12570
05/30/2021 14H,12358
05/30/2021 13H,11622
05/30/2021 12H,11315
05/30/2021 11H,11238
05/30/2021 10H,11169
05/30/2021 09H,11180
05/30/2021 08H,11136
05/30/2021 07H,11325
05/30/2021 06H,11462
05/30/2021 05H,11660
05/30/2021 04H,13661
05/30/2021 03H,12316
05/30/2021 02H,12910
05/30/2021 01H,12937
05/30/2021 00H,12625
05/29/2021 23H,12426
05/29/2021 22H,12375
05/29/2021 21H,12684
05/29/2021 20H,12117
05/29/2021 19H,11782
05/29/2021 18H,11762
05/29/2021 17H,12297
05/29/2021 16H,12848
05/29/2021 15H,13439
05/29/2021 14H,13187
05/29/2021 13H,12943
05/29/2021 12H,11862
05/29/2021 11H,11444
05/29/2021 10H,11646
05/29/2021 09H,11340
05/29/2021 08H,11523
05/29/2021 07H,11703
05/29/2021 06H,12089
05/29/2021 05H,12689
05/29/2021 04H,18135
05/29/2021 03H,14158
05/29/2021 02H,14809
05/29/2021 01H,15501
05/29/2021 00H,15970
05/28/2021 23H,17160
05/28/2021 22H,17892
05/28/2021 21H,17880
05/28/2021 20H,17605
05/28/2021 19H,17695
05/28/2021 18H,17973
05/28/2021 17H,17921
05/28/2021 16H,18139
05/28/2021 15H,17784
05/28/2021 14H,17192
05/28/2021 13H,16610
05/28/2021 12H,16717
05/28/2021 11H,15104
05/28/2021 10H,14028
05/28/2021 09H,13673
05/28/2021 08H,13245
05/28/2021 07H,13482
05/28/2021 06H,14994
05/28/2021 05H,17284
05/28/2021 04H,20413
05/28/2021 03H,19302
05/28/2021 02H,20559
05/28/2021 01H,21420
05/28/2021 00H,22698
05/27/2021 23H,23005
05/27/2021 22H,22918
05/27/2021 21H,23013
05/27/2021 20H,23473
05/27/2021 19H,23152
05/27/2021 18H,22804
05/27/2021 17H,22696
05/27/2021 16H,23338
05/27/2021 15H,22671
05/27/2021 14H,22324
05/27/2021 13H,21977
05/27/2021 12H,21208
05/27/2021 11H,19758
05/27/2021 10H,18115
05/27/2021 09H,15988
05/27/2021 08H,14933
05/27/2021 07H,15469
05/27/2021 06H,16837
05/27/2021 05H,18895
05/27/2021 04H,22252
05/27/2021 03H,23289
05/27/2021 02H,25929
05/27/2021 01H,26597
05/27/2021 00H,26743
05/26/2021 23H,26460
05/26/2021 22H,26661
05/26/2021 21H,26855
05/26/2021 20H,26742
05/26/2021 19H,27029
05/26/2021 18H,26856
05/26/2021 17H,27228
05/26/2021 16H,26586
05/26/2021 15H,26562
05/26/2021 14H,27258
05/26/2021 13H,26080
05/26/2021 12H,24265
05/26/2021 11H,21779
05/26/2021 10H,18914
05/26/2021 09H,17484
05/26/2021 08H,16939
05/26/2021 07H,16982
05/26/2021 06H,17418
05/26/2021 05H,19402
05/26/2021 04H,21040
05/26/2021 03H,25168
05/26/2021 02H,28478
05/26/2021 01H,29549
05/26/2021 00H,29930
05/25/2021 23H,30390
05/25/2021 22H,30546
05/25/2021 21H,30097
05/25/2021 20H,30002
05/25/2021 19H,29206
05/25/2021 18H,28561
05/25/2021 17H,29038
05/25/2021 16H,28144
05/25/2021 15H,28087
05/25/2021 14H,28214
05/25/2021 13H,27796
05/25/2021 12H,25478
05/25/2021 11H,22426
05/25/2021 10H,20201
05/25/2021 09H,18744
05/25/2021 08H,18018
05/25/2021 07H,18239
05/25/2021 06H,18999
05/25/2021 05H,19757
05/25/2021 04H,25389
05/25/2021 03H,23349
05/25/2021 02H,26112
05/25/2021 01H,27886
05/25/2021 00H,28286
05/24/2021 23H,27500
05/24/2021 22H,27805
05/24/2021 21H,27441
05/24/2021 20H,27138
05/24/2021 19H,27669
05/24/2021 18H,28161
05/24/2021 17H,28440
05/24/2021 16H,27971
05/24/2021 15H,27236
05/24/2021 14H,27208
05/24/2021 13H,25990
05/24/2021 12H,24064
05/24/2021 11H,23217
05/24/2021 10H,21904
05/24/2021 09H,20410
05/24/2021 08H,19616
05/24/2021 07H,20313
05/24/2021 06H,22196
05/24/2021 05H,23120
05/24/2021 04H,21779
05/24/2021 03H,25213
05/24/2021 02H,27065
05/24/2021 01H,27969
05/24/2021 00H,27888
05/23/2021 23H,27917
05/23/2021 22H,27657
05/23/2021 21H,27284
05/23/2021 20H,26965
05/23/2021 19H,26900
05/23/2021 18H,26892
05/23/2021 17H,26328
05/23/2021 16H,25156
05/23/2021 15H,23210
05/23/2021 14H,21913
05/23/2021 13H,20051
05/23/2021 12H,17811
05/23/2021 11H,17167
05/23/2021 10H,16826
05/23/2021 09H,16587
05/23/2021 08H,16951
05/23/2021 07H,17584
05/23/2021 06H,18418
05/23/2021 05H,19491
05/23/2021 04H,21078
05/23/2021 03H,24051
05/23/2021 02H,24626
05/23/2021 01H,26300
05/23/2021 00H,25744
05/22/2021 23H,26584
05/22/2021 22H,27036
05/22/2021 21H,26596
05/22/2021 20H,26434
05/22/2021 19H,25844
05/22/2021 18H,24385
05/22/2021 17H,23288
05/22/2021 16H,21658
05/22/2021 15H,20416
05/22/2021 14H,19275
05/22/2021 13H,17939
05/22/2021 12H,16381
05/22/2021 11H,15756
05/22/2021 10H,15802
05/22/2021 09H,15927
05/22/2021 08H,15667
05/22/2021 07H,16494
05/22/2021 06H,17514
05/22/2021 05H,18656
05/22/2021 04H,17855
05/22/2021 03H,23247
05/22/2021 02H,25094
05/22/2021 01H,25326
05/22/2021 00H,25424
05/21/2021 23H,26829
05/21/2021 22H,27040
05/21/2021 21H,26802
05/21/2021 20H,26399
05/21/2021 19H,25229
05/21/2021 18H,24453
05/21/2021 17H,24047
05/21/2021 16H,22588
05/21/2021 15H,22011
05/21/2021 14H,22238
05/21/2021 13H,20380
05/21/2021 12H,19354
05/21/2021 11H,18056
05/21/2021 10H,16314
05/21/2021 09H,15685
05/21/2021 08H,15204
05/21/2021 07H,15163
05/21/2021 06H,15481
05/21/2021 05H,16398
05/21/2021 04H,17875
05/21/2021 03H,20044
05/21/2021 02H,22862
05/21/2021 01H,23469
05/21/2021 00H,23440
05/20/2021 23H,23661
05/20/2021 22H,23456
05/20/2021 21H,23363
05/20/2021 20H,23333
05/20/2021 19H,22808
05/20/2021 18H,22620
05/20/2021 17H,22245
05/20/2021 16H,21481
05/20/2021 15H,20965
05/20/2021 14H,19836
05/20/2021 13H,18354
05/20/2021 12H,17278
05/20/2021 11H,16440
05/20/2021 10H,15417
05/20/2021 09H,15115
05/20/2021 08H,14414
05/20/2021 07H,14372
05/20/2021 06H,14956
05/20/2021 05H,16183
05/20/2021 04H,14566
05/20/2021 03H,19142
05/20/2021 02H,21142
05/20/2021 01H,21046
05/20/2021 00H,21061
05/19/2021 23H,22012
05/19/2021 22H,21737
05/19/2021 21H,21733
05/19/2021 20H,21552
05/19/2021 19H,21381
05/19/2021 18H,20894
05/19/2021 17H,20479
05/19/2021 16H,19339
05/19/2021 15H,18511
05/19/2021 14H,18498
05/19/2021 13H,18001
05/19/2021 12H,16719
05/19/2021 11H,15724
05/19/2021 10H,15033
05/19/2021 09H,13953
05/19/2021 08H,13147
05/19/2021 07H,13038
05/19/2021 06H,13148
05/19/2021 05H,13704
05/19/2021 04H,14171
05/19/2021 03H,18152
05/19/2021 02H,19093
05/19/2021 01H,19521
05/19/2021 00H,18896
05/18/2021 23H,18970
05/18/2021 22H,19681
05/18/2021 21H,19068
05/18/2021 20H,18798
05/18/2021 19H,18382
05/18/2021 18H,18236
05/18/2021 17H,17884
05/18/2021 16H,17457
05/18/2021 15H,17135
05/18/2021 14H,16662
05/18/2021 13H,16150
05/18/2021 12H,15746
05/18/2021 11H,15144
05/18/2021 10H,13994
05/18/2021 09H,13304
05/18/2021 08H,12591
05/18/2021 07H,12566
05/18/2021 06H,12943
05/18/2021 05H,13575
05/18/2021 04H,13666
05/18/2021 03H,14860
05/18/2021 02H,15125
05/18/2021 01H,15954
05/18/2021 00H,15688
05/17/2021 23H,15767
05/17/2021 22H,16212
05/17/2021 21H,16620
05/17/2021 20H,16791
05/17/2021 19H,17130
05/17/2021 18H,17424
05/17/2021 17H,17590
05/17/2021 16H,17775
05/17/2021 15H,16790
05/17/2021 14H,16433
05/17/2021 13H,16320
05/17/2021 12H,16277
05/17/2021 11H,15703
05/17/2021 10H,14556
05/17/2021 09H,13194
05/17/2021 08H,12180
05/17/2021 07H,11870
05/17/2021 06H,12617
05/17/2021 05H,13151
05/17/2021 04H,14584
05/17/2021 03H,15372
05/17/2021 02H,16628
05/17/2021 01H,17317
05/17/2021 00H,17342
05/16/2021 23H,17248
05/16/2021 22H,17386
05/16/2021 21H,17063
05/16/2021 20H,16680
05/16/2021 19H,15908
05/16/2021 18H,15723
05/16/2021 17H,15584
05/16/2021 16H,15333
05/16/2021 15H,15031
05/16/2021 14H,14673
05/16/2021 13H,14105
05/16/2021 12H,12953
05/16/2021 11H,12514
05/16/2021 10H,12477
05/16/2021 09H,12291
05/16/2021 08H,12108
05/16/2021 07H,12533
05/16/2021 06H,12864
05/16/2021 05H,13733
05/16/2021 04H,15350
05/16/2021 03H,15900
05/16/2021 02H,17572
05/16/2021 01H,17493
05/16/2021 00H,16702
05/15/2021 23H,17602
05/15/2021 22H,17521
05/15/2021 21H,17675
05/15/2021 20H,17724
05/15/2021 19H,17255
05/15/2021 18H,17167
05/15/2021 17H,17398
05/15/2021 16H,16844
05/15/2021 15H,16368
05/15/2021 14H,15882
05/15/2021 13H,15173
05/15/2021 12H,14927
05/15/2021 11H,15016
05/15/2021 10H,15036
05/15/2021 09H,14692
05/15/2021 08H,14341
05/15/2021 07H,14544
05/15/2021 06H,14734
05/15/2021 05H,14990
05/15/2021 04H,15619
05/15/2021 03H,15963
05/15/2021 02H,17771
05/15/2021 01H,18554
05/15/2021 00H,18602
05/14/2021 23H,18367
05/14/2021 22H,18063
05/14/2021 21H,18688
05/14/2021 20H,18815
05/14/2021 19H,18711
05/14/2021 18H,18753
05/14/2021 17H,18932
05/14/2021 16H,18582
05/14/2021 15H,18176
05/14/2021 14H,17564
05/14/2021 13H,17051
05/14/2021 12H,16350
05/14/2021 11H,15781
05/14/2021 10H,15728
05/14/2021 09H,14514
05/14/2021 08H,13648
05/14/2021 07H,13573
05/14/2021 06H,13938
05/14/2021 05H,14386
05/14/2021 04H,14677
05/14/2021 03H,16634
05/14/2021 02H,18100
05/14/2021 01H,19433
05/14/2021 00H,19324
05/13/2021 23H,19021
05/13/2021 22H,18946
05/13/2021 21H,19152
05/13/2021 20H,18973
05/13/2021 19H,19142
05/13/2021 18H,19201
05/13/2021 17H,18658
05/13/2021 16H,18177
05/13/2021 15H,17755
05/13/2021 14H,17486
05/13/2021 13H,17426
05/13/2021 12H,17229
05/13/2021 11H,17233
05/13/2021 10H,16275
05/13/2021 09H,15316
05/13/2021 08H,14171
05/13/2021 07H,13817
05/13/2021 06H,13774
05/13/2021 05H,14056
05/13/2021 04H,14686
05/13/2021 03H,15834
05/13/2021 02H,17392
05/13/2021 01H,18260
05/13/2021 00H,18163
05/12/2021 23H,18036
05/12/2021 22H,18037
05/12/2021 21H,18298
05/12/2021 20H,18303
05/12/2021 19H,18111
05/12/2021 18H,18261
05/12/2021 17H,18438
05/12/2021 16H,18429
05/12/2021 15H,18612
05/12/2021 14H,18890
05/12/2021 13H,18856
05/12/2021 12H,18453
05/12/2021 11H,17151
05/12/2021 10H,15497
05/12/2021 09H,14367
05/12/2021 08H,13311
05/12/2021 07H,13073
05/12/2021 06H,13442
05/12/2021 05H,14152
05/12/2021 04H,15352
05/12/2021 03H,16434
05/12/2021 02H,17647
05/12/2021 01H,18140
05/12/2021 00H,17580
05/11/2021 23H,18254
05/11/2021 22H,18142
05/11/2021 21H,18198
05/11/2021 20H,17898
05/11/2021 19H,18075
05/11/2021 18H,18577
05/11/2021 17H,18202
05/11/2021 16H,18331
05/11/2021 15H,18110
05/11/2021 14H,18294
05/11/2021 13H,17694
05/11/2021 12H,17523
05/11/2021 11H,16621
05/11/2021 10H,15763
05/11/2021 09H,15266
05/11/2021 08H,13982
05/11/2021 07H,13757
05/11/2021 06H,13934
05/11/2021 05H,14254
05/11/2021 04H,13630
05/11/2021 03H,16586
05/11/2021 02H,17785
05/11/2021 01H,18458
05/11/2021 00H,18362
05/10/2021 23H,18379
05/10/2021 22H,18169
05/10/2021 21H,17773
05/10/2021 20H,18106
05/10/2021 19H,17519
05/10/2021 18H,17972
05/10/2021 17H,18019
05/10/2021 16H,18188
05/10/2021 15H,18081
05/10/2021 14H,18044
05/10/2021 13H,17912
05/10/2021 12H,17595
05/10/2021 11H,17189
05/10/2021 10H,15532
05/10/2021 09H,14336
05/10/2021 08H,13652
05/10/2021 07H,13084
05/10/2021 06H,13078
05/10/2021 05H,13289
05/10/2021 04H,10730
05/10/2021 03H,14234
05/10/2021 02H,15028
05/10/2021 01H,15214
05/10/2021 00H,14236
05/9/2021 23H,13312
05/9/2021 22H,13097
05/9/2021 21H,12459
05/9/2021 20H,11897
05/9/2021 19H,11571
05/9/2021 18H,11655
05/9/2021 17H,11608
05/9/2021 16H,11073
05/9/2021 15H,11422
05/9/2021 14H,11628
05/9/2021 13H,11155
05/9/2021 12H,10794
05/9/2021 11H,10442
05/9/2021 10H,10124
05/9/2021 09H,9923
05/9/2021 08H,9757
05/9/2021 07H,9876
05/9/2021 06H,9912
05/9/2021 05H,9982
05/9/2021 04H,11559
05/9/2021 03H,11953
05/9/2021 02H,12185
05/9/2021 01H,12129
05/9/2021 00H,11580
05/8/2021 23H,11390
05/8/2021 22H,11117
05/8/2021 21H,10985
05/8/2021 20H,10862
05/8/2021 19H,10600
05/8/2021 18H,10802
05/8/2021 17H,11113
05/8/2021 16H,11114
05/8/2021 15H,11425
05/8/2021 14H,11464
05/8/2021 13H,11583
05/8/2021 12H,11551
05/8/2021 11H,10896
05/8/2021 10H,10683
05/8/2021 09H,10691
05/8/2021 08H,10350
05/8/2021 07H,10442
05/8/2021 06H,10609
05/8/2021 05H,10882
05/8/2021 04H,12147
05/8/2021 03H,12080
05/8/2021 02H,12252
05/8/2021 01H,12224
05/8/2021 00H,12016
05/7/2021 23H,11902
05/7/2021 22H,11848
05/7/2021 21H,11828
05/7/2021 20H,11876
05/7/2021 19H,11875
05/7/2021 18H,11630
05/7/2021 17H,11701
05/7/2021 16H,11657
05/7/2021 15H,11825
05/7/2021 14H,12309
05/7/2021 13H,11940
05/7/2021 12H,11609
05/7/2021 11H,11411
05/7/2021 10H,11081
05/7/2021 09H,10300
05/7/2021 08H,9834
05/7/2021 07H,9759
05/7/2021 06H,10102
05/7/2021 05H,10863
05/7/2021 04H,12378
05/7/2021 03H,13217
05/7/2021 02H,13586
05/7/2021 01H,13853
05/7/2021 00H,13415
05/6/2021 23H,13295
05/6/2021 22H,13040
05/6/2021 21H,12783
05/6/2021 20H,12500
05/6/2021 19H,12356
05/6/2021 18H,12510
05/6/2021 17H,12502
05/6/2021 16H,12454
05/6/2021 15H,12565
05/6/2021 14H,12404
05/6/2021 13H,12259
05/6/2021 12H,11949
05/6/2021 11H,11810
05/6/2021 10H,11356
05/6/2021 09H,10607
05/6/2021 08H,10104
05/6/2021 07H,9919
05/6/2021 06H,10787
05/6/2021 05H,11142
05/6/2021 04H,13869
05/6/2021 03H,13729
05/6/2021 02H,14974
05/6/2021 01H,15781
05/6/2021 00H,15479
05/5/2021 23H,15370
05/5/2021 22H,15518
05/5/2021 21H,15794
05/5/2021 20H,15573
05/5/2021 19H,15424
05/5/2021 18H,15898
05/5/2021 17H,15723
05/5/2021 16H,15448
05/5/2021 15H,15156
05/5/2021 14H,15140
05/5/2021 13H,15264
05/5/2021 12H,15126
05/5/2021 11H,14278
05/5/2021 10H,12800
05/5/2021 09H,11463
05/5/2021 08H,11367
05/5/2021 07H,11624
05/5/2021 06H,11781
05/5/2021 05H,12502
05/5/2021 04H,12013
05/5/2021 03H,14498
05/5/2021 02H,15194
05/5/2021 01H,15565
05/5/2021 00H,14949
05/4/2021 23H,14802
05/4/2021 22H,15406
05/4/2021 21H,15934
05/4/2021 20H,15680
05/4/2021 19H,15262
05/4/2021 18H,14500
05/4/2021 17H,14926
05/4/2021 16H,15596
05/4/2021 15H,15544
05/4/2021 14H,15839
05/4/2021 13H,14946
05/4/2021 12H,14147
05/4/2021 11H,13486
05/4/2021 10H,12505
05/4/2021 09H,11072
05/4/2021 08H,10680
05/4/2021 07H,10666
05/4/2021 06H,10932
05/4/2021 05H,11248
05/4/2021 04H,11343
05/4/2021 03H,13419
05/4/2021 02H,15382
05/4/2021 01H,16148
05/4/2021 00H,16037
05/3/2021 23H,16036
05/3/2021 22H,15878
05/3/2021 21H,15883
05/3/2021 20H,15821
05/3/2021 19H,15726
05/3/2021 18H,15930
05/3/2021 17H,15655
05/3/2021 16H,15377
05/3/2021 15H,15033
05/3/2021 14H,14851
05/3/2021 13H,14637
05/3/2021 12H,14820
05/3/2021 11H,13655
