Net generation from other for California (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390106&sdid=EBA.CAL-ALL.NG.OTH.H
19:04:42 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.CAL-ALL.NG.OTH.H megawatthours
03/15/2019 20H,577
03/15/2019 19H,578
03/15/2019 18H,622
03/15/2019 17H,634
03/15/2019 16H,615
03/15/2019 15H,662
03/15/2019 14H,661
03/15/2019 13H,699
03/15/2019 12H,655
03/15/2019 11H,583
03/15/2019 10H,586
03/15/2019 09H,617
03/15/2019 08H,624
03/15/2019 07H,670
03/15/2019 06H,673
03/15/2019 05H,628
03/15/2019 04H,648
03/15/2019 03H,662
03/15/2019 02H,669
03/15/2019 01H,631
03/15/2019 00H,576
03/14/2019 23H,609
03/14/2019 22H,619
03/14/2019 21H,593
03/14/2019 20H,602
03/14/2019 19H,595
03/14/2019 18H,593
03/14/2019 17H,642
03/14/2019 16H,622
03/14/2019 15H,622
03/14/2019 14H,625
03/14/2019 13H,678
03/14/2019 12H,656
03/14/2019 11H,584
03/14/2019 10H,586
03/14/2019 09H,618
03/14/2019 08H,618
03/14/2019 07H,692
03/14/2019 06H,661
03/14/2019 05H,677
03/14/2019 04H,659
03/14/2019 03H,676
03/14/2019 02H,638
03/14/2019 01H,577
03/14/2019 00H,571
03/13/2019 23H,580
03/13/2019 22H,571
03/13/2019 21H,569
03/13/2019 20H,595
03/13/2019 19H,565
03/13/2019 18H,613
03/13/2019 17H,622
03/13/2019 16H,600
03/13/2019 15H,626
03/13/2019 14H,619
03/13/2019 13H,619
03/13/2019 12H,564
03/13/2019 11H,571
03/13/2019 10H,568
03/13/2019 09H,580
03/13/2019 08H,592
03/13/2019 07H,598
03/13/2019 06H,600
03/13/2019 05H,625
03/13/2019 04H,674
03/13/2019 03H,652
03/13/2019 02H,638
03/13/2019 01H,572
03/13/2019 00H,567
03/12/2019 23H,644
03/12/2019 22H,633
03/12/2019 21H,562
03/12/2019 20H,560
03/12/2019 19H,556
03/12/2019 18H,616
03/12/2019 17H,667
03/12/2019 16H,665
03/12/2019 15H,605
03/12/2019 14H,599
03/12/2019 13H,620
03/12/2019 12H,598
03/12/2019 11H,556
03/12/2019 10H,606
03/12/2019 09H,584
03/12/2019 08H,611
03/12/2019 07H,606
03/12/2019 06H,674
03/12/2019 05H,642
03/12/2019 04H,644
03/12/2019 03H,653
03/12/2019 02H,576
03/12/2019 01H,554
03/12/2019 00H,630
03/11/2019 23H,587
03/11/2019 22H,586
03/11/2019 21H,514
03/11/2019 20H,516
03/11/2019 19H,517
03/11/2019 18H,554
03/11/2019 17H,593
03/11/2019 16H,639
03/11/2019 15H,631
03/11/2019 14H,658
03/11/2019 13H,633
03/11/2019 12H,597
03/11/2019 11H,576
03/11/2019 10H,576
03/11/2019 09H,590
03/11/2019 08H,596
03/11/2019 07H,598
03/11/2019 06H,622
03/11/2019 05H,634
03/11/2019 04H,637
03/11/2019 03H,599
03/11/2019 02H,601
03/11/2019 01H,585
03/11/2019 00H,587
03/10/2019 23H,564
03/10/2019 22H,568
03/10/2019 21H,598
03/10/2019 20H,578
03/10/2019 19H,641
03/10/2019 18H,647
03/10/2019 17H,668
03/10/2019 16H,669
03/10/2019 15H,639
03/10/2019 14H,623
03/10/2019 13H,675
03/10/2019 12H,650
03/10/2019 11H,240
03/10/2019 10H,686
03/10/2019 09H,667
03/10/2019 08H,678
03/10/2019 07H,656
03/10/2019 06H,637
03/10/2019 05H,677
03/10/2019 04H,656
03/10/2019 03H,631
03/10/2019 02H,621
03/10/2019 01H,624
03/10/2019 00H,611
03/9/2019 23H,591
03/9/2019 22H,652
03/9/2019 21H,659
03/9/2019 20H,581
03/9/2019 19H,586
03/9/2019 18H,591
03/9/2019 17H,633
03/9/2019 16H,656
03/9/2019 15H,682
03/9/2019 14H,683
03/9/2019 13H,617
03/9/2019 12H,589
03/9/2019 11H,583
03/9/2019 10H,590
03/9/2019 09H,646
03/9/2019 08H,599
03/9/2019 07H,617
03/9/2019 06H,642
03/9/2019 05H,618
03/9/2019 04H,674
03/9/2019 03H,689
03/9/2019 02H,682
03/9/2019 01H,592
03/9/2019 00H,605
03/8/2019 23H,599
03/8/2019 22H,615
03/8/2019 21H,612
03/8/2019 20H,632
03/8/2019 19H,634
03/8/2019 18H,646
03/8/2019 17H,650
03/8/2019 16H,621
03/8/2019 15H,672
03/8/2019 14H,666
03/8/2019 13H,610
03/8/2019 12H,590
03/8/2019 11H,587
03/8/2019 10H,583
03/8/2019 09H,586
03/8/2019 08H,651
03/8/2019 07H,633
03/8/2019 06H,675
03/8/2019 05H,657
03/8/2019 04H,619
03/8/2019 03H,628
03/8/2019 02H,632
03/8/2019 01H,641
03/8/2019 00H,587
03/7/2019 23H,576
03/7/2019 22H,572
03/7/2019 21H,560
03/7/2019 20H,562
03/7/2019 19H,626
03/7/2019 18H,638
03/7/2019 17H,640
03/7/2019 16H,634
03/7/2019 15H,659
03/7/2019 14H,645
03/7/2019 13H,579
03/7/2019 12H,621
03/7/2019 11H,619
03/7/2019 10H,573
03/7/2019 09H,626
03/7/2019 08H,627
03/7/2019 07H,664
03/7/2019 06H,637
03/7/2019 05H,651
03/7/2019 04H,596
03/7/2019 03H,633
03/7/2019 02H,584
03/7/2019 01H,574
03/7/2019 00H,606
03/6/2019 23H,544
03/6/2019 22H,546
03/6/2019 21H,608
03/6/2019 20H,623
03/6/2019 19H,587
03/6/2019 18H,568
03/6/2019 17H,578
03/6/2019 16H,588
03/6/2019 15H,601
03/6/2019 14H,580
03/6/2019 13H,539
03/6/2019 12H,535
03/6/2019 11H,539
03/6/2019 10H,543
03/6/2019 09H,553
03/6/2019 08H,543
03/6/2019 07H,564
03/6/2019 06H,588
03/6/2019 05H,594
03/6/2019 04H,612
03/6/2019 03H,576
03/6/2019 02H,612
03/6/2019 01H,573
03/6/2019 00H,613
03/5/2019 23H,548
03/5/2019 22H,545
03/5/2019 21H,575
03/5/2019 20H,577
03/5/2019 19H,562
03/5/2019 18H,575
03/5/2019 17H,598
03/5/2019 16H,631
03/5/2019 15H,657
03/5/2019 14H,576
03/5/2019 13H,565
03/5/2019 12H,550
03/5/2019 11H,548
03/5/2019 10H,533
03/5/2019 09H,539
03/5/2019 08H,610
03/5/2019 07H,611
03/5/2019 06H,611
03/5/2019 05H,582
03/5/2019 04H,599
03/5/2019 03H,614
03/5/2019 02H,613
03/5/2019 01H,608
03/5/2019 00H,554
03/4/2019 23H,572
03/4/2019 22H,584
03/4/2019 21H,536
03/4/2019 20H,521
03/4/2019 19H,519
03/4/2019 18H,572
03/4/2019 17H,610
03/4/2019 16H,600
03/4/2019 15H,605
03/4/2019 14H,627
03/4/2019 13H,605
03/4/2019 12H,582
03/4/2019 11H,544
03/4/2019 10H,529
03/4/2019 09H,534
03/4/2019 08H,609
03/4/2019 07H,565
03/4/2019 06H,563
03/4/2019 05H,600
03/4/2019 04H,600
03/4/2019 03H,598
03/4/2019 02H,588
03/4/2019 01H,513
03/4/2019 00H,552
03/3/2019 23H,548
03/3/2019 22H,522
03/3/2019 21H,517
03/3/2019 20H,526
03/3/2019 19H,527
03/3/2019 18H,563
03/3/2019 17H,523
03/3/2019 16H,527
03/3/2019 15H,607
03/3/2019 14H,562
03/3/2019 13H,568
03/3/2019 12H,558
03/3/2019 11H,559
03/3/2019 10H,603
03/3/2019 09H,605
03/3/2019 08H,633
03/3/2019 07H,711
03/3/2019 06H,769
03/3/2019 05H,772
03/3/2019 04H,787
03/3/2019 03H,730
03/3/2019 02H,728
03/3/2019 01H,697
03/3/2019 00H,654
03/2/2019 23H,662
03/2/2019 22H,665
03/2/2019 21H,671
03/2/2019 20H,679
03/2/2019 19H,737
03/2/2019 18H,703
03/2/2019 17H,704
03/2/2019 16H,738
03/2/2019 15H,751
03/2/2019 14H,753
03/2/2019 13H,817
03/2/2019 12H,779
03/2/2019 11H,777
03/2/2019 10H,774
03/2/2019 09H,770
03/2/2019 08H,713
03/2/2019 07H,731
03/2/2019 06H,730
03/2/2019 05H,768
03/2/2019 04H,799
03/2/2019 03H,767
03/2/2019 02H,782
03/2/2019 01H,763
03/2/2019 00H,731
03/1/2019 23H,713
03/1/2019 22H,766
03/1/2019 21H,735
03/1/2019 20H,709
03/1/2019 19H,726
03/1/2019 18H,747
03/1/2019 17H,788
03/1/2019 16H,778
03/1/2019 15H,795
03/1/2019 14H,786
03/1/2019 13H,790
03/1/2019 12H,719
03/1/2019 11H,722
03/1/2019 10H,713
03/1/2019 09H,791
03/1/2019 08H,811
03/1/2019 07H,772
03/1/2019 06H,816
03/1/2019 05H,814
03/1/2019 04H,806
03/1/2019 03H,781
03/1/2019 02H,832
03/1/2019 01H,757
03/1/2019 00H,718
02/28/2019 23H,707
02/28/2019 22H,721
02/28/2019 21H,722
02/28/2019 20H,697
02/28/2019 19H,763
02/28/2019 18H,737
02/28/2019 17H,775
02/28/2019 16H,796
02/28/2019 15H,779
02/28/2019 14H,765
02/28/2019 13H,712
02/28/2019 12H,695
02/28/2019 11H,685
02/28/2019 10H,696
02/28/2019 09H,713
02/28/2019 08H,741
02/28/2019 07H,778
02/28/2019 06H,733
02/28/2019 05H,734
02/28/2019 04H,783
02/28/2019 03H,761
02/28/2019 02H,771
02/28/2019 01H,770
02/28/2019 00H,728
02/27/2019 23H,717
02/27/2019 22H,725
02/27/2019 21H,745
02/27/2019 20H,718
02/27/2019 19H,770
02/27/2019 18H,773
02/27/2019 17H,779
02/27/2019 16H,727
02/27/2019 15H,736
02/27/2019 14H,723
02/27/2019 13H,718
02/27/2019 12H,724
02/27/2019 11H,724
02/27/2019 10H,720
02/27/2019 09H,728
02/27/2019 08H,721
02/27/2019 07H,747
02/27/2019 06H,736
02/27/2019 05H,786
02/27/2019 04H,786
02/27/2019 03H,740
02/27/2019 02H,758
02/27/2019 01H,766
02/27/2019 00H,717
02/26/2019 23H,717
02/26/2019 22H,716
02/26/2019 21H,730
02/26/2019 20H,729
02/26/2019 19H,724
02/26/2019 18H,735
02/26/2019 17H,745
02/26/2019 16H,746
02/26/2019 15H,753
02/26/2019 14H,773
02/26/2019 13H,720
02/26/2019 12H,720
02/26/2019 11H,724
02/26/2019 10H,723
02/26/2019 09H,749
02/26/2019 08H,751
02/26/2019 07H,726
02/26/2019 06H,725
02/26/2019 05H,733
02/26/2019 04H,744
02/26/2019 03H,737
02/26/2019 02H,738
02/26/2019 01H,720
02/26/2019 00H,689
02/25/2019 23H,677
02/25/2019 22H,699
02/25/2019 21H,703
02/25/2019 20H,729
02/25/2019 19H,687
02/25/2019 18H,754
02/25/2019 17H,771
02/25/2019 16H,793
02/25/2019 15H,794
02/25/2019 14H,731
02/25/2019 13H,732
02/25/2019 12H,728
02/25/2019 11H,699
02/25/2019 10H,690
02/25/2019 09H,688
02/25/2019 08H,704
02/25/2019 07H,759
02/25/2019 06H,735
02/25/2019 05H,790
02/25/2019 04H,784
02/25/2019 03H,752
02/25/2019 02H,763
02/25/2019 01H,730
02/25/2019 00H,691
02/24/2019 23H,682
02/24/2019 22H,687
02/24/2019 21H,725
02/24/2019 20H,717
02/24/2019 19H,706
02/24/2019 18H,715
02/24/2019 17H,718
02/24/2019 16H,689
02/24/2019 15H,697
02/24/2019 14H,816
02/24/2019 13H,794
02/24/2019 12H,731
02/24/2019 11H,756
02/24/2019 10H,793
02/24/2019 09H,788
02/24/2019 08H,750
02/24/2019 07H,748
02/24/2019 06H,779
02/24/2019 05H,789
02/24/2019 04H,770
02/24/2019 03H,782
02/24/2019 02H,817
02/24/2019 01H,774
02/24/2019 00H,741
02/23/2019 23H,731
02/23/2019 22H,745
02/23/2019 21H,739
02/23/2019 20H,735
02/23/2019 19H,751
02/23/2019 18H,782
02/23/2019 17H,768
02/23/2019 16H,792
02/23/2019 15H,804
02/23/2019 14H,783
02/23/2019 13H,806
02/23/2019 12H,749
02/23/2019 11H,757
02/23/2019 10H,769
02/23/2019 09H,769
02/23/2019 08H,755
02/23/2019 07H,784
02/23/2019 06H,791
02/23/2019 05H,772
02/23/2019 04H,768
02/23/2019 03H,784
02/23/2019 02H,778
02/23/2019 01H,737
02/23/2019 00H,709
02/22/2019 23H,693
02/22/2019 22H,715
02/22/2019 21H,734
02/22/2019 20H,560
02/22/2019 19H,562
02/22/2019 18H,570
02/22/2019 17H,553
02/22/2019 16H,587
02/22/2019 15H,578
02/22/2019 14H,568
02/22/2019 13H,576
02/22/2019 12H,564
02/22/2019 11H,562
02/22/2019 10H,563
02/22/2019 09H,628
02/22/2019 08H,632
02/22/2019 07H,619
02/22/2019 06H,580
02/22/2019 05H,587
02/22/2019 04H,590
02/22/2019 03H,599
02/22/2019 02H,631
02/22/2019 01H,614
02/22/2019 00H,578
02/21/2019 23H,542
02/21/2019 22H,516
02/21/2019 21H,521
02/21/2019 20H,551
02/21/2019 19H,602
02/21/2019 18H,618
02/21/2019 17H,574
02/21/2019 16H,577
02/21/2019 15H,631
02/21/2019 14H,568
02/21/2019 13H,585
02/21/2019 12H,557
02/21/2019 11H,567
02/21/2019 10H,613
02/21/2019 09H,557
02/21/2019 08H,602
02/21/2019 07H,603
02/21/2019 06H,598
02/21/2019 05H,595
02/21/2019 04H,614
02/21/2019 03H,644
02/21/2019 02H,586
02/21/2019 01H,568
02/21/2019 00H,535
02/20/2019 23H,510
02/20/2019 22H,509
02/20/2019 21H,514
02/20/2019 20H,517
02/20/2019 19H,537
02/20/2019 18H,584
02/20/2019 17H,611
02/20/2019 16H,559
02/20/2019 15H,587
02/20/2019 14H,629
02/20/2019 13H,589
02/20/2019 12H,576
02/20/2019 11H,605
02/20/2019 10H,630
02/20/2019 09H,611
02/20/2019 08H,611
02/20/2019 07H,597
02/20/2019 06H,592
02/20/2019 05H,586
02/20/2019 04H,595
02/20/2019 03H,591
02/20/2019 02H,589
02/20/2019 01H,629
02/20/2019 00H,544
02/19/2019 23H,527
02/19/2019 22H,529
02/19/2019 21H,558
02/19/2019 20H,487
02/19/2019 19H,487
02/19/2019 18H,534
02/19/2019 17H,559
02/19/2019 16H,595
02/19/2019 15H,612
02/19/2019 14H,607
02/19/2019 13H,607
02/19/2019 12H,573
02/19/2019 11H,570
02/19/2019 10H,621
02/19/2019 09H,567
02/19/2019 08H,607
02/19/2019 07H,622
02/19/2019 06H,602
02/19/2019 05H,596
02/19/2019 04H,592
02/19/2019 03H,640
02/19/2019 02H,607
02/19/2019 01H,572
02/19/2019 00H,579
02/18/2019 23H,549
02/18/2019 22H,569
02/18/2019 21H,569
02/18/2019 20H,540
02/18/2019 19H,573
02/18/2019 18H,590
02/18/2019 17H,607
02/18/2019 16H,560
02/18/2019 15H,558
02/18/2019 14H,553
02/18/2019 13H,525
02/18/2019 12H,523
02/18/2019 11H,525
02/18/2019 10H,529
02/18/2019 09H,539
02/18/2019 08H,542
02/18/2019 07H,536
02/18/2019 06H,539
02/18/2019 05H,541
02/18/2019 04H,563
02/18/2019 03H,579
02/18/2019 02H,547
02/18/2019 01H,533
02/18/2019 00H,526
02/17/2019 23H,507
02/17/2019 22H,508
02/17/2019 21H,514
02/17/2019 20H,508
02/17/2019 19H,509
02/17/2019 18H,577
02/17/2019 17H,517
02/17/2019 16H,554
02/17/2019 15H,538
02/17/2019 14H,543
02/17/2019 13H,534
02/17/2019 12H,518
02/17/2019 11H,514
02/17/2019 10H,507
02/17/2019 09H,581
02/17/2019 08H,588
02/17/2019 07H,559
02/17/2019 06H,580
02/17/2019 05H,579
02/17/2019 04H,572
02/17/2019 03H,595
02/17/2019 02H,584
02/17/2019 01H,547
02/17/2019 00H,521
02/16/2019 23H,558
02/16/2019 22H,555
02/16/2019 21H,535
02/16/2019 20H,533
02/16/2019 19H,510
02/16/2019 18H,513
02/16/2019 17H,575
02/16/2019 16H,511
02/16/2019 15H,531
02/16/2019 14H,522
02/16/2019 13H,544
02/16/2019 12H,514
02/16/2019 11H,513
02/16/2019 10H,507
02/16/2019 09H,566
02/16/2019 08H,586
02/16/2019 07H,530
02/16/2019 06H,531
02/16/2019 05H,562
02/16/2019 04H,567
02/16/2019 03H,567
02/16/2019 02H,760
02/16/2019 01H,743
02/16/2019 00H,694
02/15/2019 23H,693
02/15/2019 22H,647
02/15/2019 21H,677
02/15/2019 20H,716
02/15/2019 19H,754
02/15/2019 18H,724
02/15/2019 17H,705
02/15/2019 16H,723
02/15/2019 15H,703
02/15/2019 14H,718
02/15/2019 13H,700
02/15/2019 12H,669
02/15/2019 11H,691
02/15/2019 10H,674
02/15/2019 09H,694
02/15/2019 08H,667
02/15/2019 07H,712
02/15/2019 06H,721
02/15/2019 05H,764
02/15/2019 04H,717
02/15/2019 03H,732
02/15/2019 02H,758
02/15/2019 01H,722
02/15/2019 00H,692
02/14/2019 23H,691
02/14/2019 22H,668
02/14/2019 21H,706
02/14/2019 20H,706
02/14/2019 19H,764
02/14/2019 18H,714
02/14/2019 17H,720
02/14/2019 16H,733
02/14/2019 15H,776
02/14/2019 14H,729
02/14/2019 13H,681
02/14/2019 12H,697
02/14/2019 11H,691
02/14/2019 10H,681
02/14/2019 09H,686
02/14/2019 08H,718
02/14/2019 07H,725
02/14/2019 06H,738
02/14/2019 05H,739
02/14/2019 04H,750
02/14/2019 03H,749
02/14/2019 02H,744
02/14/2019 01H,743
02/14/2019 00H,728
02/13/2019 23H,733
02/13/2019 22H,751
02/13/2019 21H,747
02/13/2019 20H,764
02/13/2019 19H,777
02/13/2019 18H,766
02/13/2019 17H,728
02/13/2019 16H,728
02/13/2019 15H,759
02/13/2019 14H,745
02/13/2019 13H,720
02/13/2019 12H,722
02/13/2019 11H,718
02/13/2019 10H,724
02/13/2019 09H,759
02/13/2019 08H,733
02/13/2019 07H,726
02/13/2019 06H,799
02/13/2019 05H,731
02/13/2019 04H,736
02/13/2019 03H,768
02/13/2019 02H,722
02/13/2019 01H,738
02/13/2019 00H,719
02/12/2019 23H,690
02/12/2019 22H,682
02/12/2019 21H,728
02/12/2019 20H,727
02/12/2019 19H,711
02/12/2019 18H,714
02/12/2019 17H,684
02/12/2019 16H,758
02/12/2019 15H,718
02/12/2019 14H,748
02/12/2019 13H,728
02/12/2019 12H,694
02/12/2019 11H,698
02/12/2019 10H,696
02/12/2019 09H,695
02/12/2019 08H,749
02/12/2019 07H,700
02/12/2019 06H,792
02/12/2019 05H,793
02/12/2019 04H,792
02/12/2019 03H,771
02/12/2019 02H,727
02/12/2019 01H,720
02/12/2019 00H,672
02/11/2019 23H,680
02/11/2019 22H,678
02/11/2019 21H,737
02/11/2019 20H,742
02/11/2019 19H,721
02/11/2019 18H,689
02/11/2019 17H,717
02/11/2019 16H,751
02/11/2019 15H,768
02/11/2019 14H,742
02/11/2019 13H,753
02/11/2019 12H,687
02/11/2019 11H,674
02/11/2019 10H,669
02/11/2019 09H,643
02/11/2019 08H,717
02/11/2019 07H,721
02/11/2019 06H,677
02/11/2019 05H,648
02/11/2019 04H,648
02/11/2019 03H,639
02/11/2019 02H,630
02/11/2019 01H,688
02/11/2019 00H,676
02/10/2019 23H,685
02/10/2019 22H,687
02/10/2019 21H,701
02/10/2019 20H,702
02/10/2019 19H,746
02/10/2019 18H,720
02/10/2019 17H,696
02/10/2019 16H,696
02/10/2019 15H,731
02/10/2019 14H,735
02/10/2019 13H,790
02/10/2019 12H,729
02/10/2019 11H,736
02/10/2019 10H,735
02/10/2019 09H,719
02/10/2019 08H,770
02/10/2019 07H,729
02/10/2019 06H,714
02/10/2019 05H,726
02/10/2019 04H,725
02/10/2019 03H,728
02/10/2019 02H,751
02/10/2019 01H,740
02/10/2019 00H,755
02/9/2019 23H,689
02/9/2019 22H,697
02/9/2019 21H,745
02/9/2019 20H,703
02/9/2019 19H,706
02/9/2019 18H,738
02/9/2019 17H,781
02/9/2019 16H,767
02/9/2019 15H,804
02/9/2019 14H,741
02/9/2019 13H,734
02/9/2019 12H,717
02/9/2019 11H,742
02/9/2019 10H,722
02/9/2019 09H,748
02/9/2019 08H,709
02/9/2019 07H,755
02/9/2019 06H,752
02/9/2019 05H,752
02/9/2019 04H,806
02/9/2019 03H,805
02/9/2019 02H,773
02/9/2019 01H,719
02/9/2019 00H,700
02/8/2019 23H,699
02/8/2019 22H,698
02/8/2019 21H,705
02/8/2019 20H,705
02/8/2019 19H,715
02/8/2019 18H,751
02/8/2019 17H,798
02/8/2019 16H,795
02/8/2019 15H,807
02/8/2019 14H,753
02/8/2019 13H,734
02/8/2019 12H,730
02/8/2019 11H,706
02/8/2019 10H,707
02/8/2019 09H,728
02/8/2019 08H,710
02/8/2019 07H,714
02/8/2019 06H,755
02/8/2019 05H,738
02/8/2019 04H,746
02/8/2019 03H,756
02/8/2019 02H,770
02/8/2019 01H,729
02/8/2019 00H,704
02/7/2019 23H,716
02/7/2019 22H,724
02/7/2019 21H,756
02/7/2019 20H,762
02/7/2019 19H,715
02/7/2019 18H,722
02/7/2019 17H,762
02/7/2019 16H,755
02/7/2019 15H,793
02/7/2019 14H,745
02/7/2019 13H,745
02/7/2019 12H,764
02/7/2019 11H,726
02/7/2019 10H,704
02/7/2019 09H,707
02/7/2019 08H,771
02/7/2019 07H,781
02/7/2019 06H,767
02/7/2019 05H,732
02/7/2019 04H,771
02/7/2019 03H,798
02/7/2019 02H,812
02/7/2019 01H,775
02/7/2019 00H,712
02/6/2019 23H,711
02/6/2019 22H,715
02/6/2019 21H,762
02/6/2019 20H,758
02/6/2019 19H,718
02/6/2019 18H,704
02/6/2019 17H,743
02/6/2019 16H,743
02/6/2019 15H,777
02/6/2019 14H,747
02/6/2019 13H,732
02/6/2019 12H,746
02/6/2019 11H,743
02/6/2019 10H,728
02/6/2019 09H,707
02/6/2019 08H,721
02/6/2019 07H,732
02/6/2019 06H,739
02/6/2019 05H,743
02/6/2019 04H,760
02/6/2019 03H,762
02/6/2019 02H,795
02/6/2019 01H,716
02/6/2019 00H,687
02/5/2019 23H,693
02/5/2019 22H,713
02/5/2019 21H,689
02/5/2019 20H,689
02/5/2019 19H,697
02/5/2019 18H,745
02/5/2019 17H,758
02/5/2019 16H,770
02/5/2019 15H,725
02/5/2019 14H,762
02/5/2019 13H,712
02/5/2019 12H,705
02/5/2019 11H,704
02/5/2019 10H,705
02/5/2019 09H,708
02/5/2019 08H,769
02/5/2019 07H,755
02/5/2019 06H,760
02/5/2019 05H,731
02/5/2019 04H,731
02/5/2019 03H,745
02/5/2019 02H,740
02/5/2019 01H,722
02/5/2019 00H,710
02/4/2019 23H,717
02/4/2019 22H,712
02/4/2019 21H,732
02/4/2019 20H,708
02/4/2019 19H,745
02/4/2019 18H,755
02/4/2019 17H,718
02/4/2019 16H,727
02/4/2019 15H,758
02/4/2019 14H,732
02/4/2019 13H,716
02/4/2019 12H,688
02/4/2019 11H,700
02/4/2019 10H,705
02/4/2019 09H,710
02/4/2019 08H,718
02/4/2019 07H,719
02/4/2019 06H,712
02/4/2019 05H,719
02/4/2019 04H,760
02/4/2019 03H,761
02/4/2019 02H,745
02/4/2019 01H,724
02/4/2019 00H,663
02/3/2019 23H,677
02/3/2019 22H,678
02/3/2019 21H,667
02/3/2019 20H,693
02/3/2019 19H,694
02/3/2019 18H,679
02/3/2019 17H,673
02/3/2019 16H,730
02/3/2019 15H,743
02/3/2019 14H,713
02/3/2019 13H,700
02/3/2019 12H,675
02/3/2019 11H,669
02/3/2019 10H,707
02/3/2019 09H,694
02/3/2019 08H,702
02/3/2019 07H,713
02/3/2019 06H,718
02/3/2019 05H,716
02/3/2019 04H,732
02/3/2019 03H,748
02/3/2019 02H,691
02/3/2019 01H,720
02/3/2019 00H,691
02/2/2019 23H,731
02/2/2019 22H,733
02/2/2019 21H,695
02/2/2019 20H,741
02/2/2019 19H,695
02/2/2019 18H,737
02/2/2019 17H,739
02/2/2019 16H,720
02/2/2019 15H,733
02/2/2019 14H,694
02/2/2019 13H,689
02/2/2019 12H,647
02/2/2019 11H,670
02/2/2019 10H,700
02/2/2019 09H,674
02/2/2019 08H,742
02/2/2019 07H,686
02/2/2019 06H,684
02/2/2019 05H,718
02/2/2019 04H,696
02/2/2019 03H,675
02/2/2019 02H,688
02/2/2019 01H,687
02/2/2019 00H,682
02/1/2019 23H,719
02/1/2019 22H,678
02/1/2019 21H,672
02/1/2019 20H,638
02/1/2019 19H,639
02/1/2019 18H,706
02/1/2019 17H,734
02/1/2019 16H,686
02/1/2019 15H,731
02/1/2019 14H,687
02/1/2019 13H,716
02/1/2019 12H,679
02/1/2019 11H,672
02/1/2019 10H,675
02/1/2019 09H,718
02/1/2019 08H,713
02/1/2019 07H,674
02/1/2019 06H,671
02/1/2019 05H,674
02/1/2019 04H,680
02/1/2019 03H,659
02/1/2019 02H,675
02/1/2019 01H,666
02/1/2019 00H,670
01/31/2019 23H,673
01/31/2019 22H,688
01/31/2019 21H,654
01/31/2019 20H,647
01/31/2019 19H,643
01/31/2019 18H,632
01/31/2019 17H,659
01/31/2019 16H,679
01/31/2019 15H,685
01/31/2019 14H,657
01/31/2019 13H,686
01/31/2019 12H,661
01/31/2019 11H,664
01/31/2019 10H,663
01/31/2019 09H,661
01/31/2019 08H,659
01/31/2019 07H,708
01/31/2019 06H,669
01/31/2019 05H,663
01/31/2019 04H,661
01/31/2019 03H,668
01/31/2019 02H,654
01/31/2019 01H,662
01/31/2019 00H,630
01/30/2019 23H,629
01/30/2019 22H,624
01/30/2019 21H,659
01/30/2019 20H,675
01/30/2019 19H,639
01/30/2019 18H,661
01/30/2019 17H,652
01/30/2019 16H,685
01/30/2019 15H,668
01/30/2019 14H,672
01/30/2019 13H,664
01/30/2019 12H,658
01/30/2019 11H,659
01/30/2019 10H,682
01/30/2019 09H,675
01/30/2019 08H,669
01/30/2019 07H,673
01/30/2019 06H,657
01/30/2019 05H,636
01/30/2019 04H,675
01/30/2019 03H,658
01/30/2019 02H,627
01/30/2019 01H,609
01/30/2019 00H,588
01/29/2019 23H,585
01/29/2019 22H,632
01/29/2019 21H,630
01/29/2019 20H,661
01/29/2019 19H,627
01/29/2019 18H,687
01/29/2019 17H,698
01/29/2019 16H,703
01/29/2019 15H,736
01/29/2019 14H,680
01/29/2019 13H,672
01/29/2019 12H,672
01/29/2019 11H,665
01/29/2019 10H,658
01/29/2019 09H,660
01/29/2019 08H,749
01/29/2019 07H,725
01/29/2019 06H,739
01/29/2019 05H,737
01/29/2019 04H,749
01/29/2019 03H,695
01/29/2019 02H,682
01/29/2019 01H,682
01/29/2019 00H,664
01/28/2019 23H,673
01/28/2019 22H,652
01/28/2019 21H,699
01/28/2019 20H,706
01/28/2019 19H,705
01/28/2019 18H,669
01/28/2019 17H,726
01/28/2019 16H,694
01/28/2019 15H,686
01/28/2019 14H,705
01/28/2019 13H,703
01/28/2019 12H,684
01/28/2019 11H,687
01/28/2019 10H,675
01/28/2019 09H,707
01/28/2019 08H,702
01/28/2019 07H,714
01/28/2019 06H,693
01/28/2019 05H,681
01/28/2019 04H,683
01/28/2019 03H,718
01/28/2019 02H,719
01/28/2019 01H,680
01/28/2019 00H,634
01/27/2019 23H,636
01/27/2019 22H,642
01/27/2019 21H,642
01/27/2019 20H,679
01/27/2019 19H,684
01/27/2019 18H,701
