Net generation from natural gas for Florida (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390109&sdid=EBA.FLA-ALL.NG.NG.H
19:11:22 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.FLA-ALL.NG.NG.H megawatthours
01/16/2019 12H,19848
01/16/2019 11H,16989
01/16/2019 10H,15149
01/16/2019 09H,14275
01/16/2019 08H,13954
01/16/2019 07H,13927
01/16/2019 06H,14305
01/16/2019 05H,15319
01/16/2019 04H,16971
01/16/2019 03H,18396
01/16/2019 02H,18793
01/16/2019 01H,19091
01/16/2019 00H,18726
01/15/2019 23H,16307
01/15/2019 22H,14900
01/15/2019 21H,14189
01/15/2019 20H,14360
01/15/2019 19H,14857
01/15/2019 18H,15529
01/15/2019 17H,16328
01/15/2019 16H,16548
01/15/2019 15H,16967
01/15/2019 14H,17132
01/15/2019 13H,16968
01/15/2019 12H,15520
01/15/2019 11H,12804
01/15/2019 10H,11539
01/15/2019 09H,11150
01/15/2019 08H,11124
01/15/2019 07H,11452
01/15/2019 06H,12053
01/15/2019 05H,13247
01/15/2019 04H,15086
01/15/2019 03H,16905
01/15/2019 02H,18188
01/15/2019 01H,19027
01/15/2019 00H,19160
01/14/2019 23H,17778
01/14/2019 22H,17112
01/14/2019 21H,16581
01/14/2019 20H,16487
01/14/2019 19H,16587
01/14/2019 18H,16436
01/14/2019 17H,16347
01/14/2019 16H,16442
01/14/2019 15H,16309
01/14/2019 14H,15782
01/14/2019 13H,15261
01/14/2019 12H,13732
01/14/2019 11H,11265
01/14/2019 10H,9816
01/14/2019 09H,9404
01/14/2019 08H,9556
01/14/2019 07H,10040
01/14/2019 06H,11118
01/14/2019 05H,12982
01/14/2019 04H,15047
01/14/2019 03H,16974
01/14/2019 02H,18229
01/14/2019 01H,18909
01/14/2019 00H,19481
01/13/2019 23H,19174
01/13/2019 22H,19028
01/13/2019 21H,18902
01/13/2019 20H,18720
01/13/2019 19H,18295
01/13/2019 18H,17698
01/13/2019 17H,16956
01/13/2019 16H,16175
01/13/2019 15H,15286
01/13/2019 14H,13927
01/13/2019 13H,12251
01/13/2019 12H,11175
01/13/2019 11H,10485
01/13/2019 10H,10164
01/13/2019 09H,10203
01/13/2019 08H,10529
01/13/2019 07H,11085
01/13/2019 06H,11775
01/13/2019 05H,12965
01/13/2019 04H,14368
01/13/2019 03H,15246
01/13/2019 02H,15923
01/13/2019 01H,16939
01/13/2019 00H,17637
01/12/2019 23H,16658
01/12/2019 22H,16493
01/12/2019 21H,16406
01/12/2019 20H,16435
01/12/2019 19H,16503
01/12/2019 18H,16270
01/12/2019 17H,15817
01/12/2019 16H,15583
01/12/2019 15H,15513
01/12/2019 14H,15168
01/12/2019 13H,14047
01/12/2019 12H,12730
01/12/2019 11H,11672
01/12/2019 10H,11159
01/12/2019 09H,11011
01/12/2019 08H,11162
01/12/2019 07H,11588
01/12/2019 06H,12150
01/12/2019 05H,13219
01/12/2019 04H,14763
01/12/2019 03H,15346
01/12/2019 02H,16266
01/12/2019 01H,17039
01/12/2019 00H,17128
01/11/2019 23H,16076
01/11/2019 22H,15227
01/11/2019 21H,15247
01/11/2019 20H,15142
01/11/2019 19H,15283
01/11/2019 18H,15522
01/11/2019 17H,16392
01/11/2019 16H,17548
01/11/2019 15H,18872
01/11/2019 14H,20569
01/11/2019 13H,21231
01/11/2019 12H,20424
01/11/2019 11H,17782
01/11/2019 10H,15925
01/11/2019 09H,14940
01/11/2019 08H,14819
01/11/2019 07H,14739
01/11/2019 06H,14972
01/11/2019 05H,15750
01/11/2019 04H,17284
01/11/2019 03H,18619
01/11/2019 02H,19672
01/11/2019 01H,20228
01/11/2019 00H,19792
01/10/2019 23H,17594
01/10/2019 22H,16103
01/10/2019 21H,15349
01/10/2019 20H,15334
01/10/2019 19H,15819
01/10/2019 18H,16246
01/10/2019 17H,16979
01/10/2019 16H,17860
01/10/2019 15H,19144
01/10/2019 14H,20015
01/10/2019 13H,20136
01/10/2019 12H,18213
01/10/2019 11H,14595
01/10/2019 10H,12474
01/10/2019 09H,11822
01/10/2019 08H,11630
01/10/2019 07H,11806
01/10/2019 06H,12259
01/10/2019 05H,13142
01/10/2019 04H,14657
01/10/2019 03H,16190
01/10/2019 02H,17586
01/10/2019 01H,18284
01/10/2019 00H,18425
01/9/2019 23H,16662
01/9/2019 22H,15543
01/9/2019 21H,15270
01/9/2019 20H,15407
01/9/2019 19H,15340
01/9/2019 18H,15226
01/9/2019 17H,15180
01/9/2019 16H,15000
01/9/2019 15H,14646
01/9/2019 14H,14240
01/9/2019 13H,14144
01/9/2019 12H,12977
01/9/2019 11H,10751
01/9/2019 10H,9662
01/9/2019 09H,9431
01/9/2019 08H,9609
01/9/2019 07H,10055
01/9/2019 06H,10954
01/9/2019 05H,12460
01/9/2019 04H,14321
01/9/2019 03H,16070
01/9/2019 02H,17237
01/9/2019 01H,18341
01/9/2019 00H,18762
01/8/2019 23H,18089
01/8/2019 22H,17933
01/8/2019 21H,17700
01/8/2019 20H,17362
01/8/2019 19H,17098
01/8/2019 18H,16580
01/8/2019 17H,15956
01/8/2019 16H,15402
01/8/2019 15H,14750
01/8/2019 14H,14420
01/8/2019 13H,14209
01/8/2019 12H,13197
01/8/2019 11H,10798
01/8/2019 10H,9675
01/8/2019 09H,9331
01/8/2019 08H,9487
01/8/2019 07H,9959
01/8/2019 06H,11079
01/8/2019 05H,12772
01/8/2019 04H,14537
01/8/2019 03H,15986
01/8/2019 02H,17396
01/8/2019 01H,18607
01/8/2019 00H,19116
01/7/2019 23H,18089
01/7/2019 22H,17901
01/7/2019 21H,17563
01/7/2019 20H,17190
01/7/2019 19H,16738
01/7/2019 18H,16443
01/7/2019 17H,16068
01/7/2019 16H,15803
01/7/2019 15H,15802
01/7/2019 14H,15955
01/7/2019 13H,15511
01/7/2019 12H,13956
01/7/2019 11H,11890
01/7/2019 10H,10703
01/7/2019 09H,10111
01/7/2019 08H,10088
01/7/2019 07H,10379
01/7/2019 06H,11083
01/7/2019 05H,12139
01/7/2019 04H,13681
01/7/2019 03H,15088
01/7/2019 02H,16015
01/7/2019 01H,16827
01/7/2019 00H,17410
01/6/2019 23H,16227
01/6/2019 22H,15351
01/6/2019 21H,14735
01/6/2019 20H,14423
01/6/2019 19H,14153
01/6/2019 18H,14042
01/6/2019 17H,13876
01/6/2019 16H,13909
01/6/2019 15H,14158
01/6/2019 14H,13946
01/6/2019 13H,12594
01/6/2019 12H,11326
01/6/2019 11H,10525
01/6/2019 10H,10155
01/6/2019 09H,10086
01/6/2019 08H,10251
01/6/2019 07H,10724
01/6/2019 06H,11441
01/6/2019 05H,12333
01/6/2019 04H,13840
01/6/2019 03H,14984
01/6/2019 02H,15699
01/6/2019 01H,16607
01/6/2019 00H,17358
01/5/2019 23H,16636
01/5/2019 22H,16252
01/5/2019 21H,16077
01/5/2019 20H,16020
01/5/2019 19H,15944
01/5/2019 18H,15913
01/5/2019 17H,15954
01/5/2019 16H,15249
01/5/2019 15H,14191
01/5/2019 14H,13399
01/5/2019 13H,12061
01/5/2019 12H,11247
01/5/2019 11H,10540
01/5/2019 10H,10253
01/5/2019 09H,10325
01/5/2019 08H,10713
01/5/2019 07H,11440
01/5/2019 06H,12445
01/5/2019 05H,13957
01/5/2019 04H,15662
01/5/2019 03H,16865
01/5/2019 02H,17731
01/5/2019 01H,18880
01/5/2019 00H,20191
01/4/2019 23H,20434
01/4/2019 22H,20875
01/4/2019 21H,21359
01/4/2019 20H,21375
01/4/2019 19H,20883
01/4/2019 18H,20146
01/4/2019 17H,19212
01/4/2019 16H,18201
01/4/2019 15H,17037
01/4/2019 14H,15694
01/4/2019 13H,14451
01/4/2019 12H,12975
01/4/2019 11H,11398
01/4/2019 10H,10462
01/4/2019 09H,10444
01/4/2019 08H,10757
01/4/2019 07H,11512
01/4/2019 06H,12730
01/4/2019 05H,14277
01/4/2019 04H,16366
01/4/2019 03H,18167
01/4/2019 02H,19474
01/4/2019 01H,20755
01/4/2019 00H,21589
01/3/2019 23H,21213
01/3/2019 22H,21410
01/3/2019 21H,21421
01/3/2019 20H,21315
01/3/2019 19H,20819
01/3/2019 18H,19999
01/3/2019 17H,19098
01/3/2019 16H,17978
01/3/2019 15H,16723
01/3/2019 14H,15366
01/3/2019 13H,14046
01/3/2019 12H,12979
01/3/2019 11H,11304
01/3/2019 10H,10616
01/3/2019 09H,10548
01/3/2019 08H,10937
01/3/2019 07H,11711
01/3/2019 06H,12874
01/3/2019 05H,14384
01/3/2019 04H,16207
01/3/2019 03H,17925
01/3/2019 02H,19212
01/3/2019 01H,20415
01/3/2019 00H,21641
01/2/2019 23H,21193
01/2/2019 22H,21572
01/2/2019 21H,21265
01/2/2019 20H,20765
01/2/2019 19H,20120
01/2/2019 18H,19391
01/2/2019 17H,18401
01/2/2019 16H,17051
01/2/2019 15H,16013
01/2/2019 14H,14603
01/2/2019 13H,13181
01/2/2019 12H,12269
01/2/2019 11H,10507
01/2/2019 10H,9752
01/2/2019 09H,9667
01/2/2019 08H,9995
01/2/2019 07H,10746
01/2/2019 06H,11608
01/2/2019 05H,13139
01/2/2019 04H,14966
01/2/2019 03H,16689
01/2/2019 02H,17909
01/2/2019 01H,19066
01/2/2019 00H,20178
01/1/2019 23H,19858
01/1/2019 22H,20205
01/1/2019 21H,20395
01/1/2019 20H,20161
01/1/2019 19H,19697
01/1/2019 18H,18852
01/1/2019 17H,17459
01/1/2019 16H,15811
01/1/2019 15H,14166
01/1/2019 14H,12248
01/1/2019 13H,10694
01/1/2019 12H,10532
01/1/2019 11H,10249
01/1/2019 10H,10204
01/1/2019 09H,10548
01/1/2019 08H,11339
01/1/2019 07H,12330
01/1/2019 06H,12947
01/1/2019 05H,14230
01/1/2019 04H,15573
01/1/2019 03H,17017
01/1/2019 02H,18374
01/1/2019 01H,20125
01/1/2019 00H,21707
12/31/2018 23H,21304
12/31/2018 22H,21477
12/31/2018 21H,21430
12/31/2018 20H,21156
12/31/2018 19H,20588
12/31/2018 18H,19749
12/31/2018 17H,18755
12/31/2018 16H,17599
12/31/2018 15H,16148
12/31/2018 14H,14482
12/31/2018 13H,12790
12/31/2018 12H,11796
12/31/2018 11H,10756
12/31/2018 10H,10327
12/31/2018 09H,10348
12/31/2018 08H,10785
12/31/2018 07H,11622
12/31/2018 06H,12808
12/31/2018 05H,14420
12/31/2018 04H,16341
12/31/2018 03H,17707
12/31/2018 02H,18464
12/31/2018 01H,19617
12/31/2018 00H,20729
12/30/2018 23H,20459
12/30/2018 22H,20913
12/30/2018 21H,21041
12/30/2018 20H,20793
12/30/2018 19H,20316
12/30/2018 18H,19337
12/30/2018 17H,18244
12/30/2018 16H,17108
12/30/2018 15H,15479
12/30/2018 14H,13931
12/30/2018 13H,11861
12/30/2018 12H,10937
12/30/2018 11H,10474
12/30/2018 10H,10404
12/30/2018 09H,10608
12/30/2018 08H,11155
12/30/2018 07H,12012
12/30/2018 06H,13251
12/30/2018 05H,14812
12/30/2018 04H,16683
12/30/2018 03H,17988
12/30/2018 02H,19004
12/30/2018 01H,20091
12/30/2018 00H,21188
12/29/2018 23H,20866
12/29/2018 22H,21298
12/29/2018 21H,21348
12/29/2018 20H,21025
12/29/2018 19H,20515
12/29/2018 18H,19915
12/29/2018 17H,19100
12/29/2018 16H,18167
12/29/2018 15H,16963
12/29/2018 14H,14859
12/29/2018 13H,12835
12/29/2018 12H,11883
12/29/2018 11H,11151
12/29/2018 10H,10993
12/29/2018 09H,11172
12/29/2018 08H,11706
12/29/2018 07H,12635
12/29/2018 06H,13756
12/29/2018 05H,15402
12/29/2018 04H,17419
12/29/2018 03H,18720
12/29/2018 02H,19603
12/29/2018 01H,20512
12/29/2018 00H,21470
12/28/2018 23H,20856
12/28/2018 22H,20728
12/28/2018 21H,20927
12/28/2018 20H,20818
12/28/2018 19H,20835
12/28/2018 18H,20299
12/28/2018 17H,19555
12/28/2018 16H,18550
12/28/2018 15H,17472
12/28/2018 14H,16000
12/28/2018 13H,14304
12/28/2018 12H,12985
12/28/2018 11H,11805
12/28/2018 10H,11108
12/28/2018 09H,11063
12/28/2018 08H,11479
12/28/2018 07H,12224
12/28/2018 06H,13207
12/28/2018 05H,14659
12/28/2018 04H,16165
12/28/2018 03H,17705
12/28/2018 02H,18730
12/28/2018 01H,19452
12/28/2018 00H,19929
12/27/2018 23H,18716
12/27/2018 22H,18023
12/27/2018 21H,17700
12/27/2018 20H,18130
12/27/2018 19H,18093
12/27/2018 18H,18036
12/27/2018 17H,17893
12/27/2018 16H,17244
12/27/2018 15H,16091
12/27/2018 14H,14925
12/27/2018 13H,13670
12/27/2018 12H,12355
12/27/2018 11H,10969
12/27/2018 10H,10267
12/27/2018 09H,10092
12/27/2018 08H,10295
12/27/2018 07H,10811
12/27/2018 06H,11750
12/27/2018 05H,13231
12/27/2018 04H,14839
12/27/2018 03H,16099
12/27/2018 02H,17044
12/27/2018 01H,17859
12/27/2018 00H,18123
12/26/2018 23H,16963
12/26/2018 22H,16125
12/26/2018 21H,15826
12/26/2018 20H,15587
12/26/2018 19H,15446
12/26/2018 18H,15512
12/26/2018 17H,15819
12/26/2018 16H,15710
12/26/2018 15H,15322
12/26/2018 14H,14863
12/26/2018 13H,13855
12/26/2018 12H,12289
12/26/2018 11H,11013
12/26/2018 10H,10172
12/26/2018 09H,9771
12/26/2018 08H,9791
12/26/2018 07H,10161
12/26/2018 06H,10892
12/26/2018 05H,12162
12/26/2018 04H,13473
12/26/2018 03H,14487
12/26/2018 02H,15091
12/26/2018 01H,15425
12/26/2018 00H,15860
12/25/2018 23H,15104
12/25/2018 22H,14776
12/25/2018 21H,15053
12/25/2018 20H,15215
12/25/2018 19H,15215
12/25/2018 18H,15282
12/25/2018 17H,15049
12/25/2018 16H,15346
12/25/2018 15H,15535
12/25/2018 14H,15262
12/25/2018 13H,13950
12/25/2018 12H,12389
12/25/2018 11H,11463
12/25/2018 10H,10952
12/25/2018 09H,10852
12/25/2018 08H,11041
12/25/2018 07H,11551
12/25/2018 06H,12171
12/25/2018 05H,13006
12/25/2018 04H,14172
12/25/2018 03H,15006
12/25/2018 02H,15529
12/25/2018 01H,16468
12/25/2018 00H,17405
12/24/2018 23H,16869
12/24/2018 22H,16326
12/24/2018 21H,15933
12/24/2018 20H,15610
12/24/2018 19H,15767
12/24/2018 18H,15939
12/24/2018 17H,16139
12/24/2018 16H,16928
12/24/2018 15H,17766
12/24/2018 14H,18146
12/24/2018 13H,17264
12/24/2018 12H,15670
12/24/2018 11H,14035
12/24/2018 10H,12939
12/24/2018 09H,12408
12/24/2018 08H,12395
12/24/2018 07H,12741
12/24/2018 06H,13444
12/24/2018 05H,14384
12/24/2018 04H,15607
12/24/2018 03H,16610
12/24/2018 02H,17047
12/24/2018 01H,17118
12/24/2018 00H,17214
12/23/2018 23H,15736
12/23/2018 22H,14607
12/23/2018 21H,13936
12/23/2018 20H,13851
12/23/2018 19H,14017
12/23/2018 18H,14284
12/23/2018 17H,15018
12/23/2018 16H,16510
12/23/2018 15H,18277
12/23/2018 14H,19284
12/23/2018 13H,18332
12/23/2018 12H,16622
12/23/2018 11H,15317
12/23/2018 10H,14447
12/23/2018 09H,14029
12/23/2018 08H,14035
12/23/2018 07H,14340
12/23/2018 06H,14784
12/23/2018 05H,15576
12/23/2018 04H,16393
12/23/2018 03H,17022
12/23/2018 02H,17026
12/23/2018 01H,17071
12/23/2018 00H,16898
12/22/2018 23H,15395
12/22/2018 22H,14185
12/22/2018 21H,13832
12/22/2018 20H,13983
12/22/2018 19H,14439
12/22/2018 18H,15113
12/22/2018 17H,15513
12/22/2018 16H,16523
12/22/2018 15H,16992
12/22/2018 14H,16779
12/22/2018 13H,15449
12/22/2018 12H,13795
12/22/2018 11H,12548
12/22/2018 10H,11964
12/22/2018 09H,11696
12/22/2018 08H,11782
12/22/2018 07H,12258
12/22/2018 06H,13043
12/22/2018 05H,14401
12/22/2018 04H,15723
12/22/2018 03H,16806
12/22/2018 02H,17801
12/22/2018 01H,18552
12/22/2018 00H,18726
12/21/2018 23H,17325
12/21/2018 22H,16078
12/21/2018 21H,15868
12/21/2018 20H,15920
12/21/2018 19H,15944
12/21/2018 18H,16375
12/21/2018 17H,16728
12/21/2018 16H,16698
12/21/2018 15H,16629
12/21/2018 14H,15851
12/21/2018 13H,14879
12/21/2018 12H,13446
12/21/2018 11H,11327
12/21/2018 10H,10117
12/21/2018 09H,9895
12/21/2018 08H,10089
12/21/2018 07H,10529
12/21/2018 06H,11691
12/21/2018 05H,13132
12/21/2018 04H,14821
12/21/2018 03H,16426
12/21/2018 02H,17771
12/21/2018 01H,18662
12/21/2018 00H,19541
12/20/2018 23H,19205
12/20/2018 22H,18634
12/20/2018 21H,18966
12/20/2018 20H,19016
12/20/2018 19H,19242
12/20/2018 18H,19488
12/20/2018 17H,19169
12/20/2018 16H,18515
12/20/2018 15H,17671
12/20/2018 14H,16532
12/20/2018 13H,15487
12/20/2018 12H,13971
12/20/2018 11H,11844
12/20/2018 10H,10529
12/20/2018 09H,10164
12/20/2018 08H,10291
12/20/2018 07H,10831
12/20/2018 06H,11880
12/20/2018 05H,13319
12/20/2018 04H,15408
12/20/2018 03H,17154
12/20/2018 02H,18243
12/20/2018 01H,19089
12/20/2018 00H,21030
12/19/2018 23H,18464
12/19/2018 22H,17267
12/19/2018 21H,17041
12/19/2018 20H,16870
12/19/2018 19H,16670
12/19/2018 18H,16284
12/19/2018 17H,16153
12/19/2018 16H,16219
12/19/2018 15H,16237
12/19/2018 14H,16750
12/19/2018 13H,16973
12/19/2018 12H,15821
12/19/2018 11H,13327
12/19/2018 10H,11836
12/19/2018 09H,11287
12/19/2018 08H,11171
12/19/2018 07H,11460
12/19/2018 06H,12323
12/19/2018 05H,13648
12/19/2018 04H,15451
12/19/2018 03H,17016
12/19/2018 02H,18185
12/19/2018 01H,18733
12/19/2018 00H,18855
12/18/2018 23H,17419
12/18/2018 22H,16359
12/18/2018 21H,15845
12/18/2018 20H,15439
12/18/2018 19H,15435
12/18/2018 18H,15503
12/18/2018 17H,15653
12/18/2018 16H,16222
12/18/2018 15H,17134
12/18/2018 14H,18072
12/18/2018 13H,18774
12/18/2018 12H,17160
12/18/2018 11H,14094
12/18/2018 10H,11989
12/18/2018 09H,11208
12/18/2018 08H,11052
12/18/2018 07H,11248
12/18/2018 06H,11862
12/18/2018 05H,13206
12/18/2018 04H,15196
12/18/2018 03H,17099
12/18/2018 02H,18093
12/18/2018 01H,18765
12/18/2018 00H,18922
12/17/2018 23H,17356
12/17/2018 22H,16191
12/17/2018 21H,15680
12/17/2018 20H,15415
12/17/2018 19H,15521
12/17/2018 18H,15720
12/17/2018 17H,15866
12/17/2018 16H,16051
12/17/2018 15H,15987
12/17/2018 14H,16010
12/17/2018 13H,15894
12/17/2018 12H,14272
12/17/2018 11H,11677
12/17/2018 10H,10177
12/17/2018 09H,9738
12/17/2018 08H,9760
12/17/2018 07H,10045
12/17/2018 06H,10899
12/17/2018 05H,12234
12/17/2018 04H,14021
12/17/2018 03H,15712
12/17/2018 02H,16810
12/17/2018 01H,17693
12/17/2018 00H,18067
12/16/2018 23H,16977
12/16/2018 22H,16346
12/16/2018 21H,16054
12/16/2018 20H,15814
12/16/2018 19H,15752
12/16/2018 18H,15472
12/16/2018 17H,15163
12/16/2018 16H,14548
12/16/2018 15H,13680
12/16/2018 14H,12557
12/16/2018 13H,11079
12/16/2018 12H,10235
12/16/2018 11H,9362
12/16/2018 10H,9277
12/16/2018 09H,9334
12/16/2018 08H,9646
12/16/2018 07H,10256
12/16/2018 06H,11130
12/16/2018 05H,12435
12/16/2018 04H,13757
12/16/2018 03H,14840
12/16/2018 02H,15614
12/16/2018 01H,16224
12/16/2018 00H,16956
12/15/2018 23H,16387
12/15/2018 22H,15866
12/15/2018 21H,15821
12/15/2018 20H,15986
12/15/2018 19H,16348
12/15/2018 18H,16748
12/15/2018 17H,17046
12/15/2018 16H,17025
12/15/2018 15H,15956
12/15/2018 14H,14221
12/15/2018 13H,12254
12/15/2018 12H,11280
12/15/2018 11H,10566
12/15/2018 10H,10286
12/15/2018 09H,10415
12/15/2018 08H,10763
12/15/2018 07H,11457
12/15/2018 06H,12464
12/15/2018 05H,13917
12/15/2018 04H,15605
12/15/2018 03H,17060
12/15/2018 02H,18112
12/15/2018 01H,18906
12/15/2018 00H,19809
12/14/2018 23H,19551
12/14/2018 22H,18795
12/14/2018 21H,18622
12/14/2018 20H,18438
12/14/2018 19H,18271
12/14/2018 18H,18065
12/14/2018 17H,17833
12/14/2018 16H,17077
12/14/2018 15H,16208
12/14/2018 14H,15180
12/14/2018 13H,14277
12/14/2018 12H,12957
12/14/2018 11H,10830
12/14/2018 10H,9790
12/14/2018 09H,9533
12/14/2018 08H,9699
12/14/2018 07H,10123
12/14/2018 06H,11076
12/14/2018 05H,12720
12/14/2018 04H,14605
12/14/2018 03H,16317
12/14/2018 02H,17604
12/14/2018 01H,18231
12/14/2018 00H,18522
12/13/2018 23H,17596
12/13/2018 22H,16427
12/13/2018 21H,16116
12/13/2018 20H,15707
12/13/2018 19H,15643
12/13/2018 18H,15599
12/13/2018 17H,15918
12/13/2018 16H,16021
12/13/2018 15H,15878
12/13/2018 14H,16079
12/13/2018 13H,16282
12/13/2018 12H,15322
12/13/2018 11H,12944
12/13/2018 10H,11574
12/13/2018 09H,11279
12/13/2018 08H,11353
12/13/2018 07H,11809
12/13/2018 06H,12595
12/13/2018 05H,14016
12/13/2018 04H,15859
12/13/2018 03H,17774
12/13/2018 02H,18740
12/13/2018 01H,19392
12/13/2018 00H,19420
12/12/2018 23H,17594
12/12/2018 22H,15967
12/12/2018 21H,15392
12/12/2018 20H,15107
12/12/2018 19H,15349
12/12/2018 18H,16226
12/12/2018 17H,17298
12/12/2018 16H,18446
12/12/2018 15H,20248
12/12/2018 14H,22073
12/12/2018 13H,23613
12/12/2018 12H,22248
12/12/2018 11H,18803
12/12/2018 10H,16716
12/12/2018 09H,16054
12/12/2018 08H,15734
12/12/2018 07H,15593
12/12/2018 06H,15905
12/12/2018 05H,17139
12/12/2018 04H,18712
12/12/2018 03H,20242
12/12/2018 02H,21347
12/12/2018 01H,21562
12/12/2018 00H,21019
12/11/2018 23H,18485
12/11/2018 22H,16337
12/11/2018 21H,15566
12/11/2018 20H,15649
12/11/2018 19H,15780
12/11/2018 18H,16500
12/11/2018 17H,17152
12/11/2018 16H,17642
12/11/2018 15H,18539
12/11/2018 14H,18703
12/11/2018 13H,19073
12/11/2018 12H,17567
12/11/2018 11H,14651
12/11/2018 10H,13162
12/11/2018 09H,12673
12/11/2018 08H,12595
12/11/2018 07H,12846
12/11/2018 06H,13462
12/11/2018 05H,14189
12/11/2018 04H,16478
12/11/2018 03H,18452
12/11/2018 02H,19800
12/11/2018 01H,20118
12/11/2018 00H,20283
12/10/2018 23H,18828
12/10/2018 22H,17101
12/10/2018 21H,16137
12/10/2018 20H,16085
12/10/2018 19H,16368
12/10/2018 18H,16612
12/10/2018 17H,16563
12/10/2018 16H,16348
12/10/2018 15H,15822
12/10/2018 14H,15340
12/10/2018 13H,14534
12/10/2018 12H,12974
12/10/2018 11H,10617
12/10/2018 10H,9283
12/10/2018 09H,9022
12/10/2018 08H,9162
12/10/2018 07H,9575
12/10/2018 06H,10411
12/10/2018 05H,11881
12/10/2018 04H,14223
12/10/2018 03H,16891
12/10/2018 02H,17431
12/10/2018 01H,18127
12/10/2018 00H,18827
12/9/2018 23H,17984
12/9/2018 22H,17165
12/9/2018 21H,17231
12/9/2018 20H,17582
12/9/2018 19H,17634
12/9/2018 18H,17591
12/9/2018 17H,17240
12/9/2018 16H,16956
12/9/2018 15H,15778
12/9/2018 14H,13641
12/9/2018 13H,11373
12/9/2018 12H,10542
12/9/2018 11H,9846
12/9/2018 10H,9551
12/9/2018 09H,9646
12/9/2018 08H,10053
12/9/2018 07H,10700
12/9/2018 06H,11821
12/9/2018 05H,13207
12/9/2018 04H,14643
12/9/2018 03H,15857
12/9/2018 02H,16923
12/9/2018 01H,17603
12/9/2018 00H,18190
12/8/2018 23H,17833
12/8/2018 22H,17515
12/8/2018 21H,17227
12/8/2018 20H,16967
12/8/2018 19H,16755
12/8/2018 18H,16577
12/8/2018 17H,16366
12/8/2018 16H,15974
12/8/2018 15H,15320
12/8/2018 14H,14206
12/8/2018 13H,12589
12/8/2018 12H,11376
12/8/2018 11H,10412
12/8/2018 10H,9915
12/8/2018 09H,9873
12/8/2018 08H,10090
12/8/2018 07H,10586
12/8/2018 06H,11499
12/8/2018 05H,13022
12/8/2018 04H,14477
12/8/2018 03H,15716
12/8/2018 02H,16660
12/8/2018 01H,17469
12/8/2018 00H,17932
12/7/2018 23H,17166
12/7/2018 22H,16641
12/7/2018 21H,16276
12/7/2018 20H,15909
12/7/2018 19H,15646
12/7/2018 18H,15518
12/7/2018 17H,15440
12/7/2018 16H,15426
12/7/2018 15H,15760
12/7/2018 14H,16264
12/7/2018 13H,16250
12/7/2018 12H,15270
12/7/2018 11H,12657
12/7/2018 10H,11138
12/7/2018 09H,10524
12/7/2018 08H,10527
12/7/2018 07H,10798
12/7/2018 06H,11414
12/7/2018 05H,12822
12/7/2018 04H,14599
12/7/2018 03H,16212
12/7/2018 02H,17134
12/7/2018 01H,17453
12/7/2018 00H,17381
12/6/2018 23H,16078
12/6/2018 22H,15292
12/6/2018 21H,14816
12/6/2018 20H,14427
12/6/2018 19H,14323
12/6/2018 18H,14754
12/6/2018 17H,15202
12/6/2018 16H,16249
12/6/2018 15H,17695
12/6/2018 14H,18976
12/6/2018 13H,19809
12/6/2018 12H,18665
12/6/2018 11H,15609
12/6/2018 10H,13652
12/6/2018 09H,13011
12/6/2018 08H,12858
12/6/2018 07H,12963
12/6/2018 06H,13363
12/6/2018 05H,14635
12/6/2018 04H,16278
12/6/2018 03H,17822
12/6/2018 02H,18577
12/6/2018 01H,18764
12/6/2018 00H,18548
12/5/2018 23H,17138
12/5/2018 22H,15995
12/5/2018 21H,15307
12/5/2018 20H,15075
12/5/2018 19H,15244
12/5/2018 18H,15480
12/5/2018 17H,15731
12/5/2018 16H,15985
12/5/2018 15H,16137
12/5/2018 14H,16173
12/5/2018 13H,15918
12/5/2018 12H,14504
12/5/2018 11H,11892
