Net generation from hydro for Northwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390114&sdid=EBA.NW-ALL.NG.WAT.H
19:18:46 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NW-ALL.NG.WAT.H megawatthours
10/11/2019 07H,9854
10/11/2019 06H,11066
10/11/2019 05H,13210
10/11/2019 04H,13977
10/11/2019 03H,14387
10/11/2019 02H,14021
10/11/2019 01H,13094
10/11/2019 00H,11897
10/10/2019 23H,11047
10/10/2019 22H,11064
10/10/2019 21H,11376
10/10/2019 20H,11573
10/10/2019 19H,12446
10/10/2019 18H,12935
10/10/2019 17H,13998
10/10/2019 16H,14942
10/10/2019 15H,15759
10/10/2019 14H,15382
10/10/2019 13H,13208
10/10/2019 12H,10580
10/10/2019 11H,9644
10/10/2019 10H,9509
10/10/2019 09H,9703
10/10/2019 08H,10093
10/10/2019 07H,10488
10/10/2019 06H,11449
10/10/2019 05H,12993
10/10/2019 04H,14184
10/10/2019 03H,14527
10/10/2019 02H,13956
10/10/2019 01H,12720
10/10/2019 00H,11451
10/9/2019 23H,10987
10/9/2019 22H,10982
10/9/2019 21H,10903
10/9/2019 20H,11050
10/9/2019 19H,11575
10/9/2019 18H,12019
10/9/2019 17H,12911
10/9/2019 16H,13526
10/9/2019 15H,14804
10/9/2019 14H,14183
10/9/2019 13H,11361
10/9/2019 12H,8943
10/9/2019 11H,8076
10/9/2019 10H,7841
10/9/2019 09H,7977
10/9/2019 08H,8349
10/9/2019 07H,9836
10/9/2019 06H,10447
10/9/2019 05H,11731
10/9/2019 04H,12393
10/9/2019 03H,13436
10/9/2019 02H,13175
10/9/2019 01H,12118
10/9/2019 00H,10932
10/8/2019 23H,9742
10/8/2019 22H,9470
10/8/2019 21H,9534
10/8/2019 20H,9362
10/8/2019 19H,9764
10/8/2019 18H,9973
10/8/2019 17H,10635
10/8/2019 16H,10754
10/8/2019 15H,10844
10/8/2019 14H,10096
10/8/2019 13H,8784
10/8/2019 12H,7402
10/8/2019 11H,6874
10/8/2019 10H,7062
10/8/2019 09H,7381
10/8/2019 08H,7693
10/8/2019 07H,7481
10/8/2019 06H,8658
10/8/2019 05H,10672
10/8/2019 04H,12486
10/8/2019 03H,13086
10/8/2019 02H,13094
10/8/2019 01H,11672
10/8/2019 00H,10525
10/7/2019 23H,9894
10/7/2019 22H,9850
10/7/2019 21H,9788
10/7/2019 20H,10067
10/7/2019 19H,10745
10/7/2019 18H,11058
10/7/2019 17H,11667
10/7/2019 16H,12371
10/7/2019 15H,13502
10/7/2019 14H,12620
10/7/2019 13H,9696
10/7/2019 12H,7948
10/7/2019 11H,7252
10/7/2019 10H,7222
10/7/2019 09H,7166
10/7/2019 08H,7702
10/7/2019 07H,8546
10/7/2019 06H,9875
10/7/2019 05H,11583
10/7/2019 04H,12964
10/7/2019 03H,13706
10/7/2019 02H,13329
10/7/2019 01H,12380
10/7/2019 00H,10886
10/6/2019 23H,10489
10/6/2019 22H,10092
10/6/2019 21H,10045
10/6/2019 20H,10029
10/6/2019 19H,10597
10/6/2019 18H,10770
10/6/2019 17H,11073
10/6/2019 16H,10674
10/6/2019 15H,10599
10/6/2019 14H,10178
10/6/2019 13H,8913
10/6/2019 12H,8276
10/6/2019 11H,7919
10/6/2019 10H,7918
10/6/2019 09H,8216
10/6/2019 08H,8401
10/6/2019 07H,9309
10/6/2019 06H,10671
10/6/2019 05H,12161
10/6/2019 04H,12668
10/6/2019 03H,12784
10/6/2019 02H,12389
10/6/2019 01H,11402
10/6/2019 00H,9889
10/5/2019 23H,9292
10/5/2019 22H,9260
10/5/2019 21H,9497
10/5/2019 20H,9493
10/5/2019 19H,9670
10/5/2019 18H,9936
10/5/2019 17H,10433
10/5/2019 16H,10209
10/5/2019 15H,10193
10/5/2019 14H,9523
10/5/2019 13H,9061
10/5/2019 12H,7932
10/5/2019 11H,7714
10/5/2019 10H,7983
10/5/2019 09H,8055
10/5/2019 08H,8055
10/5/2019 07H,8645
10/5/2019 06H,9260
10/5/2019 05H,11129
10/5/2019 04H,12370
10/5/2019 03H,12959
10/5/2019 02H,12463
10/5/2019 01H,11811
10/5/2019 00H,9981
10/4/2019 23H,9056
10/4/2019 22H,8923
10/4/2019 21H,9150
10/4/2019 20H,9357
10/4/2019 19H,9606
10/4/2019 18H,9611
10/4/2019 17H,10977
10/4/2019 16H,11907
10/4/2019 15H,12790
10/4/2019 14H,12154
10/4/2019 13H,9877
10/4/2019 12H,7739
10/4/2019 11H,7481
10/4/2019 10H,7087
10/4/2019 09H,7241
10/4/2019 08H,7990
10/4/2019 07H,8710
10/4/2019 06H,9998
10/4/2019 05H,11704
10/4/2019 04H,12851
10/4/2019 03H,12726
10/4/2019 02H,12225
10/4/2019 01H,12177
10/4/2019 00H,11678
10/3/2019 23H,11241
10/3/2019 22H,11055
10/3/2019 21H,10963
10/3/2019 20H,11263
10/3/2019 19H,11690
10/3/2019 18H,12066
10/3/2019 17H,12204
10/3/2019 16H,12762
10/3/2019 15H,13489
10/3/2019 14H,12987
10/3/2019 13H,10888
10/3/2019 12H,8711
10/3/2019 11H,8051
10/3/2019 10H,8216
10/3/2019 09H,8218
10/3/2019 08H,8737
10/3/2019 07H,9361
10/3/2019 06H,11258
10/3/2019 05H,12404
10/3/2019 04H,13541
10/3/2019 03H,14545
10/3/2019 02H,14148
10/3/2019 01H,12912
10/3/2019 00H,11366
10/2/2019 23H,11176
10/2/2019 22H,11007
10/2/2019 21H,11121
10/2/2019 20H,11477
10/2/2019 19H,12182
10/2/2019 18H,12212
10/2/2019 17H,12456
10/2/2019 16H,13449
10/2/2019 15H,14089
10/2/2019 14H,13934
10/2/2019 13H,12012
10/2/2019 12H,9525
10/2/2019 11H,8562
10/2/2019 10H,8793
10/2/2019 09H,9098
10/2/2019 08H,9518
10/2/2019 07H,9297
10/2/2019 06H,10664
10/2/2019 05H,12246
10/2/2019 04H,13423
10/2/2019 03H,13888
10/2/2019 02H,13107
10/2/2019 01H,12137
10/2/2019 00H,11360
10/1/2019 23H,11049
10/1/2019 22H,11229
10/1/2019 21H,11359
10/1/2019 20H,11295
10/1/2019 19H,11365
10/1/2019 18H,12182
10/1/2019 17H,12988
10/1/2019 16H,13999
10/1/2019 15H,14452
10/1/2019 14H,13833
10/1/2019 13H,11634
10/1/2019 12H,8949
10/1/2019 11H,8010
10/1/2019 10H,7861
10/1/2019 09H,7973
10/1/2019 08H,8270
10/1/2019 07H,9654
10/1/2019 06H,10574
10/1/2019 05H,12538
10/1/2019 04H,14003
10/1/2019 03H,14835
10/1/2019 02H,14227
10/1/2019 01H,13256
10/1/2019 00H,12173
09/30/2019 23H,11780
09/30/2019 22H,11790
09/30/2019 21H,11836
09/30/2019 20H,11931
09/30/2019 19H,12402
09/30/2019 18H,12782
09/30/2019 17H,13011
09/30/2019 16H,13505
09/30/2019 15H,14649
09/30/2019 14H,14459
09/30/2019 13H,11420
09/30/2019 12H,9055
09/30/2019 11H,8081
09/30/2019 10H,8090
09/30/2019 09H,8075
09/30/2019 08H,8471
09/30/2019 07H,8838
09/30/2019 06H,10826
09/30/2019 05H,12718
09/30/2019 04H,14403
09/30/2019 03H,14840
09/30/2019 02H,14202
09/30/2019 01H,11794
09/30/2019 00H,10742
09/29/2019 23H,10445
09/29/2019 22H,10380
09/29/2019 21H,10483
09/29/2019 20H,10966
09/29/2019 19H,10988
09/29/2019 18H,10656
09/29/2019 17H,10140
09/29/2019 16H,10025
09/29/2019 15H,9769
09/29/2019 14H,9345
09/29/2019 13H,8213
09/29/2019 12H,7639
09/29/2019 11H,7177
09/29/2019 10H,7469
09/29/2019 09H,7944
09/29/2019 08H,8517
09/29/2019 07H,9939
09/29/2019 06H,10461
09/29/2019 05H,11836
09/29/2019 04H,12974
09/29/2019 03H,13547
09/29/2019 02H,13116
09/29/2019 01H,11935
09/29/2019 00H,10670
09/28/2019 23H,9697
09/28/2019 22H,10220
09/28/2019 21H,10634
09/28/2019 20H,10839
09/28/2019 19H,11044
09/28/2019 18H,11075
09/28/2019 17H,11065
09/28/2019 16H,10886
09/28/2019 15H,10473
09/28/2019 14H,9651
09/28/2019 13H,8272
09/28/2019 12H,7575
09/28/2019 11H,7372
09/28/2019 10H,7110
09/28/2019 09H,7321
09/28/2019 08H,7763
09/28/2019 07H,8238
09/28/2019 06H,9389
09/28/2019 05H,11383
09/28/2019 04H,11986
09/28/2019 03H,11982
09/28/2019 02H,11942
09/28/2019 01H,11256
09/28/2019 00H,10184
09/27/2019 23H,9625
09/27/2019 22H,9412
09/27/2019 21H,9453
09/27/2019 20H,9724
09/27/2019 19H,9291
09/27/2019 18H,9291
09/27/2019 17H,9094
09/27/2019 16H,9539
09/27/2019 15H,10854
09/27/2019 14H,10630
09/27/2019 13H,8866
09/27/2019 12H,7560
09/27/2019 11H,7381
09/27/2019 10H,7485
09/27/2019 09H,7291
09/27/2019 08H,7563
09/27/2019 07H,8586
09/27/2019 06H,9964
09/27/2019 05H,11555
09/27/2019 04H,12391
09/27/2019 03H,12505
09/27/2019 02H,11849
09/27/2019 01H,12210
09/27/2019 00H,11278
09/26/2019 23H,10111
09/26/2019 22H,9930
09/26/2019 21H,9811
09/26/2019 20H,9726
09/26/2019 19H,9800
09/26/2019 18H,9997
09/26/2019 17H,10157
09/26/2019 16H,10166
09/26/2019 15H,10213
09/26/2019 14H,10250
09/26/2019 13H,8286
09/26/2019 12H,7003
09/26/2019 11H,6867
09/26/2019 10H,7252
09/26/2019 09H,7894
09/26/2019 08H,8397
09/26/2019 07H,9491
09/26/2019 06H,10845
09/26/2019 05H,12394
09/26/2019 04H,13588
09/26/2019 03H,14069
09/26/2019 02H,14200
09/26/2019 01H,14014
09/26/2019 00H,13518
09/25/2019 23H,13096
09/25/2019 22H,12330
09/25/2019 21H,12229
09/25/2019 20H,11918
09/25/2019 19H,11672
09/25/2019 18H,11549
09/25/2019 17H,11454
09/25/2019 16H,11576
09/25/2019 15H,12281
09/25/2019 14H,11353
09/25/2019 13H,9613
09/25/2019 12H,8070
09/25/2019 11H,7933
09/25/2019 10H,7944
09/25/2019 09H,8280
09/25/2019 08H,8460
09/25/2019 07H,8548
09/25/2019 06H,9459
09/25/2019 05H,10774
09/25/2019 04H,11390
09/25/2019 03H,11870
09/25/2019 02H,11769
09/25/2019 01H,11507
09/25/2019 00H,11110
09/24/2019 23H,10499
09/24/2019 22H,10213
09/24/2019 21H,10322
09/24/2019 20H,9830
09/24/2019 19H,9284
09/24/2019 18H,9508
09/24/2019 17H,10070
09/24/2019 16H,10139
09/24/2019 15H,11358
09/24/2019 14H,10818
09/24/2019 13H,8669
09/24/2019 12H,7548
09/24/2019 11H,7384
09/24/2019 10H,7197
09/24/2019 09H,7445
09/24/2019 08H,8085
09/24/2019 07H,8463
09/24/2019 06H,9831
09/24/2019 05H,11313
09/24/2019 04H,12583
09/24/2019 03H,12614
09/24/2019 02H,12950
09/24/2019 01H,12583
09/24/2019 00H,11597
09/23/2019 23H,10654
09/23/2019 22H,10183
09/23/2019 21H,10515
09/23/2019 20H,10275
09/23/2019 19H,10103
09/23/2019 18H,9798
09/23/2019 17H,9695
09/23/2019 16H,10735
09/23/2019 15H,11038
09/23/2019 14H,10424
09/23/2019 13H,8403
09/23/2019 12H,7348
09/23/2019 11H,6887
09/23/2019 10H,6559
09/23/2019 09H,6312
09/23/2019 08H,6916
09/23/2019 07H,8547
09/23/2019 06H,10475
09/23/2019 05H,12321
09/23/2019 04H,13742
09/23/2019 03H,14622
09/23/2019 02H,14372
09/23/2019 01H,13201
09/23/2019 00H,11831
09/22/2019 23H,11422
09/22/2019 22H,11433
09/22/2019 21H,11177
09/22/2019 20H,10470
09/22/2019 19H,9992
09/22/2019 18H,9965
09/22/2019 17H,9731
09/22/2019 16H,9117
09/22/2019 15H,8882
09/22/2019 14H,9101
09/22/2019 13H,8619
09/22/2019 12H,8330
09/22/2019 11H,8175
09/22/2019 10H,8103
09/22/2019 09H,8129
09/22/2019 08H,8214
09/22/2019 07H,8676
09/22/2019 06H,9972
09/22/2019 05H,11978
09/22/2019 04H,13014
09/22/2019 03H,13581
09/22/2019 02H,13727
09/22/2019 01H,13417
09/22/2019 00H,11707
09/21/2019 23H,11273
09/21/2019 22H,11062
09/21/2019 21H,10693
09/21/2019 20H,10762
09/21/2019 19H,10298
09/21/2019 18H,9838
09/21/2019 17H,9591
09/21/2019 16H,9141
09/21/2019 15H,9102
09/21/2019 14H,8762
09/21/2019 13H,7721
09/21/2019 12H,7238
09/21/2019 11H,6828
09/21/2019 10H,6725
09/21/2019 09H,6788
09/21/2019 08H,7074
09/21/2019 07H,8766
09/21/2019 06H,10089
09/21/2019 05H,11504
09/21/2019 04H,12301
09/21/2019 03H,12260
09/21/2019 02H,12308
09/21/2019 01H,12253
09/21/2019 00H,11442
09/20/2019 23H,11302
09/20/2019 22H,11591
09/20/2019 21H,11719
09/20/2019 20H,11434
09/20/2019 19H,10894
09/20/2019 18H,10965
09/20/2019 17H,10741
09/20/2019 16H,10715
09/20/2019 15H,11294
09/20/2019 14H,10951
09/20/2019 13H,8455
09/20/2019 12H,7338
09/20/2019 11H,6682
09/20/2019 10H,6742
09/20/2019 09H,6948
09/20/2019 08H,7335
09/20/2019 07H,8497
09/20/2019 06H,9282
09/20/2019 05H,11102
09/20/2019 04H,12441
09/20/2019 03H,12597
09/20/2019 02H,12494
09/20/2019 01H,12584
09/20/2019 00H,12206
09/19/2019 23H,12042
09/19/2019 22H,11142
09/19/2019 21H,10998
09/19/2019 20H,10972
09/19/2019 19H,10931
09/19/2019 18H,10786
09/19/2019 17H,10835
09/19/2019 16H,11123
09/19/2019 15H,11758
09/19/2019 14H,11671
09/19/2019 13H,9458
09/19/2019 12H,7888
09/19/2019 11H,7486
09/19/2019 10H,7675
09/19/2019 09H,7275
09/19/2019 08H,7916
09/19/2019 07H,8866
09/19/2019 06H,10756
09/19/2019 05H,12411
09/19/2019 04H,13742
09/19/2019 03H,14130
09/19/2019 02H,13981
09/19/2019 01H,13690
09/19/2019 00H,12538
09/18/2019 23H,11958
09/18/2019 22H,11304
09/18/2019 21H,11089
09/18/2019 20H,11073
09/18/2019 19H,11004
09/18/2019 18H,10689
09/18/2019 17H,10686
09/18/2019 16H,10900
09/18/2019 15H,12108
09/18/2019 14H,11116
09/18/2019 13H,9131
09/18/2019 12H,7429
09/18/2019 11H,7138
09/18/2019 10H,7338
09/18/2019 09H,6838
09/18/2019 08H,7391
09/18/2019 07H,8416
09/18/2019 06H,9499
09/18/2019 05H,11205
09/18/2019 04H,13401
09/18/2019 03H,14300
09/18/2019 02H,13859
09/18/2019 01H,12303
09/18/2019 00H,11011
09/17/2019 23H,10700
09/17/2019 22H,10520
09/17/2019 21H,10010
09/17/2019 20H,9311
09/17/2019 19H,9552
09/17/2019 18H,9396
09/17/2019 17H,9528
09/17/2019 16H,9758
09/17/2019 15H,9939
09/17/2019 14H,9371
09/17/2019 13H,8430
09/17/2019 12H,7168
09/17/2019 11H,6929
09/17/2019 10H,6618
09/17/2019 09H,6752
09/17/2019 08H,7383
09/17/2019 07H,8052
09/17/2019 06H,9996
09/17/2019 05H,11892
09/17/2019 04H,13077
09/17/2019 03H,13983
09/17/2019 02H,14038
09/17/2019 01H,13374
09/17/2019 00H,12603
09/16/2019 23H,12261
09/16/2019 22H,12627
09/16/2019 21H,12227
09/16/2019 20H,12391
09/16/2019 19H,11920
09/16/2019 18H,11345
09/16/2019 17H,11311
09/16/2019 16H,11811
09/16/2019 15H,12390
09/16/2019 14H,11792
09/16/2019 13H,10126
09/16/2019 12H,8185
09/16/2019 11H,7685
09/16/2019 10H,7922
09/16/2019 09H,8327
09/16/2019 08H,8368
09/16/2019 07H,9430
09/16/2019 06H,11013
09/16/2019 05H,13419
09/16/2019 04H,14460
09/16/2019 03H,14632
09/16/2019 02H,14453
09/16/2019 01H,13372
09/16/2019 00H,12332
09/15/2019 23H,11547
09/15/2019 22H,10520
09/15/2019 21H,9911
09/15/2019 20H,9798
09/15/2019 19H,9836
09/15/2019 18H,9926
09/15/2019 17H,9923
09/15/2019 16H,9507
09/15/2019 15H,8935
09/15/2019 14H,8277
09/15/2019 13H,7322
09/15/2019 12H,7232
09/15/2019 11H,7298
09/15/2019 10H,7299
09/15/2019 09H,7744
09/15/2019 08H,8163
09/15/2019 07H,9854
09/15/2019 06H,10990
09/15/2019 05H,13055
09/15/2019 04H,14238
09/15/2019 03H,14561
09/15/2019 02H,14972
09/15/2019 01H,14838
09/15/2019 00H,13108
09/14/2019 23H,12764
09/14/2019 22H,12420
09/14/2019 21H,12013
09/14/2019 20H,11303
09/14/2019 19H,10416
09/14/2019 18H,9816
09/14/2019 17H,9286
09/14/2019 16H,9260
09/14/2019 15H,8706
09/14/2019 14H,8501
09/14/2019 13H,8278
09/14/2019 12H,8309
09/14/2019 11H,8146
09/14/2019 10H,8122
09/14/2019 09H,8339
09/14/2019 08H,8642
09/14/2019 07H,10003
09/14/2019 06H,11489
09/14/2019 05H,13763
09/14/2019 04H,14670
09/14/2019 03H,14901
09/14/2019 02H,15261
09/14/2019 01H,14876
09/14/2019 00H,14239
09/13/2019 23H,14114
09/13/2019 22H,13406
09/13/2019 21H,12605
09/13/2019 20H,11569
09/13/2019 19H,10672
09/13/2019 18H,10055
09/13/2019 17H,10200
09/13/2019 16H,10114
09/13/2019 15H,10099
09/13/2019 14H,10242
09/13/2019 13H,8699
09/13/2019 12H,7430
09/13/2019 11H,7045
09/13/2019 10H,7340
09/13/2019 09H,7585
09/13/2019 08H,8547
09/13/2019 07H,9548
09/13/2019 06H,10997
09/13/2019 05H,13764
09/13/2019 04H,15219
09/13/2019 03H,16253
09/13/2019 02H,16665
09/13/2019 01H,16484
09/13/2019 00H,15156
09/12/2019 23H,15323
09/12/2019 22H,14206
09/12/2019 21H,13547
09/12/2019 20H,12884
09/12/2019 19H,11809
09/12/2019 18H,10991
09/12/2019 17H,10889
09/12/2019 16H,11092
09/12/2019 15H,11147
09/12/2019 14H,11411
09/12/2019 13H,9509
09/12/2019 12H,8082
09/12/2019 11H,7680
09/12/2019 10H,7752
09/12/2019 09H,8162
09/12/2019 08H,8429
09/12/2019 07H,9654
09/12/2019 06H,11300
09/12/2019 05H,13476
09/12/2019 04H,14983
09/12/2019 03H,14834
09/12/2019 02H,14737
09/12/2019 01H,14167
09/12/2019 00H,12314
09/11/2019 23H,12581
09/11/2019 22H,12827
09/11/2019 21H,12229
09/11/2019 20H,11541
09/11/2019 19H,10733
09/11/2019 18H,9811
09/11/2019 17H,9387
09/11/2019 16H,9537
09/11/2019 15H,10216
09/11/2019 14H,10348
09/11/2019 13H,8593
09/11/2019 12H,7823
09/11/2019 11H,7095
09/11/2019 10H,7150
09/11/2019 09H,7445
09/11/2019 08H,8252
09/11/2019 07H,9347
09/11/2019 06H,11478
09/11/2019 05H,13999
09/11/2019 04H,14857
09/11/2019 03H,14921
09/11/2019 02H,14292
09/11/2019 01H,13791
09/11/2019 00H,12731
09/10/2019 23H,12177
09/10/2019 22H,11683
09/10/2019 21H,11312
09/10/2019 20H,10924
09/10/2019 19H,10541
09/10/2019 18H,10295
09/10/2019 17H,10239
09/10/2019 16H,10359
09/10/2019 15H,10343
09/10/2019 14H,10087
09/10/2019 13H,8734
09/10/2019 12H,7731
09/10/2019 11H,7524
09/10/2019 10H,7473
09/10/2019 09H,7830
09/10/2019 08H,8348
09/10/2019 07H,9702
09/10/2019 06H,11399
09/10/2019 05H,13662
09/10/2019 04H,14982
09/10/2019 03H,15374
09/10/2019 02H,15225
09/10/2019 01H,14330
09/10/2019 00H,13487
09/9/2019 23H,12941
09/9/2019 22H,12666
09/9/2019 21H,12059
09/9/2019 20H,11644
09/9/2019 19H,9743
09/9/2019 18H,9139
09/9/2019 17H,8832
09/9/2019 16H,9053
09/9/2019 15H,9231
09/9/2019 14H,9003
09/9/2019 13H,7867
09/9/2019 12H,7305
09/9/2019 11H,7077
09/9/2019 10H,7103
09/9/2019 09H,7261
09/9/2019 08H,7565
09/9/2019 07H,8271
09/9/2019 06H,9406
09/9/2019 05H,10881
09/9/2019 04H,12455
09/9/2019 03H,12563
09/9/2019 02H,12182
09/9/2019 01H,11981
09/9/2019 00H,11347
09/8/2019 23H,10987
09/8/2019 22H,9799
09/8/2019 21H,9481
09/8/2019 20H,8787
09/8/2019 19H,8172
09/8/2019 18H,8352
09/8/2019 17H,8202
09/8/2019 16H,8360
09/8/2019 15H,8171
09/8/2019 14H,7980
09/8/2019 13H,7439
09/8/2019 12H,7217
09/8/2019 11H,6643
09/8/2019 10H,6937
09/8/2019 09H,7332
09/8/2019 08H,7745
09/8/2019 07H,8037
09/8/2019 06H,8832
09/8/2019 05H,10100
09/8/2019 04H,10899
09/8/2019 03H,12666
09/8/2019 02H,13392
09/8/2019 01H,13058
09/8/2019 00H,12836
09/7/2019 23H,12521
09/7/2019 22H,12242
09/7/2019 21H,11856
09/7/2019 20H,11634
09/7/2019 19H,10800
09/7/2019 18H,10206
09/7/2019 17H,10090
09/7/2019 16H,9498
09/7/2019 15H,9106
09/7/2019 14H,8582
09/7/2019 13H,7903
09/7/2019 12H,7191
09/7/2019 11H,7046
09/7/2019 10H,7421
09/7/2019 09H,7913
09/7/2019 08H,8308
09/7/2019 07H,9416
09/7/2019 06H,11018
09/7/2019 05H,12801
09/7/2019 04H,14343
09/7/2019 03H,15673
09/7/2019 02H,16361
09/7/2019 01H,16237
09/7/2019 00H,15593
09/6/2019 23H,14572
09/6/2019 22H,13659
09/6/2019 21H,13946
09/6/2019 20H,13397
09/6/2019 19H,12560
09/6/2019 18H,11914
09/6/2019 17H,11550
09/6/2019 16H,11397
09/6/2019 15H,10879
09/6/2019 14H,10479
09/6/2019 13H,8725
09/6/2019 12H,7745
09/6/2019 11H,7272
09/6/2019 10H,7740
09/6/2019 09H,7938
09/6/2019 08H,8547
09/6/2019 07H,8627
09/6/2019 06H,10885
09/6/2019 05H,13080
09/6/2019 04H,15110
09/6/2019 03H,16491
09/6/2019 02H,16751
09/6/2019 01H,16504
09/6/2019 00H,16342
09/5/2019 23H,15687
09/5/2019 22H,14839
09/5/2019 21H,13889
09/5/2019 20H,12342
09/5/2019 19H,11189
09/5/2019 18H,10764
09/5/2019 17H,10728
09/5/2019 16H,10366
09/5/2019 15H,10373
09/5/2019 14H,9541
09/5/2019 13H,8505
09/5/2019 12H,7208
09/5/2019 11H,7117
09/5/2019 10H,7240
09/5/2019 09H,7409
09/5/2019 08H,8244
09/5/2019 07H,9467
09/5/2019 06H,10821
09/5/2019 05H,14090
09/5/2019 04H,15984
09/5/2019 03H,17479
09/5/2019 02H,18441
09/5/2019 01H,18104
09/5/2019 00H,17020
09/4/2019 23H,16024
09/4/2019 22H,15406
09/4/2019 21H,14360
09/4/2019 20H,13058
09/4/2019 19H,12130
09/4/2019 18H,11219
09/4/2019 17H,11057
09/4/2019 16H,11006
09/4/2019 15H,10959
09/4/2019 14H,10486
09/4/2019 13H,8665
09/4/2019 12H,7801
09/4/2019 11H,7878
09/4/2019 10H,7838
09/4/2019 09H,8009
09/4/2019 08H,7954
09/4/2019 07H,9002
09/4/2019 06H,10384
09/4/2019 05H,12496
09/4/2019 04H,14714
09/4/2019 03H,15596
09/4/2019 02H,16379
09/4/2019 01H,16733
09/4/2019 00H,16279
09/3/2019 23H,16453
09/3/2019 22H,15839
09/3/2019 21H,14696
09/3/2019 20H,13637
09/3/2019 19H,12223
09/3/2019 18H,11334
09/3/2019 17H,11073
09/3/2019 16H,10767
09/3/2019 15H,10904
09/3/2019 14H,10346
09/3/2019 13H,9315
09/3/2019 12H,8039
09/3/2019 11H,7756
09/3/2019 10H,8004
09/3/2019 09H,8514
09/3/2019 08H,9462
09/3/2019 07H,10442
09/3/2019 06H,11975
09/3/2019 05H,14636
09/3/2019 04H,15542
09/3/2019 03H,16252
09/3/2019 02H,17065
09/3/2019 01H,17498
09/3/2019 00H,16542
09/2/2019 23H,16006
09/2/2019 22H,15647
09/2/2019 21H,14403
09/2/2019 20H,13330
09/2/2019 19H,12422
09/2/2019 18H,11699
09/2/2019 17H,10893
09/2/2019 16H,10092
09/2/2019 15H,9450
09/2/2019 14H,8799
09/2/2019 13H,8027
09/2/2019 12H,7564
09/2/2019 11H,7360
09/2/2019 10H,7287
09/2/2019 09H,7649
09/2/2019 08H,8280
09/2/2019 07H,9366
09/2/2019 06H,10882
09/2/2019 05H,12469
09/2/2019 04H,13370
09/2/2019 03H,13923
09/2/2019 02H,14408
09/2/2019 01H,13845
09/2/2019 00H,13777
09/1/2019 23H,13862
09/1/2019 22H,13526
09/1/2019 21H,12702
09/1/2019 20H,12349
09/1/2019 19H,11674
09/1/2019 18H,10685
09/1/2019 17H,10368
09/1/2019 16H,10209
09/1/2019 15H,9546
09/1/2019 14H,9233
09/1/2019 13H,8585
09/1/2019 12H,8020
09/1/2019 11H,7801
09/1/2019 10H,7893
09/1/2019 09H,8300
09/1/2019 08H,9127
09/1/2019 07H,9030
09/1/2019 06H,10253
09/1/2019 05H,12122
09/1/2019 04H,13283
09/1/2019 03H,14537
09/1/2019 02H,15037
09/1/2019 01H,15204
09/1/2019 00H,15123
08/31/2019 23H,14612
08/31/2019 22H,13734
08/31/2019 21H,13221
08/31/2019 20H,12625
08/31/2019 19H,11279
08/31/2019 18H,10678
08/31/2019 17H,10095
08/31/2019 16H,9319
08/31/2019 15H,8881
08/31/2019 14H,8254
08/31/2019 13H,7567
08/31/2019 12H,7336
08/31/2019 11H,7506
08/31/2019 10H,8091
08/31/2019 09H,8388
08/31/2019 08H,9293
08/31/2019 07H,10217
08/31/2019 06H,11412
08/31/2019 05H,13192
08/31/2019 04H,14957
08/31/2019 03H,16268
08/31/2019 02H,16820
08/31/2019 01H,16820
08/31/2019 00H,16206
08/30/2019 23H,15971
08/30/2019 22H,15625
08/30/2019 21H,15184
08/30/2019 20H,14696
08/30/2019 19H,13530
08/30/2019 18H,12507
08/30/2019 17H,11676
08/30/2019 16H,11326
08/30/2019 15H,11151
08/30/2019 14H,10291
08/30/2019 13H,9362
08/30/2019 12H,9114
08/30/2019 11H,8949
08/30/2019 10H,9279
08/30/2019 09H,9438
08/30/2019 08H,9630
08/30/2019 07H,10745
08/30/2019 06H,12089
08/30/2019 05H,14399
08/30/2019 04H,15890
08/30/2019 03H,16475
08/30/2019 02H,16901
08/30/2019 01H,16930
08/30/2019 00H,16658
08/29/2019 23H,16504
08/29/2019 22H,16021
08/29/2019 21H,15381
08/29/2019 20H,14030
08/29/2019 19H,13334
08/29/2019 18H,13066
08/29/2019 17H,12786
08/29/2019 16H,12575
08/29/2019 15H,12354
08/29/2019 14H,12359
08/29/2019 13H,10540
08/29/2019 12H,9507
08/29/2019 11H,9407
08/29/2019 10H,9657
08/29/2019 09H,9921
08/29/2019 08H,10525
08/29/2019 07H,11542
08/29/2019 06H,13390
08/29/2019 05H,15458
08/29/2019 04H,17589
08/29/2019 03H,18154
08/29/2019 02H,18921
08/29/2019 01H,18887
