Net generation from nuclear for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.NUC.H
19:02:21 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.NUC.H megawatthours
06/20/2021 13H,95226
06/20/2021 12H,95288
06/20/2021 11H,95238
06/20/2021 10H,95132
06/20/2021 09H,95003
06/20/2021 08H,94713
06/20/2021 07H,94663
06/20/2021 06H,94517
06/20/2021 05H,94550
06/20/2021 04H,94766
06/20/2021 03H,94213
06/20/2021 02H,94227
06/20/2021 01H,94462
06/20/2021 00H,94120
06/19/2021 23H,93929
06/19/2021 22H,93846
06/19/2021 21H,93875
06/19/2021 20H,93863
06/19/2021 19H,93674
06/19/2021 18H,93355
06/19/2021 17H,93283
06/19/2021 16H,93157
06/19/2021 15H,92999
06/19/2021 14H,92952
06/19/2021 13H,92900
06/19/2021 12H,92915
06/19/2021 11H,92886
06/19/2021 10H,92751
06/19/2021 09H,92492
06/19/2021 08H,92408
06/19/2021 07H,92106
06/19/2021 06H,91972
06/19/2021 05H,91765
06/19/2021 04H,91792
06/19/2021 03H,91615
06/19/2021 02H,91738
06/19/2021 01H,91746
06/19/2021 00H,91654
06/18/2021 23H,91575
06/18/2021 22H,91497
06/18/2021 21H,91424
06/18/2021 20H,91359
06/18/2021 19H,91227
06/18/2021 18H,91133
06/18/2021 17H,91109
06/18/2021 16H,91158
06/18/2021 15H,91171
06/18/2021 14H,91127
06/18/2021 13H,91039
06/18/2021 12H,91078
06/18/2021 11H,91075
06/18/2021 10H,91070
06/18/2021 09H,91041
06/18/2021 08H,91003
06/18/2021 07H,90985
06/18/2021 06H,90952
06/18/2021 05H,90933
06/18/2021 04H,90966
06/18/2021 03H,90850
06/18/2021 02H,90838
06/18/2021 01H,90861
06/18/2021 00H,90858
06/17/2021 23H,90859
06/17/2021 22H,90864
06/17/2021 21H,90883
06/17/2021 20H,90899
06/17/2021 19H,90880
06/17/2021 18H,90919
06/17/2021 17H,90957
06/17/2021 16H,91037
06/17/2021 15H,91075
06/17/2021 14H,91142
06/17/2021 13H,91223
06/17/2021 12H,91237
06/17/2021 11H,91245
06/17/2021 10H,91268
06/17/2021 09H,91107
06/17/2021 08H,91031
06/17/2021 07H,91058
06/17/2021 06H,91084
06/17/2021 05H,91067
06/17/2021 04H,91001
06/17/2021 03H,91034
06/17/2021 02H,90995
06/17/2021 01H,90980
06/17/2021 00H,90927
06/16/2021 23H,90913
06/16/2021 22H,90862
06/16/2021 21H,90726
06/16/2021 20H,90290
06/16/2021 19H,90218
06/16/2021 18H,90274
06/16/2021 17H,90325
06/16/2021 16H,90393
06/16/2021 15H,90720
06/16/2021 14H,90701
06/16/2021 13H,90731
06/16/2021 12H,90761
06/16/2021 11H,90915
06/16/2021 10H,91203
06/16/2021 09H,91057
06/16/2021 08H,91033
06/16/2021 07H,90977
06/16/2021 06H,91056
06/16/2021 05H,91018
06/16/2021 04H,90922
06/16/2021 03H,90937
06/16/2021 02H,90910
06/16/2021 01H,90905
06/16/2021 00H,90840
06/15/2021 23H,90837
06/15/2021 22H,90821
06/15/2021 21H,90818
06/15/2021 20H,90808
06/15/2021 19H,90820
06/15/2021 18H,90833
06/15/2021 17H,90886
06/15/2021 16H,90937
06/15/2021 15H,90962
06/15/2021 14H,90989
06/15/2021 13H,91016
06/15/2021 12H,91014
06/15/2021 11H,90976
06/15/2021 10H,90946
06/15/2021 09H,90748
06/15/2021 08H,90641
06/15/2021 07H,90599
06/15/2021 06H,90662
06/15/2021 05H,90649
06/15/2021 04H,90609
06/15/2021 03H,90924
06/15/2021 02H,90855
06/15/2021 01H,90878
06/15/2021 00H,90847
06/14/2021 23H,90823
06/14/2021 22H,90822
06/14/2021 21H,90826
06/14/2021 20H,90744
06/14/2021 19H,90770
06/14/2021 18H,90808
06/14/2021 17H,90819
06/14/2021 16H,90766
06/14/2021 15H,90846
06/14/2021 14H,90915
06/14/2021 13H,90974
06/14/2021 12H,91072
06/14/2021 11H,91073
06/14/2021 10H,91076
06/14/2021 09H,91010
06/14/2021 08H,90976
06/14/2021 07H,90951
06/14/2021 06H,90915
06/14/2021 05H,90980
06/14/2021 04H,90225
06/14/2021 03H,90783
06/14/2021 02H,90732
06/14/2021 01H,90642
06/14/2021 00H,90515
06/13/2021 23H,90382
06/13/2021 22H,90290
06/13/2021 21H,90166
06/13/2021 20H,90105
06/13/2021 19H,90081
06/13/2021 18H,90059
06/13/2021 17H,89934
06/13/2021 16H,89755
06/13/2021 15H,89703
06/13/2021 14H,89659
06/13/2021 13H,89346
06/13/2021 12H,89259
06/13/2021 11H,89228
06/13/2021 10H,89076
06/13/2021 09H,88975
06/13/2021 08H,88860
06/13/2021 07H,88682
06/13/2021 06H,88722
06/13/2021 05H,88498
06/13/2021 04H,88740
06/13/2021 03H,88354
06/13/2021 02H,88486
06/13/2021 01H,88588
06/13/2021 00H,88459
06/12/2021 23H,88369
06/12/2021 22H,88379
06/12/2021 21H,88321
06/12/2021 20H,88228
06/12/2021 19H,88104
06/12/2021 18H,88135
06/12/2021 17H,88215
06/12/2021 16H,88346
06/12/2021 15H,88391
06/12/2021 14H,88479
06/12/2021 13H,88487
06/12/2021 12H,88507
06/12/2021 11H,88517
06/12/2021 10H,88363
06/12/2021 09H,88377
06/12/2021 08H,88619
06/12/2021 07H,88892
06/12/2021 06H,88964
06/12/2021 05H,89244
06/12/2021 04H,89709
06/12/2021 03H,89692
06/12/2021 02H,89729
06/12/2021 01H,89705
06/12/2021 00H,89726
06/11/2021 23H,89762
06/11/2021 22H,90157
06/11/2021 21H,90296
06/11/2021 20H,90329
06/11/2021 19H,90352
06/11/2021 18H,90357
06/11/2021 17H,90372
06/11/2021 16H,90376
06/11/2021 15H,90411
06/11/2021 14H,90471
06/11/2021 13H,90512
06/11/2021 12H,90508
06/11/2021 11H,90516
06/11/2021 10H,90446
06/11/2021 09H,90297
06/11/2021 08H,90288
06/11/2021 07H,90288
06/11/2021 06H,90367
06/11/2021 05H,90418
06/11/2021 04H,90488
06/11/2021 03H,90492
06/11/2021 02H,90517
06/11/2021 01H,90522
06/11/2021 00H,90446
06/10/2021 23H,90454
06/10/2021 22H,90442
06/10/2021 21H,90468
06/10/2021 20H,90576
06/10/2021 19H,90596
06/10/2021 18H,90692
06/10/2021 17H,91061
06/10/2021 16H,91509
06/10/2021 15H,91768
06/10/2021 14H,91871
06/10/2021 13H,91915
06/10/2021 12H,91969
06/10/2021 11H,91944
06/10/2021 10H,91884
06/10/2021 09H,91755
06/10/2021 08H,91729
06/10/2021 07H,91702
06/10/2021 06H,91718
06/10/2021 05H,91725
06/10/2021 04H,91720
06/10/2021 03H,91723
06/10/2021 02H,91637
06/10/2021 01H,91604
06/10/2021 00H,91579
06/9/2021 23H,91546
06/9/2021 22H,91582
06/9/2021 21H,91621
06/9/2021 20H,91614
06/9/2021 19H,91608
06/9/2021 18H,91613
06/9/2021 17H,91613
06/9/2021 16H,91712
06/9/2021 15H,91769
06/9/2021 14H,91800
06/9/2021 13H,91890
06/9/2021 12H,91978
06/9/2021 11H,91989
06/9/2021 10H,91898
06/9/2021 09H,91762
06/9/2021 08H,91631
06/9/2021 07H,91492
06/9/2021 06H,91495
06/9/2021 05H,91360
06/9/2021 04H,91275
06/9/2021 03H,91268
06/9/2021 02H,91247
06/9/2021 01H,91187
06/9/2021 00H,91167
06/8/2021 23H,91136
06/8/2021 22H,91139
06/8/2021 21H,91098
06/8/2021 20H,91071
06/8/2021 19H,91060
06/8/2021 18H,91122
06/8/2021 17H,91080
06/8/2021 16H,91019
06/8/2021 15H,91009
06/8/2021 14H,90932
06/8/2021 13H,90935
06/8/2021 12H,90861
06/8/2021 11H,90869
06/8/2021 10H,90730
06/8/2021 09H,90624
06/8/2021 08H,86852
06/8/2021 07H,86869
06/8/2021 06H,90637
06/8/2021 05H,90700
06/8/2021 04H,90549
06/8/2021 03H,90608
06/8/2021 02H,90570
06/8/2021 01H,90733
06/8/2021 00H,90694
06/7/2021 23H,90717
06/7/2021 22H,90766
06/7/2021 21H,91302
06/7/2021 20H,91931
06/7/2021 19H,91965
06/7/2021 18H,92024
06/7/2021 17H,92012
06/7/2021 16H,92086
06/7/2021 15H,92143
06/7/2021 14H,92107
06/7/2021 13H,92194
06/7/2021 12H,92225
06/7/2021 11H,92262
06/7/2021 10H,92118
06/7/2021 09H,92055
06/7/2021 08H,92008
06/7/2021 07H,91794
06/7/2021 06H,91819
06/7/2021 05H,91823
06/7/2021 04H,91863
06/7/2021 03H,91867
06/7/2021 02H,91858
06/7/2021 01H,91997
06/7/2021 00H,91975
06/6/2021 23H,91940
06/6/2021 22H,91939
06/6/2021 21H,91899
06/6/2021 20H,91940
06/6/2021 19H,91916
06/6/2021 18H,91862
06/6/2021 17H,91825
06/6/2021 16H,91807
06/6/2021 15H,91721
06/6/2021 14H,91733
06/6/2021 13H,91732
06/6/2021 12H,91730
06/6/2021 11H,91598
06/6/2021 10H,91546
06/6/2021 09H,91415
06/6/2021 08H,91336
06/6/2021 07H,91211
06/6/2021 06H,91148
06/6/2021 05H,91093
06/6/2021 04H,91337
06/6/2021 03H,91162
06/6/2021 02H,91179
06/6/2021 01H,91088
06/6/2021 00H,91001
06/5/2021 23H,90941
06/5/2021 22H,90968
06/5/2021 21H,90975
06/5/2021 20H,91251
06/5/2021 19H,91627
06/5/2021 18H,91958
06/5/2021 17H,92068
06/5/2021 16H,91939
06/5/2021 15H,92017
06/5/2021 14H,92374
06/5/2021 13H,92542
06/5/2021 12H,92997
06/5/2021 11H,93018
06/5/2021 10H,92871
06/5/2021 09H,92810
06/5/2021 08H,92809
06/5/2021 07H,92631
06/5/2021 06H,92691
06/5/2021 05H,92989
06/5/2021 04H,92358
06/5/2021 03H,92879
06/5/2021 02H,91068
06/5/2021 01H,94197
06/5/2021 00H,94421
06/4/2021 23H,94469
06/4/2021 22H,94502
06/4/2021 21H,94573
06/4/2021 20H,94535
06/4/2021 19H,94553
06/4/2021 18H,94551
06/4/2021 17H,94606
06/4/2021 16H,94631
06/4/2021 15H,94617
06/4/2021 14H,94526
06/4/2021 13H,94547
06/4/2021 12H,94659
06/4/2021 11H,94785
06/4/2021 10H,94695
06/4/2021 09H,94648
06/4/2021 08H,94601
06/4/2021 07H,94571
06/4/2021 06H,94554
06/4/2021 05H,94503
06/4/2021 04H,94491
06/4/2021 03H,94373
06/4/2021 02H,94346
06/4/2021 01H,94319
06/4/2021 00H,94326
06/3/2021 23H,94327
06/3/2021 22H,94284
06/3/2021 21H,94270
06/3/2021 20H,94245
06/3/2021 19H,94313
06/3/2021 18H,94305
06/3/2021 17H,94303
06/3/2021 16H,93446
06/3/2021 15H,94401
06/3/2021 14H,94507
06/3/2021 13H,94612
06/3/2021 12H,94640
06/3/2021 11H,94656
06/3/2021 10H,94616
06/3/2021 09H,94529
06/3/2021 08H,94542
06/3/2021 07H,94495
06/3/2021 06H,94522
06/3/2021 05H,94496
06/3/2021 04H,93898
06/3/2021 03H,94235
06/3/2021 02H,94232
06/3/2021 01H,94249
06/3/2021 00H,94241
06/2/2021 23H,94280
06/2/2021 22H,94266
06/2/2021 21H,94290
06/2/2021 20H,94267
06/2/2021 19H,94264
06/2/2021 18H,94288
06/2/2021 17H,94293
06/2/2021 16H,94301
06/2/2021 15H,94255
06/2/2021 14H,94340
06/2/2021 13H,94321
06/2/2021 12H,94331
06/2/2021 11H,94376
06/2/2021 10H,94280
06/2/2021 09H,94090
06/2/2021 08H,94070
06/2/2021 07H,94113
06/2/2021 06H,94012
06/2/2021 05H,93996
06/2/2021 04H,94042
06/2/2021 03H,94007
06/2/2021 02H,94022
06/2/2021 01H,94029
06/2/2021 00H,93989
06/1/2021 23H,94000
06/1/2021 22H,94044
06/1/2021 21H,94063
06/1/2021 20H,94057
06/1/2021 19H,94059
06/1/2021 18H,94077
06/1/2021 17H,94184
06/1/2021 16H,94224
06/1/2021 15H,94221
06/1/2021 14H,94303
06/1/2021 13H,94427
06/1/2021 12H,94401
06/1/2021 11H,94441
06/1/2021 10H,94429
06/1/2021 09H,94262
06/1/2021 08H,94227
06/1/2021 07H,94180
06/1/2021 06H,94163
06/1/2021 05H,94082
06/1/2021 04H,93985
06/1/2021 03H,94095
06/1/2021 02H,94105
06/1/2021 01H,94093
06/1/2021 00H,94104
05/31/2021 23H,94068
05/31/2021 22H,94059
05/31/2021 21H,94043
05/31/2021 20H,94002
05/31/2021 19H,94056
05/31/2021 18H,94083
05/31/2021 17H,94155
05/31/2021 16H,94206
05/31/2021 15H,94260
05/31/2021 14H,94318
05/31/2021 13H,94335
05/31/2021 12H,94350
05/31/2021 11H,94329
05/31/2021 10H,94205
05/31/2021 09H,93969
05/31/2021 08H,93799
05/31/2021 07H,93737
05/31/2021 06H,93639
05/31/2021 05H,93608
05/31/2021 04H,93757
05/31/2021 03H,93446
05/31/2021 02H,93387
05/31/2021 01H,93311
05/31/2021 00H,93265
05/30/2021 23H,93109
05/30/2021 22H,92996
05/30/2021 21H,92991
05/30/2021 20H,93050
05/30/2021 19H,93202
05/30/2021 18H,93387
05/30/2021 17H,93504
05/30/2021 16H,93470
05/30/2021 15H,93457
05/30/2021 14H,93420
05/30/2021 13H,93407
05/30/2021 12H,93356
05/30/2021 11H,93344
05/30/2021 10H,93320
05/30/2021 09H,93214
05/30/2021 08H,93199
05/30/2021 07H,93167
05/30/2021 06H,93153
05/30/2021 05H,93214
05/30/2021 04H,92815
05/30/2021 03H,93129
05/30/2021 02H,93035
05/30/2021 01H,93033
05/30/2021 00H,92909
05/29/2021 23H,92883
05/29/2021 22H,92833
05/29/2021 21H,92772
05/29/2021 20H,92732
05/29/2021 19H,92718
05/29/2021 18H,92706
05/29/2021 17H,92728
05/29/2021 16H,92878
05/29/2021 15H,93066
05/29/2021 14H,93127
05/29/2021 13H,93186
05/29/2021 12H,93118
05/29/2021 11H,93073
05/29/2021 10H,92956
05/29/2021 09H,92733
05/29/2021 08H,92746
05/29/2021 07H,92836
05/29/2021 06H,92848
05/29/2021 05H,92794
05/29/2021 04H,91272
05/29/2021 03H,92686
05/29/2021 02H,92721
05/29/2021 01H,92717
05/29/2021 00H,92690
05/28/2021 23H,92620
05/28/2021 22H,92568
05/28/2021 21H,92470
05/28/2021 20H,92501
05/28/2021 19H,92542
05/28/2021 18H,92383
05/28/2021 17H,92225
05/28/2021 16H,92044
05/28/2021 15H,91888
05/28/2021 14H,91673
05/28/2021 13H,91493
05/28/2021 12H,91354
05/28/2021 11H,91237
05/28/2021 10H,90977
05/28/2021 09H,90813
05/28/2021 08H,90649
05/28/2021 07H,90573
05/28/2021 06H,90535
05/28/2021 05H,90601
05/28/2021 04H,89975
05/28/2021 03H,90585
05/28/2021 02H,90576
05/28/2021 01H,90552
05/28/2021 00H,90368
05/27/2021 23H,90238
05/27/2021 22H,90203
05/27/2021 21H,90199
05/27/2021 20H,90099
05/27/2021 19H,90145
05/27/2021 18H,90088
05/27/2021 17H,89984
05/27/2021 16H,89990
05/27/2021 15H,89999
05/27/2021 14H,90095
05/27/2021 13H,90209
05/27/2021 12H,90229
05/27/2021 11H,90389
05/27/2021 10H,90507
05/27/2021 09H,90531
05/27/2021 08H,90597
05/27/2021 07H,90613
05/27/2021 06H,90672
05/27/2021 05H,90629
05/27/2021 04H,91145
05/27/2021 03H,90541
05/27/2021 02H,90419
05/27/2021 01H,90247
05/27/2021 00H,90216
05/26/2021 23H,90204
05/26/2021 22H,90172
05/26/2021 21H,90100
05/26/2021 20H,90064
05/26/2021 19H,90387
05/26/2021 18H,90656
05/26/2021 17H,90636
05/26/2021 16H,90691
05/26/2021 15H,90773
05/26/2021 14H,90807
05/26/2021 13H,90945
05/26/2021 12H,91029
05/26/2021 11H,91120
05/26/2021 10H,91126
05/26/2021 09H,90957
05/26/2021 08H,90814
05/26/2021 07H,90839
05/26/2021 06H,90836
05/26/2021 05H,90960
05/26/2021 04H,90982
05/26/2021 03H,90947
05/26/2021 02H,90972
05/26/2021 01H,90990
05/26/2021 00H,90940
05/25/2021 23H,90934
05/25/2021 22H,90946
05/25/2021 21H,90912
05/25/2021 20H,90927
05/25/2021 19H,90984
05/25/2021 18H,91081
05/25/2021 17H,91162
05/25/2021 16H,91242
05/25/2021 15H,91322
05/25/2021 14H,91400
05/25/2021 13H,91474
05/25/2021 12H,91528
05/25/2021 11H,91544
05/25/2021 10H,91364
05/25/2021 09H,91276
05/25/2021 08H,91105
05/25/2021 07H,91029
05/25/2021 06H,90988
05/25/2021 05H,91194
05/25/2021 04H,92300
05/25/2021 03H,91129
05/25/2021 02H,91133
05/25/2021 01H,91115
05/25/2021 00H,91083
05/24/2021 23H,91043
05/24/2021 22H,90875
05/24/2021 21H,90676
05/24/2021 20H,90596
05/24/2021 19H,90732
05/24/2021 18H,90793
05/24/2021 17H,90798
05/24/2021 16H,90792
05/24/2021 15H,90891
05/24/2021 14H,91338
05/24/2021 13H,92384
05/24/2021 12H,92574
05/24/2021 11H,92767
05/24/2021 10H,92906
05/24/2021 09H,92706
05/24/2021 08H,92821
05/24/2021 07H,92735
05/24/2021 06H,92462
05/24/2021 05H,92340
05/24/2021 04H,92064
05/24/2021 03H,92036
05/24/2021 02H,91947
05/24/2021 01H,91798
05/24/2021 00H,91605
05/23/2021 23H,91440
05/23/2021 22H,91400
05/23/2021 21H,91388
05/23/2021 20H,91390
05/23/2021 19H,91256
05/23/2021 18H,91298
05/23/2021 17H,91309
05/23/2021 16H,91276
05/23/2021 15H,91239
05/23/2021 14H,91222
05/23/2021 13H,91221
05/23/2021 12H,91008
05/23/2021 11H,90759
05/23/2021 10H,90570
05/23/2021 09H,90453
05/23/2021 08H,90435
05/23/2021 07H,90415
05/23/2021 06H,90425
05/23/2021 05H,90299
05/23/2021 04H,89687
05/23/2021 03H,90198
05/23/2021 02H,90132
05/23/2021 01H,90045
05/23/2021 00H,89897
05/22/2021 23H,89814
05/22/2021 22H,89761
05/22/2021 21H,89621
05/22/2021 20H,89611
05/22/2021 19H,89690
05/22/2021 18H,89674
05/22/2021 17H,89557
05/22/2021 16H,89424
05/22/2021 15H,89120
05/22/2021 14H,88964
05/22/2021 13H,89004
05/22/2021 12H,89051
05/22/2021 11H,89011
05/22/2021 10H,88900
05/22/2021 09H,88682
05/22/2021 08H,88541
05/22/2021 07H,88615
05/22/2021 06H,88800
05/22/2021 05H,89013
05/22/2021 04H,88727
05/22/2021 03H,89147
05/22/2021 02H,89210
05/22/2021 01H,89319
05/22/2021 00H,89160
05/21/2021 23H,89060
05/21/2021 22H,89022
05/21/2021 21H,89057
05/21/2021 20H,88984
05/21/2021 19H,88951
05/21/2021 18H,88996
05/21/2021 17H,88964
05/21/2021 16H,88879
05/21/2021 15H,88878
05/21/2021 14H,88937
05/21/2021 13H,88997
05/21/2021 12H,89042
05/21/2021 11H,89039
05/21/2021 10H,88994
05/21/2021 09H,88849
05/21/2021 08H,88685
05/21/2021 07H,88614
05/21/2021 06H,88607
05/21/2021 05H,88537
05/21/2021 04H,88234
05/21/2021 03H,88154
05/21/2021 02H,88479
05/21/2021 01H,88697
05/21/2021 00H,88643
05/20/2021 23H,88628
05/20/2021 22H,88579
05/20/2021 21H,88593
05/20/2021 20H,88566
05/20/2021 19H,88579
05/20/2021 18H,88598
05/20/2021 17H,88496
05/20/2021 16H,88513
05/20/2021 15H,88519
05/20/2021 14H,88572
05/20/2021 13H,88633
05/20/2021 12H,88595
05/20/2021 11H,88665
05/20/2021 10H,88641
05/20/2021 09H,88442
05/20/2021 08H,88386
05/20/2021 07H,88389
05/20/2021 06H,88402
05/20/2021 05H,88422
05/20/2021 04H,86856
05/20/2021 03H,88279
05/20/2021 02H,88204
05/20/2021 01H,88307
05/20/2021 00H,88406
05/19/2021 23H,88278
05/19/2021 22H,88149
05/19/2021 21H,88052
05/19/2021 20H,87925
05/19/2021 19H,87841
05/19/2021 18H,87806
05/19/2021 17H,87699
05/19/2021 16H,87595
05/19/2021 15H,87596
05/19/2021 14H,87609
05/19/2021 13H,87684
05/19/2021 12H,87730
05/19/2021 11H,88000
05/19/2021 10H,88860
05/19/2021 09H,88668
05/19/2021 08H,88560
05/19/2021 07H,88221
05/19/2021 06H,88130
05/19/2021 05H,87996
05/19/2021 04H,86597
05/19/2021 03H,87536
05/19/2021 02H,87199
05/19/2021 01H,87140
05/19/2021 00H,87059
05/18/2021 23H,86955
05/18/2021 22H,86904
05/18/2021 21H,86875
05/18/2021 20H,86903
05/18/2021 19H,87022
05/18/2021 18H,86552
05/18/2021 17H,86428
05/18/2021 16H,86320
05/18/2021 15H,86218
05/18/2021 14H,86068
05/18/2021 13H,86204
05/18/2021 12H,86189
05/18/2021 11H,86108
05/18/2021 10H,86059
05/18/2021 09H,85991
05/18/2021 08H,85849
05/18/2021 07H,85812
05/18/2021 06H,85695
05/18/2021 05H,85668
05/18/2021 04H,85830
05/18/2021 03H,85321
05/18/2021 02H,85245
05/18/2021 01H,85452
05/18/2021 00H,85594
05/17/2021 23H,85668
05/17/2021 22H,85810
05/17/2021 21H,85785
05/17/2021 20H,85698
05/17/2021 19H,85679
05/17/2021 18H,85666
05/17/2021 17H,85378
05/17/2021 16H,85279
05/17/2021 15H,85284
05/17/2021 14H,85307
05/17/2021 13H,85423
05/17/2021 12H,85457
05/17/2021 11H,85540
05/17/2021 10H,85635
05/17/2021 09H,85684
05/17/2021 08H,85747
05/17/2021 07H,85856
05/17/2021 06H,85707
05/17/2021 05H,85494
05/17/2021 04H,83430
05/17/2021 03H,84858
05/17/2021 02H,84591
05/17/2021 01H,84592
05/17/2021 00H,84505
05/16/2021 23H,84454
05/16/2021 22H,84417
05/16/2021 21H,84292
05/16/2021 20H,84032
05/16/2021 19H,83851
05/16/2021 18H,83809
05/16/2021 17H,84067
05/16/2021 16H,84030
05/16/2021 15H,83972
05/16/2021 14H,83878
05/16/2021 13H,83933
05/16/2021 12H,83767
05/16/2021 11H,83484
05/16/2021 10H,83118
05/16/2021 09H,82874
05/16/2021 08H,82620
05/16/2021 07H,82254
05/16/2021 06H,81721
05/16/2021 05H,81712
05/16/2021 04H,80972
05/16/2021 03H,80734
05/16/2021 02H,80697
05/16/2021 01H,80930
05/16/2021 00H,80844
05/15/2021 23H,80702
05/15/2021 22H,81728
05/15/2021 21H,81774
05/15/2021 20H,81728
05/15/2021 19H,81832
05/15/2021 18H,81913
05/15/2021 17H,81959
05/15/2021 16H,81899
05/15/2021 15H,81922
05/15/2021 14H,82412
05/15/2021 13H,82632
05/15/2021 12H,82654
05/15/2021 11H,82689
05/15/2021 10H,82709
05/15/2021 09H,82671
05/15/2021 08H,82392
05/15/2021 07H,82348
05/15/2021 06H,82298
05/15/2021 05H,82384
05/15/2021 04H,82408
05/15/2021 03H,82475
05/15/2021 02H,82612
05/15/2021 01H,82664
05/15/2021 00H,82651
05/14/2021 23H,82676
05/14/2021 22H,82624
05/14/2021 21H,82611
05/14/2021 20H,82577
05/14/2021 19H,82529
05/14/2021 18H,82465
05/14/2021 17H,82341
05/14/2021 16H,82417
05/14/2021 15H,82368
05/14/2021 14H,82414
05/14/2021 13H,82505
05/14/2021 12H,82529
05/14/2021 11H,82585
05/14/2021 10H,82513
05/14/2021 09H,82460
05/14/2021 08H,82366
05/14/2021 07H,82333
05/14/2021 06H,82294
05/14/2021 05H,82194
05/14/2021 04H,81635
05/14/2021 03H,81890
05/14/2021 02H,81835
05/14/2021 01H,81807
05/14/2021 00H,81742
05/13/2021 23H,81720
05/13/2021 22H,81666
05/13/2021 21H,81568
05/13/2021 20H,81443
05/13/2021 19H,81377
05/13/2021 18H,81272
05/13/2021 17H,81222
05/13/2021 16H,81251
05/13/2021 15H,81188
05/13/2021 14H,81101
05/13/2021 13H,81072
05/13/2021 12H,81030
05/13/2021 11H,81139
05/13/2021 10H,81145
05/13/2021 09H,80910
05/13/2021 08H,80707
05/13/2021 07H,80614
05/13/2021 06H,80622
05/13/2021 05H,80646
05/13/2021 04H,80273
05/13/2021 03H,80815
05/13/2021 02H,80801
05/13/2021 01H,80806
05/13/2021 00H,80779
05/12/2021 23H,80827
05/12/2021 22H,81061
05/12/2021 21H,81367
05/12/2021 20H,81653
05/12/2021 19H,81675
05/12/2021 18H,81672
05/12/2021 17H,81647
05/12/2021 16H,81609
05/12/2021 15H,81635
05/12/2021 14H,81568
05/12/2021 13H,81601
05/12/2021 12H,81585
05/12/2021 11H,81566
05/12/2021 10H,81525
05/12/2021 09H,81371
05/12/2021 08H,81398
05/12/2021 07H,81380
05/12/2021 06H,81280
05/12/2021 05H,81240
05/12/2021 04H,80334
05/12/2021 03H,80125
05/12/2021 02H,80015
05/12/2021 01H,81033
05/12/2021 00H,80988
05/11/2021 23H,80910
05/11/2021 22H,80906
05/11/2021 21H,80868
05/11/2021 20H,80788
05/11/2021 19H,80739
05/11/2021 18H,80720
05/11/2021 17H,80719
05/11/2021 16H,80696
05/11/2021 15H,80689
05/11/2021 14H,80649
05/11/2021 13H,80809
05/11/2021 12H,80936
05/11/2021 11H,80983
05/11/2021 10H,80914
05/11/2021 09H,80962
05/11/2021 08H,80868
05/11/2021 07H,80847
05/11/2021 06H,80825
05/11/2021 05H,80843
05/11/2021 04H,80770
05/11/2021 03H,80790
05/11/2021 02H,80775
05/11/2021 01H,80762
05/11/2021 00H,80729
05/10/2021 23H,80734
05/10/2021 22H,80753
05/10/2021 21H,80629
05/10/2021 20H,80574
05/10/2021 19H,80505
05/10/2021 18H,80515
05/10/2021 17H,80522
05/10/2021 16H,80581
05/10/2021 15H,79724
05/10/2021 14H,80618
05/10/2021 13H,80606
05/10/2021 12H,80713
05/10/2021 11H,80700
05/10/2021 10H,80606
05/10/2021 09H,80429
05/10/2021 08H,80271
05/10/2021 07H,80198
05/10/2021 06H,80221
05/10/2021 05H,80248
05/10/2021 04H,79811
05/10/2021 03H,80147
05/10/2021 02H,80230
05/10/2021 01H,80284
05/10/2021 00H,80283
05/9/2021 23H,80195
05/9/2021 22H,80195
05/9/2021 21H,80172
05/9/2021 20H,80156
05/9/2021 19H,80115
05/9/2021 18H,80029
