Net generation from other for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.OTH.H
19:02:28 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.OTH.H megawatthours
09/11/2018 21H,7099
09/11/2018 20H,7118
09/11/2018 19H,7114
09/11/2018 18H,7020
09/11/2018 17H,6915
09/11/2018 16H,6804
09/11/2018 15H,6540
09/11/2018 14H,6289
09/11/2018 13H,6135
09/11/2018 12H,6457
09/11/2018 11H,6293
09/11/2018 10H,6095
09/11/2018 09H,5943
09/11/2018 08H,5944
09/11/2018 07H,5953
09/11/2018 06H,6001
09/11/2018 05H,6126
09/11/2018 04H,6449
09/11/2018 03H,6895
09/11/2018 02H,7080
09/11/2018 01H,7321
09/11/2018 00H,7319
09/10/2018 23H,7347
09/10/2018 22H,7286
09/10/2018 21H,7178
09/10/2018 20H,7183
09/10/2018 19H,7270
09/10/2018 18H,7228
09/10/2018 17H,7117
09/10/2018 16H,6906
09/10/2018 15H,6789
09/10/2018 14H,6808
09/10/2018 13H,6493
09/10/2018 12H,6273
09/10/2018 11H,6141
09/10/2018 10H,5966
09/10/2018 09H,5807
09/10/2018 08H,5843
09/10/2018 07H,5901
09/10/2018 06H,6140
09/10/2018 05H,6373
09/10/2018 04H,6686
09/10/2018 03H,7001
09/10/2018 02H,7244
09/10/2018 01H,7432
09/10/2018 00H,7482
09/9/2018 23H,7466
09/9/2018 22H,7472
09/9/2018 21H,7443
09/9/2018 20H,7479
09/9/2018 19H,7554
09/9/2018 18H,7502
09/9/2018 17H,7394
09/9/2018 16H,7189
09/9/2018 15H,7011
09/9/2018 14H,6790
09/9/2018 13H,6379
09/9/2018 12H,6021
09/9/2018 11H,5816
09/9/2018 10H,5809
09/9/2018 09H,5786
09/9/2018 08H,5834
09/9/2018 07H,5860
09/9/2018 06H,5951
09/9/2018 05H,6102
09/9/2018 04H,6449
09/9/2018 03H,6724
09/9/2018 02H,6848
09/9/2018 01H,6939
09/9/2018 00H,7083
09/8/2018 23H,7035
09/8/2018 22H,7111
09/8/2018 21H,7123
09/8/2018 20H,7131
09/8/2018 19H,7168
09/8/2018 18H,7198
09/8/2018 17H,7185
09/8/2018 16H,7136
09/8/2018 15H,7147
09/8/2018 14H,7473
09/8/2018 13H,7059
09/8/2018 12H,6729
09/8/2018 11H,6523
09/8/2018 10H,6366
09/8/2018 09H,6370
09/8/2018 08H,6410
09/8/2018 07H,6453
09/8/2018 06H,6456
09/8/2018 05H,6498
09/8/2018 04H,6630
09/8/2018 03H,6872
09/8/2018 02H,7222
09/8/2018 01H,7550
09/8/2018 00H,7594
09/7/2018 23H,7599
09/7/2018 22H,7567
09/7/2018 21H,7473
09/7/2018 20H,7583
09/7/2018 19H,7894
09/7/2018 18H,7230
09/7/2018 17H,7221
09/7/2018 16H,7063
09/7/2018 15H,6940
09/7/2018 14H,6676
09/7/2018 13H,6390
09/7/2018 12H,7078
09/7/2018 11H,7019
09/7/2018 10H,6997
09/7/2018 09H,6909
09/7/2018 08H,6849
09/7/2018 07H,6974
09/7/2018 06H,7060
09/7/2018 05H,6442
09/7/2018 04H,6970
09/7/2018 03H,7001
09/7/2018 02H,7231
09/7/2018 01H,7482
09/7/2018 00H,7426
09/6/2018 23H,7600
09/6/2018 22H,7904
09/6/2018 21H,8118
09/6/2018 20H,8106
09/6/2018 19H,8153
09/6/2018 18H,8137
09/6/2018 17H,8007
09/6/2018 16H,7839
09/6/2018 15H,7810
09/6/2018 14H,8511
09/6/2018 13H,7303
09/6/2018 12H,7957
09/6/2018 11H,7850
09/6/2018 10H,7554
09/6/2018 09H,7128
09/6/2018 08H,7105
09/6/2018 07H,7326
09/6/2018 06H,7528
09/6/2018 05H,7764
09/6/2018 04H,8142
09/6/2018 03H,7741
09/6/2018 02H,8069
09/6/2018 01H,8173
09/6/2018 00H,8166
09/5/2018 23H,8183
09/5/2018 22H,8258
09/5/2018 21H,8179
09/5/2018 20H,8018
09/5/2018 19H,8176
09/5/2018 18H,9574
09/5/2018 17H,7942
09/5/2018 16H,7806
09/5/2018 15H,7605
09/5/2018 14H,7263
09/5/2018 13H,7022
09/5/2018 12H,6763
09/5/2018 11H,7488
09/5/2018 10H,7082
09/5/2018 09H,6920
09/5/2018 08H,6909
09/5/2018 07H,6929
09/5/2018 06H,6893
09/5/2018 05H,7295
09/5/2018 04H,7088
09/5/2018 03H,7566
09/5/2018 02H,7808
09/5/2018 01H,8098
09/5/2018 00H,8076
09/4/2018 23H,8147
09/4/2018 22H,8235
09/4/2018 21H,8209
09/4/2018 20H,8225
09/4/2018 19H,8069
09/4/2018 18H,8057
09/4/2018 17H,7880
09/4/2018 16H,7638
09/4/2018 15H,7531
09/4/2018 14H,7378
09/4/2018 13H,7670
09/4/2018 12H,7413
09/4/2018 11H,7257
09/4/2018 10H,6964
09/4/2018 09H,6516
09/4/2018 08H,6427
09/4/2018 07H,6447
09/4/2018 06H,6621
09/4/2018 05H,6953
09/4/2018 04H,7233
09/4/2018 03H,7501
09/4/2018 02H,7597
09/4/2018 01H,7824
09/4/2018 00H,7891
09/3/2018 23H,8068
09/3/2018 22H,8206
09/3/2018 21H,8228
09/3/2018 20H,8085
09/3/2018 19H,8084
09/3/2018 18H,8086
09/3/2018 17H,7843
09/3/2018 16H,7574
09/3/2018 15H,7255
09/3/2018 14H,7177
09/3/2018 13H,6953
09/3/2018 12H,6529
09/3/2018 11H,6342
09/3/2018 10H,6125
09/3/2018 09H,6078
09/3/2018 08H,6036
09/3/2018 07H,5999
09/3/2018 06H,6041
09/3/2018 05H,6278
09/3/2018 04H,6768
09/3/2018 03H,7057
09/3/2018 02H,7321
09/3/2018 01H,7420
09/3/2018 00H,7441
09/2/2018 23H,7376
09/2/2018 22H,7413
09/2/2018 21H,7377
09/2/2018 20H,7341
09/2/2018 19H,7295
09/2/2018 18H,7269
09/2/2018 17H,7222
09/2/2018 16H,7117
09/2/2018 15H,6829
09/2/2018 14H,6551
09/2/2018 13H,6463
09/2/2018 12H,6217
09/2/2018 11H,6092
09/2/2018 10H,5998
09/2/2018 09H,5950
09/2/2018 08H,6001
09/2/2018 07H,6020
09/2/2018 06H,6097
09/2/2018 05H,6149
09/2/2018 04H,6441
09/2/2018 03H,6849
09/2/2018 02H,7170
09/2/2018 01H,7213
09/2/2018 00H,7210
09/1/2018 23H,7267
09/1/2018 22H,7283
09/1/2018 21H,7284
09/1/2018 20H,7246
09/1/2018 19H,7214
09/1/2018 18H,7179
09/1/2018 17H,7145
09/1/2018 16H,7019
09/1/2018 15H,6749
09/1/2018 14H,6585
09/1/2018 13H,6481
09/1/2018 12H,6352
09/1/2018 11H,6240
09/1/2018 10H,6106
09/1/2018 09H,6084
09/1/2018 08H,6076
09/1/2018 07H,6062
09/1/2018 06H,6083
09/1/2018 05H,6274
09/1/2018 04H,6704
09/1/2018 03H,7210
09/1/2018 02H,7451
09/1/2018 01H,7700
09/1/2018 00H,7712
08/31/2018 23H,7738
08/31/2018 22H,7763
08/31/2018 21H,7778
08/31/2018 20H,7821
08/31/2018 19H,7841
08/31/2018 18H,7811
08/31/2018 17H,7772
08/31/2018 16H,7770
08/31/2018 15H,7637
08/31/2018 14H,7496
08/31/2018 13H,7280
08/31/2018 12H,7019
08/31/2018 11H,6951
08/31/2018 10H,6775
08/31/2018 09H,6734
08/31/2018 08H,6670
08/31/2018 07H,6710
08/31/2018 06H,6746
08/31/2018 05H,6849
08/31/2018 04H,7138
08/31/2018 03H,7299
08/31/2018 02H,7703
08/31/2018 01H,8021
08/31/2018 00H,7949
08/30/2018 23H,8113
08/30/2018 22H,8219
08/30/2018 21H,8019
08/30/2018 20H,7889
08/30/2018 19H,7869
08/30/2018 18H,7883
08/30/2018 17H,8048
08/30/2018 16H,7941
08/30/2018 15H,7825
08/30/2018 14H,7508
08/30/2018 13H,7662
08/30/2018 12H,7365
08/30/2018 11H,7222
08/30/2018 10H,7066
08/30/2018 09H,7041
08/30/2018 08H,6951
08/30/2018 07H,7103
08/30/2018 06H,7043
08/30/2018 05H,7316
08/30/2018 04H,6965
08/30/2018 03H,7470
08/30/2018 02H,7919
08/30/2018 01H,8096
08/30/2018 00H,8066
08/29/2018 23H,8080
08/29/2018 22H,8177
08/29/2018 21H,8272
08/29/2018 20H,8350
08/29/2018 19H,8141
08/29/2018 18H,8054
08/29/2018 17H,8031
08/29/2018 16H,7974
08/29/2018 15H,7950
08/29/2018 14H,7575
08/29/2018 13H,7313
08/29/2018 12H,7028
08/29/2018 11H,7005
08/29/2018 10H,6834
08/29/2018 09H,6757
08/29/2018 08H,6818
08/29/2018 07H,7013
08/29/2018 06H,7098
08/29/2018 05H,7276
08/29/2018 04H,7492
08/29/2018 03H,7568
08/29/2018 02H,7968
08/29/2018 01H,8177
08/29/2018 00H,8229
08/28/2018 23H,8178
08/28/2018 22H,8210
08/28/2018 21H,8158
08/28/2018 20H,8162
08/28/2018 19H,8204
08/28/2018 18H,8157
08/28/2018 17H,7952
08/28/2018 16H,7960
08/28/2018 15H,7932
08/28/2018 14H,7743
08/28/2018 13H,7274
08/28/2018 12H,7331
08/28/2018 11H,7138
08/28/2018 10H,6341
08/28/2018 09H,6166
08/28/2018 08H,6756
08/28/2018 07H,6880
08/28/2018 06H,7084
08/28/2018 05H,7211
08/28/2018 04H,7457
08/28/2018 03H,7052
08/28/2018 02H,7300
08/28/2018 01H,7369
08/28/2018 00H,7347
08/27/2018 23H,7421
08/27/2018 22H,7404
08/27/2018 21H,7387
08/27/2018 20H,7410
08/27/2018 19H,7384
08/27/2018 18H,7273
08/27/2018 17H,7179
08/27/2018 16H,7230
08/27/2018 15H,7169
08/27/2018 14H,7013
08/27/2018 13H,7526
08/27/2018 12H,7402
08/27/2018 11H,7255
08/27/2018 10H,7041
08/27/2018 09H,6802
08/27/2018 08H,6753
08/27/2018 07H,6935
08/27/2018 06H,7114
08/27/2018 05H,7110
08/27/2018 04H,7379
08/27/2018 03H,7509
08/27/2018 02H,7615
08/27/2018 01H,6795
08/27/2018 00H,6766
08/26/2018 23H,6705
08/26/2018 22H,6747
08/26/2018 21H,6763
08/26/2018 20H,6731
08/26/2018 19H,6735
08/26/2018 18H,7285
08/26/2018 17H,7152
08/26/2018 16H,6960
08/26/2018 15H,6591
08/26/2018 14H,6356
08/26/2018 13H,6267
08/26/2018 12H,6178
08/26/2018 11H,5965
08/26/2018 10H,5864
08/26/2018 09H,5856
08/26/2018 08H,5969
08/26/2018 07H,6037
08/26/2018 06H,6223
08/26/2018 05H,6383
08/26/2018 04H,6675
08/26/2018 03H,6734
08/26/2018 02H,6811
08/26/2018 01H,6943
08/26/2018 00H,7143
08/25/2018 23H,7200
08/25/2018 22H,6795
08/25/2018 21H,6862
08/25/2018 20H,6859
08/25/2018 19H,6814
08/25/2018 18H,6849
08/25/2018 17H,6849
08/25/2018 16H,7210
08/25/2018 15H,7037
08/25/2018 14H,6751
08/25/2018 13H,6453
08/25/2018 12H,6247
08/25/2018 11H,6198
08/25/2018 10H,6015
08/25/2018 09H,6004
08/25/2018 08H,6078
08/25/2018 07H,6070
08/25/2018 06H,6247
08/25/2018 05H,6455
08/25/2018 04H,6816
08/25/2018 03H,6873
08/25/2018 02H,6940
08/25/2018 01H,7014
08/25/2018 00H,7046
08/24/2018 23H,6798
08/24/2018 22H,7151
08/24/2018 21H,7243
08/24/2018 20H,7394
08/24/2018 19H,7392
08/24/2018 18H,7203
08/24/2018 17H,7146
08/24/2018 16H,6710
08/24/2018 15H,7347
08/24/2018 14H,6996
08/24/2018 13H,6857
08/24/2018 12H,6811
08/24/2018 11H,6646
08/24/2018 10H,6455
08/24/2018 09H,6301
08/24/2018 08H,6247
08/24/2018 07H,6262
08/24/2018 06H,6485
08/24/2018 05H,6698
08/24/2018 04H,6777
08/24/2018 03H,6902
08/24/2018 02H,6982
08/24/2018 01H,7107
08/24/2018 00H,7093
08/23/2018 23H,7220
08/23/2018 22H,6738
08/23/2018 21H,6727
08/23/2018 20H,6602
08/23/2018 19H,6510
08/23/2018 18H,6535
08/23/2018 17H,6471
08/23/2018 16H,6425
08/23/2018 15H,6281
08/23/2018 14H,6579
08/23/2018 13H,6410
08/23/2018 12H,6274
08/23/2018 11H,6349
08/23/2018 10H,6234
08/23/2018 09H,5980
08/23/2018 08H,6002
08/23/2018 07H,5995
08/23/2018 06H,6163
08/23/2018 05H,6427
08/23/2018 04H,6546
08/23/2018 03H,6883
08/23/2018 02H,7044
08/23/2018 01H,7068
08/23/2018 00H,7048
08/22/2018 23H,6773
08/22/2018 22H,6783
08/22/2018 21H,6779
08/22/2018 20H,6811
08/22/2018 19H,6749
08/22/2018 18H,6674
08/22/2018 17H,6635
08/22/2018 16H,6648
08/22/2018 15H,6682
08/22/2018 14H,7154
08/22/2018 13H,6920
08/22/2018 12H,6666
08/22/2018 11H,6490
08/22/2018 10H,6332
08/22/2018 09H,6187
08/22/2018 08H,6157
08/22/2018 07H,6134
08/22/2018 06H,6245
08/22/2018 05H,6360
08/22/2018 04H,6521
08/22/2018 03H,6734
08/22/2018 02H,6858
08/22/2018 01H,6917
08/22/2018 00H,6947
08/21/2018 23H,7041
08/21/2018 22H,7163
08/21/2018 21H,6721
08/21/2018 20H,6730
08/21/2018 19H,6761
08/21/2018 18H,6785
08/21/2018 17H,6813
08/21/2018 16H,6773
08/21/2018 15H,6610
08/21/2018 14H,6969
08/21/2018 13H,6819
08/21/2018 12H,6511
08/21/2018 11H,6514
08/21/2018 10H,6470
08/21/2018 09H,6344
08/21/2018 08H,6287
08/21/2018 07H,6334
08/21/2018 06H,6404
08/21/2018 05H,6495
08/21/2018 04H,6627
08/21/2018 03H,6749
08/21/2018 02H,6863
08/21/2018 01H,6953
08/21/2018 00H,6950
08/20/2018 23H,6994
08/20/2018 22H,7027
08/20/2018 21H,7079
08/20/2018 20H,7073
08/20/2018 19H,7099
08/20/2018 18H,7115
08/20/2018 17H,7117
08/20/2018 16H,6977
08/20/2018 15H,6840
08/20/2018 14H,6677
08/20/2018 13H,6496
08/20/2018 12H,6310
08/20/2018 11H,6272
08/20/2018 10H,6169
08/20/2018 09H,6114
08/20/2018 08H,6017
08/20/2018 07H,6055
08/20/2018 06H,6189
08/20/2018 05H,6350
08/20/2018 04H,6685
08/20/2018 03H,6919
08/20/2018 02H,6999
08/20/2018 01H,7154
08/20/2018 00H,7212
08/19/2018 23H,7249
08/19/2018 22H,7235
08/19/2018 21H,7188
08/19/2018 20H,7194
08/19/2018 19H,7157
08/19/2018 18H,7165
08/19/2018 17H,7126
08/19/2018 16H,7131
08/19/2018 15H,7096
08/19/2018 14H,7006
08/19/2018 13H,6808
08/19/2018 12H,6596
08/19/2018 11H,6479
08/19/2018 10H,6464
08/19/2018 09H,6417
08/19/2018 08H,6413
08/19/2018 07H,6437
08/19/2018 06H,6644
08/19/2018 05H,6606
08/19/2018 04H,6747
08/19/2018 03H,6907
08/19/2018 02H,7036
08/19/2018 01H,6815
08/19/2018 00H,6816
08/18/2018 23H,6825
08/18/2018 22H,6823
08/18/2018 21H,6803
08/18/2018 20H,6807
08/18/2018 19H,6791
08/18/2018 18H,6772
08/18/2018 17H,6718
08/18/2018 16H,7047
08/18/2018 15H,6920
08/18/2018 14H,6825
08/18/2018 13H,6732
08/18/2018 12H,6576
08/18/2018 11H,6468
08/18/2018 10H,6454
08/18/2018 09H,6399
08/18/2018 08H,6413
08/18/2018 07H,6483
08/18/2018 06H,6576
08/18/2018 05H,6757
08/18/2018 04H,6936
08/18/2018 03H,7182
08/18/2018 02H,6844
08/18/2018 01H,6881
08/18/2018 00H,6951
08/17/2018 23H,6983
08/17/2018 22H,7076
08/17/2018 21H,7096
08/17/2018 20H,7093
08/17/2018 19H,7128
08/17/2018 18H,7022
08/17/2018 17H,6936
08/17/2018 16H,6852
08/17/2018 15H,6907
08/17/2018 14H,6694
08/17/2018 13H,6866
08/17/2018 12H,6734
08/17/2018 11H,6597
08/17/2018 10H,6356
08/17/2018 09H,6224
08/17/2018 08H,6275
08/17/2018 07H,6499
08/17/2018 06H,6636
08/17/2018 05H,6820
08/17/2018 04H,6967
08/17/2018 03H,7099
08/17/2018 02H,7182
08/17/2018 01H,6905
08/17/2018 00H,6888
08/16/2018 23H,6946
08/16/2018 22H,6977
08/16/2018 21H,7028
08/16/2018 20H,7032
08/16/2018 19H,6935
08/16/2018 18H,6963
08/16/2018 17H,6813
08/16/2018 16H,6805
08/16/2018 15H,6642
08/16/2018 14H,6451
08/16/2018 13H,6684
08/16/2018 12H,6502
08/16/2018 11H,6372
08/16/2018 10H,6157
08/16/2018 09H,5853
08/16/2018 08H,5859
08/16/2018 07H,6136
08/16/2018 06H,6277
08/16/2018 05H,6359
08/16/2018 04H,6437
08/16/2018 03H,6466
08/16/2018 02H,6589
08/16/2018 01H,6696
08/16/2018 00H,6767
08/15/2018 23H,6829
08/15/2018 22H,6874
08/15/2018 21H,6866
08/15/2018 20H,6911
08/15/2018 19H,6814
08/15/2018 18H,6843
08/15/2018 17H,6763
08/15/2018 16H,6743
08/15/2018 15H,6529
08/15/2018 14H,6373
08/15/2018 13H,6251
08/15/2018 12H,6422
08/15/2018 11H,6319
08/15/2018 10H,6343
08/15/2018 09H,6277
08/15/2018 08H,6257
08/15/2018 07H,6324
08/15/2018 06H,6449
08/15/2018 05H,6574
08/15/2018 04H,6761
08/15/2018 03H,6665
08/15/2018 02H,6747
08/15/2018 01H,6850
08/15/2018 00H,6914
08/14/2018 23H,6955
08/14/2018 22H,6939
08/14/2018 21H,6907
08/14/2018 20H,6909
08/14/2018 19H,6755
08/14/2018 18H,6725
08/14/2018 17H,6648
08/14/2018 16H,6697
08/14/2018 15H,6630
08/14/2018 14H,6448
08/14/2018 13H,6705
08/14/2018 12H,6476
08/14/2018 11H,6459
08/14/2018 10H,6251
08/14/2018 09H,6045
08/14/2018 08H,6111
08/14/2018 07H,6289
08/14/2018 06H,6497
08/14/2018 05H,6595
08/14/2018 04H,6755
08/14/2018 03H,6923
08/14/2018 02H,7084
08/14/2018 01H,7196
08/14/2018 00H,6849
08/13/2018 23H,6837
08/13/2018 22H,6881
08/13/2018 21H,6945
08/13/2018 20H,6938
08/13/2018 19H,6927
08/13/2018 18H,6893
08/13/2018 17H,6823
08/13/2018 16H,6760
08/13/2018 15H,6635
08/13/2018 14H,6572
08/13/2018 13H,6477
08/13/2018 12H,6729
08/13/2018 11H,6536
08/13/2018 10H,6425
08/13/2018 09H,6301
08/13/2018 08H,6321
08/13/2018 07H,6292
08/13/2018 06H,6496
08/13/2018 05H,6601
08/13/2018 04H,6843
08/13/2018 03H,6513
08/13/2018 02H,6566
08/13/2018 01H,6606
08/13/2018 00H,6753
08/12/2018 23H,6880
08/12/2018 22H,6852
08/12/2018 21H,6777
08/12/2018 20H,6797
08/12/2018 19H,6769
08/12/2018 18H,6700
08/12/2018 17H,6626
08/12/2018 16H,6562
08/12/2018 15H,6495
08/12/2018 14H,6425
08/12/2018 13H,6677
08/12/2018 12H,6507
08/12/2018 11H,6299
08/12/2018 10H,6276
08/12/2018 09H,6243
08/12/2018 08H,6243
08/12/2018 07H,6323
08/12/2018 06H,6485
08/12/2018 05H,6244
08/12/2018 04H,6559
08/12/2018 03H,6596
08/12/2018 02H,6650
08/12/2018 01H,6782
08/12/2018 00H,6796
08/11/2018 23H,6865
08/11/2018 22H,6892
08/11/2018 21H,6855
08/11/2018 20H,6802
08/11/2018 19H,6810
08/11/2018 18H,6766
08/11/2018 17H,6659
08/11/2018 16H,6621
08/11/2018 15H,6491
08/11/2018 14H,6415
08/11/2018 13H,6620
08/11/2018 12H,6483
08/11/2018 11H,6370
08/11/2018 10H,6358
08/11/2018 09H,6422
08/11/2018 08H,6438
08/11/2018 07H,6448
08/11/2018 06H,6524
08/11/2018 05H,6784
08/11/2018 04H,6940
08/11/2018 03H,6996
08/11/2018 02H,6643
08/11/2018 01H,6730
08/11/2018 00H,6765
08/10/2018 23H,6896
08/10/2018 22H,7035
08/10/2018 21H,7064
08/10/2018 20H,6989
08/10/2018 19H,6968
08/10/2018 18H,6989
08/10/2018 17H,6883
08/10/2018 16H,6868
08/10/2018 15H,7218
08/10/2018 14H,7072
08/10/2018 13H,6960
08/10/2018 12H,6911
08/10/2018 11H,6847
08/10/2018 10H,6739
08/10/2018 09H,6684
08/10/2018 08H,6696
08/10/2018 07H,6666
08/10/2018 06H,6886
08/10/2018 05H,7041
08/10/2018 04H,7140
08/10/2018 03H,7270
08/10/2018 02H,6974
08/10/2018 01H,7052
08/10/2018 00H,7060
08/9/2018 23H,7187
08/9/2018 22H,7364
08/9/2018 21H,7274
08/9/2018 20H,7224
08/9/2018 19H,9178
08/9/2018 18H,7209
08/9/2018 17H,7090
08/9/2018 16H,6863
08/9/2018 15H,7156
08/9/2018 14H,7197
08/9/2018 13H,6976
08/9/2018 12H,7915
08/9/2018 11H,6468
08/9/2018 10H,6367
08/9/2018 09H,6167
08/9/2018 08H,6297
08/9/2018 07H,6461
08/9/2018 06H,6693
08/9/2018 05H,6802
08/9/2018 04H,7043
08/9/2018 03H,6804
08/9/2018 02H,6900
08/9/2018 01H,7005
08/9/2018 00H,7200
08/8/2018 23H,7359
08/8/2018 22H,7439
08/8/2018 21H,7400
08/8/2018 20H,7319
08/8/2018 19H,7235
08/8/2018 18H,7269
08/8/2018 17H,7040
08/8/2018 16H,6950
08/8/2018 15H,6811
08/8/2018 14H,6687
08/8/2018 13H,6962
08/8/2018 12H,7983
08/8/2018 11H,6715
08/8/2018 10H,6497
08/8/2018 09H,6357
08/8/2018 08H,6480
08/8/2018 07H,6658
08/8/2018 06H,6730
08/8/2018 05H,6855
08/8/2018 04H,7069
08/8/2018 03H,7336
08/8/2018 02H,7630
08/8/2018 01H,7340
08/8/2018 00H,7313
08/7/2018 23H,7365
08/7/2018 22H,7443
08/7/2018 21H,7554
08/7/2018 20H,7522
08/7/2018 19H,7553
08/7/2018 18H,7455
08/7/2018 17H,7196
08/7/2018 16H,7033
08/7/2018 15H,6961
08/7/2018 14H,6793
08/7/2018 13H,7002
08/7/2018 12H,6878
08/7/2018 11H,6729
08/7/2018 10H,6617
08/7/2018 09H,6481
08/7/2018 08H,6499
08/7/2018 07H,6602
08/7/2018 06H,6779
08/7/2018 05H,7005
08/7/2018 04H,7169
08/7/2018 03H,7360
08/7/2018 02H,7205
08/7/2018 01H,7309
08/7/2018 00H,7240
08/6/2018 23H,7303
08/6/2018 22H,7435
08/6/2018 21H,7434
08/6/2018 20H,7452
08/6/2018 19H,7352
08/6/2018 18H,7292
08/6/2018 17H,7187
08/6/2018 16H,7147
08/6/2018 15H,7062
08/6/2018 14H,6975
08/6/2018 13H,7111
08/6/2018 12H,6827
08/6/2018 11H,6756
08/6/2018 10H,6556
08/6/2018 09H,6369
08/6/2018 08H,6358
08/6/2018 07H,6385
08/6/2018 06H,6519
08/6/2018 05H,6598
08/6/2018 04H,6909
08/6/2018 03H,7316
08/6/2018 02H,7152
08/6/2018 01H,7074
08/6/2018 00H,7086
08/5/2018 23H,7074
08/5/2018 22H,7180
08/5/2018 21H,7171
08/5/2018 20H,7155
08/5/2018 19H,7028
08/5/2018 18H,6920
08/5/2018 17H,6807
08/5/2018 16H,7166
08/5/2018 15H,7074
08/5/2018 14H,6961
08/5/2018 13H,6664
08/5/2018 12H,6251
08/5/2018 11H,6076
08/5/2018 10H,6063
08/5/2018 09H,6061
08/5/2018 08H,6090
08/5/2018 07H,6259
08/5/2018 06H,6498
08/5/2018 05H,6748
08/5/2018 04H,6833
08/5/2018 03H,7025
08/5/2018 02H,7235
08/5/2018 01H,6981
08/5/2018 00H,6956
08/4/2018 23H,7027
08/4/2018 22H,7385
08/4/2018 21H,7378
08/4/2018 20H,7365
08/4/2018 19H,7253
08/4/2018 18H,7243
08/4/2018 17H,7164
08/4/2018 16H,7154
08/4/2018 15H,7061
08/4/2018 14H,6866
08/4/2018 13H,6657
08/4/2018 12H,6358
08/4/2018 11H,6188
08/4/2018 10H,6122
08/4/2018 09H,6014
08/4/2018 08H,6091
08/4/2018 07H,6250
08/4/2018 06H,6363
08/4/2018 05H,6478
08/4/2018 04H,6724
08/4/2018 03H,7214
08/4/2018 02H,7062
08/4/2018 01H,7174
08/4/2018 00H,6961
08/3/2018 23H,7214
08/3/2018 22H,7387
08/3/2018 21H,7388
08/3/2018 20H,7370
08/3/2018 19H,7302
08/3/2018 18H,7069
08/3/2018 17H,6935
08/3/2018 16H,6821
08/3/2018 15H,6728
08/3/2018 14H,6663
08/3/2018 13H,6886
08/3/2018 12H,6658
08/3/2018 11H,6525
08/3/2018 10H,6244
08/3/2018 09H,6073
08/3/2018 08H,6099
08/3/2018 07H,6184
08/3/2018 06H,6388
08/3/2018 05H,6573
08/3/2018 04H,6691
08/3/2018 03H,7026
08/3/2018 02H,6915
08/3/2018 01H,7026
08/3/2018 00H,6974
08/2/2018 23H,7111
08/2/2018 22H,7121
08/2/2018 21H,7055
08/2/2018 20H,6961
08/2/2018 19H,6898
08/2/2018 18H,6882
08/2/2018 17H,6843
08/2/2018 16H,6825
08/2/2018 15H,6720
08/2/2018 14H,6609
08/2/2018 13H,6884
08/2/2018 12H,6613
08/2/2018 11H,6471
08/2/2018 10H,6321
08/2/2018 09H,6196
08/2/2018 08H,6112
08/2/2018 07H,6093
08/2/2018 06H,6287
08/2/2018 05H,6479
08/2/2018 04H,6815
08/2/2018 03H,7147
08/2/2018 02H,7240
08/2/2018 01H,7261
08/2/2018 00H,6962
08/1/2018 23H,6981
08/1/2018 22H,7307
08/1/2018 21H,6947
08/1/2018 20H,6953
08/1/2018 19H,6917
08/1/2018 18H,6949
08/1/2018 17H,6911
08/1/2018 16H,6899
08/1/2018 15H,6840
08/1/2018 14H,7209
08/1/2018 13H,6939
08/1/2018 12H,6735
08/1/2018 11H,6517
08/1/2018 10H,6393
08/1/2018 09H,6322
08/1/2018 08H,6346
08/1/2018 07H,6487
08/1/2018 06H,6582
08/1/2018 05H,6707
08/1/2018 04H,7013
08/1/2018 03H,7137
08/1/2018 02H,7262
08/1/2018 01H,7330
08/1/2018 00H,7382
07/31/2018 23H,7379
07/31/2018 22H,7442
07/31/2018 21H,7395
07/31/2018 20H,6997
07/31/2018 19H,6894
07/31/2018 18H,7218
07/31/2018 17H,7116
07/31/2018 16H,7061
07/31/2018 15H,6962
07/31/2018 14H,6831
07/31/2018 13H,6727
07/31/2018 12H,6628
07/31/2018 11H,6496
07/31/2018 10H,6418
07/31/2018 09H,6389
07/31/2018 08H,6397
07/31/2018 07H,6430
07/31/2018 06H,6775
07/31/2018 05H,6887
07/31/2018 04H,7010
07/31/2018 03H,7196
07/31/2018 02H,7287
07/31/2018 01H,7277
07/31/2018 00H,7354
07/30/2018 23H,7308
07/30/2018 22H,7323
07/30/2018 21H,7267
07/30/2018 20H,7365
07/30/2018 19H,7346
07/30/2018 18H,7316
07/30/2018 17H,7282
07/30/2018 16H,7284
07/30/2018 15H,7380
07/30/2018 14H,7234
07/30/2018 13H,7085
07/30/2018 12H,6857
07/30/2018 11H,6638
07/30/2018 10H,6625
07/30/2018 09H,6538
07/30/2018 08H,6486
07/30/2018 07H,6581
07/30/2018 06H,6697
07/30/2018 05H,6839
07/30/2018 04H,6869
07/30/2018 03H,6957
07/30/2018 02H,7164
07/30/2018 01H,7276
07/30/2018 00H,7327
07/29/2018 23H,7318
07/29/2018 22H,7366
07/29/2018 21H,7407
07/29/2018 20H,7046
07/29/2018 19H,6998
07/29/2018 18H,6961
07/29/2018 17H,6820
07/29/2018 16H,6847
07/29/2018 15H,7209
07/29/2018 14H,6975
07/29/2018 13H,6768
