Net generation from wind for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.WND.H
19:02:48 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.WND.H megawatthours
11/23/2020 06H,31874
11/23/2020 05H,30677
11/23/2020 04H,33014
11/23/2020 03H,34261
11/23/2020 02H,35250
11/23/2020 01H,33345
11/23/2020 00H,31772
11/22/2020 23H,32137
11/22/2020 22H,35076
11/22/2020 21H,36837
11/22/2020 20H,36918
11/22/2020 19H,35223
11/22/2020 18H,34102
11/22/2020 17H,33694
11/22/2020 16H,36045
11/22/2020 15H,37777
11/22/2020 14H,38545
11/22/2020 13H,37677
11/22/2020 12H,35682
11/22/2020 11H,33604
11/22/2020 10H,31855
11/22/2020 09H,30250
11/22/2020 08H,29415
11/22/2020 07H,28553
11/22/2020 06H,28148
11/22/2020 05H,29053
11/22/2020 04H,27426
11/22/2020 03H,26228
11/22/2020 02H,24546
11/22/2020 01H,21522
11/22/2020 00H,18738
11/21/2020 23H,16413
11/21/2020 22H,15432
11/21/2020 21H,16153
11/21/2020 20H,16031
11/21/2020 19H,16565
11/21/2020 18H,17183
11/21/2020 17H,17896
11/21/2020 16H,19605
11/21/2020 15H,21278
11/21/2020 14H,22013
11/21/2020 13H,22896
11/21/2020 12H,24316
11/21/2020 11H,26294
11/21/2020 10H,28342
11/21/2020 09H,30257
11/21/2020 08H,31151
11/21/2020 07H,32296
11/21/2020 06H,33217
11/21/2020 05H,39043
11/21/2020 04H,34455
11/21/2020 03H,34256
11/21/2020 02H,32072
11/21/2020 01H,27807
11/21/2020 00H,23613
11/20/2020 23H,21724
11/20/2020 22H,21853
11/20/2020 21H,22775
11/20/2020 20H,24501
11/20/2020 19H,25919
11/20/2020 18H,28217
11/20/2020 17H,32247
11/20/2020 16H,35517
11/20/2020 15H,40856
11/20/2020 14H,47457
11/20/2020 13H,51801
11/20/2020 12H,54909
11/20/2020 11H,56978
11/20/2020 10H,59257
11/20/2020 09H,59765
11/20/2020 08H,61031
11/20/2020 07H,61666
11/20/2020 06H,62731
11/20/2020 05H,63006
11/20/2020 04H,64798
11/20/2020 03H,64569
11/20/2020 02H,63428
11/20/2020 01H,60117
11/20/2020 00H,57079
11/19/2020 23H,57255
11/19/2020 22H,58269
11/19/2020 21H,59040
11/19/2020 20H,58787
11/19/2020 19H,59209
11/19/2020 18H,61213
11/19/2020 17H,62370
11/19/2020 16H,64770
11/19/2020 15H,67274
11/19/2020 14H,67805
11/19/2020 13H,67085
11/19/2020 12H,65718
11/19/2020 11H,65250
11/19/2020 10H,66041
11/19/2020 09H,66943
11/19/2020 08H,68058
11/19/2020 07H,68100
11/19/2020 06H,69078
11/19/2020 05H,66080
11/19/2020 04H,72842
11/19/2020 03H,73578
11/19/2020 02H,73379
11/19/2020 01H,73432
11/19/2020 00H,70718
11/18/2020 23H,69081
11/18/2020 22H,67220
11/18/2020 21H,65939
11/18/2020 20H,65613
11/18/2020 19H,64929
11/18/2020 18H,62809
11/18/2020 17H,61564
11/18/2020 16H,60230
11/18/2020 15H,61831
11/18/2020 14H,63684
11/18/2020 13H,63030
11/18/2020 12H,62198
11/18/2020 11H,61546
11/18/2020 10H,61325
11/18/2020 09H,61056
11/18/2020 08H,61091
11/18/2020 07H,60898
11/18/2020 06H,59987
11/18/2020 05H,66593
11/18/2020 04H,61787
11/18/2020 03H,61867
11/18/2020 02H,60820
11/18/2020 01H,57685
11/18/2020 00H,54127
11/17/2020 23H,51183
11/17/2020 22H,49140
11/17/2020 21H,47170
11/17/2020 20H,43878
11/17/2020 19H,39029
11/17/2020 18H,33372
11/17/2020 17H,28756
11/17/2020 16H,27244
11/17/2020 15H,31604
11/17/2020 14H,31299
11/17/2020 13H,31413
11/17/2020 12H,31786
11/17/2020 11H,32577
11/17/2020 10H,33407
11/17/2020 09H,34697
11/17/2020 08H,35138
11/17/2020 07H,37157
11/17/2020 06H,39691
11/17/2020 05H,41669
11/17/2020 04H,41453
11/17/2020 03H,41543
11/17/2020 02H,40367
11/17/2020 01H,38363
11/17/2020 00H,34144
11/16/2020 23H,32722
11/16/2020 22H,32730
11/16/2020 21H,34419
11/16/2020 20H,36857
11/16/2020 19H,39987
11/16/2020 18H,39432
11/16/2020 17H,39797
11/16/2020 16H,41994
11/16/2020 15H,49703
11/16/2020 14H,54611
11/16/2020 13H,54071
11/16/2020 12H,53286
11/16/2020 11H,52244
11/16/2020 10H,51054
11/16/2020 09H,51885
11/16/2020 08H,52972
11/16/2020 07H,54592
11/16/2020 06H,55908
11/16/2020 05H,55468
11/16/2020 04H,55285
11/16/2020 03H,53053
11/16/2020 02H,49956
11/16/2020 01H,48754
11/16/2020 00H,48741
11/15/2020 23H,50902
11/15/2020 22H,51766
11/15/2020 21H,51253
11/15/2020 20H,50637
11/15/2020 19H,50004
11/15/2020 18H,48865
11/15/2020 17H,49556
11/15/2020 16H,51312
11/15/2020 15H,52968
11/15/2020 14H,56572
11/15/2020 13H,58150
11/15/2020 12H,60054
11/15/2020 11H,61571
11/15/2020 10H,62280
11/15/2020 09H,63127
11/15/2020 08H,63947
11/15/2020 07H,65552
11/15/2020 06H,66401
11/15/2020 05H,61530
11/15/2020 04H,68284
11/15/2020 03H,66896
11/15/2020 02H,65994
11/15/2020 01H,64822
11/15/2020 00H,64269
11/14/2020 23H,61986
11/14/2020 22H,60125
11/14/2020 21H,61130
11/14/2020 20H,62209
11/14/2020 19H,63696
11/14/2020 18H,64523
11/14/2020 17H,66475
11/14/2020 16H,67083
11/14/2020 15H,67118
11/14/2020 14H,67288
11/14/2020 13H,65222
11/14/2020 12H,63096
11/14/2020 11H,62587
11/14/2020 10H,59086
11/14/2020 09H,58918
11/14/2020 08H,58450
11/14/2020 07H,57790
11/14/2020 06H,56319
11/14/2020 05H,55771
11/14/2020 04H,53790
11/14/2020 03H,51529
11/14/2020 02H,50096
11/14/2020 01H,47319
11/14/2020 00H,43619
11/13/2020 23H,41543
11/13/2020 22H,40540
11/13/2020 21H,37977
11/13/2020 20H,35388
11/13/2020 19H,33173
11/13/2020 18H,30973
11/13/2020 17H,29328
11/13/2020 16H,31441
11/13/2020 15H,34001
11/13/2020 14H,37760
11/13/2020 13H,39482
11/13/2020 12H,40524
11/13/2020 11H,41560
11/13/2020 10H,41732
11/13/2020 09H,40701
11/13/2020 08H,42385
11/13/2020 07H,42747
11/13/2020 06H,43373
11/13/2020 05H,43426
11/13/2020 04H,41038
11/13/2020 03H,40305
11/13/2020 02H,39668
11/13/2020 01H,37733
11/13/2020 00H,34798
11/12/2020 23H,33342
11/12/2020 22H,32286
11/12/2020 21H,30971
11/12/2020 20H,29208
11/12/2020 19H,27982
11/12/2020 18H,26708
11/12/2020 17H,23630
11/12/2020 16H,22468
11/12/2020 15H,27383
11/12/2020 14H,31194
11/12/2020 13H,32261
11/12/2020 12H,34463
11/12/2020 11H,37446
11/12/2020 10H,39364
11/12/2020 09H,41691
11/12/2020 08H,42599
11/12/2020 07H,41082
11/12/2020 06H,39862
11/12/2020 05H,44256
11/12/2020 04H,36754
11/12/2020 03H,33289
11/12/2020 02H,30026
11/12/2020 01H,27095
11/12/2020 00H,24478
11/11/2020 23H,23930
11/11/2020 22H,23804
11/11/2020 21H,23112
11/11/2020 20H,22275
11/11/2020 19H,20396
11/11/2020 18H,19260
11/11/2020 17H,19282
11/11/2020 16H,21220
11/11/2020 15H,25427
11/11/2020 14H,28798
11/11/2020 13H,29830
11/11/2020 12H,31216
11/11/2020 11H,32195
11/11/2020 10H,34367
11/11/2020 09H,35369
11/11/2020 08H,36665
11/11/2020 07H,38296
11/11/2020 06H,39450
11/11/2020 05H,39490
11/11/2020 04H,40131
11/11/2020 03H,40486
11/11/2020 02H,40809
11/11/2020 01H,38615
11/11/2020 00H,35151
11/10/2020 23H,34789
11/10/2020 22H,33947
11/10/2020 21H,34791
11/10/2020 20H,35356
11/10/2020 19H,36655
11/10/2020 18H,38323
11/10/2020 17H,40195
11/10/2020 16H,41808
11/10/2020 15H,42845
11/10/2020 14H,45812
11/10/2020 13H,46467
11/10/2020 12H,47543
11/10/2020 11H,48915
11/10/2020 10H,49756
11/10/2020 09H,50573
11/10/2020 08H,52628
11/10/2020 07H,56034
11/10/2020 06H,57973
11/10/2020 05H,58515
11/10/2020 04H,60918
11/10/2020 03H,62242
11/10/2020 02H,61757
11/10/2020 01H,57448
11/10/2020 00H,55347
11/9/2020 23H,56403
11/9/2020 22H,57706
11/9/2020 21H,58109
11/9/2020 20H,59544
11/9/2020 19H,59764
11/9/2020 18H,59770
11/9/2020 17H,59049
11/9/2020 16H,58722
11/9/2020 15H,57647
11/9/2020 14H,59285
11/9/2020 13H,59466
11/9/2020 12H,60152
11/9/2020 11H,59373
11/9/2020 10H,59758
11/9/2020 09H,59948
11/9/2020 08H,60555
11/9/2020 07H,61682
11/9/2020 06H,62941
11/9/2020 05H,64563
11/9/2020 04H,64735
11/9/2020 03H,64997
11/9/2020 02H,65409
11/9/2020 01H,64184
11/9/2020 00H,62525
11/8/2020 23H,62063
11/8/2020 22H,61999
11/8/2020 21H,62554
11/8/2020 20H,62586
11/8/2020 19H,62266
11/8/2020 18H,61466
11/8/2020 17H,60956
11/8/2020 16H,58866
11/8/2020 15H,58120
11/8/2020 14H,58854
11/8/2020 13H,58327
11/8/2020 12H,58488
11/8/2020 11H,59179
11/8/2020 10H,60206
11/8/2020 09H,61166
11/8/2020 08H,60949
11/8/2020 07H,61604
11/8/2020 06H,63395
11/8/2020 05H,66473
11/8/2020 04H,66527
11/8/2020 03H,67617
11/8/2020 02H,66194
11/8/2020 01H,65168
11/8/2020 00H,62630
11/7/2020 23H,61158
11/7/2020 22H,59801
11/7/2020 21H,60054
11/7/2020 20H,58639
11/7/2020 19H,57373
11/7/2020 18H,54539
11/7/2020 17H,53724
11/7/2020 16H,52426
11/7/2020 15H,52753
11/7/2020 14H,55933
11/7/2020 13H,57984
11/7/2020 12H,58328
11/7/2020 11H,59014
11/7/2020 10H,60628
11/7/2020 09H,62869
11/7/2020 08H,64809
11/7/2020 07H,66846
11/7/2020 06H,68311
11/7/2020 05H,68694
11/7/2020 04H,69059
11/7/2020 03H,65934
11/7/2020 02H,61749
11/7/2020 01H,56034
11/7/2020 00H,50964
11/6/2020 23H,46983
11/6/2020 22H,43940
11/6/2020 21H,43156
11/6/2020 20H,42116
11/6/2020 19H,39193
11/6/2020 18H,34800
11/6/2020 17H,28811
11/6/2020 16H,28697
11/6/2020 15H,34727
11/6/2020 14H,37755
11/6/2020 13H,38444
11/6/2020 12H,38230
11/6/2020 11H,37563
11/6/2020 10H,37629
11/6/2020 09H,38858
11/6/2020 08H,38572
11/6/2020 07H,37728
11/6/2020 06H,36613
11/6/2020 05H,35429
11/6/2020 04H,31727
11/6/2020 03H,30219
11/6/2020 02H,27781
11/6/2020 01H,25973
11/6/2020 00H,22332
11/5/2020 23H,20328
11/5/2020 22H,20445
11/5/2020 21H,20503
11/5/2020 20H,20006
11/5/2020 19H,19861
11/5/2020 18H,19509
11/5/2020 17H,20379
11/5/2020 16H,23949
11/5/2020 15H,32128
11/5/2020 14H,39883
11/5/2020 13H,42847
11/5/2020 12H,44526
11/5/2020 11H,47216
11/5/2020 10H,50099
11/5/2020 09H,51968
11/5/2020 08H,53200
11/5/2020 07H,55328
11/5/2020 06H,57728
11/5/2020 05H,60746
11/5/2020 04H,60742
11/5/2020 03H,60810
11/5/2020 02H,58747
11/5/2020 01H,53340
11/5/2020 00H,46824
11/4/2020 23H,44748
11/4/2020 22H,44295
11/4/2020 21H,43183
11/4/2020 20H,41798
11/4/2020 19H,38923
11/4/2020 18H,37084
11/4/2020 17H,37140
11/4/2020 16H,40120
11/4/2020 15H,46298
11/4/2020 14H,51806
11/4/2020 13H,54092
11/4/2020 12H,55578
11/4/2020 11H,56309
11/4/2020 10H,57646
11/4/2020 09H,58395
11/4/2020 08H,58795
11/4/2020 07H,59583
11/4/2020 06H,61544
11/4/2020 05H,61957
11/4/2020 04H,63007
11/4/2020 03H,63644
11/4/2020 02H,62614
11/4/2020 01H,58557
11/4/2020 00H,50687
11/3/2020 23H,47036
11/3/2020 22H,46901
11/3/2020 21H,46706
11/3/2020 20H,44766
11/3/2020 19H,40575
11/3/2020 18H,36036
11/3/2020 17H,33163
11/3/2020 16H,34843
11/3/2020 15H,42828
11/3/2020 14H,48411
11/3/2020 13H,49887
11/3/2020 12H,51051
11/3/2020 11H,51479
11/3/2020 10H,51848
11/3/2020 09H,52894
11/3/2020 08H,55120
11/3/2020 07H,56795
11/3/2020 06H,57474
11/3/2020 05H,56550
11/3/2020 04H,56516
11/3/2020 03H,53205
11/3/2020 02H,48402
11/3/2020 01H,41482
11/3/2020 00H,32764
11/2/2020 23H,29474
11/2/2020 22H,30869
11/2/2020 21H,32188
11/2/2020 20H,32009
11/2/2020 19H,32318
11/2/2020 18H,33959
11/2/2020 17H,35770
11/2/2020 16H,37550
11/2/2020 15H,42668
11/2/2020 14H,47631
11/2/2020 13H,48047
11/2/2020 12H,47204
11/2/2020 11H,46356
11/2/2020 10H,46872
11/2/2020 09H,47012
11/2/2020 08H,45615
11/2/2020 07H,43689
11/2/2020 06H,41888
11/2/2020 05H,40410
11/2/2020 04H,37017
11/2/2020 03H,34661
11/2/2020 02H,32614
11/2/2020 01H,28733
11/2/2020 00H,24746
11/1/2020 23H,25647
11/1/2020 22H,28515
11/1/2020 21H,30393
11/1/2020 20H,32009
11/1/2020 19H,32753
11/1/2020 18H,34512
11/1/2020 17H,37241
11/1/2020 16H,40455
11/1/2020 15H,43655
11/1/2020 14H,47116
11/1/2020 13H,47673
11/1/2020 12H,48251
11/1/2020 11H,49140
11/1/2020 10H,49707
11/1/2020 09H,49970
11/1/2020 08H,49778
11/1/2020 07H,50002
11/1/2020 06H,48737
11/1/2020 05H,47491
11/1/2020 04H,43056
11/1/2020 03H,45736
11/1/2020 02H,43038
11/1/2020 01H,41272
11/1/2020 00H,40178
10/31/2020 23H,40059
10/31/2020 22H,41463
10/31/2020 21H,43259
10/31/2020 20H,44172
10/31/2020 19H,44660
10/31/2020 18H,45186
10/31/2020 17H,45787
10/31/2020 16H,46678
10/31/2020 15H,48340
10/31/2020 14H,49946
10/31/2020 13H,51002
10/31/2020 12H,50065
10/31/2020 11H,50287
10/31/2020 10H,50083
10/31/2020 09H,49596
10/31/2020 08H,49789
10/31/2020 07H,49402
10/31/2020 06H,49209
10/31/2020 05H,50735
10/31/2020 04H,50639
10/31/2020 03H,47311
10/31/2020 02H,43802
10/31/2020 01H,38485
10/31/2020 00H,33228
10/30/2020 23H,29958
10/30/2020 22H,27607
10/30/2020 21H,24405
10/30/2020 20H,22564
10/30/2020 19H,20736
10/30/2020 18H,19133
10/30/2020 17H,18058
10/30/2020 16H,18125
10/30/2020 15H,21123
10/30/2020 14H,23434
10/30/2020 13H,23952
10/30/2020 12H,22922
10/30/2020 11H,22520
10/30/2020 10H,21201
10/30/2020 09H,20868
10/30/2020 08H,20880
10/30/2020 07H,21662
10/30/2020 06H,22947
10/30/2020 05H,24139
10/30/2020 04H,22075
10/30/2020 03H,24589
10/30/2020 02H,24259
10/30/2020 01H,23499
10/30/2020 00H,23546
10/29/2020 23H,25560
10/29/2020 22H,28744
10/29/2020 21H,31235
10/29/2020 20H,33708
10/29/2020 19H,36569
10/29/2020 18H,39855
10/29/2020 17H,42651
10/29/2020 16H,43926
10/29/2020 15H,44789
10/29/2020 14H,45720
10/29/2020 13H,47418
10/29/2020 12H,46569
10/29/2020 11H,45703
10/29/2020 10H,43651
10/29/2020 09H,41552
10/29/2020 08H,39876
10/29/2020 07H,39004
10/29/2020 06H,38461
10/29/2020 05H,38633
10/29/2020 04H,36600
10/29/2020 03H,35741
10/29/2020 02H,34520
10/29/2020 01H,32178
10/29/2020 00H,31241
10/28/2020 23H,30108
10/28/2020 22H,29476
10/28/2020 21H,29787
10/28/2020 20H,29289
10/28/2020 19H,27546
10/28/2020 18H,26010
10/28/2020 17H,25059
10/28/2020 16H,24650
10/28/2020 15H,25541
10/28/2020 14H,26413
10/28/2020 13H,27706
10/28/2020 12H,26297
10/28/2020 11H,26658
10/28/2020 10H,28294
10/28/2020 09H,29015
10/28/2020 08H,28760
10/28/2020 07H,27684
10/28/2020 06H,27236
10/28/2020 05H,27016
10/28/2020 04H,26324
10/28/2020 03H,24812
10/28/2020 02H,23538
10/28/2020 01H,21781
10/28/2020 00H,20337
10/27/2020 23H,19496
10/27/2020 22H,19064
10/27/2020 21H,18979
10/27/2020 20H,18857
10/27/2020 19H,18983
10/27/2020 18H,18745
10/27/2020 17H,17804
10/27/2020 16H,17779
10/27/2020 15H,17641
10/27/2020 14H,17600
10/27/2020 13H,17458
10/27/2020 12H,17959
10/27/2020 11H,18173
10/27/2020 10H,18442
10/27/2020 09H,17927
10/27/2020 08H,17478
10/27/2020 07H,17527
10/27/2020 06H,17901
10/27/2020 05H,18225
10/27/2020 04H,19681
10/27/2020 03H,18799
10/27/2020 02H,19038
10/27/2020 01H,19327
10/27/2020 00H,19900
10/26/2020 23H,20967
10/26/2020 22H,22875
10/26/2020 21H,23342
10/26/2020 20H,23690
10/26/2020 19H,23620
10/26/2020 18H,24726
10/26/2020 17H,26238
10/26/2020 16H,28011
10/26/2020 15H,30203
10/26/2020 14H,32606
10/26/2020 13H,36298
10/26/2020 12H,39705
10/26/2020 11H,40297
10/26/2020 10H,41231
10/26/2020 09H,42214
10/26/2020 08H,42975
10/26/2020 07H,44827
10/26/2020 06H,47231
10/26/2020 05H,50061
10/26/2020 04H,51198
10/26/2020 03H,50567
10/26/2020 02H,49450
10/26/2020 01H,48539
10/26/2020 00H,48486
10/25/2020 23H,48075
10/25/2020 22H,48014
10/25/2020 21H,46149
10/25/2020 20H,42406
10/25/2020 19H,38700
10/25/2020 18H,35170
10/25/2020 17H,33777
10/25/2020 16H,34705
10/25/2020 15H,35851
10/25/2020 14H,37627
10/25/2020 13H,38580
10/25/2020 12H,40224
10/25/2020 11H,41194
10/25/2020 10H,40640
10/25/2020 09H,40133
10/25/2020 08H,40094
10/25/2020 07H,40179
10/25/2020 06H,41105
10/25/2020 05H,41563
10/25/2020 04H,44878
10/25/2020 03H,43339
10/25/2020 02H,42517
10/25/2020 01H,37766
10/25/2020 00H,32587
10/24/2020 23H,30247
10/24/2020 22H,26912
10/24/2020 21H,24187
10/24/2020 20H,21331
10/24/2020 19H,19724
10/24/2020 18H,19880
10/24/2020 17H,19353
10/24/2020 16H,19124
10/24/2020 15H,18944
10/24/2020 14H,20606
10/24/2020 13H,22311
10/24/2020 12H,23011
10/24/2020 11H,23984
10/24/2020 10H,24226
10/24/2020 09H,24774
10/24/2020 08H,26533
10/24/2020 07H,28311
10/24/2020 06H,30028
10/24/2020 05H,32539
10/24/2020 04H,39212
10/24/2020 03H,41046
10/24/2020 02H,43193
10/24/2020 01H,45125
10/24/2020 00H,48532
10/23/2020 23H,51448
10/23/2020 22H,53066
10/23/2020 21H,52545
10/23/2020 20H,52335
10/23/2020 19H,52482
10/23/2020 18H,51408
10/23/2020 17H,51763
10/23/2020 16H,51875
10/23/2020 15H,52744
10/23/2020 14H,52355
10/23/2020 13H,53965
10/23/2020 12H,55013
10/23/2020 11H,56081
10/23/2020 10H,56126
10/23/2020 09H,56496
10/23/2020 08H,57369
10/23/2020 07H,58084
10/23/2020 06H,58715
10/23/2020 05H,59332
10/23/2020 04H,54962
10/23/2020 03H,60033
10/23/2020 02H,59716
10/23/2020 01H,58839
10/23/2020 00H,58590
10/22/2020 23H,56003
10/22/2020 22H,53455
10/22/2020 21H,52368
10/22/2020 20H,50850
10/22/2020 19H,50979
10/22/2020 18H,50930
10/22/2020 17H,50956
10/22/2020 16H,49852
10/22/2020 15H,49445
10/22/2020 14H,51683
10/22/2020 13H,52355
10/22/2020 12H,51404
10/22/2020 11H,50632
10/22/2020 10H,49251
10/22/2020 09H,48867
10/22/2020 08H,49732
10/22/2020 07H,49980
10/22/2020 06H,49238
10/22/2020 05H,48610
10/22/2020 04H,50781
10/22/2020 03H,49054
10/22/2020 02H,48117
10/22/2020 01H,46338
10/22/2020 00H,44242
10/21/2020 23H,41925
10/21/2020 22H,39477
10/21/2020 21H,36110
10/21/2020 20H,33197
10/21/2020 19H,31719
10/21/2020 18H,31991
10/21/2020 17H,32214
10/21/2020 16H,31125
10/21/2020 15H,29915
10/21/2020 14H,31791
10/21/2020 13H,34839
10/21/2020 12H,37460
10/21/2020 11H,40040
10/21/2020 10H,41125
10/21/2020 09H,42663
10/21/2020 08H,43160
10/21/2020 07H,43446
10/21/2020 06H,44425
10/21/2020 05H,45122
10/21/2020 04H,41086
10/21/2020 03H,41932
10/21/2020 02H,38685
10/21/2020 01H,34078
10/21/2020 00H,31257
10/20/2020 23H,32414
10/20/2020 22H,33035
10/20/2020 21H,33311
10/20/2020 20H,33686
10/20/2020 19H,34167
10/20/2020 18H,33470
10/20/2020 17H,32050
10/20/2020 16H,31006
10/20/2020 15H,30330
10/20/2020 14H,28615
10/20/2020 13H,28877
10/20/2020 12H,29752
10/20/2020 11H,30489
10/20/2020 10H,30625
10/20/2020 09H,30374
10/20/2020 08H,30715
10/20/2020 07H,30999
10/20/2020 06H,31198
10/20/2020 05H,31309
10/20/2020 04H,31495
10/20/2020 03H,30578
10/20/2020 02H,28500
10/20/2020 01H,24390
10/20/2020 00H,21848
10/19/2020 23H,19822
10/19/2020 22H,18203
10/19/2020 21H,17190
10/19/2020 20H,16896
10/19/2020 19H,16398
10/19/2020 18H,15590
10/19/2020 17H,15182
10/19/2020 16H,15091
10/19/2020 15H,14741
10/19/2020 14H,15564
10/19/2020 13H,16840
10/19/2020 12H,18068
10/19/2020 11H,19958
10/19/2020 10H,21411
10/19/2020 09H,22234
10/19/2020 08H,22889
10/19/2020 07H,25430
10/19/2020 06H,27628
10/19/2020 05H,29593
10/19/2020 04H,37878
10/19/2020 03H,34787
10/19/2020 02H,36192
10/19/2020 01H,36845
10/19/2020 00H,37275
10/18/2020 23H,36641
10/18/2020 22H,38230
10/18/2020 21H,40091
10/18/2020 20H,42184
10/18/2020 19H,43941
10/18/2020 18H,44509
10/18/2020 17H,45266
10/18/2020 16H,47317
10/18/2020 15H,48129
10/18/2020 14H,50346
10/18/2020 13H,51223
10/18/2020 12H,52278
10/18/2020 11H,53843
10/18/2020 10H,55037
10/18/2020 09H,58118
10/18/2020 08H,60226
10/18/2020 07H,61477
10/18/2020 06H,62981
10/18/2020 05H,64067
10/18/2020 04H,59298
10/18/2020 03H,63381
10/18/2020 02H,60001
10/18/2020 01H,56232
10/18/2020 00H,53790
10/17/2020 23H,56384
10/17/2020 22H,56864
10/17/2020 21H,56282
10/17/2020 20H,56690
10/17/2020 19H,57092
10/17/2020 18H,57044
10/17/2020 17H,57131
10/17/2020 16H,56183
10/17/2020 15H,56480
10/17/2020 14H,57709
10/17/2020 13H,58579
10/17/2020 12H,58522
10/17/2020 11H,56936
10/17/2020 10H,55504
10/17/2020 09H,53163
10/17/2020 08H,52029
10/17/2020 07H,51257
10/17/2020 06H,50075
10/17/2020 05H,50810
10/17/2020 04H,50875
10/17/2020 03H,45949
10/17/2020 02H,41758
10/17/2020 01H,36335
10/17/2020 00H,36230
10/16/2020 23H,42792
10/16/2020 22H,46755
10/16/2020 21H,48208
10/16/2020 20H,47209
10/16/2020 19H,46245
10/16/2020 18H,43392
10/16/2020 17H,38506
10/16/2020 16H,34663
10/16/2020 15H,32749
10/16/2020 14H,36018
10/16/2020 13H,38483
10/16/2020 12H,38524
10/16/2020 11H,39000
10/16/2020 10H,38566
10/16/2020 09H,38030
10/16/2020 08H,38699
10/16/2020 07H,39489
10/16/2020 06H,39559
10/16/2020 05H,40118
10/16/2020 04H,44385
10/16/2020 03H,42192
10/16/2020 02H,40903
10/16/2020 01H,37807
10/16/2020 00H,40991
10/15/2020 23H,45851
10/15/2020 22H,48492
10/15/2020 21H,49750
10/15/2020 20H,49717
10/15/2020 19H,50445
10/15/2020 18H,51498
10/15/2020 17H,52381
10/15/2020 16H,53335
10/15/2020 15H,53941
10/15/2020 14H,56552
10/15/2020 13H,59951
10/15/2020 12H,61333
10/15/2020 11H,59822
10/15/2020 10H,60446
10/15/2020 09H,60930
10/15/2020 08H,61210
10/15/2020 07H,61221
10/15/2020 06H,61903
10/15/2020 05H,63424
10/15/2020 04H,63132
10/15/2020 03H,65810
10/15/2020 02H,65600
10/15/2020 01H,62199
10/15/2020 00H,60066
10/14/2020 23H,60315
10/14/2020 22H,59385
10/14/2020 21H,57794
10/14/2020 20H,57047
10/14/2020 19H,55742
10/14/2020 18H,56013
10/14/2020 17H,56101
10/14/2020 16H,55908
10/14/2020 15H,56090
10/14/2020 14H,59020
10/14/2020 13H,60333
10/14/2020 12H,59845
10/14/2020 11H,58145
10/14/2020 10H,56321
10/14/2020 09H,55052
10/14/2020 08H,53671
10/14/2020 07H,53033
10/14/2020 06H,52772
10/14/2020 05H,50946
10/14/2020 04H,48664
10/14/2020 03H,47399
10/14/2020 02H,40977
10/14/2020 01H,33889
10/14/2020 00H,29520
10/13/2020 23H,30529
10/13/2020 22H,33224
10/13/2020 21H,35426
10/13/2020 20H,37303
10/13/2020 19H,39372
10/13/2020 18H,40518
10/13/2020 17H,42557
10/13/2020 16H,41291
10/13/2020 15H,39862
10/13/2020 14H,45320
10/13/2020 13H,46852
10/13/2020 12H,45820
10/13/2020 11H,45218
10/13/2020 10H,43324
10/13/2020 09H,42593
10/13/2020 08H,42576
10/13/2020 07H,42889
10/13/2020 06H,42943
10/13/2020 05H,43680
10/13/2020 04H,47417
10/13/2020 03H,43963
10/13/2020 02H,40840
10/13/2020 01H,34954
10/13/2020 00H,31232
10/12/2020 23H,34022
10/12/2020 22H,36646
10/12/2020 21H,37394
10/12/2020 20H,37961
10/12/2020 19H,38590
10/12/2020 18H,38637
10/12/2020 17H,40657
10/12/2020 16H,43970
10/12/2020 15H,46453
10/12/2020 14H,52882
10/12/2020 13H,56863
10/12/2020 12H,56371
10/12/2020 11H,56006
10/12/2020 10H,57599
10/12/2020 09H,58752
10/12/2020 08H,59997
