Net generation from other for Midwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390111&sdid=EBA.MIDW-ALL.NG.OTH.H
19:14:30 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.MIDW-ALL.NG.OTH.H megawatthours
09/28/2019 18H,355
09/28/2019 17H,363
09/28/2019 16H,369
09/28/2019 15H,368
09/28/2019 14H,370
09/28/2019 13H,370
09/28/2019 12H,369
09/28/2019 11H,364
09/28/2019 10H,367
09/28/2019 09H,370
09/28/2019 08H,368
09/28/2019 07H,364
09/28/2019 06H,403
09/28/2019 05H,474
09/28/2019 04H,469
09/28/2019 03H,470
09/28/2019 02H,473
09/28/2019 01H,473
09/28/2019 00H,472
09/27/2019 23H,474
09/27/2019 22H,473
09/27/2019 21H,473
09/27/2019 20H,473
09/27/2019 19H,473
09/27/2019 18H,472
09/27/2019 17H,475
09/27/2019 16H,480
09/27/2019 15H,494
09/27/2019 14H,484
09/27/2019 13H,475
09/27/2019 12H,462
09/27/2019 11H,468
09/27/2019 10H,474
09/27/2019 09H,472
09/27/2019 08H,468
09/27/2019 07H,471
09/27/2019 06H,471
09/27/2019 05H,472
09/27/2019 04H,468
09/27/2019 03H,470
09/27/2019 02H,472
09/27/2019 01H,471
09/27/2019 00H,469
09/26/2019 23H,465
09/26/2019 22H,464
09/26/2019 21H,482
09/26/2019 20H,490
09/26/2019 19H,461
09/26/2019 18H,452
09/26/2019 17H,442
09/26/2019 16H,433
09/26/2019 15H,451
09/26/2019 14H,439
09/26/2019 13H,438
09/26/2019 12H,453
09/26/2019 11H,454
09/26/2019 10H,457
09/26/2019 09H,458
09/26/2019 08H,458
09/26/2019 07H,458
09/26/2019 06H,459
09/26/2019 05H,457
09/26/2019 04H,454
09/26/2019 03H,454
09/26/2019 02H,455
09/26/2019 01H,458
09/26/2019 00H,455
09/25/2019 23H,460
09/25/2019 22H,467
09/25/2019 21H,468
09/25/2019 20H,452
09/25/2019 19H,443
09/25/2019 18H,439
09/25/2019 17H,444
09/25/2019 16H,452
09/25/2019 15H,443
09/25/2019 14H,435
09/25/2019 13H,433
09/25/2019 12H,431
09/25/2019 11H,436
09/25/2019 10H,434
09/25/2019 09H,434
09/25/2019 08H,443
09/25/2019 07H,443
09/25/2019 06H,446
09/25/2019 05H,441
09/25/2019 04H,554
09/25/2019 03H,612
09/25/2019 02H,844
09/25/2019 01H,962
09/25/2019 00H,986
09/24/2019 23H,1030
09/24/2019 22H,1051
09/24/2019 21H,1050
09/24/2019 20H,1046
09/24/2019 19H,970
09/24/2019 18H,928
09/24/2019 17H,890
09/24/2019 16H,880
09/24/2019 15H,884
09/24/2019 14H,876
09/24/2019 13H,875
09/24/2019 12H,873
09/24/2019 11H,868
09/24/2019 10H,860
09/24/2019 09H,853
09/24/2019 08H,854
09/24/2019 07H,847
09/24/2019 06H,850
09/24/2019 05H,860
09/24/2019 04H,860
09/24/2019 03H,866
09/24/2019 02H,951
09/24/2019 01H,995
09/24/2019 00H,990
09/23/2019 23H,1037
09/23/2019 22H,1061
09/23/2019 21H,1112
09/23/2019 20H,1135
09/23/2019 19H,1130
09/23/2019 18H,1084
09/23/2019 17H,931
09/23/2019 16H,873
09/23/2019 15H,861
09/23/2019 14H,862
09/23/2019 13H,863
09/23/2019 12H,874
09/23/2019 11H,857
09/23/2019 10H,851
09/23/2019 09H,856
09/23/2019 08H,856
09/23/2019 07H,856
09/23/2019 06H,859
09/23/2019 05H,861
09/23/2019 04H,877
09/23/2019 03H,983
09/23/2019 02H,1032
09/23/2019 01H,1084
09/23/2019 00H,1129
09/22/2019 23H,1205
09/22/2019 22H,1205
09/22/2019 21H,1182
09/22/2019 20H,1151
09/22/2019 19H,1073
09/22/2019 18H,1056
09/22/2019 17H,963
09/22/2019 16H,912
09/22/2019 15H,910
09/22/2019 14H,909
09/22/2019 13H,906
09/22/2019 12H,906
09/22/2019 11H,903
09/22/2019 10H,900
09/22/2019 09H,898
09/22/2019 08H,911
09/22/2019 07H,895
09/22/2019 06H,905
09/22/2019 05H,903
09/22/2019 04H,904
09/22/2019 03H,906
09/22/2019 02H,906
09/22/2019 01H,940
09/22/2019 00H,981
09/21/2019 23H,1028
09/21/2019 22H,1077
09/21/2019 21H,1076
09/21/2019 20H,1070
09/21/2019 19H,1046
09/21/2019 18H,959
09/21/2019 17H,900
09/21/2019 16H,894
09/21/2019 15H,885
09/21/2019 14H,877
09/21/2019 13H,876
09/21/2019 12H,874
09/21/2019 11H,876
09/21/2019 10H,873
09/21/2019 09H,870
09/21/2019 08H,869
09/21/2019 07H,869
09/21/2019 06H,870
09/21/2019 05H,869
09/21/2019 04H,869
09/21/2019 03H,873
09/21/2019 02H,872
09/21/2019 01H,870
09/21/2019 00H,895
09/20/2019 23H,1032
09/20/2019 22H,1076
09/20/2019 21H,1068
09/20/2019 20H,1044
09/20/2019 19H,1037
09/20/2019 18H,1037
09/20/2019 17H,991
09/20/2019 16H,900
09/20/2019 15H,856
09/20/2019 14H,860
09/20/2019 13H,859
09/20/2019 12H,875
09/20/2019 11H,870
09/20/2019 10H,866
09/20/2019 09H,857
09/20/2019 08H,853
09/20/2019 07H,850
09/20/2019 06H,852
09/20/2019 05H,852
09/20/2019 04H,854
09/20/2019 03H,858
09/20/2019 02H,857
09/20/2019 01H,880
09/20/2019 00H,878
09/19/2019 23H,918
09/19/2019 22H,1023
09/19/2019 21H,1071
09/19/2019 20H,1039
09/19/2019 19H,950
09/19/2019 18H,911
09/19/2019 17H,883
09/19/2019 16H,887
09/19/2019 15H,878
09/19/2019 14H,902
09/19/2019 13H,907
09/19/2019 12H,903
09/19/2019 11H,877
09/19/2019 10H,872
09/19/2019 09H,868
09/19/2019 08H,890
09/19/2019 07H,873
09/19/2019 06H,905
09/19/2019 05H,928
09/19/2019 04H,922
09/19/2019 03H,900
09/19/2019 02H,928
09/19/2019 01H,934
09/19/2019 00H,934
09/18/2019 23H,963
09/18/2019 22H,991
09/18/2019 21H,981
09/18/2019 20H,956
09/18/2019 19H,924
09/18/2019 18H,908
09/18/2019 17H,906
09/18/2019 16H,906
09/18/2019 15H,904
09/18/2019 14H,902
09/18/2019 13H,899
09/18/2019 12H,940
09/18/2019 11H,939
09/18/2019 10H,939
09/18/2019 09H,936
09/18/2019 08H,933
09/18/2019 07H,935
09/18/2019 06H,934
09/18/2019 05H,932
09/18/2019 04H,917
09/18/2019 03H,918
09/18/2019 02H,928
09/18/2019 01H,954
09/18/2019 00H,985
09/17/2019 23H,1068
09/17/2019 22H,1171
09/17/2019 21H,1206
09/17/2019 20H,1186
09/17/2019 19H,1080
09/17/2019 18H,989
09/17/2019 17H,985
09/17/2019 16H,931
09/17/2019 15H,932
09/17/2019 14H,931
09/17/2019 13H,921
09/17/2019 12H,911
09/17/2019 11H,888
09/17/2019 10H,886
09/17/2019 09H,884
09/17/2019 08H,885
09/17/2019 07H,886
09/17/2019 06H,886
09/17/2019 05H,884
09/17/2019 04H,881
09/17/2019 03H,877
09/17/2019 02H,891
09/17/2019 01H,977
09/17/2019 00H,1071
09/16/2019 23H,1070
09/16/2019 22H,1055
09/16/2019 21H,1017
09/16/2019 20H,963
09/16/2019 19H,964
09/16/2019 18H,946
09/16/2019 17H,949
09/16/2019 16H,917
09/16/2019 15H,931
09/16/2019 14H,920
09/16/2019 13H,927
09/16/2019 12H,930
09/16/2019 11H,921
09/16/2019 10H,908
09/16/2019 09H,895
09/16/2019 08H,898
09/16/2019 07H,895
09/16/2019 06H,898
09/16/2019 05H,896
09/16/2019 04H,898
09/16/2019 03H,900
09/16/2019 02H,913
09/16/2019 01H,987
09/16/2019 00H,1151
09/15/2019 23H,1215
09/15/2019 22H,1191
09/15/2019 21H,1044
09/15/2019 20H,969
09/15/2019 19H,917
09/15/2019 18H,903
09/15/2019 17H,899
09/15/2019 16H,897
09/15/2019 15H,898
09/15/2019 14H,909
09/15/2019 13H,911
09/15/2019 12H,926
09/15/2019 11H,937
09/15/2019 10H,916
09/15/2019 09H,915
09/15/2019 08H,913
09/15/2019 07H,917
09/15/2019 06H,913
09/15/2019 05H,921
09/15/2019 04H,919
09/15/2019 03H,919
09/15/2019 02H,919
09/15/2019 01H,924
09/15/2019 00H,935
09/14/2019 23H,920
09/14/2019 22H,908
09/14/2019 21H,901
09/14/2019 20H,899
09/14/2019 19H,894
09/14/2019 18H,895
09/14/2019 17H,889
09/14/2019 16H,894
09/14/2019 15H,896
09/14/2019 14H,910
09/14/2019 13H,887
09/14/2019 12H,895
09/14/2019 11H,895
09/14/2019 10H,896
09/14/2019 09H,891
09/14/2019 08H,892
09/14/2019 07H,892
09/14/2019 06H,896
09/14/2019 05H,897
09/14/2019 04H,894
09/14/2019 03H,897
09/14/2019 02H,901
09/14/2019 01H,905
09/14/2019 00H,933
09/13/2019 23H,1019
09/13/2019 22H,1048
09/13/2019 21H,1038
09/13/2019 20H,1069
09/13/2019 19H,1079
09/13/2019 18H,1051
09/13/2019 17H,957
09/13/2019 16H,939
09/13/2019 15H,925
09/13/2019 14H,917
09/13/2019 13H,905
09/13/2019 12H,903
09/13/2019 11H,899
09/13/2019 10H,897
09/13/2019 09H,896
09/13/2019 08H,895
09/13/2019 07H,896
09/13/2019 06H,893
09/13/2019 05H,908
09/13/2019 04H,912
09/13/2019 03H,977
09/13/2019 02H,1039
09/13/2019 01H,1062
09/13/2019 00H,1053
09/12/2019 23H,1092
09/12/2019 22H,1113
09/12/2019 21H,1082
09/12/2019 20H,1016
09/12/2019 19H,966
09/12/2019 18H,935
09/12/2019 17H,945
09/12/2019 16H,904
09/12/2019 15H,781
09/12/2019 14H,740
09/12/2019 13H,780
09/12/2019 12H,782
09/12/2019 11H,776
09/12/2019 10H,773
09/12/2019 09H,771
09/12/2019 08H,764
09/12/2019 07H,761
09/12/2019 06H,761
09/12/2019 05H,771
09/12/2019 04H,756
09/12/2019 03H,755
09/12/2019 02H,780
09/12/2019 01H,763
09/12/2019 00H,800
09/11/2019 23H,867
09/11/2019 22H,954
09/11/2019 21H,966
09/11/2019 20H,933
09/11/2019 19H,817
09/11/2019 18H,826
09/11/2019 17H,808
09/11/2019 16H,806
09/11/2019 15H,794
09/11/2019 14H,780
09/11/2019 13H,779
09/11/2019 12H,803
09/11/2019 11H,802
09/11/2019 10H,791
09/11/2019 09H,763
09/11/2019 08H,763
09/11/2019 07H,753
09/11/2019 06H,762
09/11/2019 05H,753
09/11/2019 04H,741
09/11/2019 03H,764
09/11/2019 02H,759
09/11/2019 01H,772
09/11/2019 00H,822
09/10/2019 23H,941
09/10/2019 22H,972
09/10/2019 21H,904
09/10/2019 20H,843
09/10/2019 19H,848
09/10/2019 18H,805
09/10/2019 17H,806
09/10/2019 16H,779
09/10/2019 15H,768
09/10/2019 14H,789
09/10/2019 13H,769
09/10/2019 12H,782
09/10/2019 11H,776
09/10/2019 10H,786
09/10/2019 09H,752
09/10/2019 08H,743
09/10/2019 07H,746
09/10/2019 06H,761
09/10/2019 05H,751
09/10/2019 04H,916
09/10/2019 03H,951
09/10/2019 02H,944
09/10/2019 01H,935
09/10/2019 00H,984
09/9/2019 23H,1162
09/9/2019 22H,1252
09/9/2019 21H,1223
09/9/2019 20H,1170
09/9/2019 19H,1126
09/9/2019 18H,1001
09/9/2019 17H,955
09/9/2019 16H,937
09/9/2019 15H,949
09/9/2019 14H,959
09/9/2019 13H,972
09/9/2019 12H,962
09/9/2019 11H,956
09/9/2019 10H,964
09/9/2019 09H,968
09/9/2019 08H,963
09/9/2019 07H,937
09/9/2019 06H,929
09/9/2019 05H,937
09/9/2019 04H,938
09/9/2019 03H,940
09/9/2019 02H,941
09/9/2019 01H,933
09/9/2019 00H,942
09/8/2019 23H,938
09/8/2019 22H,936
09/8/2019 21H,930
09/8/2019 20H,929
09/8/2019 19H,931
09/8/2019 18H,933
09/8/2019 17H,928
09/8/2019 16H,931
09/8/2019 15H,932
09/8/2019 14H,936
09/8/2019 13H,957
09/8/2019 12H,965
09/8/2019 11H,952
09/8/2019 10H,934
09/8/2019 09H,935
09/8/2019 08H,938
09/8/2019 07H,932
09/8/2019 06H,940
09/8/2019 05H,935
09/8/2019 04H,933
09/8/2019 03H,935
09/8/2019 02H,942
09/8/2019 01H,944
09/8/2019 00H,969
09/7/2019 23H,1014
09/7/2019 22H,1038
09/7/2019 21H,1050
09/7/2019 20H,1002
09/7/2019 19H,986
09/7/2019 18H,960
09/7/2019 17H,951
09/7/2019 16H,964
09/7/2019 15H,963
09/7/2019 14H,961
09/7/2019 13H,951
09/7/2019 12H,970
09/7/2019 11H,974
09/7/2019 10H,969
09/7/2019 09H,980
09/7/2019 08H,978
09/7/2019 07H,979
09/7/2019 06H,966
09/7/2019 05H,958
09/7/2019 04H,947
09/7/2019 03H,952
09/7/2019 02H,953
09/7/2019 01H,952
09/7/2019 00H,980
09/6/2019 23H,1033
09/6/2019 22H,1081
09/6/2019 21H,1036
09/6/2019 20H,971
09/6/2019 19H,952
09/6/2019 18H,954
09/6/2019 17H,949
09/6/2019 16H,941
09/6/2019 15H,937
09/6/2019 14H,947
09/6/2019 13H,951
09/6/2019 12H,951
09/6/2019 11H,953
09/6/2019 10H,948
09/6/2019 09H,956
09/6/2019 08H,956
09/6/2019 07H,949
09/6/2019 06H,951
09/6/2019 05H,955
09/6/2019 04H,954
09/6/2019 03H,955
09/6/2019 02H,958
09/6/2019 01H,976
09/6/2019 00H,1037
09/5/2019 23H,1072
09/5/2019 22H,1081
09/5/2019 21H,1012
09/5/2019 20H,970
09/5/2019 19H,973
09/5/2019 18H,961
09/5/2019 17H,941
09/5/2019 16H,934
09/5/2019 15H,928
09/5/2019 14H,939
09/5/2019 13H,944
09/5/2019 12H,940
09/5/2019 11H,940
09/5/2019 10H,979
09/5/2019 09H,1004
09/5/2019 08H,1000
09/5/2019 07H,907
09/5/2019 06H,800
09/5/2019 05H,772
09/5/2019 04H,777
09/5/2019 03H,774
09/5/2019 02H,795
09/5/2019 01H,796
09/5/2019 00H,1051
09/4/2019 23H,1146
09/4/2019 22H,1202
09/4/2019 21H,1212
09/4/2019 20H,1159
09/4/2019 19H,1043
09/4/2019 18H,1004
09/4/2019 17H,1049
09/4/2019 16H,1056
09/4/2019 15H,1024
09/4/2019 14H,995
09/4/2019 13H,985
09/4/2019 12H,978
09/4/2019 11H,978
09/4/2019 10H,980
09/4/2019 09H,963
09/4/2019 08H,938
09/4/2019 07H,942
09/4/2019 06H,942
09/4/2019 05H,950
09/4/2019 04H,944
09/4/2019 03H,966
09/4/2019 02H,1046
09/4/2019 01H,1061
09/4/2019 00H,1099
09/3/2019 23H,1150
09/3/2019 22H,1126
09/3/2019 21H,1091
09/3/2019 20H,1080
09/3/2019 19H,1033
09/3/2019 18H,1009
09/3/2019 17H,990
09/3/2019 16H,984
09/3/2019 15H,991
09/3/2019 14H,993
09/3/2019 13H,1000
09/3/2019 12H,982
09/3/2019 11H,985
09/3/2019 10H,986
09/3/2019 09H,986
09/3/2019 08H,981
09/3/2019 07H,980
09/3/2019 06H,984
09/3/2019 05H,976
09/3/2019 04H,978
09/3/2019 03H,968
09/3/2019 02H,959
09/3/2019 01H,966
09/3/2019 00H,1046
09/2/2019 23H,1132
09/2/2019 22H,1159
09/2/2019 21H,1114
09/2/2019 20H,1053
09/2/2019 19H,1003
09/2/2019 18H,997
09/2/2019 17H,997
09/2/2019 16H,1007
09/2/2019 15H,999
09/2/2019 14H,1006
09/2/2019 13H,1000
09/2/2019 12H,999
09/2/2019 11H,1007
09/2/2019 10H,1007
09/2/2019 09H,1002
09/2/2019 08H,993
09/2/2019 07H,991
09/2/2019 06H,997
09/2/2019 05H,991
09/2/2019 04H,990
09/2/2019 03H,988
09/2/2019 02H,964
09/2/2019 01H,958
09/2/2019 00H,959
09/1/2019 23H,961
09/1/2019 22H,960
09/1/2019 21H,957
09/1/2019 20H,951
09/1/2019 19H,951
09/1/2019 18H,950
09/1/2019 17H,945
09/1/2019 16H,944
09/1/2019 15H,951
09/1/2019 14H,954
09/1/2019 13H,954
09/1/2019 12H,946
09/1/2019 11H,950
09/1/2019 10H,952
09/1/2019 09H,952
09/1/2019 08H,955
09/1/2019 07H,960
09/1/2019 06H,950
09/1/2019 05H,940
09/1/2019 04H,940
09/1/2019 03H,936
09/1/2019 02H,938
09/1/2019 01H,935
09/1/2019 00H,928
08/31/2019 23H,925
08/31/2019 22H,965
08/31/2019 21H,968
08/31/2019 20H,927
08/31/2019 19H,921
08/31/2019 18H,931
08/31/2019 17H,919
08/31/2019 16H,925
08/31/2019 15H,930
08/31/2019 14H,932
08/31/2019 13H,927
08/31/2019 12H,933
08/31/2019 11H,923
08/31/2019 10H,935
08/31/2019 09H,933
08/31/2019 08H,928
08/31/2019 07H,934
08/31/2019 06H,938
08/31/2019 05H,938
08/31/2019 04H,937
08/31/2019 03H,942
08/31/2019 02H,940
08/31/2019 01H,949
08/31/2019 00H,961
08/30/2019 23H,1058
08/30/2019 22H,1104
08/30/2019 21H,1102
08/30/2019 20H,1079
08/30/2019 19H,1024
08/30/2019 18H,947
08/30/2019 17H,931
08/30/2019 16H,924
08/30/2019 15H,920
08/30/2019 14H,915
08/30/2019 13H,918
08/30/2019 12H,916
08/30/2019 11H,925
08/30/2019 10H,916
08/30/2019 09H,919
08/30/2019 08H,919
08/30/2019 07H,916
08/30/2019 06H,917
08/30/2019 05H,920
08/30/2019 04H,922
08/30/2019 03H,926
08/30/2019 02H,989
08/30/2019 01H,1045
08/30/2019 00H,1054
08/29/2019 23H,1108
08/29/2019 22H,1150
08/29/2019 21H,1136
08/29/2019 20H,1094
08/29/2019 19H,1087
08/29/2019 18H,1105
08/29/2019 17H,1103
08/29/2019 16H,1112
08/29/2019 15H,1108
08/29/2019 14H,1101
08/29/2019 13H,1079
08/29/2019 12H,1046
08/29/2019 11H,973
08/29/2019 10H,912
08/29/2019 09H,914
08/29/2019 08H,915
08/29/2019 07H,915
08/29/2019 06H,921
08/29/2019 05H,916
08/29/2019 04H,912
08/29/2019 03H,915
08/29/2019 02H,953
08/29/2019 01H,1014
08/29/2019 00H,1014
08/28/2019 23H,1061
08/28/2019 22H,1097
08/28/2019 21H,1043
08/28/2019 20H,1078
08/28/2019 19H,1111
08/28/2019 18H,1146
08/28/2019 17H,1135
08/28/2019 16H,1146
08/28/2019 15H,1165
08/28/2019 14H,1148
08/28/2019 13H,1136
08/28/2019 12H,1084
08/28/2019 11H,1000
08/28/2019 10H,977
08/28/2019 09H,980
08/28/2019 08H,982
08/28/2019 07H,985
08/28/2019 06H,979
08/28/2019 05H,977
08/28/2019 04H,971
08/28/2019 03H,973
08/28/2019 02H,990
08/28/2019 01H,1072
08/28/2019 00H,1163
08/27/2019 23H,1166
08/27/2019 22H,1166
08/27/2019 21H,1103
08/27/2019 20H,1153
08/27/2019 19H,1189
08/27/2019 18H,1189
08/27/2019 17H,1149
08/27/2019 16H,1077
08/27/2019 15H,1011
08/27/2019 14H,983
08/27/2019 13H,998
08/27/2019 12H,986
08/27/2019 11H,984
08/27/2019 10H,978
08/27/2019 09H,978
08/27/2019 08H,974
08/27/2019 07H,974
08/27/2019 06H,973
08/27/2019 05H,966
08/27/2019 04H,968
08/27/2019 03H,981
08/27/2019 02H,974
08/27/2019 01H,976
08/27/2019 00H,980
08/26/2019 23H,980
08/26/2019 22H,980
08/26/2019 21H,994
08/26/2019 20H,1000
08/26/2019 19H,991
08/26/2019 18H,966
08/26/2019 17H,970
08/26/2019 16H,957
08/26/2019 15H,969
08/26/2019 14H,963
08/26/2019 13H,965
08/26/2019 12H,964
08/26/2019 11H,950
08/26/2019 10H,948
08/26/2019 09H,954
08/26/2019 08H,961
08/26/2019 07H,962
08/26/2019 06H,961
08/26/2019 05H,964
08/26/2019 04H,969
08/26/2019 03H,952
08/26/2019 02H,964
08/26/2019 01H,963
08/26/2019 00H,952
08/25/2019 23H,951
08/25/2019 22H,958
08/25/2019 21H,949
08/25/2019 20H,939
08/25/2019 19H,936
08/25/2019 18H,937
08/25/2019 17H,937
08/25/2019 16H,934
08/25/2019 15H,930
08/25/2019 14H,934
08/25/2019 13H,926
08/25/2019 12H,934
08/25/2019 11H,940
08/25/2019 10H,940
08/25/2019 09H,937
08/25/2019 08H,934
08/25/2019 07H,936
08/25/2019 06H,941
08/25/2019 05H,932
08/25/2019 04H,932
08/25/2019 03H,929
08/25/2019 02H,921
08/25/2019 01H,936
08/25/2019 00H,947
08/24/2019 23H,940
08/24/2019 22H,964
08/24/2019 21H,930
08/24/2019 20H,938
08/24/2019 19H,928
08/24/2019 18H,944
08/24/2019 17H,940
08/24/2019 16H,935
08/24/2019 15H,930
08/24/2019 14H,935
08/24/2019 13H,924
08/24/2019 12H,935
08/24/2019 11H,938
08/24/2019 10H,933
08/24/2019 09H,928
08/24/2019 08H,936
08/24/2019 07H,940
08/24/2019 06H,944
08/24/2019 05H,945
08/24/2019 04H,940
08/24/2019 03H,939
08/24/2019 02H,942
08/24/2019 01H,943
08/24/2019 00H,948
08/23/2019 23H,949
08/23/2019 22H,951
08/23/2019 21H,956
08/23/2019 20H,950
08/23/2019 19H,958
08/23/2019 18H,947
08/23/2019 17H,947
08/23/2019 16H,954
08/23/2019 15H,954
08/23/2019 14H,965
08/23/2019 13H,955
08/23/2019 12H,952
08/23/2019 11H,943
08/23/2019 10H,939
08/23/2019 09H,944
08/23/2019 08H,937
08/23/2019 07H,952
08/23/2019 06H,1000
08/23/2019 05H,1043
08/23/2019 04H,1051
08/23/2019 03H,1058
08/23/2019 02H,1056
08/23/2019 01H,1062
08/23/2019 00H,1086
08/22/2019 23H,1095
08/22/2019 22H,1120
08/22/2019 21H,1090
08/22/2019 20H,1080
08/22/2019 19H,1110
08/22/2019 18H,1092
08/22/2019 17H,1072
08/22/2019 16H,1097
08/22/2019 15H,1095
08/22/2019 14H,1103
08/22/2019 13H,1089
08/22/2019 12H,1106
08/22/2019 11H,1115
08/22/2019 10H,1114
08/22/2019 09H,1119
08/22/2019 08H,1117
08/22/2019 07H,1116
08/22/2019 06H,1111
08/22/2019 05H,1103
08/22/2019 04H,1090
08/22/2019 03H,1085
08/22/2019 02H,1084
08/22/2019 01H,1083
08/22/2019 00H,1083
08/21/2019 23H,1095
08/21/2019 22H,1150
08/21/2019 21H,1200
08/21/2019 20H,1208
08/21/2019 19H,1153
08/21/2019 18H,1100
08/21/2019 17H,1111
08/21/2019 16H,1100
08/21/2019 15H,1098
08/21/2019 14H,1097
08/21/2019 13H,1097
08/21/2019 12H,1087
08/21/2019 11H,1060
08/21/2019 10H,1040
08/21/2019 09H,1028
08/21/2019 08H,1021
08/21/2019 07H,1055
08/21/2019 06H,1082
08/21/2019 05H,1080
08/21/2019 04H,1083
08/21/2019 03H,1082
08/21/2019 02H,1085
08/21/2019 01H,1088
08/21/2019 00H,1105
08/20/2019 23H,1187
08/20/2019 22H,1219
08/20/2019 21H,1150
08/20/2019 20H,1152
08/20/2019 19H,1137
08/20/2019 18H,1110
08/20/2019 17H,1096
08/20/2019 16H,1094
08/20/2019 15H,1074
08/20/2019 14H,1057
08/20/2019 13H,1040
08/20/2019 12H,1023
08/20/2019 11H,1011
08/20/2019 10H,1008
08/20/2019 09H,999
08/20/2019 08H,1000
08/20/2019 07H,1021
08/20/2019 06H,1047
08/20/2019 05H,1052
08/20/2019 04H,1058
08/20/2019 03H,1055
08/20/2019 02H,1061
08/20/2019 01H,1047
08/20/2019 00H,1061
08/19/2019 23H,1193
08/19/2019 22H,1287
08/19/2019 21H,1298
08/19/2019 20H,1240
08/19/2019 19H,1149
08/19/2019 18H,1105
08/19/2019 17H,1040
08/19/2019 16H,1037
08/19/2019 15H,1034
08/19/2019 14H,1043
08/19/2019 13H,1020
08/19/2019 12H,991
08/19/2019 11H,961
08/19/2019 10H,949
08/19/2019 09H,946
08/19/2019 08H,941
08/19/2019 07H,957
08/19/2019 06H,993
08/19/2019 05H,1011
08/19/2019 04H,1027
08/19/2019 03H,1017
08/19/2019 02H,1011
08/19/2019 01H,1013
08/19/2019 00H,1043
08/18/2019 23H,1071
08/18/2019 22H,1057
08/18/2019 21H,1058
08/18/2019 20H,1068
08/18/2019 19H,1076
08/18/2019 18H,1054
08/18/2019 17H,1048
08/18/2019 16H,1028
08/18/2019 15H,1018
08/18/2019 14H,988
08/18/2019 13H,991
08/18/2019 12H,992
08/18/2019 11H,982
08/18/2019 10H,988
08/18/2019 09H,987
08/18/2019 08H,989
08/18/2019 07H,994
08/18/2019 06H,995
08/18/2019 05H,990
08/18/2019 04H,1006
08/18/2019 03H,1035
08/18/2019 02H,1056
08/18/2019 01H,1061
08/18/2019 00H,1049
08/17/2019 23H,1054
08/17/2019 22H,1057
08/17/2019 21H,1052
08/17/2019 20H,1052
08/17/2019 19H,1036
08/17/2019 18H,1009
08/17/2019 17H,1008
08/17/2019 16H,1019
08/17/2019 15H,998
08/17/2019 14H,970
08/17/2019 13H,973
08/17/2019 12H,946
08/17/2019 11H,948
08/17/2019 10H,945
08/17/2019 09H,945
08/17/2019 08H,947
08/17/2019 07H,970
08/17/2019 06H,996
08/17/2019 05H,1020
08/17/2019 04H,1018
08/17/2019 03H,1032
08/17/2019 02H,1041
08/17/2019 01H,1044
08/17/2019 00H,1135
08/16/2019 23H,1187
08/16/2019 22H,1216
08/16/2019 21H,1181
08/16/2019 20H,1111
08/16/2019 19H,1076
08/16/2019 18H,1074
08/16/2019 17H,1063
08/16/2019 16H,1063
08/16/2019 15H,1063
08/16/2019 14H,1064
08/16/2019 13H,1049
08/16/2019 12H,1019
08/16/2019 11H,1017
08/16/2019 10H,1012
08/16/2019 09H,999
08/16/2019 08H,997
08/16/2019 07H,1010
08/16/2019 06H,1045
08/16/2019 05H,1075
08/16/2019 04H,1068
08/16/2019 03H,1061
08/16/2019 02H,1065
08/16/2019 01H,1075
08/16/2019 00H,1091
08/15/2019 23H,1134
08/15/2019 22H,1163
08/15/2019 21H,1167
08/15/2019 20H,1138
08/15/2019 19H,1084
08/15/2019 18H,1076
08/15/2019 17H,1094
08/15/2019 16H,1097
08/15/2019 15H,1117
08/15/2019 14H,1106
08/15/2019 13H,1090
08/15/2019 12H,1081
08/15/2019 11H,1076
08/15/2019 10H,1069
08/15/2019 09H,1033
08/15/2019 08H,1030
08/15/2019 07H,1051
08/15/2019 06H,1058
08/15/2019 05H,1062
08/15/2019 04H,1062
08/15/2019 03H,1066
08/15/2019 02H,1077
08/15/2019 01H,1083
08/15/2019 00H,1156
08/14/2019 23H,1238
08/14/2019 22H,1232
08/14/2019 21H,1189
08/14/2019 20H,1180
08/14/2019 19H,1198
08/14/2019 18H,1166
08/14/2019 17H,1134
08/14/2019 16H,1100
08/14/2019 15H,1106
08/14/2019 14H,1097
08/14/2019 13H,1073
08/14/2019 12H,1027
08/14/2019 11H,1009
08/14/2019 10H,1005
08/14/2019 09H,1002
08/14/2019 08H,1005
08/14/2019 07H,1036
08/14/2019 06H,1076
08/14/2019 05H,1095
08/14/2019 04H,1104
08/14/2019 03H,1116
08/14/2019 02H,1167
08/14/2019 01H,1243
08/14/2019 00H,1297
08/13/2019 23H,1335
08/13/2019 22H,1346
08/13/2019 21H,1344
08/13/2019 20H,1329
08/13/2019 19H,1222
08/13/2019 18H,1192
08/13/2019 17H,1236
08/13/2019 16H,1201
08/13/2019 15H,1144
08/13/2019 14H,1111
08/13/2019 13H,1096
08/13/2019 12H,1094
