Net generation from coal for Midwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390111&sdid=EBA.MIDW-ALL.NG.COL.H
19:14:04 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.MIDW-ALL.NG.COL.H megawatthours
06/26/2021 14H,36454
06/26/2021 13H,34447
06/26/2021 12H,33294
06/26/2021 11H,33443
06/26/2021 10H,33396
06/26/2021 09H,33383
06/26/2021 08H,35004
06/26/2021 07H,36109
06/26/2021 06H,36406
06/26/2021 05H,37731
06/26/2021 04H,39105
06/26/2021 03H,40409
06/26/2021 02H,40838
06/26/2021 01H,41150
06/26/2021 00H,41212
06/25/2021 23H,41205
06/25/2021 22H,41097
06/25/2021 21H,41234
06/25/2021 20H,41396
06/25/2021 19H,41245
06/25/2021 18H,40523
06/25/2021 17H,39584
06/25/2021 16H,38742
06/25/2021 15H,38439
06/25/2021 14H,37893
06/25/2021 13H,36711
06/25/2021 12H,35301
06/25/2021 11H,33626
06/25/2021 10H,31645
06/25/2021 09H,32044
06/25/2021 08H,33567
06/25/2021 07H,33179
06/25/2021 06H,33995
06/25/2021 05H,35516
06/25/2021 04H,37352
06/25/2021 03H,39229
06/25/2021 02H,40612
06/25/2021 01H,41343
06/25/2021 00H,41405
06/24/2021 23H,40928
06/24/2021 22H,40452
06/24/2021 21H,40034
06/24/2021 20H,40910
06/24/2021 19H,40576
06/24/2021 18H,39608
06/24/2021 17H,38459
06/24/2021 16H,37517
06/24/2021 15H,35864
06/24/2021 14H,33769
06/24/2021 13H,30791
06/24/2021 12H,28164
06/24/2021 11H,26260
06/24/2021 10H,25069
06/24/2021 09H,24029
06/24/2021 08H,24511
06/24/2021 07H,25690
06/24/2021 06H,27739
06/24/2021 05H,29714
06/24/2021 04H,31626
06/24/2021 03H,34787
06/24/2021 02H,36706
06/24/2021 01H,37226
06/24/2021 00H,37372
06/23/2021 23H,37329
06/23/2021 22H,37027
06/23/2021 21H,36895
06/23/2021 20H,37374
06/23/2021 19H,37378
06/23/2021 18H,36674
06/23/2021 17H,35094
06/23/2021 16H,33604
06/23/2021 15H,31942
06/23/2021 14H,30824
06/23/2021 13H,28929
06/23/2021 12H,26566
06/23/2021 11H,25229
06/23/2021 10H,23794
06/23/2021 09H,22951
06/23/2021 08H,23174
06/23/2021 07H,23778
06/23/2021 06H,26053
06/23/2021 05H,28927
06/23/2021 04H,31878
06/23/2021 03H,35753
06/23/2021 02H,38044
06/23/2021 01H,39623
06/23/2021 00H,39986
06/22/2021 23H,40357
06/22/2021 22H,40007
06/22/2021 21H,39851
06/22/2021 20H,39374
06/22/2021 19H,39172
06/22/2021 18H,38731
06/22/2021 17H,38117
06/22/2021 16H,37164
06/22/2021 15H,36129
06/22/2021 14H,34191
06/22/2021 13H,31262
06/22/2021 12H,29545
06/22/2021 11H,27653
06/22/2021 10H,26640
06/22/2021 09H,26976
06/22/2021 08H,27555
06/22/2021 07H,29185
06/22/2021 06H,31483
06/22/2021 05H,33031
06/22/2021 04H,35230
06/22/2021 03H,36920
06/22/2021 02H,36341
06/22/2021 01H,34704
06/22/2021 00H,33709
06/21/2021 23H,33685
06/21/2021 22H,34589
06/21/2021 21H,35142
06/21/2021 20H,35923
06/21/2021 19H,36497
06/21/2021 18H,36219
06/21/2021 17H,35871
06/21/2021 16H,35460
06/21/2021 15H,34990
06/21/2021 14H,35515
06/21/2021 13H,34136
06/21/2021 12H,31356
06/21/2021 11H,29190
06/21/2021 10H,27990
06/21/2021 09H,28010
06/21/2021 08H,28819
06/21/2021 07H,30608
06/21/2021 06H,32090
06/21/2021 05H,32902
06/21/2021 04H,34561
06/21/2021 03H,36900
06/21/2021 02H,37936
06/21/2021 01H,38689
06/21/2021 00H,39489
06/20/2021 23H,40413
06/20/2021 22H,41430
06/20/2021 21H,40956
06/20/2021 20H,40445
06/20/2021 19H,39555
06/20/2021 18H,38414
06/20/2021 17H,37315
06/20/2021 16H,35078
06/20/2021 15H,32189
06/20/2021 14H,29378
06/20/2021 13H,26580
06/20/2021 12H,25072
06/20/2021 11H,25437
06/20/2021 10H,26266
06/20/2021 09H,26479
06/20/2021 08H,27559
06/20/2021 07H,29766
06/20/2021 06H,32255
06/20/2021 05H,34850
06/20/2021 04H,37829
06/20/2021 03H,40544
06/20/2021 02H,41678
06/20/2021 01H,42475
06/20/2021 00H,43017
06/19/2021 23H,43084
06/19/2021 22H,42878
06/19/2021 21H,42343
06/19/2021 20H,41417
06/19/2021 19H,40518
06/19/2021 18H,39593
06/19/2021 17H,38705
06/19/2021 16H,37001
06/19/2021 15H,35508
06/19/2021 14H,33031
06/19/2021 13H,30566
06/19/2021 12H,28248
06/19/2021 11H,28393
06/19/2021 10H,28435
06/19/2021 09H,29643
06/19/2021 08H,31306
06/19/2021 07H,33257
06/19/2021 06H,36960
06/19/2021 05H,39390
06/19/2021 04H,40919
06/19/2021 03H,41877
06/19/2021 02H,42395
06/19/2021 01H,42319
06/19/2021 00H,42433
06/18/2021 23H,42372
06/18/2021 22H,42396
06/18/2021 21H,42403
06/18/2021 20H,42092
06/18/2021 19H,41857
06/18/2021 18H,41497
06/18/2021 17H,41271
06/18/2021 16H,40278
06/18/2021 15H,38743
06/18/2021 14H,36270
06/18/2021 13H,34624
06/18/2021 12H,32942
06/18/2021 11H,31530
06/18/2021 10H,29331
06/18/2021 09H,28061
06/18/2021 08H,28898
06/18/2021 07H,30576
06/18/2021 06H,33468
06/18/2021 05H,36226
06/18/2021 04H,38269
06/18/2021 03H,39921
06/18/2021 02H,40994
06/18/2021 01H,41618
06/18/2021 00H,41364
06/17/2021 23H,41319
06/17/2021 22H,41303
06/17/2021 21H,41661
06/17/2021 20H,41818
06/17/2021 19H,41454
06/17/2021 18H,40677
06/17/2021 17H,39087
06/17/2021 16H,37460
06/17/2021 15H,36451
06/17/2021 14H,33823
06/17/2021 13H,31069
06/17/2021 12H,28946
06/17/2021 11H,26878
06/17/2021 10H,25734
06/17/2021 09H,25686
06/17/2021 08H,26259
06/17/2021 07H,27505
06/17/2021 06H,30246
06/17/2021 05H,33707
06/17/2021 04H,36229
06/17/2021 03H,38678
06/17/2021 02H,40405
06/17/2021 01H,41632
06/17/2021 00H,41830
06/16/2021 23H,41678
06/16/2021 22H,41256
06/16/2021 21H,40943
06/16/2021 20H,40586
06/16/2021 19H,40368
06/16/2021 18H,39642
06/16/2021 17H,38501
06/16/2021 16H,38003
06/16/2021 15H,36322
06/16/2021 14H,33979
06/16/2021 13H,31596
06/16/2021 12H,28548
06/16/2021 11H,26474
06/16/2021 10H,24940
06/16/2021 09H,24300
06/16/2021 08H,25161
06/16/2021 07H,26887
06/16/2021 06H,29915
06/16/2021 05H,33704
06/16/2021 04H,36618
06/16/2021 03H,39207
06/16/2021 02H,41047
06/16/2021 01H,41914
06/16/2021 00H,42290
06/15/2021 23H,42579
06/15/2021 22H,43274
06/15/2021 21H,43198
06/15/2021 20H,42921
06/15/2021 19H,42476
06/15/2021 18H,42102
06/15/2021 17H,41695
06/15/2021 16H,40641
06/15/2021 15H,39428
06/15/2021 14H,37144
06/15/2021 13H,34297
06/15/2021 12H,32769
06/15/2021 11H,31258
06/15/2021 10H,29927
06/15/2021 09H,29062
06/15/2021 08H,29919
06/15/2021 07H,32032
06/15/2021 06H,34512
06/15/2021 05H,36824
06/15/2021 04H,39706
06/15/2021 03H,42294
06/15/2021 02H,43525
06/15/2021 01H,43753
06/15/2021 00H,43777
06/14/2021 23H,43838
06/14/2021 22H,43947
06/14/2021 21H,43923
06/14/2021 20H,43616
06/14/2021 19H,43513
06/14/2021 18H,43697
06/14/2021 17H,43172
06/14/2021 16H,41797
06/14/2021 15H,39714
06/14/2021 14H,36709
06/14/2021 13H,33829
06/14/2021 12H,31191
06/14/2021 11H,28999
06/14/2021 10H,26601
06/14/2021 09H,24823
06/14/2021 08H,25345
06/14/2021 07H,28002
06/14/2021 06H,32206
06/14/2021 05H,35988
06/14/2021 04H,39651
06/14/2021 03H,41622
06/14/2021 02H,42309
06/14/2021 01H,42913
06/14/2021 00H,42798
06/13/2021 23H,42665
06/13/2021 22H,42479
06/13/2021 21H,42279
06/13/2021 20H,42035
06/13/2021 19H,41855
06/13/2021 18H,41731
06/13/2021 17H,41148
06/13/2021 16H,39661
06/13/2021 15H,37704
06/13/2021 14H,34323
06/13/2021 13H,31014
06/13/2021 12H,28704
06/13/2021 11H,28578
06/13/2021 10H,29159
06/13/2021 09H,29861
06/13/2021 08H,31467
06/13/2021 07H,33899
06/13/2021 06H,36233
06/13/2021 05H,38885
06/13/2021 04H,40317
06/13/2021 03H,41329
06/13/2021 02H,42004
06/13/2021 01H,42250
06/13/2021 00H,42455
06/12/2021 23H,42791
06/12/2021 22H,43253
06/12/2021 21H,43137
06/12/2021 20H,43027
06/12/2021 19H,42854
06/12/2021 18H,42558
06/12/2021 17H,42094
06/12/2021 16H,41067
06/12/2021 15H,37850
06/12/2021 14H,34063
06/12/2021 13H,30157
06/12/2021 12H,27558
06/12/2021 11H,27114
06/12/2021 10H,27277
06/12/2021 09H,28137
06/12/2021 08H,29610
06/12/2021 07H,32223
06/12/2021 06H,34967
06/12/2021 05H,37712
06/12/2021 04H,39420
06/12/2021 03H,40252
06/12/2021 02H,40882
06/12/2021 01H,41462
06/12/2021 00H,42272
06/11/2021 23H,42791
06/11/2021 22H,42495
06/11/2021 21H,41849
06/11/2021 20H,41326
06/11/2021 19H,41316
06/11/2021 18H,41463
06/11/2021 17H,41541
06/11/2021 16H,40721
06/11/2021 15H,39085
06/11/2021 14H,37429
06/11/2021 13H,34893
06/11/2021 12H,31908
06/11/2021 11H,30026
06/11/2021 10H,28445
06/11/2021 09H,28373
06/11/2021 08H,29342
06/11/2021 07H,31293
06/11/2021 06H,33603
06/11/2021 05H,37161
06/11/2021 04H,40055
06/11/2021 03H,41751
06/11/2021 02H,42680
06/11/2021 01H,42883
06/11/2021 00H,42679
06/10/2021 23H,42498
06/10/2021 22H,43222
06/10/2021 21H,43690
06/10/2021 20H,43961
06/10/2021 19H,43854
06/10/2021 18H,43285
06/10/2021 17H,43017
06/10/2021 16H,42434
06/10/2021 15H,41111
06/10/2021 14H,39448
06/10/2021 13H,36627
06/10/2021 12H,33882
06/10/2021 11H,31684
06/10/2021 10H,30287
06/10/2021 09H,30204
06/10/2021 08H,31022
06/10/2021 07H,32766
06/10/2021 06H,35958
06/10/2021 05H,39115
06/10/2021 04H,40649
06/10/2021 03H,41617
06/10/2021 02H,41895
06/10/2021 01H,42502
06/10/2021 00H,43074
06/9/2021 23H,43375
06/9/2021 22H,43362
06/9/2021 21H,43248
06/9/2021 20H,43031
06/9/2021 19H,42500
06/9/2021 18H,42474
06/9/2021 17H,42099
06/9/2021 16H,41713
06/9/2021 15H,41391
06/9/2021 14H,40578
06/9/2021 13H,38396
06/9/2021 12H,35062
06/9/2021 11H,32526
06/9/2021 10H,30571
06/9/2021 09H,29290
06/9/2021 08H,29884
06/9/2021 07H,31665
06/9/2021 06H,34505
06/9/2021 05H,37270
06/9/2021 04H,39776
06/9/2021 03H,41495
06/9/2021 02H,41998
06/9/2021 01H,41986
06/9/2021 00H,41911
06/8/2021 23H,41516
06/8/2021 22H,41772
06/8/2021 21H,42058
06/8/2021 20H,42211
06/8/2021 19H,42707
06/8/2021 18H,42667
06/8/2021 17H,42433
06/8/2021 16H,42220
06/8/2021 15H,41676
06/8/2021 14H,40883
06/8/2021 13H,39091
06/8/2021 12H,35898
06/8/2021 11H,32835
06/8/2021 10H,29934
06/8/2021 09H,28650
06/8/2021 08H,28642
06/8/2021 07H,29176
06/8/2021 06H,31720
06/8/2021 05H,35614
06/8/2021 04H,39141
06/8/2021 03H,41185
06/8/2021 02H,42304
06/8/2021 01H,42888
06/8/2021 00H,43169
06/7/2021 23H,43279
06/7/2021 22H,43506
06/7/2021 21H,43247
06/7/2021 20H,43044
06/7/2021 19H,42792
06/7/2021 18H,42390
06/7/2021 17H,42198
06/7/2021 16H,41500
06/7/2021 15H,40531
06/7/2021 14H,39331
06/7/2021 13H,36745
06/7/2021 12H,33485
06/7/2021 11H,30094
06/7/2021 10H,27432
06/7/2021 09H,26343
06/7/2021 08H,26058
06/7/2021 07H,27072
06/7/2021 06H,29325
06/7/2021 05H,32434
06/7/2021 04H,35533
06/7/2021 03H,37487
06/7/2021 02H,38086
06/7/2021 01H,38219
06/7/2021 00H,37881
06/6/2021 23H,37454
06/6/2021 22H,36878
06/6/2021 21H,36402
06/6/2021 20H,36094
06/6/2021 19H,35734
06/6/2021 18H,35205
06/6/2021 17H,34554
06/6/2021 16H,33574
06/6/2021 15H,31743
06/6/2021 14H,29401
06/6/2021 13H,26061
06/6/2021 12H,23682
06/6/2021 11H,23238
06/6/2021 10H,23201
06/6/2021 09H,23463
06/6/2021 08H,24261
06/6/2021 07H,25583
06/6/2021 06H,28548
06/6/2021 05H,31145
06/6/2021 04H,33533
06/6/2021 03H,35633
06/6/2021 02H,37348
06/6/2021 01H,38182
06/6/2021 00H,38502
06/5/2021 23H,38623
06/5/2021 22H,38617
06/5/2021 21H,38297
06/5/2021 20H,37800
06/5/2021 19H,37985
06/5/2021 18H,37729
06/5/2021 17H,37014
06/5/2021 16H,35999
06/5/2021 15H,32951
06/5/2021 14H,29100
06/5/2021 13H,25679
06/5/2021 12H,23906
06/5/2021 11H,23090
06/5/2021 10H,22592
06/5/2021 09H,23260
06/5/2021 08H,24354
06/5/2021 07H,25591
06/5/2021 06H,28167
06/5/2021 05H,30609
06/5/2021 04H,32576
06/5/2021 03H,35174
06/5/2021 02H,36506
06/5/2021 01H,36962
06/5/2021 00H,37581
06/4/2021 23H,38418
06/4/2021 22H,38433
06/4/2021 21H,38449
06/4/2021 20H,38484
06/4/2021 19H,38228
06/4/2021 18H,37797
06/4/2021 17H,36583
06/4/2021 16H,35069
06/4/2021 15H,33610
06/4/2021 14H,31079
06/4/2021 13H,27935
06/4/2021 12H,25686
06/4/2021 11H,23689
06/4/2021 10H,22170
06/4/2021 09H,21830
06/4/2021 08H,22454
06/4/2021 07H,23789
06/4/2021 06H,25619
06/4/2021 05H,28387
06/4/2021 04H,31089
06/4/2021 03H,33370
06/4/2021 02H,34542
06/4/2021 01H,35170
06/4/2021 00H,35385
06/3/2021 23H,35184
06/3/2021 22H,35253
06/3/2021 21H,35292
06/3/2021 20H,35127
06/3/2021 19H,34959
06/3/2021 18H,34447
06/3/2021 17H,33687
06/3/2021 16H,33090
06/3/2021 15H,33156
06/3/2021 14H,31965
06/3/2021 13H,29581
06/3/2021 12H,26952
06/3/2021 11H,24079
06/3/2021 10H,22048
06/3/2021 09H,21308
06/3/2021 08H,22459
06/3/2021 07H,24017
06/3/2021 06H,25679
06/3/2021 05H,28472
06/3/2021 04H,30664
06/3/2021 03H,32695
06/3/2021 02H,33592
06/3/2021 01H,34110
06/3/2021 00H,34215
06/2/2021 23H,34545
06/2/2021 22H,34409
06/2/2021 21H,34369
06/2/2021 20H,35151
06/2/2021 19H,35192
06/2/2021 18H,34786
06/2/2021 17H,34493
06/2/2021 16H,34102
06/2/2021 15H,33140
06/2/2021 14H,32295
06/2/2021 13H,30363
06/2/2021 12H,28083
06/2/2021 11H,25655
06/2/2021 10H,23523
06/2/2021 09H,22274
06/2/2021 08H,22462
06/2/2021 07H,23156
06/2/2021 06H,24981
06/2/2021 05H,27307
06/2/2021 04H,30413
06/2/2021 03H,33458
06/2/2021 02H,34730
06/2/2021 01H,34912
06/2/2021 00H,34589
06/1/2021 23H,34652
06/1/2021 22H,34950
06/1/2021 21H,35108
06/1/2021 20H,34951
06/1/2021 19H,34847
06/1/2021 18H,34436
06/1/2021 17H,34091
06/1/2021 16H,33444
06/1/2021 15H,32790
06/1/2021 14H,31673
06/1/2021 13H,30172
06/1/2021 12H,27529
06/1/2021 11H,25175
06/1/2021 10H,22733
06/1/2021 09H,21392
06/1/2021 08H,21461
06/1/2021 07H,22449
06/1/2021 06H,24510
06/1/2021 05H,26526
06/1/2021 04H,29204
06/1/2021 03H,32497
06/1/2021 02H,34171
06/1/2021 01H,34360
06/1/2021 00H,34069
05/31/2021 23H,33449
05/31/2021 22H,32510
05/31/2021 21H,32030
05/31/2021 20H,31534
05/31/2021 19H,31302
05/31/2021 18H,30978
05/31/2021 17H,30334
05/31/2021 16H,28636
05/31/2021 15H,27573
05/31/2021 14H,25453
05/31/2021 13H,23844
05/31/2021 12H,22961
05/31/2021 11H,22539
05/31/2021 10H,21655
05/31/2021 09H,21482
05/31/2021 08H,21240
05/31/2021 07H,21291
05/31/2021 06H,21865
05/31/2021 05H,23224
05/31/2021 04H,26838
05/31/2021 03H,29234
05/31/2021 02H,30108
05/31/2021 01H,30040
05/31/2021 00H,30395
05/30/2021 23H,30399
05/30/2021 22H,29654
05/30/2021 21H,29400
05/30/2021 20H,28805
05/30/2021 19H,28563
05/30/2021 18H,28557
05/30/2021 17H,27963
05/30/2021 16H,27159
05/30/2021 15H,26216
05/30/2021 14H,24193
05/30/2021 13H,21619
05/30/2021 12H,20143
05/30/2021 11H,19525
05/30/2021 10H,19169
05/30/2021 09H,18891
05/30/2021 08H,18938
05/30/2021 07H,19192
05/30/2021 06H,20278
05/30/2021 05H,22350
05/30/2021 04H,24181
05/30/2021 03H,26087
05/30/2021 02H,27262
05/30/2021 01H,26334
05/30/2021 00H,25752
05/29/2021 23H,24839
05/29/2021 22H,23945
05/29/2021 21H,24044
05/29/2021 20H,23739
05/29/2021 19H,24123
05/29/2021 18H,24184
05/29/2021 17H,24003
05/29/2021 16H,23993
05/29/2021 15H,24142
05/29/2021 14H,24404
05/29/2021 13H,23150
05/29/2021 12H,22052
05/29/2021 11H,21539
05/29/2021 10H,20665
05/29/2021 09H,20458
05/29/2021 08H,20483
05/29/2021 07H,21142
05/29/2021 06H,22856
05/29/2021 05H,25066
05/29/2021 04H,26497
05/29/2021 03H,28124
05/29/2021 02H,29300
05/29/2021 01H,28990
05/29/2021 00H,29145
05/28/2021 23H,29414
05/28/2021 22H,29492
05/28/2021 21H,29180
05/28/2021 20H,29220
05/28/2021 19H,29850
05/28/2021 18H,29650
05/28/2021 17H,29769
05/28/2021 16H,28995
05/28/2021 15H,28434
05/28/2021 14H,28256
05/28/2021 13H,26629
05/28/2021 12H,23622
05/28/2021 11H,21351
05/28/2021 10H,20071
05/28/2021 09H,19637
05/28/2021 08H,20019
05/28/2021 07H,20674
05/28/2021 06H,22140
05/28/2021 05H,24851
05/28/2021 04H,28162
05/28/2021 03H,30747
05/28/2021 02H,31416
05/28/2021 01H,31613
05/28/2021 00H,31834
05/27/2021 23H,32735
05/27/2021 22H,32766
05/27/2021 21H,33220
05/27/2021 20H,33837
05/27/2021 19H,33718
05/27/2021 18H,33792
05/27/2021 17H,33392
05/27/2021 16H,32411
05/27/2021 15H,31318
05/27/2021 14H,29111
05/27/2021 13H,27800
05/27/2021 12H,25125
05/27/2021 11H,22405
05/27/2021 10H,21091
05/27/2021 09H,20610
05/27/2021 08H,20890
05/27/2021 07H,22045
05/27/2021 06H,23636
05/27/2021 05H,26213
05/27/2021 04H,29691
05/27/2021 03H,34105
05/27/2021 02H,36359
05/27/2021 01H,37495
05/27/2021 00H,37946
05/26/2021 23H,37748
05/26/2021 22H,38185
05/26/2021 21H,38034
05/26/2021 20H,37254
05/26/2021 19H,36262
05/26/2021 18H,35191
05/26/2021 17H,34914
05/26/2021 16H,34643
05/26/2021 15H,33264
05/26/2021 14H,31657
05/26/2021 13H,30754
05/26/2021 12H,28921
05/26/2021 11H,27423
05/26/2021 10H,25597
05/26/2021 09H,24483
05/26/2021 08H,24404
05/26/2021 07H,25355
05/26/2021 06H,26502
05/26/2021 05H,28502
05/26/2021 04H,30653
05/26/2021 03H,33388
05/26/2021 02H,34164
05/26/2021 01H,34597
05/26/2021 00H,34352
05/25/2021 23H,33981
05/25/2021 22H,33929
05/25/2021 21H,34201
05/25/2021 20H,34372
05/25/2021 19H,34495
05/25/2021 18H,34688
05/25/2021 17H,34113
05/25/2021 16H,33265
05/25/2021 15H,31585
05/25/2021 14H,30138
05/25/2021 13H,28103
05/25/2021 12H,24805
05/25/2021 11H,22355
05/25/2021 10H,20600
05/25/2021 09H,20210
05/25/2021 08H,20715
05/25/2021 07H,22018
05/25/2021 06H,24420
05/25/2021 05H,27452
05/25/2021 04H,30491
05/25/2021 03H,33357
05/25/2021 02H,34873
05/25/2021 01H,34867
05/25/2021 00H,34771
05/24/2021 23H,35145
05/24/2021 22H,35084
05/24/2021 21H,34786
05/24/2021 20H,34377
05/24/2021 19H,33640
05/24/2021 18H,32871
05/24/2021 17H,32448
05/24/2021 16H,32158
05/24/2021 15H,31203
05/24/2021 14H,30142
05/24/2021 13H,29175
05/24/2021 12H,27066
05/24/2021 11H,24514
05/24/2021 10H,21045
05/24/2021 09H,20653
05/24/2021 08H,20814
05/24/2021 07H,21580
05/24/2021 06H,23534
05/24/2021 05H,26345
05/24/2021 04H,30260
05/24/2021 03H,33172
05/24/2021 02H,34392
05/24/2021 01H,34699
05/24/2021 00H,35252
05/23/2021 23H,36222
05/23/2021 22H,36589
05/23/2021 21H,36475
05/23/2021 20H,36328
05/23/2021 19H,36335
05/23/2021 18H,36032
05/23/2021 17H,35757
05/23/2021 16H,34610
05/23/2021 15H,33237
05/23/2021 14H,30582
05/23/2021 13H,27555
05/23/2021 12H,24751
05/23/2021 11H,23849
05/23/2021 10H,23010
05/23/2021 09H,22765
05/23/2021 08H,23422
05/23/2021 07H,24451
05/23/2021 06H,26358
05/23/2021 05H,28759
05/23/2021 04H,30893
05/23/2021 03H,32806
05/23/2021 02H,33904
05/23/2021 01H,34462
05/23/2021 00H,34714
05/22/2021 23H,35164
05/22/2021 22H,35998
05/22/2021 21H,35622
05/22/2021 20H,35412
05/22/2021 19H,35599
05/22/2021 18H,35266
05/22/2021 17H,34602
05/22/2021 16H,33477
05/22/2021 15H,32177
05/22/2021 14H,30345
05/22/2021 13H,27560
05/22/2021 12H,25149
05/22/2021 11H,23839
05/22/2021 10H,22399
05/22/2021 09H,22298
05/22/2021 08H,22916
05/22/2021 07H,23799
05/22/2021 06H,25572
05/22/2021 05H,27384
05/22/2021 04H,30259
05/22/2021 03H,32562
05/22/2021 02H,32732
05/22/2021 01H,32395
05/22/2021 00H,33102
05/21/2021 23H,34142
05/21/2021 22H,34339
05/21/2021 21H,34510
05/21/2021 20H,34456
05/21/2021 19H,33965
05/21/2021 18H,33088
05/21/2021 17H,33336
05/21/2021 16H,32868
05/21/2021 15H,31961
05/21/2021 14H,30609
05/21/2021 13H,28216
05/21/2021 12H,25492
05/21/2021 11H,22401
05/21/2021 10H,20499
05/21/2021 09H,19708
05/21/2021 08H,20014
05/21/2021 07H,21536
05/21/2021 06H,23788
05/21/2021 05H,26825
05/21/2021 04H,30512
05/21/2021 03H,33069
05/21/2021 02H,34116
05/21/2021 01H,34505
05/21/2021 00H,34446
05/20/2021 23H,34423
05/20/2021 22H,34414
05/20/2021 21H,34380
05/20/2021 20H,34273
05/20/2021 19H,33905
05/20/2021 18H,33637
05/20/2021 17H,33948
05/20/2021 16H,33297
05/20/2021 15H,32989
05/20/2021 14H,32066
05/20/2021 13H,30535
05/20/2021 12H,27741
05/20/2021 11H,24449
05/20/2021 10H,22692
05/20/2021 09H,22341
05/20/2021 08H,22647
05/20/2021 07H,23893
05/20/2021 06H,25374
05/20/2021 05H,27485
05/20/2021 04H,29835
05/20/2021 03H,32496
05/20/2021 02H,34141
05/20/2021 01H,34719
05/20/2021 00H,34731
05/19/2021 23H,34530
05/19/2021 22H,34541
05/19/2021 21H,34571
05/19/2021 20H,34751
05/19/2021 19H,34793
05/19/2021 18H,34576
05/19/2021 17H,34570
05/19/2021 16H,33750
05/19/2021 15H,33298
05/19/2021 14H,32223
05/19/2021 13H,31494
05/19/2021 12H,29059
05/19/2021 11H,26099
05/19/2021 10H,22551
05/19/2021 09H,21931
05/19/2021 08H,21876
05/19/2021 07H,22801
05/19/2021 06H,24906
05/19/2021 05H,27957
05/19/2021 04H,30269
05/19/2021 03H,33258
05/19/2021 02H,34323
05/19/2021 01H,34535
05/19/2021 00H,34663
05/18/2021 23H,34532
05/18/2021 22H,34115
05/18/2021 21H,34082
05/18/2021 20H,33849
05/18/2021 19H,33452
05/18/2021 18H,32753
05/18/2021 17H,32097
05/18/2021 16H,31156
05/18/2021 15H,30407
05/18/2021 14H,30224
05/18/2021 13H,29328
05/18/2021 12H,27428
05/18/2021 11H,24054
05/18/2021 10H,21849
05/18/2021 09H,21341
05/18/2021 08H,21333
05/18/2021 07H,21765
05/18/2021 06H,23092
05/18/2021 05H,24903
05/18/2021 04H,27692
05/18/2021 03H,30759
05/18/2021 02H,31121
05/18/2021 01H,30601
05/18/2021 00H,30339
05/17/2021 23H,30268
05/17/2021 22H,30453
05/17/2021 21H,30658
05/17/2021 20H,31097
05/17/2021 19H,31669
05/17/2021 18H,31923
05/17/2021 17H,31757
05/17/2021 16H,31425
05/17/2021 15H,31811
05/17/2021 14H,31679
05/17/2021 13H,30846
05/17/2021 12H,28857
05/17/2021 11H,25908
05/17/2021 10H,23071
05/17/2021 09H,22128
05/17/2021 08H,21885
05/17/2021 07H,22047
05/17/2021 06H,23885
05/17/2021 05H,26036
05/17/2021 04H,27679
05/17/2021 03H,30477
05/17/2021 02H,31404
05/17/2021 01H,31198
05/17/2021 00H,31060
05/16/2021 23H,30841
05/16/2021 22H,30198
05/16/2021 21H,30293
05/16/2021 20H,30293
05/16/2021 19H,29504
05/16/2021 18H,28565
05/16/2021 17H,28179
05/16/2021 16H,27927
05/16/2021 15H,27357
05/16/2021 14H,25604
05/16/2021 13H,23965
05/16/2021 12H,22811
05/16/2021 11H,22455
05/16/2021 10H,21750
05/16/2021 09H,21311
05/16/2021 08H,21310
05/16/2021 07H,21702
05/16/2021 06H,23545
05/16/2021 05H,25064
05/16/2021 04H,25864
05/16/2021 03H,27091
05/16/2021 02H,28228
05/16/2021 01H,28469
05/16/2021 00H,28669
05/15/2021 23H,29009
05/15/2021 22H,28820
05/15/2021 21H,28019
05/15/2021 20H,27987
05/15/2021 19H,27936
05/15/2021 18H,27819
05/15/2021 17H,27356
05/15/2021 16H,27151
05/15/2021 15H,26823
05/15/2021 14H,26074
05/15/2021 13H,23992
