Net generation from natural gas for Midwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390111&sdid=EBA.MIDW-ALL.NG.NG.H
19:14:17 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.MIDW-ALL.NG.NG.H megawatthours
03/1/2020 12H,16855
03/1/2020 11H,16837
03/1/2020 10H,16920
03/1/2020 09H,16755
03/1/2020 08H,17085
03/1/2020 07H,16864
03/1/2020 06H,17418
03/1/2020 05H,18297
03/1/2020 04H,18977
03/1/2020 03H,19711
03/1/2020 02H,19769
03/1/2020 01H,19871
03/1/2020 00H,19217
02/29/2020 23H,18367
02/29/2020 22H,18045
02/29/2020 21H,18081
02/29/2020 20H,18856
02/29/2020 19H,19849
02/29/2020 18H,20914
02/29/2020 17H,21294
02/29/2020 16H,21996
02/29/2020 15H,22503
02/29/2020 14H,23017
02/29/2020 13H,23104
02/29/2020 12H,23430
02/29/2020 11H,23283
02/29/2020 10H,23181
02/29/2020 09H,23272
02/29/2020 08H,23130
02/29/2020 07H,23168
02/29/2020 06H,23591
02/29/2020 05H,23721
02/29/2020 04H,24230
02/29/2020 03H,25079
02/29/2020 02H,24982
02/29/2020 01H,24178
02/29/2020 00H,23508
02/28/2020 23H,23021
02/28/2020 22H,22733
02/28/2020 21H,23031
02/28/2020 20H,23587
02/28/2020 19H,24073
02/28/2020 18H,25267
02/28/2020 17H,26727
02/28/2020 16H,27914
02/28/2020 15H,29019
02/28/2020 14H,29540
02/28/2020 13H,29281
02/28/2020 12H,27386
02/28/2020 11H,25609
02/28/2020 10H,24404
02/28/2020 09H,23930
02/28/2020 08H,24208
02/28/2020 07H,24554
02/28/2020 06H,24842
02/28/2020 05H,25573
02/28/2020 04H,26511
02/28/2020 03H,27024
02/28/2020 02H,27127
02/28/2020 01H,27016
02/28/2020 00H,25922
02/27/2020 23H,25226
02/27/2020 22H,24981
02/27/2020 21H,24805
02/27/2020 20H,25482
02/27/2020 19H,26056
02/27/2020 18H,27491
02/27/2020 17H,28472
02/27/2020 16H,29145
02/27/2020 15H,29698
02/27/2020 14H,30409
02/27/2020 13H,30134
02/27/2020 12H,28224
02/27/2020 11H,25943
02/27/2020 10H,24977
02/27/2020 09H,24459
02/27/2020 08H,24230
02/27/2020 07H,24433
02/27/2020 06H,24784
02/27/2020 05H,25448
02/27/2020 04H,26623
02/27/2020 03H,27136
02/27/2020 02H,26918
02/27/2020 01H,27099
02/27/2020 00H,25940
02/26/2020 23H,24525
02/26/2020 22H,23564
02/26/2020 21H,23220
02/26/2020 20H,23272
02/26/2020 19H,23374
02/26/2020 18H,23489
02/26/2020 17H,23475
02/26/2020 16H,23469
02/26/2020 15H,23307
02/26/2020 14H,23279
02/26/2020 13H,22436
02/26/2020 12H,20913
02/26/2020 11H,18454
02/26/2020 10H,17330
02/26/2020 09H,17259
02/26/2020 08H,17140
02/26/2020 07H,17206
02/26/2020 06H,17862
02/26/2020 05H,18862
02/26/2020 04H,19769
02/26/2020 03H,20568
02/26/2020 02H,20776
02/26/2020 01H,20563
02/26/2020 00H,19989
02/25/2020 23H,19386
02/25/2020 22H,18715
02/25/2020 21H,18717
02/25/2020 20H,18635
02/25/2020 19H,19374
02/25/2020 18H,20072
02/25/2020 17H,20289
02/25/2020 16H,20551
02/25/2020 15H,20767
02/25/2020 14H,20915
02/25/2020 13H,20529
02/25/2020 12H,19362
02/25/2020 11H,17866
02/25/2020 10H,17399
02/25/2020 09H,16690
02/25/2020 08H,16924
02/25/2020 07H,16951
02/25/2020 06H,17541
02/25/2020 05H,19313
02/25/2020 04H,20609
02/25/2020 03H,22010
02/25/2020 02H,23111
02/25/2020 01H,23368
02/25/2020 00H,22800
02/24/2020 23H,22492
02/24/2020 22H,22533
02/24/2020 21H,22800
02/24/2020 20H,23261
02/24/2020 19H,23459
02/24/2020 18H,23426
02/24/2020 17H,23554
02/24/2020 16H,23375
02/24/2020 15H,22966
02/24/2020 14H,22493
02/24/2020 13H,22245
02/24/2020 12H,20937
02/24/2020 11H,18529
02/24/2020 10H,17244
02/24/2020 09H,17368
02/24/2020 08H,17231
02/24/2020 07H,17053
02/24/2020 06H,17322
02/24/2020 05H,18486
02/24/2020 04H,19425
02/24/2020 03H,19960
02/24/2020 02H,20282
02/24/2020 01H,20383
02/24/2020 00H,19558
02/23/2020 23H,18949
02/23/2020 22H,18466
02/23/2020 21H,17919
02/23/2020 20H,17867
02/23/2020 19H,18291
02/23/2020 18H,18641
02/23/2020 17H,19034
02/23/2020 16H,19492
02/23/2020 15H,19984
02/23/2020 14H,19770
02/23/2020 13H,19352
02/23/2020 12H,18696
02/23/2020 11H,18408
02/23/2020 10H,17915
02/23/2020 09H,17490
02/23/2020 08H,17323
02/23/2020 07H,17164
02/23/2020 06H,17223
02/23/2020 05H,17883
02/23/2020 04H,18700
02/23/2020 03H,18907
02/23/2020 02H,19329
02/23/2020 01H,19767
02/23/2020 00H,18957
02/22/2020 23H,18335
02/22/2020 22H,17730
02/22/2020 21H,17818
02/22/2020 20H,18458
02/22/2020 19H,19204
02/22/2020 18H,20377
02/22/2020 17H,21254
02/22/2020 16H,22317
02/22/2020 15H,23105
02/22/2020 14H,23422
02/22/2020 13H,22942
02/22/2020 12H,21976
02/22/2020 11H,20885
02/22/2020 10H,20333
02/22/2020 09H,19829
02/22/2020 08H,19830
02/22/2020 07H,19916
02/22/2020 06H,20351
02/22/2020 05H,20638
02/22/2020 04H,21619
02/22/2020 03H,22060
02/22/2020 02H,22152
02/22/2020 01H,21963
02/22/2020 00H,20559
02/21/2020 23H,19647
02/21/2020 22H,19354
02/21/2020 21H,19728
02/21/2020 20H,20198
02/21/2020 19H,20992
02/21/2020 18H,22159
02/21/2020 17H,23753
02/21/2020 16H,25044
02/21/2020 15H,26754
02/21/2020 14H,28027
02/21/2020 13H,28277
02/21/2020 12H,26217
02/21/2020 11H,24025
02/21/2020 10H,22769
02/21/2020 09H,22512
02/21/2020 08H,22349
02/21/2020 07H,22353
02/21/2020 06H,22846
02/21/2020 05H,23436
02/21/2020 04H,24958
02/21/2020 03H,26822
02/21/2020 02H,27009
02/21/2020 01H,27490
02/21/2020 00H,27046
02/20/2020 23H,26570
02/20/2020 22H,26074
02/20/2020 21H,25895
02/20/2020 20H,26347
02/20/2020 19H,26542
02/20/2020 18H,27170
02/20/2020 17H,27534
02/20/2020 16H,27605
02/20/2020 15H,27736
02/20/2020 14H,28271
02/20/2020 13H,27386
02/20/2020 12H,24877
02/20/2020 11H,22279
02/20/2020 10H,21320
02/20/2020 09H,20895
02/20/2020 08H,20916
02/20/2020 07H,21167
02/20/2020 06H,21791
02/20/2020 05H,22284
02/20/2020 04H,23491
02/20/2020 03H,24461
02/20/2020 02H,25346
02/20/2020 01H,25312
02/20/2020 00H,24492
02/19/2020 23H,23479
02/19/2020 22H,23112
02/19/2020 21H,23019
02/19/2020 20H,23233
02/19/2020 19H,23544
02/19/2020 18H,23917
02/19/2020 17H,24326
02/19/2020 16H,25004
02/19/2020 15H,25234
02/19/2020 14H,25087
02/19/2020 13H,24084
02/19/2020 12H,22288
02/19/2020 11H,20231
02/19/2020 10H,19283
02/19/2020 09H,19020
02/19/2020 08H,18851
02/19/2020 07H,18886
02/19/2020 06H,19216
02/19/2020 05H,20288
02/19/2020 04H,20900
02/19/2020 03H,21318
02/19/2020 02H,21682
02/19/2020 01H,21885
02/19/2020 00H,21145
02/18/2020 23H,20777
02/18/2020 22H,20314
02/18/2020 21H,20274
02/18/2020 20H,20623
02/18/2020 19H,20612
02/18/2020 18H,20645
02/18/2020 17H,20516
02/18/2020 16H,20475
02/18/2020 15H,20183
02/18/2020 14H,19807
02/18/2020 13H,19204
02/18/2020 12H,16776
02/18/2020 11H,14376
02/18/2020 10H,13552
02/18/2020 09H,13740
02/18/2020 08H,13841
02/18/2020 07H,14352
02/18/2020 06H,15815
02/18/2020 05H,17440
02/18/2020 04H,18372
02/18/2020 03H,19745
02/18/2020 02H,20729
02/18/2020 01H,21181
02/18/2020 00H,20680
02/17/2020 23H,20560
02/17/2020 22H,20674
02/17/2020 21H,20748
02/17/2020 20H,21176
02/17/2020 19H,21513
02/17/2020 18H,21836
02/17/2020 17H,21697
02/17/2020 16H,21731
02/17/2020 15H,21802
02/17/2020 14H,22007
02/17/2020 13H,21314
02/17/2020 12H,20150
02/17/2020 11H,19171
02/17/2020 10H,18672
02/17/2020 09H,18729
02/17/2020 08H,18415
02/17/2020 07H,17928
02/17/2020 06H,19228
02/17/2020 05H,20692
02/17/2020 04H,21340
02/17/2020 03H,22173
02/17/2020 02H,22386
02/17/2020 01H,22705
02/17/2020 00H,21606
02/16/2020 23H,20873
02/16/2020 22H,20458
02/16/2020 21H,20923
02/16/2020 20H,20610
02/16/2020 19H,20803
02/16/2020 18H,21226
02/16/2020 17H,21553
02/16/2020 16H,22115
02/16/2020 15H,22245
02/16/2020 14H,21612
02/16/2020 13H,21000
02/16/2020 12H,20026
02/16/2020 11H,19882
02/16/2020 10H,19737
02/16/2020 09H,19797
02/16/2020 08H,19956
02/16/2020 07H,20254
02/16/2020 06H,20816
02/16/2020 05H,21579
02/16/2020 04H,22322
02/16/2020 03H,22853
02/16/2020 02H,23222
02/16/2020 01H,22950
02/16/2020 00H,22010
02/15/2020 23H,21575
02/15/2020 22H,21061
02/15/2020 21H,20594
02/15/2020 20H,20579
02/15/2020 19H,21041
02/15/2020 18H,21844
02/15/2020 17H,22868
02/15/2020 16H,23543
02/15/2020 15H,24125
02/15/2020 14H,24214
02/15/2020 13H,23732
02/15/2020 12H,22345
02/15/2020 11H,21822
02/15/2020 10H,21142
02/15/2020 09H,21694
02/15/2020 08H,21753
02/15/2020 07H,22075
02/15/2020 06H,22764
02/15/2020 05H,23652
02/15/2020 04H,24770
02/15/2020 03H,26183
02/15/2020 02H,26691
02/15/2020 01H,26613
02/15/2020 00H,24944
02/14/2020 23H,24343
02/14/2020 22H,24054
02/14/2020 21H,24278
02/14/2020 20H,24791
02/14/2020 19H,25266
02/14/2020 18H,27134
02/14/2020 17H,28951
02/14/2020 16H,30837
02/14/2020 15H,31702
02/14/2020 14H,32616
02/14/2020 13H,32346
02/14/2020 12H,29883
02/14/2020 11H,27520
02/14/2020 10H,26563
02/14/2020 09H,26323
02/14/2020 08H,26774
02/14/2020 07H,27451
02/14/2020 06H,27911
02/14/2020 05H,29095
02/14/2020 04H,30356
02/14/2020 03H,30745
02/14/2020 02H,30826
02/14/2020 01H,30710
02/14/2020 00H,29317
02/13/2020 23H,28064
02/13/2020 22H,26993
02/13/2020 21H,26374
02/13/2020 20H,26445
02/13/2020 19H,26545
02/13/2020 18H,26498
02/13/2020 17H,26370
02/13/2020 16H,26345
02/13/2020 15H,26166
02/13/2020 14H,25558
02/13/2020 13H,24101
02/13/2020 12H,21605
02/13/2020 11H,19726
02/13/2020 10H,18976
02/13/2020 09H,18828
02/13/2020 08H,19155
02/13/2020 07H,19374
02/13/2020 06H,20156
02/13/2020 05H,20948
02/13/2020 04H,22210
02/13/2020 03H,23713
02/13/2020 02H,24675
02/13/2020 01H,24938
02/13/2020 00H,24612
02/12/2020 23H,24231
02/12/2020 22H,24610
02/12/2020 21H,24687
02/12/2020 20H,24596
02/12/2020 19H,24742
02/12/2020 18H,24318
02/12/2020 17H,24229
02/12/2020 16H,23817
02/12/2020 15H,23910
02/12/2020 14H,24196
02/12/2020 13H,23522
02/12/2020 12H,21431
02/12/2020 11H,19652
02/12/2020 10H,18885
02/12/2020 09H,18794
02/12/2020 08H,18893
02/12/2020 07H,19327
02/12/2020 06H,20359
02/12/2020 05H,21909
02/12/2020 04H,22829
02/12/2020 03H,23560
02/12/2020 02H,24646
02/12/2020 01H,25561
02/12/2020 00H,25273
02/11/2020 23H,24659
02/11/2020 22H,23900
02/11/2020 21H,23896
02/11/2020 20H,24059
02/11/2020 19H,24730
02/11/2020 18H,25030
02/11/2020 17H,24923
02/11/2020 16H,25154
02/11/2020 15H,24719
02/11/2020 14H,24054
02/11/2020 13H,23463
02/11/2020 12H,22353
02/11/2020 11H,20711
02/11/2020 10H,19651
02/11/2020 09H,20252
02/11/2020 08H,20691
02/11/2020 07H,20875
02/11/2020 06H,20888
02/11/2020 05H,21610
02/11/2020 04H,23179
02/11/2020 03H,24479
02/11/2020 02H,25239
02/11/2020 01H,25881
02/11/2020 00H,25469
02/10/2020 23H,25056
02/10/2020 22H,24709
02/10/2020 21H,24109
02/10/2020 20H,24196
02/10/2020 19H,24496
02/10/2020 18H,24888
02/10/2020 17H,25075
02/10/2020 16H,24983
02/10/2020 15H,25214
02/10/2020 14H,25305
02/10/2020 13H,24405
02/10/2020 12H,22745
02/10/2020 11H,20901
02/10/2020 10H,19778
02/10/2020 09H,19542
02/10/2020 08H,19448
02/10/2020 07H,19257
02/10/2020 06H,20554
02/10/2020 05H,20955
02/10/2020 04H,21391
02/10/2020 03H,22312
02/10/2020 02H,22397
02/10/2020 01H,22434
02/10/2020 00H,22044
02/9/2020 23H,20847
02/9/2020 22H,20287
02/9/2020 21H,20056
02/9/2020 20H,20425
02/9/2020 19H,20613
02/9/2020 18H,20892
02/9/2020 17H,21415
02/9/2020 16H,22347
02/9/2020 15H,21862
02/9/2020 14H,21516
02/9/2020 13H,20568
02/9/2020 12H,19278
02/9/2020 11H,19263
02/9/2020 10H,19213
02/9/2020 09H,19529
02/9/2020 08H,20339
02/9/2020 07H,20335
02/9/2020 06H,21168
02/9/2020 05H,22751
02/9/2020 04H,23414
02/9/2020 03H,24040
02/9/2020 02H,24106
02/9/2020 01H,23974
02/9/2020 00H,23152
02/8/2020 23H,22791
02/8/2020 22H,22591
02/8/2020 21H,22979
02/8/2020 20H,23534
02/8/2020 19H,24283
02/8/2020 18H,25225
02/8/2020 17H,25713
02/8/2020 16H,26154
02/8/2020 15H,26400
02/8/2020 14H,26374
02/8/2020 13H,26029
02/8/2020 12H,24973
02/8/2020 11H,24745
02/8/2020 10H,24529
02/8/2020 09H,24352
02/8/2020 08H,24465
02/8/2020 07H,24690
02/8/2020 06H,25035
02/8/2020 05H,25556
02/8/2020 04H,26537
02/8/2020 03H,27497
02/8/2020 02H,27930
02/8/2020 01H,27843
02/8/2020 00H,27169
02/7/2020 23H,26412
02/7/2020 22H,25956
02/7/2020 21H,25751
02/7/2020 20H,26862
02/7/2020 19H,27588
02/7/2020 18H,28681
02/7/2020 17H,29736
02/7/2020 16H,30131
02/7/2020 15H,30695
02/7/2020 14H,30713
02/7/2020 13H,30174
02/7/2020 12H,28594
02/7/2020 11H,26522
02/7/2020 10H,26009
02/7/2020 09H,25891
02/7/2020 08H,26095
02/7/2020 07H,26382
02/7/2020 06H,26915
02/7/2020 05H,28001
02/7/2020 04H,28925
02/7/2020 03H,29703
02/7/2020 02H,30334
02/7/2020 01H,30855
02/7/2020 00H,30528
02/6/2020 23H,29677
02/6/2020 22H,28937
02/6/2020 21H,28675
02/6/2020 20H,28693
02/6/2020 19H,28863
02/6/2020 18H,29308
02/6/2020 17H,28921
02/6/2020 16H,29148
02/6/2020 15H,29038
02/6/2020 14H,29123
02/6/2020 13H,27936
02/6/2020 12H,25869
02/6/2020 11H,24045
02/6/2020 10H,23335
02/6/2020 09H,23255
02/6/2020 08H,23384
02/6/2020 07H,23678
02/6/2020 06H,24681
02/6/2020 05H,25388
02/6/2020 04H,26116
02/6/2020 03H,27242
02/6/2020 02H,27562
02/6/2020 01H,27680
02/6/2020 00H,27464
02/5/2020 23H,27313
02/5/2020 22H,27159
02/5/2020 21H,27393
02/5/2020 20H,27397
02/5/2020 19H,27459
02/5/2020 18H,27637
02/5/2020 17H,27415
02/5/2020 16H,27055
02/5/2020 15H,26670
02/5/2020 14H,26226
02/5/2020 13H,24516
02/5/2020 12H,22623
02/5/2020 11H,21085
02/5/2020 10H,20514
02/5/2020 09H,20505
02/5/2020 08H,20076
02/5/2020 07H,20509
02/5/2020 06H,21302
02/5/2020 05H,22309
02/5/2020 04H,22969
02/5/2020 03H,23914
02/5/2020 02H,24551
02/5/2020 01H,24580
02/5/2020 00H,24120
02/4/2020 23H,23636
02/4/2020 22H,22628
02/4/2020 21H,21867
02/4/2020 20H,21812
02/4/2020 19H,22124
02/4/2020 18H,22351
02/4/2020 17H,22265
02/4/2020 16H,22002
02/4/2020 15H,21432
02/4/2020 14H,21530
02/4/2020 13H,20702
02/4/2020 12H,18590
02/4/2020 11H,16281
02/4/2020 10H,15428
02/4/2020 09H,16203
02/4/2020 08H,16276
02/4/2020 07H,16736
02/4/2020 06H,17701
02/4/2020 05H,18680
02/4/2020 04H,19524
02/4/2020 03H,20865
02/4/2020 02H,21581
02/4/2020 01H,21804
02/4/2020 00H,21846
02/3/2020 23H,21201
02/3/2020 22H,20488
02/3/2020 21H,20337
02/3/2020 20H,20709
02/3/2020 19H,21194
02/3/2020 18H,21217
02/3/2020 17H,21935
02/3/2020 16H,21785
02/3/2020 15H,22389
02/3/2020 14H,22469
02/3/2020 13H,21435
02/3/2020 12H,19614
02/3/2020 11H,17384
02/3/2020 10H,15642
02/3/2020 09H,14585
02/3/2020 08H,14268
02/3/2020 07H,14341
02/3/2020 06H,15612
02/3/2020 05H,17679
02/3/2020 04H,18872
02/3/2020 03H,19302
02/3/2020 02H,19402
02/3/2020 01H,19949
02/3/2020 00H,19962
02/2/2020 23H,18984
02/2/2020 22H,18203
02/2/2020 21H,17541
02/2/2020 20H,17546
02/2/2020 19H,17915
02/2/2020 18H,18487
02/2/2020 17H,19018
02/2/2020 16H,19827
02/2/2020 15H,20585
02/2/2020 14H,19903
02/2/2020 13H,18331
02/2/2020 12H,17449
02/2/2020 11H,16624
02/2/2020 10H,16319
02/2/2020 09H,15904
02/2/2020 08H,17013
02/2/2020 07H,17458
02/2/2020 06H,18233
02/2/2020 05H,20329
02/2/2020 04H,21553
02/2/2020 03H,22721
02/2/2020 02H,23192
02/2/2020 01H,23383
02/2/2020 00H,22850
02/1/2020 23H,21928
02/1/2020 22H,21996
02/1/2020 21H,22773
02/1/2020 20H,23482
02/1/2020 19H,23908
02/1/2020 18H,24633
02/1/2020 17H,25289
02/1/2020 16H,25534
02/1/2020 15H,24918
02/1/2020 14H,24656
02/1/2020 13H,24172
02/1/2020 12H,23151
02/1/2020 11H,22766
02/1/2020 10H,23130
02/1/2020 09H,23252
02/1/2020 08H,23413
02/1/2020 07H,23246
02/1/2020 06H,23762
02/1/2020 05H,25523
02/1/2020 04H,26575
02/1/2020 03H,27319
02/1/2020 02H,27553
02/1/2020 01H,27476
02/1/2020 00H,26453
01/31/2020 23H,25698
01/31/2020 22H,25519
01/31/2020 21H,25796
01/31/2020 20H,25852
01/31/2020 19H,26139
01/31/2020 18H,26907
01/31/2020 17H,27528
01/31/2020 16H,27763
01/31/2020 15H,27734
01/31/2020 14H,27304
01/31/2020 13H,26452
01/31/2020 12H,26013
01/31/2020 11H,24282
01/31/2020 10H,23960
01/31/2020 09H,23991
01/31/2020 08H,24131
01/31/2020 07H,24359
01/31/2020 06H,24919
01/31/2020 05H,26154
01/31/2020 04H,27220
01/31/2020 03H,28748
01/31/2020 02H,29986
01/31/2020 01H,30263
01/31/2020 00H,29921
01/30/2020 23H,29395
01/30/2020 22H,29034
01/30/2020 21H,28859
01/30/2020 20H,29238
01/30/2020 19H,29729
01/30/2020 18H,30474
01/30/2020 17H,31098
01/30/2020 16H,31466
01/30/2020 15H,31948
01/30/2020 14H,32143
01/30/2020 13H,31329
01/30/2020 12H,28635
01/30/2020 11H,26402
01/30/2020 10H,26098
01/30/2020 09H,26050
01/30/2020 08H,25847
01/30/2020 07H,26102
01/30/2020 06H,26747
01/30/2020 05H,27464
01/30/2020 04H,28882
01/30/2020 03H,30854
01/30/2020 02H,31758
01/30/2020 01H,32261
01/30/2020 00H,31788
01/29/2020 23H,31285
01/29/2020 22H,30420
01/29/2020 21H,30180
01/29/2020 20H,30293
01/29/2020 19H,30629
01/29/2020 18H,31159
01/29/2020 17H,31527
01/29/2020 16H,31412
01/29/2020 15H,31506
01/29/2020 14H,31661
01/29/2020 13H,30044
01/29/2020 12H,27091
01/29/2020 11H,24280
01/29/2020 10H,23932
01/29/2020 09H,23883
01/29/2020 08H,24148
01/29/2020 07H,24573
01/29/2020 06H,25669
01/29/2020 05H,26478
01/29/2020 04H,27893
01/29/2020 03H,29721
01/29/2020 02H,30345
01/29/2020 01H,30642
01/29/2020 00H,30180
01/28/2020 23H,29128
01/28/2020 22H,28494
01/28/2020 21H,28553
01/28/2020 20H,28755
01/28/2020 19H,29008
01/28/2020 18H,29449
01/28/2020 17H,29868
01/28/2020 16H,29651
01/28/2020 15H,29984
01/28/2020 14H,30103
01/28/2020 13H,29304
01/28/2020 12H,27087
01/28/2020 11H,24641
01/28/2020 10H,24310
01/28/2020 09H,24045
01/28/2020 08H,23973
01/28/2020 07H,24165
01/28/2020 06H,24475
01/28/2020 05H,25246
01/28/2020 04H,26117
01/28/2020 03H,27748
01/28/2020 02H,28561
01/28/2020 01H,28567
01/28/2020 00H,27369
01/27/2020 23H,26384
01/27/2020 22H,26496
01/27/2020 21H,26770
01/27/2020 20H,27123
01/27/2020 19H,27529
01/27/2020 18H,27979
01/27/2020 17H,28297
01/27/2020 16H,28276
01/27/2020 15H,28516
01/27/2020 14H,28575
01/27/2020 13H,27281
01/27/2020 12H,24593
01/27/2020 11H,22320
01/27/2020 10H,21006
01/27/2020 09H,20963
01/27/2020 08H,21012
01/27/2020 07H,21345
01/27/2020 06H,22036
01/27/2020 05H,23121
01/27/2020 04H,23823
01/27/2020 03H,24068
01/27/2020 02H,24494
01/27/2020 01H,24513
01/27/2020 00H,23942
01/26/2020 23H,23111
01/26/2020 22H,23186
01/26/2020 21H,23117
01/26/2020 20H,23138
01/26/2020 19H,23272
01/26/2020 18H,23316
01/26/2020 17H,23713
01/26/2020 16H,23866
01/26/2020 15H,23566
01/26/2020 14H,22989
01/26/2020 13H,22225
01/26/2020 12H,21776
01/26/2020 11H,21348
01/26/2020 10H,21324
01/26/2020 09H,21299
01/26/2020 08H,21742
01/26/2020 07H,21802
01/26/2020 06H,22386
01/26/2020 05H,22974
01/26/2020 04H,23740
01/26/2020 03H,24421
01/26/2020 02H,24519
01/26/2020 01H,24805
01/26/2020 00H,23927
01/25/2020 23H,22960
01/25/2020 22H,22630
01/25/2020 21H,22463
01/25/2020 20H,22655
01/25/2020 19H,23408
01/25/2020 18H,24313
01/25/2020 17H,24958
01/25/2020 16H,25172
01/25/2020 15H,25573
01/25/2020 14H,24940
01/25/2020 13H,23956
01/25/2020 12H,23345
01/25/2020 11H,22530
01/25/2020 10H,22018
01/25/2020 09H,22400
01/25/2020 08H,22309
01/25/2020 07H,22319
01/25/2020 06H,22580
01/25/2020 05H,23945
01/25/2020 04H,24622
01/25/2020 03H,25083
01/25/2020 02H,25516
01/25/2020 01H,25636
01/25/2020 00H,24800
01/24/2020 23H,24021
01/24/2020 22H,23556
01/24/2020 21H,23524
01/24/2020 20H,23805
01/24/2020 19H,23926
01/24/2020 18H,24598
01/24/2020 17H,25416
01/24/2020 16H,26006
01/24/2020 15H,26194
01/24/2020 14H,26122
01/24/2020 13H,25860
01/24/2020 12H,24555
01/24/2020 11H,22736
01/24/2020 10H,22368
01/24/2020 09H,22426
01/24/2020 08H,22324
01/24/2020 07H,22577
01/24/2020 06H,23157
01/24/2020 05H,24528
01/24/2020 04H,25747
01/24/2020 03H,26666
01/24/2020 02H,27047
01/24/2020 01H,26909
01/24/2020 00H,26128
01/23/2020 23H,25771
01/23/2020 22H,25463
01/23/2020 21H,25464
01/23/2020 20H,25850
01/23/2020 19H,26537
01/23/2020 18H,27284
01/23/2020 17H,27714
01/23/2020 16H,28283
01/23/2020 15H,28318
01/23/2020 14H,28526
01/23/2020 13H,28175
01/23/2020 12H,26443
01/23/2020 11H,24590
01/23/2020 10H,24052
01/23/2020 09H,23845
01/23/2020 08H,23971
01/23/2020 07H,24354
01/23/2020 06H,24948
01/23/2020 05H,26642
01/23/2020 04H,27512
01/23/2020 03H,28822
01/23/2020 02H,29402
01/23/2020 01H,29565
01/23/2020 00H,29490
01/22/2020 23H,28439
01/22/2020 22H,27955
01/22/2020 21H,27650
01/22/2020 20H,27481
01/22/2020 19H,27535
01/22/2020 18H,27946
01/22/2020 17H,28610
01/22/2020 16H,29033
01/22/2020 15H,29483
01/22/2020 14H,29474
01/22/2020 13H,28754
01/22/2020 12H,27149
01/22/2020 11H,24997
01/22/2020 10H,23876
01/22/2020 09H,24056
01/22/2020 08H,23806
01/22/2020 07H,23566
01/22/2020 06H,24163
01/22/2020 05H,24921
01/22/2020 04H,26594
01/22/2020 03H,27926
01/22/2020 02H,28306
01/22/2020 01H,27966
01/22/2020 00H,27593
01/21/2020 23H,26428
01/21/2020 22H,25638
01/21/2020 21H,25814
01/21/2020 20H,26625
01/21/2020 19H,27541
01/21/2020 18H,28391
01/21/2020 17H,29848
01/21/2020 16H,31001
01/21/2020 15H,32014
01/21/2020 14H,32981
01/21/2020 13H,32162
01/21/2020 12H,29753
01/21/2020 11H,27714
01/21/2020 10H,27769
01/21/2020 09H,27777
01/21/2020 08H,28293
01/21/2020 07H,28428
01/21/2020 06H,29119
01/21/2020 05H,29925
01/21/2020 04H,30969
01/21/2020 03H,32083
01/21/2020 02H,32837
01/21/2020 01H,33179
01/21/2020 00H,32195
01/20/2020 23H,31363
01/20/2020 22H,30590
01/20/2020 21H,30649
01/20/2020 20H,31275
01/20/2020 19H,32094
01/20/2020 18H,33121
01/20/2020 17H,34030
01/20/2020 16H,35013
01/20/2020 15H,35277
01/20/2020 14H,35078
01/20/2020 13H,33804
01/20/2020 12H,31013
01/20/2020 11H,28856
01/20/2020 10H,27391
01/20/2020 09H,26742
01/20/2020 08H,26488
01/20/2020 07H,26726
01/20/2020 06H,26511
01/20/2020 05H,25514
01/20/2020 04H,25744
01/20/2020 03H,26433
01/20/2020 02H,26624
01/20/2020 01H,26290
01/20/2020 00H,25819
01/19/2020 23H,24309
01/19/2020 22H,23375
01/19/2020 21H,22944
01/19/2020 20H,23093
01/19/2020 19H,23267
01/19/2020 18H,23219
01/19/2020 17H,23375
01/19/2020 16H,23321
01/19/2020 15H,23107
01/19/2020 14H,22709
01/19/2020 13H,21726
01/19/2020 12H,20402
01/19/2020 11H,19399
