Net generation from nuclear for Midwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390111&sdid=EBA.MIDW-ALL.NG.NUC.H
19:14:23 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.MIDW-ALL.NG.NUC.H megawatthours
05/28/2021 02H,11429
05/28/2021 01H,11424
05/28/2021 00H,11425
05/27/2021 23H,11426
05/27/2021 22H,11412
05/27/2021 21H,11326
05/27/2021 20H,11309
05/27/2021 19H,11308
05/27/2021 18H,11226
05/27/2021 17H,11183
05/27/2021 16H,11181
05/27/2021 15H,11194
05/27/2021 14H,11245
05/27/2021 13H,11319
05/27/2021 12H,11318
05/27/2021 11H,11310
05/27/2021 10H,11305
05/27/2021 09H,11297
05/27/2021 08H,11300
05/27/2021 07H,11298
05/27/2021 06H,11295
05/27/2021 05H,11284
05/27/2021 04H,11289
05/27/2021 03H,11283
05/27/2021 02H,11280
05/27/2021 01H,11275
05/27/2021 00H,11275
05/26/2021 23H,11271
05/26/2021 22H,11251
05/26/2021 21H,11218
05/26/2021 20H,11211
05/26/2021 19H,11219
05/26/2021 18H,11219
05/26/2021 17H,11238
05/26/2021 16H,11290
05/26/2021 15H,11298
05/26/2021 14H,11305
05/26/2021 13H,11303
05/26/2021 12H,11298
05/26/2021 11H,11294
05/26/2021 10H,11291
05/26/2021 09H,11284
05/26/2021 08H,11279
05/26/2021 07H,11273
05/26/2021 06H,11267
05/26/2021 05H,11294
05/26/2021 04H,11387
05/26/2021 03H,11381
05/26/2021 02H,11378
05/26/2021 01H,11368
05/26/2021 00H,11364
05/25/2021 23H,11359
05/25/2021 22H,11360
05/25/2021 21H,11354
05/25/2021 20H,11354
05/25/2021 19H,11291
05/25/2021 18H,11362
05/25/2021 17H,11374
05/25/2021 16H,11379
05/25/2021 15H,11391
05/25/2021 14H,11400
05/25/2021 13H,11397
05/25/2021 12H,11399
05/25/2021 11H,11396
05/25/2021 10H,11393
05/25/2021 09H,11387
05/25/2021 08H,11391
05/25/2021 07H,11301
05/25/2021 06H,11201
05/25/2021 05H,11341
05/25/2021 04H,11380
05/25/2021 03H,11378
05/25/2021 02H,11369
05/25/2021 01H,11376
05/25/2021 00H,11380
05/24/2021 23H,11387
05/24/2021 22H,11318
05/24/2021 21H,11187
05/24/2021 20H,11160
05/24/2021 19H,11171
05/24/2021 18H,11191
05/24/2021 17H,11210
05/24/2021 16H,11180
05/24/2021 15H,11083
05/24/2021 14H,11089
05/24/2021 13H,11097
05/24/2021 12H,11100
05/24/2021 11H,11104
05/24/2021 10H,11065
05/24/2021 09H,10899
05/24/2021 08H,10813
05/24/2021 07H,10778
05/24/2021 06H,10717
05/24/2021 05H,10619
05/24/2021 04H,10552
05/24/2021 03H,10467
05/24/2021 02H,10402
05/24/2021 01H,10363
05/24/2021 00H,10352
05/23/2021 23H,10302
05/23/2021 22H,10299
05/23/2021 21H,10251
05/23/2021 20H,10261
05/23/2021 19H,10192
05/23/2021 18H,10270
05/23/2021 17H,10277
05/23/2021 16H,10281
05/23/2021 15H,10284
05/23/2021 14H,10289
05/23/2021 13H,10295
05/23/2021 12H,10299
05/23/2021 11H,10295
05/23/2021 10H,10293
05/23/2021 09H,10294
05/23/2021 08H,10290
05/23/2021 07H,10289
05/23/2021 06H,10285
05/23/2021 05H,10278
05/23/2021 04H,10276
05/23/2021 03H,10273
05/23/2021 02H,10243
05/23/2021 01H,10213
05/23/2021 00H,10175
05/22/2021 23H,10150
05/22/2021 22H,10121
05/22/2021 21H,10083
05/22/2021 20H,10075
05/22/2021 19H,10118
05/22/2021 18H,10119
05/22/2021 17H,10069
05/22/2021 16H,10049
05/22/2021 15H,10020
05/22/2021 14H,9996
05/22/2021 13H,9985
05/22/2021 12H,9983
05/22/2021 11H,9942
05/22/2021 10H,9883
05/22/2021 09H,9844
05/22/2021 08H,9817
05/22/2021 07H,9840
05/22/2021 06H,9848
05/22/2021 05H,9845
05/22/2021 04H,9839
05/22/2021 03H,9861
05/22/2021 02H,9988
05/22/2021 01H,10166
05/22/2021 00H,10051
05/21/2021 23H,9914
05/21/2021 22H,9915
05/21/2021 21H,9914
05/21/2021 20H,9868
05/21/2021 19H,9827
05/21/2021 18H,9818
05/21/2021 17H,9820
05/21/2021 16H,9832
05/21/2021 15H,9840
05/21/2021 14H,9845
05/21/2021 13H,9853
05/21/2021 12H,9855
05/21/2021 11H,9836
05/21/2021 10H,9826
05/21/2021 09H,9825
05/21/2021 08H,9796
05/21/2021 07H,9747
05/21/2021 06H,9714
05/21/2021 05H,9713
05/21/2021 04H,9713
05/21/2021 03H,9713
05/21/2021 02H,9715
05/21/2021 01H,9679
05/21/2021 00H,9670
05/20/2021 23H,9677
05/20/2021 22H,9679
05/20/2021 21H,9678
05/20/2021 20H,9680
05/20/2021 19H,9684
05/20/2021 18H,9688
05/20/2021 17H,9686
05/20/2021 16H,9685
05/20/2021 15H,9688
05/20/2021 14H,9691
05/20/2021 13H,9688
05/20/2021 12H,9648
05/20/2021 11H,9624
05/20/2021 10H,9626
05/20/2021 09H,9622
05/20/2021 08H,9623
05/20/2021 07H,9622
05/20/2021 06H,9622
05/20/2021 05H,9622
05/20/2021 04H,9622
05/20/2021 03H,9619
05/20/2021 02H,9618
05/20/2021 01H,9619
05/20/2021 00H,9615
05/19/2021 23H,9610
05/19/2021 22H,9608
05/19/2021 21H,9611
05/19/2021 20H,9608
05/19/2021 19H,9610
05/19/2021 18H,9620
05/19/2021 17H,9621
05/19/2021 16H,9620
05/19/2021 15H,9622
05/19/2021 14H,9627
05/19/2021 13H,9633
05/19/2021 12H,9635
05/19/2021 11H,9633
05/19/2021 10H,9634
05/19/2021 09H,9632
05/19/2021 08H,9629
05/19/2021 07H,9631
05/19/2021 06H,9632
05/19/2021 05H,9632
05/19/2021 04H,9631
05/19/2021 03H,9631
05/19/2021 02H,9625
05/19/2021 01H,9625
05/19/2021 00H,9614
05/18/2021 23H,9617
05/18/2021 22H,9621
05/18/2021 21H,9615
05/18/2021 20H,9616
05/18/2021 19H,9615
05/18/2021 18H,9616
05/18/2021 17H,9627
05/18/2021 16H,9631
05/18/2021 15H,9636
05/18/2021 14H,9642
05/18/2021 13H,9641
05/18/2021 12H,9643
05/18/2021 11H,9648
05/18/2021 10H,9649
05/18/2021 09H,9646
05/18/2021 08H,9644
05/18/2021 07H,9640
05/18/2021 06H,9632
05/18/2021 05H,9631
05/18/2021 04H,9630
05/18/2021 03H,9626
05/18/2021 02H,9628
05/18/2021 01H,9626
05/18/2021 00H,9625
05/17/2021 23H,9628
05/17/2021 22H,9623
05/17/2021 21H,9619
05/17/2021 20H,9625
05/17/2021 19H,9623
05/17/2021 18H,9625
05/17/2021 17H,9629
05/17/2021 16H,9636
05/17/2021 15H,9643
05/17/2021 14H,9639
05/17/2021 13H,9645
05/17/2021 12H,9650
05/17/2021 11H,9649
05/17/2021 10H,9649
05/17/2021 09H,9649
05/17/2021 08H,9643
05/17/2021 07H,9599
05/17/2021 06H,9533
05/17/2021 05H,9474
05/17/2021 04H,9462
05/17/2021 03H,9460
05/17/2021 02H,9452
05/17/2021 01H,9448
05/17/2021 00H,9445
05/16/2021 23H,9450
05/16/2021 22H,9451
05/16/2021 21H,9448
05/16/2021 20H,9449
05/16/2021 19H,9447
05/16/2021 18H,9457
05/16/2021 17H,9460
05/16/2021 16H,9464
05/16/2021 15H,9470
05/16/2021 14H,9471
05/16/2021 13H,9480
05/16/2021 12H,9473
05/16/2021 11H,9466
05/16/2021 10H,9394
05/16/2021 09H,9353
05/16/2021 08H,9355
05/16/2021 07H,9355
05/16/2021 06H,9356
05/16/2021 05H,9346
05/16/2021 04H,9344
05/16/2021 03H,9370
05/16/2021 02H,9365
05/16/2021 01H,9437
05/16/2021 00H,9505
05/15/2021 23H,9534
05/15/2021 22H,9631
05/15/2021 21H,9768
05/15/2021 20H,9809
05/15/2021 19H,9906
05/15/2021 18H,9995
05/15/2021 17H,10120
05/15/2021 16H,10248
05/15/2021 15H,10399
05/15/2021 14H,10499
05/15/2021 13H,10551
05/15/2021 12H,10555
05/15/2021 11H,10561
05/15/2021 10H,10665
05/15/2021 09H,10738
05/15/2021 08H,10732
05/15/2021 07H,10727
05/15/2021 06H,10727
05/15/2021 05H,10722
05/15/2021 04H,10717
05/15/2021 03H,10718
05/15/2021 02H,10710
05/15/2021 01H,10710
05/15/2021 00H,10709
05/14/2021 23H,10714
05/14/2021 22H,10716
05/14/2021 21H,10714
05/14/2021 20H,10716
05/14/2021 19H,10716
05/14/2021 18H,10718
05/14/2021 17H,10719
05/14/2021 16H,10727
05/14/2021 15H,10733
05/14/2021 14H,10741
05/14/2021 13H,10746
05/14/2021 12H,10744
05/14/2021 11H,10745
05/14/2021 10H,10740
05/14/2021 09H,10735
05/14/2021 08H,10732
05/14/2021 07H,10730
05/14/2021 06H,10728
05/14/2021 05H,10729
05/14/2021 04H,10727
05/14/2021 03H,10727
05/14/2021 02H,10720
05/14/2021 01H,10722
05/14/2021 00H,10720
05/13/2021 23H,10719
05/13/2021 22H,10716
05/13/2021 21H,10719
05/13/2021 20H,10716
05/13/2021 19H,10713
05/13/2021 18H,10715
05/13/2021 17H,10718
05/13/2021 16H,10724
05/13/2021 15H,10733
05/13/2021 14H,10740
05/13/2021 13H,10744
05/13/2021 12H,10739
05/13/2021 11H,10736
05/13/2021 10H,10734
05/13/2021 09H,10726
05/13/2021 08H,10719
05/13/2021 07H,10717
05/13/2021 06H,10717
05/13/2021 05H,10714
05/13/2021 04H,10710
05/13/2021 03H,10707
05/13/2021 02H,10709
05/13/2021 01H,10707
05/13/2021 00H,10706
05/12/2021 23H,10712
05/12/2021 22H,10709
05/12/2021 21H,10709
05/12/2021 20H,10714
05/12/2021 19H,10717
05/12/2021 18H,10720
05/12/2021 17H,10720
05/12/2021 16H,10725
05/12/2021 15H,10728
05/12/2021 14H,10728
05/12/2021 13H,10722
05/12/2021 12H,10725
05/12/2021 11H,10720
05/12/2021 10H,10706
05/12/2021 09H,10685
05/12/2021 08H,10687
05/12/2021 07H,10774
05/12/2021 06H,10755
05/12/2021 05H,10723
05/12/2021 04H,10672
05/12/2021 03H,10623
05/12/2021 02H,10577
05/12/2021 01H,10530
05/12/2021 00H,10486
05/11/2021 23H,10449
05/11/2021 22H,10439
05/11/2021 21H,10441
05/11/2021 20H,10444
05/11/2021 19H,10443
05/11/2021 18H,10442
05/11/2021 17H,10446
05/11/2021 16H,10450
05/11/2021 15H,10456
05/11/2021 14H,10462
05/11/2021 13H,10461
05/11/2021 12H,10460
05/11/2021 11H,10459
05/11/2021 10H,10460
05/11/2021 09H,10475
05/11/2021 08H,10476
05/11/2021 07H,10475
05/11/2021 06H,10467
05/11/2021 05H,10465
05/11/2021 04H,10456
05/11/2021 03H,10455
05/11/2021 02H,10452
05/11/2021 01H,10442
05/11/2021 00H,10442
05/10/2021 23H,10440
05/10/2021 22H,10444
05/10/2021 21H,10446
05/10/2021 20H,10449
05/10/2021 19H,10458
05/10/2021 18H,10462
05/10/2021 17H,10465
05/10/2021 16H,10464
05/10/2021 15H,10462
05/10/2021 14H,10461
05/10/2021 13H,10459
05/10/2021 12H,10459
05/10/2021 11H,10457
05/10/2021 10H,10431
05/10/2021 09H,10384
05/10/2021 08H,10340
05/10/2021 07H,10292
05/10/2021 06H,10244
05/10/2021 05H,10221
05/10/2021 04H,10218
05/10/2021 03H,10209
05/10/2021 02H,10211
05/10/2021 01H,10219
05/10/2021 00H,10221
05/9/2021 23H,10140
05/9/2021 22H,10113
05/9/2021 21H,10105
05/9/2021 20H,10084
05/9/2021 19H,10031
05/9/2021 18H,9955
05/9/2021 17H,9951
05/9/2021 16H,9958
05/9/2021 15H,9963
05/9/2021 14H,9972
05/9/2021 13H,9973
05/9/2021 12H,9978
05/9/2021 11H,9980
05/9/2021 10H,9979
05/9/2021 09H,9973
05/9/2021 08H,9972
05/9/2021 07H,9972
05/9/2021 06H,9970
05/9/2021 05H,9966
05/9/2021 04H,9963
05/9/2021 03H,9964
05/9/2021 02H,9964
05/9/2021 01H,9962
05/9/2021 00H,9963
05/8/2021 23H,9964
05/8/2021 22H,9964
05/8/2021 21H,9965
05/8/2021 20H,9966
05/8/2021 19H,9971
05/8/2021 18H,9974
05/8/2021 17H,9981
05/8/2021 16H,9987
05/8/2021 15H,9998
05/8/2021 14H,10009
05/8/2021 13H,10011
05/8/2021 12H,10007
05/8/2021 11H,10006
05/8/2021 10H,10004
05/8/2021 09H,10004
05/8/2021 08H,10001
05/8/2021 07H,9997
05/8/2021 06H,9997
05/8/2021 05H,9995
05/8/2021 04H,9987
05/8/2021 03H,9990
05/8/2021 02H,9988
05/8/2021 01H,9985
05/8/2021 00H,9985
05/7/2021 23H,9987
05/7/2021 22H,9985
05/7/2021 21H,9987
05/7/2021 20H,9984
05/7/2021 19H,9980
05/7/2021 18H,9980
05/7/2021 17H,9983
05/7/2021 16H,9986
05/7/2021 15H,9991
05/7/2021 14H,9993
05/7/2021 13H,9996
05/7/2021 12H,9994
05/7/2021 11H,9995
05/7/2021 10H,9990
05/7/2021 09H,9989
05/7/2021 08H,9987
05/7/2021 07H,9985
05/7/2021 06H,9988
05/7/2021 05H,9985
05/7/2021 04H,9983
05/7/2021 03H,9978
05/7/2021 02H,9976
05/7/2021 01H,9972
05/7/2021 00H,9969
05/6/2021 23H,9973
05/6/2021 22H,9969
05/6/2021 21H,9964
05/6/2021 20H,9971
05/6/2021 19H,9976
05/6/2021 18H,9977
05/6/2021 17H,9979
05/6/2021 16H,9985
05/6/2021 15H,9986
05/6/2021 14H,9990
05/6/2021 13H,9994
05/6/2021 12H,9994
05/6/2021 11H,9994
05/6/2021 10H,9989
05/6/2021 09H,9985
05/6/2021 08H,9985
05/6/2021 07H,9983
05/6/2021 06H,9978
05/6/2021 05H,9973
05/6/2021 04H,9971
05/6/2021 03H,9965
05/6/2021 02H,9962
05/6/2021 01H,9960
05/6/2021 00H,9956
05/5/2021 23H,9961
05/5/2021 22H,9962
05/5/2021 21H,9966
05/5/2021 20H,9969
05/5/2021 19H,9972
05/5/2021 18H,9976
05/5/2021 17H,9983
05/5/2021 16H,9983
05/5/2021 15H,9983
05/5/2021 14H,9983
05/5/2021 13H,9982
05/5/2021 12H,9981
05/5/2021 11H,9972
05/5/2021 10H,9970
05/5/2021 09H,9920
05/5/2021 08H,9718
05/5/2021 07H,9576
05/5/2021 06H,9626
05/5/2021 05H,9842
05/5/2021 04H,9843
05/5/2021 03H,9849
05/5/2021 02H,9851
05/5/2021 01H,9856
05/5/2021 00H,9856
05/4/2021 23H,9859
05/4/2021 22H,9866
05/4/2021 21H,9873
05/4/2021 20H,9860
05/4/2021 19H,9873
05/4/2021 18H,9884
05/4/2021 17H,9901
05/4/2021 16H,9904
05/4/2021 15H,9906
05/4/2021 14H,9902
05/4/2021 13H,9908
05/4/2021 12H,9912
05/4/2021 11H,9912
05/4/2021 10H,9914
05/4/2021 09H,9916
05/4/2021 08H,9916
05/4/2021 07H,9912
05/4/2021 06H,9901
05/4/2021 05H,9800
05/4/2021 04H,9689
05/4/2021 03H,9488
05/4/2021 02H,9390
05/4/2021 01H,9335
05/4/2021 00H,9288
05/3/2021 23H,9179
05/3/2021 22H,9093
05/3/2021 21H,9091
05/3/2021 20H,9098
05/3/2021 19H,9106
05/3/2021 18H,9110
05/3/2021 17H,9120
05/3/2021 16H,9105
05/3/2021 15H,9062
05/3/2021 14H,9066
05/3/2021 13H,9026
05/3/2021 12H,8980
05/3/2021 11H,8767
05/3/2021 10H,8614
05/3/2021 09H,8492
05/3/2021 08H,8476
05/3/2021 07H,8446
05/3/2021 06H,8400
05/3/2021 05H,8380
05/3/2021 04H,8344
05/3/2021 03H,8208
05/3/2021 02H,8189
05/3/2021 01H,8189
05/3/2021 00H,8184
05/2/2021 23H,8176
05/2/2021 22H,8182
05/2/2021 21H,8188
05/2/2021 20H,8201
05/2/2021 19H,8206
05/2/2021 18H,8209
05/2/2021 17H,8207
05/2/2021 16H,8207
05/2/2021 15H,8207
05/2/2021 14H,8206
05/2/2021 13H,8210
05/2/2021 12H,8211
05/2/2021 11H,8209
05/2/2021 10H,8368
05/2/2021 09H,8486
05/2/2021 08H,8481
05/2/2021 07H,8467
05/2/2021 06H,8376
05/2/2021 05H,8240
05/2/2021 04H,8198
05/2/2021 03H,8395
05/2/2021 02H,8477
05/2/2021 01H,8474
05/2/2021 00H,8474
05/1/2021 23H,8476
05/1/2021 22H,8483
05/1/2021 21H,8487
05/1/2021 20H,8492
05/1/2021 19H,8501
05/1/2021 18H,8508
05/1/2021 17H,8511
05/1/2021 16H,8519
05/1/2021 15H,8525
05/1/2021 14H,8529
05/1/2021 13H,8534
05/1/2021 12H,8543
05/1/2021 11H,8539
05/1/2021 10H,8538
05/1/2021 09H,8539
05/1/2021 08H,8539
05/1/2021 07H,8535
05/1/2021 06H,8531
05/1/2021 05H,8524
05/1/2021 04H,8518
05/1/2021 03H,8514
05/1/2021 02H,8509
05/1/2021 01H,8507
05/1/2021 00H,8506
04/30/2021 23H,8507
04/30/2021 22H,8506
04/30/2021 21H,8509
04/30/2021 20H,8509
04/30/2021 19H,8515
04/30/2021 18H,8517
04/30/2021 17H,8516
04/30/2021 16H,8519
04/30/2021 15H,8521
04/30/2021 14H,8523
04/30/2021 13H,8526
04/30/2021 12H,8525
04/30/2021 11H,8522
04/30/2021 10H,8517
04/30/2021 09H,8521
04/30/2021 08H,8516
04/30/2021 07H,8512
04/30/2021 06H,8511
04/30/2021 05H,8508
04/30/2021 04H,8505
04/30/2021 03H,8505
04/30/2021 02H,8506
04/30/2021 01H,8500
04/30/2021 00H,8500
04/29/2021 23H,8502
04/29/2021 22H,8504
04/29/2021 21H,8502
04/29/2021 20H,8501
04/29/2021 19H,8504
04/29/2021 18H,8507
04/29/2021 17H,8506
04/29/2021 16H,8509
04/29/2021 15H,8512
04/29/2021 14H,8512
04/29/2021 13H,8516
04/29/2021 12H,8518
04/29/2021 11H,8520
04/29/2021 10H,8521
04/29/2021 09H,8522
04/29/2021 08H,8521
04/29/2021 07H,8518
04/29/2021 06H,8513
04/29/2021 05H,8510
04/29/2021 04H,8502
04/29/2021 03H,8498
04/29/2021 02H,8492
04/29/2021 01H,8487
04/29/2021 00H,8480
04/28/2021 23H,8477
04/28/2021 22H,8477
04/28/2021 21H,8474
04/28/2021 20H,8478
04/28/2021 19H,8483
04/28/2021 18H,8485
04/28/2021 17H,8485
04/28/2021 16H,8493
04/28/2021 15H,8498
04/28/2021 14H,8500
04/28/2021 13H,8506
04/28/2021 12H,8505
04/28/2021 11H,8506
04/28/2021 10H,8506
04/28/2021 09H,8504
04/28/2021 08H,8504
04/28/2021 07H,8500
04/28/2021 06H,8494
04/28/2021 05H,8491
04/28/2021 04H,8484
04/28/2021 03H,8476
04/28/2021 02H,8471
04/28/2021 01H,8476
04/28/2021 00H,8472
04/27/2021 23H,8468
04/27/2021 22H,8472
04/27/2021 21H,8481
04/27/2021 20H,8483
04/27/2021 19H,8488
04/27/2021 18H,8490
04/27/2021 17H,8497
04/27/2021 16H,8499
04/27/2021 15H,8508
04/27/2021 14H,8510
04/27/2021 13H,8506
04/27/2021 12H,8510
04/27/2021 11H,8514
04/27/2021 10H,8517
04/27/2021 09H,8512
04/27/2021 08H,8516
04/27/2021 07H,8519
04/27/2021 06H,8518
04/27/2021 05H,8516
04/27/2021 04H,8510
04/27/2021 03H,8505
04/27/2021 02H,8503
04/27/2021 01H,8506
04/27/2021 00H,8509
04/26/2021 23H,8508
04/26/2021 22H,8508
04/26/2021 21H,8509
04/26/2021 20H,8514
04/26/2021 19H,8516
04/26/2021 18H,8521
04/26/2021 17H,8521
04/26/2021 16H,8524
04/26/2021 15H,8526
04/26/2021 14H,8531
04/26/2021 13H,8535
04/26/2021 12H,8534
04/26/2021 11H,8538
04/26/2021 10H,8535
04/26/2021 09H,8535
04/26/2021 08H,8539
04/26/2021 07H,8535
04/26/2021 06H,8540
04/26/2021 05H,8553
04/26/2021 04H,8552
04/26/2021 03H,8555
04/26/2021 02H,8552
04/26/2021 01H,8549
04/26/2021 00H,8550
04/25/2021 23H,8549
04/25/2021 22H,8546
04/25/2021 21H,8550
04/25/2021 20H,8553
04/25/2021 19H,8557
04/25/2021 18H,8562
04/25/2021 17H,8561
04/25/2021 16H,8562
04/25/2021 15H,8557
04/25/2021 14H,8560
04/25/2021 13H,8561
04/25/2021 12H,8562
04/25/2021 11H,8560
04/25/2021 10H,8557
04/25/2021 09H,8558
04/25/2021 08H,8558
04/25/2021 07H,8555
04/25/2021 06H,8559
04/25/2021 05H,8552
04/25/2021 04H,8550
04/25/2021 03H,8551
04/25/2021 02H,8548
04/25/2021 01H,8549
04/25/2021 00H,8546
04/24/2021 23H,8543
04/24/2021 22H,8539
04/24/2021 21H,8539
04/24/2021 20H,8542
04/24/2021 19H,8542
04/24/2021 18H,8546
04/24/2021 17H,8548
04/24/2021 16H,8552
04/24/2021 15H,8550
04/24/2021 14H,8550
04/24/2021 13H,8551
04/24/2021 12H,8551
04/24/2021 11H,8551
04/24/2021 10H,8553
04/24/2021 09H,8549
04/24/2021 08H,8543
04/24/2021 07H,8542
04/24/2021 06H,8543
04/24/2021 05H,8541
04/24/2021 04H,8541
04/24/2021 03H,8542
04/24/2021 02H,8540
04/24/2021 01H,8539
04/24/2021 00H,8540
04/23/2021 23H,8534
04/23/2021 22H,8534
04/23/2021 21H,8532
04/23/2021 20H,8537
04/23/2021 19H,8542
04/23/2021 18H,8546
04/23/2021 17H,8550
04/23/2021 16H,8555
04/23/2021 15H,8559
04/23/2021 14H,8560
04/23/2021 13H,8564
04/23/2021 12H,8564
04/23/2021 11H,8564
04/23/2021 10H,8564
04/23/2021 09H,8568
04/23/2021 08H,8567
04/23/2021 07H,8567
04/23/2021 06H,8566
04/23/2021 05H,8568
04/23/2021 04H,8564
04/23/2021 03H,8565
04/23/2021 02H,8564
04/23/2021 01H,8560
04/23/2021 00H,8561
04/22/2021 23H,8556
04/22/2021 22H,8559
04/22/2021 21H,8557
04/22/2021 20H,8559
04/22/2021 19H,8559
04/22/2021 18H,8556
04/22/2021 17H,8553
04/22/2021 16H,8551
04/22/2021 15H,8555
04/22/2021 14H,8559
04/22/2021 13H,8563
04/22/2021 12H,8562
04/22/2021 11H,8560
04/22/2021 10H,8561
04/22/2021 09H,8560
04/22/2021 08H,8560
04/22/2021 07H,8555
04/22/2021 06H,8549
04/22/2021 05H,8544
04/22/2021 04H,8538
04/22/2021 03H,8537
04/22/2021 02H,8532
04/22/2021 01H,8473
04/22/2021 00H,8385
04/21/2021 23H,8299
04/21/2021 22H,8248
04/21/2021 21H,8227
04/21/2021 20H,8221
04/21/2021 19H,8228
04/21/2021 18H,8229
04/21/2021 17H,8228
04/21/2021 16H,8230
04/21/2021 15H,8232
04/21/2021 14H,8231
04/21/2021 13H,8233
04/21/2021 12H,8236
04/21/2021 11H,8234
04/21/2021 10H,8232
04/21/2021 09H,8226
04/21/2021 08H,8225
04/21/2021 07H,8225
04/21/2021 06H,8230
04/21/2021 05H,8247
04/21/2021 04H,8352
04/21/2021 03H,8352
04/21/2021 02H,8413
04/21/2021 01H,8524
04/21/2021 00H,8562
04/20/2021 23H,8701
04/20/2021 22H,8708
04/20/2021 21H,8709
04/20/2021 20H,8708
04/20/2021 19H,8705
04/20/2021 18H,8801
04/20/2021 17H,8821
04/20/2021 16H,8819
04/20/2021 15H,8822
04/20/2021 14H,8825
04/20/2021 13H,8848
04/20/2021 12H,8856
04/20/2021 11H,8860
04/20/2021 10H,8876
04/20/2021 09H,8955
04/20/2021 08H,9042
04/20/2021 07H,9124
04/20/2021 06H,9143
04/20/2021 05H,9129
04/20/2021 04H,9120
04/20/2021 03H,9111
04/20/2021 02H,9101
04/20/2021 01H,9104
04/20/2021 00H,9098
04/19/2021 23H,9086
04/19/2021 22H,9081
04/19/2021 21H,9077
04/19/2021 20H,9080
04/19/2021 19H,9088
04/19/2021 18H,9105
04/19/2021 17H,9241
04/19/2021 16H,9436
04/19/2021 15H,9743
04/19/2021 14H,9972
04/19/2021 13H,9975
04/19/2021 12H,9974
04/19/2021 11H,9980
04/19/2021 10H,9983
04/19/2021 09H,9981
04/19/2021 08H,9980
04/19/2021 07H,9983
04/19/2021 06H,9980
04/19/2021 05H,9976
04/19/2021 04H,9971
04/19/2021 03H,9968
04/19/2021 02H,9967
04/19/2021 01H,9967
04/19/2021 00H,9966
04/18/2021 23H,9968
04/18/2021 22H,9972
04/18/2021 21H,9974
04/18/2021 20H,9974
04/18/2021 19H,9979
04/18/2021 18H,9983
04/18/2021 17H,9986
04/18/2021 16H,9984
04/18/2021 15H,9990
04/18/2021 14H,9992
04/18/2021 13H,9994
04/18/2021 12H,9996
04/18/2021 11H,9991
04/18/2021 10H,9989
04/18/2021 09H,9986
04/18/2021 08H,9987
04/18/2021 07H,9989
04/18/2021 06H,9986
04/18/2021 05H,9980
04/18/2021 04H,9979
04/18/2021 03H,9974
04/18/2021 02H,9971
04/18/2021 01H,9970
04/18/2021 00H,9969
04/17/2021 23H,9968
04/17/2021 22H,9966
04/17/2021 21H,9964
04/17/2021 20H,9964
04/17/2021 19H,9965
04/17/2021 18H,9968
04/17/2021 17H,9972
04/17/2021 16H,9972
04/17/2021 15H,9977
04/17/2021 14H,9979
04/17/2021 13H,9978
04/17/2021 12H,9978
04/17/2021 11H,9981
04/17/2021 10H,9977
04/17/2021 09H,9978
04/17/2021 08H,9975
04/17/2021 07H,9977
04/17/2021 06H,9977
04/17/2021 05H,10044
04/17/2021 04H,10096
04/17/2021 03H,10140
04/17/2021 02H,10138
04/17/2021 01H,10131
04/17/2021 00H,10134
04/16/2021 23H,10137
04/16/2021 22H,10174
04/16/2021 21H,10256
04/16/2021 20H,10310
04/16/2021 19H,10382
04/16/2021 18H,10471
04/16/2021 17H,10518
04/16/2021 16H,10519
04/16/2021 15H,10521
04/16/2021 14H,10518
04/16/2021 13H,10517
04/16/2021 12H,10521
04/16/2021 11H,10520
04/16/2021 10H,10520
04/16/2021 09H,10523
04/16/2021 08H,10518
04/16/2021 07H,10523
04/16/2021 06H,10520
04/16/2021 05H,10521
04/16/2021 04H,10518
04/16/2021 03H,10516
04/16/2021 02H,10514
04/16/2021 01H,10509
04/16/2021 00H,10511
04/15/2021 23H,10509
04/15/2021 22H,10508
04/15/2021 21H,10509
04/15/2021 20H,10508
04/15/2021 19H,10512
04/15/2021 18H,10512
04/15/2021 17H,10512
04/15/2021 16H,10516
04/15/2021 15H,10521
04/15/2021 14H,10522
04/15/2021 13H,10519
04/15/2021 12H,10518
04/15/2021 11H,10517
04/15/2021 10H,10518
04/15/2021 09H,10520
04/15/2021 08H,10514
04/15/2021 07H,10513
04/15/2021 06H,10512
04/15/2021 05H,10513
04/15/2021 04H,10501
04/15/2021 03H,10502
04/15/2021 02H,10500
04/15/2021 01H,10498
04/15/2021 00H,10498
04/14/2021 23H,10497
04/14/2021 22H,10505
04/14/2021 21H,10507
04/14/2021 20H,10505
04/14/2021 19H,10506
04/14/2021 18H,10511
04/14/2021 17H,10514
