Net generation from coal for Central (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390108&sdid=EBA.CENT-ALL.NG.COL.H
19:09:35 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.CENT-ALL.NG.COL.H megawatthours
04/12/2019 00H,7302
04/11/2019 23H,7089
04/11/2019 22H,7134
04/11/2019 21H,7285
04/11/2019 20H,7014
04/11/2019 19H,7120
04/11/2019 18H,7140
04/11/2019 17H,7014
04/11/2019 16H,7068
04/11/2019 15H,7134
04/11/2019 14H,6976
04/11/2019 13H,7159
04/11/2019 12H,6402
04/11/2019 11H,5634
04/11/2019 10H,5587
04/11/2019 09H,5617
04/11/2019 08H,5919
04/11/2019 07H,6129
04/11/2019 06H,6066
04/11/2019 05H,6477
04/11/2019 04H,6706
04/11/2019 03H,7073
04/11/2019 02H,7157
04/11/2019 01H,7247
04/11/2019 00H,7312
04/10/2019 23H,7177
04/10/2019 22H,7075
04/10/2019 21H,7147
04/10/2019 20H,7018
04/10/2019 19H,6971
04/10/2019 18H,6940
04/10/2019 17H,6955
04/10/2019 16H,7295
04/10/2019 15H,6754
04/10/2019 14H,6308
04/10/2019 13H,6143
04/10/2019 12H,5732
04/10/2019 11H,5355
04/10/2019 10H,5138
04/10/2019 09H,4953
04/10/2019 08H,4870
04/10/2019 07H,4857
04/10/2019 06H,4990
04/10/2019 05H,5046
04/10/2019 04H,5905
04/10/2019 03H,6529
04/10/2019 02H,6892
04/10/2019 01H,7189
04/10/2019 00H,7271
04/9/2019 23H,7449
04/9/2019 22H,7827
04/9/2019 21H,8661
04/9/2019 20H,9331
04/9/2019 19H,9747
04/9/2019 18H,10206
04/9/2019 17H,10174
04/9/2019 16H,10505
04/9/2019 15H,10459
04/9/2019 14H,9949
04/9/2019 13H,9681
04/9/2019 12H,9305
04/9/2019 11H,8718
04/9/2019 10H,8479
04/9/2019 09H,8369
04/9/2019 08H,8431
04/9/2019 07H,8698
04/9/2019 06H,8736
04/9/2019 05H,9248
04/9/2019 04H,10328
04/9/2019 03H,11059
04/9/2019 02H,11062
04/9/2019 01H,10805
04/9/2019 00H,10808
04/8/2019 23H,10748
04/8/2019 22H,10696
04/8/2019 21H,10536
04/8/2019 20H,10542
04/8/2019 19H,10623
04/8/2019 18H,10351
04/8/2019 17H,10107
04/8/2019 16H,10392
04/8/2019 15H,10310
04/8/2019 14H,9953
04/8/2019 13H,9820
04/8/2019 12H,9257
04/8/2019 11H,8684
04/8/2019 10H,8280
04/8/2019 09H,8445
04/8/2019 08H,8545
04/8/2019 07H,8647
04/8/2019 06H,9394
04/8/2019 05H,8005
04/8/2019 04H,8005
04/8/2019 03H,8005
04/8/2019 02H,8005
04/8/2019 01H,8005
04/8/2019 00H,8005
04/7/2019 23H,8005
04/7/2019 22H,8005
04/7/2019 21H,8005
04/7/2019 20H,8005
04/7/2019 19H,8005
04/7/2019 18H,8005
04/7/2019 17H,8005
04/7/2019 16H,8005
04/7/2019 15H,8005
04/7/2019 14H,8005
04/7/2019 13H,8005
04/7/2019 12H,8005
04/7/2019 11H,8005
04/7/2019 10H,8005
04/7/2019 09H,8005
04/7/2019 08H,8005
04/7/2019 07H,8005
04/7/2019 06H,8005
04/7/2019 05H,8005
04/7/2019 04H,8005
04/7/2019 03H,8005
04/7/2019 02H,8005
04/7/2019 01H,8005
04/7/2019 00H,8005
04/6/2019 23H,8005
04/6/2019 22H,8005
04/6/2019 21H,8005
04/6/2019 20H,8005
04/6/2019 19H,8005
04/6/2019 18H,8005
04/6/2019 17H,8005
04/6/2019 16H,8005
04/6/2019 15H,8005
04/6/2019 14H,8005
04/6/2019 13H,8005
04/6/2019 12H,8005
04/6/2019 11H,8005
04/6/2019 10H,8005
04/6/2019 09H,8005
04/6/2019 08H,8005
04/6/2019 07H,8005
04/6/2019 06H,8005
04/6/2019 05H,8005
04/6/2019 04H,8005
04/6/2019 03H,8005
04/6/2019 02H,8005
04/6/2019 01H,8005
04/6/2019 00H,8005
04/5/2019 23H,8005
04/5/2019 22H,8005
04/5/2019 21H,7896
04/5/2019 20H,7801
04/5/2019 19H,8033
04/5/2019 18H,8657
04/5/2019 17H,9150
04/5/2019 16H,9181
04/5/2019 15H,8813
04/5/2019 14H,7960
04/5/2019 13H,7435
04/5/2019 12H,6810
04/5/2019 11H,6513
04/5/2019 10H,6712
04/5/2019 09H,7092
04/5/2019 08H,7263
04/5/2019 07H,7993
04/5/2019 06H,9044
04/5/2019 05H,9459
04/5/2019 04H,9772
04/5/2019 03H,10417
04/5/2019 02H,10740
04/5/2019 01H,10860
04/5/2019 00H,11022
04/4/2019 23H,11052
04/4/2019 22H,11212
04/4/2019 21H,10966
04/4/2019 20H,10834
04/4/2019 19H,10567
04/4/2019 18H,10350
04/4/2019 17H,10181
04/4/2019 16H,10040
04/4/2019 15H,9854
04/4/2019 14H,9962
04/4/2019 13H,9974
04/4/2019 12H,9503
04/4/2019 11H,8578
04/4/2019 10H,8683
04/4/2019 09H,8013
04/4/2019 08H,7661
04/4/2019 07H,7617
04/4/2019 06H,7442
04/4/2019 05H,7281
04/4/2019 04H,7400
04/4/2019 03H,8143
04/4/2019 02H,7596
04/4/2019 01H,6727
04/4/2019 00H,6529
04/3/2019 23H,6075
04/3/2019 22H,6348
04/3/2019 21H,6611
04/3/2019 20H,6942
04/3/2019 19H,7119
04/3/2019 18H,7587
04/3/2019 17H,7589
04/3/2019 16H,7859
04/3/2019 15H,8100
04/3/2019 14H,8218
04/3/2019 13H,7887
04/3/2019 12H,7332
04/3/2019 11H,6640
04/3/2019 10H,6080
04/3/2019 09H,5927
04/3/2019 08H,5787
04/3/2019 07H,6153
04/3/2019 06H,6841
04/3/2019 05H,8993
04/3/2019 04H,8993
04/3/2019 03H,9431
04/3/2019 02H,9894
04/3/2019 01H,9536
04/3/2019 00H,8990
04/2/2019 23H,9328
04/2/2019 22H,9579
04/2/2019 21H,9402
04/2/2019 20H,9607
04/2/2019 19H,9986
04/2/2019 18H,9906
04/2/2019 17H,10282
04/2/2019 16H,10228
04/2/2019 15H,9878
04/2/2019 14H,9633
04/2/2019 13H,9379
04/2/2019 12H,8740
04/2/2019 11H,8056
04/2/2019 10H,7380
04/2/2019 09H,7462
04/2/2019 08H,7116
04/2/2019 07H,6740
04/2/2019 06H,7019
04/2/2019 05H,5638
04/2/2019 04H,5638
04/2/2019 03H,5638
04/2/2019 02H,5638
04/2/2019 01H,5638
04/2/2019 00H,5638
04/1/2019 23H,5638
04/1/2019 22H,5638
04/1/2019 21H,5638
04/1/2019 20H,5638
04/1/2019 19H,5638
04/1/2019 18H,5638
04/1/2019 17H,5638
04/1/2019 16H,5638
04/1/2019 15H,5638
04/1/2019 14H,5638
04/1/2019 13H,5638
04/1/2019 12H,5638
04/1/2019 11H,5638
04/1/2019 10H,5638
04/1/2019 09H,5638
04/1/2019 08H,5638
04/1/2019 07H,5638
04/1/2019 06H,5638
04/1/2019 05H,6811
04/1/2019 04H,6811
04/1/2019 03H,6811
04/1/2019 02H,6811
04/1/2019 01H,6811
04/1/2019 00H,6811
03/31/2019 23H,6811
03/31/2019 22H,6811
03/31/2019 21H,6811
03/31/2019 20H,6811
03/31/2019 19H,6811
03/31/2019 18H,6811
03/31/2019 17H,6811
03/31/2019 16H,6811
03/31/2019 15H,6811
03/31/2019 14H,6811
03/31/2019 13H,6811
03/31/2019 12H,6811
03/31/2019 11H,6811
03/31/2019 10H,6811
03/31/2019 09H,6811
03/31/2019 08H,6811
03/31/2019 07H,6811
03/31/2019 06H,6811
03/31/2019 05H,6811
03/31/2019 04H,6811
03/31/2019 03H,6811
03/31/2019 02H,6811
03/31/2019 01H,6811
03/31/2019 00H,6811
03/30/2019 23H,6811
03/30/2019 22H,6811
03/30/2019 21H,6811
03/30/2019 20H,6811
03/30/2019 19H,6811
03/30/2019 18H,6811
03/30/2019 17H,6811
03/30/2019 16H,6811
03/30/2019 15H,6811
03/30/2019 14H,6811
03/30/2019 13H,6811
03/30/2019 12H,6811
03/30/2019 11H,6811
03/30/2019 10H,6811
03/30/2019 09H,6811
03/30/2019 08H,6811
03/30/2019 07H,6811
03/30/2019 06H,6811
03/30/2019 05H,6811
03/30/2019 04H,6811
03/30/2019 03H,6811
03/30/2019 02H,6811
03/30/2019 01H,6811
03/30/2019 00H,6811
03/29/2019 23H,6811
03/29/2019 22H,6811
03/29/2019 21H,6811
03/29/2019 20H,6811
03/29/2019 19H,6811
03/29/2019 18H,6811
03/29/2019 17H,6811
03/29/2019 16H,6811
03/29/2019 15H,6811
03/29/2019 14H,6811
03/29/2019 13H,6811
03/29/2019 12H,6811
03/29/2019 11H,6811
03/29/2019 10H,6811
03/29/2019 09H,6811
03/29/2019 08H,6811
03/29/2019 07H,6811
03/29/2019 06H,6810
03/29/2019 05H,6733
03/29/2019 04H,6776
03/29/2019 03H,6821
03/29/2019 02H,6828
03/29/2019 01H,6765
03/29/2019 00H,6405
03/28/2019 23H,6244
03/28/2019 22H,6501
03/28/2019 21H,7018
03/28/2019 20H,7092
03/28/2019 19H,6912
03/28/2019 18H,6883
03/28/2019 17H,6858
03/28/2019 16H,7110
03/28/2019 15H,7189
03/28/2019 14H,6948
03/28/2019 13H,6575
03/28/2019 12H,5866
03/28/2019 11H,5317
03/28/2019 10H,4802
03/28/2019 09H,4601
03/28/2019 08H,4683
03/28/2019 07H,4537
03/28/2019 06H,4702
03/28/2019 05H,5239
03/28/2019 04H,5734
03/28/2019 03H,5892
03/28/2019 02H,6132
03/28/2019 01H,6161
03/28/2019 00H,6175
03/27/2019 23H,6047
03/27/2019 22H,6063
03/27/2019 21H,6104
03/27/2019 20H,6377
03/27/2019 19H,6115
03/27/2019 18H,6042
03/27/2019 17H,5776
03/27/2019 16H,6041
03/27/2019 15H,6296
03/27/2019 14H,6180
03/27/2019 13H,6325
03/27/2019 12H,5862
03/27/2019 11H,5159
03/27/2019 10H,4756
03/27/2019 09H,4677
03/27/2019 08H,4711
03/27/2019 07H,4771
03/27/2019 06H,4780
03/27/2019 05H,5302
03/27/2019 04H,5696
03/27/2019 03H,6560
03/27/2019 02H,7850
03/27/2019 01H,8624
03/27/2019 00H,8634
03/26/2019 23H,8704
03/26/2019 22H,9043
03/26/2019 21H,9141
03/26/2019 20H,9588
03/26/2019 19H,9742
03/26/2019 18H,9844
03/26/2019 17H,10192
03/26/2019 16H,10502
03/26/2019 15H,10795
03/26/2019 14H,10737
03/26/2019 13H,10813
03/26/2019 12H,10609
03/26/2019 11H,10101
03/26/2019 10H,9801
03/26/2019 09H,9579
03/26/2019 08H,9586
03/26/2019 07H,9572
03/26/2019 06H,9442
03/26/2019 05H,10166
03/26/2019 04H,10729
03/26/2019 03H,10917
03/26/2019 02H,11121
03/26/2019 01H,11096
03/26/2019 00H,11086
03/25/2019 23H,11032
03/25/2019 22H,10962
03/25/2019 21H,10932
03/25/2019 20H,10877
03/25/2019 19H,10822
03/25/2019 18H,10687
03/25/2019 17H,10516
03/25/2019 16H,10354
03/25/2019 15H,10161
03/25/2019 14H,9827
03/25/2019 13H,9709
03/25/2019 12H,8751
03/25/2019 11H,7845
03/25/2019 10H,7829
03/25/2019 09H,7900
03/25/2019 08H,7328
03/25/2019 07H,7168
03/25/2019 06H,7531
03/25/2019 05H,8062
03/25/2019 04H,9070
03/25/2019 03H,10122
03/25/2019 02H,10320
03/25/2019 01H,10348
03/25/2019 00H,10245
03/24/2019 23H,10205
03/24/2019 22H,10209
03/24/2019 21H,10443
03/24/2019 20H,10297
03/24/2019 19H,10145
03/24/2019 18H,10030
03/24/2019 17H,9600
03/24/2019 16H,9243
03/24/2019 15H,8969
03/24/2019 14H,8187
03/24/2019 13H,7937
03/24/2019 12H,8065
03/24/2019 11H,7828
03/24/2019 10H,7844
03/24/2019 09H,7918
03/24/2019 08H,7685
03/24/2019 07H,8351
03/24/2019 06H,9024
03/24/2019 05H,9219
03/24/2019 04H,9634
03/24/2019 03H,9577
03/24/2019 02H,9499
03/24/2019 01H,9452
03/24/2019 00H,9176
03/23/2019 23H,8964
03/23/2019 22H,8875
03/23/2019 21H,9243
03/23/2019 20H,9423
03/23/2019 19H,9440
03/23/2019 18H,9025
03/23/2019 17H,9113
03/23/2019 16H,8880
03/23/2019 15H,8052
03/23/2019 14H,7334
03/23/2019 13H,7375
03/23/2019 12H,6258
03/23/2019 11H,6292
03/23/2019 10H,6373
03/23/2019 09H,5919
03/23/2019 08H,6285
03/23/2019 07H,6656
03/23/2019 06H,6303
03/23/2019 05H,6846
03/23/2019 04H,7217
03/23/2019 03H,7935
03/23/2019 02H,8884
03/23/2019 01H,9070
03/23/2019 00H,9146
03/22/2019 23H,9543
03/22/2019 22H,10468
03/22/2019 21H,11181
03/22/2019 20H,11116
03/22/2019 19H,11038
03/22/2019 18H,11018
03/22/2019 17H,11198
03/22/2019 16H,11932
03/22/2019 15H,11760
03/22/2019 14H,11857
03/22/2019 13H,11862
03/22/2019 12H,11415
03/22/2019 11H,10923
03/22/2019 10H,10129
03/22/2019 09H,9654
03/22/2019 08H,9769
03/22/2019 07H,9851
03/22/2019 06H,10100
03/22/2019 05H,11171
03/22/2019 04H,12207
03/22/2019 03H,12837
03/22/2019 02H,13048
03/22/2019 01H,12837
03/22/2019 00H,13063
03/21/2019 23H,13026
03/21/2019 22H,13096
03/21/2019 21H,13128
03/21/2019 20H,13297
03/21/2019 19H,13311
03/21/2019 18H,13231
03/21/2019 17H,13260
03/21/2019 16H,13330
03/21/2019 15H,13508
03/21/2019 14H,13226
03/21/2019 13H,12486
03/21/2019 12H,11598
03/21/2019 11H,10647
03/21/2019 10H,10340
03/21/2019 09H,9808
03/21/2019 08H,9830
03/21/2019 07H,10316
03/21/2019 06H,11052
03/21/2019 05H,11838
03/21/2019 04H,12365
03/21/2019 03H,12519
03/21/2019 02H,12351
03/21/2019 01H,10759
03/21/2019 00H,8845
03/20/2019 23H,9005
03/20/2019 22H,9765
03/20/2019 21H,10153
03/20/2019 20H,10466
03/20/2019 19H,11228
03/20/2019 18H,11554
03/20/2019 17H,12400
03/20/2019 16H,12692
03/20/2019 15H,12674
03/20/2019 14H,12245
03/20/2019 13H,12007
03/20/2019 12H,11245
03/20/2019 11H,10708
03/20/2019 10H,10054
03/20/2019 09H,9136
03/20/2019 08H,9357
03/20/2019 07H,9563
03/20/2019 06H,9853
03/20/2019 05H,10812
03/20/2019 04H,10901
03/20/2019 03H,11421
03/20/2019 02H,11064
03/20/2019 01H,10245
03/20/2019 00H,9559
03/19/2019 23H,8774
03/19/2019 22H,8955
03/19/2019 21H,9186
03/19/2019 20H,9415
03/19/2019 19H,9704
03/19/2019 18H,9508
03/19/2019 17H,9689
03/19/2019 16H,10707
03/19/2019 15H,10716
03/19/2019 14H,9967
03/19/2019 13H,9757
03/19/2019 12H,8870
03/19/2019 11H,8095
03/19/2019 10H,7617
03/19/2019 09H,7386
03/19/2019 08H,7049
03/19/2019 07H,7291
03/19/2019 06H,7402
03/19/2019 05H,7840
03/19/2019 04H,8499
03/19/2019 03H,8874
03/19/2019 02H,10538
03/19/2019 01H,11489
03/19/2019 00H,11986
03/18/2019 23H,12309
03/18/2019 22H,12588
03/18/2019 21H,12731
03/18/2019 20H,13155
03/18/2019 19H,13250
03/18/2019 18H,13426
03/18/2019 17H,13472
03/18/2019 16H,13456
03/18/2019 15H,13423
03/18/2019 14H,13326
03/18/2019 13H,13200
03/18/2019 12H,12567
03/18/2019 11H,11861
03/18/2019 10H,11433
03/18/2019 09H,10975
03/18/2019 08H,10690
03/18/2019 07H,10011
03/18/2019 06H,9392
03/18/2019 05H,9699
03/18/2019 04H,10556
03/18/2019 03H,11792
03/18/2019 02H,12561
03/18/2019 01H,12812
03/18/2019 00H,12749
03/17/2019 23H,12783
03/17/2019 22H,12786
03/17/2019 21H,12896
03/17/2019 20H,13052
03/17/2019 19H,13274
03/17/2019 18H,13361
03/17/2019 17H,13553
03/17/2019 16H,13741
03/17/2019 15H,13788
03/17/2019 14H,13615
03/17/2019 13H,13338
03/17/2019 12H,12786
03/17/2019 11H,12087
03/17/2019 10H,11092
03/17/2019 09H,10229
03/17/2019 08H,9622
03/17/2019 07H,9172
03/17/2019 06H,9034
03/17/2019 05H,8658
03/17/2019 04H,9094
03/17/2019 03H,10080
03/17/2019 02H,11076
03/17/2019 01H,11384
03/17/2019 00H,11663
03/16/2019 23H,11834
03/16/2019 22H,11541
03/16/2019 21H,11501
03/16/2019 20H,11802
03/16/2019 19H,12008
03/16/2019 18H,12357
03/16/2019 17H,12469
03/16/2019 16H,12826
03/16/2019 15H,12497
03/16/2019 14H,11714
03/16/2019 13H,11619
03/16/2019 12H,11504
03/16/2019 11H,11029
03/16/2019 10H,11076
03/16/2019 09H,11405
03/16/2019 08H,11909
03/16/2019 07H,12473
03/16/2019 06H,12893
03/16/2019 05H,13167
03/16/2019 04H,13663
03/16/2019 03H,13724
03/16/2019 02H,13581
03/16/2019 01H,12962
03/16/2019 00H,12215
03/15/2019 23H,11452
03/15/2019 22H,11378
03/15/2019 21H,11919
03/15/2019 20H,12580
03/15/2019 19H,12839
03/15/2019 18H,13089
03/15/2019 17H,12730
03/15/2019 16H,12357
03/15/2019 15H,12021
03/15/2019 14H,10849
03/15/2019 13H,9984
03/15/2019 12H,8691
03/15/2019 11H,8128
03/15/2019 10H,7596
03/15/2019 09H,7520
03/15/2019 08H,7303
03/15/2019 07H,7647
03/15/2019 06H,7974
03/15/2019 05H,8207
03/15/2019 04H,8727
03/15/2019 03H,9489
03/15/2019 02H,9745
03/15/2019 01H,9582
03/15/2019 00H,9529
03/14/2019 23H,9802
03/14/2019 22H,10134
03/14/2019 21H,9802
03/14/2019 20H,9875
03/14/2019 19H,10120
03/14/2019 18H,10226
03/14/2019 17H,10353
03/14/2019 16H,10187
03/14/2019 15H,10179
03/14/2019 14H,10167
03/14/2019 13H,9912
03/14/2019 12H,8943
03/14/2019 11H,8120
03/14/2019 10H,7714
03/14/2019 09H,7225
03/14/2019 08H,7209
03/14/2019 07H,7178
03/14/2019 06H,7061
03/14/2019 05H,7740
03/14/2019 04H,8340
03/14/2019 03H,9046
03/14/2019 02H,9373
03/14/2019 01H,8794
03/14/2019 00H,9763
03/13/2019 23H,10224
03/13/2019 22H,10508
03/13/2019 21H,10708
03/13/2019 20H,10349
03/13/2019 19H,10501
03/13/2019 18H,10314
03/13/2019 17H,9571
03/13/2019 16H,9096
03/13/2019 15H,8971
03/13/2019 14H,8815
03/13/2019 13H,8855
03/13/2019 12H,8327
03/13/2019 11H,7041
03/13/2019 10H,6838
03/13/2019 09H,6910
03/13/2019 08H,6944
03/13/2019 07H,7209
03/13/2019 06H,7759
03/13/2019 05H,8056
03/13/2019 04H,8898
03/13/2019 03H,9363
03/13/2019 02H,9721
03/13/2019 01H,9806
03/13/2019 00H,10484
03/12/2019 23H,10648
03/12/2019 22H,10282
03/12/2019 21H,9824
03/12/2019 20H,10726
03/12/2019 19H,11515
03/12/2019 18H,10990
03/12/2019 17H,11047
03/12/2019 16H,10899
03/12/2019 15H,10419
03/12/2019 14H,10373
03/12/2019 13H,10400
03/12/2019 12H,9461
03/12/2019 11H,9083
03/12/2019 10H,9035
03/12/2019 09H,9583
03/12/2019 08H,8680
03/12/2019 07H,8551
03/12/2019 06H,8859
03/12/2019 05H,9984
03/12/2019 04H,11507
03/12/2019 03H,11880
03/12/2019 02H,12226
03/12/2019 01H,12510
03/12/2019 00H,12697
03/11/2019 23H,12767
03/11/2019 22H,12921
03/11/2019 21H,12990
03/11/2019 20H,13010
03/11/2019 19H,13051
03/11/2019 18H,13265
03/11/2019 17H,13455
03/11/2019 16H,13601
03/11/2019 15H,13556
03/11/2019 14H,13621
03/11/2019 13H,13576
03/11/2019 12H,13409
03/11/2019 11H,13230
03/11/2019 10H,13284
03/11/2019 09H,13237
03/11/2019 08H,13195
03/11/2019 07H,13256
03/11/2019 06H,13433
03/11/2019 05H,13515
03/11/2019 04H,13494
03/11/2019 03H,13396
03/11/2019 02H,13467
03/11/2019 01H,13381
03/11/2019 00H,13232
03/10/2019 23H,13186
03/10/2019 22H,13105
03/10/2019 21H,13248
03/10/2019 20H,13344
03/10/2019 19H,13452
03/10/2019 18H,13336
03/10/2019 17H,13022
03/10/2019 16H,12527
03/10/2019 15H,12380
03/10/2019 14H,12176
03/10/2019 13H,12007
03/10/2019 12H,11335
03/10/2019 11H,10715
03/10/2019 10H,10649
03/10/2019 09H,10596
03/10/2019 08H,10540
03/10/2019 07H,10289
03/10/2019 06H,10155
03/10/2019 05H,9897
03/10/2019 04H,9475
03/10/2019 03H,9461
03/10/2019 02H,9741
03/10/2019 01H,9318
03/10/2019 00H,9160
03/9/2019 23H,9612
03/9/2019 22H,9571
03/9/2019 21H,8901
03/9/2019 20H,8946
03/9/2019 19H,9176
03/9/2019 18H,9719
03/9/2019 17H,10334
03/9/2019 16H,10256
03/9/2019 15H,9698
03/9/2019 14H,8826
03/9/2019 13H,8644
03/9/2019 12H,8421
03/9/2019 11H,8123
03/9/2019 10H,8095
03/9/2019 09H,8460
03/9/2019 08H,8937
03/9/2019 07H,9334
03/9/2019 06H,9816
03/9/2019 05H,10534
03/9/2019 04H,11299
03/9/2019 03H,12639
03/9/2019 02H,13441
03/9/2019 01H,13996
03/9/2019 00H,14177
03/8/2019 23H,14277
03/8/2019 22H,14359
03/8/2019 21H,14701
03/8/2019 20H,14780
03/8/2019 19H,14927
03/8/2019 18H,15501
03/8/2019 17H,15700
03/8/2019 16H,15726
03/8/2019 15H,15629
03/8/2019 14H,15409
03/8/2019 13H,15206
03/8/2019 12H,15123
03/8/2019 11H,15033
03/8/2019 10H,14589
03/8/2019 09H,14532
03/8/2019 08H,14336
03/8/2019 07H,14013
03/8/2019 06H,13485
03/8/2019 05H,13238
03/8/2019 04H,14062
03/8/2019 03H,14520
03/8/2019 02H,14580
03/8/2019 01H,14816
03/8/2019 00H,14899
03/7/2019 23H,14940
03/7/2019 22H,14954
03/7/2019 21H,14987
03/7/2019 20H,14932
03/7/2019 19H,15082
03/7/2019 18H,15010
03/7/2019 17H,14722
03/7/2019 16H,14668
03/7/2019 15H,14189
03/7/2019 14H,13345
03/7/2019 13H,12330
03/7/2019 12H,11535
03/7/2019 11H,11199
03/7/2019 10H,11199
03/7/2019 09H,11367
03/7/2019 08H,11122
03/7/2019 07H,11354
03/7/2019 06H,11306
03/7/2019 05H,12069
03/7/2019 04H,12524
03/7/2019 03H,12652
03/7/2019 02H,12382
03/7/2019 01H,11975
03/7/2019 00H,11877
03/6/2019 23H,11853
03/6/2019 22H,12231
03/6/2019 21H,12489
03/6/2019 20H,12628
03/6/2019 19H,12797
03/6/2019 18H,13385
03/6/2019 17H,14132
03/6/2019 16H,14312
03/6/2019 15H,14691
03/6/2019 14H,15236
03/6/2019 13H,15491
03/6/2019 12H,15414
03/6/2019 11H,15291
03/6/2019 10H,15434
03/6/2019 09H,15710
03/6/2019 08H,16276
03/6/2019 07H,16484
03/6/2019 06H,16431
03/6/2019 05H,16702
03/6/2019 04H,16883
03/6/2019 03H,16857
03/6/2019 02H,16876
03/6/2019 01H,16924
03/6/2019 00H,16889
03/5/2019 23H,16468
03/5/2019 22H,15902
03/5/2019 21H,15669
03/5/2019 20H,15772
03/5/2019 19H,15830
03/5/2019 18H,15648
03/5/2019 17H,15759
03/5/2019 16H,15834
03/5/2019 15H,15895
03/5/2019 14H,15329
03/5/2019 13H,14832
03/5/2019 12H,14599
03/5/2019 11H,14856
03/5/2019 10H,15033
03/5/2019 09H,15355
03/5/2019 08H,15569
03/5/2019 07H,15591
03/5/2019 06H,16159
03/5/2019 05H,16961
03/5/2019 04H,17165
03/5/2019 03H,17221
03/5/2019 02H,17346
03/5/2019 01H,17131
03/5/2019 00H,16904
03/4/2019 23H,16487
03/4/2019 22H,16548
03/4/2019 21H,16856
03/4/2019 20H,16936
03/4/2019 19H,17032
03/4/2019 18H,17047
03/4/2019 17H,16960
03/4/2019 16H,16895
03/4/2019 15H,16922
03/4/2019 14H,16688
03/4/2019 13H,16594
03/4/2019 12H,16459
03/4/2019 11H,16336
03/4/2019 10H,16615
03/4/2019 09H,16942
03/4/2019 08H,16860
03/4/2019 07H,16784
03/4/2019 06H,16582
03/4/2019 05H,16432
03/4/2019 04H,16214
03/4/2019 03H,16802
03/4/2019 02H,16634
03/4/2019 01H,15941
03/4/2019 00H,14995
03/3/2019 23H,14162
03/3/2019 22H,13902
03/3/2019 21H,13851
03/3/2019 20H,13943
03/3/2019 19H,13809
03/3/2019 18H,13786
03/3/2019 17H,13401
03/3/2019 16H,12989
03/3/2019 15H,12786
03/3/2019 14H,12693
03/3/2019 13H,11769
03/3/2019 12H,11689
03/3/2019 11H,11779
03/3/2019 10H,11710
03/3/2019 09H,11916
03/3/2019 08H,12931
03/3/2019 07H,13694
03/3/2019 06H,14408
03/3/2019 05H,14483
03/3/2019 04H,14298
03/3/2019 03H,15060
03/3/2019 02H,15711
03/3/2019 01H,15876
03/3/2019 00H,15620
03/2/2019 23H,15534
03/2/2019 22H,15207
03/2/2019 21H,15340
03/2/2019 20H,15615
03/2/2019 19H,15394
03/2/2019 18H,15675
03/2/2019 17H,15807
03/2/2019 16H,15714
03/2/2019 15H,15497
03/2/2019 14H,15170
03/2/2019 13H,15177
03/2/2019 12H,14775
03/2/2019 11H,14463
03/2/2019 10H,14457
03/2/2019 09H,14600
03/2/2019 08H,14794
03/2/2019 07H,14868
03/2/2019 06H,14835
03/2/2019 05H,14592
03/2/2019 04H,14955
03/2/2019 03H,14403
03/2/2019 02H,14029
03/2/2019 01H,14181
03/2/2019 00H,14148
03/1/2019 23H,14374
03/1/2019 22H,15316
03/1/2019 21H,15497
03/1/2019 20H,15557
03/1/2019 19H,15694
03/1/2019 18H,15763
03/1/2019 17H,15941
03/1/2019 16H,16057
03/1/2019 15H,15870
03/1/2019 14H,15622
03/1/2019 13H,15070
03/1/2019 12H,15079
03/1/2019 11H,15449
03/1/2019 10H,15559
03/1/2019 09H,15528
03/1/2019 08H,15769
03/1/2019 07H,15827
03/1/2019 06H,15885
03/1/2019 05H,15878
03/1/2019 04H,15880
03/1/2019 03H,16033
03/1/2019 02H,16341
03/1/2019 01H,16408
03/1/2019 00H,16435
02/28/2019 23H,16537
02/28/2019 22H,16518
02/28/2019 21H,16592
02/28/2019 20H,16623
02/28/2019 19H,16654
02/28/2019 18H,16620
02/28/2019 17H,16477
02/28/2019 16H,16345
02/28/2019 15H,16301
02/28/2019 14H,16346
02/28/2019 13H,16191
02/28/2019 12H,16233
02/28/2019 11H,16338
02/28/2019 10H,16292
02/28/2019 09H,16401
02/28/2019 08H,16640
02/28/2019 07H,16680
02/28/2019 06H,16884
02/28/2019 05H,16839
02/28/2019 04H,16747
02/28/2019 03H,16619
02/28/2019 02H,16194
02/28/2019 01H,16041
02/28/2019 00H,15705
02/27/2019 23H,15553
02/27/2019 22H,15663
02/27/2019 21H,15342
02/27/2019 20H,15187
02/27/2019 19H,15172
02/27/2019 18H,15119
02/27/2019 17H,15189
02/27/2019 16H,15344
02/27/2019 15H,15510
02/27/2019 14H,15349
02/27/2019 13H,14786
02/27/2019 12H,14154
02/27/2019 11H,13474
02/27/2019 10H,13125
02/27/2019 09H,13009
02/27/2019 08H,13206
02/27/2019 07H,13988
02/27/2019 06H,15133
02/27/2019 05H,15620
02/27/2019 04H,15931
02/27/2019 03H,15751
02/27/2019 02H,15614
02/27/2019 01H,15981
02/27/2019 00H,16045
02/26/2019 23H,16047
02/26/2019 22H,16148
02/26/2019 21H,16192
02/26/2019 20H,16155
02/26/2019 19H,16178
02/26/2019 18H,16217
02/26/2019 17H,15629
02/26/2019 16H,14998
