Net generation from natural gas for Central (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390108&sdid=EBA.CENT-ALL.NG.NG.H
19:09:48 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.CENT-ALL.NG.NG.H megawatthours
02/8/2020 10H,10954
02/8/2020 09H,10765
02/8/2020 08H,10641
02/8/2020 07H,10583
02/8/2020 06H,10778
02/8/2020 05H,10980
02/8/2020 04H,10966
02/8/2020 03H,11133
02/8/2020 02H,11674
02/8/2020 01H,11903
02/8/2020 00H,11218
02/7/2020 23H,10462
02/7/2020 22H,10138
02/7/2020 21H,10018
02/7/2020 20H,10403
02/7/2020 19H,10556
02/7/2020 18H,10448
02/7/2020 17H,9961
02/7/2020 16H,9996
02/7/2020 15H,9459
02/7/2020 14H,9040
02/7/2020 13H,9114
02/7/2020 12H,8263
02/7/2020 11H,7705
02/7/2020 10H,7677
02/7/2020 09H,8021
02/7/2020 08H,8369
02/7/2020 07H,8660
02/7/2020 06H,8880
02/7/2020 05H,9652
02/7/2020 04H,10186
02/7/2020 03H,10844
02/7/2020 02H,11280
02/7/2020 01H,11559
02/7/2020 00H,10914
02/6/2020 23H,10095
02/6/2020 22H,10110
02/6/2020 21H,10509
02/6/2020 20H,11200
02/6/2020 19H,11935
02/6/2020 18H,12949
02/6/2020 17H,13435
02/6/2020 16H,13197
02/6/2020 15H,12799
02/6/2020 14H,12360
02/6/2020 13H,12261
02/6/2020 12H,11423
02/6/2020 11H,10741
02/6/2020 10H,10571
02/6/2020 09H,10397
02/6/2020 08H,10254
02/6/2020 07H,10458
02/6/2020 06H,10616
02/6/2020 05H,10857
02/6/2020 04H,11427
02/6/2020 03H,12221
02/6/2020 02H,12597
02/6/2020 01H,12809
02/6/2020 00H,11772
02/5/2020 23H,10661
02/5/2020 22H,9905
02/5/2020 21H,9900
02/5/2020 20H,10009
02/5/2020 19H,10002
02/5/2020 18H,10366
02/5/2020 17H,10922
02/5/2020 16H,11089
02/5/2020 15H,11116
02/5/2020 14H,11001
02/5/2020 13H,10264
02/5/2020 12H,9850
02/5/2020 11H,9069
02/5/2020 10H,8902
02/5/2020 09H,8970
02/5/2020 08H,8729
02/5/2020 07H,8441
02/5/2020 06H,8353
02/5/2020 05H,8740
02/5/2020 04H,9285
02/5/2020 03H,9648
02/5/2020 02H,9818
02/5/2020 01H,10032
02/5/2020 00H,8722
02/4/2020 23H,7539
02/4/2020 22H,7004
02/4/2020 21H,6963
02/4/2020 20H,7535
02/4/2020 19H,7657
02/4/2020 18H,7481
02/4/2020 17H,7712
02/4/2020 16H,7816
02/4/2020 15H,8235
02/4/2020 14H,8397
02/4/2020 13H,7544
02/4/2020 12H,6198
02/4/2020 11H,4998
02/4/2020 10H,4463
02/4/2020 09H,4545
02/4/2020 08H,4879
02/4/2020 07H,5119
02/4/2020 06H,5481
02/4/2020 05H,5759
02/4/2020 04H,6252
02/4/2020 03H,6840
02/4/2020 02H,7244
02/4/2020 01H,7810
02/4/2020 00H,7931
02/3/2020 23H,7219
02/3/2020 22H,6903
02/3/2020 21H,6929
02/3/2020 20H,6757
02/3/2020 19H,6499
02/3/2020 18H,6160
02/3/2020 17H,6237
02/3/2020 16H,6194
02/3/2020 15H,5827
02/3/2020 14H,5588
02/3/2020 13H,5001
02/3/2020 12H,4132
02/3/2020 11H,3632
02/3/2020 10H,3218
02/3/2020 09H,3170
02/3/2020 08H,3048
02/3/2020 07H,3323
02/3/2020 06H,3614
02/3/2020 05H,3775
02/3/2020 04H,3681
02/3/2020 03H,3637
02/3/2020 02H,3794
02/3/2020 01H,3863
02/3/2020 00H,5167
02/2/2020 23H,6702
02/2/2020 22H,7571
02/2/2020 21H,8687
02/2/2020 20H,9549
02/2/2020 19H,10607
02/2/2020 18H,11222
02/2/2020 17H,11594
02/2/2020 16H,10876
02/2/2020 15H,9366
02/2/2020 14H,8644
02/2/2020 13H,7830
02/2/2020 12H,6910
02/2/2020 11H,5585
02/2/2020 10H,4643
02/2/2020 09H,4485
02/2/2020 08H,4359
02/2/2020 07H,4299
02/2/2020 06H,4625
02/2/2020 05H,4869
02/2/2020 04H,4945
02/2/2020 03H,4643
02/2/2020 02H,5039
02/2/2020 01H,6428
02/2/2020 00H,7145
02/1/2020 23H,7256
02/1/2020 22H,7430
02/1/2020 21H,7718
02/1/2020 20H,8332
02/1/2020 19H,9293
02/1/2020 18H,10185
02/1/2020 17H,10942
02/1/2020 16H,10511
02/1/2020 15H,10077
02/1/2020 14H,9818
02/1/2020 13H,9317
02/1/2020 12H,9055
02/1/2020 11H,8854
02/1/2020 10H,8861
02/1/2020 09H,8889
02/1/2020 08H,9068
02/1/2020 07H,9718
02/1/2020 06H,10705
02/1/2020 05H,11213
02/1/2020 04H,11643
02/1/2020 03H,11793
02/1/2020 02H,12132
02/1/2020 01H,12049
02/1/2020 00H,11142
01/31/2020 23H,9752
01/31/2020 22H,9586
01/31/2020 21H,9794
01/31/2020 20H,10222
01/31/2020 19H,10298
01/31/2020 18H,10185
01/31/2020 17H,9697
01/31/2020 16H,9642
01/31/2020 15H,8313
01/31/2020 14H,8134
01/31/2020 13H,8121
01/31/2020 12H,7286
01/31/2020 11H,7147
01/31/2020 10H,7160
01/31/2020 09H,7457
01/31/2020 08H,7959
01/31/2020 07H,8560
01/31/2020 06H,8949
01/31/2020 05H,10308
01/31/2020 04H,11160
01/31/2020 03H,11655
01/31/2020 02H,11645
01/31/2020 01H,12065
01/31/2020 00H,12202
01/30/2020 23H,11700
01/30/2020 22H,11737
01/30/2020 21H,11784
01/30/2020 20H,11963
01/30/2020 19H,12054
01/30/2020 18H,12321
01/30/2020 17H,13030
01/30/2020 16H,13383
01/30/2020 15H,13441
01/30/2020 14H,13580
01/30/2020 13H,13195
01/30/2020 12H,12580
01/30/2020 11H,11878
01/30/2020 10H,11559
01/30/2020 09H,11495
01/30/2020 08H,11649
01/30/2020 07H,11701
01/30/2020 06H,11982
01/30/2020 05H,12136
01/30/2020 04H,12342
01/30/2020 03H,12743
01/30/2020 02H,13200
01/30/2020 01H,13464
01/30/2020 00H,13188
01/29/2020 23H,12909
01/29/2020 22H,12791
01/29/2020 21H,12905
01/29/2020 20H,12965
01/29/2020 19H,13067
01/29/2020 18H,13256
01/29/2020 17H,13631
01/29/2020 16H,13604
01/29/2020 15H,13787
01/29/2020 14H,13786
01/29/2020 13H,13367
01/29/2020 12H,12271
01/29/2020 11H,11066
01/29/2020 10H,10532
01/29/2020 09H,10411
01/29/2020 08H,10438
01/29/2020 07H,10238
01/29/2020 06H,10116
01/29/2020 05H,10346
01/29/2020 04H,10808
01/29/2020 03H,10978
01/29/2020 02H,10953
01/29/2020 01H,10466
01/29/2020 00H,9248
01/28/2020 23H,8406
01/28/2020 22H,7695
01/28/2020 21H,7631
01/28/2020 20H,7825
01/28/2020 19H,7806
01/28/2020 18H,8469
01/28/2020 17H,8803
01/28/2020 16H,8773
01/28/2020 15H,9172
01/28/2020 14H,9505
01/28/2020 13H,8849
01/28/2020 12H,7197
01/28/2020 11H,6214
01/28/2020 10H,6137
01/28/2020 09H,5931
01/28/2020 08H,6012
01/28/2020 07H,6536
01/28/2020 06H,7081
01/28/2020 05H,7391
01/28/2020 04H,7933
01/28/2020 03H,8266
01/28/2020 02H,8325
01/28/2020 01H,8447
01/28/2020 00H,8943
01/27/2020 23H,8868
01/27/2020 22H,9124
01/27/2020 21H,9606
01/27/2020 20H,9998
01/27/2020 19H,10318
01/27/2020 18H,10802
01/27/2020 17H,11079
01/27/2020 16H,11314
01/27/2020 15H,11164
01/27/2020 14H,11389
01/27/2020 13H,11210
01/27/2020 12H,9980
01/27/2020 11H,9063
01/27/2020 10H,8853
01/27/2020 09H,9057
01/27/2020 08H,9119
01/27/2020 07H,9174
01/27/2020 06H,9957
01/27/2020 05H,10638
01/27/2020 04H,11075
01/27/2020 03H,11596
01/27/2020 02H,12088
01/27/2020 01H,12511
01/27/2020 00H,11761
01/26/2020 23H,10763
01/26/2020 22H,10556
01/26/2020 21H,10629
01/26/2020 20H,10718
01/26/2020 19H,10718
01/26/2020 18H,10826
01/26/2020 17H,10867
01/26/2020 16H,10543
01/26/2020 15H,10071
01/26/2020 14H,9514
01/26/2020 13H,8891
01/26/2020 12H,8877
01/26/2020 11H,9225
01/26/2020 10H,9389
01/26/2020 09H,10009
01/26/2020 08H,10318
01/26/2020 07H,10618
01/26/2020 06H,10968
01/26/2020 05H,11235
01/26/2020 04H,11448
01/26/2020 03H,11581
01/26/2020 02H,11782
01/26/2020 01H,12022
01/26/2020 00H,11564
01/25/2020 23H,10690
01/25/2020 22H,10337
01/25/2020 21H,10322
01/25/2020 20H,10467
01/25/2020 19H,10947
01/25/2020 18H,11477
01/25/2020 17H,12026
01/25/2020 16H,11822
01/25/2020 15H,10824
01/25/2020 14H,10453
01/25/2020 13H,10125
01/25/2020 12H,9476
01/25/2020 11H,8947
01/25/2020 10H,8755
01/25/2020 09H,9020
01/25/2020 08H,9269
01/25/2020 07H,9478
01/25/2020 06H,10098
01/25/2020 05H,10286
01/25/2020 04H,10779
01/25/2020 03H,11379
01/25/2020 02H,11737
01/25/2020 01H,12324
01/25/2020 00H,12151
01/24/2020 23H,11899
01/24/2020 22H,11578
01/24/2020 21H,11237
01/24/2020 20H,10917
01/24/2020 19H,10918
01/24/2020 18H,10733
01/24/2020 17H,10771
01/24/2020 16H,11016
01/24/2020 15H,10813
01/24/2020 14H,10658
01/24/2020 13H,9854
01/24/2020 12H,8949
01/24/2020 11H,8223
01/24/2020 10H,8066
01/24/2020 09H,7814
01/24/2020 08H,7773
01/24/2020 07H,8047
01/24/2020 06H,8176
01/24/2020 05H,8358
01/24/2020 04H,9008
01/24/2020 03H,9268
01/24/2020 02H,8726
01/24/2020 01H,8792
01/24/2020 00H,7611
01/23/2020 23H,7104
01/23/2020 22H,7023
01/23/2020 21H,7085
01/23/2020 20H,7220
01/23/2020 19H,7455
01/23/2020 18H,8427
01/23/2020 17H,9080
01/23/2020 16H,8760
01/23/2020 15H,8385
01/23/2020 14H,8451
01/23/2020 13H,7905
01/23/2020 12H,7525
01/23/2020 11H,7481
01/23/2020 10H,7642
01/23/2020 09H,8255
01/23/2020 08H,8547
01/23/2020 07H,8991
01/23/2020 06H,10005
01/23/2020 05H,10324
01/23/2020 04H,10316
01/23/2020 03H,10691
01/23/2020 02H,10857
01/23/2020 01H,11346
01/23/2020 00H,11177
01/22/2020 23H,10881
01/22/2020 22H,10699
01/22/2020 21H,10529
01/22/2020 20H,10389
01/22/2020 19H,9793
01/22/2020 18H,9524
01/22/2020 17H,9492
01/22/2020 16H,9050
01/22/2020 15H,8883
01/22/2020 14H,8384
01/22/2020 13H,7599
01/22/2020 12H,6605
01/22/2020 11H,5727
01/22/2020 10H,5322
01/22/2020 09H,4920
01/22/2020 08H,4638
01/22/2020 07H,4748
01/22/2020 06H,5140
01/22/2020 05H,5819
01/22/2020 04H,6095
01/22/2020 03H,6401
01/22/2020 02H,6834
01/22/2020 01H,6994
01/22/2020 00H,6809
01/21/2020 23H,6736
01/21/2020 22H,6642
01/21/2020 21H,6626
01/21/2020 20H,7579
01/21/2020 19H,8347
01/21/2020 18H,9005
01/21/2020 17H,9711
01/21/2020 16H,10328
01/21/2020 15H,10680
01/21/2020 14H,10867
01/21/2020 13H,10372
01/21/2020 12H,9715
01/21/2020 11H,9381
01/21/2020 10H,9178
01/21/2020 09H,9170
01/21/2020 08H,9293
01/21/2020 07H,9582
01/21/2020 06H,9579
01/21/2020 05H,9722
01/21/2020 04H,10424
01/21/2020 03H,10814
01/21/2020 02H,11346
01/21/2020 01H,11884
01/21/2020 00H,12411
01/20/2020 23H,12094
01/20/2020 22H,12285
01/20/2020 21H,12790
01/20/2020 20H,13408
01/20/2020 19H,13802
01/20/2020 18H,14086
01/20/2020 17H,14320
01/20/2020 16H,14145
01/20/2020 15H,13476
01/20/2020 14H,13540
01/20/2020 13H,12881
01/20/2020 12H,12284
01/20/2020 11H,11625
01/20/2020 10H,11270
01/20/2020 09H,11176
01/20/2020 08H,11156
01/20/2020 07H,11192
01/20/2020 06H,11229
01/20/2020 05H,11450
01/20/2020 04H,11707
01/20/2020 03H,12248
01/20/2020 02H,12193
01/20/2020 01H,12247
01/20/2020 00H,11951
01/19/2020 23H,11273
01/19/2020 22H,10774
01/19/2020 21H,10628
01/19/2020 20H,10664
01/19/2020 19H,10633
01/19/2020 18H,10771
01/19/2020 17H,11183
01/19/2020 16H,11198
01/19/2020 15H,10461
01/19/2020 14H,10368
01/19/2020 13H,10019
01/19/2020 12H,9474
01/19/2020 11H,9037
01/19/2020 10H,9213
01/19/2020 09H,9316
01/19/2020 08H,9494
01/19/2020 07H,9677
01/19/2020 06H,10113
01/19/2020 05H,10363
01/19/2020 04H,10644
01/19/2020 03H,10867
01/19/2020 02H,10987
01/19/2020 01H,10896
01/19/2020 00H,10308
01/18/2020 23H,9191
01/18/2020 22H,8147
01/18/2020 21H,7388
01/18/2020 20H,6764
01/18/2020 19H,6372
01/18/2020 18H,6030
01/18/2020 17H,5495
01/18/2020 16H,5368
01/18/2020 15H,5335
01/18/2020 14H,4467
01/18/2020 13H,4067
01/18/2020 12H,3754
01/18/2020 11H,3573
01/18/2020 10H,3426
01/18/2020 09H,3290
01/18/2020 08H,3051
01/18/2020 07H,3338
01/18/2020 06H,3862
01/18/2020 05H,4659
01/18/2020 04H,4897
01/18/2020 03H,4953
01/18/2020 02H,5227
01/18/2020 01H,5767
01/18/2020 00H,5650
01/17/2020 23H,5664
01/17/2020 22H,5802
01/17/2020 21H,6255
01/17/2020 20H,7203
01/17/2020 19H,7873
01/17/2020 18H,9323
01/17/2020 17H,10013
01/17/2020 16H,10977
01/17/2020 15H,11111
01/17/2020 14H,11164
01/17/2020 13H,10937
01/17/2020 12H,10764
01/17/2020 11H,10411
01/17/2020 10H,10290
01/17/2020 09H,10120
01/17/2020 08H,10004
01/17/2020 07H,9947
01/17/2020 06H,10460
01/17/2020 05H,11356
01/17/2020 04H,11827
01/17/2020 03H,12095
01/17/2020 02H,12487
01/17/2020 01H,12221
01/17/2020 00H,11965
01/16/2020 23H,11260
01/16/2020 22H,11228
01/16/2020 21H,11144
01/16/2020 20H,11436
01/16/2020 19H,11519
01/16/2020 18H,11848
01/16/2020 17H,11976
01/16/2020 16H,11254
01/16/2020 15H,11244
01/16/2020 14H,11029
01/16/2020 13H,10207
01/16/2020 12H,8397
01/16/2020 11H,7154
01/16/2020 10H,6736
01/16/2020 09H,6496
01/16/2020 08H,6300
01/16/2020 07H,6351
01/16/2020 06H,6006
01/16/2020 05H,6243
01/16/2020 04H,6362
01/16/2020 03H,6407
01/16/2020 02H,7261
01/16/2020 01H,8030
01/16/2020 00H,8547
01/15/2020 23H,7920
01/15/2020 22H,7585
01/15/2020 21H,7338
01/15/2020 20H,7359
01/15/2020 19H,6817
01/15/2020 18H,5967
01/15/2020 17H,5862
01/15/2020 16H,6066
01/15/2020 15H,5917
01/15/2020 14H,5984
01/15/2020 13H,6035
01/15/2020 12H,5439
01/15/2020 11H,4764
01/15/2020 10H,4728
01/15/2020 09H,4524
01/15/2020 08H,4264
01/15/2020 07H,4352
01/15/2020 06H,4503
01/15/2020 05H,4701
01/15/2020 04H,4843
01/15/2020 03H,5092
01/15/2020 02H,5569
01/15/2020 01H,6448
01/15/2020 00H,7566
01/14/2020 23H,7684
01/14/2020 22H,8457
01/14/2020 21H,8509
01/14/2020 20H,9133
01/14/2020 19H,9463
01/14/2020 18H,9983
01/14/2020 17H,10695
01/14/2020 16H,10644
01/14/2020 15H,10585
01/14/2020 14H,10557
01/14/2020 13H,10289
01/14/2020 12H,9466
01/14/2020 11H,8304
01/14/2020 10H,7622
01/14/2020 09H,7031
01/14/2020 08H,6674
01/14/2020 07H,6358
01/14/2020 06H,6105
01/14/2020 05H,6110
01/14/2020 04H,6148
01/14/2020 03H,6132
01/14/2020 02H,6221
01/14/2020 01H,6326
01/14/2020 00H,6186
01/13/2020 23H,5863
01/13/2020 22H,5503
01/13/2020 21H,5368
01/13/2020 20H,5570
01/13/2020 19H,6099
01/13/2020 18H,6788
01/13/2020 17H,7625
01/13/2020 16H,7649
01/13/2020 15H,7515
01/13/2020 14H,7794
01/13/2020 13H,7070
01/13/2020 12H,6153
01/13/2020 11H,5072
01/13/2020 10H,5070
01/13/2020 09H,5296
01/13/2020 08H,5308
01/13/2020 07H,6491
01/13/2020 06H,6949
01/13/2020 05H,8366
01/13/2020 04H,9280
01/13/2020 03H,10108
01/13/2020 02H,10980
01/13/2020 01H,11764
01/13/2020 00H,11318
01/12/2020 23H,10409
01/12/2020 22H,9648
01/12/2020 21H,8991
01/12/2020 20H,8718
01/12/2020 19H,8548
01/12/2020 18H,7995
01/12/2020 17H,7451
01/12/2020 16H,7430
01/12/2020 15H,7366
01/12/2020 14H,7018
01/12/2020 13H,6630
01/12/2020 12H,6433
01/12/2020 11H,6151
01/12/2020 10H,5810
01/12/2020 09H,5910
01/12/2020 08H,6190
01/12/2020 07H,7031
01/12/2020 06H,7893
01/12/2020 05H,8619
01/12/2020 04H,9323
01/12/2020 03H,10225
01/12/2020 02H,10691
01/12/2020 01H,11835
01/12/2020 00H,12472
01/11/2020 23H,12301
01/11/2020 22H,12388
01/11/2020 21H,12728
01/11/2020 20H,12735
01/11/2020 19H,12511
01/11/2020 18H,12271
01/11/2020 17H,11580
01/11/2020 16H,10076
01/11/2020 15H,8496
01/11/2020 14H,7608
01/11/2020 13H,6579
01/11/2020 12H,6047
01/11/2020 11H,5444
01/11/2020 10H,5401
01/11/2020 09H,5278
01/11/2020 08H,4897
01/11/2020 07H,4918
01/11/2020 06H,4923
01/11/2020 05H,4865
01/11/2020 04H,4845
01/11/2020 03H,4907
01/11/2020 02H,5039
01/11/2020 01H,5310
01/11/2020 00H,5474
01/10/2020 23H,5458
01/10/2020 22H,5595
01/10/2020 21H,6078
01/10/2020 20H,6920
01/10/2020 19H,7582
01/10/2020 18H,7767
01/10/2020 17H,7719
01/10/2020 16H,8094
01/10/2020 15H,9191
01/10/2020 14H,9428
01/10/2020 13H,9155
01/10/2020 12H,8810
01/10/2020 11H,7897
01/10/2020 10H,7076
01/10/2020 09H,7304
01/10/2020 08H,7790
01/10/2020 07H,8279
01/10/2020 06H,8492
01/10/2020 05H,9046
01/10/2020 04H,9361
01/10/2020 03H,10060
01/10/2020 02H,10370
01/10/2020 01H,10766
01/10/2020 00H,10677
01/9/2020 23H,10081
01/9/2020 22H,9590
01/9/2020 21H,9185
01/9/2020 20H,8820
01/9/2020 19H,8191
01/9/2020 18H,7898
01/9/2020 17H,7881
01/9/2020 16H,7761
01/9/2020 15H,7376
01/9/2020 14H,6856
01/9/2020 13H,5925
01/9/2020 12H,5147
01/9/2020 11H,4370
01/9/2020 10H,4003
01/9/2020 09H,3953
01/9/2020 08H,4082
01/9/2020 07H,3975
01/9/2020 06H,3989
01/9/2020 05H,4281
01/9/2020 04H,4370
01/9/2020 03H,4465
01/9/2020 02H,4516
01/9/2020 01H,4467
01/9/2020 00H,4209
01/8/2020 23H,3871
01/8/2020 22H,3974
01/8/2020 21H,3990
01/8/2020 20H,3956
01/8/2020 19H,4371
01/8/2020 18H,4844
01/8/2020 17H,5774
01/8/2020 16H,6234
01/8/2020 15H,6147
01/8/2020 14H,6345
01/8/2020 13H,6472
01/8/2020 12H,5985
01/8/2020 11H,5634
01/8/2020 10H,5883
01/8/2020 09H,5891
01/8/2020 08H,6438
01/8/2020 07H,7088
01/8/2020 06H,7777
01/8/2020 05H,8624
01/8/2020 04H,9060
01/8/2020 03H,9381
01/8/2020 02H,10064
01/8/2020 01H,10901
01/8/2020 00H,10937
01/7/2020 23H,10015
01/7/2020 22H,9259
01/7/2020 21H,8696
01/7/2020 20H,8333
01/7/2020 19H,8667
01/7/2020 18H,9410
01/7/2020 17H,10134
01/7/2020 16H,10105
01/7/2020 15H,10794
01/7/2020 14H,11298
01/7/2020 13H,10816
01/7/2020 12H,10213
01/7/2020 11H,9722
01/7/2020 10H,9414
01/7/2020 09H,8934
01/7/2020 08H,8181
01/7/2020 07H,7919
01/7/2020 06H,8238
01/7/2020 05H,8701
01/7/2020 04H,8741
01/7/2020 03H,9359
01/7/2020 02H,8818
01/7/2020 01H,8702
01/7/2020 00H,9480
01/6/2020 23H,7584
01/6/2020 22H,6450
01/6/2020 21H,7284
01/6/2020 20H,8557
01/6/2020 19H,9707
01/6/2020 18H,11179
01/6/2020 17H,11879
01/6/2020 16H,12089
01/6/2020 15H,12180
01/6/2020 14H,12139
01/6/2020 13H,11633
01/6/2020 12H,10724
01/6/2020 11H,9405
01/6/2020 10H,8939
01/6/2020 09H,8408
01/6/2020 08H,8141
01/6/2020 07H,8389
01/6/2020 06H,9104
01/6/2020 05H,9343
01/6/2020 04H,9754
01/6/2020 03H,10489
01/6/2020 02H,10891
01/6/2020 01H,10846
01/6/2020 00H,10479
01/5/2020 23H,9297
01/5/2020 22H,8505
01/5/2020 21H,7162
01/5/2020 20H,6130
01/5/2020 19H,5486
01/5/2020 18H,5107
01/5/2020 17H,4685
01/5/2020 16H,4779
01/5/2020 15H,4976
01/5/2020 14H,4710
01/5/2020 13H,4420
01/5/2020 12H,4065
01/5/2020 11H,4065
01/5/2020 10H,3939
01/5/2020 09H,3702
01/5/2020 08H,3793
01/5/2020 07H,4021
01/5/2020 06H,4719
01/5/2020 05H,4935
01/5/2020 04H,4913
01/5/2020 03H,5047
01/5/2020 02H,5151
01/5/2020 01H,5465
01/5/2020 00H,6605
01/4/2020 23H,6918
01/4/2020 22H,7622
01/4/2020 21H,8268
01/4/2020 20H,9201
01/4/2020 19H,10164
01/4/2020 18H,11088
01/4/2020 17H,11745
01/4/2020 16H,12013
01/4/2020 15H,12020
01/4/2020 14H,12031
01/4/2020 13H,11693
01/4/2020 12H,10964
01/4/2020 11H,10213
01/4/2020 10H,9770
01/4/2020 09H,9171
01/4/2020 08H,8810
01/4/2020 07H,8480
01/4/2020 06H,8787
01/4/2020 05H,9123
01/4/2020 04H,9566
01/4/2020 03H,9856
01/4/2020 02H,10309
01/4/2020 01H,10696
01/4/2020 00H,10446
01/3/2020 23H,8919
01/3/2020 22H,7931
01/3/2020 21H,8148
01/3/2020 20H,8201
01/3/2020 19H,8278
01/3/2020 18H,7651
01/3/2020 17H,8068
01/3/2020 16H,8252
01/3/2020 15H,7605
01/3/2020 14H,7384
01/3/2020 13H,7089
01/3/2020 12H,6843
01/3/2020 11H,6204
01/3/2020 10H,5824
01/3/2020 09H,5884
01/3/2020 08H,6015
01/3/2020 07H,6527
01/3/2020 06H,6680
01/3/2020 05H,7136
01/3/2020 04H,7460
01/3/2020 03H,7749
01/3/2020 02H,8154
01/3/2020 01H,8731
01/3/2020 00H,8851
01/2/2020 23H,8729
01/2/2020 22H,8370
01/2/2020 21H,8458
01/2/2020 20H,8845
01/2/2020 19H,9359
01/2/2020 18H,9678
01/2/2020 17H,9409
01/2/2020 16H,8933
01/2/2020 15H,8364
01/2/2020 14H,7914
01/2/2020 13H,7857
01/2/2020 12H,7255
01/2/2020 11H,6491
01/2/2020 10H,5950
01/2/2020 09H,6028
01/2/2020 08H,5829
01/2/2020 07H,5602
01/2/2020 06H,5595
01/2/2020 05H,5645
01/2/2020 04H,5569
01/2/2020 03H,5579
01/2/2020 02H,5370
01/2/2020 01H,4972
01/2/2020 00H,4673
01/1/2020 23H,4268
01/1/2020 22H,3986
01/1/2020 21H,4108
01/1/2020 20H,4020
01/1/2020 19H,4003
01/1/2020 18H,4097
01/1/2020 17H,4381
01/1/2020 16H,4836
01/1/2020 15H,4801
01/1/2020 14H,4876
01/1/2020 13H,4789
01/1/2020 12H,4843
01/1/2020 11H,4795
01/1/2020 10H,4787
01/1/2020 09H,4707
01/1/2020 08H,4813
01/1/2020 07H,5420
01/1/2020 06H,5734
01/1/2020 05H,6034
01/1/2020 04H,6348
01/1/2020 03H,6946
01/1/2020 02H,8140
01/1/2020 01H,9312
01/1/2020 00H,10112
12/31/2019 23H,9926
12/31/2019 22H,9174
12/31/2019 21H,9203
12/31/2019 20H,9515
12/31/2019 19H,10227
12/31/2019 18H,10951
12/31/2019 17H,10960
12/31/2019 16H,10732
12/31/2019 15H,10218
12/31/2019 14H,10030
12/31/2019 13H,9634
12/31/2019 12H,9183
12/31/2019 11H,8574
12/31/2019 10H,7946
12/31/2019 09H,7692
12/31/2019 08H,7642
12/31/2019 07H,7769
12/31/2019 06H,5308
12/31/2019 05H,5308
12/31/2019 04H,5308
12/31/2019 03H,5308
12/31/2019 02H,5308
12/31/2019 01H,5308
12/31/2019 00H,5308
12/30/2019 23H,5308
12/30/2019 22H,5308
12/30/2019 21H,5308
12/30/2019 20H,5308
12/30/2019 19H,5308
12/30/2019 18H,5308
12/30/2019 17H,5308
12/30/2019 16H,5308
12/30/2019 15H,5308
12/30/2019 14H,5308
12/30/2019 13H,5308
12/30/2019 12H,5308
12/30/2019 11H,5308
12/30/2019 10H,5308
12/30/2019 09H,5308
12/30/2019 08H,5308
12/30/2019 07H,5308
12/30/2019 06H,5308
12/30/2019 05H,5308
12/30/2019 04H,5308
12/30/2019 03H,5308
12/30/2019 02H,5308
12/30/2019 01H,5308
12/30/2019 00H,5308
12/29/2019 23H,5308
12/29/2019 22H,5308
12/29/2019 21H,5308
12/29/2019 20H,5308
12/29/2019 19H,5308
12/29/2019 18H,5308
12/29/2019 17H,5308
12/29/2019 16H,5308
12/29/2019 15H,5308
12/29/2019 14H,5308
12/29/2019 13H,5308
12/29/2019 12H,5308
12/29/2019 11H,5308
12/29/2019 10H,5308
12/29/2019 09H,5308
12/29/2019 08H,5308
12/29/2019 07H,5308
12/29/2019 06H,5862
12/29/2019 05H,6410
12/29/2019 04H,6719
12/29/2019 03H,7596
12/29/2019 02H,8460
12/29/2019 01H,9021
12/29/2019 00H,9216
12/28/2019 23H,8868
12/28/2019 22H,8280
12/28/2019 21H,8195
12/28/2019 20H,8246
12/28/2019 19H,8360
12/28/2019 18H,8371
12/28/2019 17H,8144
12/28/2019 16H,8082
12/28/2019 15H,7847
12/28/2019 14H,7071
12/28/2019 13H,6746
12/28/2019 12H,6813
12/28/2019 11H,6114
12/28/2019 10H,5833
12/28/2019 09H,5951
12/28/2019 08H,5872
12/28/2019 07H,6175
12/28/2019 06H,5308
12/28/2019 05H,5308
12/28/2019 04H,5308
12/28/2019 03H,5308
12/28/2019 02H,5308
12/28/2019 01H,5308
12/28/2019 00H,5308
12/27/2019 23H,5308
12/27/2019 22H,5308
12/27/2019 21H,5308
12/27/2019 20H,5308
12/27/2019 19H,5308
12/27/2019 18H,5308
12/27/2019 17H,5308
12/27/2019 16H,5308
12/27/2019 15H,5308
12/27/2019 14H,5308
12/27/2019 13H,5308
12/27/2019 12H,5308
12/27/2019 11H,5308
12/27/2019 10H,5308
12/27/2019 09H,5308
12/27/2019 08H,5308
12/27/2019 07H,5308
12/27/2019 06H,5308
12/27/2019 05H,5308
12/27/2019 04H,5308
12/27/2019 03H,5308
12/27/2019 02H,5308
12/27/2019 01H,5308
12/27/2019 00H,5308
12/26/2019 23H,5308
12/26/2019 22H,5308
12/26/2019 21H,5308
12/26/2019 20H,5308
12/26/2019 19H,5308
12/26/2019 18H,5308
12/26/2019 17H,5308
12/26/2019 16H,5308
12/26/2019 15H,5308
12/26/2019 14H,5308
12/26/2019 13H,5308
12/26/2019 12H,5308
12/26/2019 11H,5308
12/26/2019 10H,5308
12/26/2019 09H,5308
12/26/2019 08H,5308
12/26/2019 07H,5308
12/26/2019 06H,5308
12/26/2019 05H,5308
12/26/2019 04H,5308
12/26/2019 03H,5308
12/26/2019 02H,5308
