Net generation from other for Carolinas (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390107&sdid=EBA.CAR-ALL.NG.OTH.H
19:06:47 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.CAR-ALL.NG.OTH.H megawatthours
05/10/2019 13H,650
05/10/2019 12H,636
05/10/2019 11H,650
05/10/2019 10H,601
05/10/2019 09H,596
05/10/2019 08H,599
05/10/2019 07H,577
05/10/2019 06H,578
05/10/2019 05H,572
05/10/2019 04H,620
05/10/2019 03H,655
05/10/2019 02H,657
05/10/2019 01H,662
05/10/2019 00H,627
05/9/2019 23H,625
05/9/2019 22H,620
05/9/2019 21H,606
05/9/2019 20H,618
05/9/2019 19H,613
05/9/2019 18H,627
05/9/2019 17H,620
05/9/2019 16H,622
05/9/2019 15H,624
05/9/2019 14H,589
05/9/2019 13H,566
05/9/2019 12H,567
05/9/2019 11H,641
05/9/2019 10H,601
05/9/2019 09H,577
05/9/2019 08H,551
05/9/2019 07H,570
05/9/2019 06H,614
05/9/2019 05H,596
05/9/2019 04H,607
05/9/2019 03H,685
05/9/2019 02H,741
05/9/2019 01H,750
05/9/2019 00H,722
05/8/2019 23H,722
05/8/2019 22H,723
05/8/2019 21H,721
05/8/2019 20H,713
05/8/2019 19H,713
05/8/2019 18H,713
05/8/2019 17H,705
05/8/2019 16H,655
05/8/2019 15H,641
05/8/2019 14H,617
05/8/2019 13H,604
05/8/2019 12H,629
05/8/2019 11H,640
05/8/2019 10H,610
05/8/2019 09H,591
05/8/2019 08H,591
05/8/2019 07H,603
05/8/2019 06H,615
05/8/2019 05H,610
05/8/2019 04H,620
05/8/2019 03H,662
05/8/2019 02H,710
05/8/2019 01H,717
05/8/2019 00H,689
05/7/2019 23H,668
05/7/2019 22H,666
05/7/2019 21H,662
05/7/2019 20H,664
05/7/2019 19H,666
05/7/2019 18H,666
05/7/2019 17H,665
05/7/2019 16H,641
05/7/2019 15H,630
05/7/2019 14H,623
05/7/2019 13H,593
05/7/2019 12H,560
05/7/2019 11H,589
05/7/2019 10H,591
05/7/2019 09H,598
05/7/2019 08H,605
05/7/2019 07H,654
05/7/2019 06H,655
05/7/2019 05H,623
05/7/2019 04H,586
05/7/2019 03H,699
05/7/2019 02H,747
05/7/2019 01H,747
05/7/2019 00H,714
05/6/2019 23H,717
05/6/2019 22H,718
05/6/2019 21H,701
05/6/2019 20H,698
05/6/2019 19H,707
05/6/2019 18H,718
05/6/2019 17H,721
05/6/2019 16H,680
05/6/2019 15H,680
05/6/2019 14H,681
05/6/2019 13H,693
05/6/2019 12H,736
05/6/2019 11H,712
05/6/2019 10H,701
05/6/2019 09H,645
05/6/2019 08H,584
05/6/2019 07H,596
05/6/2019 06H,658
05/6/2019 05H,649
05/6/2019 04H,656
05/6/2019 03H,697
05/6/2019 02H,712
05/6/2019 01H,730
05/6/2019 00H,696
05/5/2019 23H,698
05/5/2019 22H,699
05/5/2019 21H,701
05/5/2019 20H,699
05/5/2019 19H,701
05/5/2019 18H,696
05/5/2019 17H,649
05/5/2019 16H,616
05/5/2019 15H,596
05/5/2019 14H,610
05/5/2019 13H,608
05/5/2019 12H,603
05/5/2019 11H,633
05/5/2019 10H,623
05/5/2019 09H,622
05/5/2019 08H,636
05/5/2019 07H,637
05/5/2019 06H,630
05/5/2019 05H,647
05/5/2019 04H,659
05/5/2019 03H,668
05/5/2019 02H,658
05/5/2019 01H,559
05/5/2019 00H,485
05/4/2019 23H,523
05/4/2019 22H,526
05/4/2019 21H,526
05/4/2019 20H,525
05/4/2019 19H,518
05/4/2019 18H,524
05/4/2019 17H,522
05/4/2019 16H,466
05/4/2019 15H,458
05/4/2019 14H,461
05/4/2019 13H,503
05/4/2019 12H,611
05/4/2019 11H,660
05/4/2019 10H,663
05/4/2019 09H,646
05/4/2019 08H,649
05/4/2019 07H,644
05/4/2019 06H,643
05/4/2019 05H,623
05/4/2019 04H,665
05/4/2019 03H,729
05/4/2019 02H,793
05/4/2019 01H,953
05/4/2019 00H,1048
05/3/2019 23H,1073
05/3/2019 22H,1069
05/3/2019 21H,1047
05/3/2019 20H,1001
05/3/2019 19H,1003
05/3/2019 18H,1014
05/3/2019 17H,1009
05/3/2019 16H,1007
05/3/2019 15H,1016
05/3/2019 14H,1014
05/3/2019 13H,1001
05/3/2019 12H,1006
05/3/2019 11H,1035
05/3/2019 10H,919
05/3/2019 09H,801
05/3/2019 08H,807
05/3/2019 07H,878
05/3/2019 06H,942
05/3/2019 05H,1001
05/3/2019 04H,1011
05/3/2019 03H,1102
05/3/2019 02H,1122
05/3/2019 01H,1121
05/3/2019 00H,1087
05/2/2019 23H,1084
05/2/2019 22H,1088
05/2/2019 21H,1056
05/2/2019 20H,1031
05/2/2019 19H,1028
05/2/2019 18H,1033
05/2/2019 17H,1028
05/2/2019 16H,1030
05/2/2019 15H,969
05/2/2019 14H,957
05/2/2019 13H,1014
05/2/2019 12H,1016
05/2/2019 11H,1024
05/2/2019 10H,872
05/2/2019 09H,803
05/2/2019 08H,804
05/2/2019 07H,864
05/2/2019 06H,973
05/2/2019 05H,970
05/2/2019 04H,1025
05/2/2019 03H,1134
05/2/2019 02H,1137
05/2/2019 01H,1138
05/2/2019 00H,1118
05/1/2019 23H,1098
05/1/2019 22H,1057
05/1/2019 21H,1056
05/1/2019 20H,1058
05/1/2019 19H,1058
05/1/2019 18H,1059
05/1/2019 17H,1036
05/1/2019 16H,1032
05/1/2019 15H,1027
05/1/2019 14H,997
05/1/2019 13H,974
05/1/2019 12H,979
05/1/2019 11H,1001
05/1/2019 10H,931
05/1/2019 09H,839
05/1/2019 08H,848
05/1/2019 07H,914
05/1/2019 06H,1005
05/1/2019 05H,995
05/1/2019 04H,1012
05/1/2019 03H,1148
05/1/2019 02H,1162
05/1/2019 01H,1162
05/1/2019 00H,1138
04/30/2019 23H,1144
04/30/2019 22H,1144
04/30/2019 21H,1140
04/30/2019 20H,1116
04/30/2019 19H,1113
04/30/2019 18H,1131
04/30/2019 17H,1144
04/30/2019 16H,1145
04/30/2019 15H,1152
04/30/2019 14H,1126
04/30/2019 13H,1117
04/30/2019 12H,1133
04/30/2019 11H,1143
04/30/2019 10H,975
04/30/2019 09H,844
04/30/2019 08H,843
04/30/2019 07H,904
04/30/2019 06H,970
04/30/2019 05H,1012
04/30/2019 04H,1058
04/30/2019 03H,1133
04/30/2019 02H,1172
04/30/2019 01H,1174
04/30/2019 00H,1139
04/29/2019 23H,1141
04/29/2019 22H,1136
04/29/2019 21H,1132
04/29/2019 20H,1140
04/29/2019 19H,1139
04/29/2019 18H,1140
04/29/2019 17H,1132
04/29/2019 16H,1092
04/29/2019 15H,1060
04/29/2019 14H,1046
04/29/2019 13H,1024
04/29/2019 12H,1030
04/29/2019 11H,1012
04/29/2019 10H,951
04/29/2019 09H,955
04/29/2019 08H,936
04/29/2019 07H,961
04/29/2019 06H,967
04/29/2019 05H,1005
04/29/2019 04H,1043
04/29/2019 03H,1049
04/29/2019 02H,1033
04/29/2019 01H,1016
04/29/2019 00H,978
04/28/2019 23H,919
04/28/2019 22H,896
04/28/2019 21H,838
04/28/2019 20H,758
04/28/2019 19H,693
04/28/2019 18H,692
04/28/2019 17H,681
04/28/2019 16H,687
04/28/2019 15H,679
04/28/2019 14H,689
04/28/2019 13H,688
04/28/2019 12H,674
04/28/2019 11H,674
04/28/2019 10H,643
04/28/2019 09H,650
04/28/2019 08H,701
04/28/2019 07H,742
04/28/2019 06H,762
04/28/2019 05H,793
04/28/2019 04H,818
04/28/2019 03H,844
04/28/2019 02H,861
04/28/2019 01H,856
04/28/2019 00H,829
04/27/2019 23H,831
04/27/2019 22H,807
04/27/2019 21H,738
04/27/2019 20H,721
04/27/2019 19H,721
04/27/2019 18H,677
04/27/2019 17H,639
04/27/2019 16H,636
04/27/2019 15H,648
04/27/2019 14H,705
04/27/2019 13H,804
04/27/2019 12H,852
04/27/2019 11H,872
04/27/2019 10H,866
04/27/2019 09H,869
04/27/2019 08H,851
04/27/2019 07H,857
04/27/2019 06H,870
04/27/2019 05H,871
04/27/2019 04H,889
04/27/2019 03H,898
04/27/2019 02H,897
04/27/2019 01H,892
04/27/2019 00H,865
04/26/2019 23H,864
04/26/2019 22H,866
04/26/2019 21H,866
04/26/2019 20H,863
04/26/2019 19H,867
04/26/2019 18H,866
04/26/2019 17H,867
04/26/2019 16H,868
04/26/2019 15H,866
04/26/2019 14H,861
04/26/2019 13H,841
04/26/2019 12H,834
04/26/2019 11H,869
04/26/2019 10H,883
04/26/2019 09H,876
04/26/2019 08H,871
04/26/2019 07H,848
04/26/2019 06H,851
04/26/2019 05H,848
04/26/2019 04H,876
04/26/2019 03H,898
04/26/2019 02H,882
04/26/2019 01H,870
04/26/2019 00H,860
04/25/2019 23H,860
04/25/2019 22H,860
04/25/2019 21H,862
04/25/2019 20H,860
04/25/2019 19H,866
04/25/2019 18H,869
04/25/2019 17H,876
04/25/2019 16H,864
04/25/2019 15H,867
04/25/2019 14H,858
04/25/2019 13H,855
04/25/2019 12H,859
04/25/2019 11H,889
04/25/2019 10H,883
04/25/2019 09H,885
04/25/2019 08H,884
04/25/2019 07H,882
04/25/2019 06H,889
04/25/2019 05H,881
04/25/2019 04H,889
04/25/2019 03H,893
04/25/2019 02H,902
04/25/2019 01H,1083
04/25/2019 00H,1080
04/24/2019 23H,1024
04/24/2019 22H,1040
04/24/2019 21H,1080
04/24/2019 20H,1074
04/24/2019 19H,993
04/24/2019 18H,892
04/24/2019 17H,810
04/24/2019 16H,782
04/24/2019 15H,786
04/24/2019 14H,780
04/24/2019 13H,767
04/24/2019 12H,767
04/24/2019 11H,796
04/24/2019 10H,796
04/24/2019 09H,747
04/24/2019 08H,714
04/24/2019 07H,715
04/24/2019 06H,714
04/24/2019 05H,731
04/24/2019 04H,814
04/24/2019 03H,827
04/24/2019 02H,832
04/24/2019 01H,839
04/24/2019 00H,904
04/23/2019 23H,893
04/23/2019 22H,856
04/23/2019 21H,823
04/23/2019 20H,803
04/23/2019 19H,793
04/23/2019 18H,802
04/23/2019 17H,802
04/23/2019 16H,805
04/23/2019 15H,801
04/23/2019 14H,776
04/23/2019 13H,786
04/23/2019 12H,785
04/23/2019 11H,812
04/23/2019 10H,813
04/23/2019 09H,802
04/23/2019 08H,786
04/23/2019 07H,797
04/23/2019 06H,810
04/23/2019 05H,804
04/23/2019 04H,820
04/23/2019 03H,829
04/23/2019 02H,823
04/23/2019 01H,821
04/23/2019 00H,794
04/22/2019 23H,793
04/22/2019 22H,797
04/22/2019 21H,799
04/22/2019 20H,788
04/22/2019 19H,763
04/22/2019 18H,778
04/22/2019 17H,794
04/22/2019 16H,795
04/22/2019 15H,791
04/22/2019 14H,783
04/22/2019 13H,772
04/22/2019 12H,770
04/22/2019 11H,785
04/22/2019 10H,716
04/22/2019 09H,660
04/22/2019 08H,599
04/22/2019 07H,648
04/22/2019 06H,687
04/22/2019 05H,716
04/22/2019 04H,732
04/22/2019 03H,826
04/22/2019 02H,837
04/22/2019 01H,833
04/22/2019 00H,751
04/21/2019 23H,708
04/21/2019 22H,635
04/21/2019 21H,581
04/21/2019 20H,586
04/21/2019 19H,600
04/21/2019 18H,617
04/21/2019 17H,634
04/21/2019 16H,613
04/21/2019 15H,652
04/21/2019 14H,775
04/21/2019 13H,799
04/21/2019 12H,727
04/21/2019 11H,730
04/21/2019 10H,734
04/21/2019 09H,748
04/21/2019 08H,722
04/21/2019 07H,711
04/21/2019 06H,664
04/21/2019 05H,650
04/21/2019 04H,736
04/21/2019 03H,780
04/21/2019 02H,786
04/21/2019 01H,777
04/21/2019 00H,751
04/20/2019 23H,756
04/20/2019 22H,730
04/20/2019 21H,674
04/20/2019 20H,625
04/20/2019 19H,626
04/20/2019 18H,604
04/20/2019 17H,610
04/20/2019 16H,593
04/20/2019 15H,586
04/20/2019 14H,662
04/20/2019 13H,666
04/20/2019 12H,676
04/20/2019 11H,619
04/20/2019 10H,570
04/20/2019 09H,567
04/20/2019 08H,565
04/20/2019 07H,577
04/20/2019 06H,694
04/20/2019 05H,791
04/20/2019 04H,813
04/20/2019 03H,828
04/20/2019 02H,827
04/20/2019 01H,787
04/20/2019 00H,746
04/19/2019 23H,754
04/19/2019 22H,756
04/19/2019 21H,729
04/19/2019 20H,741
04/19/2019 19H,758
04/19/2019 18H,744
04/19/2019 17H,751
04/19/2019 16H,779
04/19/2019 15H,782
04/19/2019 14H,779
04/19/2019 13H,733
04/19/2019 12H,697
04/19/2019 11H,729
04/19/2019 10H,723
04/19/2019 09H,718
04/19/2019 08H,705
04/19/2019 07H,711
04/19/2019 06H,717
04/19/2019 05H,732
04/19/2019 04H,828
04/19/2019 03H,858
04/19/2019 02H,854
04/19/2019 01H,858
04/19/2019 00H,828
04/18/2019 23H,829
04/18/2019 22H,825
04/18/2019 21H,828
04/18/2019 20H,813
04/18/2019 19H,812
04/18/2019 18H,809
04/18/2019 17H,762
04/18/2019 16H,737
04/18/2019 15H,699
04/18/2019 14H,672
04/18/2019 13H,708
04/18/2019 12H,685
04/18/2019 11H,692
04/18/2019 10H,674
04/18/2019 09H,666
04/18/2019 08H,687
04/18/2019 07H,664
04/18/2019 06H,640
04/18/2019 05H,622
04/18/2019 04H,633
04/18/2019 03H,653
04/18/2019 02H,663
04/18/2019 01H,640
04/18/2019 00H,613
04/17/2019 23H,563
04/17/2019 22H,487
04/17/2019 21H,428
04/17/2019 20H,422
04/17/2019 19H,421
04/17/2019 18H,421
04/17/2019 17H,420
04/17/2019 16H,473
04/17/2019 15H,571
04/17/2019 14H,662
04/17/2019 13H,772
04/17/2019 12H,812
04/17/2019 11H,826
04/17/2019 10H,830
04/17/2019 09H,836
04/17/2019 08H,826
04/17/2019 07H,830
04/17/2019 06H,838
04/17/2019 05H,841
04/17/2019 04H,845
04/17/2019 03H,837
04/17/2019 02H,840
04/17/2019 01H,812
04/17/2019 00H,719
04/16/2019 23H,601
04/16/2019 22H,529
04/16/2019 21H,532
04/16/2019 20H,530
04/16/2019 19H,539
04/16/2019 18H,557
04/16/2019 17H,543
04/16/2019 16H,519
04/16/2019 15H,537
04/16/2019 14H,689
04/16/2019 13H,795
04/16/2019 12H,787
04/16/2019 11H,787
04/16/2019 10H,766
04/16/2019 09H,715
04/16/2019 08H,696
04/16/2019 07H,698
04/16/2019 06H,702
04/16/2019 05H,701
04/16/2019 04H,758
04/16/2019 03H,796
04/16/2019 02H,805
04/16/2019 01H,811
04/16/2019 00H,783
04/15/2019 23H,774
04/15/2019 22H,765
04/15/2019 21H,710
04/15/2019 20H,680
04/15/2019 19H,700
04/15/2019 18H,698
04/15/2019 17H,696
04/15/2019 16H,693
04/15/2019 15H,717
04/15/2019 14H,771
04/15/2019 13H,754
04/15/2019 12H,747
04/15/2019 11H,787
04/15/2019 10H,790
04/15/2019 09H,771
04/15/2019 08H,772
04/15/2019 07H,774
04/15/2019 06H,785
04/15/2019 05H,778
04/15/2019 04H,738
04/15/2019 03H,749
04/15/2019 02H,747
04/15/2019 01H,743
04/15/2019 00H,733
04/14/2019 23H,730
04/14/2019 22H,731
04/14/2019 21H,729
04/14/2019 20H,725
04/14/2019 19H,732
04/14/2019 18H,732
04/14/2019 17H,729
04/14/2019 16H,731
04/14/2019 15H,751
04/14/2019 14H,751
04/14/2019 13H,718
04/14/2019 12H,663
04/14/2019 11H,646
04/14/2019 10H,662
04/14/2019 09H,635
04/14/2019 08H,612
04/14/2019 07H,679
04/14/2019 06H,734
04/14/2019 05H,783
04/14/2019 04H,789
04/14/2019 03H,796
04/14/2019 02H,789
04/14/2019 01H,785
04/14/2019 00H,757
04/13/2019 23H,754
04/13/2019 22H,754
04/13/2019 21H,754
04/13/2019 20H,760
04/13/2019 19H,772
04/13/2019 18H,766
04/13/2019 17H,778
04/13/2019 16H,768
04/13/2019 15H,777
04/13/2019 14H,777
04/13/2019 13H,765
04/13/2019 12H,762
04/13/2019 11H,790
04/13/2019 10H,790
04/13/2019 09H,786
04/13/2019 08H,793
04/13/2019 07H,790
04/13/2019 06H,811
04/13/2019 05H,907
04/13/2019 04H,986
04/13/2019 03H,998
04/13/2019 02H,997
04/13/2019 01H,992
04/13/2019 00H,956
04/12/2019 23H,962
04/12/2019 22H,968
04/12/2019 21H,968
04/12/2019 20H,957
04/12/2019 19H,958
04/12/2019 18H,951
04/12/2019 17H,959
04/12/2019 16H,973
04/12/2019 15H,987
04/12/2019 14H,990
04/12/2019 13H,1000
04/12/2019 12H,1008
04/12/2019 11H,1049
04/12/2019 10H,1028
04/12/2019 09H,1020
04/12/2019 08H,1011
04/12/2019 07H,1007
04/12/2019 06H,1016
04/12/2019 05H,1047
04/12/2019 04H,1119
04/12/2019 03H,1110
04/12/2019 02H,1116
04/12/2019 01H,1113
04/12/2019 00H,1085
04/11/2019 23H,1084
04/11/2019 22H,1086
04/11/2019 21H,1085
04/11/2019 20H,1078
04/11/2019 19H,1073
04/11/2019 18H,1082
04/11/2019 17H,1083
04/11/2019 16H,1080
04/11/2019 15H,1082
04/11/2019 14H,1073
04/11/2019 13H,1068
04/11/2019 12H,1081
04/11/2019 11H,1111
04/11/2019 10H,1118
04/11/2019 09H,1106
04/11/2019 08H,1104
04/11/2019 07H,1098
04/11/2019 06H,1082
04/11/2019 05H,1098
04/11/2019 04H,1098
04/11/2019 03H,1147
04/11/2019 02H,1171
04/11/2019 01H,1178
04/11/2019 00H,1142
04/10/2019 23H,1145
04/10/2019 22H,1143
04/10/2019 21H,1125
04/10/2019 20H,1055
04/10/2019 19H,1039
04/10/2019 18H,1038
04/10/2019 17H,1026
04/10/2019 16H,1015
04/10/2019 15H,1013
04/10/2019 14H,1011
04/10/2019 13H,1069
04/10/2019 12H,1093
04/10/2019 11H,1074
04/10/2019 10H,1068
04/10/2019 09H,1063
04/10/2019 08H,1065
04/10/2019 07H,1060
04/10/2019 06H,1062
04/10/2019 05H,1059
04/10/2019 04H,1057
04/10/2019 03H,1062
04/10/2019 02H,1075
04/10/2019 01H,1143
04/10/2019 00H,1103
04/9/2019 23H,1096
04/9/2019 22H,1106
04/9/2019 21H,1101
04/9/2019 20H,1104
04/9/2019 19H,1105
04/9/2019 18H,1108
04/9/2019 17H,1103
04/9/2019 16H,1100
04/9/2019 15H,1065
04/9/2019 14H,1094
04/9/2019 13H,1100
04/9/2019 12H,1101
04/9/2019 11H,1099
04/9/2019 10H,1070
04/9/2019 09H,1050
04/9/2019 08H,1037
04/9/2019 07H,1037
04/9/2019 06H,1052
04/9/2019 05H,1049
04/9/2019 04H,1046
04/9/2019 03H,1118
04/9/2019 02H,1129
04/9/2019 01H,1137
04/9/2019 00H,1093
04/8/2019 23H,1086
04/8/2019 22H,1040
04/8/2019 21H,1028
04/8/2019 20H,1029
04/8/2019 19H,1033
04/8/2019 18H,1033
04/8/2019 17H,1025
04/8/2019 16H,1036
04/8/2019 15H,1042
04/8/2019 14H,1045
04/8/2019 13H,1037
04/8/2019 12H,1031
04/8/2019 11H,1088
04/8/2019 10H,1082
04/8/2019 09H,1084
04/8/2019 08H,1084
04/8/2019 07H,1075
04/8/2019 06H,1075
04/8/2019 05H,1079
04/8/2019 04H,1078
04/8/2019 03H,1072
04/8/2019 02H,1079
04/8/2019 01H,1075
04/8/2019 00H,1046
04/7/2019 23H,1041
04/7/2019 22H,1040
04/7/2019 21H,1041
04/7/2019 20H,1045
04/7/2019 19H,1043
04/7/2019 18H,1033
04/7/2019 17H,994
04/7/2019 16H,986
04/7/2019 15H,1003
04/7/2019 14H,1034
04/7/2019 13H,1044
04/7/2019 12H,1045
04/7/2019 11H,1077
04/7/2019 10H,1077
04/7/2019 09H,1073
04/7/2019 08H,1061
04/7/2019 07H,1071
04/7/2019 06H,1075
04/7/2019 05H,1050
04/7/2019 04H,1068
04/7/2019 03H,1070
04/7/2019 02H,1076
04/7/2019 01H,1076
04/7/2019 00H,1043
04/6/2019 23H,1037
04/6/2019 22H,1042
04/6/2019 21H,1042
04/6/2019 20H,1040
04/6/2019 19H,1042
04/6/2019 18H,1042
04/6/2019 17H,1044
04/6/2019 16H,1039
04/6/2019 15H,1026
04/6/2019 14H,1021
04/6/2019 13H,951
04/6/2019 12H,938
04/6/2019 11H,1051
04/6/2019 10H,1084
04/6/2019 09H,1077
04/6/2019 08H,1070
04/6/2019 07H,1073
04/6/2019 06H,1081
04/6/2019 05H,1077
04/6/2019 04H,1080
04/6/2019 03H,1095
04/6/2019 02H,1147
04/6/2019 01H,1141
04/6/2019 00H,1110
04/5/2019 23H,1102
04/5/2019 22H,1103
04/5/2019 21H,1099
04/5/2019 20H,1108
04/5/2019 19H,1102
04/5/2019 18H,1107
04/5/2019 17H,1113
04/5/2019 16H,1118
04/5/2019 15H,1112
04/5/2019 14H,1112
04/5/2019 13H,1112
04/5/2019 12H,1112
04/5/2019 11H,1143
04/5/2019 10H,1144
04/5/2019 09H,1132
04/5/2019 08H,1077
04/5/2019 07H,1083
04/5/2019 06H,1084
04/5/2019 05H,1065
04/5/2019 04H,1032
04/5/2019 03H,1037
04/5/2019 02H,1062
04/5/2019 01H,1075
04/5/2019 00H,1044
04/4/2019 23H,1042
04/4/2019 22H,1036
04/4/2019 21H,1045
04/4/2019 20H,1046
04/4/2019 19H,1045
04/4/2019 18H,1042
04/4/2019 17H,1051
04/4/2019 16H,1048
04/4/2019 15H,1048
04/4/2019 14H,1052
04/4/2019 13H,1110
04/4/2019 12H,1118
04/4/2019 11H,1149
04/4/2019 10H,1146
04/4/2019 09H,1149
04/4/2019 08H,1128
04/4/2019 07H,1075
04/4/2019 06H,1063
04/4/2019 05H,1010
04/4/2019 04H,1037
04/4/2019 03H,1062
04/4/2019 02H,1060
04/4/2019 01H,1058
04/4/2019 00H,1030
04/3/2019 23H,1028
04/3/2019 22H,1020
04/3/2019 21H,1029
04/3/2019 20H,985
04/3/2019 19H,981
04/3/2019 18H,977
04/3/2019 17H,970
04/3/2019 16H,962
04/3/2019 15H,882
04/3/2019 14H,950
04/3/2019 13H,1049
04/3/2019 12H,1214
04/3/2019 11H,1296
04/3/2019 10H,1124
04/3/2019 09H,1084
04/3/2019 08H,1053
04/3/2019 07H,1052
04/3/2019 06H,1051
04/3/2019 05H,1046
04/3/2019 04H,1020
04/3/2019 03H,1037
04/3/2019 02H,1081
04/3/2019 01H,1238
04/3/2019 00H,1178
04/2/2019 23H,1023
04/2/2019 22H,1029
04/2/2019 21H,1023
04/2/2019 20H,1028
04/2/2019 19H,1075
04/2/2019 18H,1090
04/2/2019 17H,1092
04/2/2019 16H,1089
04/2/2019 15H,1061
04/2/2019 14H,1019
04/2/2019 13H,1075
04/2/2019 12H,1097
04/2/2019 11H,1122
04/2/2019 10H,1053
04/2/2019 09H,1047
04/2/2019 08H,1048
04/2/2019 07H,1064
04/2/2019 06H,1053
04/2/2019 05H,1050
04/2/2019 04H,1082
04/2/2019 03H,1085
04/2/2019 02H,1134
04/2/2019 01H,1158
04/2/2019 00H,1109
04/1/2019 23H,1068
04/1/2019 22H,1044
04/1/2019 21H,976
04/1/2019 20H,974
04/1/2019 19H,999
04/1/2019 18H,1050
04/1/2019 17H,1049
04/1/2019 16H,1055
04/1/2019 15H,1059
04/1/2019 14H,1065
04/1/2019 13H,1075
04/1/2019 12H,1120
04/1/2019 11H,1147
04/1/2019 10H,1150
04/1/2019 09H,1085
04/1/2019 08H,1080
04/1/2019 07H,1080
04/1/2019 06H,1087
04/1/2019 05H,1068
04/1/2019 04H,1081
04/1/2019 03H,1088
04/1/2019 02H,1060
04/1/2019 01H,1048
04/1/2019 00H,1009
03/31/2019 23H,1009
03/31/2019 22H,1008
03/31/2019 21H,1008
03/31/2019 20H,998
03/31/2019 19H,997
03/31/2019 18H,1003
03/31/2019 17H,996
03/31/2019 16H,990
03/31/2019 15H,987
03/31/2019 14H,991
03/31/2019 13H,996
03/31/2019 12H,992
03/31/2019 11H,1023
03/31/2019 10H,1024
03/31/2019 09H,1024
03/31/2019 08H,1023
03/31/2019 07H,1018
03/31/2019 06H,1021
03/31/2019 05H,978
03/31/2019 04H,1009
03/31/2019 03H,1009
03/31/2019 02H,1015
03/31/2019 01H,1016
03/31/2019 00H,990
03/30/2019 23H,985
03/30/2019 22H,992
03/30/2019 21H,990
03/30/2019 20H,989
03/30/2019 19H,983
03/30/2019 18H,984
03/30/2019 17H,990
03/30/2019 16H,983
03/30/2019 15H,992
03/30/2019 14H,991
03/30/2019 13H,996
03/30/2019 12H,994
03/30/2019 11H,1016
03/30/2019 10H,1013
03/30/2019 09H,995
03/30/2019 08H,950
03/30/2019 07H,940
03/30/2019 06H,991
03/30/2019 05H,1012
03/30/2019 04H,1061
03/30/2019 03H,1071
03/30/2019 02H,1079
03/30/2019 01H,1090
03/30/2019 00H,1054
03/29/2019 23H,1051
03/29/2019 22H,1052
03/29/2019 21H,1039
03/29/2019 20H,1000
03/29/2019 19H,982
03/29/2019 18H,981
03/29/2019 17H,982
03/29/2019 16H,992
03/29/2019 15H,964
03/29/2019 14H,1013
03/29/2019 13H,1015
03/29/2019 12H,1085
03/29/2019 11H,1110
03/29/2019 10H,1069
03/29/2019 09H,1036
03/29/2019 08H,1036
03/29/2019 07H,1031
03/29/2019 06H,1027
03/29/2019 05H,1002
03/29/2019 04H,1015
03/29/2019 03H,1021
03/29/2019 02H,1030
03/29/2019 01H,1032
03/29/2019 00H,1011
03/28/2019 23H,992
03/28/2019 22H,920
03/28/2019 21H,753
03/28/2019 20H,703
03/28/2019 19H,766
03/28/2019 18H,766
03/28/2019 17H,767
03/28/2019 16H,765
03/28/2019 15H,773
03/28/2019 14H,845
03/28/2019 13H,1035
03/28/2019 12H,1041
03/28/2019 11H,1046
03/28/2019 10H,1000
03/28/2019 09H,998
03/28/2019 08H,993
03/28/2019 07H,1002
03/28/2019 06H,1001
03/28/2019 05H,971
03/28/2019 04H,994
03/28/2019 03H,990
03/28/2019 02H,956
03/28/2019 01H,952
03/28/2019 00H,960
03/27/2019 23H,981
03/27/2019 22H,993
03/27/2019 21H,950
03/27/2019 20H,921
03/27/2019 19H,948
03/27/2019 18H,982
03/27/2019 17H,988
03/27/2019 16H,981
03/27/2019 15H,964
03/27/2019 14H,1007
03/27/2019 13H,1054
03/27/2019 12H,1140
03/27/2019 11H,1150
03/27/2019 10H,1049
03/27/2019 09H,1008
03/27/2019 08H,1010
03/27/2019 07H,1014
03/27/2019 06H,1014
03/27/2019 05H,982
03/27/2019 04H,1011
03/27/2019 03H,1014
03/27/2019 02H,1021
03/27/2019 01H,1022
03/27/2019 00H,989
03/26/2019 23H,986
03/26/2019 22H,989
03/26/2019 21H,982
03/26/2019 20H,958
03/26/2019 19H,973
03/26/2019 18H,973
03/26/2019 17H,963
03/26/2019 16H,962
03/26/2019 15H,989
03/26/2019 14H,991
03/26/2019 13H,964
03/26/2019 12H,1045
03/26/2019 11H,1039
03/26/2019 10H,1025
03/26/2019 09H,1014
03/26/2019 08H,1013
03/26/2019 07H,1013
03/26/2019 06H,1018
03/26/2019 05H,988
03/26/2019 04H,1018
03/26/2019 03H,1042
03/26/2019 02H,1095
03/26/2019 01H,1120
03/26/2019 00H,1103
03/25/2019 23H,1081
03/25/2019 22H,1031
03/25/2019 21H,1033
03/25/2019 20H,1034
03/25/2019 19H,1028
03/25/2019 18H,1036
03/25/2019 17H,1008
03/25/2019 16H,1002
03/25/2019 15H,1017
03/25/2019 14H,1042
03/25/2019 13H,1070
03/25/2019 12H,1106
03/25/2019 11H,1104
03/25/2019 10H,1066
03/25/2019 09H,1072
03/25/2019 08H,1067
03/25/2019 07H,1065
03/25/2019 06H,1066
03/25/2019 05H,1038
03/25/2019 04H,1004
03/25/2019 03H,1015
03/25/2019 02H,1032
