Net generation from petroleum for Carolinas (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390107&sdid=EBA.CAR-ALL.NG.OIL.H
19:06:54 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.CAR-ALL.NG.OIL.H megawatthours
02/16/2019 04H,0
02/16/2019 03H,0
02/16/2019 02H,0
02/16/2019 01H,0
02/16/2019 00H,0
02/15/2019 23H,0
02/15/2019 22H,0
02/15/2019 21H,0
02/15/2019 20H,0
02/15/2019 19H,0
02/15/2019 18H,0
02/15/2019 17H,-1
02/15/2019 16H,-1
02/15/2019 15H,-2
02/15/2019 14H,-2
02/15/2019 13H,-1
02/15/2019 12H,-1
02/15/2019 11H,-2
02/15/2019 10H,-2
02/15/2019 09H,-2
02/15/2019 08H,-2
02/15/2019 07H,-3
02/15/2019 06H,-1
02/15/2019 05H,0
02/15/2019 04H,0
02/15/2019 03H,0
02/15/2019 02H,0
02/15/2019 01H,0
02/15/2019 00H,0
02/14/2019 23H,0
02/14/2019 22H,0
02/14/2019 21H,0
02/14/2019 20H,0
02/14/2019 19H,0
02/14/2019 18H,-1
02/14/2019 17H,-1
02/14/2019 16H,-1
02/14/2019 15H,-3
02/14/2019 14H,-2
02/14/2019 13H,-2
02/14/2019 12H,-2
02/14/2019 11H,-2
02/14/2019 10H,-1
02/14/2019 09H,-2
02/14/2019 08H,-2
02/14/2019 07H,-2
02/14/2019 06H,-1
02/14/2019 05H,0
02/14/2019 04H,0
02/14/2019 03H,0
02/14/2019 02H,0
02/14/2019 01H,0
02/14/2019 00H,0
02/13/2019 23H,0
02/13/2019 22H,0
02/13/2019 21H,0
02/13/2019 20H,0
02/13/2019 19H,-1
02/13/2019 18H,-1
02/13/2019 17H,-1
02/13/2019 16H,-1
02/13/2019 15H,0
02/13/2019 14H,0
02/13/2019 13H,-7
02/13/2019 12H,-6
02/13/2019 11H,-6
02/13/2019 10H,-6
02/13/2019 09H,-5
02/13/2019 08H,-6
02/13/2019 07H,-7
02/13/2019 06H,-5
02/13/2019 05H,0
02/13/2019 04H,0
02/13/2019 03H,0
02/13/2019 02H,0
02/13/2019 01H,0
02/13/2019 00H,0
02/12/2019 23H,0
02/12/2019 22H,0
02/12/2019 21H,0
02/12/2019 20H,0
02/12/2019 19H,0
02/12/2019 18H,0
02/12/2019 17H,0
02/12/2019 16H,-1
02/12/2019 15H,0
02/12/2019 14H,0
02/12/2019 13H,0
02/12/2019 12H,0
02/12/2019 11H,0
02/12/2019 10H,-1
02/12/2019 09H,-1
02/12/2019 08H,-2
02/12/2019 07H,0
02/12/2019 06H,-1
02/12/2019 05H,0
02/12/2019 04H,0
02/12/2019 03H,0
02/12/2019 02H,0
02/12/2019 01H,0
02/12/2019 00H,0
02/11/2019 23H,0
02/11/2019 22H,0
02/11/2019 21H,0
02/11/2019 20H,0
02/11/2019 19H,0
02/11/2019 18H,0
02/11/2019 17H,0
02/11/2019 16H,0
02/11/2019 15H,0
02/11/2019 14H,0
02/11/2019 13H,-3
02/11/2019 12H,-4
02/11/2019 11H,0
02/11/2019 10H,-3
02/11/2019 09H,-5
02/11/2019 08H,0
02/11/2019 07H,-6
02/11/2019 06H,0
02/11/2019 05H,0
02/11/2019 04H,-1
02/11/2019 03H,0
02/11/2019 02H,0
02/11/2019 01H,0
02/11/2019 00H,0
02/10/2019 23H,0
02/10/2019 22H,0
02/10/2019 21H,0
02/10/2019 20H,0
02/10/2019 19H,0
02/10/2019 18H,0
02/10/2019 17H,0
02/10/2019 16H,0
02/10/2019 15H,0
02/10/2019 14H,0
02/10/2019 13H,0
02/10/2019 12H,0
02/10/2019 11H,0
02/10/2019 10H,0
02/10/2019 09H,0
02/10/2019 08H,0
02/10/2019 07H,22
02/10/2019 06H,0
02/10/2019 05H,0
02/10/2019 04H,-1
02/10/2019 03H,0
02/10/2019 02H,0
02/10/2019 01H,0
02/10/2019 00H,0
02/9/2019 23H,0
02/9/2019 22H,0
02/9/2019 21H,0
02/9/2019 20H,0
02/9/2019 19H,0
02/9/2019 18H,0
02/9/2019 17H,0
02/9/2019 16H,0
02/9/2019 15H,0
02/9/2019 14H,0
02/9/2019 13H,0
02/9/2019 12H,0
02/9/2019 11H,0
02/9/2019 10H,0
02/9/2019 09H,0
02/9/2019 08H,0
02/9/2019 07H,21
02/9/2019 06H,68
02/9/2019 05H,69
02/9/2019 04H,69
02/9/2019 03H,69
02/9/2019 02H,68
02/9/2019 01H,69
02/9/2019 00H,66
02/8/2019 23H,-9
02/8/2019 22H,0
02/8/2019 21H,0
02/8/2019 20H,0
02/8/2019 19H,0
02/8/2019 18H,0
02/8/2019 17H,0
02/8/2019 16H,0
02/8/2019 15H,0
02/8/2019 14H,0
02/8/2019 13H,0
02/8/2019 12H,0
02/8/2019 11H,0
02/8/2019 10H,0
02/8/2019 09H,-2
02/8/2019 08H,-2
02/8/2019 07H,-2
02/8/2019 06H,-1
02/8/2019 05H,0
02/8/2019 04H,0
02/8/2019 03H,0
02/8/2019 02H,0
02/8/2019 01H,0
02/8/2019 00H,0
02/7/2019 23H,0
02/7/2019 22H,0
02/7/2019 21H,0
02/7/2019 20H,0
02/7/2019 19H,0
02/7/2019 18H,-1
02/7/2019 17H,0
02/7/2019 16H,0
02/7/2019 15H,-2
02/7/2019 14H,-2
02/7/2019 13H,-2
02/7/2019 12H,-2
02/7/2019 11H,-3
02/7/2019 10H,-2
02/7/2019 09H,-3
02/7/2019 08H,-4
02/7/2019 07H,-3
02/7/2019 06H,-2
02/7/2019 05H,0
02/7/2019 04H,0
02/7/2019 03H,0
02/7/2019 02H,0
02/7/2019 01H,0
02/7/2019 00H,0
02/6/2019 23H,0
02/6/2019 22H,0
02/6/2019 21H,0
02/6/2019 20H,0
02/6/2019 19H,0
02/6/2019 18H,0
02/6/2019 17H,-1
02/6/2019 16H,-1
02/6/2019 15H,-1
02/6/2019 14H,0
02/6/2019 13H,-1
02/6/2019 12H,-1
02/6/2019 11H,-1
02/6/2019 10H,0
02/6/2019 09H,-1
02/6/2019 08H,-1
02/6/2019 07H,-1
02/6/2019 06H,0
02/6/2019 05H,0
02/6/2019 04H,0
02/6/2019 03H,0
02/6/2019 02H,0
02/6/2019 01H,0
02/6/2019 00H,0
02/5/2019 23H,0
02/5/2019 22H,0
02/5/2019 21H,0
02/5/2019 20H,0
02/5/2019 19H,0
02/5/2019 18H,0
02/5/2019 17H,4
02/5/2019 16H,68
02/5/2019 15H,69
02/5/2019 14H,69
02/5/2019 13H,69
02/5/2019 12H,67
02/5/2019 11H,48
02/5/2019 10H,0
02/5/2019 09H,-1
02/5/2019 08H,0
02/5/2019 07H,0
02/5/2019 06H,-5
02/5/2019 05H,0
02/5/2019 04H,0
02/5/2019 03H,0
02/5/2019 02H,0
02/5/2019 01H,0
02/5/2019 00H,0
02/4/2019 23H,0
02/4/2019 22H,0
02/4/2019 21H,0
02/4/2019 20H,0
02/4/2019 19H,0
02/4/2019 18H,0
02/4/2019 17H,4
02/4/2019 16H,68
02/4/2019 15H,69
02/4/2019 14H,69
02/4/2019 13H,66
02/4/2019 12H,64
02/4/2019 11H,48
02/4/2019 10H,-4
02/4/2019 09H,-4
02/4/2019 08H,0
02/4/2019 07H,-5
02/4/2019 06H,0
02/4/2019 05H,0
02/4/2019 04H,0
02/4/2019 03H,0
02/4/2019 02H,0
02/4/2019 01H,0
02/4/2019 00H,0
02/3/2019 23H,0
02/3/2019 22H,0
02/3/2019 21H,0
02/3/2019 20H,0
02/3/2019 19H,0
02/3/2019 18H,0
02/3/2019 17H,38
02/3/2019 16H,68
02/3/2019 15H,69
02/3/2019 14H,69
02/3/2019 13H,69
02/3/2019 12H,68
02/3/2019 11H,4
02/3/2019 10H,0
02/3/2019 09H,-1
02/3/2019 08H,0
02/3/2019 07H,-1
02/3/2019 06H,0
02/3/2019 05H,0
02/3/2019 04H,0
02/3/2019 03H,0
02/3/2019 02H,0
02/3/2019 01H,0
02/3/2019 00H,0
02/2/2019 23H,0
02/2/2019 22H,0
02/2/2019 21H,0
02/2/2019 20H,0
02/2/2019 19H,0
02/2/2019 18H,0
02/2/2019 17H,0
02/2/2019 16H,0
02/2/2019 15H,0
02/2/2019 14H,0
02/2/2019 13H,0
02/2/2019 12H,0
02/2/2019 11H,0
02/2/2019 10H,0
02/2/2019 09H,0
02/2/2019 08H,0
02/2/2019 07H,0
02/2/2019 06H,0
02/2/2019 05H,0
02/2/2019 04H,-1
02/2/2019 03H,0
02/2/2019 02H,0
02/2/2019 01H,0
02/2/2019 00H,0
02/1/2019 23H,0
02/1/2019 22H,0
02/1/2019 21H,0
02/1/2019 20H,0
02/1/2019 19H,0
02/1/2019 18H,16
02/1/2019 17H,69
02/1/2019 16H,68
02/1/2019 15H,75
02/1/2019 14H,136
02/1/2019 13H,136
02/1/2019 12H,137
02/1/2019 11H,91
02/1/2019 10H,66
02/1/2019 09H,66
02/1/2019 08H,69
02/1/2019 07H,66
02/1/2019 06H,0
02/1/2019 05H,0
02/1/2019 04H,-1
02/1/2019 03H,0
02/1/2019 02H,0
02/1/2019 01H,0
02/1/2019 00H,0
01/31/2019 23H,0
01/31/2019 22H,0
01/31/2019 21H,0
01/31/2019 20H,0
01/31/2019 19H,0
01/31/2019 18H,16
01/31/2019 17H,69
01/31/2019 16H,68
01/31/2019 15H,75
01/31/2019 14H,136
01/31/2019 13H,137
01/31/2019 12H,139
01/31/2019 11H,90
01/31/2019 10H,66
01/31/2019 09H,68
01/31/2019 08H,68
01/31/2019 07H,67
01/31/2019 06H,69
01/31/2019 05H,68
01/31/2019 04H,68
01/31/2019 03H,70
01/31/2019 02H,110
01/31/2019 01H,182
01/31/2019 00H,75
01/30/2019 23H,59
01/30/2019 22H,0
01/30/2019 21H,0
01/30/2019 20H,0
01/30/2019 19H,0
01/30/2019 18H,58
01/30/2019 17H,69
01/30/2019 16H,68
01/30/2019 15H,105
01/30/2019 14H,249
01/30/2019 13H,185
01/30/2019 12H,77
01/30/2019 11H,68
01/30/2019 10H,69
01/30/2019 09H,69
01/30/2019 08H,68
01/30/2019 07H,69
01/30/2019 06H,61
01/30/2019 05H,68
01/30/2019 04H,69
01/30/2019 03H,69
01/30/2019 02H,69
01/30/2019 01H,69
01/30/2019 00H,69
01/29/2019 23H,7
01/29/2019 22H,-1
01/29/2019 21H,0
01/29/2019 20H,0
01/29/2019 19H,0
01/29/2019 18H,0
01/29/2019 17H,0
01/29/2019 16H,0
01/29/2019 15H,0
01/29/2019 14H,0
01/29/2019 13H,0
01/29/2019 12H,0
01/29/2019 11H,0
01/29/2019 10H,0
01/29/2019 09H,0
01/29/2019 08H,0
01/29/2019 07H,0
01/29/2019 06H,-8
01/29/2019 05H,0
01/29/2019 04H,0
01/29/2019 03H,0
01/29/2019 02H,0
01/29/2019 01H,-1
01/29/2019 00H,0
01/28/2019 23H,0
01/28/2019 22H,-1
01/28/2019 21H,0
01/28/2019 20H,0
01/28/2019 19H,0
01/28/2019 18H,0
01/28/2019 17H,0
01/28/2019 16H,10
01/28/2019 15H,68
01/28/2019 14H,69
01/28/2019 13H,92
01/28/2019 12H,20
01/28/2019 11H,0
01/28/2019 10H,0
01/28/2019 09H,0
01/28/2019 08H,0
01/28/2019 07H,0
01/28/2019 06H,0
01/28/2019 05H,-1
01/28/2019 04H,0
01/28/2019 03H,0
01/28/2019 02H,0
01/28/2019 01H,0
01/28/2019 00H,0
01/27/2019 23H,0
01/27/2019 22H,0
01/27/2019 21H,0
01/27/2019 20H,0
01/27/2019 19H,0
01/27/2019 18H,0
01/27/2019 17H,0
01/27/2019 16H,27
01/27/2019 15H,69
01/27/2019 14H,69
01/27/2019 13H,68
01/27/2019 12H,69
01/27/2019 11H,20
01/27/2019 10H,0
01/27/2019 09H,0
01/27/2019 08H,0
01/27/2019 07H,0
01/27/2019 06H,-1
01/27/2019 05H,0
01/27/2019 04H,0
01/27/2019 03H,-1
01/27/2019 02H,0
01/27/2019 01H,0
01/27/2019 00H,0
01/26/2019 23H,0
01/26/2019 22H,0
01/26/2019 21H,0
01/26/2019 20H,0
01/26/2019 19H,0
01/26/2019 18H,0
01/26/2019 17H,0
01/26/2019 16H,27
01/26/2019 15H,69
01/26/2019 14H,69
01/26/2019 13H,68
01/26/2019 12H,69
01/26/2019 11H,20
01/26/2019 10H,0
01/26/2019 09H,0
01/26/2019 08H,0
01/26/2019 07H,0
01/26/2019 06H,-1
01/26/2019 05H,0
01/26/2019 04H,0
01/26/2019 03H,0
01/26/2019 02H,0
01/26/2019 01H,0
01/26/2019 00H,0
01/25/2019 23H,0
01/25/2019 22H,0
01/25/2019 21H,0
01/25/2019 20H,0
01/25/2019 19H,0
01/25/2019 18H,0
01/25/2019 17H,0
01/25/2019 16H,71
01/25/2019 15H,69
01/25/2019 14H,69
01/25/2019 13H,70
01/25/2019 12H,56
01/25/2019 11H,-2
01/25/2019 10H,0
01/25/2019 09H,-3
01/25/2019 08H,-1
01/25/2019 07H,-2
01/25/2019 06H,-1
01/25/2019 05H,0
01/25/2019 04H,0
01/25/2019 03H,0
01/25/2019 02H,0
01/25/2019 01H,0
01/25/2019 00H,0
01/24/2019 23H,0
01/24/2019 22H,0
01/24/2019 21H,0
01/24/2019 20H,0
01/24/2019 19H,0
01/24/2019 18H,0
01/24/2019 17H,0
01/24/2019 16H,0
01/24/2019 15H,-1
01/24/2019 14H,-1
01/24/2019 13H,-1
01/24/2019 12H,-2
01/24/2019 11H,-2
01/24/2019 10H,-1
01/24/2019 09H,-1
01/24/2019 08H,-2
01/24/2019 07H,-2
01/24/2019 06H,-2
01/24/2019 05H,0
01/24/2019 04H,0
01/24/2019 03H,-1
01/24/2019 02H,0
01/24/2019 01H,0
01/24/2019 00H,0
01/23/2019 23H,0
01/23/2019 22H,0
01/23/2019 21H,0
01/23/2019 20H,0
01/23/2019 19H,-1
01/23/2019 18H,-1
01/23/2019 17H,-1
01/23/2019 16H,-2
01/23/2019 15H,-1
01/23/2019 14H,-1
01/23/2019 13H,-2
01/23/2019 12H,-2
01/23/2019 11H,-2
01/23/2019 10H,-3
01/23/2019 09H,-1
01/23/2019 08H,-2
01/23/2019 07H,-2
01/23/2019 06H,-1
01/23/2019 05H,-2
01/23/2019 04H,-1
01/23/2019 03H,-3
01/23/2019 02H,0
01/23/2019 01H,-1
01/23/2019 00H,0
01/22/2019 23H,0
01/22/2019 22H,0
01/22/2019 21H,0
01/22/2019 20H,-1
01/22/2019 19H,0
01/22/2019 18H,-2
01/22/2019 17H,29
01/22/2019 16H,96
01/22/2019 15H,224
01/22/2019 14H,132
01/22/2019 13H,137
01/22/2019 12H,66
01/22/2019 11H,69
01/22/2019 10H,68
01/22/2019 09H,67
01/22/2019 08H,66
01/22/2019 07H,69
01/22/2019 06H,68
01/22/2019 05H,68
01/22/2019 04H,70
01/22/2019 03H,70
01/22/2019 02H,62
01/22/2019 01H,68
01/22/2019 00H,70
01/21/2019 23H,68
01/21/2019 22H,69
01/21/2019 21H,68
01/21/2019 20H,67
01/21/2019 19H,62
01/21/2019 18H,94
01/21/2019 17H,130
01/21/2019 16H,136
01/21/2019 15H,146
01/21/2019 14H,189
01/21/2019 13H,144
01/21/2019 12H,144
01/21/2019 11H,128
01/21/2019 10H,128
01/21/2019 09H,62
01/21/2019 08H,66
01/21/2019 07H,66
01/21/2019 06H,67
01/21/2019 05H,70
01/21/2019 04H,70
01/21/2019 03H,69
01/21/2019 02H,70
01/21/2019 01H,71
01/21/2019 00H,69
01/20/2019 23H,-1
01/20/2019 22H,-1
01/20/2019 21H,-1
01/20/2019 20H,-1
01/20/2019 19H,-1
01/20/2019 18H,-1
01/20/2019 17H,0
01/20/2019 16H,-1
01/20/2019 15H,-1
01/20/2019 14H,-1
01/20/2019 13H,-1
01/20/2019 12H,-1
01/20/2019 11H,-1
01/20/2019 10H,-1
01/20/2019 09H,-1
01/20/2019 08H,-1
01/20/2019 07H,-1
01/20/2019 06H,-1
01/20/2019 05H,-10
01/20/2019 04H,0
01/20/2019 03H,0
01/20/2019 02H,0
01/20/2019 01H,0
01/20/2019 00H,0
01/19/2019 23H,0
01/19/2019 22H,0
01/19/2019 21H,0
01/19/2019 20H,0
01/19/2019 19H,0
01/19/2019 18H,0
01/19/2019 17H,0
01/19/2019 16H,0
01/19/2019 15H,0
01/19/2019 14H,0
01/19/2019 13H,0
01/19/2019 12H,0
01/19/2019 11H,0
01/19/2019 10H,0
01/19/2019 09H,0
01/19/2019 08H,0
01/19/2019 07H,0
01/19/2019 06H,-11
01/19/2019 05H,-10
01/19/2019 04H,0
01/19/2019 03H,0
01/19/2019 02H,0
01/19/2019 01H,0
01/19/2019 00H,0
01/18/2019 23H,0
01/18/2019 22H,0
01/18/2019 21H,0
01/18/2019 20H,0
01/18/2019 19H,0
01/18/2019 18H,0
01/18/2019 17H,-1
01/18/2019 16H,0
01/18/2019 15H,27
01/18/2019 14H,0
01/18/2019 13H,-1
01/18/2019 12H,-1
01/18/2019 11H,-1
01/18/2019 10H,-1
01/18/2019 09H,0
01/18/2019 08H,0
01/18/2019 07H,0
01/18/2019 06H,0
01/18/2019 05H,0
01/18/2019 04H,0
01/18/2019 03H,-1
01/18/2019 02H,0
01/18/2019 01H,0
01/18/2019 00H,0
01/17/2019 23H,0
01/17/2019 22H,0
01/17/2019 21H,-1
01/17/2019 20H,0
01/17/2019 19H,0
01/17/2019 18H,0
01/17/2019 17H,0
01/17/2019 16H,-2
01/17/2019 15H,1
01/17/2019 14H,63
01/17/2019 13H,26
01/17/2019 12H,0
01/17/2019 11H,-2
01/17/2019 10H,-2
01/17/2019 09H,-2
01/17/2019 08H,-2
01/17/2019 07H,-2
01/17/2019 06H,-2
01/17/2019 05H,0
01/17/2019 04H,0
01/17/2019 03H,-1
01/17/2019 02H,0
01/17/2019 01H,0
01/17/2019 00H,0
01/16/2019 23H,0
01/16/2019 22H,0
01/16/2019 21H,0
01/16/2019 20H,0
01/16/2019 19H,0
01/16/2019 18H,0
01/16/2019 17H,0
01/16/2019 16H,29
01/16/2019 15H,73
01/16/2019 14H,73
01/16/2019 13H,69
01/16/2019 12H,36
01/16/2019 11H,-1
01/16/2019 10H,0
01/16/2019 09H,-2
01/16/2019 08H,-2
01/16/2019 07H,-1
01/16/2019 06H,-2
01/16/2019 05H,0
01/16/2019 04H,0
01/16/2019 03H,-1
01/16/2019 02H,0
01/16/2019 01H,0
01/16/2019 00H,-1
01/15/2019 23H,0
01/15/2019 22H,0
01/15/2019 21H,0
01/15/2019 20H,0
01/15/2019 19H,0
01/15/2019 18H,0
01/15/2019 17H,0
01/15/2019 16H,0
01/15/2019 15H,-8
01/15/2019 14H,73
01/15/2019 13H,106
01/15/2019 12H,6
01/15/2019 11H,-2
01/15/2019 10H,-2
01/15/2019 09H,0
01/15/2019 08H,-2
01/15/2019 07H,0
01/15/2019 06H,-10
01/15/2019 05H,0
01/15/2019 04H,0
01/15/2019 03H,-1
01/15/2019 02H,0
01/15/2019 01H,0
01/15/2019 00H,0
01/14/2019 23H,0
01/14/2019 22H,0
01/14/2019 21H,0
01/14/2019 20H,0
01/14/2019 19H,0
01/14/2019 18H,0
01/14/2019 17H,-2
01/14/2019 16H,-3
01/14/2019 15H,0
01/14/2019 14H,-2
01/14/2019 13H,-6
01/14/2019 12H,-5
01/14/2019 11H,-3
01/14/2019 10H,-6
01/14/2019 09H,-7
01/14/2019 08H,-2
01/14/2019 07H,-6
01/14/2019 06H,-5
01/14/2019 05H,0
01/14/2019 04H,-2
01/14/2019 03H,0
01/14/2019 02H,0
01/14/2019 01H,0
01/14/2019 00H,0
01/13/2019 23H,0
01/13/2019 22H,0
01/13/2019 21H,0
01/13/2019 20H,0
01/13/2019 19H,0
01/13/2019 18H,0
01/13/2019 17H,0
01/13/2019 16H,0
01/13/2019 15H,0
01/13/2019 14H,0
01/13/2019 13H,0
01/13/2019 12H,0
01/13/2019 11H,-1
01/13/2019 10H,-1
01/13/2019 09H,-1
01/13/2019 08H,-1
01/13/2019 07H,-1
01/13/2019 06H,0
01/13/2019 05H,0
01/13/2019 04H,-1
01/13/2019 03H,0
01/13/2019 02H,0
01/13/2019 01H,0
01/13/2019 00H,0
01/12/2019 23H,0
01/12/2019 22H,0
01/12/2019 21H,0
01/12/2019 20H,0
01/12/2019 19H,0
01/12/2019 18H,0
01/12/2019 17H,0
01/12/2019 16H,0
01/12/2019 15H,0
01/12/2019 14H,0
01/12/2019 13H,0
01/12/2019 12H,0
01/12/2019 11H,-1
01/12/2019 10H,-1
01/12/2019 09H,-1
01/12/2019 08H,-1
01/12/2019 07H,-1
01/12/2019 06H,-2
01/12/2019 05H,-1
01/12/2019 04H,0
01/12/2019 03H,-1
01/12/2019 02H,0
01/12/2019 01H,0
01/12/2019 00H,0
01/11/2019 23H,0
01/11/2019 22H,-1
01/11/2019 21H,0
01/11/2019 20H,-1
01/11/2019 19H,0
01/11/2019 18H,0
01/11/2019 17H,0
01/11/2019 16H,-2
01/11/2019 15H,58
01/11/2019 14H,83
01/11/2019 13H,135
01/11/2019 12H,88
01/11/2019 11H,-1
01/11/2019 10H,0
01/11/2019 09H,0
01/11/2019 08H,-2
01/11/2019 07H,-1
01/11/2019 06H,0
01/11/2019 05H,0
01/11/2019 04H,0
01/11/2019 03H,67
01/11/2019 02H,69
01/11/2019 01H,69
01/11/2019 00H,39
01/10/2019 23H,0
01/10/2019 22H,0
01/10/2019 21H,10
01/10/2019 20H,0
01/10/2019 19H,0
01/10/2019 18H,0
01/10/2019 17H,0
01/10/2019 16H,78
01/10/2019 15H,185
01/10/2019 14H,101
01/10/2019 13H,67
01/10/2019 12H,48
01/10/2019 11H,0
01/10/2019 10H,-2
01/10/2019 09H,-3
01/10/2019 08H,0
01/10/2019 07H,-2
01/10/2019 06H,0
01/10/2019 05H,0
01/10/2019 04H,0
01/10/2019 03H,0
01/10/2019 02H,0
01/10/2019 01H,0
01/10/2019 00H,0
01/9/2019 23H,0
01/9/2019 22H,0
01/9/2019 21H,0
01/9/2019 20H,0
01/9/2019 19H,0
01/9/2019 18H,0
01/9/2019 17H,0
01/9/2019 16H,0
01/9/2019 15H,76
01/9/2019 14H,78
01/9/2019 13H,76
01/9/2019 12H,0
01/9/2019 11H,-1
01/9/2019 10H,0
01/9/2019 09H,-2
01/9/2019 08H,0
01/9/2019 07H,-1
01/9/2019 06H,0
01/9/2019 05H,0
01/9/2019 04H,0
01/9/2019 03H,0
01/9/2019 02H,0
01/9/2019 01H,0
01/9/2019 00H,0
01/8/2019 23H,0
01/8/2019 22H,0
01/8/2019 21H,0
01/8/2019 20H,0
01/8/2019 19H,0
01/8/2019 18H,0
01/8/2019 17H,0
01/8/2019 16H,-5
01/8/2019 15H,0
01/8/2019 14H,-5
01/8/2019 13H,-1
01/8/2019 12H,0
01/8/2019 11H,-1
01/8/2019 10H,-1
01/8/2019 09H,0
01/8/2019 08H,-2
01/8/2019 07H,-1
01/8/2019 06H,0
01/8/2019 05H,-1
01/8/2019 04H,0
01/8/2019 03H,0
01/8/2019 02H,0
01/8/2019 01H,0
01/8/2019 00H,0
01/7/2019 23H,0
01/7/2019 22H,0
01/7/2019 21H,-1
01/7/2019 20H,0
01/7/2019 19H,-1
01/7/2019 18H,-2
01/7/2019 17H,-5
01/7/2019 16H,-5
01/7/2019 15H,-5
01/7/2019 14H,-6
01/7/2019 13H,-5
01/7/2019 12H,-5
01/7/2019 11H,-5
01/7/2019 10H,-2
01/7/2019 09H,-2
01/7/2019 08H,-1
01/7/2019 07H,0
01/7/2019 06H,-2
01/7/2019 05H,0
01/7/2019 04H,0
01/7/2019 03H,0
01/7/2019 02H,-1
01/7/2019 01H,0
01/7/2019 00H,0
01/6/2019 23H,0
01/6/2019 22H,0
01/6/2019 21H,0
01/6/2019 20H,0
01/6/2019 19H,0
01/6/2019 18H,0
01/6/2019 17H,0
01/6/2019 16H,0
01/6/2019 15H,0
01/6/2019 14H,0
01/6/2019 13H,0
01/6/2019 12H,0
01/6/2019 11H,0
01/6/2019 10H,0
01/6/2019 09H,0
01/6/2019 08H,0
01/6/2019 07H,-1
01/6/2019 06H,0
01/6/2019 05H,0
01/6/2019 04H,0
01/6/2019 03H,0
01/6/2019 02H,0
01/6/2019 01H,-1
01/6/2019 00H,0
01/5/2019 23H,0
01/5/2019 22H,0
01/5/2019 21H,0
01/5/2019 20H,0
01/5/2019 19H,0
01/5/2019 18H,6
01/5/2019 17H,13
01/5/2019 16H,0
01/5/2019 15H,0
01/5/2019 14H,0
01/5/2019 13H,0
01/5/2019 12H,0
01/5/2019 11H,0
01/5/2019 10H,0
01/5/2019 09H,0
01/5/2019 08H,0
01/5/2019 07H,0
01/5/2019 06H,0
01/5/2019 05H,0
01/5/2019 04H,0
01/5/2019 03H,0
01/5/2019 02H,0
01/5/2019 01H,0
01/5/2019 00H,0
01/4/2019 23H,0
01/4/2019 22H,0
01/4/2019 21H,0
01/4/2019 20H,-1
01/4/2019 19H,0
01/4/2019 18H,-1
01/4/2019 17H,-1
01/4/2019 16H,-1
01/4/2019 15H,0
01/4/2019 14H,0
01/4/2019 13H,-1
01/4/2019 12H,-1
01/4/2019 11H,-1
01/4/2019 10H,0
01/4/2019 09H,0
01/4/2019 08H,-1
01/4/2019 07H,-1
01/4/2019 06H,186
01/4/2019 05H,-1
01/4/2019 04H,0
01/4/2019 03H,0
01/4/2019 02H,0
01/4/2019 01H,0
01/4/2019 00H,0
01/3/2019 23H,0
01/3/2019 22H,0
01/3/2019 21H,0
01/3/2019 20H,0
01/3/2019 19H,0
01/3/2019 18H,0
01/3/2019 17H,0
01/3/2019 16H,-1
01/3/2019 15H,0
01/3/2019 14H,0
01/3/2019 13H,0
01/3/2019 12H,-1
01/3/2019 11H,-2
01/3/2019 10H,0
01/3/2019 09H,-1
01/3/2019 08H,-1
01/3/2019 07H,-1
01/3/2019 06H,0
01/3/2019 05H,-1
01/3/2019 04H,0
01/3/2019 03H,-1
01/3/2019 02H,-1
01/3/2019 01H,0
01/3/2019 00H,-2
01/2/2019 23H,-2
01/2/2019 22H,-1
01/2/2019 21H,-2
01/2/2019 20H,-2
01/2/2019 19H,-1
01/2/2019 18H,0
01/2/2019 17H,-1
01/2/2019 16H,-2
01/2/2019 15H,-1
01/2/2019 14H,-2
01/2/2019 13H,-2
01/2/2019 12H,-1
01/2/2019 11H,-2
01/2/2019 10H,0
01/2/2019 09H,-2
01/2/2019 08H,-2
01/2/2019 07H,-1
01/2/2019 06H,-2
01/2/2019 05H,0
01/2/2019 04H,0
01/2/2019 03H,0
01/2/2019 02H,0
01/2/2019 01H,-1
01/2/2019 00H,0
01/1/2019 23H,0
01/1/2019 22H,0
01/1/2019 21H,0
01/1/2019 20H,0
01/1/2019 19H,0
01/1/2019 18H,0
01/1/2019 17H,0
01/1/2019 16H,0
01/1/2019 15H,0
01/1/2019 14H,0
01/1/2019 13H,0
01/1/2019 12H,0
01/1/2019 11H,0
01/1/2019 10H,0
01/1/2019 09H,0
01/1/2019 08H,0
01/1/2019 07H,0
01/1/2019 06H,0
01/1/2019 05H,-2
01/1/2019 04H,-1
01/1/2019 03H,-1
01/1/2019 02H,-1
01/1/2019 01H,0
01/1/2019 00H,0
12/31/2018 23H,0
12/31/2018 22H,0
12/31/2018 21H,0
12/31/2018 20H,-1
12/31/2018 19H,-1
12/31/2018 18H,-1
12/31/2018 17H,-1
12/31/2018 16H,-1
12/31/2018 15H,-1
12/31/2018 14H,-1
12/31/2018 13H,0
12/31/2018 12H,0
12/31/2018 11H,-1
12/31/2018 10H,-1
12/31/2018 09H,-1
12/31/2018 08H,-1
12/31/2018 07H,-4
12/31/2018 06H,-11
12/31/2018 05H,0
12/31/2018 04H,0
