Net generation from petroleum for Mid-Atlantic (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390110&sdid=EBA.MIDA-ALL.NG.OIL.H
19:13:03 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.MIDA-ALL.NG.OIL.H megawatthours
03/6/2019 22H,213
03/6/2019 21H,216
03/6/2019 20H,217
03/6/2019 19H,220
03/6/2019 18H,220
03/6/2019 17H,216
03/6/2019 16H,255
03/6/2019 15H,390
03/6/2019 14H,519
03/6/2019 13H,1154
03/6/2019 12H,1627
03/6/2019 11H,1088
03/6/2019 10H,393
03/6/2019 09H,219
03/6/2019 08H,218
03/6/2019 07H,214
03/6/2019 06H,215
03/6/2019 05H,214
03/6/2019 04H,209
03/6/2019 03H,380
03/6/2019 02H,440
03/6/2019 01H,436
03/6/2019 00H,369
03/5/2019 23H,271
03/5/2019 22H,269
03/5/2019 21H,262
03/5/2019 20H,268
03/5/2019 19H,265
03/5/2019 18H,271
03/5/2019 17H,270
03/5/2019 16H,271
03/5/2019 15H,385
03/5/2019 14H,272
03/5/2019 13H,279
03/5/2019 12H,290
03/5/2019 11H,279
03/5/2019 10H,224
03/5/2019 09H,225
03/5/2019 08H,219
03/5/2019 07H,216
03/5/2019 06H,216
03/5/2019 05H,210
03/5/2019 04H,212
03/5/2019 03H,212
03/5/2019 02H,210
03/5/2019 01H,207
03/5/2019 00H,209
03/4/2019 23H,210
03/4/2019 22H,211
03/4/2019 21H,217
03/4/2019 20H,217
03/4/2019 19H,214
03/4/2019 18H,212
03/4/2019 17H,214
03/4/2019 16H,214
03/4/2019 15H,215
03/4/2019 14H,282
03/4/2019 13H,278
03/4/2019 12H,218
03/4/2019 11H,218
03/4/2019 10H,220
03/4/2019 09H,216
03/4/2019 08H,212
03/4/2019 07H,212
03/4/2019 06H,210
03/4/2019 05H,210
03/4/2019 04H,211
03/4/2019 03H,209
03/4/2019 02H,207
03/4/2019 01H,208
03/4/2019 00H,208
03/3/2019 23H,210
03/3/2019 22H,212
03/3/2019 21H,211
03/3/2019 20H,213
03/3/2019 19H,217
03/3/2019 18H,218
03/3/2019 17H,219
03/3/2019 16H,222
03/3/2019 15H,223
03/3/2019 14H,226
03/3/2019 13H,227
03/3/2019 12H,227
03/3/2019 11H,227
03/3/2019 10H,210
03/3/2019 09H,221
03/3/2019 08H,216
03/3/2019 07H,217
03/3/2019 06H,210
03/3/2019 05H,74
03/3/2019 04H,211
03/3/2019 03H,212
03/3/2019 02H,210
03/3/2019 01H,209
03/3/2019 00H,209
03/2/2019 23H,212
03/2/2019 22H,215
03/2/2019 21H,216
03/2/2019 20H,217
03/2/2019 19H,225
03/2/2019 18H,223
03/2/2019 17H,212
03/2/2019 16H,208
03/2/2019 15H,214
03/2/2019 14H,210
03/2/2019 13H,222
03/2/2019 12H,208
03/2/2019 11H,200
03/2/2019 10H,192
03/2/2019 09H,157
03/2/2019 08H,129
03/2/2019 07H,91
03/2/2019 06H,93
03/2/2019 05H,209
03/2/2019 04H,72
03/2/2019 03H,72
03/2/2019 02H,71
03/2/2019 01H,69
03/2/2019 00H,69
03/1/2019 23H,70
03/1/2019 22H,246
03/1/2019 21H,250
03/1/2019 20H,209
03/1/2019 19H,215
03/1/2019 18H,92
03/1/2019 17H,82
03/1/2019 16H,82
03/1/2019 15H,82
03/1/2019 14H,83
03/1/2019 13H,83
03/1/2019 12H,83
03/1/2019 11H,199
03/1/2019 10H,220
03/1/2019 09H,220
03/1/2019 08H,218
03/1/2019 07H,214
03/1/2019 06H,211
03/1/2019 05H,219
03/1/2019 04H,206
03/1/2019 03H,205
03/1/2019 02H,206
03/1/2019 01H,206
03/1/2019 00H,206
02/28/2019 23H,208
02/28/2019 22H,208
02/28/2019 21H,210
02/28/2019 20H,212
02/28/2019 19H,219
02/28/2019 18H,224
02/28/2019 17H,226
02/28/2019 16H,226
02/28/2019 15H,249
02/28/2019 14H,226
02/28/2019 13H,228
02/28/2019 12H,225
02/28/2019 11H,225
02/28/2019 10H,224
02/28/2019 09H,224
02/28/2019 08H,224
02/28/2019 07H,223
02/28/2019 06H,218
02/28/2019 05H,212
02/28/2019 04H,221
02/28/2019 03H,219
02/28/2019 02H,219
02/28/2019 01H,216
02/28/2019 00H,217
02/27/2019 23H,211
02/27/2019 22H,220
02/27/2019 21H,212
02/27/2019 20H,216
02/27/2019 19H,215
02/27/2019 18H,217
02/27/2019 17H,232
02/27/2019 16H,239
02/27/2019 15H,240
02/27/2019 14H,223
02/27/2019 13H,231
02/27/2019 12H,225
02/27/2019 11H,226
02/27/2019 10H,223
02/27/2019 09H,222
02/27/2019 08H,220
02/27/2019 07H,218
02/27/2019 06H,213
02/27/2019 05H,211
02/27/2019 04H,210
02/27/2019 03H,209
02/27/2019 02H,210
02/27/2019 01H,208
02/27/2019 00H,208
02/26/2019 23H,210
02/26/2019 22H,213
02/26/2019 21H,214
02/26/2019 20H,216
02/26/2019 19H,217
02/26/2019 18H,218
02/26/2019 17H,220
02/26/2019 16H,220
02/26/2019 15H,225
02/26/2019 14H,244
02/26/2019 13H,320
02/26/2019 12H,226
02/26/2019 11H,222
02/26/2019 10H,223
02/26/2019 09H,223
02/26/2019 08H,223
02/26/2019 07H,218
02/26/2019 06H,213
02/26/2019 05H,208
02/26/2019 04H,210
02/26/2019 03H,210
02/26/2019 02H,209
02/26/2019 01H,208
02/26/2019 00H,208
02/25/2019 23H,209
02/25/2019 22H,211
02/25/2019 21H,213
02/25/2019 20H,210
02/25/2019 19H,213
02/25/2019 18H,214
02/25/2019 17H,215
02/25/2019 16H,217
02/25/2019 15H,218
02/25/2019 14H,219
02/25/2019 13H,223
02/25/2019 12H,222
02/25/2019 11H,223
02/25/2019 10H,221
02/25/2019 09H,219
02/25/2019 08H,219
02/25/2019 07H,213
02/25/2019 06H,211
02/25/2019 05H,232
02/25/2019 04H,209
02/25/2019 03H,208
02/25/2019 02H,206
02/25/2019 01H,204
02/25/2019 00H,206
02/24/2019 23H,208
02/24/2019 22H,210
02/24/2019 21H,210
02/24/2019 20H,216
02/24/2019 19H,216
02/24/2019 18H,214
02/24/2019 17H,216
02/24/2019 16H,224
02/24/2019 15H,226
02/24/2019 14H,221
02/24/2019 13H,221
02/24/2019 12H,222
02/24/2019 11H,219
02/24/2019 10H,222
02/24/2019 09H,223
02/24/2019 08H,219
02/24/2019 07H,216
02/24/2019 06H,214
02/24/2019 05H,117
02/24/2019 04H,212
02/24/2019 03H,210
02/24/2019 02H,210
02/24/2019 01H,208
02/24/2019 00H,209
02/23/2019 23H,208
02/23/2019 22H,212
02/23/2019 21H,213
02/23/2019 20H,216
02/23/2019 19H,217
02/23/2019 18H,218
02/23/2019 17H,218
02/23/2019 16H,345
02/23/2019 15H,333
02/23/2019 14H,286
02/23/2019 13H,196
02/23/2019 12H,240
02/23/2019 11H,224
02/23/2019 10H,174
02/23/2019 09H,147
02/23/2019 08H,140
02/23/2019 07H,136
02/23/2019 06H,129
02/23/2019 05H,244
02/23/2019 04H,98
02/23/2019 03H,99
02/23/2019 02H,87
02/23/2019 01H,70
02/23/2019 00H,70
02/22/2019 23H,73
02/22/2019 22H,74
02/22/2019 21H,77
02/22/2019 20H,140
02/22/2019 19H,154
02/22/2019 18H,146
02/22/2019 17H,150
02/22/2019 16H,146
02/22/2019 15H,131
02/22/2019 14H,89
02/22/2019 13H,82
02/22/2019 12H,82
02/22/2019 11H,84
02/22/2019 10H,84
02/22/2019 09H,81
02/22/2019 08H,75
02/22/2019 07H,74
02/22/2019 06H,172
02/22/2019 05H,78
02/22/2019 04H,230
02/22/2019 03H,172
02/22/2019 02H,169
02/22/2019 01H,168
02/22/2019 00H,103
02/21/2019 23H,103
02/21/2019 22H,92
02/21/2019 21H,96
02/21/2019 20H,97
02/21/2019 19H,110
02/21/2019 18H,122
02/21/2019 17H,124
02/21/2019 16H,124
02/21/2019 15H,104
02/21/2019 14H,107
02/21/2019 13H,107
02/21/2019 12H,108
02/21/2019 11H,111
02/21/2019 10H,89
02/21/2019 09H,89
02/21/2019 08H,88
02/21/2019 07H,85
02/21/2019 06H,80
02/21/2019 05H,215
02/21/2019 04H,76
02/21/2019 03H,74
02/21/2019 02H,75
02/21/2019 01H,93
02/21/2019 00H,93
02/20/2019 23H,95
02/20/2019 22H,84
02/20/2019 21H,81
02/20/2019 20H,82
02/20/2019 19H,84
02/20/2019 18H,84
02/20/2019 17H,90
02/20/2019 16H,291
02/20/2019 15H,292
02/20/2019 14H,89
02/20/2019 13H,87
02/20/2019 12H,83
02/20/2019 11H,249
02/20/2019 10H,251
02/20/2019 09H,250
02/20/2019 08H,246
02/20/2019 07H,242
02/20/2019 06H,218
02/20/2019 05H,74
02/20/2019 04H,188
02/20/2019 03H,202
02/20/2019 02H,153
02/20/2019 01H,90
02/20/2019 00H,92
02/19/2019 23H,93
02/19/2019 22H,101
02/19/2019 21H,275
02/19/2019 20H,208
02/19/2019 19H,291
02/19/2019 18H,268
02/19/2019 17H,204
02/19/2019 16H,187
02/19/2019 15H,240
02/19/2019 14H,215
02/19/2019 13H,112
02/19/2019 12H,125
02/19/2019 11H,105
02/19/2019 10H,86
02/19/2019 09H,88
02/19/2019 08H,82
02/19/2019 07H,80
02/19/2019 06H,78
02/19/2019 05H,72
02/19/2019 04H,67
02/19/2019 03H,88
02/19/2019 02H,87
02/19/2019 01H,86
02/19/2019 00H,87
02/18/2019 23H,89
02/18/2019 22H,92
02/18/2019 21H,74
02/18/2019 20H,95
02/18/2019 19H,96
02/18/2019 18H,99
02/18/2019 17H,78
02/18/2019 16H,81
02/18/2019 15H,82
02/18/2019 14H,83
02/18/2019 13H,84
02/18/2019 12H,85
02/18/2019 11H,85
02/18/2019 10H,85
02/18/2019 09H,86
02/18/2019 08H,83
02/18/2019 07H,80
02/18/2019 06H,73
02/18/2019 05H,69
02/18/2019 04H,69
02/18/2019 03H,69
02/18/2019 02H,69
02/18/2019 01H,68
02/18/2019 00H,69
02/17/2019 23H,70
02/17/2019 22H,72
02/17/2019 21H,73
02/17/2019 20H,75
02/17/2019 19H,74
02/17/2019 18H,76
02/17/2019 17H,77
02/17/2019 16H,208
02/17/2019 15H,251
02/17/2019 14H,378
02/17/2019 13H,443
02/17/2019 12H,304
02/17/2019 11H,84
02/17/2019 10H,83
02/17/2019 09H,82
02/17/2019 08H,78
02/17/2019 07H,72
02/17/2019 06H,71
02/17/2019 05H,73
02/17/2019 04H,67
02/17/2019 03H,67
02/17/2019 02H,66
02/17/2019 01H,66
02/17/2019 00H,67
02/16/2019 23H,69
02/16/2019 22H,71
02/16/2019 21H,74
02/16/2019 20H,77
02/16/2019 19H,78
02/16/2019 18H,80
02/16/2019 17H,77
02/16/2019 16H,77
02/16/2019 15H,78
02/16/2019 14H,80
02/16/2019 13H,80
02/16/2019 12H,83
02/16/2019 11H,85
02/16/2019 10H,85
02/16/2019 09H,85
02/16/2019 08H,82
02/16/2019 07H,78
02/16/2019 06H,75
02/16/2019 05H,74
02/16/2019 04H,72
02/16/2019 03H,71
02/16/2019 02H,71
02/16/2019 01H,70
02/16/2019 00H,70
02/15/2019 23H,72
02/15/2019 22H,74
02/15/2019 21H,75
02/15/2019 20H,77
02/15/2019 19H,77
02/15/2019 18H,80
02/15/2019 17H,81
02/15/2019 16H,83
02/15/2019 15H,86
02/15/2019 14H,86
02/15/2019 13H,87
02/15/2019 12H,88
02/15/2019 11H,86
02/15/2019 10H,85
02/15/2019 09H,85
02/15/2019 08H,83
02/15/2019 07H,80
02/15/2019 06H,76
02/15/2019 05H,72
02/15/2019 04H,72
02/15/2019 03H,72
02/15/2019 02H,70
02/15/2019 01H,70
02/15/2019 00H,70
02/14/2019 23H,72
02/14/2019 22H,73
02/14/2019 21H,76
02/14/2019 20H,73
02/14/2019 19H,78
02/14/2019 18H,76
02/14/2019 17H,74
02/14/2019 16H,71
02/14/2019 15H,91
02/14/2019 14H,502
02/14/2019 13H,826
02/14/2019 12H,360
02/14/2019 11H,250
02/14/2019 10H,149
02/14/2019 09H,83
02/14/2019 08H,79
02/14/2019 07H,74
02/14/2019 06H,74
02/14/2019 05H,75
02/14/2019 04H,72
02/14/2019 03H,362
02/14/2019 02H,754
02/14/2019 01H,465
02/14/2019 00H,462
02/13/2019 23H,262
02/13/2019 22H,243
02/13/2019 21H,74
02/13/2019 20H,78
02/13/2019 19H,94
02/13/2019 18H,79
02/13/2019 17H,81
02/13/2019 16H,201
02/13/2019 15H,284
02/13/2019 14H,449
02/13/2019 13H,445
02/13/2019 12H,291
02/13/2019 11H,98
02/13/2019 10H,83
02/13/2019 09H,82
02/13/2019 08H,81
02/13/2019 07H,77
02/13/2019 06H,76
02/13/2019 05H,207
02/13/2019 04H,73
02/13/2019 03H,73
02/13/2019 02H,73
02/13/2019 01H,70
02/13/2019 00H,71
02/12/2019 23H,72
02/12/2019 22H,74
02/12/2019 21H,77
02/12/2019 20H,79
02/12/2019 19H,79
02/12/2019 18H,81
02/12/2019 17H,81
02/12/2019 16H,112
02/12/2019 15H,80
02/12/2019 14H,84
02/12/2019 13H,86
02/12/2019 12H,254
02/12/2019 11H,255
02/12/2019 10H,85
02/12/2019 09H,85
02/12/2019 08H,80
02/12/2019 07H,79
02/12/2019 06H,210
02/12/2019 05H,209
02/12/2019 04H,209
02/12/2019 03H,208
02/12/2019 02H,206
02/12/2019 01H,206
02/12/2019 00H,207
02/11/2019 23H,208
02/11/2019 22H,210
02/11/2019 21H,211
02/11/2019 20H,214
02/11/2019 19H,215
02/11/2019 18H,217
02/11/2019 17H,217
02/11/2019 16H,219
02/11/2019 15H,246
02/11/2019 14H,253
02/11/2019 13H,239
02/11/2019 12H,224
02/11/2019 11H,222
02/11/2019 10H,222
02/11/2019 09H,220
02/11/2019 08H,218
02/11/2019 07H,215
02/11/2019 06H,214
02/11/2019 05H,209
02/11/2019 04H,208
02/11/2019 03H,208
02/11/2019 02H,207
02/11/2019 01H,208
02/11/2019 00H,207
02/10/2019 23H,210
02/10/2019 22H,210
02/10/2019 21H,213
02/10/2019 20H,212
02/10/2019 19H,210
02/10/2019 18H,213
02/10/2019 17H,214
02/10/2019 16H,213
02/10/2019 15H,215
02/10/2019 14H,218
02/10/2019 13H,251
02/10/2019 12H,221
02/10/2019 11H,224
02/10/2019 10H,224
02/10/2019 09H,221
02/10/2019 08H,217
02/10/2019 07H,212
02/10/2019 06H,210
02/10/2019 05H,197
02/10/2019 04H,207
02/10/2019 03H,207
02/10/2019 02H,206
02/10/2019 01H,205
02/10/2019 00H,206
02/9/2019 23H,207
02/9/2019 22H,209
02/9/2019 21H,208
02/9/2019 20H,210
02/9/2019 19H,210
02/9/2019 18H,211
02/9/2019 17H,212
02/9/2019 16H,210
02/9/2019 15H,213
02/9/2019 14H,210
02/9/2019 13H,212
02/9/2019 12H,207
02/9/2019 11H,204
02/9/2019 10H,204
02/9/2019 09H,203
02/9/2019 08H,198
02/9/2019 07H,195
02/9/2019 06H,197
02/9/2019 05H,208
02/9/2019 04H,198
02/9/2019 03H,202
02/9/2019 02H,202
02/9/2019 01H,204
02/9/2019 00H,204
02/8/2019 23H,206
02/8/2019 22H,207
02/8/2019 21H,208
02/8/2019 20H,210
02/8/2019 19H,234
02/8/2019 18H,260
02/8/2019 17H,220
02/8/2019 16H,258
02/8/2019 15H,260
02/8/2019 14H,211
02/8/2019 13H,210
02/8/2019 12H,212
02/8/2019 11H,215
02/8/2019 10H,216
02/8/2019 09H,218
02/8/2019 08H,216
02/8/2019 07H,212
02/8/2019 06H,210
02/8/2019 05H,205
02/8/2019 04H,207
02/8/2019 03H,208
02/8/2019 02H,205
02/8/2019 01H,204
02/8/2019 00H,204
02/7/2019 23H,208
02/7/2019 22H,211
02/7/2019 21H,212
02/7/2019 20H,213
02/7/2019 19H,217
02/7/2019 18H,217
02/7/2019 17H,221
02/7/2019 16H,220
02/7/2019 15H,227
02/7/2019 14H,229
02/7/2019 13H,231
02/7/2019 12H,229
02/7/2019 11H,228
02/7/2019 10H,225
02/7/2019 09H,222
02/7/2019 08H,218
02/7/2019 07H,214
02/7/2019 06H,209
02/7/2019 05H,180
02/7/2019 04H,204
02/7/2019 03H,209
02/7/2019 02H,208
02/7/2019 01H,209
02/7/2019 00H,211
02/6/2019 23H,212
02/6/2019 22H,210
02/6/2019 21H,213
02/6/2019 20H,212
02/6/2019 19H,210
02/6/2019 18H,210
02/6/2019 17H,210
02/6/2019 16H,212
02/6/2019 15H,213
02/6/2019 14H,214
02/6/2019 13H,201
02/6/2019 12H,193
02/6/2019 11H,195
02/6/2019 10H,196
02/6/2019 09H,193
02/6/2019 08H,192
02/6/2019 07H,185
02/6/2019 06H,183
02/6/2019 05H,210
02/6/2019 04H,180
02/6/2019 03H,180
02/6/2019 02H,179
02/6/2019 01H,178
02/6/2019 00H,180
02/5/2019 23H,181
02/5/2019 22H,183
02/5/2019 21H,180
02/5/2019 20H,185
02/5/2019 19H,187
02/5/2019 18H,190
02/5/2019 17H,189
02/5/2019 16H,206
02/5/2019 15H,216
02/5/2019 14H,217
02/5/2019 13H,218
02/5/2019 12H,216
02/5/2019 11H,216
02/5/2019 10H,216
02/5/2019 09H,216
02/5/2019 08H,209
02/5/2019 07H,210
02/5/2019 06H,209
02/5/2019 05H,206
02/5/2019 04H,206
02/5/2019 03H,208
02/5/2019 02H,205
02/5/2019 01H,202
02/5/2019 00H,202
02/4/2019 23H,206
02/4/2019 22H,204
02/4/2019 21H,206
02/4/2019 20H,206
02/4/2019 19H,205
02/4/2019 18H,206
02/4/2019 17H,206
02/4/2019 16H,205
02/4/2019 15H,207
02/4/2019 14H,208
02/4/2019 13H,211
02/4/2019 12H,211
02/4/2019 11H,212
02/4/2019 10H,212
02/4/2019 09H,213
02/4/2019 08H,208
02/4/2019 07H,208
02/4/2019 06H,209
02/4/2019 05H,206
02/4/2019 04H,204
02/4/2019 03H,205
02/4/2019 02H,205
02/4/2019 01H,205
02/4/2019 00H,203
02/3/2019 23H,206
02/3/2019 22H,208
02/3/2019 21H,211
02/3/2019 20H,212
02/3/2019 19H,213
02/3/2019 18H,215
02/3/2019 17H,218
02/3/2019 16H,222
02/3/2019 15H,220
02/3/2019 14H,221
02/3/2019 13H,219
02/3/2019 12H,219
02/3/2019 11H,221
02/3/2019 10H,219
02/3/2019 09H,216
02/3/2019 08H,212
02/3/2019 07H,212
02/3/2019 06H,208
02/3/2019 05H,206
02/3/2019 04H,697
02/3/2019 03H,722
02/3/2019 02H,602
02/3/2019 01H,750
02/3/2019 00H,542
02/2/2019 23H,396
02/2/2019 22H,362
02/2/2019 21H,344
02/2/2019 20H,318
02/2/2019 19H,230
02/2/2019 18H,249
02/2/2019 17H,206
02/2/2019 16H,207
02/2/2019 15H,382
02/2/2019 14H,382
02/2/2019 13H,526
02/2/2019 12H,466
02/2/2019 11H,383
02/2/2019 10H,210
02/2/2019 09H,211
02/2/2019 08H,209
02/2/2019 07H,206
02/2/2019 06H,205
02/2/2019 05H,312
02/2/2019 04H,206
02/2/2019 03H,206
02/2/2019 02H,202
02/2/2019 01H,203
02/2/2019 00H,240
02/1/2019 23H,205
02/1/2019 22H,206
02/1/2019 21H,209
02/1/2019 20H,210
02/1/2019 19H,213
02/1/2019 18H,218
02/1/2019 17H,209
02/1/2019 16H,208
02/1/2019 15H,259
02/1/2019 14H,380
02/1/2019 13H,1016
02/1/2019 12H,1125
02/1/2019 11H,1099
02/1/2019 10H,674
02/1/2019 09H,288
02/1/2019 08H,285
02/1/2019 07H,282
02/1/2019 06H,284
02/1/2019 05H,548
02/1/2019 04H,850
02/1/2019 03H,1003
02/1/2019 02H,766
02/1/2019 01H,984
02/1/2019 00H,1410
01/31/2019 23H,1749
01/31/2019 22H,1027
01/31/2019 21H,1011
01/31/2019 20H,718
01/31/2019 19H,770
01/31/2019 18H,608
01/31/2019 17H,726
01/31/2019 16H,972
01/31/2019 15H,1628
01/31/2019 14H,1836
01/31/2019 13H,3586
01/31/2019 12H,3448
01/31/2019 11H,2458
01/31/2019 10H,1551
01/31/2019 09H,1448
01/31/2019 08H,790
01/31/2019 07H,538
01/31/2019 06H,535
01/31/2019 05H,198
01/31/2019 04H,612
01/31/2019 03H,629
01/31/2019 02H,1055
01/31/2019 01H,1064
01/31/2019 00H,1731
01/30/2019 23H,1433
01/30/2019 22H,828
01/30/2019 21H,473
01/30/2019 20H,452
01/30/2019 19H,535
01/30/2019 18H,509
01/30/2019 17H,460
01/30/2019 16H,446
01/30/2019 15H,214
01/30/2019 14H,204
01/30/2019 13H,200
01/30/2019 12H,200
01/30/2019 11H,202
01/30/2019 10H,202
01/30/2019 09H,202
01/30/2019 08H,202
01/30/2019 07H,198
01/30/2019 06H,197
01/30/2019 05H,199
01/30/2019 04H,200
01/30/2019 03H,201
01/30/2019 02H,198
01/30/2019 01H,197
01/30/2019 00H,197
01/29/2019 23H,388
01/29/2019 22H,200
01/29/2019 21H,285
01/29/2019 20H,204
01/29/2019 19H,205
01/29/2019 18H,206
01/29/2019 17H,447
01/29/2019 16H,228
01/29/2019 15H,213
01/29/2019 14H,267
01/29/2019 13H,210
01/29/2019 12H,208
01/29/2019 11H,205
01/29/2019 10H,208
01/29/2019 09H,208
01/29/2019 08H,207
01/29/2019 07H,203
01/29/2019 06H,202
01/29/2019 05H,206
01/29/2019 04H,198
01/29/2019 03H,198
01/29/2019 02H,196
01/29/2019 01H,195
01/29/2019 00H,196
01/28/2019 23H,196
01/28/2019 22H,199
01/28/2019 21H,203
01/28/2019 20H,204
01/28/2019 19H,205
01/28/2019 18H,209
01/28/2019 17H,208
01/28/2019 16H,210
01/28/2019 15H,210
01/28/2019 14H,211
01/28/2019 13H,212
01/28/2019 12H,212
01/28/2019 11H,211
01/28/2019 10H,213
01/28/2019 09H,214
01/28/2019 08H,214
01/28/2019 07H,210
01/28/2019 06H,206
01/28/2019 05H,198
01/28/2019 04H,204
01/28/2019 03H,202
01/28/2019 02H,200
01/28/2019 01H,197
01/28/2019 00H,200
01/27/2019 23H,203
01/27/2019 22H,202
01/27/2019 21H,203
01/27/2019 20H,206
01/27/2019 19H,204
01/27/2019 18H,208
01/27/2019 17H,207
01/27/2019 16H,206
01/27/2019 15H,206
01/27/2019 14H,206
01/27/2019 13H,208
01/27/2019 12H,211
01/27/2019 11H,211
01/27/2019 10H,209
01/27/2019 09H,208
01/27/2019 08H,204
01/27/2019 07H,202
01/27/2019 06H,200
01/27/2019 05H,202
01/27/2019 04H,195
01/27/2019 03H,194
01/27/2019 02H,194
01/27/2019 01H,195
01/27/2019 00H,196
01/26/2019 23H,253
01/26/2019 22H,200
01/26/2019 21H,202
01/26/2019 20H,201
01/26/2019 19H,203
01/26/2019 18H,203
01/26/2019 17H,205
01/26/2019 16H,206
01/26/2019 15H,208
01/26/2019 14H,207
01/26/2019 13H,209
01/26/2019 12H,211
01/26/2019 11H,212
01/26/2019 10H,214
01/26/2019 09H,212
01/26/2019 08H,211
01/26/2019 07H,208
01/26/2019 06H,207
01/26/2019 05H,203
01/26/2019 04H,200
01/26/2019 03H,258
01/26/2019 02H,258
01/26/2019 01H,254
01/26/2019 00H,258
01/25/2019 23H,258
01/25/2019 22H,249
01/25/2019 21H,201
01/25/2019 20H,231
01/25/2019 19H,219
01/25/2019 18H,202
01/25/2019 17H,203
01/25/2019 16H,205
01/25/2019 15H,208
01/25/2019 14H,206
01/25/2019 13H,210
01/25/2019 12H,213
01/25/2019 11H,213
01/25/2019 10H,214
01/25/2019 09H,211
01/25/2019 08H,206
01/25/2019 07H,205
01/25/2019 06H,204
01/25/2019 05H,210
01/25/2019 04H,204
01/25/2019 03H,200
01/25/2019 02H,203
01/25/2019 01H,202
01/25/2019 00H,202
01/24/2019 23H,204
01/24/2019 22H,203
01/24/2019 21H,206
01/24/2019 20H,207
01/24/2019 19H,209
01/24/2019 18H,207
01/24/2019 17H,208
01/24/2019 16H,212
01/24/2019 15H,295
01/24/2019 14H,214
01/24/2019 13H,214
01/24/2019 12H,218
01/24/2019 11H,218
01/24/2019 10H,218
01/24/2019 09H,220
01/24/2019 08H,219
01/24/2019 07H,215
01/24/2019 06H,212
01/24/2019 05H,302
01/24/2019 04H,210
01/24/2019 03H,210
01/24/2019 02H,210
01/24/2019 01H,204
01/24/2019 00H,205
01/23/2019 23H,207
01/23/2019 22H,209
01/23/2019 21H,205
01/23/2019 20H,206
01/23/2019 19H,207
01/23/2019 18H,210
01/23/2019 17H,209
01/23/2019 16H,211
01/23/2019 15H,687
01/23/2019 14H,582
01/23/2019 13H,570
01/23/2019 12H,449
01/23/2019 11H,315
01/23/2019 10H,315
01/23/2019 09H,311
01/23/2019 08H,306
01/23/2019 07H,303
01/23/2019 06H,318
01/23/2019 05H,434
01/23/2019 04H,351
01/23/2019 03H,416
01/23/2019 02H,528
01/23/2019 01H,198
01/23/2019 00H,1156
01/22/2019 23H,1647
01/22/2019 22H,298
01/22/2019 21H,199
01/22/2019 20H,308
01/22/2019 19H,308
01/22/2019 18H,308
01/22/2019 17H,310
01/22/2019 16H,306
01/22/2019 15H,447
01/22/2019 14H,1040
01/22/2019 13H,2870
01/22/2019 12H,3756
01/22/2019 11H,2310
01/22/2019 10H,1348
01/22/2019 09H,810
01/22/2019 08H,390
01/22/2019 07H,394
01/22/2019 06H,336
01/22/2019 05H,205
01/22/2019 04H,914
01/22/2019 03H,1112
01/22/2019 02H,1248
01/22/2019 01H,1538
01/22/2019 00H,2186
01/21/2019 23H,3353
01/21/2019 22H,2784
01/21/2019 21H,1042
01/21/2019 20H,923
01/21/2019 19H,918
01/21/2019 18H,906
01/21/2019 17H,654
01/21/2019 16H,775
01/21/2019 15H,768
01/21/2019 14H,338
01/21/2019 13H,428
01/21/2019 12H,440
01/21/2019 11H,340
01/21/2019 10H,234
01/21/2019 09H,244
01/21/2019 08H,219
01/21/2019 07H,218
01/21/2019 06H,218
01/21/2019 05H,201
01/21/2019 04H,201
01/21/2019 03H,200
01/21/2019 02H,199
01/21/2019 01H,199
01/21/2019 00H,200
01/20/2019 23H,200
01/20/2019 22H,203
01/20/2019 21H,200
01/20/2019 20H,205
01/20/2019 19H,207
01/20/2019 18H,205
01/20/2019 17H,207
01/20/2019 16H,207
01/20/2019 15H,209
01/20/2019 14H,210
01/20/2019 13H,212
01/20/2019 12H,214
01/20/2019 11H,213
01/20/2019 10H,213
01/20/2019 09H,203
01/20/2019 08H,208
01/20/2019 07H,207
01/20/2019 06H,206
01/20/2019 05H,207
01/20/2019 04H,203
01/20/2019 03H,203
01/20/2019 02H,201
01/20/2019 01H,200
01/20/2019 00H,199
01/19/2019 23H,204
01/19/2019 22H,204
01/19/2019 21H,208
01/19/2019 20H,209
01/19/2019 19H,212
01/19/2019 18H,213
01/19/2019 17H,212
01/19/2019 16H,214
01/19/2019 15H,218
01/19/2019 14H,220
01/19/2019 13H,219
01/19/2019 12H,217
01/19/2019 11H,217
01/19/2019 10H,218
01/19/2019 09H,217
01/19/2019 08H,215
01/19/2019 07H,212
01/19/2019 06H,210
01/19/2019 05H,209
01/19/2019 04H,206
01/19/2019 03H,204
01/19/2019 02H,203
01/19/2019 01H,203
01/19/2019 00H,202
01/18/2019 23H,200
01/18/2019 22H,205
01/18/2019 21H,205
01/18/2019 20H,205
01/18/2019 19H,215
01/18/2019 18H,210
01/18/2019 17H,211
01/18/2019 16H,214
01/18/2019 15H,219
01/18/2019 14H,218
01/18/2019 13H,220
01/18/2019 12H,218
01/18/2019 11H,218
01/18/2019 10H,218
01/18/2019 09H,220
01/18/2019 08H,216
01/18/2019 07H,210
01/18/2019 06H,212
01/18/2019 05H,214
01/18/2019 04H,206
01/18/2019 03H,209
01/18/2019 02H,207
01/18/2019 01H,205
