Net generation from nuclear for Carolinas (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390107&sdid=EBA.CAR-ALL.NG.NUC.H
19:06:41 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.CAR-ALL.NG.NUC.H megawatthours
01/26/2021 20H,12040
01/26/2021 19H,12074
01/26/2021 18H,12017
01/26/2021 17H,12050
01/26/2021 16H,12033
01/26/2021 15H,12046
01/26/2021 14H,12046
01/26/2021 13H,12045
01/26/2021 12H,12046
01/26/2021 11H,12040
01/26/2021 10H,12039
01/26/2021 09H,12044
01/26/2021 08H,12036
01/26/2021 07H,12038
01/26/2021 06H,12035
01/26/2021 05H,12036
01/26/2021 04H,12040
01/26/2021 03H,12036
01/26/2021 02H,12038
01/26/2021 01H,12039
01/26/2021 00H,12032
01/25/2021 23H,12041
01/25/2021 22H,12035
01/25/2021 21H,12037
01/25/2021 20H,12038
01/25/2021 19H,12047
01/25/2021 18H,12039
01/25/2021 17H,12040
01/25/2021 16H,12045
01/25/2021 15H,12042
01/25/2021 14H,12040
01/25/2021 13H,12043
01/25/2021 12H,12042
01/25/2021 11H,12062
01/25/2021 10H,12035
01/25/2021 09H,12050
01/25/2021 08H,12048
01/25/2021 07H,12050
01/25/2021 06H,12047
01/25/2021 05H,12053
01/25/2021 04H,12046
01/25/2021 03H,12047
01/25/2021 02H,12053
01/25/2021 01H,12048
01/25/2021 00H,12053
01/24/2021 23H,12056
01/24/2021 22H,12056
01/24/2021 21H,12053
01/24/2021 20H,12052
01/24/2021 19H,12061
01/24/2021 18H,12060
01/24/2021 17H,12066
01/24/2021 16H,12074
01/24/2021 15H,12064
01/24/2021 14H,12065
01/24/2021 13H,12065
01/24/2021 12H,12067
01/24/2021 11H,12061
01/24/2021 10H,12069
01/24/2021 09H,12063
01/24/2021 08H,12063
01/24/2021 07H,12063
01/24/2021 06H,12065
01/24/2021 05H,12060
01/24/2021 04H,12060
01/24/2021 03H,12055
01/24/2021 02H,12062
01/24/2021 01H,12057
01/24/2021 00H,12037
01/23/2021 23H,12034
01/23/2021 22H,12025
01/23/2021 21H,12020
01/23/2021 20H,12007
01/23/2021 19H,12005
01/23/2021 18H,11994
01/23/2021 17H,11978
01/23/2021 16H,11965
01/23/2021 15H,11963
01/23/2021 14H,11948
01/23/2021 13H,11935
01/23/2021 12H,11919
01/23/2021 11H,11913
01/23/2021 10H,11895
01/23/2021 09H,11886
01/23/2021 08H,11866
01/23/2021 07H,11859
01/23/2021 06H,11847
01/23/2021 05H,11832
01/23/2021 04H,11741
01/23/2021 03H,11816
01/23/2021 02H,12000
01/23/2021 01H,12006
01/23/2021 00H,11997
01/22/2021 23H,12001
01/22/2021 22H,11999
01/22/2021 21H,11994
01/22/2021 20H,11990
01/22/2021 19H,12001
01/22/2021 18H,12000
01/22/2021 17H,12011
01/22/2021 16H,12008
01/22/2021 15H,12017
01/22/2021 14H,12015
01/22/2021 13H,12015
01/22/2021 12H,12022
01/22/2021 11H,12015
01/22/2021 10H,12025
01/22/2021 09H,12046
01/22/2021 08H,12041
01/22/2021 07H,12050
01/22/2021 06H,12046
01/22/2021 05H,12048
01/22/2021 04H,12048
01/22/2021 03H,12038
01/22/2021 02H,12038
01/22/2021 01H,12042
01/22/2021 00H,12038
01/21/2021 23H,12042
01/21/2021 22H,12038
01/21/2021 21H,12042
01/21/2021 20H,12042
01/21/2021 19H,12042
01/21/2021 18H,12054
01/21/2021 17H,12053
01/21/2021 16H,12045
01/21/2021 15H,12054
01/21/2021 14H,12063
01/21/2021 13H,12057
01/21/2021 12H,12058
01/21/2021 11H,12055
01/21/2021 10H,12061
01/21/2021 09H,12061
01/21/2021 08H,12070
01/21/2021 07H,12056
01/21/2021 06H,12056
01/21/2021 05H,12058
01/21/2021 04H,12054
01/21/2021 03H,12054
01/21/2021 02H,12056
01/21/2021 01H,12048
01/21/2021 00H,12051
01/20/2021 23H,12052
01/20/2021 22H,12045
01/20/2021 21H,12045
01/20/2021 20H,12030
01/20/2021 19H,12018
01/20/2021 18H,12015
01/20/2021 17H,12021
01/20/2021 16H,12025
01/20/2021 15H,12028
01/20/2021 14H,12028
01/20/2021 13H,12022
01/20/2021 12H,12028
01/20/2021 11H,12021
01/20/2021 10H,12023
01/20/2021 09H,12027
01/20/2021 08H,12028
01/20/2021 07H,12018
01/20/2021 06H,12018
01/20/2021 05H,12014
01/20/2021 04H,12027
01/20/2021 03H,12024
01/20/2021 02H,12025
01/20/2021 01H,12021
01/20/2021 00H,12022
01/19/2021 23H,12028
01/19/2021 22H,12021
01/19/2021 21H,12029
01/19/2021 20H,12029
01/19/2021 19H,12029
01/19/2021 18H,12037
01/19/2021 17H,12040
01/19/2021 16H,12041
01/19/2021 15H,12044
01/19/2021 14H,12047
01/19/2021 13H,12044
01/19/2021 12H,12043
01/19/2021 11H,12048
01/19/2021 10H,12047
01/19/2021 09H,12047
01/19/2021 08H,12042
01/19/2021 07H,12045
01/19/2021 06H,12044
01/19/2021 05H,12050
01/19/2021 04H,12050
01/19/2021 03H,12043
01/19/2021 02H,12046
01/19/2021 01H,12043
01/19/2021 00H,12044
01/18/2021 23H,12044
01/18/2021 22H,12037
01/18/2021 21H,12045
01/18/2021 20H,12039
01/18/2021 19H,12042
01/18/2021 18H,12037
01/18/2021 17H,12044
01/18/2021 16H,12040
01/18/2021 15H,12041
01/18/2021 14H,12053
01/18/2021 13H,12045
01/18/2021 12H,12040
01/18/2021 11H,12040
01/18/2021 10H,12043
01/18/2021 09H,12048
01/18/2021 08H,12066
01/18/2021 07H,12018
01/18/2021 06H,12047
01/18/2021 05H,12044
01/18/2021 04H,12042
01/18/2021 03H,12045
01/18/2021 02H,12039
01/18/2021 01H,12045
01/18/2021 00H,12039
01/17/2021 23H,12032
01/17/2021 22H,12037
01/17/2021 21H,12051
01/17/2021 20H,11994
01/17/2021 19H,11861
01/17/2021 18H,11937
01/17/2021 17H,12052
01/17/2021 16H,12045
01/17/2021 15H,12072
01/17/2021 14H,12075
01/17/2021 13H,12071
01/17/2021 12H,12069
01/17/2021 11H,12074
01/17/2021 10H,12068
01/17/2021 09H,12067
01/17/2021 08H,12076
01/17/2021 07H,12069
01/17/2021 06H,12068
01/17/2021 05H,12069
01/17/2021 04H,12070
01/17/2021 03H,12061
01/17/2021 02H,12052
01/17/2021 01H,12044
01/17/2021 00H,12038
01/16/2021 23H,12030
01/16/2021 22H,12021
01/16/2021 21H,12016
01/16/2021 20H,12000
01/16/2021 19H,11991
01/16/2021 18H,11987
01/16/2021 17H,11973
01/16/2021 16H,11960
01/16/2021 15H,11952
01/16/2021 14H,11947
01/16/2021 13H,11916
01/16/2021 12H,11906
01/16/2021 11H,11901
01/16/2021 10H,11887
01/16/2021 09H,11873
01/16/2021 08H,11860
01/16/2021 07H,11845
01/16/2021 06H,11832
01/16/2021 05H,11790
01/16/2021 04H,11712
01/16/2021 03H,11830
01/16/2021 02H,11989
01/16/2021 01H,11981
01/16/2021 00H,11989
01/15/2021 23H,11989
01/15/2021 22H,11980
01/15/2021 21H,11987
01/15/2021 20H,11987
01/15/2021 19H,11987
01/15/2021 18H,11991
01/15/2021 17H,11992
01/15/2021 16H,11990
01/15/2021 15H,12000
01/15/2021 14H,12010
01/15/2021 13H,11999
01/15/2021 12H,12004
01/15/2021 11H,12008
01/15/2021 10H,12015
01/15/2021 09H,12026
01/15/2021 08H,12029
01/15/2021 07H,12029
01/15/2021 06H,12034
01/15/2021 05H,12028
01/15/2021 04H,12029
01/15/2021 03H,12023
01/15/2021 02H,12029
01/15/2021 01H,12029
01/15/2021 00H,12026
01/14/2021 23H,12026
01/14/2021 22H,12031
01/14/2021 21H,12032
01/14/2021 20H,12025
01/14/2021 19H,12036
01/14/2021 18H,12039
01/14/2021 17H,12031
01/14/2021 16H,12038
01/14/2021 15H,12033
01/14/2021 14H,12044
01/14/2021 13H,12038
01/14/2021 12H,12038
01/14/2021 11H,12038
01/14/2021 10H,12036
01/14/2021 09H,12029
01/14/2021 08H,12029
01/14/2021 07H,12033
01/14/2021 06H,12028
01/14/2021 05H,12035
01/14/2021 04H,12031
01/14/2021 03H,12033
01/14/2021 02H,12030
01/14/2021 01H,12025
01/14/2021 00H,12027
01/13/2021 23H,12026
01/13/2021 22H,12023
01/13/2021 21H,12027
01/13/2021 20H,12026
01/13/2021 19H,12031
01/13/2021 18H,12034
01/13/2021 17H,12032
01/13/2021 16H,12037
01/13/2021 15H,12041
01/13/2021 14H,12042
01/13/2021 13H,12039
01/13/2021 12H,12036
01/13/2021 11H,12040
01/13/2021 10H,12039
01/13/2021 09H,12036
01/13/2021 08H,12033
01/13/2021 07H,12030
01/13/2021 06H,12029
01/13/2021 05H,12030
01/13/2021 04H,12030
01/13/2021 03H,12029
01/13/2021 02H,12031
01/13/2021 01H,12025
01/13/2021 00H,12029
01/12/2021 23H,12024
01/12/2021 22H,12031
01/12/2021 21H,12025
01/12/2021 20H,12028
01/12/2021 19H,12035
01/12/2021 18H,12028
01/12/2021 17H,12036
01/12/2021 16H,12036
01/12/2021 15H,12034
01/12/2021 14H,12041
01/12/2021 13H,12039
01/12/2021 12H,12040
01/12/2021 11H,12039
01/12/2021 10H,12036
01/12/2021 09H,12039
01/12/2021 08H,12036
01/12/2021 07H,12038
01/12/2021 06H,12038
01/12/2021 05H,12036
01/12/2021 04H,12040
01/12/2021 03H,12036
01/12/2021 02H,12037
01/12/2021 01H,12039
01/12/2021 00H,12039
01/11/2021 23H,12039
01/11/2021 22H,12044
01/11/2021 21H,12043
01/11/2021 20H,12043
01/11/2021 19H,12042
01/11/2021 18H,12048
01/11/2021 17H,12049
01/11/2021 16H,12045
01/11/2021 15H,12049
01/11/2021 14H,12046
01/11/2021 13H,12050
01/11/2021 12H,12051
01/11/2021 11H,12052
01/11/2021 10H,12043
01/11/2021 09H,12040
01/11/2021 08H,12047
01/11/2021 07H,12041
01/11/2021 06H,12049
01/11/2021 05H,12043
01/11/2021 04H,12039
01/11/2021 03H,12040
01/11/2021 02H,12038
01/11/2021 01H,12044
01/11/2021 00H,12044
01/10/2021 23H,12045
01/10/2021 22H,12045
01/10/2021 21H,12046
01/10/2021 20H,12054
01/10/2021 19H,12047
01/10/2021 18H,12053
01/10/2021 17H,12052
01/10/2021 16H,12057
01/10/2021 15H,12056
01/10/2021 14H,12055
01/10/2021 13H,12048
01/10/2021 12H,12049
01/10/2021 11H,12050
01/10/2021 10H,12059
01/10/2021 09H,12040
01/10/2021 08H,12052
01/10/2021 07H,12043
01/10/2021 06H,12046
01/10/2021 05H,12048
01/10/2021 04H,12039
01/10/2021 03H,12038
01/10/2021 02H,12032
01/10/2021 01H,12029
01/10/2021 00H,12029
01/9/2021 23H,12018
01/9/2021 22H,11996
01/9/2021 21H,11874
01/9/2021 20H,11897
01/9/2021 19H,12034
01/9/2021 18H,12020
01/9/2021 17H,12027
01/9/2021 16H,11998
01/9/2021 15H,12042
01/9/2021 14H,12050
01/9/2021 13H,12050
01/9/2021 12H,12054
01/9/2021 11H,12053
01/9/2021 10H,12058
01/9/2021 09H,12053
01/9/2021 08H,12054
01/9/2021 07H,12054
01/9/2021 06H,12052
01/9/2021 05H,12050
01/9/2021 04H,12050
01/9/2021 03H,12049
01/9/2021 02H,12053
01/9/2021 01H,12051
01/9/2021 00H,12050
01/8/2021 23H,12054
01/8/2021 22H,12046
01/8/2021 21H,12051
01/8/2021 20H,12048
01/8/2021 19H,12052
01/8/2021 18H,12049
01/8/2021 17H,12052
01/8/2021 16H,12052
01/8/2021 15H,12047
01/8/2021 14H,12056
01/8/2021 13H,12046
01/8/2021 12H,12049
01/8/2021 11H,12057
01/8/2021 10H,12053
01/8/2021 09H,12054
01/8/2021 08H,12054
01/8/2021 07H,12054
01/8/2021 06H,12050
01/8/2021 05H,12054
01/8/2021 04H,12052
01/8/2021 03H,12049
01/8/2021 02H,12056
01/8/2021 01H,12054
01/8/2021 00H,12050
01/7/2021 23H,12057
01/7/2021 22H,12059
01/7/2021 21H,12053
01/7/2021 20H,12055
01/7/2021 19H,12058
01/7/2021 18H,12060
01/7/2021 17H,12058
01/7/2021 16H,12057
01/7/2021 15H,12063
01/7/2021 14H,12057
01/7/2021 13H,12059
01/7/2021 12H,12060
01/7/2021 11H,12059
01/7/2021 10H,12062
01/7/2021 09H,12056
01/7/2021 08H,12058
01/7/2021 07H,12057
01/7/2021 06H,12060
01/7/2021 05H,12060
01/7/2021 04H,12057
01/7/2021 03H,12054
01/7/2021 02H,12060
01/7/2021 01H,12052
01/7/2021 00H,12060
01/6/2021 23H,12055
01/6/2021 22H,12062
01/6/2021 21H,12053
01/6/2021 20H,12059
01/6/2021 19H,12062
01/6/2021 18H,12060
01/6/2021 17H,12056
01/6/2021 16H,12061
01/6/2021 15H,12057
01/6/2021 14H,12062
01/6/2021 13H,12062
01/6/2021 12H,12055
01/6/2021 11H,12060
01/6/2021 10H,12057
01/6/2021 09H,12059
01/6/2021 08H,12060
01/6/2021 07H,12064
01/6/2021 06H,12055
01/6/2021 05H,12053
01/6/2021 04H,12053
01/6/2021 03H,12056
01/6/2021 02H,12051
01/6/2021 01H,12050
01/6/2021 00H,12044
01/5/2021 23H,12053
01/5/2021 22H,12058
01/5/2021 21H,12058
01/5/2021 20H,12055
01/5/2021 19H,12059
01/5/2021 18H,12056
01/5/2021 17H,12056
01/5/2021 16H,12069
01/5/2021 15H,12063
01/5/2021 14H,12060
01/5/2021 13H,12063
01/5/2021 12H,12060
01/5/2021 11H,12062
01/5/2021 10H,12060
01/5/2021 09H,12061
01/5/2021 08H,12060
01/5/2021 07H,12060
01/5/2021 06H,12060
01/5/2021 05H,12064
01/5/2021 04H,12060
01/5/2021 03H,12061
01/5/2021 02H,12054
01/5/2021 01H,12057
01/5/2021 00H,12055
01/4/2021 23H,12059
01/4/2021 22H,12056
01/4/2021 21H,12060
01/4/2021 20H,12057
01/4/2021 19H,12058
01/4/2021 18H,12063
01/4/2021 17H,12059
01/4/2021 16H,12064
01/4/2021 15H,12059
01/4/2021 14H,12059
01/4/2021 13H,12061
01/4/2021 12H,12065
01/4/2021 11H,12056
01/4/2021 10H,12061
01/4/2021 09H,12060
01/4/2021 08H,12059
01/4/2021 07H,12057
01/4/2021 06H,12057
01/4/2021 05H,12053
01/4/2021 04H,12053
01/4/2021 03H,12052
01/4/2021 02H,12046
01/4/2021 01H,12051
01/4/2021 00H,12039
01/3/2021 23H,12050
01/3/2021 22H,12050
01/3/2021 21H,12043
01/3/2021 20H,12046
01/3/2021 19H,12046
01/3/2021 18H,12048
01/3/2021 17H,12053
01/3/2021 16H,12052
01/3/2021 15H,12052
01/3/2021 14H,12045
01/3/2021 13H,12050
01/3/2021 12H,12047
01/3/2021 11H,12045
01/3/2021 10H,12050
01/3/2021 09H,12045
01/3/2021 08H,12045
01/3/2021 07H,12045
01/3/2021 06H,12043
01/3/2021 05H,12046
01/3/2021 04H,12030
01/3/2021 03H,12049
01/3/2021 02H,12039
01/3/2021 01H,12033
01/3/2021 00H,12039
01/2/2021 23H,12040
01/2/2021 22H,12037
01/2/2021 21H,12042
01/2/2021 20H,12048
01/2/2021 19H,12042
01/2/2021 18H,12049
01/2/2021 17H,12054
01/2/2021 16H,12050
01/2/2021 15H,12054
01/2/2021 14H,12050
01/2/2021 13H,12047
01/2/2021 12H,12048
01/2/2021 11H,12060
01/2/2021 10H,12066
01/2/2021 09H,12061
01/2/2021 08H,12061
01/2/2021 07H,12062
01/2/2021 06H,12060
01/2/2021 05H,12064
01/2/2021 04H,12057
01/2/2021 03H,12064
01/2/2021 02H,12058
01/2/2021 01H,12060
01/2/2021 00H,12062
01/1/2021 23H,12062
01/1/2021 22H,12057
01/1/2021 21H,12059
01/1/2021 20H,12058
01/1/2021 19H,12049
01/1/2021 18H,12060
01/1/2021 17H,12053
01/1/2021 16H,12055
01/1/2021 15H,12053
01/1/2021 14H,12048
01/1/2021 13H,12045
01/1/2021 12H,12048
01/1/2021 11H,12045
01/1/2021 10H,12047
01/1/2021 09H,12045
01/1/2021 08H,12042
01/1/2021 07H,12042
01/1/2021 06H,12042
01/1/2021 05H,12046
01/1/2021 04H,12047
01/1/2021 03H,12046
01/1/2021 02H,12038
01/1/2021 01H,12046
01/1/2021 00H,12042
12/31/2020 23H,12043
12/31/2020 22H,12043
12/31/2020 21H,12042
12/31/2020 20H,12052
12/31/2020 19H,12047
12/31/2020 18H,12051
12/31/2020 17H,12057
12/31/2020 16H,12057
12/31/2020 15H,12069
12/31/2020 14H,12064
12/31/2020 13H,12056
12/31/2020 12H,12063
12/31/2020 11H,12065
12/31/2020 10H,12064
12/31/2020 09H,12068
12/31/2020 08H,12066
12/31/2020 07H,12067
12/31/2020 06H,12064
12/31/2020 05H,12068
12/31/2020 04H,12064
12/31/2020 03H,12071
12/31/2020 02H,12070
12/31/2020 01H,12070
12/31/2020 00H,12073
12/30/2020 23H,12068
12/30/2020 22H,12075
12/30/2020 21H,12068
12/30/2020 20H,12069
12/30/2020 19H,12070
12/30/2020 18H,12069
12/30/2020 17H,12068
12/30/2020 16H,12070
12/30/2020 15H,12072
12/30/2020 14H,12078
12/30/2020 13H,12072
12/30/2020 12H,12076
12/30/2020 11H,12074
12/30/2020 10H,12074
12/30/2020 09H,12077
12/30/2020 08H,12070
12/30/2020 07H,12082
12/30/2020 06H,12068
12/30/2020 05H,12070
12/30/2020 04H,12073
12/30/2020 03H,12070
12/30/2020 02H,12065
12/30/2020 01H,12064
12/30/2020 00H,12065
12/29/2020 23H,12066
12/29/2020 22H,12064
12/29/2020 21H,12062
12/29/2020 20H,12065
12/29/2020 19H,12065
12/29/2020 18H,12067
12/29/2020 17H,12064
12/29/2020 16H,12069
12/29/2020 15H,12065
12/29/2020 14H,12066
12/29/2020 13H,12074
12/29/2020 12H,12073
12/29/2020 11H,12063
12/29/2020 10H,12068
12/29/2020 09H,12069
12/29/2020 08H,12072
12/29/2020 07H,12064
12/29/2020 06H,12064
12/29/2020 05H,12061
12/29/2020 04H,12058
12/29/2020 03H,12058
12/29/2020 02H,12063
12/29/2020 01H,12049
12/29/2020 00H,12060
12/28/2020 23H,12053
12/28/2020 22H,12058
12/28/2020 21H,12055
12/28/2020 20H,12055
12/28/2020 19H,12063
12/28/2020 18H,12059
12/28/2020 17H,11979
12/28/2020 16H,12065
12/28/2020 15H,12069
12/28/2020 14H,12073
12/28/2020 13H,12074
12/28/2020 12H,12070
12/28/2020 11H,12073
12/28/2020 10H,12069
12/28/2020 09H,12073
12/28/2020 08H,12071
12/28/2020 07H,12067
12/28/2020 06H,12075
12/28/2020 05H,12068
12/28/2020 04H,12067
12/28/2020 03H,12065
12/28/2020 02H,12066
12/28/2020 01H,12069
12/28/2020 00H,12061
12/27/2020 23H,12071
12/27/2020 22H,12066
12/27/2020 21H,12075
12/27/2020 20H,12073
12/27/2020 19H,12073
12/27/2020 18H,12071
12/27/2020 17H,12078
12/27/2020 16H,12079
12/27/2020 15H,12081
12/27/2020 14H,12079
12/27/2020 13H,12077
12/27/2020 12H,12079
12/27/2020 11H,12074
12/27/2020 10H,12076
12/27/2020 09H,12079
12/27/2020 08H,12075
12/27/2020 07H,12075
12/27/2020 06H,12073
12/27/2020 05H,12077
12/27/2020 04H,12074
12/27/2020 03H,12073
12/27/2020 02H,12072
12/27/2020 01H,12074
12/27/2020 00H,12077
12/26/2020 23H,12076
12/26/2020 22H,12079
12/26/2020 21H,12076
12/26/2020 20H,12077
12/26/2020 19H,12082
12/26/2020 18H,12080
12/26/2020 17H,12080
12/26/2020 16H,12083
12/26/2020 15H,12076
12/26/2020 14H,12084
12/26/2020 13H,12084
12/26/2020 12H,12082
12/26/2020 11H,12088
12/26/2020 10H,12078
12/26/2020 09H,12081
12/26/2020 08H,12076
12/26/2020 07H,12081
12/26/2020 06H,12078
12/26/2020 05H,12077
12/26/2020 04H,12072
12/26/2020 03H,12075
12/26/2020 02H,12074
12/26/2020 01H,12078
12/26/2020 00H,12073
12/25/2020 23H,12078
12/25/2020 22H,12072
12/25/2020 21H,12074
12/25/2020 20H,12073
12/25/2020 19H,12075
12/25/2020 18H,12072
12/25/2020 17H,12071
12/25/2020 16H,12070
12/25/2020 15H,12072
12/25/2020 14H,12069
12/25/2020 13H,12067
12/25/2020 12H,12067
12/25/2020 11H,12069
12/25/2020 10H,12064
12/25/2020 09H,12065
12/25/2020 08H,12055
12/25/2020 07H,12056
12/25/2020 06H,12038
12/25/2020 05H,12051
12/25/2020 04H,12035
12/25/2020 03H,12027
12/25/2020 02H,12020
12/25/2020 01H,12020
12/25/2020 00H,12024
12/24/2020 23H,12018
12/24/2020 22H,12020
12/24/2020 21H,12015
12/24/2020 20H,12016
12/24/2020 19H,12016
12/24/2020 18H,12019
12/24/2020 17H,12022
12/24/2020 16H,12029
12/24/2020 15H,12024
12/24/2020 14H,12022
12/24/2020 13H,12028
12/24/2020 12H,12028
12/24/2020 11H,12033
12/24/2020 10H,12035
12/24/2020 09H,12033
12/24/2020 08H,12026
12/24/2020 07H,12025
12/24/2020 06H,12028
12/24/2020 05H,12028
12/24/2020 04H,12024
12/24/2020 03H,12023
12/24/2020 02H,12022
12/24/2020 01H,12008
12/24/2020 00H,12011
12/23/2020 23H,11998
12/23/2020 22H,11969
12/23/2020 21H,11913
12/23/2020 20H,11831
12/23/2020 19H,11768
12/23/2020 18H,11695
12/23/2020 17H,11553
12/23/2020 16H,11507
12/23/2020 15H,11467
12/23/2020 14H,11461
12/23/2020 13H,11458
12/23/2020 12H,11450
12/23/2020 11H,11460
12/23/2020 10H,11434
12/23/2020 09H,11434
12/23/2020 08H,11437
12/23/2020 07H,11436
12/23/2020 06H,11435
12/23/2020 05H,11429
12/23/2020 04H,11418
12/23/2020 03H,11337
12/23/2020 02H,11223
12/23/2020 01H,11221
12/23/2020 00H,11210
12/22/2020 23H,11192
12/22/2020 22H,11101
12/22/2020 21H,11029
12/22/2020 20H,11008
12/22/2020 19H,11007
12/22/2020 18H,11005
12/22/2020 17H,11007
12/22/2020 16H,11006
12/22/2020 15H,11007
12/22/2020 14H,11007
12/22/2020 13H,11011
12/22/2020 12H,11009
12/22/2020 11H,11009
12/22/2020 10H,11007
12/22/2020 09H,11007
12/22/2020 08H,10987
12/22/2020 07H,10980
12/22/2020 06H,10971
12/22/2020 05H,10955
12/22/2020 04H,10948
12/22/2020 03H,10937
12/22/2020 02H,11006
12/22/2020 01H,10999
12/22/2020 00H,11007
12/21/2020 23H,10993
12/21/2020 22H,11012
12/21/2020 21H,11000
12/21/2020 20H,11005
12/21/2020 19H,11013
12/21/2020 18H,11014
12/21/2020 17H,11013
12/21/2020 16H,11015
12/21/2020 15H,11015
12/21/2020 14H,11014
12/21/2020 13H,11015
12/21/2020 12H,11013
12/21/2020 11H,11017
12/21/2020 10H,11018
12/21/2020 09H,11025
12/21/2020 08H,11019
12/21/2020 07H,11019
12/21/2020 06H,11023
12/21/2020 05H,11021
12/21/2020 04H,11020
12/21/2020 03H,11022
12/21/2020 02H,11018
12/21/2020 01H,11021
12/21/2020 00H,11018
12/20/2020 23H,11022
12/20/2020 22H,11016
12/20/2020 21H,11011
12/20/2020 20H,11022
12/20/2020 19H,11025
12/20/2020 18H,11019
12/20/2020 17H,11026
12/20/2020 16H,11018
12/20/2020 15H,11023
12/20/2020 14H,11020
12/20/2020 13H,11020
12/20/2020 12H,11024
12/20/2020 11H,11023
12/20/2020 10H,11023
12/20/2020 09H,11017
12/20/2020 08H,11030
12/20/2020 07H,11022
12/20/2020 06H,11017
12/20/2020 05H,11021
12/20/2020 04H,11028
12/20/2020 03H,11016
12/20/2020 02H,11013
12/20/2020 01H,11014
12/20/2020 00H,11016
12/19/2020 23H,11017
12/19/2020 22H,11017
12/19/2020 21H,11018
12/19/2020 20H,11022
12/19/2020 19H,11026
12/19/2020 18H,11023
12/19/2020 17H,11025
12/19/2020 16H,11027
12/19/2020 15H,11022
12/19/2020 14H,11024
12/19/2020 13H,11023
12/19/2020 12H,11022
12/19/2020 11H,11022
12/19/2020 10H,11021
12/19/2020 09H,11020
12/19/2020 08H,11026
12/19/2020 07H,11020
12/19/2020 06H,11024
12/19/2020 05H,11028
12/19/2020 04H,11030
12/19/2020 03H,11023
12/19/2020 02H,11022
12/19/2020 01H,11022
12/19/2020 00H,11012
12/18/2020 23H,11022
12/18/2020 22H,11026
12/18/2020 21H,11018
12/18/2020 20H,11021
12/18/2020 19H,11024
12/18/2020 18H,11034
12/18/2020 17H,11032
12/18/2020 16H,11025
12/18/2020 15H,11029
12/18/2020 14H,11026
12/18/2020 13H,11028
12/18/2020 12H,11028
12/18/2020 11H,11024
12/18/2020 10H,11025
12/18/2020 09H,11030
12/18/2020 08H,11022
12/18/2020 07H,11027
12/18/2020 06H,11026
12/18/2020 05H,11026
12/18/2020 04H,11025
12/18/2020 03H,11024
12/18/2020 02H,11030
12/18/2020 01H,11024
12/18/2020 00H,11021
12/17/2020 23H,11027
12/17/2020 22H,11018
12/17/2020 21H,11026
12/17/2020 20H,11021
12/17/2020 19H,11022
12/17/2020 18H,11031
12/17/2020 17H,11026
12/17/2020 16H,11025
12/17/2020 15H,11022
12/17/2020 14H,11025
12/17/2020 13H,11020
12/17/2020 12H,11026
12/17/2020 11H,11019
12/17/2020 10H,11021
12/17/2020 09H,11018
12/17/2020 08H,11010
12/17/2020 07H,11018
12/17/2020 06H,11010
12/17/2020 05H,11011
12/17/2020 04H,11014
12/17/2020 03H,11011
12/17/2020 02H,11006
12/17/2020 01H,11011
12/17/2020 00H,11008
12/16/2020 23H,11008
12/16/2020 22H,11012
12/16/2020 21H,11012
12/16/2020 20H,11009
12/16/2020 19H,11008
12/16/2020 18H,11003
12/16/2020 17H,10995
12/16/2020 16H,10997
12/16/2020 15H,10997
12/16/2020 14H,11710
12/16/2020 13H,11835
12/16/2020 12H,11833
12/16/2020 11H,11831
12/16/2020 10H,11832
12/16/2020 09H,11837
12/16/2020 08H,11829
12/16/2020 07H,11828
12/16/2020 06H,11838
12/16/2020 05H,12000
12/16/2020 04H,12046
12/16/2020 03H,12042
12/16/2020 02H,12047
12/16/2020 01H,12046
12/16/2020 00H,12037
12/15/2020 23H,12045
12/15/2020 22H,12040
12/15/2020 21H,12043
12/15/2020 20H,12041
12/15/2020 19H,12048
