Net generation from natural gas for Carolinas (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390107&sdid=EBA.CAR-ALL.NG.NG.H
19:06:34 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.CAR-ALL.NG.NG.H megawatthours
03/25/2020 01H,7680
03/25/2020 00H,7615
03/24/2020 23H,7472
03/24/2020 22H,7355
03/24/2020 21H,7332
03/24/2020 20H,7387
03/24/2020 19H,7430
03/24/2020 18H,7570
03/24/2020 17H,7437
03/24/2020 16H,7463
03/24/2020 15H,7776
03/24/2020 14H,8081
03/24/2020 13H,8474
03/24/2020 12H,8575
03/24/2020 11H,8224
03/24/2020 10H,7860
03/24/2020 09H,7394
03/24/2020 08H,7339
03/24/2020 07H,7272
03/24/2020 06H,7089
03/24/2020 05H,7175
03/24/2020 04H,7171
03/24/2020 03H,7358
03/24/2020 02H,7461
03/24/2020 01H,7962
03/24/2020 00H,7953
03/23/2020 23H,7909
03/23/2020 22H,7670
03/23/2020 21H,7635
03/23/2020 20H,7645
03/23/2020 19H,7639
03/23/2020 18H,7853
03/23/2020 17H,8253
03/23/2020 16H,8802
03/23/2020 15H,7825
03/23/2020 14H,6996
03/23/2020 13H,6969
03/23/2020 12H,6856
03/23/2020 11H,6783
03/23/2020 10H,6310
03/23/2020 09H,5728
03/23/2020 08H,5362
03/23/2020 07H,5345
03/23/2020 06H,5445
03/23/2020 05H,5566
03/23/2020 04H,6197
03/23/2020 03H,6734
03/23/2020 02H,6819
03/23/2020 01H,6714
03/23/2020 00H,6731
03/22/2020 23H,6646
03/22/2020 22H,6548
03/22/2020 21H,6154
03/22/2020 20H,5910
03/22/2020 19H,5672
03/22/2020 18H,5650
03/22/2020 17H,5605
03/22/2020 16H,5561
03/22/2020 15H,5748
03/22/2020 14H,5722
03/22/2020 13H,5372
03/22/2020 12H,5295
03/22/2020 11H,4657
03/22/2020 10H,4400
03/22/2020 09H,4256
03/22/2020 08H,4281
03/22/2020 07H,4441
03/22/2020 06H,4832
03/22/2020 05H,5311
03/22/2020 04H,5555
03/22/2020 03H,5736
03/22/2020 02H,5749
03/22/2020 01H,5889
03/22/2020 00H,5829
03/21/2020 23H,5874
03/21/2020 22H,5837
03/21/2020 21H,5778
03/21/2020 20H,5700
03/21/2020 19H,5724
03/21/2020 18H,5624
03/21/2020 17H,5467
03/21/2020 16H,5356
03/21/2020 15H,5369
03/21/2020 14H,5246
03/21/2020 13H,4979
03/21/2020 12H,5036
03/21/2020 11H,4997
03/21/2020 10H,4943
03/21/2020 09H,5151
03/21/2020 08H,5215
03/21/2020 07H,5462
03/21/2020 06H,5744
03/21/2020 05H,5856
03/21/2020 04H,6042
03/21/2020 03H,6284
03/21/2020 02H,6984
03/21/2020 01H,7446
03/21/2020 00H,7546
03/20/2020 23H,7467
03/20/2020 22H,6932
03/20/2020 21H,6505
03/20/2020 20H,6261
03/20/2020 19H,6107
03/20/2020 18H,6067
03/20/2020 17H,5903
03/20/2020 16H,5699
03/20/2020 15H,5612
03/20/2020 14H,5595
03/20/2020 13H,5691
03/20/2020 12H,5901
03/20/2020 11H,5659
03/20/2020 10H,5205
03/20/2020 09H,4855
03/20/2020 08H,4691
03/20/2020 07H,5049
03/20/2020 06H,5274
03/20/2020 05H,5681
03/20/2020 04H,5991
03/20/2020 03H,6249
03/20/2020 02H,6465
03/20/2020 01H,6810
03/20/2020 00H,6689
03/19/2020 23H,6383
03/19/2020 22H,6053
03/19/2020 21H,5913
03/19/2020 20H,5584
03/19/2020 19H,5350
03/19/2020 18H,5246
03/19/2020 17H,5362
03/19/2020 16H,5408
03/19/2020 15H,5424
03/19/2020 14H,5946
03/19/2020 13H,6445
03/19/2020 12H,6340
03/19/2020 11H,5873
03/19/2020 10H,5169
03/19/2020 09H,4469
03/19/2020 08H,4266
03/19/2020 07H,4512
03/19/2020 06H,4793
03/19/2020 05H,5139
03/19/2020 04H,5807
03/19/2020 03H,5919
03/19/2020 02H,6139
03/19/2020 01H,6280
03/19/2020 00H,6293
03/18/2020 23H,6096
03/18/2020 22H,5773
03/18/2020 21H,5729
03/18/2020 20H,5400
03/18/2020 19H,5453
03/18/2020 18H,5524
03/18/2020 17H,5284
03/18/2020 16H,5588
03/18/2020 15H,5705
03/18/2020 14H,5819
03/18/2020 13H,5801
03/18/2020 12H,6097
03/18/2020 11H,6175
03/18/2020 10H,5883
03/18/2020 09H,5586
03/18/2020 08H,5456
03/18/2020 07H,5347
03/18/2020 06H,5359
03/18/2020 05H,5706
03/18/2020 04H,5772
03/18/2020 03H,6167
03/18/2020 02H,6307
03/18/2020 01H,6318
03/18/2020 00H,6293
03/17/2020 23H,6214
03/17/2020 22H,5910
03/17/2020 21H,5820
03/17/2020 20H,5875
03/17/2020 19H,6080
03/17/2020 18H,6643
03/17/2020 17H,6596
03/17/2020 16H,6742
03/17/2020 15H,6944
03/17/2020 14H,6917
03/17/2020 13H,6848
03/17/2020 12H,6778
03/17/2020 11H,6219
03/17/2020 10H,5551
03/17/2020 09H,5172
03/17/2020 08H,5111
03/17/2020 07H,5160
03/17/2020 06H,5387
03/17/2020 05H,5655
03/17/2020 04H,5742
03/17/2020 03H,6167
03/17/2020 02H,6146
03/17/2020 01H,6208
03/17/2020 00H,6070
03/16/2020 23H,5922
03/16/2020 22H,5932
03/16/2020 21H,5911
03/16/2020 20H,5725
03/16/2020 19H,5683
03/16/2020 18H,5780
03/16/2020 17H,6088
03/16/2020 16H,6437
03/16/2020 15H,6784
03/16/2020 14H,7032
03/16/2020 13H,7049
03/16/2020 12H,6894
03/16/2020 11H,6458
03/16/2020 10H,5747
03/16/2020 09H,5046
03/16/2020 08H,4689
03/16/2020 07H,4406
03/16/2020 06H,4467
03/16/2020 05H,4855
03/16/2020 04H,5203
03/16/2020 03H,5633
03/16/2020 02H,5745
03/16/2020 01H,5809
03/16/2020 00H,5792
03/15/2020 23H,5534
03/15/2020 22H,5373
03/15/2020 21H,5281
03/15/2020 20H,5210
03/15/2020 19H,5177
03/15/2020 18H,5427
03/15/2020 17H,5484
03/15/2020 16H,5849
03/15/2020 15H,6106
03/15/2020 14H,6192
03/15/2020 13H,5878
03/15/2020 12H,5424
03/15/2020 11H,5012
03/15/2020 10H,4542
03/15/2020 09H,4437
03/15/2020 08H,4466
03/15/2020 07H,4630
03/15/2020 06H,4808
03/15/2020 05H,4926
03/15/2020 04H,5186
03/15/2020 03H,5607
03/15/2020 02H,6074
03/15/2020 01H,6199
03/15/2020 00H,6081
03/14/2020 23H,5845
03/14/2020 22H,5786
03/14/2020 21H,5519
03/14/2020 20H,4954
03/14/2020 19H,4527
03/14/2020 18H,4687
03/14/2020 17H,4661
03/14/2020 16H,4641
03/14/2020 15H,4893
03/14/2020 14H,5187
03/14/2020 13H,5663
03/14/2020 12H,5412
03/14/2020 11H,5058
03/14/2020 10H,4731
03/14/2020 09H,4521
03/14/2020 08H,4465
03/14/2020 07H,4454
03/14/2020 06H,4873
03/14/2020 05H,5394
03/14/2020 04H,5945
03/14/2020 03H,6250
03/14/2020 02H,6306
03/14/2020 01H,6428
03/14/2020 00H,6528
03/13/2020 23H,6503
03/13/2020 22H,6455
03/13/2020 21H,6264
03/13/2020 20H,6246
03/13/2020 19H,6012
03/13/2020 18H,5948
03/13/2020 17H,6026
03/13/2020 16H,6085
03/13/2020 15H,6108
03/13/2020 14H,6205
03/13/2020 13H,6365
03/13/2020 12H,6479
03/13/2020 11H,6227
03/13/2020 10H,5478
03/13/2020 09H,4912
03/13/2020 08H,4888
03/13/2020 07H,4945
03/13/2020 06H,5396
03/13/2020 05H,5792
03/13/2020 04H,6057
03/13/2020 03H,6672
03/13/2020 02H,7436
03/13/2020 01H,7733
03/13/2020 00H,7641
03/12/2020 23H,7309
03/12/2020 22H,6591
03/12/2020 21H,6223
03/12/2020 20H,5859
03/12/2020 19H,5475
03/12/2020 18H,5284
03/12/2020 17H,5388
03/12/2020 16H,5550
03/12/2020 15H,5912
03/12/2020 14H,6566
03/12/2020 13H,7023
03/12/2020 12H,7120
03/12/2020 11H,6824
03/12/2020 10H,5992
03/12/2020 09H,5393
03/12/2020 08H,5145
03/12/2020 07H,5125
03/12/2020 06H,5302
03/12/2020 05H,5700
03/12/2020 04H,6033
03/12/2020 03H,6690
03/12/2020 02H,7446
03/12/2020 01H,7856
03/12/2020 00H,7667
03/11/2020 23H,7156
03/11/2020 22H,6847
03/11/2020 21H,6318
03/11/2020 20H,6003
03/11/2020 19H,5685
03/11/2020 18H,5574
03/11/2020 17H,5266
03/11/2020 16H,5193
03/11/2020 15H,6129
03/11/2020 14H,6872
03/11/2020 13H,7625
03/11/2020 12H,7659
03/11/2020 11H,7045
03/11/2020 10H,6140
03/11/2020 09H,5793
03/11/2020 08H,5516
03/11/2020 07H,5507
03/11/2020 06H,5601
03/11/2020 05H,5699
03/11/2020 04H,6024
03/11/2020 03H,6766
03/11/2020 02H,7069
03/11/2020 01H,7598
03/11/2020 00H,7655
03/10/2020 23H,7205
03/10/2020 22H,6801
03/10/2020 21H,6770
03/10/2020 20H,6592
03/10/2020 19H,6584
03/10/2020 18H,6686
03/10/2020 17H,6727
03/10/2020 16H,7007
03/10/2020 15H,7287
03/10/2020 14H,7423
03/10/2020 13H,7484
03/10/2020 12H,7544
03/10/2020 11H,6984
03/10/2020 10H,6303
03/10/2020 09H,5924
03/10/2020 08H,5711
03/10/2020 07H,5672
03/10/2020 06H,5800
03/10/2020 05H,5864
03/10/2020 04H,5957
03/10/2020 03H,6620
03/10/2020 02H,7101
03/10/2020 01H,7545
03/10/2020 00H,7161
03/9/2020 23H,6648
03/9/2020 22H,6129
03/9/2020 21H,5970
03/9/2020 20H,5820
03/9/2020 19H,5407
03/9/2020 18H,5015
03/9/2020 17H,5134
03/9/2020 16H,5808
03/9/2020 15H,6408
03/9/2020 14H,7505
03/9/2020 13H,10127
03/9/2020 12H,11196
03/9/2020 11H,10001
03/9/2020 10H,8253
03/9/2020 09H,6783
03/9/2020 08H,6070
03/9/2020 07H,5944
03/9/2020 06H,5859
03/9/2020 05H,5778
03/9/2020 04H,5777
03/9/2020 03H,5813
03/9/2020 02H,6046
03/9/2020 01H,6086
03/9/2020 00H,5865
03/8/2020 23H,5502
03/8/2020 22H,4995
03/8/2020 21H,4202
03/8/2020 20H,3904
03/8/2020 19H,3922
03/8/2020 18H,4351
03/8/2020 17H,4977
03/8/2020 16H,5619
03/8/2020 15H,7288
03/8/2020 14H,9622
03/8/2020 13H,10454
03/8/2020 12H,10502
03/8/2020 11H,10266
03/8/2020 10H,9539
03/8/2020 09H,8708
03/8/2020 08H,8143
03/8/2020 07H,7367
03/8/2020 06H,6821
03/8/2020 05H,7132
03/8/2020 04H,7336
03/8/2020 03H,7202
03/8/2020 02H,7033
03/8/2020 01H,6795
03/8/2020 00H,6360
03/7/2020 23H,6124
03/7/2020 22H,5425
03/7/2020 21H,4664
03/7/2020 20H,4696
03/7/2020 19H,5291
03/7/2020 18H,5756
03/7/2020 17H,6281
03/7/2020 16H,7030
03/7/2020 15H,7754
03/7/2020 14H,8484
03/7/2020 13H,8911
03/7/2020 12H,9058
03/7/2020 11H,8623
03/7/2020 10H,7909
03/7/2020 09H,7685
03/7/2020 08H,7564
03/7/2020 07H,7566
03/7/2020 06H,7506
03/7/2020 05H,7545
03/7/2020 04H,7547
03/7/2020 03H,7950
03/7/2020 02H,8255
03/7/2020 01H,8114
03/7/2020 00H,7771
03/6/2020 23H,6920
03/6/2020 22H,6518
03/6/2020 21H,6350
03/6/2020 20H,6151
03/6/2020 19H,6283
03/6/2020 18H,6136
03/6/2020 17H,6206
03/6/2020 16H,6393
03/6/2020 15H,7095
03/6/2020 14H,8017
03/6/2020 13H,9111
03/6/2020 12H,9087
03/6/2020 11H,8388
03/6/2020 10H,7740
03/6/2020 09H,7434
03/6/2020 08H,7386
03/6/2020 07H,7339
03/6/2020 06H,7486
03/6/2020 05H,7636
03/6/2020 04H,7589
03/6/2020 03H,7813
03/6/2020 02H,8290
03/6/2020 01H,8363
03/6/2020 00H,8317
03/5/2020 23H,7874
03/5/2020 22H,7660
03/5/2020 21H,7403
03/5/2020 20H,7315
03/5/2020 19H,7426
03/5/2020 18H,7336
03/5/2020 17H,7441
03/5/2020 16H,7471
03/5/2020 15H,7430
03/5/2020 14H,7476
03/5/2020 13H,7464
03/5/2020 12H,7402
03/5/2020 11H,6852
03/5/2020 10H,6516
03/5/2020 09H,6257
03/5/2020 08H,6113
03/5/2020 07H,6176
03/5/2020 06H,6277
03/5/2020 05H,6386
03/5/2020 04H,6828
03/5/2020 03H,7078
03/5/2020 02H,7276
03/5/2020 01H,7363
03/5/2020 00H,7223
03/4/2020 23H,7006
03/4/2020 22H,6639
03/4/2020 21H,6316
03/4/2020 20H,6276
03/4/2020 19H,6354
03/4/2020 18H,6379
03/4/2020 17H,6530
03/4/2020 16H,6648
03/4/2020 15H,6679
03/4/2020 14H,6775
03/4/2020 13H,6921
03/4/2020 12H,7033
03/4/2020 11H,6384
03/4/2020 10H,5896
03/4/2020 09H,5480
03/4/2020 08H,5416
03/4/2020 07H,5524
03/4/2020 06H,5660
03/4/2020 05H,5937
03/4/2020 04H,6256
03/4/2020 03H,6475
03/4/2020 02H,6592
03/4/2020 01H,6701
03/4/2020 00H,6670
03/3/2020 23H,6515
03/3/2020 22H,6403
03/3/2020 21H,6347
03/3/2020 20H,6238
03/3/2020 19H,6343
03/3/2020 18H,6432
03/3/2020 17H,6325
03/3/2020 16H,6309
03/3/2020 15H,6497
03/3/2020 14H,6456
03/3/2020 13H,7168
03/3/2020 12H,7601
03/3/2020 11H,6811
03/3/2020 10H,6113
03/3/2020 09H,5869
03/3/2020 08H,5840
03/3/2020 07H,5913
03/3/2020 06H,5869
03/3/2020 05H,5997
03/3/2020 04H,6349
03/3/2020 03H,6700
03/3/2020 02H,6732
03/3/2020 01H,6669
03/3/2020 00H,6597
03/2/2020 23H,6305
03/2/2020 22H,6229
03/2/2020 21H,6041
03/2/2020 20H,5805
03/2/2020 19H,5559
03/2/2020 18H,5123
03/2/2020 17H,5209
03/2/2020 16H,5347
03/2/2020 15H,5943
03/2/2020 14H,6919
03/2/2020 13H,8012
03/2/2020 12H,7901
03/2/2020 11H,7165
03/2/2020 10H,6853
03/2/2020 09H,6542
03/2/2020 08H,6404
03/2/2020 07H,6297
03/2/2020 06H,6383
03/2/2020 05H,6442
03/2/2020 04H,6833
03/2/2020 03H,6854
03/2/2020 02H,7000
03/2/2020 01H,7027
03/2/2020 00H,6719
03/1/2020 23H,5980
03/1/2020 22H,5274
03/1/2020 21H,4517
03/1/2020 20H,4365
03/1/2020 19H,4340
03/1/2020 18H,4744
03/1/2020 17H,5095
03/1/2020 16H,5509
03/1/2020 15H,6444
03/1/2020 14H,7713
03/1/2020 13H,9618
03/1/2020 12H,9762
03/1/2020 11H,9366
03/1/2020 10H,8708
03/1/2020 09H,8382
03/1/2020 08H,8330
03/1/2020 07H,8291
03/1/2020 06H,8262
03/1/2020 05H,7947
03/1/2020 04H,8064
03/1/2020 03H,8034
03/1/2020 02H,8050
03/1/2020 01H,7763
03/1/2020 00H,7228
02/29/2020 23H,6462
02/29/2020 22H,5736
02/29/2020 21H,5012
02/29/2020 20H,5006
02/29/2020 19H,5629
02/29/2020 18H,5837
02/29/2020 17H,5625
02/29/2020 16H,5901
02/29/2020 15H,6590
02/29/2020 14H,7185
02/29/2020 13H,8034
02/29/2020 12H,8051
02/29/2020 11H,7771
02/29/2020 10H,7241
02/29/2020 09H,7023
02/29/2020 08H,6970
02/29/2020 07H,6970
02/29/2020 06H,6890
02/29/2020 05H,6933
02/29/2020 04H,6777
02/29/2020 03H,6992
02/29/2020 02H,7016
02/29/2020 01H,7101
02/29/2020 00H,7157
02/28/2020 23H,7042
02/28/2020 22H,6737
02/28/2020 21H,6577
02/28/2020 20H,6401
02/28/2020 19H,6332
02/28/2020 18H,6339
02/28/2020 17H,6224
02/28/2020 16H,6971
02/28/2020 15H,7888
02/28/2020 14H,9362
02/28/2020 13H,11453
02/28/2020 12H,10916
02/28/2020 11H,9467
02/28/2020 10H,8435
02/28/2020 09H,7922
02/28/2020 08H,7761
02/28/2020 07H,7653
02/28/2020 06H,7610
02/28/2020 05H,7808
02/28/2020 04H,7810
02/28/2020 03H,7740
02/28/2020 02H,7674
02/28/2020 01H,7807
02/28/2020 00H,7577
02/27/2020 23H,6917
02/27/2020 22H,6360
02/27/2020 21H,5704
02/27/2020 20H,5793
02/27/2020 19H,6126
02/27/2020 18H,6257
02/27/2020 17H,6539
02/27/2020 16H,6765
02/27/2020 15H,6726
02/27/2020 14H,7354
02/27/2020 13H,8070
02/27/2020 12H,7972
02/27/2020 11H,7466
02/27/2020 10H,7013
02/27/2020 09H,6375
02/27/2020 08H,6060
02/27/2020 07H,5696
02/27/2020 06H,5411
02/27/2020 05H,5668
02/27/2020 04H,6318
02/27/2020 03H,6765
02/27/2020 02H,6987
02/27/2020 01H,6987
02/27/2020 00H,6942
02/26/2020 23H,6840
02/26/2020 22H,6630
02/26/2020 21H,6659
02/26/2020 20H,6570
02/26/2020 19H,6485
02/26/2020 18H,6355
02/26/2020 17H,6687
02/26/2020 16H,6711
02/26/2020 15H,6796
02/26/2020 14H,6908
02/26/2020 13H,7131
02/26/2020 12H,6815
02/26/2020 11H,6024
02/26/2020 10H,5487
02/26/2020 09H,5096
02/26/2020 08H,5021
02/26/2020 07H,5117
02/26/2020 06H,5161
02/26/2020 05H,5384
02/26/2020 04H,6093
02/26/2020 03H,6552
02/26/2020 02H,7031
02/26/2020 01H,7075
02/26/2020 00H,6839
02/25/2020 23H,6428
02/25/2020 22H,6336
02/25/2020 21H,6049
02/25/2020 20H,6103
02/25/2020 19H,6167
02/25/2020 18H,6280
02/25/2020 17H,6593
02/25/2020 16H,6777
02/25/2020 15H,7324
02/25/2020 14H,7418
02/25/2020 13H,7320
02/25/2020 12H,7188
02/25/2020 11H,6962
02/25/2020 10H,6353
02/25/2020 09H,6133
02/25/2020 08H,6097
02/25/2020 07H,6041
02/25/2020 06H,6067
02/25/2020 05H,6643
02/25/2020 04H,7169
02/25/2020 03H,7267
02/25/2020 02H,7290
02/25/2020 01H,7345
02/25/2020 00H,7445
02/24/2020 23H,7376
02/24/2020 22H,7362
02/24/2020 21H,7212
02/24/2020 20H,7051
02/24/2020 19H,7149
02/24/2020 18H,7146
02/24/2020 17H,7305
02/24/2020 16H,7262
02/24/2020 15H,7328
02/24/2020 14H,7631
02/24/2020 13H,8045
02/24/2020 12H,8115
02/24/2020 11H,7599
02/24/2020 10H,6934
02/24/2020 09H,6952
02/24/2020 08H,6989
02/24/2020 07H,6926
02/24/2020 06H,6645
02/24/2020 05H,6699
02/24/2020 04H,6894
02/24/2020 03H,6911
02/24/2020 02H,7065
02/24/2020 01H,6946
02/24/2020 00H,6813
02/23/2020 23H,6478
02/23/2020 22H,5799
02/23/2020 21H,4897
02/23/2020 20H,4338
02/23/2020 19H,4459
02/23/2020 18H,5105
02/23/2020 17H,5810
02/23/2020 16H,6315
02/23/2020 15H,7044
02/23/2020 14H,7764
02/23/2020 13H,8467
02/23/2020 12H,8613
02/23/2020 11H,8150
02/23/2020 10H,7773
02/23/2020 09H,7592
02/23/2020 08H,7356
02/23/2020 07H,7420
02/23/2020 06H,7651
02/23/2020 05H,7750
02/23/2020 04H,7792
02/23/2020 03H,7862
02/23/2020 02H,7762
02/23/2020 01H,7754
02/23/2020 00H,7481
02/22/2020 23H,6627
02/22/2020 22H,5710
02/22/2020 21H,5066
02/22/2020 20H,5336
02/22/2020 19H,5618
02/22/2020 18H,6437
02/22/2020 17H,6998
02/22/2020 16H,7108
02/22/2020 15H,7659
02/22/2020 14H,10275
02/22/2020 13H,12164
02/22/2020 12H,12374
02/22/2020 11H,12088
02/22/2020 10H,11549
02/22/2020 09H,10583
02/22/2020 08H,10116
02/22/2020 07H,9485
02/22/2020 06H,9057
02/22/2020 05H,8795
02/22/2020 04H,8897
02/22/2020 03H,9284
02/22/2020 02H,9288
02/22/2020 01H,9277
02/22/2020 00H,9105
02/21/2020 23H,8286
02/21/2020 22H,7577
02/21/2020 21H,7402
02/21/2020 20H,7284
02/21/2020 19H,7463
02/21/2020 18H,7790
02/21/2020 17H,8059
02/21/2020 16H,8327
02/21/2020 15H,9175
02/21/2020 14H,10106
02/21/2020 13H,10446
02/21/2020 12H,9719
02/21/2020 11H,8486
02/21/2020 10H,8073
02/21/2020 09H,8082
02/21/2020 08H,8296
02/21/2020 07H,8207
02/21/2020 06H,8185
02/21/2020 05H,8245
02/21/2020 04H,8449
02/21/2020 03H,9063
02/21/2020 02H,9945
02/21/2020 01H,10555
02/21/2020 00H,10431
02/20/2020 23H,9855
02/20/2020 22H,9300
02/20/2020 21H,9239
02/20/2020 20H,9113
02/20/2020 19H,9105
02/20/2020 18H,9314
02/20/2020 17H,9322
02/20/2020 16H,9516
02/20/2020 15H,9681
02/20/2020 14H,9698
02/20/2020 13H,9674
02/20/2020 12H,9292
02/20/2020 11H,7754
02/20/2020 10H,7205
02/20/2020 09H,7219
02/20/2020 08H,7371
02/20/2020 07H,7385
02/20/2020 06H,7220
02/20/2020 05H,7508
02/20/2020 04H,7729
02/20/2020 03H,7848
02/20/2020 02H,7842
02/20/2020 01H,7697
02/20/2020 00H,7687
02/19/2020 23H,7427
02/19/2020 22H,7158
02/19/2020 21H,7014
02/19/2020 20H,6976
02/19/2020 19H,6910
02/19/2020 18H,6730
02/19/2020 17H,6787
02/19/2020 16H,6989
02/19/2020 15H,7439
02/19/2020 14H,7505
02/19/2020 13H,7706
02/19/2020 12H,7598
02/19/2020 11H,6193
02/19/2020 10H,5471
02/19/2020 09H,5410
02/19/2020 08H,5400
02/19/2020 07H,5493
02/19/2020 06H,5532
02/19/2020 05H,5964
02/19/2020 04H,6557
02/19/2020 03H,6780
02/19/2020 02H,6849
02/19/2020 01H,7009
02/19/2020 00H,7075
02/18/2020 23H,6972
02/18/2020 22H,6617
02/18/2020 21H,6219
02/18/2020 20H,5892
02/18/2020 19H,5737
02/18/2020 18H,5744
02/18/2020 17H,6049
02/18/2020 16H,6351
02/18/2020 15H,6739
02/18/2020 14H,6957
02/18/2020 13H,7075
02/18/2020 12H,6951
02/18/2020 11H,6384
02/18/2020 10H,6051
02/18/2020 09H,5830
02/18/2020 08H,5728
02/18/2020 07H,5748
02/18/2020 06H,6024
02/18/2020 05H,6350
02/18/2020 04H,6686
02/18/2020 03H,6689
02/18/2020 02H,6795
02/18/2020 01H,6834
02/18/2020 00H,6764
02/17/2020 23H,6556
02/17/2020 22H,6078
02/17/2020 21H,5357
02/17/2020 20H,5106
02/17/2020 19H,5158
02/17/2020 18H,5343
02/17/2020 17H,5732
02/17/2020 16H,6127
02/17/2020 15H,6912
02/17/2020 14H,7107
02/17/2020 13H,7354
02/17/2020 12H,7191
02/17/2020 11H,7058
02/17/2020 10H,6750
02/17/2020 09H,6611
02/17/2020 08H,6546
02/17/2020 07H,6494
02/17/2020 06H,6620
02/17/2020 05H,6729
02/17/2020 04H,6919
02/17/2020 03H,7020
02/17/2020 02H,7231
02/17/2020 01H,7378
02/17/2020 00H,7326
02/16/2020 23H,7095
02/16/2020 22H,6895
02/16/2020 21H,6857
02/16/2020 20H,6935
02/16/2020 19H,6927
02/16/2020 18H,6877
02/16/2020 17H,6906
02/16/2020 16H,6942
02/16/2020 15H,7342
02/16/2020 14H,7850
02/16/2020 13H,7844
02/16/2020 12H,7513
02/16/2020 11H,7242
02/16/2020 10H,7164
02/16/2020 09H,7157
02/16/2020 08H,7136
02/16/2020 07H,7197
02/16/2020 06H,7272
02/16/2020 05H,7297
02/16/2020 04H,7225
02/16/2020 03H,7260
02/16/2020 02H,7325
02/16/2020 01H,7365
02/16/2020 00H,7288
02/15/2020 23H,6886
02/15/2020 22H,6482
02/15/2020 21H,5742
02/15/2020 20H,5556
02/15/2020 19H,5972
02/15/2020 18H,6518
02/15/2020 17H,7075
02/15/2020 16H,8067
02/15/2020 15H,9341
02/15/2020 14H,10092
02/15/2020 13H,10831
02/15/2020 12H,10040
02/15/2020 11H,8924
02/15/2020 10H,7982
02/15/2020 09H,7420
02/15/2020 08H,7288
02/15/2020 07H,7215
02/15/2020 06H,7161
02/15/2020 05H,7361
02/15/2020 04H,7408
02/15/2020 03H,7445
02/15/2020 02H,7380
02/15/2020 01H,7444
02/15/2020 00H,7231
02/14/2020 23H,6633
02/14/2020 22H,5703
02/14/2020 21H,5487
02/14/2020 20H,5222
02/14/2020 19H,5402
02/14/2020 18H,5726
02/14/2020 17H,6321
02/14/2020 16H,6937
02/14/2020 15H,7796
02/14/2020 14H,8249
02/14/2020 13H,8341
02/14/2020 12H,8184
02/14/2020 11H,7610
02/14/2020 10H,6816
02/14/2020 09H,6459
02/14/2020 08H,6201
02/14/2020 07H,6073
02/14/2020 06H,5875
02/14/2020 05H,5986
02/14/2020 04H,6431
02/14/2020 03H,6873
02/14/2020 02H,6928
02/14/2020 01H,7200
02/14/2020 00H,7153
02/13/2020 23H,6844
02/13/2020 22H,6561
02/13/2020 21H,6496
02/13/2020 20H,6439
02/13/2020 19H,6548
02/13/2020 18H,6285
02/13/2020 17H,6184
02/13/2020 16H,6359
02/13/2020 15H,6464
02/13/2020 14H,6504
02/13/2020 13H,6551
02/13/2020 12H,6510
02/13/2020 11H,6042
02/13/2020 10H,5470
02/13/2020 09H,5158
02/13/2020 08H,5111
02/13/2020 07H,5073
02/13/2020 06H,5197
02/13/2020 05H,5453
02/13/2020 04H,5990
02/13/2020 03H,6380
02/13/2020 02H,6831
02/13/2020 01H,7346
02/13/2020 00H,7431
02/12/2020 23H,6465
02/12/2020 22H,6348
02/12/2020 21H,6093
02/12/2020 20H,5800
02/12/2020 19H,5698
02/12/2020 18H,5586
02/12/2020 17H,5614
02/12/2020 16H,5733
02/12/2020 15H,6483
02/12/2020 14H,6777
02/12/2020 13H,6643
02/12/2020 12H,6591
02/12/2020 11H,5669
02/12/2020 10H,4798
02/12/2020 09H,4327
02/12/2020 08H,4289
02/12/2020 07H,4407
02/12/2020 06H,4843
02/12/2020 05H,5447
02/12/2020 04H,5968
02/12/2020 03H,6370
02/12/2020 02H,6534
02/12/2020 01H,6576
02/12/2020 00H,6542
02/11/2020 23H,6384
02/11/2020 22H,6180
02/11/2020 21H,6104
02/11/2020 20H,6217
02/11/2020 19H,6517
02/11/2020 18H,6392
02/11/2020 17H,6343
02/11/2020 16H,6694
02/11/2020 15H,6879
02/11/2020 14H,7109
02/11/2020 13H,7134
02/11/2020 12H,7008
02/11/2020 11H,6208
02/11/2020 10H,5472
02/11/2020 09H,5191
02/11/2020 08H,5268
02/11/2020 07H,5504
02/11/2020 06H,5625
02/11/2020 05H,5954
02/11/2020 04H,6621
02/11/2020 03H,7031
02/11/2020 02H,7352
02/11/2020 01H,7415
02/11/2020 00H,7342
02/10/2020 23H,6923
02/10/2020 22H,6725
02/10/2020 21H,6618
02/10/2020 20H,6458
02/10/2020 19H,6564
02/10/2020 18H,6488
02/10/2020 17H,6662
02/10/2020 16H,7223
02/10/2020 15H,7870
02/10/2020 14H,8740
02/10/2020 13H,9901
02/10/2020 12H,9774
02/10/2020 11H,8372
02/10/2020 10H,7470
02/10/2020 09H,7209
02/10/2020 08H,7042
02/10/2020 07H,7089
02/10/2020 06H,7191
02/10/2020 05H,7240
02/10/2020 04H,7400
02/10/2020 03H,7447
02/10/2020 02H,7456
02/10/2020 01H,7457
02/10/2020 00H,7175
02/9/2020 23H,6614
02/9/2020 22H,5723
02/9/2020 21H,5225
02/9/2020 20H,4914
02/9/2020 19H,5171
02/9/2020 18H,5462
02/9/2020 17H,6454
