,BURDEN,,,,,
24549,0.116923077,,,,,
11188,0.116937355,,,,,
7340,0.116949153,,,,,
8939,0.116959064,,,,,
42480,0.117,,,,,
14662,0.117073171,,,,,
16592,0.117073171,,,,,
15311,0.117073171,,,,,
25582,0.117073171,,,,,
30821,0.117073171,,,,,
20350,0.117241379,,,,,
32929,0.117263844,,,,,
7996,0.117293233,,,,,
36652,0.117293233,,,,,
21137,0.117318436,,,,,
740,0.117391304,,,,,
8291,0.117391304,,,,,
20560,0.117391304,,,,,
8123,0.117391304,,,,,
7512,0.1175,,,,,
4704,0.117525773,,,,,
35697,0.11755102,,,,,
6236,0.117647059,,,,,
36420,0.117647059,,,,,
36339,0.117692308,,,,,
36794,0.117735849,,,,,
23383,0.117757009,,,,,
32367,0.117791411,,,,,
34574,0.117804552,,,,,
14957,0.117829457,,,,,
2919,0.117829457,,,,,
23271,0.117857143,,,,,
39024,0.117857143,,,,,
18628,0.117857143,,,,,
21340,0.117857143,,,,,
9487,0.117857143,,,,,
7161,0.117857143,,,,,
32403,0.117966102,,,,,
25622,0.118032787,,,,,
41769,0.118032787,,,,,
24396,0.118032787,,,,,
18552,0.118032787,,,,,
18127,0.118181818,,,,,
1985,0.118181818,,,,,
24571,0.118181818,,,,,
34367,0.118181818,,,,,
23990,0.118181818,,,,,
29720,0.118181818,,,,,
9862,0.118208955,,,,,
23911,0.118226601,,,,,
32012,0.118226601,,,,,
12369,0.118327974,,,,,
12933,0.118518519,,,,,
36565,0.118577075,,,,,
3705,0.118681319,,,,,
4482,0.118681319,,,,,
34177,0.118681319,,,,,
36536,0.118681319,,,,,
28758,0.118681319,,,,,
13978,0.11875,,,,,
2149,0.11875,,,,,
24453,0.118867925,,,,,
14061,0.118929633,,,,,
24417,0.118965517,,,,,
37974,0.119060052,,,,,
40034,0.119083969,,,,,
17581,0.119205298,,,,,
36975,0.119230769,,,,,
24151,0.119314286,,,,,
16462,0.119337017,,,,,
3876,0.119337017,,,,,
21438,0.119337017,,,,,
34984,0.119337017,,,,,
20971,0.119349005,,,,,
22915,0.119402985,,,,,
36529,0.119457014,,,,,
9352,0.119457014,,,,,
14725,0.119457014,,,,,
953,0.119480519,,,,,
17744,0.119700748,,,,,
43054,0.119815668,,,,,
33942,0.119856173,,,,,
22281,0.11994003,,,,,
8144,0.119942884,,,,,
34833,0.119952019,,,,,
5559,0.119960013,,,,,
43274,0.12,,,,,
19352,0.12,,,,,
510,0.12,,,,,
29037,0.12,,,,,
6565,0.12,,,,,
13177,0.12,,,,,
5813,0.12,,,,,
30912,0.12,,,,,
3720,0.12,,,,,
22345,0.12,,,,,
18515,0.12,,,,,
36378,0.12,,,,,
3942,0.12,,,,,
7166,0.12,,,,,
10360,0.12,,,,,
27395,0.12,,,,,
2903,0.12,,,,,
27192,0.12,,,,,
9925,0.12,,,,,
23487,0.12,,,,,
28239,0.12,,,,,
5554,0.12,,,,,
186,0.12,,,,,
12366,0.12,,,,,
11878,0.12,,,,,
240,0.12,,,,,
4760,0.12,,,,,
42028,0.12,,,,,
4474,0.12,,,,,
19949,0.12,,,,,
35212,0.12,,,,,
212,0.12,,,,,
8146,0.12,,,,,
36228,0.12,,,,,
41186,0.12,,,,,
36167,0.12,,,,,
15056,0.12,,,,,
16748,0.12,,,,,
38686,0.12,,,,,
5932,0.12,,,,,
29544,0.12,,,,,
4827,0.12,,,,,
28768,0.12,,,,,
27254,0.12,,,,,
18601,0.12,,,,,
3269,0.12,,,,,
7321,0.12,,,,,
6797,0.12,,,,,
2829,0.12,,,,,
5848,0.12,,,,,
38600,0.12,,,,,
43156,0.12,,,,,
13964,0.12,,,,,
38000,0.12,,,,,
41268,0.12,,,,,
6592,0.12,,,,,
31889,0.12,,,,,
22802,0.12,,,,,
1150,0.12,,,,,
34391,0.12,,,,,
7034,0.12,,,,,
33340,0.12,,,,,
40425,0.12,,,,,
5467,0.12,,,,,
25624,0.12,,,,,
34568,0.12,,,,,
35442,0.12,,,,,
36616,0.12,,,,,
39411,0.12,,,,,
27689,0.12,,,,,
18206,0.12,,,,,
1499,0.12,,,,,
42369,0.12,,,,,
13444,0.12,,,,,
42685,0.12,,,,,
4067,0.12,,,,,
7668,0.12,,,,,
31263,0.12,,,,,
32471,0.12,,,,,
37576,0.12,,,,,
291,0.12,,,,,
7577,0.12,,,,,
35807,0.12,,,,,
12107,0.12,,,,,
43660,0.12,,,,,
26803,0.12,,,,,
32763,0.12,,,,,
8096,0.12,,,,,
21233,0.12,,,,,
13839,0.12,,,,,
16186,0.12,,,,,
33846,0.12,,,,,
27674,0.12,,,,,
37610,0.12,,,,,
18572,0.12,,,,,
737,0.12,,,,,
13494,0.12,,,,,
23234,0.12,,,,,
4283,0.12,,,,,
25932,0.12,,,,,
24470,0.12,,,,,
42356,0.12,,,,,
3658,0.12,,,,,
3129,0.12,,,,,
13379,0.12,,,,,
7612,0.12,,,,,
27096,0.12,,,,,
33967,0.12,,,,,
40906,0.12,,,,,
16625,0.12,,,,,
3571,0.12,,,,,
30995,0.12,,,,,
19439,0.12,,,,,
21993,0.12,,,,,
20820,0.12,,,,,
6106,0.12,,,,,
24660,0.12,,,,,
2448,0.12,,,,,
12259,0.12,,,,,
18565,0.12,,,,,
36501,0.12,,,,,
19244,0.12,,,,,
12207,0.12,,,,,
7634,0.12,,,,,
37749,0.12,,,,,
13661,0.12,,,,,
17661,0.12,,,,,
14072,0.12,,,,,
36500,0.12,,,,,
41423,0.12,,,,,
43345,0.12007063,,,,,
13931,0.120240481,,,,,
26511,0.120316623,,,,,
6163,0.120361083,,,,,
40469,0.120376176,,,,,
30119,0.12038835,,,,,
26052,0.120440636,,,,,
18963,0.120574163,,,,,
13407,0.120930233,,,,,
8331,0.120930233,,,,,
41947,0.121008403,,,,,
2229,0.121008403,,,,,
19852,0.121008403,,,,,
26702,0.121078701,,,,,
17372,0.121100917,,,,,
25045,0.121115538,,,,,
37341,0.121212121,,,,,
17753,0.121212121,,,,,
2935,0.121348315,,,,,
34907,0.121348315,,,,,
31490,0.121357559,,,,,
8334,0.121400778,,,,,
36254,0.121411765,,,,,
7941,0.121419185,,,,,
3776,0.121428571,,,,,
16509,0.121445783,,,,,
43079,0.12145749,,,,,
15894,0.121518987,,,,,
16514,0.121518987,,,,,
10316,0.121580547,,,,,
42040,0.121786198,,,,,
2334,0.121875,,,,,
3927,0.122033898,,,,,
12511,0.122033898,,,,,
19290,0.122033898,,,,,
26283,0.122063991,,,,,
24094,0.122070845,,,,,
37598,0.122109158,,,,,
7322,0.122181818,,,,,
27658,0.122222222,,,,,
25365,0.122222222,,,,,
34294,0.122222222,,,,,
10881,0.122222222,,,,,
6603,0.122222222,,,,,
30557,0.122264151,,,,,
35545,0.122292994,,,,,
27261,0.122292994,,,,,
6680,0.122330097,,,,,
25857,0.122352941,,,,,
15997,0.122352941,,,,,
39173,0.122394678,,,,,
5500,0.1224,,,,,
27286,0.1224,,,,,
16925,0.1224,,,,,
30204,0.12244898,,,,,
8483,0.122553191,,,,,
26321,0.122627737,,,,,
19995,0.122727273,,,,,
6650,0.122790698,,,,,
18801,0.122834646,,,,,
15856,0.122844828,,,,,
40039,0.122857143,,,,,
32953,0.123,,,,,
997,0.123076923,,,,,
21248,0.123076923,,,,,
13210,0.123076923,,,,,
13311,0.123076923,,,,,
8571,0.123157895,,,,,
9565,0.123193916,,,,,
3870,0.123243243,,,,,
33416,0.123243243,,,,,
21289,0.123287671,,,,,
15484,0.123287671,,,,,
40055,0.123287671,,,,,
11305,0.123333333,,,,,
24926,0.123333333,,,,,
35886,0.123428571,,,,,
42404,0.12345679,,,,,
32589,0.123529412,,,,,
33347,0.123529412,,,,,
6742,0.123529412,,,,,
29824,0.123529412,,,,,
41368,0.12360515,,,,,
15178,0.123636364,,,,,
702,0.123653396,,,,,
5950,0.123664122,,,,,
37272,0.12371134,,,,,
10836,0.12371134,,,,,
17079,0.12371134,,,,,
1264,0.123809524,,,,,
1005,0.123809524,,,,,
36566,0.123809524,,,,,
24315,0.123809524,,,,,
13248,0.123827392,,,,,
42592,0.123966942,,,,,
12896,0.12398524,,,,,
37768,0.124,,,,,
29879,0.124,,,,,
2306,0.124,,,,,
43066,0.124,,,,,
32798,0.124031008,,,,,
32475,0.12406015,,,,,
18238,0.124137931,,,,,
42967,0.124137931,,,,,
33175,0.124137931,,,,,
30297,0.124137931,,,,,
39504,0.124137931,,,,,
11609,0.124137931,,,,,
32029,0.124242424,,,,,
43174,0.124285714,,,,,
38809,0.124285714,,,,,
36594,0.124285714,,,,,
1510,0.124302789,,,,,
33151,0.124444444,,,,,
29369,0.124481328,,,,,
18134,0.124528302,,,,,
35992,0.124550898,,,,,
37753,0.124590164,,,,,
29444,0.124675325,,,,,
7105,0.124675325,,,,,
28234,0.1248,,,,,
6406,0.1248,,,,,
14487,0.1248,,,,,
1079,0.1248,,,,,
30667,0.1248,,,,,
8827,0.1248,,,,,
33666,0.1248,,,,,
15155,0.124855491,,,,,
6427,0.124869927,,,,,
26028,0.124927704,,,,,
7045,0.125,,,,,
6829,0.125,,,,,
24418,0.125,,,,,
40804,0.125,,,,,
16326,0.125,,,,,
34648,0.125,,,,,
23083,0.125,,,,,
13797,0.125,,,,,
13044,0.125,,,,,
25279,0.125,,,,,
19948,0.125,,,,,
321,0.125,,,,,
1168,0.125065138,,,,,
27458,0.12507664,,,,,
16981,0.125090909,,,,,
29925,0.125153374,,,,,
42212,0.125179856,,,,,
36208,0.125217391,,,,,
1938,0.125217391,,,,,
12583,0.125217391,,,,,
20274,0.125217391,,,,,
11657,0.125217391,,,,,
42873,0.125274725,,,,,
30330,0.125333333,,,,,
11270,0.125373134,,,,,
8712,0.125373134,,,,,
22464,0.125373134,,,,,
15662,0.125454545,,,,,
42541,0.125454545,,,,,
19660,0.125454545,,,,,
21663,0.125490196,,,,,
13356,0.125523013,,,,,
30147,0.125714286,,,,,
20885,0.125714286,,,,,
5066,0.125714286,,,,,
5205,0.125842697,,,,,
39364,0.125874126,,,,,
17226,0.125925926,,,,,
6985,0.126,,,,,
11717,0.126,,,,,
1944,0.126,,,,,
11016,0.126,,,,,
22808,0.126,,,,,
16530,0.126,,,,,
43078,0.126101695,,,,,
10117,0.126289723,,,,,
39102,0.126315789,,,,,
7863,0.126315789,,,,,
30379,0.126315789,,,,,
42200,0.126315789,,,,,
2970,0.126315789,,,,,
41165,0.126315789,,,,,
19263,0.126537786,,,,,
37012,0.126559486,,,,,
25986,0.126666667,,,,,
11753,0.126666667,,,,,
20649,0.126666667,,,,,
1546,0.126666667,,,,,
26237,0.126666667,,,,,
23959,0.126666667,,,,,
11246,0.126666667,,,,,
38714,0.126666667,,,,,
29250,0.126760563,,,,,
9763,0.126781327,,,,,
29275,0.126792453,,,,,
39304,0.126829268,,,,,
480,0.126829268,,,,,
35832,0.126838235,,,,,
20493,0.126857143,,,,,
36083,0.126923077,,,,,
27552,0.126923077,,,,,
7040,0.126923077,,,,,
18943,0.126923077,,,,,
23418,0.127058824,,,,,
7295,0.127058824,,,,,
14106,0.127058824,,,,,
39694,0.127058824,,,,,
22786,0.12718894,,,,,
25799,0.127253446,,,,,
43377,0.127272727,,,,,
41179,0.127272727,,,,,
17451,0.127272727,,,,,
3145,0.127272727,,,,,
24369,0.127388535,,,,,
25670,0.12739726,,,,,
30716,0.127433628,,,,,
692,0.127433628,,,,,
41194,0.127472527,,,,,
25387,0.1275,,,,,
5575,0.1275,,,,,
18982,0.1275,,,,,
33290,0.1275,,,,,
25143,0.1275,,,,,
32105,0.1275,,,,,
38794,0.1275,,,,,
31470,0.127659574,,,,,
10912,0.127659574,,,,,
7763,0.127659574,,,,,
13951,0.127659574,,,,,
7831,0.127659574,,,,,
16487,0.127659574,,,,,
22575,0.127659574,,,,,
36093,0.127659574,,,,,
17001,0.127777778,,,,,
22540,0.127777778,,,,,
28421,0.127868852,,,,,
31723,0.127868852,,,,,
36134,0.127918782,,,,,
840,0.12793177,,,,,
3868,0.128,,,,,
33977,0.128,,,,,
43001,0.128,,,,,
2400,0.128,,,,,
26134,0.128,,,,,
1405,0.128,,,,,
6887,0.128,,,,,
30980,0.128,,,,,
17077,0.128,,,,,
1634,0.128,,,,,
18159,0.128,,,,,
15313,0.128,,,,,
40503,0.128,,,,,
19197,0.128,,,,,
30953,0.128,,,,,
13327,0.128,,,,,
9682,0.128,,,,,
11830,0.128,,,,,
30038,0.128060264,,,,,
35696,0.128063241,,,,,
14899,0.128089888,,,,,
31046,0.12815534,,,,,
34076,0.128227961,,,,,
55,0.128266033,,,,,
9121,0.128456735,,,,,
387,0.128571429,,,,,
20670,0.128571429,,,,,
11076,0.128571429,,,,,
22322,0.128571429,,,,,
16718,0.128571429,,,,,
4414,0.128571429,,,,,
26485,0.128571429,,,,,
88,0.128571429,,,,,
9483,0.128571429,,,,,
24898,0.128571429,,,,,
8667,0.128571429,,,,,
11623,0.128686327,,,,,
13660,0.128706625,,,,,
28415,0.128735632,,,,,
39968,0.128813559,,,,,
27639,0.128813559,,,,,
12964,0.128990228,,,,,
24774,0.129,,,,,
1930,0.129032258,,,,,
4603,0.129032258,,,,,
18301,0.129032258,,,,,
37670,0.129032258,,,,,
11165,0.129032258,,,,,
10333,0.129113924,,,,,
26963,0.129230769,,,,,
14354,0.129230769,,,,,
5188,0.129230769,,,,,
3005,0.129230769,,,,,
30712,0.129281768,,,,,
14102,0.129310345,,,,,
19676,0.129341317,,,,,
26460,0.129411765,,,,,
9397,0.129496403,,,,,
25824,0.129577465,,,,,
5822,0.129579267,,,,,
31093,0.1296,,,,,
44746,0.1296,,,,,
17803,0.1296,,,,,
25094,0.12969697,,,,,
34353,0.12972973,,,,,
449,0.12972973,,,,,
25537,0.12972973,,,,,
10027,0.12972973,,,,,
12575,0.12972973,,,,,
30226,0.12987013,,,,,
10106,0.129936306,,,,,
7247,0.13,,,,,
11524,0.13,,,,,
30317,0.13,,,,,
7002,0.13,,,,,
6207,0.13,,,,,
26138,0.13,,,,,
40384,0.13,,,,,
37351,0.13,,,,,
3054,0.13,,,,,
31708,0.13,,,,,
1001,0.13,,,,,
11473,0.13,,,,,
43844,0.13,,,,,
8478,0.13,,,,,
15628,0.13,,,,,
7086,0.13,,,,,
30935,0.13,,,,,
41363,0.13,,,,,
42418,0.13,,,,,
39474,0.1301821,,,,,
27174,0.130188679,,,,,
18931,0.130188679,,,,,
24995,0.130285714,,,,,
19252,0.130285714,,,,,
26335,0.130285714,,,,,
17606,0.130285714,,,,,
1568,0.130434783,,,,,
26385,0.130434783,,,,,
2575,0.130434783,,,,,
29542,0.130434783,,,,,
33337,0.130612245,,,,,
15995,0.130645161,,,,,
10263,0.130666667,,,,,
6269,0.130693069,,,,,
15960,0.1307393,,,,,
23662,0.130769231,,,,,
3497,0.130769231,,,,,
31049,0.130769231,,,,,
8724,0.130769231,,,,,
31307,0.130790191,,,,,
30642,0.130805687,,,,,
37025,0.130909091,,,,,
29808,0.130909091,,,,,
35813,0.130909091,,,,,
12273,0.130909091,,,,,
10490,0.130909091,,,,,
42082,0.130909091,,,,,
25157,0.130909091,,,,,
33472,0.130909091,,,,,
6074,0.130909091,,,,,
37711,0.130909091,,,,,
29446,0.130909091,,,,,
43611,0.130985915,,,,,
38015,0.131034483,,,,,
36092,0.131054131,,,,,
13033,0.131089024,,,,,
34892,0.131181676,,,,,
16650,0.13125,,,,,
1904,0.13125,,,,,
40520,0.13125,,,,,
42064,0.131343284,,,,,
41644,0.131343284,,,,,
5231,0.131386861,,,,,
7560,0.131428571,,,,,
22700,0.131428571,,,,,
30104,0.131428571,,,,,
13922,0.131428571,,,,,
4131,0.131428571,,,,,
7695,0.131506849,,,,,
7465,0.131506849,,,,,
382,0.131506849,,,,,
12422,0.131506849,,,,,
11783,0.131612903,,,,,
35859,0.13164557,,,,,
18094,0.131818182,,,,,
11927,0.131868132,,,,,
38621,0.131868132,,,,,
13999,0.131944444,,,,,
2277,0.132,,,,,
14417,0.132,,,,,
33141,0.132,,,,,
36923,0.132,,,,,
13120,0.132,,,,,
9529,0.132,,,,,
35296,0.132,,,,,
27178,0.132,,,,,
32259,0.132,,,,,
14572,0.132,,,,,
22264,0.132,,,,,
2181,0.132,,,,,
11052,0.132,,,,,
7868,0.132,,,,,
2620,0.132,,,,,
31537,0.132,,,,,
36916,0.132,,,,,
2533,0.13202934,,,,,
4523,0.132110092,,,,,
16609,0.132142857,,,,,
1097,0.13220339,,,,,
16145,0.132283465,,,,,
12657,0.132322536,,,,,
42498,0.132352941,,,,,
26383,0.132352941,,,,,
725,0.132413793,,,,,
15951,0.132413793,,,,,
28096,0.132467532,,,,,
6838,0.132515337,,,,,
11948,0.132515337,,,,,
41642,0.13255814,,,,,
44469,0.132631579,,,,,
34437,0.132692308,,,,,
8207,0.132718894,,,,,
6534,0.132806324,,,,,
40715,0.132815534,,,,,
16408,0.132816823,,,,,
8491,0.132890365,,,,,
43185,0.132899023,,,,,
3082,0.132923077,,,,,
16329,0.132972973,,,,,
42621,0.133004926,,,,,
7648,0.133333333,,,,,
6420,0.133333333,,,,,
42079,0.133333333,,,,,
12559,0.133333333,,,,,
21359,0.133333333,,,,,
7000,0.133333333,,,,,
1396,0.133333333,,,,,
25984,0.133333333,,,,,
11710,0.133333333,,,,,
7167,0.133333333,,,,,
16727,0.133333333,,,,,
41925,0.133333333,,,,,
40620,0.133333333,,,,,
34916,0.133333333,,,,,
17837,0.133333333,,,,,
16052,0.133333333,,,,,
37988,0.133333333,,,,,
19594,0.133333333,,,,,
31602,0.133333333,,,,,
37308,0.133333333,,,,,
23353,0.133333333,,,,,
24064,0.133333333,,,,,
22549,0.133333333,,,,,
11821,0.133333333,,,,,
16217,0.133333333,,,,,
25362,0.133333333,,,,,
20481,0.133333333,,,,,
8303,0.133333333,,,,,
25035,0.133333333,,,,,
13887,0.133333333,,,,,
12269,0.133333333,,,,,
20863,0.133333333,,,,,
1819,0.133333333,,,,,
18391,0.13362256,,,,,
4486,0.133636364,,,,,
24929,0.133714286,,,,,
9851,0.133846154,,,,,
13990,0.133953488,,,,,
1710,0.134,,,,,
9611,0.134042553,,,,,
35865,0.134117647,,,,,
16806,0.134117647,,,,,
16146,0.134117647,,,,,
41111,0.134117647,,,,,
31594,0.134161491,,,,,
37105,0.134265734,,,,,
13011,0.134265734,,,,,
35113,0.1344,,,,,
42532,0.134579439,,,,,
34482,0.134579439,,,,,
13062,0.134615385,,,,,
649,0.134831461,,,,,
25101,0.134831461,,,,,
6303,0.135,,,,,
38016,0.135,,,,,
30566,0.135,,,,,
5085,0.135,,,,,
25508,0.135,,,,,
29989,0.135,,,,,
30823,0.135,,,,,
5002,0.135,,,,,
24907,0.135,,,,,
3243,0.135,,,,,
12442,0.135211268,,,,,
6112,0.135211268,,,,,
42276,0.135211268,,,,,
13628,0.135272727,,,,,
25230,0.135287486,,,,,
37197,0.135294118,,,,,
23764,0.135294118,,,,,
15359,0.135338346,,,,,
12063,0.135384615,,,,,
27248,0.135401975,,,,,
29261,0.135432135,,,,,
26064,0.135440181,,,,,
34212,0.135483871,,,,,
16947,0.135483871,,,,,
10568,0.135483871,,,,,
1644,0.135483871,,,,,
30466,0.135483871,,,,,
8485,0.135483871,,,,,
1382,0.13559322,,,,,
26390,0.13559322,,,,,
38555,0.135628586,,,,,
34240,0.135652174,,,,,
6627,0.135652174,,,,,
13915,0.135652174,,,,,
17597,0.135652174,,,,,
34094,0.135652174,,,,,
30779,0.135662898,,,,,
25570,0.135714286,,,,,
10382,0.135714286,,,,,
38049,0.135849057,,,,,
37311,0.135888502,,,,,
10727,0.135977337,,,,,
14416,0.136,,,,,
16908,0.136,,,,,
27278,0.136,,,,,
13267,0.136,,,,,
8738,0.136,,,,,
25548,0.136,,,,,
11662,0.136,,,,,
24621,0.136,,,,,
16344,0.136,,,,,
18329,0.136,,,,,
22532,0.136082474,,,,,
6296,0.136082474,,,,,
10427,0.136142626,,,,,
32814,0.136170213,,,,,
16797,0.136282128,,,,,
23264,0.136286201,,,,,
14373,0.136363636,,,,,
8829,0.136363636,,,,,
15323,0.136363636,,,,,
20365,0.136363636,,,,,
9204,0.136363636,,,,,
36864,0.136363636,,,,,
40937,0.136363636,,,,,
17071,0.136363636,,,,,
7526,0.136363636,,,,,
32959,0.136470588,,,,,
11031,0.136470588,,,,,
209,0.136708861,,,,,
18341,0.136708861,,,,,
3890,0.136807818,,,,,
42060,0.136830103,,,,,
12115,0.136842105,,,,,
14511,0.136842105,,,,,
30839,0.136849608,,,,,
18636,0.136912752,,,,,
32914,0.137096774,,,,,
20749,0.137142857,,,,,
30175,0.137142857,,,,,
8506,0.137142857,,,,,
1490,0.137142857,,,,,
28761,0.137142857,,,,,
42854,0.137142857,,,,,
39991,0.137142857,,,,,
15874,0.137142857,,,,,
31393,0.137142857,,,,,
39814,0.137142857,,,,,
8108,0.137142857,,,,,
9092,0.137142857,,,,,
2945,0.137142857,,,,,
22833,0.137142857,,,,,
31683,0.137142857,,,,,
15670,0.13740458,,,,,
40070,0.1375,,,,,
34537,0.1375,,,,,
8709,0.1375,,,,,
16685,0.1375,,,,,
7400,0.1375,,,,,
32151,0.1375,,,,,
11620,0.1375,,,,,
1717,0.1375,,,,,
2217,0.137535817,,,,,
3563,0.137579618,,,,,
19538,0.137704918,,,,,
17035,0.137704918,,,,,
1683,0.137777778,,,,,
19182,0.138,,,,,
39928,0.138,,,,,
4687,0.138,,,,,
31983,0.138,,,,,
10388,0.138,,,,,
3708,0.138,,,,,
6666,0.138053097,,,,,
1438,0.138053097,,,,,
2225,0.138053097,,,,,
18651,0.138095238,,,,,
29658,0.138181818,,,,,
36133,0.138305085,,,,,
28228,0.13830955,,,,,
21666,0.138461538,,,,,
41618,0.138461538,,,,,
27,0.138461538,,,,,
25909,0.138461538,,,,,
30837,0.138461538,,,,,
1192,0.138461538,,,,,
35749,0.138461538,,,,,
4484,0.138461538,,,,,
9890,0.138461538,,,,,
13071,0.138461538,,,,,
33972,0.138461538,,,,,
14704,0.138461538,,,,,
27812,0.138545455,,,,,
32481,0.138801262,,,,,
8312,0.138842975,,,,,
36879,0.138888889,,,,,
1708,0.138888889,,,,,
44426,0.138947368,,,,,
17578,0.138947368,,,,,
3771,0.139055794,,,,,
41866,0.139130435,,,,,
29909,0.139130435,,,,,
41676,0.1392,,,,,
29158,0.1392,,,,,
27078,0.1392,,,,,
4833,0.1392,,,,,
9484,0.1392,,,,,
18794,0.139255702,,,,,
33740,0.139285714,,,,,
34238,0.139285714,,,,,
5147,0.139354839,,,,,
32617,0.139399806,,,,,
27736,0.139419087,,,,,
14889,0.139534884,,,,,
3320,0.139534884,,,,,
9241,0.139726027,,,,,
12622,0.139805825,,,,,
36930,0.139906729,,,,,
9316,0.139906729,,,,,
41894,0.14,,,,,
36276,0.14,,,,,
9276,0.14,,,,,
22089,0.14,,,,,
27170,0.14,,,,,
18553,0.14,,,,,
6221,0.14,,,,,
21261,0.14,,,,,
33319,0.14,,,,,
12876,0.14,,,,,
32000,0.14,,,,,
13800,0.14,,,,,
26901,0.14,,,,,
34803,0.14,,,,,
37350,0.14,,,,,
27995,0.14,,,,,
40161,0.140145985,,,,,
26558,0.14025974,,,,,
31076,0.14025974,,,,,
34623,0.140264534,,,,,
8140,0.140350877,,,,,
2369,0.140377358,,,,,
11291,0.140425532,,,,,
41664,0.140425532,,,,,
35559,0.140468227,,,,,
34694,0.140540541,,,,,
16799,0.140625,,,,,
32497,0.140659341,,,,,
9118,0.140689655,,,,,
15507,0.140740741,,,,,
36010,0.140762463,,,,,
11622,0.140816327,,,,,
30251,0.140890688,,,,,
16691,0.140927775,,,,,
3676,0.141176471,,,,,
14345,0.141176471,,,,,
16654,0.141176471,,,,,
18011,0.141176471,,,,,
24182,0.141176471,,,,,
10144,0.141176471,,,,,
18504,0.141176471,,,,,
31578,0.141176471,,,,,
41372,0.141176471,,,,,
35877,0.141176471,,,,,
37305,0.141538462,,,,,
27492,0.141614907,,,,,
24604,0.141666667,,,,,
17413,0.141666667,,,,,
40169,0.141818182,,,,,
27583,0.141818182,,,,,
41446,0.141818182,,,,,
13389,0.141818182,,,,,
14402,0.141818182,,,,,
2834,0.141818182,,,,,
30185,0.141935484,,,,,
6182,0.141935484,,,,,
28906,0.141935484,,,,,
41678,0.141935484,,,,,
20962,0.142222222,,,,,
10579,0.142372881,,,,,
24223,0.142372881,,,,,
15304,0.142372881,,,,,
7218,0.142464384,,,,,
44411,0.1425,,,,,
31446,0.142517815,,,,,
43454,0.142574257,,,,,
27608,0.142574257,,,,,
35361,0.142574257,,,,,
39150,0.142857143,,,,,
43,0.142857143,,,,,
35563,0.142857143,,,,,
34052,0.142857143,,,,,
6436,0.142857143,,,,,
16843,0.142960289,,,,,
34755,0.143076923,,,,,
26862,0.143119266,,,,,
42869,0.143283582,,,,,
11911,0.143283582,,,,,
13066,0.143396226,,,,,
41608,0.143478261,,,,,
6478,0.14354067,,,,,
33727,0.143589744,,,,,
41366,0.143661972,,,,,
8801,0.143661972,,,,,
4880,0.143808256,,,,,
33454,0.143974405,,,,,
44170,0.144,,,,,
23722,0.144,,,,,
42258,0.144,,,,,
440,0.144,,,,,
18999,0.144,,,,,
42521,0.144,,,,,
724,0.144,,,,,
7200,0.144,,,,,
38344,0.144,,,,,
38833,0.144,,,,,
15142,0.144,,,,,
8808,0.144,,,,,
10207,0.144,,,,,
22054,0.144,,,,,
42759,0.144,,,,,
35339,0.144,,,,,
36587,0.144,,,,,
29182,0.144,,,,,
5586,0.144,,,,,
8781,0.144,,,,,
4207,0.144,,,,,
9071,0.144,,,,,
21163,0.144,,,,,
32311,0.144,,,,,
7482,0.144,,,,,
33317,0.144,,,,,
41719,0.144,,,,,
26555,0.144,,,,,
23372,0.144,,,,,
35526,0.144,,,,,
25713,0.144,,,,,
1722,0.144,,,,,
6293,0.144,,,,,
14120,0.144,,,,,
12109,0.144155844,,,,,
32164,0.144262295,,,,,
12255,0.144578313,,,,,
41009,0.144642857,,,,,
7779,0.144752714,,,,,
31402,0.144752714,,,,,
30601,0.144761905,,,,,
21033,0.144981413,,,,,
17653,0.145,,,,,
24685,0.145,,,,,
20610,0.145,,,,,
38174,0.145054945,,,,,
37026,0.145263158,,,,,
34483,0.14529148,,,,,
8420,0.145454545,,,,,
23795,0.145454545,,,,,
31698,0.145531915,,,,,
22325,0.145714286,,,,,
6196,0.145856354,,,,,
5054,0.145945946,,,,,
23571,0.145945946,,,,,
17866,0.145945946,,,,,
18542,0.146086957,,,,,
33668,0.14625,,,,,
37751,0.146341463,,,,,
18330,0.146341463,,,,,
4919,0.146341463,,,,,
9423,0.146341463,,,,,
6197,0.146341463,,,,,
36585,0.146341463,,,,,
33932,0.146341463,,,,,
12210,0.146606335,,,,,
39715,0.146666667,,,,,
26461,0.146666667,,,,,
31508,0.146666667,,,,,
9095,0.146666667,,,,,
4376,0.146666667,,,,,
31928,0.146666667,,,,,
26109,0.146666667,,,,,
22119,0.146666667,,,,,
35353,0.146666667,,,,,
30245,0.146666667,,,,,
3249,0.146666667,,,,,
27671,0.146666667,,,,,
30166,0.146666667,,,,,
37000,0.146666667,,,,,
12743,0.146666667,,,,,
36274,0.146666667,,,,,
17870,0.146808511,,,,,
9201,0.146914789,,,,,
1249,0.146938776,,,,,
18039,0.146938776,,,,,
31966,0.146938776,,,,,
30316,0.146938776,,,,,
9592,0.147,,,,,
7036,0.147096774,,,,,
16816,0.147096774,,,,,
35185,0.147169811,,,,,
2610,0.147286822,,,,,
33630,0.147308782,,,,,
32092,0.147368421,,,,,
4904,0.147457627,,,,,
41900,0.14746988,,,,,
25325,0.147522936,,,,,
20857,0.147540984,,,,,
33796,0.147586207,,,,,
13501,0.147619048,,,,,
