Net generation from other for Southeast (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390115&sdid=EBA.SE-ALL.NG.OTH.H
19:20:33 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SE-ALL.NG.OTH.H megawatthours
04/26/2020 11H,284
04/26/2020 10H,282
04/26/2020 09H,283
04/26/2020 08H,281
04/26/2020 07H,281
04/26/2020 06H,283
04/26/2020 05H,278
04/26/2020 04H,279
04/26/2020 03H,274
04/26/2020 02H,275
04/26/2020 01H,275
04/26/2020 00H,281
04/25/2020 23H,279
04/25/2020 22H,271
04/25/2020 21H,268
04/25/2020 20H,272
04/25/2020 19H,272
04/25/2020 18H,274
04/25/2020 17H,272
04/25/2020 16H,273
04/25/2020 15H,273
04/25/2020 14H,263
04/25/2020 13H,262
04/25/2020 12H,259
04/25/2020 11H,264
04/25/2020 10H,257
04/25/2020 09H,257
04/25/2020 08H,257
04/25/2020 07H,255
04/25/2020 06H,247
04/25/2020 05H,241
04/25/2020 04H,279
04/25/2020 03H,287
04/25/2020 02H,278
04/25/2020 01H,271
04/25/2020 00H,275
04/24/2020 23H,278
04/24/2020 22H,267
04/24/2020 21H,269
04/24/2020 20H,263
04/24/2020 19H,268
04/24/2020 18H,261
04/24/2020 17H,263
04/24/2020 16H,257
04/24/2020 15H,256
04/24/2020 14H,255
04/24/2020 13H,247
04/24/2020 12H,246
04/24/2020 11H,252
04/24/2020 10H,252
04/24/2020 09H,245
04/24/2020 08H,249
04/24/2020 07H,247
04/24/2020 06H,245
04/24/2020 05H,247
04/24/2020 04H,256
04/24/2020 03H,253
04/24/2020 02H,258
04/24/2020 01H,251
04/24/2020 00H,244
04/23/2020 23H,224
04/23/2020 22H,199
04/23/2020 21H,174
04/23/2020 20H,163
04/23/2020 19H,188
04/23/2020 18H,249
04/23/2020 17H,255
04/23/2020 16H,247
04/23/2020 15H,242
04/23/2020 14H,254
04/23/2020 13H,278
04/23/2020 12H,274
04/23/2020 11H,265
04/23/2020 10H,258
04/23/2020 09H,258
04/23/2020 08H,249
04/23/2020 07H,244
04/23/2020 06H,245
04/23/2020 05H,240
04/23/2020 04H,237
04/23/2020 03H,237
04/23/2020 02H,239
04/23/2020 01H,240
04/23/2020 00H,240
04/22/2020 23H,241
04/22/2020 22H,239
04/22/2020 21H,239
04/22/2020 20H,233
04/22/2020 19H,232
04/22/2020 18H,236
04/22/2020 17H,233
04/22/2020 16H,251
04/22/2020 15H,255
04/22/2020 14H,252
04/22/2020 13H,249
04/22/2020 12H,249
04/22/2020 11H,242
04/22/2020 10H,241
04/22/2020 09H,245
04/22/2020 08H,248
04/22/2020 07H,247
04/22/2020 06H,245
04/22/2020 05H,243
04/22/2020 04H,240
04/22/2020 03H,244
04/22/2020 02H,241
04/22/2020 01H,247
04/22/2020 00H,247
04/21/2020 23H,248
04/21/2020 22H,248
04/21/2020 21H,249
04/21/2020 20H,253
04/21/2020 19H,247
04/21/2020 18H,237
04/21/2020 17H,234
04/21/2020 16H,227
04/21/2020 15H,205
04/21/2020 14H,202
04/21/2020 13H,198
04/21/2020 12H,200
04/21/2020 11H,206
04/21/2020 10H,259
04/21/2020 09H,257
04/21/2020 08H,254
04/21/2020 07H,262
04/21/2020 06H,251
04/21/2020 05H,244
04/21/2020 04H,239
04/21/2020 03H,242
04/21/2020 02H,243
04/21/2020 01H,243
04/21/2020 00H,242
04/20/2020 23H,242
04/20/2020 22H,248
04/20/2020 21H,253
04/20/2020 20H,248
04/20/2020 19H,248
04/20/2020 18H,250
04/20/2020 17H,254
04/20/2020 16H,250
04/20/2020 15H,252
04/20/2020 14H,252
04/20/2020 13H,247
04/20/2020 12H,249
04/20/2020 11H,260
04/20/2020 10H,259
04/20/2020 09H,254
04/20/2020 08H,250
04/20/2020 07H,247
04/20/2020 06H,250
04/20/2020 05H,252
04/20/2020 04H,256
04/20/2020 03H,251
04/20/2020 02H,245
04/20/2020 01H,235
04/20/2020 00H,221
04/19/2020 23H,212
04/19/2020 22H,202
04/19/2020 21H,201
04/19/2020 20H,244
04/19/2020 19H,235
04/19/2020 18H,238
04/19/2020 17H,247
04/19/2020 16H,240
04/19/2020 15H,214
04/19/2020 14H,192
04/19/2020 13H,210
04/19/2020 12H,215
04/19/2020 11H,208
04/19/2020 10H,212
04/19/2020 09H,212
04/19/2020 08H,215
04/19/2020 07H,211
04/19/2020 06H,204
04/19/2020 05H,187
04/19/2020 04H,189
04/19/2020 03H,189
04/19/2020 02H,191
04/19/2020 01H,191
04/19/2020 00H,194
04/18/2020 23H,184
04/18/2020 22H,178
04/18/2020 21H,184
04/18/2020 20H,191
04/18/2020 19H,189
04/18/2020 18H,201
04/18/2020 17H,187
04/18/2020 16H,181
04/18/2020 15H,183
04/18/2020 14H,177
04/18/2020 13H,159
04/18/2020 12H,144
04/18/2020 11H,134
04/18/2020 10H,135
04/18/2020 09H,131
04/18/2020 08H,129
04/18/2020 07H,129
04/18/2020 06H,129
04/18/2020 05H,129
04/18/2020 04H,143
04/18/2020 03H,183
04/18/2020 02H,208
04/18/2020 01H,213
04/18/2020 00H,222
04/17/2020 23H,233
04/17/2020 22H,225
04/17/2020 21H,233
04/17/2020 20H,233
04/17/2020 19H,276
04/17/2020 18H,277
04/17/2020 17H,266
04/17/2020 16H,253
04/17/2020 15H,242
04/17/2020 14H,267
04/17/2020 13H,271
04/17/2020 12H,267
04/17/2020 11H,270
04/17/2020 10H,267
04/17/2020 09H,274
04/17/2020 08H,274
04/17/2020 07H,278
04/17/2020 06H,278
04/17/2020 05H,275
04/17/2020 04H,279
04/17/2020 03H,279
04/17/2020 02H,281
04/17/2020 01H,280
04/17/2020 00H,280
04/16/2020 23H,278
04/16/2020 22H,279
04/16/2020 21H,282
04/16/2020 20H,287
04/16/2020 19H,283
04/16/2020 18H,279
04/16/2020 17H,280
04/16/2020 16H,283
04/16/2020 15H,282
04/16/2020 14H,284
04/16/2020 13H,286
04/16/2020 12H,282
04/16/2020 11H,280
04/16/2020 10H,285
04/16/2020 09H,284
04/16/2020 08H,289
04/16/2020 07H,287
04/16/2020 06H,289
04/16/2020 05H,291
04/16/2020 04H,314
04/16/2020 03H,312
04/16/2020 02H,317
04/16/2020 01H,313
04/16/2020 00H,311
04/15/2020 23H,314
04/15/2020 22H,311
04/15/2020 21H,310
04/15/2020 20H,313
04/15/2020 19H,313
04/15/2020 18H,301
04/15/2020 17H,311
04/15/2020 16H,315
04/15/2020 15H,312
04/15/2020 14H,303
04/15/2020 13H,291
04/15/2020 12H,272
04/15/2020 11H,262
04/15/2020 10H,239
04/15/2020 09H,227
04/15/2020 08H,243
04/15/2020 07H,251
04/15/2020 06H,243
04/15/2020 05H,246
04/15/2020 04H,245
04/15/2020 03H,245
04/15/2020 02H,257
04/15/2020 01H,288
04/15/2020 00H,296
04/14/2020 23H,292
04/14/2020 22H,289
04/14/2020 21H,294
04/14/2020 20H,292
04/14/2020 19H,288
04/14/2020 18H,290
04/14/2020 17H,288
04/14/2020 16H,286
04/14/2020 15H,287
04/14/2020 14H,284
04/14/2020 13H,287
04/14/2020 12H,300
04/14/2020 11H,300
04/14/2020 10H,294
04/14/2020 09H,295
04/14/2020 08H,295
04/14/2020 07H,292
04/14/2020 06H,284
04/14/2020 05H,284
04/14/2020 04H,280
04/14/2020 03H,279
04/14/2020 02H,282
04/14/2020 01H,276
04/14/2020 00H,272
04/13/2020 23H,277
04/13/2020 22H,267
04/13/2020 21H,249
04/13/2020 20H,254
04/13/2020 19H,257
04/13/2020 18H,249
04/13/2020 17H,244
04/13/2020 16H,212
04/13/2020 15H,193
04/13/2020 14H,180
04/13/2020 13H,183
04/13/2020 12H,193
04/13/2020 11H,184
04/13/2020 10H,171
04/13/2020 09H,169
04/13/2020 08H,184
04/13/2020 07H,278
04/13/2020 06H,290
04/13/2020 05H,307
04/13/2020 04H,310
04/13/2020 03H,307
04/13/2020 02H,308
04/13/2020 01H,308
04/13/2020 00H,311
04/12/2020 23H,311
04/12/2020 22H,310
04/12/2020 21H,310
04/12/2020 20H,308
04/12/2020 19H,306
04/12/2020 18H,307
04/12/2020 17H,309
04/12/2020 16H,303
04/12/2020 15H,306
04/12/2020 14H,301
04/12/2020 13H,298
04/12/2020 12H,307
04/12/2020 11H,301
04/12/2020 10H,302
04/12/2020 09H,302
04/12/2020 08H,315
04/12/2020 07H,312
04/12/2020 06H,308
04/12/2020 05H,304
04/12/2020 04H,305
04/12/2020 03H,304
04/12/2020 02H,296
04/12/2020 01H,294
04/12/2020 00H,305
04/11/2020 23H,302
04/11/2020 22H,300
04/11/2020 21H,302
04/11/2020 20H,307
04/11/2020 19H,306
04/11/2020 18H,309
04/11/2020 17H,308
04/11/2020 16H,298
04/11/2020 15H,283
04/11/2020 14H,265
04/11/2020 13H,257
04/11/2020 12H,274
04/11/2020 11H,262
04/11/2020 10H,253
04/11/2020 09H,256
04/11/2020 08H,261
04/11/2020 07H,261
04/11/2020 06H,258
04/11/2020 05H,256
04/11/2020 04H,261
04/11/2020 03H,263
04/11/2020 02H,264
04/11/2020 01H,267
04/11/2020 00H,267
04/10/2020 23H,267
04/10/2020 22H,262
04/10/2020 21H,260
04/10/2020 20H,262
04/10/2020 19H,265
04/10/2020 18H,264
04/10/2020 17H,258
04/10/2020 16H,255
04/10/2020 15H,257
04/10/2020 14H,269
04/10/2020 13H,263
04/10/2020 12H,252
04/10/2020 11H,253
04/10/2020 10H,254
04/10/2020 09H,253
04/10/2020 08H,254
04/10/2020 07H,252
04/10/2020 06H,251
04/10/2020 05H,251
04/10/2020 04H,252
04/10/2020 03H,249
04/10/2020 02H,253
04/10/2020 01H,253
04/10/2020 00H,254
04/9/2020 23H,252
04/9/2020 22H,257
04/9/2020 21H,254
04/9/2020 20H,257
04/9/2020 19H,258
04/9/2020 18H,261
04/9/2020 17H,258
04/9/2020 16H,255
04/9/2020 15H,257
04/9/2020 14H,257
04/9/2020 13H,256
04/9/2020 12H,256
04/9/2020 11H,258
04/9/2020 10H,256
04/9/2020 09H,258
04/9/2020 08H,259
04/9/2020 07H,255
04/9/2020 06H,253
04/9/2020 05H,270
04/9/2020 04H,314
04/9/2020 03H,314
04/9/2020 02H,303
04/9/2020 01H,276
04/9/2020 00H,266
04/8/2020 23H,273
04/8/2020 22H,272
04/8/2020 21H,259
04/8/2020 20H,255
04/8/2020 19H,258
04/8/2020 18H,251
04/8/2020 17H,254
04/8/2020 16H,297
04/8/2020 15H,298
04/8/2020 14H,301
04/8/2020 13H,300
04/8/2020 12H,298
04/8/2020 11H,302
04/8/2020 10H,302
04/8/2020 09H,301
04/8/2020 08H,300
04/8/2020 07H,301
04/8/2020 06H,297
04/8/2020 05H,298
04/8/2020 04H,295
04/8/2020 03H,295
04/8/2020 02H,299
04/8/2020 01H,300
04/8/2020 00H,300
04/7/2020 23H,302
04/7/2020 22H,305
04/7/2020 21H,302
04/7/2020 20H,299
04/7/2020 19H,302
04/7/2020 18H,302
04/7/2020 17H,298
04/7/2020 16H,306
04/7/2020 15H,305
04/7/2020 14H,307
04/7/2020 13H,303
04/7/2020 12H,311
04/7/2020 11H,310
04/7/2020 10H,290
04/7/2020 09H,269
04/7/2020 08H,262
04/7/2020 07H,258
04/7/2020 06H,265
04/7/2020 05H,274
04/7/2020 04H,272
04/7/2020 03H,256
04/7/2020 02H,287
04/7/2020 01H,312
04/7/2020 00H,308
04/6/2020 23H,309
04/6/2020 22H,310
04/6/2020 21H,307
04/6/2020 20H,317
04/6/2020 19H,321
04/6/2020 18H,322
04/6/2020 17H,313
04/6/2020 16H,301
04/6/2020 15H,297
04/6/2020 14H,301
04/6/2020 13H,300
04/6/2020 12H,303
04/6/2020 11H,307
04/6/2020 10H,310
04/6/2020 09H,307
04/6/2020 08H,307
04/6/2020 07H,311
04/6/2020 06H,310
04/6/2020 05H,308
04/6/2020 04H,302
04/6/2020 03H,299
04/6/2020 02H,288
04/6/2020 01H,272
04/6/2020 00H,259
04/5/2020 23H,260
04/5/2020 22H,294
04/5/2020 21H,307
04/5/2020 20H,307
04/5/2020 19H,313
04/5/2020 18H,305
04/5/2020 17H,303
04/5/2020 16H,312
04/5/2020 15H,310
04/5/2020 14H,305
04/5/2020 13H,312
04/5/2020 12H,311
04/5/2020 11H,308
04/5/2020 10H,310
04/5/2020 09H,311
04/5/2020 08H,308
04/5/2020 07H,306
04/5/2020 06H,306
04/5/2020 05H,312
04/5/2020 04H,322
04/5/2020 03H,327
04/5/2020 02H,320
04/5/2020 01H,310
04/5/2020 00H,302
04/4/2020 23H,301
04/4/2020 22H,307
04/4/2020 21H,303
04/4/2020 20H,296
04/4/2020 19H,268
04/4/2020 18H,243
04/4/2020 17H,260
04/4/2020 16H,276
04/4/2020 15H,260
04/4/2020 14H,252
04/4/2020 13H,255
04/4/2020 12H,252
04/4/2020 11H,252
04/4/2020 10H,253
04/4/2020 09H,250
04/4/2020 08H,255
04/4/2020 07H,264
04/4/2020 06H,268
04/4/2020 05H,266
04/4/2020 04H,270
04/4/2020 03H,265
04/4/2020 02H,268
04/4/2020 01H,271
04/4/2020 00H,271
04/3/2020 23H,265
04/3/2020 22H,261
04/3/2020 21H,263
04/3/2020 20H,263
04/3/2020 19H,259
04/3/2020 18H,257
04/3/2020 17H,259
04/3/2020 16H,267
04/3/2020 15H,266
04/3/2020 14H,263
04/3/2020 13H,258
04/3/2020 12H,277
04/3/2020 11H,263
04/3/2020 10H,256
04/3/2020 09H,251
04/3/2020 08H,249
04/3/2020 07H,241
04/3/2020 06H,241
04/3/2020 05H,243
04/3/2020 04H,234
04/3/2020 03H,229
04/3/2020 02H,230
04/3/2020 01H,233
04/3/2020 00H,251
04/2/2020 23H,234
04/2/2020 22H,239
04/2/2020 21H,259
04/2/2020 20H,279
04/2/2020 19H,272
04/2/2020 18H,267
04/2/2020 17H,270
04/2/2020 16H,264
04/2/2020 15H,258
04/2/2020 14H,241
04/2/2020 13H,240
04/2/2020 12H,262
04/2/2020 11H,260
04/2/2020 10H,260
04/2/2020 09H,249
04/2/2020 08H,254
04/2/2020 07H,255
04/2/2020 06H,250
04/2/2020 05H,257
04/2/2020 04H,249
04/2/2020 03H,249
04/2/2020 02H,253
04/2/2020 01H,254
04/2/2020 00H,251
04/1/2020 23H,251
04/1/2020 22H,251
04/1/2020 21H,253
04/1/2020 20H,246
04/1/2020 19H,251
04/1/2020 18H,257
04/1/2020 17H,261
04/1/2020 16H,257
04/1/2020 15H,255
04/1/2020 14H,246
04/1/2020 13H,245
04/1/2020 12H,250
04/1/2020 11H,256
04/1/2020 10H,240
04/1/2020 09H,222
04/1/2020 08H,222
04/1/2020 07H,228
04/1/2020 06H,229
04/1/2020 05H,249
04/1/2020 04H,277
04/1/2020 03H,279
04/1/2020 02H,281
04/1/2020 01H,279
04/1/2020 00H,279
03/31/2020 23H,272
03/31/2020 22H,263
03/31/2020 21H,269
03/31/2020 20H,265
03/31/2020 19H,260
03/31/2020 18H,263
03/31/2020 17H,278
03/31/2020 16H,283
03/31/2020 15H,260
03/31/2020 14H,247
03/31/2020 13H,240
03/31/2020 12H,239
03/31/2020 11H,249
03/31/2020 10H,285
03/31/2020 09H,286
03/31/2020 08H,288
03/31/2020 07H,287
03/31/2020 06H,292
03/31/2020 05H,290
03/31/2020 04H,291
03/31/2020 03H,288
03/31/2020 02H,290
03/31/2020 01H,290
03/31/2020 00H,293
03/30/2020 23H,292
03/30/2020 22H,297
03/30/2020 21H,295
03/30/2020 20H,292
03/30/2020 19H,292
03/30/2020 18H,295
03/30/2020 17H,283
03/30/2020 16H,281
03/30/2020 15H,275
03/30/2020 14H,270
03/30/2020 13H,267
03/30/2020 12H,267
03/30/2020 11H,262
03/30/2020 10H,264
03/30/2020 09H,261
03/30/2020 08H,263
03/30/2020 07H,262
03/30/2020 06H,313
03/30/2020 05H,323
03/30/2020 04H,327
03/30/2020 03H,326
03/30/2020 02H,319
03/30/2020 01H,314
03/30/2020 00H,330
03/29/2020 23H,328
03/29/2020 22H,326
03/29/2020 21H,328
03/29/2020 20H,332
03/29/2020 19H,336
03/29/2020 18H,336
03/29/2020 17H,331
03/29/2020 16H,337
03/29/2020 15H,329
03/29/2020 14H,325
03/29/2020 13H,323
03/29/2020 12H,326
03/29/2020 11H,327
03/29/2020 10H,323
03/29/2020 09H,324
03/29/2020 08H,325
03/29/2020 07H,325
03/29/2020 06H,330
03/29/2020 05H,328
03/29/2020 04H,330
03/29/2020 03H,330
03/29/2020 02H,334
03/29/2020 01H,333
03/29/2020 00H,336
03/28/2020 23H,332
03/28/2020 22H,329
03/28/2020 21H,327
03/28/2020 20H,333
03/28/2020 19H,337
03/28/2020 18H,335
03/28/2020 17H,332
03/28/2020 16H,326
03/28/2020 15H,323
03/28/2020 14H,319
03/28/2020 13H,321
03/28/2020 12H,324
03/28/2020 11H,328
03/28/2020 10H,330
03/28/2020 09H,325
03/28/2020 08H,325
03/28/2020 07H,327
03/28/2020 06H,320
03/28/2020 05H,317
03/28/2020 04H,316
03/28/2020 03H,317
03/28/2020 02H,313
03/28/2020 01H,283
03/28/2020 00H,263
03/27/2020 23H,244
03/27/2020 22H,246
03/27/2020 21H,267
03/27/2020 20H,277
03/27/2020 19H,283
03/27/2020 18H,307
03/27/2020 17H,313
03/27/2020 16H,317
03/27/2020 15H,299
03/27/2020 14H,301
03/27/2020 13H,297
03/27/2020 12H,298
03/27/2020 11H,299
03/27/2020 10H,297
03/27/2020 09H,297
03/27/2020 08H,294
03/27/2020 07H,300
03/27/2020 06H,302
03/27/2020 05H,299
03/27/2020 04H,302
03/27/2020 03H,302
03/27/2020 02H,309
03/27/2020 01H,306
03/27/2020 00H,309
03/26/2020 23H,310
03/26/2020 22H,306
03/26/2020 21H,305
03/26/2020 20H,300
03/26/2020 19H,297
03/26/2020 18H,301
03/26/2020 17H,299
03/26/2020 16H,299
03/26/2020 15H,300
03/26/2020 14H,301
03/26/2020 13H,302
03/26/2020 12H,301
03/26/2020 11H,301
03/26/2020 10H,301
03/26/2020 09H,297
03/26/2020 08H,296
03/26/2020 07H,286
03/26/2020 06H,281
03/26/2020 05H,272
03/26/2020 04H,287
03/26/2020 03H,290
03/26/2020 02H,291
03/26/2020 01H,294
03/26/2020 00H,288
03/25/2020 23H,278
03/25/2020 22H,267
03/25/2020 21H,278
03/25/2020 20H,300
03/25/2020 19H,315
03/25/2020 18H,311
03/25/2020 17H,295
03/25/2020 16H,288
03/25/2020 15H,291
03/25/2020 14H,282
03/25/2020 13H,271
03/25/2020 12H,280
03/25/2020 11H,292
03/25/2020 10H,284
03/25/2020 09H,269
03/25/2020 08H,293
03/25/2020 07H,299
03/25/2020 06H,295
03/25/2020 05H,291
03/25/2020 04H,283
03/25/2020 03H,279
03/25/2020 02H,266
03/25/2020 01H,261
03/25/2020 00H,255
03/24/2020 23H,260
03/24/2020 22H,249
03/24/2020 21H,254
03/24/2020 20H,276
03/24/2020 19H,307
03/24/2020 18H,305
03/24/2020 17H,301
03/24/2020 16H,293
03/24/2020 15H,293
03/24/2020 14H,292
03/24/2020 13H,296
03/24/2020 12H,290
03/24/2020 11H,290
03/24/2020 10H,294
03/24/2020 09H,284
03/24/2020 08H,289
03/24/2020 07H,292
03/24/2020 06H,290
03/24/2020 05H,290
03/24/2020 04H,291
03/24/2020 03H,283
03/24/2020 02H,293
03/24/2020 01H,295
03/24/2020 00H,301
03/23/2020 23H,301
03/23/2020 22H,298
03/23/2020 21H,296
03/23/2020 20H,305
03/23/2020 19H,301
03/23/2020 18H,302
03/23/2020 17H,294
03/23/2020 16H,297
03/23/2020 15H,294
03/23/2020 14H,298
03/23/2020 13H,304
03/23/2020 12H,293
03/23/2020 11H,279
03/23/2020 10H,290
03/23/2020 09H,299
03/23/2020 08H,300
03/23/2020 07H,306
03/23/2020 06H,306
03/23/2020 05H,305
03/23/2020 04H,307
03/23/2020 03H,312
03/23/2020 02H,314
03/23/2020 01H,313
03/23/2020 00H,318
03/22/2020 23H,309
03/22/2020 22H,294
03/22/2020 21H,287
03/22/2020 20H,282
03/22/2020 19H,274
03/22/2020 18H,288
03/22/2020 17H,301
03/22/2020 16H,313
03/22/2020 15H,303
03/22/2020 14H,296
03/22/2020 13H,292
03/22/2020 12H,294
03/22/2020 11H,304
03/22/2020 10H,300
03/22/2020 09H,309
03/22/2020 08H,310
03/22/2020 07H,313
03/22/2020 06H,311
03/22/2020 05H,313
03/22/2020 04H,325
03/22/2020 03H,329
03/22/2020 02H,327
03/22/2020 01H,328
03/22/2020 00H,323
03/21/2020 23H,323
03/21/2020 22H,313
03/21/2020 21H,323
03/21/2020 20H,337
03/21/2020 19H,335
03/21/2020 18H,333
03/21/2020 17H,330
03/21/2020 16H,336
03/21/2020 15H,329
03/21/2020 14H,324
03/21/2020 13H,322
03/21/2020 12H,311
03/21/2020 11H,308
03/21/2020 10H,303
03/21/2020 09H,299
03/21/2020 08H,293
03/21/2020 07H,295
03/21/2020 06H,293
03/21/2020 05H,289
03/21/2020 04H,291
03/21/2020 03H,287
03/21/2020 02H,284
03/21/2020 01H,283
03/21/2020 00H,289
03/20/2020 23H,283
03/20/2020 22H,273
03/20/2020 21H,238
03/20/2020 20H,237
03/20/2020 19H,269
03/20/2020 18H,266
03/20/2020 17H,258
03/20/2020 16H,264
03/20/2020 15H,265
03/20/2020 14H,264
03/20/2020 13H,265
03/20/2020 12H,265
03/20/2020 11H,266
03/20/2020 10H,268
03/20/2020 09H,270
03/20/2020 08H,275
03/20/2020 07H,294
03/20/2020 06H,296
03/20/2020 05H,296
03/20/2020 04H,297
03/20/2020 03H,298
03/20/2020 02H,303
03/20/2020 01H,297
03/20/2020 00H,305
03/19/2020 23H,291
03/19/2020 22H,296
03/19/2020 21H,295
03/19/2020 20H,299
03/19/2020 19H,318
03/19/2020 18H,334
03/19/2020 17H,338
03/19/2020 16H,327
03/19/2020 15H,316
03/19/2020 14H,309
03/19/2020 13H,311
03/19/2020 12H,307
03/19/2020 11H,304
03/19/2020 10H,302
03/19/2020 09H,303
03/19/2020 08H,296
03/19/2020 07H,290
03/19/2020 06H,285
03/19/2020 05H,283
03/19/2020 04H,291
03/19/2020 03H,320
03/19/2020 02H,324
03/19/2020 01H,332
03/19/2020 00H,353
03/18/2020 23H,382
03/18/2020 22H,373
03/18/2020 21H,367
03/18/2020 20H,351
03/18/2020 19H,346
03/18/2020 18H,344
03/18/2020 17H,345
03/18/2020 16H,338
03/18/2020 15H,353
03/18/2020 14H,339
03/18/2020 13H,342
03/18/2020 12H,338
03/18/2020 11H,347
03/18/2020 10H,343
03/18/2020 09H,332
03/18/2020 08H,323
03/18/2020 07H,324
03/18/2020 06H,324
03/18/2020 05H,329
03/18/2020 04H,331
03/18/2020 03H,330
03/18/2020 02H,328
03/18/2020 01H,335
03/18/2020 00H,335
03/17/2020 23H,338
03/17/2020 22H,333
03/17/2020 21H,323
03/17/2020 20H,315
03/17/2020 19H,316
03/17/2020 18H,320
03/17/2020 17H,320
03/17/2020 16H,325
03/17/2020 15H,309
03/17/2020 14H,314
03/17/2020 13H,314
03/17/2020 12H,311
03/17/2020 11H,319
03/17/2020 10H,320
03/17/2020 09H,318
03/17/2020 08H,322
03/17/2020 07H,326
03/17/2020 06H,323
03/17/2020 05H,324
03/17/2020 04H,328
03/17/2020 03H,328
03/17/2020 02H,330
03/17/2020 01H,331
03/17/2020 00H,334
03/16/2020 23H,331
03/16/2020 22H,326
03/16/2020 21H,323
03/16/2020 20H,331
03/16/2020 19H,329
03/16/2020 18H,322
03/16/2020 17H,327
03/16/2020 16H,332
03/16/2020 15H,318
03/16/2020 14H,315
03/16/2020 13H,314
03/16/2020 12H,315
03/16/2020 11H,314
03/16/2020 10H,315
03/16/2020 09H,316
03/16/2020 08H,315
03/16/2020 07H,322
03/16/2020 06H,324
03/16/2020 05H,330
03/16/2020 04H,323
03/16/2020 03H,316
03/16/2020 02H,321
03/16/2020 01H,316
03/16/2020 00H,317
03/15/2020 23H,316
03/15/2020 22H,315
03/15/2020 21H,320
03/15/2020 20H,320
03/15/2020 19H,325
03/15/2020 18H,330
03/15/2020 17H,328
03/15/2020 16H,319
03/15/2020 15H,320
03/15/2020 14H,317
03/15/2020 13H,316
03/15/2020 12H,314
03/15/2020 11H,317
03/15/2020 10H,319
03/15/2020 09H,319
03/15/2020 08H,319
03/15/2020 07H,318
03/15/2020 06H,316
03/15/2020 05H,321
03/15/2020 04H,323
03/15/2020 03H,324
03/15/2020 02H,322
03/15/2020 01H,324
03/15/2020 00H,329
03/14/2020 23H,326
03/14/2020 22H,320
03/14/2020 21H,323
03/14/2020 20H,329
03/14/2020 19H,328
03/14/2020 18H,335
03/14/2020 17H,332
03/14/2020 16H,330
03/14/2020 15H,322
03/14/2020 14H,320
03/14/2020 13H,320
03/14/2020 12H,330
03/14/2020 11H,328
03/14/2020 10H,327
03/14/2020 09H,320
03/14/2020 08H,326
03/14/2020 07H,329
03/14/2020 06H,330
03/14/2020 05H,323
03/14/2020 04H,324
03/14/2020 03H,331
03/14/2020 02H,329
03/14/2020 01H,326
03/14/2020 00H,327
03/13/2020 23H,332
03/13/2020 22H,338
03/13/2020 21H,333
03/13/2020 20H,333
03/13/2020 19H,348
03/13/2020 18H,375
03/13/2020 17H,358
03/13/2020 16H,369
03/13/2020 15H,373
03/13/2020 14H,371
03/13/2020 13H,354
03/13/2020 12H,360
03/13/2020 11H,374
03/13/2020 10H,370
03/13/2020 09H,367
03/13/2020 08H,363
03/13/2020 07H,359
03/13/2020 06H,367
03/13/2020 05H,359
03/13/2020 04H,342
03/13/2020 03H,344
03/13/2020 02H,322
03/13/2020 01H,296
03/13/2020 00H,276
03/12/2020 23H,315
03/12/2020 22H,330
03/12/2020 21H,371
03/12/2020 20H,369
03/12/2020 19H,366
03/12/2020 18H,367
03/12/2020 17H,376
03/12/2020 16H,381
03/12/2020 15H,368
03/12/2020 14H,352
03/12/2020 13H,327
03/12/2020 12H,298
03/12/2020 11H,288
03/12/2020 10H,290
03/12/2020 09H,290
03/12/2020 08H,320
03/12/2020 07H,316
03/12/2020 06H,320
03/12/2020 05H,338
03/12/2020 04H,370
03/12/2020 03H,361
03/12/2020 02H,367
03/12/2020 01H,382
03/12/2020 00H,376
03/11/2020 23H,371
03/11/2020 22H,372
03/11/2020 21H,354
03/11/2020 20H,335
03/11/2020 19H,336
03/11/2020 18H,341
03/11/2020 17H,350
03/11/2020 16H,338
03/11/2020 15H,342
03/11/2020 14H,329
03/11/2020 13H,326
03/11/2020 12H,323
03/11/2020 11H,312
03/11/2020 10H,304
03/11/2020 09H,291
03/11/2020 08H,293
03/11/2020 07H,292
03/11/2020 06H,293
03/11/2020 05H,291
03/11/2020 04H,293
03/11/2020 03H,291
03/11/2020 02H,294
03/11/2020 01H,293
03/11/2020 00H,295
03/10/2020 23H,300
03/10/2020 22H,298
03/10/2020 21H,300
03/10/2020 20H,296
03/10/2020 19H,297
03/10/2020 18H,294
03/10/2020 17H,291
03/10/2020 16H,292
03/10/2020 15H,292
03/10/2020 14H,295
03/10/2020 13H,293
03/10/2020 12H,289
03/10/2020 11H,290
