Net generation from coal for Southeast (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390115&sdid=EBA.SE-ALL.NG.COL.H
19:20:06 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SE-ALL.NG.COL.H megawatthours
03/8/2021 06H,4808
03/8/2021 05H,4965
03/8/2021 04H,5382
03/8/2021 03H,5579
03/8/2021 02H,5739
03/8/2021 01H,5898
03/8/2021 00H,5084
03/7/2021 23H,4369
03/7/2021 22H,3868
03/7/2021 21H,3726
03/7/2021 20H,3809
03/7/2021 19H,4093
03/7/2021 18H,4406
03/7/2021 17H,4865
03/7/2021 16H,4774
03/7/2021 15H,4929
03/7/2021 14H,5045
03/7/2021 13H,5343
03/7/2021 12H,5338
03/7/2021 11H,5253
03/7/2021 10H,5078
03/7/2021 09H,5002
03/7/2021 08H,4927
03/7/2021 07H,4964
03/7/2021 06H,4814
03/7/2021 05H,4907
03/7/2021 04H,5266
03/7/2021 03H,5345
03/7/2021 02H,5323
03/7/2021 01H,5385
03/7/2021 00H,5044
03/6/2021 23H,4676
03/6/2021 22H,4487
03/6/2021 21H,4446
03/6/2021 20H,4619
03/6/2021 19H,4908
03/6/2021 18H,4986
03/6/2021 17H,5172
03/6/2021 16H,5419
03/6/2021 15H,5466
03/6/2021 14H,5367
03/6/2021 13H,5052
03/6/2021 12H,4614
03/6/2021 11H,4282
03/6/2021 10H,4239
03/6/2021 09H,4177
03/6/2021 08H,4149
03/6/2021 07H,4189
03/6/2021 06H,4465
03/6/2021 05H,4605
03/6/2021 04H,5156
03/6/2021 03H,5392
03/6/2021 02H,5395
03/6/2021 01H,5586
03/6/2021 00H,5434
03/5/2021 23H,5028
03/5/2021 22H,4764
03/5/2021 21H,4662
03/5/2021 20H,4701
03/5/2021 19H,4729
03/5/2021 18H,4792
03/5/2021 17H,4879
03/5/2021 16H,5285
03/5/2021 15H,5479
03/5/2021 14H,5681
03/5/2021 13H,5725
03/5/2021 12H,5497
03/5/2021 11H,4955
03/5/2021 10H,4487
03/5/2021 09H,4305
03/5/2021 08H,4267
03/5/2021 07H,4259
03/5/2021 06H,4284
03/5/2021 05H,4836
03/5/2021 04H,5071
03/5/2021 03H,5232
03/5/2021 02H,5182
03/5/2021 01H,5057
03/5/2021 00H,4904
03/4/2021 23H,4429
03/4/2021 22H,4172
03/4/2021 21H,4277
03/4/2021 20H,4631
03/4/2021 19H,4889
03/4/2021 18H,5078
03/4/2021 17H,5333
03/4/2021 16H,5407
03/4/2021 15H,5683
03/4/2021 14H,5928
03/4/2021 13H,6200
03/4/2021 12H,5550
03/4/2021 11H,5157
03/4/2021 10H,4858
03/4/2021 09H,4669
03/4/2021 08H,4588
03/4/2021 07H,4682
03/4/2021 06H,4752
03/4/2021 05H,5037
03/4/2021 04H,5476
03/4/2021 03H,5723
03/4/2021 02H,5730
03/4/2021 01H,5789
03/4/2021 00H,5576
03/3/2021 23H,4848
03/3/2021 22H,4474
03/3/2021 21H,4610
03/3/2021 20H,4837
03/3/2021 19H,5121
03/3/2021 18H,5379
03/3/2021 17H,5787
03/3/2021 16H,5997
03/3/2021 15H,5984
03/3/2021 14H,5779
03/3/2021 13H,5698
03/3/2021 12H,5073
03/3/2021 11H,4945
03/3/2021 10H,5163
03/3/2021 09H,5033
03/3/2021 08H,5029
03/3/2021 07H,5011
03/3/2021 06H,5087
03/3/2021 05H,4932
03/3/2021 04H,4967
03/3/2021 03H,4987
03/3/2021 02H,5226
03/3/2021 01H,5868
03/3/2021 00H,5706
03/2/2021 23H,5521
03/2/2021 22H,5622
03/2/2021 21H,5587
03/2/2021 20H,5703
03/2/2021 19H,5722
03/2/2021 18H,5636
03/2/2021 17H,5562
03/2/2021 16H,5476
03/2/2021 15H,5199
03/2/2021 14H,4912
03/2/2021 13H,4685
03/2/2021 12H,4048
03/2/2021 11H,3586
03/2/2021 10H,3478
03/2/2021 09H,3614
03/2/2021 08H,3731
03/2/2021 07H,3856
03/2/2021 06H,4074
03/2/2021 05H,4423
03/2/2021 04H,4829
03/2/2021 03H,5081
03/2/2021 02H,5029
03/2/2021 01H,5223
03/2/2021 00H,5428
03/1/2021 23H,5397
03/1/2021 22H,5382
03/1/2021 21H,5248
03/1/2021 20H,5156
03/1/2021 19H,5253
03/1/2021 18H,5289
03/1/2021 17H,5264
03/1/2021 16H,4858
03/1/2021 15H,4716
03/1/2021 14H,4594
03/1/2021 13H,4204
03/1/2021 12H,3708
03/1/2021 11H,3476
03/1/2021 10H,3428
03/1/2021 09H,3369
03/1/2021 08H,3518
03/1/2021 07H,3825
03/1/2021 06H,4255
03/1/2021 05H,4836
03/1/2021 04H,5287
03/1/2021 03H,5467
03/1/2021 02H,5603
03/1/2021 01H,5782
03/1/2021 00H,5610
02/28/2021 23H,5767
02/28/2021 22H,5388
02/28/2021 21H,5210
02/28/2021 20H,5002
02/28/2021 19H,4839
02/28/2021 18H,4801
02/28/2021 17H,4787
02/28/2021 16H,4555
02/28/2021 15H,4182
02/28/2021 14H,3662
02/28/2021 13H,3728
02/28/2021 12H,3772
02/28/2021 11H,3672
02/28/2021 10H,3589
02/28/2021 09H,3709
02/28/2021 08H,3822
02/28/2021 07H,4087
02/28/2021 06H,4487
02/28/2021 05H,4406
02/28/2021 04H,4883
02/28/2021 03H,5379
02/28/2021 02H,5335
02/28/2021 01H,5198
02/28/2021 00H,5021
02/27/2021 23H,5455
02/27/2021 22H,5237
02/27/2021 21H,5122
02/27/2021 20H,4937
02/27/2021 19H,4935
02/27/2021 18H,5028
02/27/2021 17H,5085
02/27/2021 16H,4933
02/27/2021 15H,4767
02/27/2021 14H,4517
02/27/2021 13H,4386
02/27/2021 12H,4280
02/27/2021 11H,4133
02/27/2021 10H,4093
02/27/2021 09H,4191
02/27/2021 08H,4353
02/27/2021 07H,4565
02/27/2021 06H,4714
02/27/2021 05H,4962
02/27/2021 04H,5232
02/27/2021 03H,5278
02/27/2021 02H,5190
02/27/2021 01H,5759
02/27/2021 00H,5616
02/26/2021 23H,4808
02/26/2021 22H,4558
02/26/2021 21H,4910
02/26/2021 20H,5730
02/26/2021 19H,5973
02/26/2021 18H,6123
02/26/2021 17H,6139
02/26/2021 16H,6105
02/26/2021 15H,5919
02/26/2021 14H,5704
02/26/2021 13H,5490
02/26/2021 12H,4984
02/26/2021 11H,4675
02/26/2021 10H,4497
02/26/2021 09H,4567
02/26/2021 08H,4664
02/26/2021 07H,4713
02/26/2021 06H,5070
02/26/2021 05H,5368
02/26/2021 04H,6078
02/26/2021 03H,6944
02/26/2021 02H,7369
02/26/2021 01H,7679
02/26/2021 00H,7501
02/25/2021 23H,7220
02/25/2021 22H,6808
02/25/2021 21H,6678
02/25/2021 20H,6532
02/25/2021 19H,6449
02/25/2021 18H,6501
02/25/2021 17H,6377
02/25/2021 16H,6450
02/25/2021 15H,6850
02/25/2021 14H,7234
02/25/2021 13H,7046
02/25/2021 12H,6820
02/25/2021 11H,6121
02/25/2021 10H,5977
02/25/2021 09H,6102
02/25/2021 08H,6103
02/25/2021 07H,6187
02/25/2021 06H,6349
02/25/2021 05H,6599
02/25/2021 04H,6861
02/25/2021 03H,7018
02/25/2021 02H,7395
02/25/2021 01H,7793
02/25/2021 00H,7867
02/24/2021 23H,7157
02/24/2021 22H,6532
02/24/2021 21H,6392
02/24/2021 20H,6428
02/24/2021 19H,6596
02/24/2021 18H,6990
02/24/2021 17H,6746
02/24/2021 16H,7543
02/24/2021 15H,7826
02/24/2021 14H,8211
02/24/2021 13H,9658
02/24/2021 12H,8981
02/24/2021 11H,7862
02/24/2021 10H,7291
02/24/2021 09H,7216
02/24/2021 08H,7306
02/24/2021 07H,7335
02/24/2021 06H,7310
02/24/2021 05H,7426
02/24/2021 04H,7604
02/24/2021 03H,8022
02/24/2021 02H,8559
02/24/2021 01H,8913
02/24/2021 00H,8672
02/23/2021 23H,8093
02/23/2021 22H,7394
02/23/2021 21H,7363
02/23/2021 20H,7537
02/23/2021 19H,8186
02/23/2021 18H,8132
02/23/2021 17H,8445
02/23/2021 16H,9450
02/23/2021 15H,11119
02/23/2021 14H,12719
02/23/2021 13H,13404
02/23/2021 12H,12499
02/23/2021 11H,11008
02/23/2021 10H,10397
02/23/2021 09H,10282
02/23/2021 08H,10022
02/23/2021 07H,10014
02/23/2021 06H,10036
02/23/2021 05H,10592
02/23/2021 04H,11323
02/23/2021 03H,11857
02/23/2021 02H,12130
02/23/2021 01H,12424
02/23/2021 00H,11912
02/22/2021 23H,10973
02/22/2021 22H,10300
02/22/2021 21H,10577
02/22/2021 20H,11009
02/22/2021 19H,11471
02/22/2021 18H,12081
02/22/2021 17H,12231
02/22/2021 16H,12447
02/22/2021 15H,12390
02/22/2021 14H,12433
02/22/2021 13H,12371
02/22/2021 12H,11592
02/22/2021 11H,10158
02/22/2021 10H,8986
02/22/2021 09H,8856
02/22/2021 08H,9099
02/22/2021 07H,9119
02/22/2021 06H,9705
02/22/2021 05H,10517
02/22/2021 04H,11495
02/22/2021 03H,12141
02/22/2021 02H,12460
02/22/2021 01H,12398
02/22/2021 00H,11480
02/21/2021 23H,10103
02/21/2021 22H,9079
02/21/2021 21H,8649
02/21/2021 20H,8570
02/21/2021 19H,9436
02/21/2021 18H,10331
02/21/2021 17H,11102
02/21/2021 16H,11869
02/21/2021 15H,12303
02/21/2021 14H,12235
02/21/2021 13H,12955
02/21/2021 12H,12878
02/21/2021 11H,12849
02/21/2021 10H,13012
02/21/2021 09H,12874
02/21/2021 08H,12796
02/21/2021 07H,12449
02/21/2021 06H,12074
02/21/2021 05H,12120
02/21/2021 04H,12015
02/21/2021 03H,12158
02/21/2021 02H,11836
02/21/2021 01H,11799
02/21/2021 00H,11186
02/20/2021 23H,8846
02/20/2021 22H,7511
02/20/2021 21H,7446
02/20/2021 20H,7851
02/20/2021 19H,8932
02/20/2021 18H,10093
02/20/2021 17H,11243
02/20/2021 16H,11899
02/20/2021 15H,12448
02/20/2021 14H,12642
02/20/2021 13H,13177
02/20/2021 12H,13105
02/20/2021 11H,12855
02/20/2021 10H,12617
02/20/2021 09H,12449
02/20/2021 08H,12266
02/20/2021 07H,12417
02/20/2021 06H,12698
02/20/2021 05H,12819
02/20/2021 04H,12930
02/20/2021 03H,13250
02/20/2021 02H,13332
02/20/2021 01H,13130
02/20/2021 00H,12121
02/19/2021 23H,10484
02/19/2021 22H,9758
02/19/2021 21H,10164
02/19/2021 20H,11434
02/19/2021 19H,12874
02/19/2021 18H,13448
02/19/2021 17H,13515
02/19/2021 16H,13500
02/19/2021 15H,12989
02/19/2021 14H,12867
02/19/2021 13H,12874
02/19/2021 12H,12659
02/19/2021 11H,12286
02/19/2021 10H,11640
02/19/2021 09H,11504
02/19/2021 08H,11467
02/19/2021 07H,11582
02/19/2021 06H,11872
02/19/2021 05H,11864
02/19/2021 04H,11778
02/19/2021 03H,11494
02/19/2021 02H,11709
02/19/2021 01H,12567
02/19/2021 00H,12361
02/18/2021 23H,12097
02/18/2021 22H,11884
02/18/2021 21H,11384
02/18/2021 20H,11292
02/18/2021 19H,11629
02/18/2021 18H,12046
02/18/2021 17H,12089
02/18/2021 16H,12082
02/18/2021 15H,12234
02/18/2021 14H,12463
02/18/2021 13H,12556
02/18/2021 12H,12750
02/18/2021 11H,12538
02/18/2021 10H,12071
02/18/2021 09H,11776
02/18/2021 08H,11731
02/18/2021 07H,11867
02/18/2021 06H,11950
02/18/2021 05H,12429
02/18/2021 04H,12398
02/18/2021 03H,12777
02/18/2021 02H,12782
02/18/2021 01H,12786
02/18/2021 00H,12769
02/17/2021 23H,12501
02/17/2021 22H,11886
02/17/2021 21H,11696
02/17/2021 20H,12290
02/17/2021 19H,12752
02/17/2021 18H,12368
02/17/2021 17H,12539
02/17/2021 16H,13176
02/17/2021 15H,12969
02/17/2021 14H,13161
02/17/2021 13H,13382
02/17/2021 12H,13316
02/17/2021 11H,12974
02/17/2021 10H,12621
02/17/2021 09H,12543
02/17/2021 08H,12586
02/17/2021 07H,12375
02/17/2021 06H,12145
02/17/2021 05H,12282
02/17/2021 04H,12284
02/17/2021 03H,12308
02/17/2021 02H,12207
02/17/2021 01H,12284
02/17/2021 00H,12211
02/16/2021 23H,12140
02/16/2021 22H,11752
02/16/2021 21H,11740
02/16/2021 20H,12239
02/16/2021 19H,12308
02/16/2021 18H,12128
02/16/2021 17H,12597
02/16/2021 16H,12637
02/16/2021 15H,12628
02/16/2021 14H,12500
02/16/2021 13H,11848
02/16/2021 12H,10970
02/16/2021 11H,11007
02/16/2021 10H,11551
02/16/2021 09H,11232
02/16/2021 08H,11031
02/16/2021 07H,10800
02/16/2021 06H,10179
02/16/2021 05H,10386
02/16/2021 04H,10708
02/16/2021 03H,11142
02/16/2021 02H,11240
02/16/2021 01H,11275
02/16/2021 00H,11299
02/15/2021 23H,11330
02/15/2021 22H,11312
02/15/2021 21H,11349
02/15/2021 20H,11351
02/15/2021 19H,11354
02/15/2021 18H,11376
02/15/2021 17H,11430
02/15/2021 16H,11341
02/15/2021 15H,11516
02/15/2021 14H,11271
02/15/2021 13H,11078
02/15/2021 12H,10731
02/15/2021 11H,10352
02/15/2021 10H,10092
02/15/2021 09H,9982
02/15/2021 08H,9679
02/15/2021 07H,9637
02/15/2021 06H,9871
02/15/2021 05H,10300
02/15/2021 04H,10276
02/15/2021 03H,10331
02/15/2021 02H,10350
02/15/2021 01H,10136
02/15/2021 00H,9947
02/14/2021 23H,9777
02/14/2021 22H,9699
02/14/2021 21H,9949
02/14/2021 20H,9974
02/14/2021 19H,9853
02/14/2021 18H,9696
02/14/2021 17H,9390
02/14/2021 16H,9440
02/14/2021 15H,9742
02/14/2021 14H,9495
02/14/2021 13H,9318
02/14/2021 12H,9606
02/14/2021 11H,9740
02/14/2021 10H,9426
02/14/2021 09H,9341
02/14/2021 08H,9500
02/14/2021 07H,9613
02/14/2021 06H,9873
02/14/2021 05H,9890
02/14/2021 04H,9773
02/14/2021 03H,9600
02/14/2021 02H,9829
02/14/2021 01H,9905
02/14/2021 00H,10029
02/13/2021 23H,9885
02/13/2021 22H,9666
02/13/2021 21H,9312
02/13/2021 20H,8954
02/13/2021 19H,8719
02/13/2021 18H,8963
02/13/2021 17H,8863
02/13/2021 16H,9275
02/13/2021 15H,9145
02/13/2021 14H,8868
02/13/2021 13H,8595
02/13/2021 12H,8340
02/13/2021 11H,8231
02/13/2021 10H,8154
02/13/2021 09H,8159
02/13/2021 08H,8235
02/13/2021 07H,8366
02/13/2021 06H,8420
02/13/2021 05H,8660
02/13/2021 04H,8590
02/13/2021 03H,8284
02/13/2021 02H,8244
02/13/2021 01H,8408
02/13/2021 00H,8444
02/12/2021 23H,8275
02/12/2021 22H,8710
02/12/2021 21H,8681
02/12/2021 20H,8861
02/12/2021 19H,8605
02/12/2021 18H,8517
02/12/2021 17H,8376
02/12/2021 16H,8646
02/12/2021 15H,8315
02/12/2021 14H,8038
02/12/2021 13H,7552
02/12/2021 12H,7328
02/12/2021 11H,7067
02/12/2021 10H,6984
02/12/2021 09H,6923
02/12/2021 08H,6903
02/12/2021 07H,7102
02/12/2021 06H,7129
02/12/2021 05H,7283
02/12/2021 04H,7491
02/12/2021 03H,7476
02/12/2021 02H,7712
02/12/2021 01H,8038
02/12/2021 00H,8184
02/11/2021 23H,8039
02/11/2021 22H,7967
02/11/2021 21H,7924
02/11/2021 20H,7982
02/11/2021 19H,8062
02/11/2021 18H,8284
02/11/2021 17H,8373
02/11/2021 16H,8148
02/11/2021 15H,7568
02/11/2021 14H,7348
02/11/2021 13H,7220
02/11/2021 12H,6926
02/11/2021 11H,6629
02/11/2021 10H,6640
02/11/2021 09H,6622
02/11/2021 08H,6732
02/11/2021 07H,6857
02/11/2021 06H,7022
02/11/2021 05H,7094
02/11/2021 04H,7146
02/11/2021 03H,7204
02/11/2021 02H,7352
02/11/2021 01H,7596
02/11/2021 00H,7767
02/10/2021 23H,7735
02/10/2021 22H,7830
02/10/2021 21H,7923
02/10/2021 20H,7907
02/10/2021 19H,7729
02/10/2021 18H,7519
02/10/2021 17H,7561
02/10/2021 16H,7455
02/10/2021 15H,7319
02/10/2021 14H,7509
02/10/2021 13H,7524
02/10/2021 12H,7158
02/10/2021 11H,6700
02/10/2021 10H,6759
02/10/2021 09H,6646
02/10/2021 08H,6527
02/10/2021 07H,6565
02/10/2021 06H,6754
02/10/2021 05H,6927
02/10/2021 04H,6937
02/10/2021 03H,7113
02/10/2021 02H,7326
02/10/2021 01H,7424
02/10/2021 00H,7282
02/9/2021 23H,7206
02/9/2021 22H,7153
02/9/2021 21H,7291
02/9/2021 20H,7703
02/9/2021 19H,7756
02/9/2021 18H,7700
02/9/2021 17H,7684
02/9/2021 16H,7776
02/9/2021 15H,7764
02/9/2021 14H,7800
02/9/2021 13H,7816
02/9/2021 12H,7606
02/9/2021 11H,6984
02/9/2021 10H,6622
02/9/2021 09H,6733
02/9/2021 08H,6863
02/9/2021 07H,6870
02/9/2021 06H,6843
02/9/2021 05H,6911
02/9/2021 04H,7061
02/9/2021 03H,7438
02/9/2021 02H,7586
02/9/2021 01H,7652
02/9/2021 00H,7378
02/8/2021 23H,7012
02/8/2021 22H,7160
02/8/2021 21H,7330
02/8/2021 20H,7439
02/8/2021 19H,7301
02/8/2021 18H,7357
02/8/2021 17H,7381
02/8/2021 16H,7446
02/8/2021 15H,7178
02/8/2021 14H,7947
02/8/2021 13H,8816
02/8/2021 12H,8336
02/8/2021 11H,7351
02/8/2021 10H,7607
02/8/2021 09H,7835
02/8/2021 08H,8357
02/8/2021 07H,8090
02/8/2021 06H,7864
02/8/2021 05H,8004
02/8/2021 04H,8020
02/8/2021 03H,7671
02/8/2021 02H,7375
02/8/2021 01H,7205
02/8/2021 00H,6939
02/7/2021 23H,6595
02/7/2021 22H,6332
02/7/2021 21H,6238
02/7/2021 20H,6102
02/7/2021 19H,6360
02/7/2021 18H,6555
02/7/2021 17H,6609
02/7/2021 16H,6585
02/7/2021 15H,6473
02/7/2021 14H,6297
02/7/2021 13H,6094
02/7/2021 12H,6058
02/7/2021 11H,5899
02/7/2021 10H,5831
02/7/2021 09H,5973
02/7/2021 08H,6094
02/7/2021 07H,5961
02/7/2021 06H,5965
02/7/2021 05H,5665
02/7/2021 04H,5569
02/7/2021 03H,5596
02/7/2021 02H,5680
02/7/2021 01H,6287
02/7/2021 00H,6356
02/6/2021 23H,6680
02/6/2021 22H,6874
02/6/2021 21H,6811
02/6/2021 20H,6808
02/6/2021 19H,6749
02/6/2021 18H,6686
02/6/2021 17H,6660
02/6/2021 16H,6778
02/6/2021 15H,6740
02/6/2021 14H,6299
02/6/2021 13H,6166
02/6/2021 12H,6154
02/6/2021 11H,6053
02/6/2021 10H,6046
02/6/2021 09H,5893
02/6/2021 08H,5877
02/6/2021 07H,5843
02/6/2021 06H,6073
02/6/2021 05H,6141
02/6/2021 04H,6368
02/6/2021 03H,6685
02/6/2021 02H,6809
02/6/2021 01H,6716
02/6/2021 00H,6713
02/5/2021 23H,6582
02/5/2021 22H,6384
02/5/2021 21H,6276
02/5/2021 20H,6468
02/5/2021 19H,6526
02/5/2021 18H,6821
02/5/2021 17H,6896
02/5/2021 16H,6897
02/5/2021 15H,6922
02/5/2021 14H,6871
02/5/2021 13H,6699
02/5/2021 12H,6488
02/5/2021 11H,6371
02/5/2021 10H,6228
02/5/2021 09H,6401
02/5/2021 08H,6257
02/5/2021 07H,6226
02/5/2021 06H,6214
02/5/2021 05H,6437
02/5/2021 04H,6878
02/5/2021 03H,7443
02/5/2021 02H,7332
02/5/2021 01H,6990
02/5/2021 00H,7185
02/4/2021 23H,7234
02/4/2021 22H,6946
02/4/2021 21H,6864
02/4/2021 20H,7133
02/4/2021 19H,6857
02/4/2021 18H,6734
02/4/2021 17H,7246
02/4/2021 16H,8013
02/4/2021 15H,7422
02/4/2021 14H,8208
02/4/2021 13H,8514
02/4/2021 12H,8059
02/4/2021 11H,7978
02/4/2021 10H,7490
02/4/2021 09H,7483
02/4/2021 08H,7541
02/4/2021 07H,7230
02/4/2021 06H,7971
02/4/2021 05H,7605
02/4/2021 04H,8064
02/4/2021 03H,8349
02/4/2021 02H,8346
02/4/2021 01H,8202
02/4/2021 00H,7672
02/3/2021 23H,6845
02/3/2021 22H,6694
02/3/2021 21H,6494
02/3/2021 20H,6682
02/3/2021 19H,6946
02/3/2021 18H,6861
02/3/2021 17H,7265
02/3/2021 16H,7308
02/3/2021 15H,6853
02/3/2021 14H,7750
02/3/2021 13H,8210
02/3/2021 12H,7081
02/3/2021 11H,6709
02/3/2021 10H,6998
02/3/2021 09H,7030
02/3/2021 08H,7079
02/3/2021 07H,7075
02/3/2021 06H,7658
02/3/2021 05H,7706
02/3/2021 04H,7958
02/3/2021 03H,7624
02/3/2021 02H,7247
02/3/2021 01H,7303
02/3/2021 00H,7541
02/2/2021 23H,7376
02/2/2021 22H,7244
02/2/2021 21H,7132
02/2/2021 20H,7039
02/2/2021 19H,7077
02/2/2021 18H,7070
02/2/2021 17H,7064
02/2/2021 16H,6908
02/2/2021 15H,6636
02/2/2021 14H,7079
02/2/2021 13H,7429
02/2/2021 12H,6619
02/2/2021 11H,6301
02/2/2021 10H,6845
02/2/2021 09H,7168
02/2/2021 08H,7166
02/2/2021 07H,7154
02/2/2021 06H,7618
02/2/2021 05H,7744
02/2/2021 04H,7603
02/2/2021 03H,7217
02/2/2021 02H,6904
02/2/2021 01H,7189
02/2/2021 00H,7136
02/1/2021 23H,6951
02/1/2021 22H,6759
02/1/2021 21H,6995
02/1/2021 20H,6939
02/1/2021 19H,6804
02/1/2021 18H,6859
02/1/2021 17H,6591
02/1/2021 16H,6514
02/1/2021 15H,6627
02/1/2021 14H,6456
02/1/2021 13H,6150
02/1/2021 12H,5686
02/1/2021 11H,5208
02/1/2021 10H,4859
02/1/2021 09H,4729
02/1/2021 08H,4568
02/1/2021 07H,4565
02/1/2021 06H,4529
02/1/2021 05H,4644
02/1/2021 04H,5018
02/1/2021 03H,5196
02/1/2021 02H,5263
02/1/2021 01H,5504
02/1/2021 00H,5574
01/31/2021 23H,5424
01/31/2021 22H,5291
01/31/2021 21H,5333
01/31/2021 20H,5384
01/31/2021 19H,5504
01/31/2021 18H,5574
01/31/2021 17H,5439
01/31/2021 16H,5347
01/31/2021 15H,5157
01/31/2021 14H,4924
01/31/2021 13H,4703
01/31/2021 12H,4545
01/31/2021 11H,4481
01/31/2021 10H,4590
01/31/2021 09H,4681
01/31/2021 08H,4796
01/31/2021 07H,4864
01/31/2021 06H,4790
01/31/2021 05H,4896
01/31/2021 04H,5211
01/31/2021 03H,5399
01/31/2021 02H,5485
01/31/2021 01H,5550
01/31/2021 00H,5568
01/30/2021 23H,5368
01/30/2021 22H,5103
01/30/2021 21H,5053
01/30/2021 20H,5187
01/30/2021 19H,5101
01/30/2021 18H,5104
01/30/2021 17H,5476
01/30/2021 16H,5534
01/30/2021 15H,5419
01/30/2021 14H,5668
01/30/2021 13H,6007
01/30/2021 12H,5730
01/30/2021 11H,5802
01/30/2021 10H,5936
01/30/2021 09H,6129
01/30/2021 08H,5947
01/30/2021 07H,5898
01/30/2021 06H,5611
01/30/2021 05H,5492
01/30/2021 04H,5437
01/30/2021 03H,5437
01/30/2021 02H,5676
01/30/2021 01H,5660
01/30/2021 00H,5629
01/29/2021 23H,5392
01/29/2021 22H,5151
01/29/2021 21H,5179
01/29/2021 20H,5442
01/29/2021 19H,5427
01/29/2021 18H,5572
01/29/2021 17H,5711
01/29/2021 16H,5229
01/29/2021 15H,4912
01/29/2021 14H,5736
01/29/2021 13H,6369
01/29/2021 12H,5482
01/29/2021 11H,5025
01/29/2021 10H,5342
01/29/2021 09H,5834
01/29/2021 08H,6004
01/29/2021 07H,5861
01/29/2021 06H,5632
01/29/2021 05H,5961
01/29/2021 04H,5931
01/29/2021 03H,6003
01/29/2021 02H,6190
01/29/2021 01H,6183
01/29/2021 00H,5604
01/28/2021 23H,5309
01/28/2021 22H,4870
01/28/2021 21H,4880
01/28/2021 20H,5109
01/28/2021 19H,5364
01/28/2021 18H,5585
01/28/2021 17H,5584
01/28/2021 16H,5166
01/28/2021 15H,4698
01/28/2021 14H,4761
01/28/2021 13H,5056
01/28/2021 12H,4839
01/28/2021 11H,4328
01/28/2021 10H,4185
01/28/2021 09H,4087
01/28/2021 08H,4224
01/28/2021 07H,4094
01/28/2021 06H,3997
01/28/2021 05H,4136
01/28/2021 04H,4259
01/28/2021 03H,4493
01/28/2021 02H,4386
01/28/2021 01H,4239
01/28/2021 00H,4235
01/27/2021 23H,4075
01/27/2021 22H,3942
01/27/2021 21H,3819
01/27/2021 20H,3753
01/27/2021 19H,3810
01/27/2021 18H,3826
01/27/2021 17H,3758
01/27/2021 16H,3836
01/27/2021 15H,3727
01/27/2021 14H,3518
01/27/2021 13H,3349
01/27/2021 12H,2630
01/27/2021 11H,2270
01/27/2021 10H,2276
01/27/2021 09H,2261
01/27/2021 08H,2315
01/27/2021 07H,2419
01/27/2021 06H,2588
01/27/2021 05H,2818
01/27/2021 04H,3111
01/27/2021 03H,3224
01/27/2021 02H,3533
01/27/2021 01H,3821
01/27/2021 00H,3731
01/26/2021 23H,3488
01/26/2021 22H,3426
01/26/2021 21H,3259
01/26/2021 20H,3425
01/26/2021 19H,3577
01/26/2021 18H,3698
01/26/2021 17H,3665
01/26/2021 16H,3643
01/26/2021 15H,3526
01/26/2021 14H,3355
01/26/2021 13H,3040
01/26/2021 12H,2595
01/26/2021 11H,2412
01/26/2021 10H,2392
01/26/2021 09H,2481
01/26/2021 08H,2548
01/26/2021 07H,2634
01/26/2021 06H,3057
01/26/2021 05H,3495
01/26/2021 04H,3680
01/26/2021 03H,3567
01/26/2021 02H,3511
01/26/2021 01H,3462
01/26/2021 00H,3289
01/25/2021 23H,2824
01/25/2021 22H,2705
01/25/2021 21H,3039
01/25/2021 20H,3548
01/25/2021 19H,3384
01/25/2021 18H,3645
01/25/2021 17H,3901
01/25/2021 16H,3759
01/25/2021 15H,3879
01/25/2021 14H,4024
01/25/2021 13H,3668
01/25/2021 12H,2834
01/25/2021 11H,2584
01/25/2021 10H,2541
01/25/2021 09H,2736
01/25/2021 08H,2819
01/25/2021 07H,2826
01/25/2021 06H,2943
01/25/2021 05H,3019
01/25/2021 04H,3484
01/25/2021 03H,3584
01/25/2021 02H,3842
01/25/2021 01H,4167
01/25/2021 00H,3967
01/24/2021 23H,3604
01/24/2021 22H,3427
01/24/2021 21H,3665
01/24/2021 20H,3418
01/24/2021 19H,3424
01/24/2021 18H,3361
01/24/2021 17H,3220
01/24/2021 16H,3375
01/24/2021 15H,3656
01/24/2021 14H,3659
01/24/2021 13H,3481
01/24/2021 12H,3312
01/24/2021 11H,3338
01/24/2021 10H,3290
01/24/2021 09H,3250
01/24/2021 08H,3377
01/24/2021 07H,3537
01/24/2021 06H,3615
01/24/2021 05H,3826
01/24/2021 04H,3877
01/24/2021 03H,3689
01/24/2021 02H,3959
01/24/2021 01H,3965
01/24/2021 00H,3656
01/23/2021 23H,3195
01/23/2021 22H,3087
01/23/2021 21H,3132
01/23/2021 20H,3230
01/23/2021 19H,3333
01/23/2021 18H,3609
01/23/2021 17H,3886
01/23/2021 16H,4123
01/23/2021 15H,3825
01/23/2021 14H,4113
01/23/2021 13H,3934
01/23/2021 12H,3828
01/23/2021 11H,3986
01/23/2021 10H,4255
01/23/2021 09H,3972
01/23/2021 08H,3871
01/23/2021 07H,3862
01/23/2021 06H,3839
01/23/2021 05H,3848
01/23/2021 04H,3626
01/23/2021 03H,3896
01/23/2021 02H,3781
01/23/2021 01H,4154
01/23/2021 00H,4102
01/22/2021 23H,4656
01/22/2021 22H,4472
