Net generation from solar for Southwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390116&sdid=EBA.SW-ALL.NG.SUN.H
19:22:14 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SW-ALL.NG.SUN.H megawatthours
11/20/2019 19H,647
11/20/2019 18H,676
11/20/2019 17H,603
11/20/2019 16H,475
11/20/2019 15H,132
11/20/2019 14H,59
11/20/2019 13H,59
11/20/2019 12H,86
11/20/2019 11H,82
11/20/2019 10H,81
11/20/2019 09H,30
11/20/2019 08H,63
11/20/2019 07H,51
11/20/2019 06H,59
11/20/2019 05H,36
11/20/2019 04H,32
11/20/2019 03H,52
11/20/2019 02H,47
11/20/2019 01H,23
11/20/2019 00H,62
11/19/2019 23H,149
11/19/2019 22H,339
11/19/2019 21H,493
11/19/2019 20H,405
11/19/2019 19H,555
11/19/2019 18H,738
11/19/2019 17H,766
11/19/2019 16H,529
11/19/2019 15H,178
11/19/2019 14H,66
11/19/2019 13H,55
11/19/2019 12H,54
11/19/2019 11H,44
11/19/2019 10H,11
11/19/2019 09H,2
11/19/2019 08H,5
11/19/2019 07H,7
11/19/2019 06H,0
11/19/2019 05H,5
11/19/2019 04H,15
11/19/2019 03H,29
11/19/2019 02H,29
11/19/2019 01H,6
11/19/2019 00H,263
11/18/2019 23H,1047
11/18/2019 22H,1237
11/18/2019 21H,1289
11/18/2019 20H,1305
11/18/2019 19H,1272
11/18/2019 18H,1354
11/18/2019 17H,1266
11/18/2019 16H,857
11/18/2019 15H,231
11/18/2019 14H,9
11/18/2019 13H,-1
11/18/2019 12H,-1
11/18/2019 11H,-1
11/18/2019 10H,-1
11/18/2019 09H,-3
11/18/2019 08H,-3
11/18/2019 07H,-1
11/18/2019 06H,0
11/18/2019 05H,3
11/18/2019 04H,1
11/18/2019 03H,122
11/18/2019 02H,148
11/18/2019 01H,157
11/18/2019 00H,453
11/17/2019 23H,1082
11/17/2019 22H,1255
11/17/2019 21H,1323
11/17/2019 20H,1303
11/17/2019 19H,1318
11/17/2019 18H,1387
11/17/2019 17H,1240
11/17/2019 16H,859
11/17/2019 15H,239
11/17/2019 14H,17
11/17/2019 13H,4
11/17/2019 12H,4
11/17/2019 11H,16
11/17/2019 10H,11
11/17/2019 09H,0
11/17/2019 08H,-1
11/17/2019 07H,0
11/17/2019 06H,-2
11/17/2019 05H,1
11/17/2019 04H,3
11/17/2019 03H,12
11/17/2019 02H,21
11/17/2019 01H,19
11/17/2019 00H,227
11/16/2019 23H,624
11/16/2019 22H,790
11/16/2019 21H,943
11/16/2019 20H,1001
11/16/2019 19H,1009
11/16/2019 18H,884
11/16/2019 17H,752
11/16/2019 16H,454
11/16/2019 15H,116
11/16/2019 14H,10
11/16/2019 13H,-1
11/16/2019 12H,-3
11/16/2019 11H,-1
11/16/2019 10H,-2
11/16/2019 09H,-2
11/16/2019 08H,-2
11/16/2019 07H,-2
11/16/2019 06H,-1
11/16/2019 05H,-3
11/16/2019 04H,2
11/16/2019 03H,9
11/16/2019 02H,11
11/16/2019 01H,7
11/16/2019 00H,264
11/15/2019 23H,683
11/15/2019 22H,995
11/15/2019 21H,1174
11/15/2019 20H,1275
11/15/2019 19H,1273
11/15/2019 18H,1187
11/15/2019 17H,1007
11/15/2019 16H,787
11/15/2019 15H,246
11/15/2019 14H,33
11/15/2019 13H,18
11/15/2019 12H,17
11/15/2019 11H,16
11/15/2019 10H,11
11/15/2019 09H,8
11/15/2019 08H,9
11/15/2019 07H,9
11/15/2019 06H,9
11/15/2019 05H,16
11/15/2019 04H,18
11/15/2019 03H,147
11/15/2019 02H,167
11/15/2019 01H,167
11/15/2019 00H,497
11/14/2019 23H,1169
11/14/2019 22H,1401
11/14/2019 21H,1413
11/14/2019 20H,1384
11/14/2019 19H,1385
11/14/2019 18H,1395
11/14/2019 17H,1336
11/14/2019 16H,929
11/14/2019 15H,294
11/14/2019 14H,9
11/14/2019 13H,0
11/14/2019 12H,0
11/14/2019 11H,-1
11/14/2019 10H,-1
11/14/2019 09H,-3
11/14/2019 08H,-2
11/14/2019 07H,-2
11/14/2019 06H,0
11/14/2019 05H,-1
11/14/2019 04H,13
11/14/2019 03H,135
11/14/2019 02H,140
11/14/2019 01H,144
11/14/2019 00H,419
11/13/2019 23H,1118
11/13/2019 22H,1396
11/13/2019 21H,1370
11/13/2019 20H,1361
11/13/2019 19H,1343
11/13/2019 18H,1406
11/13/2019 17H,1368
11/13/2019 16H,951
11/13/2019 15H,314
11/13/2019 14H,27
11/13/2019 13H,-1
11/13/2019 12H,-1
11/13/2019 11H,0
11/13/2019 10H,-1
11/13/2019 09H,3
11/13/2019 08H,1
11/13/2019 07H,1
11/13/2019 06H,3
11/13/2019 05H,-1
11/13/2019 04H,3
11/13/2019 03H,76
11/13/2019 02H,136
11/13/2019 01H,151
11/13/2019 00H,469
11/12/2019 23H,1090
11/12/2019 22H,1337
11/12/2019 21H,1371
11/12/2019 20H,1364
11/12/2019 19H,1328
11/12/2019 18H,1324
11/12/2019 17H,1254
11/12/2019 16H,871
11/12/2019 15H,279
11/12/2019 14H,33
11/12/2019 13H,3
11/12/2019 12H,9
11/12/2019 11H,10
11/12/2019 10H,6
11/12/2019 09H,5
11/12/2019 08H,12
11/12/2019 07H,21
11/12/2019 06H,21
11/12/2019 05H,60
11/12/2019 04H,132
11/12/2019 03H,141
11/12/2019 02H,158
11/12/2019 01H,177
11/12/2019 00H,492
11/11/2019 23H,1040
11/11/2019 22H,1224
11/11/2019 21H,1181
11/11/2019 20H,1140
11/11/2019 19H,1208
11/11/2019 18H,1197
11/11/2019 17H,1051
11/11/2019 16H,662
11/11/2019 15H,167
11/11/2019 14H,18
11/11/2019 13H,-3
11/11/2019 12H,-2
11/11/2019 11H,-2
11/11/2019 10H,-1
11/11/2019 09H,-1
11/11/2019 08H,-2
11/11/2019 07H,-1
11/11/2019 06H,-1
11/11/2019 05H,-1
11/11/2019 04H,1
11/11/2019 03H,10
11/11/2019 02H,14
11/11/2019 01H,12
11/11/2019 00H,190
11/10/2019 23H,632
11/10/2019 22H,888
11/10/2019 21H,1203
11/10/2019 20H,1250
11/10/2019 19H,1162
11/10/2019 18H,1092
11/10/2019 17H,990
11/10/2019 16H,834
11/10/2019 15H,219
11/10/2019 14H,14
11/10/2019 13H,-1
11/10/2019 12H,-4
11/10/2019 11H,-1
11/10/2019 10H,-3
11/10/2019 09H,-1
11/10/2019 08H,-1
11/10/2019 07H,-2
11/10/2019 06H,-1
11/10/2019 05H,-3
11/10/2019 04H,3
11/10/2019 03H,8
11/10/2019 02H,8
11/10/2019 01H,16
11/10/2019 00H,363
11/9/2019 23H,835
11/9/2019 22H,916
11/9/2019 21H,1080
11/9/2019 20H,1296
11/9/2019 19H,1300
11/9/2019 18H,1225
11/9/2019 17H,1074
11/9/2019 16H,833
11/9/2019 15H,280
11/9/2019 14H,27
11/9/2019 13H,3
11/9/2019 12H,0
11/9/2019 11H,-2
11/9/2019 10H,-2
11/9/2019 09H,1
11/9/2019 08H,1
11/9/2019 07H,8
11/9/2019 06H,9
11/9/2019 05H,8
11/9/2019 04H,11
11/9/2019 03H,23
11/9/2019 02H,29
11/9/2019 01H,47
11/9/2019 00H,464
11/8/2019 23H,1073
11/8/2019 22H,1278
11/8/2019 21H,1329
11/8/2019 20H,1351
11/8/2019 19H,1277
11/8/2019 18H,1232
11/8/2019 17H,1030
11/8/2019 16H,759
11/8/2019 15H,213
11/8/2019 14H,8
11/8/2019 13H,-1
11/8/2019 12H,-3
11/8/2019 11H,-2
11/8/2019 10H,-1
11/8/2019 09H,-2
11/8/2019 08H,-2
11/8/2019 07H,-1
11/8/2019 06H,-2
11/8/2019 05H,-2
11/8/2019 04H,1
11/8/2019 03H,9
11/8/2019 02H,8
11/8/2019 01H,16
11/8/2019 00H,327
11/7/2019 23H,863
11/7/2019 22H,1039
11/7/2019 21H,1079
11/7/2019 20H,1094
11/7/2019 19H,1088
11/7/2019 18H,1072
11/7/2019 17H,1024
11/7/2019 16H,690
11/7/2019 15H,157
11/7/2019 14H,11
11/7/2019 13H,-2
11/7/2019 12H,-2
11/7/2019 11H,-1
11/7/2019 10H,-3
11/7/2019 09H,-1
11/7/2019 08H,-2
11/7/2019 07H,-1
11/7/2019 06H,-2
11/7/2019 05H,-5
11/7/2019 04H,3
11/7/2019 03H,9
11/7/2019 02H,9
11/7/2019 01H,18
11/7/2019 00H,322
11/6/2019 23H,813
11/6/2019 22H,961
11/6/2019 21H,959
11/6/2019 20H,891
11/6/2019 19H,932
11/6/2019 18H,843
11/6/2019 17H,888
11/6/2019 16H,529
11/6/2019 15H,199
11/6/2019 14H,7
11/6/2019 13H,1
11/6/2019 12H,2
11/6/2019 11H,1
11/6/2019 10H,3
11/6/2019 09H,2
11/6/2019 08H,3
11/6/2019 07H,3
11/6/2019 06H,2
11/6/2019 05H,2
11/6/2019 04H,6
11/6/2019 03H,12
11/6/2019 02H,11
11/6/2019 01H,17
11/6/2019 00H,361
11/5/2019 23H,965
11/5/2019 22H,1111
11/5/2019 21H,1151
11/5/2019 20H,1189
11/5/2019 19H,1201
11/5/2019 18H,1220
11/5/2019 17H,1212
11/5/2019 16H,975
11/5/2019 15H,342
11/5/2019 14H,14
11/5/2019 13H,-1
11/5/2019 12H,0
11/5/2019 11H,2
11/5/2019 10H,1
11/5/2019 09H,3
11/5/2019 08H,3
11/5/2019 07H,2
11/5/2019 06H,1
11/5/2019 05H,2
11/5/2019 04H,6
11/5/2019 03H,13
11/5/2019 02H,11
11/5/2019 01H,26
11/5/2019 00H,410
11/4/2019 23H,1018
11/4/2019 22H,1220
11/4/2019 21H,1243
11/4/2019 20H,1218
11/4/2019 19H,1214
11/4/2019 18H,1190
11/4/2019 17H,1180
11/4/2019 16H,999
11/4/2019 15H,379
11/4/2019 14H,19
11/4/2019 13H,2
11/4/2019 12H,2
11/4/2019 11H,1
11/4/2019 10H,0
11/4/2019 09H,1
11/4/2019 08H,1
11/4/2019 07H,4
11/4/2019 06H,6
11/4/2019 05H,9
11/4/2019 04H,55
11/4/2019 03H,162
11/4/2019 02H,176
11/4/2019 01H,183
11/4/2019 00H,562
11/3/2019 23H,1148
11/3/2019 22H,1343
11/3/2019 21H,1295
11/3/2019 20H,1291
11/3/2019 19H,1326
11/3/2019 18H,1311
11/3/2019 17H,1260
11/3/2019 16H,924
11/3/2019 15H,321
11/3/2019 14H,17
11/3/2019 13H,0
11/3/2019 12H,2
11/3/2019 11H,2
11/3/2019 10H,2
11/3/2019 09H,3
11/3/2019 08H,3
11/3/2019 07H,4
11/3/2019 06H,2
11/3/2019 05H,19
11/3/2019 04H,142
11/3/2019 03H,151
11/3/2019 02H,153
11/3/2019 01H,170
11/3/2019 00H,492
11/2/2019 23H,1132
11/2/2019 22H,1318
11/2/2019 21H,1296
11/2/2019 20H,1356
11/2/2019 19H,1402
11/2/2019 18H,1410
11/2/2019 17H,1299
11/2/2019 16H,989
11/2/2019 15H,360
11/2/2019 14H,26
11/2/2019 13H,12
11/2/2019 12H,5
11/2/2019 11H,5
11/2/2019 10H,7
11/2/2019 09H,6
11/2/2019 08H,7
11/2/2019 07H,13
11/2/2019 06H,138
11/2/2019 05H,148
11/2/2019 04H,150
11/2/2019 03H,157
11/2/2019 02H,160
11/2/2019 01H,187
11/2/2019 00H,648
11/1/2019 23H,1289
11/1/2019 22H,1451
11/1/2019 21H,1459
11/1/2019 20H,1439
11/1/2019 19H,1446
11/1/2019 18H,1470
11/1/2019 17H,1468
11/1/2019 16H,1159
11/1/2019 15H,446
11/1/2019 14H,14
11/1/2019 13H,2
11/1/2019 12H,1
11/1/2019 11H,2
11/1/2019 10H,1
11/1/2019 09H,1
11/1/2019 08H,0
11/1/2019 07H,2
11/1/2019 06H,2
11/1/2019 05H,116
11/1/2019 04H,147
11/1/2019 03H,158
11/1/2019 02H,162
11/1/2019 01H,233
11/1/2019 00H,736
10/31/2019 23H,1385
10/31/2019 22H,1527
10/31/2019 21H,1544
10/31/2019 20H,1517
10/31/2019 19H,1503
10/31/2019 18H,1546
10/31/2019 17H,1524
10/31/2019 16H,1187
10/31/2019 15H,486
10/31/2019 14H,21
10/31/2019 13H,6
10/31/2019 12H,9
10/31/2019 11H,11
10/31/2019 10H,9
10/31/2019 09H,19
10/31/2019 08H,28
10/31/2019 07H,36
10/31/2019 06H,28
10/31/2019 05H,39
10/31/2019 04H,46
10/31/2019 03H,51
10/31/2019 02H,137
10/31/2019 01H,286
10/31/2019 00H,813
10/30/2019 23H,1422
10/30/2019 22H,1568
10/30/2019 21H,1500
10/30/2019 20H,1579
10/30/2019 19H,1529
10/30/2019 18H,1533
10/30/2019 17H,1470
10/30/2019 16H,1162
10/30/2019 15H,507
10/30/2019 14H,88
10/30/2019 13H,71
10/30/2019 12H,53
10/30/2019 11H,19
10/30/2019 10H,45
10/30/2019 09H,67
10/30/2019 08H,43
10/30/2019 07H,26
10/30/2019 06H,81
10/30/2019 05H,208
10/30/2019 04H,203
10/30/2019 03H,205
10/30/2019 02H,204
10/30/2019 01H,273
10/30/2019 00H,791
10/29/2019 23H,1400
10/29/2019 22H,1567
10/29/2019 21H,1578
10/29/2019 20H,1556
10/29/2019 19H,1569
10/29/2019 18H,1611
10/29/2019 17H,1624
10/29/2019 16H,1296
10/29/2019 15H,553
10/29/2019 14H,105
10/29/2019 13H,83
10/29/2019 12H,68
10/29/2019 11H,79
10/29/2019 10H,78
10/29/2019 09H,60
10/29/2019 08H,50
10/29/2019 07H,42
10/29/2019 06H,30
10/29/2019 05H,140
10/29/2019 04H,157
10/29/2019 03H,174
10/29/2019 02H,184
10/29/2019 01H,239
10/29/2019 00H,760
10/28/2019 23H,1363
10/28/2019 22H,1532
10/28/2019 21H,1513
10/28/2019 20H,1504
10/28/2019 19H,1481
10/28/2019 18H,1483
10/28/2019 17H,1400
10/28/2019 16H,1034
10/28/2019 15H,348
10/28/2019 14H,34
10/28/2019 13H,32
10/28/2019 12H,31
10/28/2019 11H,23
10/28/2019 10H,8
10/28/2019 09H,0
10/28/2019 08H,7
10/28/2019 07H,29
10/28/2019 06H,38
10/28/2019 05H,6
10/28/2019 04H,8
10/28/2019 03H,34
10/28/2019 02H,72
10/28/2019 01H,133
10/28/2019 00H,690
10/27/2019 23H,1103
10/27/2019 22H,1333
10/27/2019 21H,1399
10/27/2019 20H,1399
10/27/2019 19H,1409
10/27/2019 18H,1414
10/27/2019 17H,1377
10/27/2019 16H,1225
10/27/2019 15H,547
10/27/2019 14H,103
10/27/2019 13H,80
10/27/2019 12H,72
10/27/2019 11H,64
10/27/2019 10H,77
10/27/2019 09H,82
10/27/2019 08H,93
10/27/2019 07H,94
10/27/2019 06H,175
10/27/2019 05H,215
10/27/2019 04H,207
10/27/2019 03H,221
10/27/2019 02H,230
10/27/2019 01H,293
10/27/2019 00H,824
10/26/2019 23H,1410
10/26/2019 22H,1542
10/26/2019 21H,1556
10/26/2019 20H,1528
10/26/2019 19H,1525
10/26/2019 18H,1563
10/26/2019 17H,1518
10/26/2019 16H,1185
10/26/2019 15H,517
10/26/2019 14H,27
10/26/2019 13H,7
10/26/2019 12H,4
10/26/2019 11H,0
10/26/2019 10H,1
10/26/2019 09H,0
10/26/2019 08H,-1
10/26/2019 07H,3
10/26/2019 06H,0
10/26/2019 05H,2
10/26/2019 04H,1
10/26/2019 03H,15
10/26/2019 02H,26
10/26/2019 01H,198
10/26/2019 00H,759
10/25/2019 23H,1251
10/25/2019 22H,1388
10/25/2019 21H,1365
10/25/2019 20H,1387
10/25/2019 19H,1532
10/25/2019 18H,1639
10/25/2019 17H,1643
10/25/2019 16H,1320
10/25/2019 15H,590
10/25/2019 14H,99
10/25/2019 13H,90
10/25/2019 12H,82
10/25/2019 11H,70
10/25/2019 10H,63
10/25/2019 09H,73
10/25/2019 08H,70
10/25/2019 07H,74
10/25/2019 06H,62
10/25/2019 05H,116
10/25/2019 04H,190
10/25/2019 03H,197
10/25/2019 02H,196
10/25/2019 01H,273
10/25/2019 00H,800
10/24/2019 23H,1336
10/24/2019 22H,1562
10/24/2019 21H,1489
10/24/2019 20H,1573
10/24/2019 19H,1517
10/24/2019 18H,1593
10/24/2019 17H,1542
10/24/2019 16H,1199
10/24/2019 15H,495
10/24/2019 14H,60
10/24/2019 13H,43
10/24/2019 12H,33
10/24/2019 11H,26
10/24/2019 10H,14
10/24/2019 09H,12
10/24/2019 08H,10
10/24/2019 07H,3
10/24/2019 06H,78
10/24/2019 05H,145
10/24/2019 04H,148
10/24/2019 03H,190
10/24/2019 02H,210
10/24/2019 01H,266
10/24/2019 00H,807
10/23/2019 23H,1353
10/23/2019 22H,1484
10/23/2019 21H,1474
10/23/2019 20H,1473
10/23/2019 19H,1477
10/23/2019 18H,1505
10/23/2019 17H,1504
10/23/2019 16H,1217
10/23/2019 15H,521
10/23/2019 14H,32
10/23/2019 13H,7
10/23/2019 12H,3
10/23/2019 11H,-3
10/23/2019 10H,-1
10/23/2019 09H,-2
10/23/2019 08H,3
10/23/2019 07H,-2
10/23/2019 06H,102
10/23/2019 05H,145
10/23/2019 04H,153
10/23/2019 03H,176
10/23/2019 02H,193
10/23/2019 01H,276
10/23/2019 00H,826
10/22/2019 23H,1392
10/22/2019 22H,1455
10/22/2019 21H,1334
10/22/2019 20H,1477
10/22/2019 19H,1522
10/22/2019 18H,1561
10/22/2019 17H,1544
10/22/2019 16H,1263
10/22/2019 15H,584
10/22/2019 14H,82
10/22/2019 13H,33
10/22/2019 12H,15
10/22/2019 11H,13
10/22/2019 10H,14
10/22/2019 09H,19
10/22/2019 08H,20
10/22/2019 07H,15
10/22/2019 06H,83
10/22/2019 05H,150
10/22/2019 04H,147
10/22/2019 03H,173
10/22/2019 02H,182
10/22/2019 01H,289
10/22/2019 00H,865
10/21/2019 23H,1381
10/21/2019 22H,1535
10/21/2019 21H,1518
10/21/2019 20H,1524
10/21/2019 19H,1527
10/21/2019 18H,1503
10/21/2019 17H,1481
10/21/2019 16H,1237
10/21/2019 15H,556
10/21/2019 14H,31
10/21/2019 13H,-2
10/21/2019 12H,-2
10/21/2019 11H,-1
10/21/2019 10H,-1
10/21/2019 09H,2
10/21/2019 08H,7
10/21/2019 07H,17
10/21/2019 06H,15
10/21/2019 05H,149
10/21/2019 04H,161
10/21/2019 03H,177
10/21/2019 02H,185
10/21/2019 01H,303
10/21/2019 00H,917
10/20/2019 23H,1476
10/20/2019 22H,1578
10/20/2019 21H,1572
10/20/2019 20H,1563
10/20/2019 19H,1589
10/20/2019 18H,1603
10/20/2019 17H,1581
10/20/2019 16H,1229
10/20/2019 15H,508
10/20/2019 14H,42
10/20/2019 13H,13
10/20/2019 12H,17
10/20/2019 11H,15
10/20/2019 10H,28
10/20/2019 09H,14
10/20/2019 08H,24
10/20/2019 07H,85
10/20/2019 06H,189
10/20/2019 05H,195
10/20/2019 04H,208
10/20/2019 03H,219
10/20/2019 02H,219
10/20/2019 01H,331
10/20/2019 00H,965
10/19/2019 23H,1488
10/19/2019 22H,1593
10/19/2019 21H,1582
10/19/2019 20H,1553
10/19/2019 19H,1553
10/19/2019 18H,1573
10/19/2019 17H,1566
10/19/2019 16H,1299
10/19/2019 15H,570
10/19/2019 14H,46
10/19/2019 13H,-2
10/19/2019 12H,-2
10/19/2019 11H,-3
10/19/2019 10H,-1
10/19/2019 09H,-2
10/19/2019 08H,-2
10/19/2019 07H,-1
10/19/2019 06H,-2
10/19/2019 05H,39
10/19/2019 04H,151
10/19/2019 03H,159
10/19/2019 02H,166
10/19/2019 01H,295
10/19/2019 00H,868
10/18/2019 23H,1353
10/18/2019 22H,1460
10/18/2019 21H,1451
10/18/2019 20H,1424
10/18/2019 19H,1449
10/18/2019 18H,1499
10/18/2019 17H,1457
10/18/2019 16H,1125
10/18/2019 15H,479
10/18/2019 14H,49
10/18/2019 13H,16
10/18/2019 12H,27
10/18/2019 11H,32
10/18/2019 10H,44
10/18/2019 09H,50
10/18/2019 08H,66
10/18/2019 07H,83
10/18/2019 06H,160
10/18/2019 05H,224
10/18/2019 04H,228
10/18/2019 03H,237
10/18/2019 02H,262
10/18/2019 01H,385
10/18/2019 00H,1001
10/17/2019 23H,1481
10/17/2019 22H,1600
10/17/2019 21H,1609
10/17/2019 20H,1594
10/17/2019 19H,1615
10/17/2019 18H,1620
10/17/2019 17H,1608
10/17/2019 16H,1338
10/17/2019 15H,580
10/17/2019 14H,73
10/17/2019 13H,39
10/17/2019 12H,45
10/17/2019 11H,38
10/17/2019 10H,31
10/17/2019 09H,16
10/17/2019 08H,17
10/17/2019 07H,13
10/17/2019 06H,12
10/17/2019 05H,66
10/17/2019 04H,151
10/17/2019 03H,158
10/17/2019 02H,173
10/17/2019 01H,299
10/17/2019 00H,818
10/16/2019 23H,1333
10/16/2019 22H,1473
10/16/2019 21H,1538
10/16/2019 20H,1535
10/16/2019 19H,1535
10/16/2019 18H,1564
10/16/2019 17H,1532
10/16/2019 16H,1282
10/16/2019 15H,623
10/16/2019 14H,86
10/16/2019 13H,18
10/16/2019 12H,8
10/16/2019 11H,5
10/16/2019 10H,3
10/16/2019 09H,7
10/16/2019 08H,7
10/16/2019 07H,4
10/16/2019 06H,28
10/16/2019 05H,148
10/16/2019 04H,157
10/16/2019 03H,177
10/16/2019 02H,205
10/16/2019 01H,326
10/16/2019 00H,916
10/15/2019 23H,1396
10/15/2019 22H,1504
10/15/2019 21H,1536
10/15/2019 20H,1501
10/15/2019 19H,1533
10/15/2019 18H,1554
10/15/2019 17H,1523
10/15/2019 16H,1197
10/15/2019 15H,585
10/15/2019 14H,52
10/15/2019 13H,7
10/15/2019 12H,7
10/15/2019 11H,5
10/15/2019 10H,7
10/15/2019 09H,6
10/15/2019 08H,6
10/15/2019 07H,8
10/15/2019 06H,12
10/15/2019 05H,12
10/15/2019 04H,9
10/15/2019 03H,20
10/15/2019 02H,67
10/15/2019 01H,303
10/15/2019 00H,826
10/14/2019 23H,1169
10/14/2019 22H,1332
10/14/2019 21H,1367
10/14/2019 20H,1471
10/14/2019 19H,1528
10/14/2019 18H,1436
10/14/2019 17H,1242
10/14/2019 16H,1074
10/14/2019 15H,590
10/14/2019 14H,63
10/14/2019 13H,31
10/14/2019 12H,33
10/14/2019 11H,26
10/14/2019 10H,31
10/14/2019 09H,32
10/14/2019 08H,34
10/14/2019 07H,28
10/14/2019 06H,81
10/14/2019 05H,177
10/14/2019 04H,186
10/14/2019 03H,189
10/14/2019 02H,232
10/14/2019 01H,390
10/14/2019 00H,1007
10/13/2019 23H,1471
10/13/2019 22H,1582
10/13/2019 21H,1610
10/13/2019 20H,1603
10/13/2019 19H,1611
10/13/2019 18H,1628
10/13/2019 17H,1601
10/13/2019 16H,1368
10/13/2019 15H,657
10/13/2019 14H,72
10/13/2019 13H,10
10/13/2019 12H,11
10/13/2019 11H,8
10/13/2019 10H,5
10/13/2019 09H,8
10/13/2019 08H,5
10/13/2019 07H,7
10/13/2019 06H,90
10/13/2019 05H,182
10/13/2019 04H,191
10/13/2019 03H,206
10/13/2019 02H,216
10/13/2019 01H,367
10/13/2019 00H,1015
10/12/2019 23H,1461
10/12/2019 22H,1571
10/12/2019 21H,1551
10/12/2019 20H,1472
10/12/2019 19H,1540
10/12/2019 18H,1482
10/12/2019 17H,1449
10/12/2019 16H,1345
10/12/2019 15H,656
10/12/2019 14H,89
10/12/2019 13H,18
10/12/2019 12H,14
10/12/2019 11H,10
10/12/2019 10H,14
10/12/2019 09H,17
10/12/2019 08H,17
10/12/2019 07H,20
10/12/2019 06H,92
10/12/2019 05H,179
10/12/2019 04H,175
10/12/2019 03H,187
10/12/2019 02H,216
10/12/2019 01H,388
10/12/2019 00H,1059
10/11/2019 23H,1518
10/11/2019 22H,1626
10/11/2019 21H,1669
10/11/2019 20H,1655
10/11/2019 19H,1652
10/11/2019 18H,1666
10/11/2019 17H,1630
10/11/2019 16H,1362
10/11/2019 15H,693
10/11/2019 14H,111
10/11/2019 13H,40
10/11/2019 12H,45
10/11/2019 11H,34
10/11/2019 10H,44
10/11/2019 09H,49
10/11/2019 08H,70
10/11/2019 07H,76
10/11/2019 06H,87
10/11/2019 05H,202
10/11/2019 04H,240
10/11/2019 03H,247
10/11/2019 02H,246
10/11/2019 01H,407
10/11/2019 00H,1056
10/10/2019 23H,1513
10/10/2019 22H,1590
10/10/2019 21H,1607
10/10/2019 20H,1627
10/10/2019 19H,1638
10/10/2019 18H,1658
10/10/2019 17H,1612
10/10/2019 16H,1333
10/10/2019 15H,662
10/10/2019 14H,81
10/10/2019 13H,21
10/10/2019 12H,23
10/10/2019 11H,28
10/10/2019 10H,49
10/10/2019 09H,76
10/10/2019 08H,72
10/10/2019 07H,71
10/10/2019 06H,90
10/10/2019 05H,88
10/10/2019 04H,75
10/10/2019 03H,68
10/10/2019 02H,173
10/10/2019 01H,435
10/10/2019 00H,1079
10/9/2019 23H,1521
10/9/2019 22H,1659
10/9/2019 21H,1711
10/9/2019 20H,1704
10/9/2019 19H,1546
10/9/2019 18H,1639
10/9/2019 17H,1635
10/9/2019 16H,1426
10/9/2019 15H,729
10/9/2019 14H,143
10/9/2019 13H,74
10/9/2019 12H,62
10/9/2019 11H,53
10/9/2019 10H,42
10/9/2019 09H,23
10/9/2019 08H,31
10/9/2019 07H,25
10/9/2019 06H,130
10/9/2019 05H,178
10/9/2019 04H,190
10/9/2019 03H,201
10/9/2019 02H,217
10/9/2019 01H,411
10/9/2019 00H,1033
10/8/2019 23H,1432
10/8/2019 22H,1476
10/8/2019 21H,1436
10/8/2019 20H,1483
10/8/2019 19H,1446
10/8/2019 18H,1511
10/8/2019 17H,1513
10/8/2019 16H,1321
10/8/2019 15H,614
10/8/2019 14H,59
10/8/2019 13H,0
10/8/2019 12H,-3
10/8/2019 11H,-1
10/8/2019 10H,-1
10/8/2019 09H,-2
10/8/2019 08H,-3
10/8/2019 07H,3
10/8/2019 06H,138
10/8/2019 05H,169
10/8/2019 04H,194
10/8/2019 03H,193
10/8/2019 02H,213
10/8/2019 01H,427
10/8/2019 00H,1110
10/7/2019 23H,1490
10/7/2019 22H,1589
10/7/2019 21H,1599
10/7/2019 20H,1586
10/7/2019 19H,1593
10/7/2019 18H,1583
10/7/2019 17H,1591
10/7/2019 16H,1384
10/7/2019 15H,696
10/7/2019 14H,82
10/7/2019 13H,5
10/7/2019 12H,4
10/7/2019 11H,3
10/7/2019 10H,7
10/7/2019 09H,9
10/7/2019 08H,9
10/7/2019 07H,5
10/7/2019 06H,77
10/7/2019 05H,158
10/7/2019 04H,167
10/7/2019 03H,181
10/7/2019 02H,219
10/7/2019 01H,448
10/7/2019 00H,1152
10/6/2019 23H,1544
10/6/2019 22H,1631
10/6/2019 21H,1644
10/6/2019 20H,1642
10/6/2019 19H,1635
10/6/2019 18H,1668
10/6/2019 17H,1602
10/6/2019 16H,1396
10/6/2019 15H,682
10/6/2019 14H,75
10/6/2019 13H,0
10/6/2019 12H,0
10/6/2019 11H,0
10/6/2019 10H,1
10/6/2019 09H,0
10/6/2019 08H,0
10/6/2019 07H,21
10/6/2019 06H,149
10/6/2019 05H,170
10/6/2019 04H,189
10/6/2019 03H,220
10/6/2019 02H,237
10/6/2019 01H,481
10/6/2019 00H,1177
10/5/2019 23H,1569
10/5/2019 22H,1649
10/5/2019 21H,1651
10/5/2019 20H,1643
10/5/2019 19H,1649
10/5/2019 18H,1651
10/5/2019 17H,1631
10/5/2019 16H,1413
10/5/2019 15H,709
10/5/2019 14H,76
10/5/2019 13H,1
10/5/2019 12H,0
10/5/2019 11H,0
10/5/2019 10H,0
10/5/2019 09H,2
10/5/2019 08H,2
10/5/2019 07H,8
10/5/2019 06H,121
10/5/2019 05H,169
