Net generation from hydro for Southwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390116&sdid=EBA.SW-ALL.NG.WAT.H
19:21:40 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SW-ALL.NG.WAT.H megawatthours
04/16/2019 21H,513
04/16/2019 20H,438
04/16/2019 19H,449
04/16/2019 18H,548
04/16/2019 17H,548
04/16/2019 16H,661
04/16/2019 15H,1020
04/16/2019 14H,988
04/16/2019 13H,762
04/16/2019 12H,594
04/16/2019 11H,543
04/16/2019 10H,558
04/16/2019 09H,613
04/16/2019 08H,777
04/16/2019 07H,862
04/16/2019 06H,1046
04/16/2019 05H,1099
04/16/2019 04H,1150
04/16/2019 03H,1156
04/16/2019 02H,1122
04/16/2019 01H,941
04/16/2019 00H,836
04/15/2019 23H,631
04/15/2019 22H,597
04/15/2019 21H,497
04/15/2019 20H,490
04/15/2019 19H,475
04/15/2019 18H,585
04/15/2019 17H,595
04/15/2019 16H,696
04/15/2019 15H,818
04/15/2019 14H,679
04/15/2019 13H,614
04/15/2019 12H,511
04/15/2019 11H,503
04/15/2019 10H,516
04/15/2019 09H,559
04/15/2019 08H,563
04/15/2019 07H,600
04/15/2019 06H,772
04/15/2019 05H,843
04/15/2019 04H,972
04/15/2019 03H,995
04/15/2019 02H,981
04/15/2019 01H,824
04/15/2019 00H,673
04/14/2019 23H,597
04/14/2019 22H,517
04/14/2019 21H,430
04/14/2019 20H,394
04/14/2019 19H,392
04/14/2019 18H,517
04/14/2019 17H,548
04/14/2019 16H,627
04/14/2019 15H,584
04/14/2019 14H,602
04/14/2019 13H,566
04/14/2019 12H,536
04/14/2019 11H,528
04/14/2019 10H,635
04/14/2019 09H,656
04/14/2019 08H,583
04/14/2019 07H,750
04/14/2019 06H,964
04/14/2019 05H,1042
04/14/2019 04H,1071
04/14/2019 03H,985
04/14/2019 02H,978
04/14/2019 01H,1026
04/14/2019 00H,806
04/13/2019 23H,661
04/13/2019 22H,519
04/13/2019 21H,448
04/13/2019 20H,395
04/13/2019 19H,413
04/13/2019 18H,474
04/13/2019 17H,552
04/13/2019 16H,628
04/13/2019 15H,762
04/13/2019 14H,866
04/13/2019 13H,639
04/13/2019 12H,534
04/13/2019 11H,527
04/13/2019 10H,529
04/13/2019 09H,558
04/13/2019 08H,589
04/13/2019 07H,1066
04/13/2019 06H,1099
04/13/2019 05H,1189
04/13/2019 04H,1168
04/13/2019 03H,1162
04/13/2019 02H,1165
04/13/2019 01H,1002
04/13/2019 00H,851
04/12/2019 23H,666
04/12/2019 22H,575
04/12/2019 21H,548
04/12/2019 20H,501
04/12/2019 19H,539
04/12/2019 18H,613
04/12/2019 17H,710
04/12/2019 16H,783
04/12/2019 15H,855
04/12/2019 14H,996
04/12/2019 13H,815
04/12/2019 12H,652
04/12/2019 11H,592
04/12/2019 10H,596
04/12/2019 09H,603
04/12/2019 08H,633
04/12/2019 07H,766
04/12/2019 06H,989
04/12/2019 05H,1146
04/12/2019 04H,1147
04/12/2019 03H,1173
04/12/2019 02H,1052
04/12/2019 01H,815
04/12/2019 00H,843
04/11/2019 23H,727
04/11/2019 22H,734
04/11/2019 21H,544
04/11/2019 20H,563
04/11/2019 19H,560
04/11/2019 18H,621
04/11/2019 17H,632
04/11/2019 16H,693
04/11/2019 15H,820
04/11/2019 14H,931
04/11/2019 13H,718
04/11/2019 12H,562
04/11/2019 11H,506
04/11/2019 10H,508
04/11/2019 09H,560
04/11/2019 08H,586
04/11/2019 07H,992
04/11/2019 06H,1029
04/11/2019 05H,1138
04/11/2019 04H,1197
04/11/2019 03H,1178
04/11/2019 02H,1158
04/11/2019 01H,976
04/11/2019 00H,723
04/10/2019 23H,672
04/10/2019 22H,529
04/10/2019 21H,482
04/10/2019 20H,493
04/10/2019 19H,503
04/10/2019 18H,605
04/10/2019 17H,678
04/10/2019 16H,766
04/10/2019 15H,792
04/10/2019 14H,909
04/10/2019 13H,646
04/10/2019 12H,575
04/10/2019 11H,572
04/10/2019 10H,592
04/10/2019 09H,606
04/10/2019 08H,652
04/10/2019 07H,913
04/10/2019 06H,1004
04/10/2019 05H,1165
04/10/2019 04H,1149
04/10/2019 03H,1127
04/10/2019 02H,1053
04/10/2019 01H,948
04/10/2019 00H,742
04/9/2019 23H,672
04/9/2019 22H,579
04/9/2019 21H,524
04/9/2019 20H,552
04/9/2019 19H,512
04/9/2019 18H,555
04/9/2019 17H,812
04/9/2019 16H,928
04/9/2019 15H,1047
04/9/2019 14H,1012
04/9/2019 13H,644
04/9/2019 12H,526
04/9/2019 11H,485
04/9/2019 10H,523
04/9/2019 09H,525
04/9/2019 08H,587
04/9/2019 07H,788
04/9/2019 06H,990
04/9/2019 05H,1156
04/9/2019 04H,1138
04/9/2019 03H,1180
04/9/2019 02H,1190
04/9/2019 01H,1132
04/9/2019 00H,889
04/8/2019 23H,764
04/8/2019 22H,750
04/8/2019 21H,596
04/8/2019 20H,518
04/8/2019 19H,546
04/8/2019 18H,634
04/8/2019 17H,729
04/8/2019 16H,772
04/8/2019 15H,736
04/8/2019 14H,904
04/8/2019 13H,548
04/8/2019 12H,473
04/8/2019 11H,467
04/8/2019 10H,496
04/8/2019 09H,487
04/8/2019 08H,541
04/8/2019 07H,621
04/8/2019 06H,788
04/8/2019 05H,939
04/8/2019 04H,1120
04/8/2019 03H,1120
04/8/2019 02H,1110
04/8/2019 01H,916
04/8/2019 00H,726
04/7/2019 23H,665
04/7/2019 22H,559
04/7/2019 21H,491
04/7/2019 20H,444
04/7/2019 19H,460
04/7/2019 18H,513
04/7/2019 17H,595
04/7/2019 16H,623
04/7/2019 15H,636
04/7/2019 14H,562
04/7/2019 13H,511
04/7/2019 12H,473
04/7/2019 11H,466
04/7/2019 10H,477
04/7/2019 09H,559
04/7/2019 08H,546
04/7/2019 07H,751
04/7/2019 06H,820
04/7/2019 05H,937
04/7/2019 04H,1004
04/7/2019 03H,1059
04/7/2019 02H,992
04/7/2019 01H,878
04/7/2019 00H,707
04/6/2019 23H,659
04/6/2019 22H,536
04/6/2019 21H,478
04/6/2019 20H,581
04/6/2019 19H,573
04/6/2019 18H,562
04/6/2019 17H,620
04/6/2019 16H,701
04/6/2019 15H,822
04/6/2019 14H,873
04/6/2019 13H,697
04/6/2019 12H,514
04/6/2019 11H,500
04/6/2019 10H,538
04/6/2019 09H,661
04/6/2019 08H,724
04/6/2019 07H,869
04/6/2019 06H,1012
04/6/2019 05H,1121
04/6/2019 04H,1141
04/6/2019 03H,1126
04/6/2019 02H,1107
04/6/2019 01H,990
04/6/2019 00H,861
04/5/2019 23H,711
04/5/2019 22H,627
04/5/2019 21H,500
04/5/2019 20H,509
04/5/2019 19H,508
04/5/2019 18H,601
04/5/2019 17H,697
04/5/2019 16H,760
04/5/2019 15H,890
04/5/2019 14H,999
04/5/2019 13H,712
04/5/2019 12H,602
04/5/2019 11H,540
04/5/2019 10H,555
04/5/2019 09H,691
04/5/2019 08H,786
04/5/2019 07H,924
04/5/2019 06H,999
04/5/2019 05H,1163
04/5/2019 04H,1169
04/5/2019 03H,1194
04/5/2019 02H,1224
04/5/2019 01H,1184
04/5/2019 00H,846
04/4/2019 23H,714
04/4/2019 22H,591
04/4/2019 21H,492
04/4/2019 20H,494
04/4/2019 19H,467
04/4/2019 18H,615
04/4/2019 17H,653
04/4/2019 16H,711
04/4/2019 15H,953
04/4/2019 14H,927
04/4/2019 13H,680
04/4/2019 12H,597
04/4/2019 11H,593
04/4/2019 10H,604
04/4/2019 09H,616
04/4/2019 08H,635
04/4/2019 07H,1010
04/4/2019 06H,1179
04/4/2019 05H,1207
04/4/2019 04H,1196
04/4/2019 03H,1206
04/4/2019 02H,1206
04/4/2019 01H,1052
04/4/2019 00H,890
04/3/2019 23H,686
04/3/2019 22H,663
04/3/2019 21H,614
04/3/2019 20H,517
04/3/2019 19H,530
04/3/2019 18H,600
04/3/2019 17H,667
04/3/2019 16H,740
04/3/2019 15H,1052
04/3/2019 14H,1009
04/3/2019 13H,735
04/3/2019 12H,556
04/3/2019 11H,514
04/3/2019 10H,514
04/3/2019 09H,546
04/3/2019 08H,577
04/3/2019 07H,868
04/3/2019 06H,1019
04/3/2019 05H,1116
04/3/2019 04H,1132
04/3/2019 03H,1147
04/3/2019 02H,1127
04/3/2019 01H,948
04/3/2019 00H,825
04/2/2019 23H,706
04/2/2019 22H,842
04/2/2019 21H,780
04/2/2019 20H,655
04/2/2019 19H,528
04/2/2019 18H,739
04/2/2019 17H,636
04/2/2019 16H,752
04/2/2019 15H,943
04/2/2019 14H,881
04/2/2019 13H,775
04/2/2019 12H,598
04/2/2019 11H,584
04/2/2019 10H,589
04/2/2019 09H,596
04/2/2019 08H,747
04/2/2019 07H,697
04/2/2019 06H,1032
04/2/2019 05H,1055
04/2/2019 04H,1067
04/2/2019 03H,1007
04/2/2019 02H,959
04/2/2019 01H,972
04/2/2019 00H,917
04/1/2019 23H,854
04/1/2019 22H,735
04/1/2019 21H,598
04/1/2019 20H,511
04/1/2019 19H,506
04/1/2019 18H,528
04/1/2019 17H,642
04/1/2019 16H,764
04/1/2019 15H,913
04/1/2019 14H,898
04/1/2019 13H,781
04/1/2019 12H,586
04/1/2019 11H,506
04/1/2019 10H,500
04/1/2019 09H,478
04/1/2019 08H,526
04/1/2019 07H,583
04/1/2019 06H,848
04/1/2019 05H,1056
04/1/2019 04H,1107
04/1/2019 03H,960
04/1/2019 02H,847
04/1/2019 01H,744
04/1/2019 00H,596
03/31/2019 23H,474
03/31/2019 22H,269
03/31/2019 21H,279
03/31/2019 20H,272
03/31/2019 19H,294
03/31/2019 18H,322
03/31/2019 17H,447
03/31/2019 16H,640
03/31/2019 15H,651
03/31/2019 14H,630
03/31/2019 13H,543
03/31/2019 12H,472
03/31/2019 11H,476
03/31/2019 10H,455
03/31/2019 09H,501
03/31/2019 08H,500
03/31/2019 07H,538
03/31/2019 06H,691
03/31/2019 05H,998
03/31/2019 04H,1016
03/31/2019 03H,937
03/31/2019 02H,922
03/31/2019 01H,870
03/31/2019 00H,580
03/30/2019 23H,384
03/30/2019 22H,252
03/30/2019 21H,295
03/30/2019 20H,236
03/30/2019 19H,320
03/30/2019 18H,372
03/30/2019 17H,451
03/30/2019 16H,625
03/30/2019 15H,761
03/30/2019 14H,756
03/30/2019 13H,652
03/30/2019 12H,437
03/30/2019 11H,432
03/30/2019 10H,447
03/30/2019 09H,476
03/30/2019 08H,484
03/30/2019 07H,719
03/30/2019 06H,991
03/30/2019 05H,1018
03/30/2019 04H,1059
03/30/2019 03H,1089
03/30/2019 02H,918
03/30/2019 01H,807
03/30/2019 00H,469
03/29/2019 23H,429
03/29/2019 22H,292
03/29/2019 21H,298
03/29/2019 20H,378
03/29/2019 19H,413
03/29/2019 18H,497
03/29/2019 17H,574
03/29/2019 16H,599
03/29/2019 15H,854
03/29/2019 14H,921
03/29/2019 13H,689
03/29/2019 12H,465
03/29/2019 11H,446
03/29/2019 10H,460
03/29/2019 09H,536
03/29/2019 08H,506
03/29/2019 07H,650
03/29/2019 06H,983
03/29/2019 05H,1018
03/29/2019 04H,1043
03/29/2019 03H,1042
03/29/2019 02H,1018
03/29/2019 01H,702
03/29/2019 00H,453
03/28/2019 23H,365
03/28/2019 22H,257
03/28/2019 21H,261
03/28/2019 20H,373
03/28/2019 19H,369
03/28/2019 18H,491
03/28/2019 17H,579
03/28/2019 16H,613
03/28/2019 15H,848
03/28/2019 14H,915
03/28/2019 13H,781
03/28/2019 12H,435
03/28/2019 11H,411
03/28/2019 10H,433
03/28/2019 09H,461
03/28/2019 08H,475
03/28/2019 07H,552
03/28/2019 06H,796
03/28/2019 05H,977
03/28/2019 04H,986
03/28/2019 03H,1009
03/28/2019 02H,977
03/28/2019 01H,674
03/28/2019 00H,557
03/27/2019 23H,427
03/27/2019 22H,313
03/27/2019 21H,462
03/27/2019 20H,386
03/27/2019 19H,386
03/27/2019 18H,443
03/27/2019 17H,571
03/27/2019 16H,681
03/27/2019 15H,907
03/27/2019 14H,868
03/27/2019 13H,629
03/27/2019 12H,429
03/27/2019 11H,454
03/27/2019 10H,478
03/27/2019 09H,534
03/27/2019 08H,637
03/27/2019 07H,898
03/27/2019 06H,990
03/27/2019 05H,966
03/27/2019 04H,1015
03/27/2019 03H,1043
03/27/2019 02H,900
03/27/2019 01H,788
03/27/2019 00H,574
03/26/2019 23H,329
03/26/2019 22H,236
03/26/2019 21H,297
03/26/2019 20H,249
03/26/2019 19H,365
03/26/2019 18H,378
03/26/2019 17H,512
03/26/2019 16H,697
03/26/2019 15H,957
03/26/2019 14H,871
03/26/2019 13H,505
03/26/2019 12H,439
03/26/2019 11H,448
03/26/2019 10H,455
03/26/2019 09H,458
03/26/2019 08H,482
03/26/2019 07H,548
03/26/2019 06H,645
03/26/2019 05H,741
03/26/2019 04H,745
03/26/2019 03H,784
03/26/2019 02H,830
03/26/2019 01H,885
03/26/2019 00H,715
03/25/2019 23H,470
03/25/2019 22H,274
03/25/2019 21H,302
03/25/2019 20H,230
03/25/2019 19H,283
03/25/2019 18H,303
03/25/2019 17H,369
03/25/2019 16H,641
03/25/2019 15H,1038
03/25/2019 14H,962
03/25/2019 13H,646
03/25/2019 12H,441
03/25/2019 11H,432
03/25/2019 10H,433
03/25/2019 09H,458
03/25/2019 08H,490
03/25/2019 07H,513
03/25/2019 06H,630
03/25/2019 05H,928
03/25/2019 04H,1126
03/25/2019 03H,1103
03/25/2019 02H,948
03/25/2019 01H,876
03/25/2019 00H,610
03/24/2019 23H,410
03/24/2019 22H,331
03/24/2019 21H,277
03/24/2019 20H,255
03/24/2019 19H,284
03/24/2019 18H,298
03/24/2019 17H,325
03/24/2019 16H,548
03/24/2019 15H,712
03/24/2019 14H,658
03/24/2019 13H,514
03/24/2019 12H,420
03/24/2019 11H,412
03/24/2019 10H,460
03/24/2019 09H,460
03/24/2019 08H,472
03/24/2019 07H,593
03/24/2019 06H,758
03/24/2019 05H,833
03/24/2019 04H,927
03/24/2019 03H,1095
03/24/2019 02H,905
03/24/2019 01H,750
03/24/2019 00H,516
03/23/2019 23H,372
03/23/2019 22H,233
03/23/2019 21H,236
03/23/2019 20H,208
03/23/2019 19H,301
03/23/2019 18H,393
03/23/2019 17H,412
03/23/2019 16H,637
03/23/2019 15H,948
03/23/2019 14H,827
03/23/2019 13H,537
03/23/2019 12H,439
03/23/2019 11H,432
03/23/2019 10H,447
03/23/2019 09H,497
03/23/2019 08H,554
03/23/2019 07H,723
03/23/2019 06H,917
03/23/2019 05H,1072
03/23/2019 04H,1136
03/23/2019 03H,1148
03/23/2019 02H,1124
03/23/2019 01H,1065
03/23/2019 00H,688
03/22/2019 23H,275
03/22/2019 22H,227
03/22/2019 21H,213
03/22/2019 20H,211
03/22/2019 19H,311
03/22/2019 18H,365
03/22/2019 17H,422
03/22/2019 16H,577
03/22/2019 15H,987
03/22/2019 14H,1033
03/22/2019 13H,758
03/22/2019 12H,486
03/22/2019 11H,458
03/22/2019 10H,455
03/22/2019 09H,478
03/22/2019 08H,626
03/22/2019 07H,734
03/22/2019 06H,815
03/22/2019 05H,1032
03/22/2019 04H,1172
03/22/2019 03H,1113
03/22/2019 02H,1071
03/22/2019 01H,740
03/22/2019 00H,616
03/21/2019 23H,469
03/21/2019 22H,286
03/21/2019 21H,243
03/21/2019 20H,248
03/21/2019 19H,276
03/21/2019 18H,329
03/21/2019 17H,388
03/21/2019 16H,582
03/21/2019 15H,956
03/21/2019 14H,994
03/21/2019 13H,614
03/21/2019 12H,447
03/21/2019 11H,428
03/21/2019 10H,435
03/21/2019 09H,472
03/21/2019 08H,537
03/21/2019 07H,515
03/21/2019 06H,626
03/21/2019 05H,948
03/21/2019 04H,1147
03/21/2019 03H,1152
03/21/2019 02H,1027
03/21/2019 01H,672
03/21/2019 00H,793
03/20/2019 23H,538
03/20/2019 22H,363
03/20/2019 21H,333
03/20/2019 20H,326
03/20/2019 19H,306
03/20/2019 18H,372
03/20/2019 17H,471
03/20/2019 16H,686
03/20/2019 15H,1043
03/20/2019 14H,944
03/20/2019 13H,624
03/20/2019 12H,471
03/20/2019 11H,399
03/20/2019 10H,402
03/20/2019 09H,423
03/20/2019 08H,597
03/20/2019 07H,664
03/20/2019 06H,792
03/20/2019 05H,978
03/20/2019 04H,1114
03/20/2019 03H,1117
03/20/2019 02H,1043
03/20/2019 01H,799
03/20/2019 00H,516
03/19/2019 23H,459
03/19/2019 22H,259
03/19/2019 21H,213
03/19/2019 20H,212
03/19/2019 19H,227
03/19/2019 18H,351
03/19/2019 17H,419
03/19/2019 16H,491
03/19/2019 15H,906
03/19/2019 14H,898
03/19/2019 13H,653
03/19/2019 12H,471
03/19/2019 11H,416
03/19/2019 10H,421
03/19/2019 09H,432
03/19/2019 08H,557
03/19/2019 07H,766
03/19/2019 06H,1059
03/19/2019 05H,1129
03/19/2019 04H,1019
03/19/2019 03H,1033
03/19/2019 02H,1095
03/19/2019 01H,994
03/19/2019 00H,469
03/18/2019 23H,368
03/18/2019 22H,253
03/18/2019 21H,260
03/18/2019 20H,247
03/18/2019 19H,220
03/18/2019 18H,259
03/18/2019 17H,296
03/18/2019 16H,418
03/18/2019 15H,700
03/18/2019 14H,773
03/18/2019 13H,597
03/18/2019 12H,517
03/18/2019 11H,501
03/18/2019 10H,503
03/18/2019 09H,504
03/18/2019 08H,496
03/18/2019 07H,656
03/18/2019 06H,768
03/18/2019 05H,835
03/18/2019 04H,925
03/18/2019 03H,1007
03/18/2019 02H,1010
03/18/2019 01H,707
03/18/2019 00H,593
03/17/2019 23H,490
03/17/2019 22H,302
03/17/2019 21H,271
03/17/2019 20H,298
03/17/2019 19H,349
03/17/2019 18H,376
03/17/2019 17H,405
03/17/2019 16H,542
03/17/2019 15H,655
03/17/2019 14H,657
03/17/2019 13H,544
03/17/2019 12H,502
03/17/2019 11H,477
03/17/2019 10H,493
03/17/2019 09H,494
03/17/2019 08H,539
03/17/2019 07H,630
03/17/2019 06H,662
03/17/2019 05H,676
03/17/2019 04H,704
03/17/2019 03H,994
03/17/2019 02H,991
03/17/2019 01H,879
03/17/2019 00H,503
03/16/2019 23H,408
03/16/2019 22H,308
03/16/2019 21H,238
03/16/2019 20H,288
03/16/2019 19H,383
03/16/2019 18H,392
03/16/2019 17H,418
03/16/2019 16H,571
03/16/2019 15H,723
03/16/2019 14H,718
03/16/2019 13H,547
03/16/2019 12H,497
03/16/2019 11H,497
03/16/2019 10H,504
03/16/2019 09H,501
03/16/2019 08H,551
03/16/2019 07H,625
03/16/2019 06H,924
03/16/2019 05H,975
03/16/2019 04H,1028
03/16/2019 03H,1012
03/16/2019 02H,1031
03/16/2019 01H,833
03/16/2019 00H,431
03/15/2019 23H,313
03/15/2019 22H,273
03/15/2019 21H,276
03/15/2019 20H,369
03/15/2019 19H,416
03/15/2019 18H,431
03/15/2019 17H,456
03/15/2019 16H,641
03/15/2019 15H,1030
03/15/2019 14H,978
03/15/2019 13H,522
03/15/2019 12H,513
03/15/2019 11H,483
03/15/2019 10H,485
03/15/2019 09H,486
03/15/2019 08H,518
03/15/2019 07H,654
03/15/2019 06H,1060
03/15/2019 05H,1011
03/15/2019 04H,1010
03/15/2019 03H,1023
03/15/2019 02H,958
03/15/2019 01H,823
03/15/2019 00H,600
03/14/2019 23H,404
03/14/2019 22H,219
03/14/2019 21H,261
03/14/2019 20H,310
03/14/2019 19H,366
03/14/2019 18H,417
03/14/2019 17H,391
03/14/2019 16H,502
03/14/2019 15H,945
03/14/2019 14H,946
03/14/2019 13H,602
03/14/2019 12H,478
03/14/2019 11H,452
03/14/2019 10H,460
03/14/2019 09H,477
03/14/2019 08H,512
03/14/2019 07H,699
03/14/2019 06H,1023
03/14/2019 05H,1011
03/14/2019 04H,1092
03/14/2019 03H,1113
03/14/2019 02H,1064
03/14/2019 01H,853
03/14/2019 00H,542
03/13/2019 23H,378
03/13/2019 22H,301
03/13/2019 21H,270
03/13/2019 20H,313
03/13/2019 19H,345
03/13/2019 18H,370
03/13/2019 17H,438
03/13/2019 16H,454
03/13/2019 15H,814
03/13/2019 14H,1012
03/13/2019 13H,753
03/13/2019 12H,487
03/13/2019 11H,481
03/13/2019 10H,511
03/13/2019 09H,523
03/13/2019 08H,548
03/13/2019 07H,825
03/13/2019 06H,1029
03/13/2019 05H,1035
03/13/2019 04H,1135
03/13/2019 03H,1114
03/13/2019 02H,1057
03/13/2019 01H,874
03/13/2019 00H,494
03/12/2019 23H,353
03/12/2019 22H,211
03/12/2019 21H,311
03/12/2019 20H,312
03/12/2019 19H,378
03/12/2019 18H,415
03/12/2019 17H,537
03/12/2019 16H,522
03/12/2019 15H,875
03/12/2019 14H,759
03/12/2019 13H,498
03/12/2019 12H,354
03/12/2019 11H,334
03/12/2019 10H,360
03/12/2019 09H,366
03/12/2019 08H,434
03/12/2019 07H,673
03/12/2019 06H,956
03/12/2019 05H,1002
03/12/2019 04H,1177
03/12/2019 03H,1216
03/12/2019 02H,1198
03/12/2019 01H,1097
03/12/2019 00H,737
03/11/2019 23H,432
03/11/2019 22H,289
03/11/2019 21H,303
03/11/2019 20H,480
03/11/2019 19H,399
03/11/2019 18H,419
03/11/2019 17H,433
03/11/2019 16H,509
03/11/2019 15H,714
03/11/2019 14H,850
03/11/2019 13H,630
03/11/2019 12H,435
03/11/2019 11H,411
03/11/2019 10H,427
03/11/2019 09H,439
03/11/2019 08H,464
03/11/2019 07H,549
03/11/2019 06H,680
03/11/2019 05H,884
03/11/2019 04H,978
03/11/2019 03H,1095
03/11/2019 02H,908
03/11/2019 01H,750
03/11/2019 00H,498
03/10/2019 23H,253
03/10/2019 22H,247
03/10/2019 21H,225
03/10/2019 20H,220
03/10/2019 19H,227
03/10/2019 18H,227
03/10/2019 17H,380
03/10/2019 16H,448
03/10/2019 15H,612
03/10/2019 14H,715
03/10/2019 13H,583
03/10/2019 12H,483
03/10/2019 11H,407
03/10/2019 10H,429
03/10/2019 09H,492
03/10/2019 08H,501
03/10/2019 07H,616
03/10/2019 06H,699
03/10/2019 05H,801
03/10/2019 04H,899
03/10/2019 03H,957
03/10/2019 02H,871
03/10/2019 01H,561
03/10/2019 00H,240
03/9/2019 23H,201
03/9/2019 22H,200
03/9/2019 21H,197
03/9/2019 20H,206
03/9/2019 19H,224
03/9/2019 18H,229
03/9/2019 17H,344
03/9/2019 16H,478
03/9/2019 15H,669
03/9/2019 14H,733
03/9/2019 13H,442
03/9/2019 12H,388
03/9/2019 11H,384
03/9/2019 10H,416
03/9/2019 09H,414
03/9/2019 08H,550
03/9/2019 07H,753
03/9/2019 06H,923
03/9/2019 05H,937
03/9/2019 04H,964
03/9/2019 03H,993
03/9/2019 02H,849
03/9/2019 01H,571
03/9/2019 00H,255
03/8/2019 23H,160
03/8/2019 22H,162
03/8/2019 21H,162
03/8/2019 20H,163
03/8/2019 19H,171
03/8/2019 18H,202
03/8/2019 17H,310
03/8/2019 16H,547
03/8/2019 15H,817
03/8/2019 14H,792
03/8/2019 13H,452
03/8/2019 12H,352
03/8/2019 11H,320
03/8/2019 10H,348
03/8/2019 09H,365
03/8/2019 08H,387
03/8/2019 07H,540
03/8/2019 06H,735
03/8/2019 05H,947
03/8/2019 04H,982
03/8/2019 03H,1030
03/8/2019 02H,997
03/8/2019 01H,684
03/8/2019 00H,409
03/7/2019 23H,275
03/7/2019 22H,192
03/7/2019 21H,180
03/7/2019 20H,180
03/7/2019 19H,176
03/7/2019 18H,204
03/7/2019 17H,299
03/7/2019 16H,571
03/7/2019 15H,919
03/7/2019 14H,809
03/7/2019 13H,459
03/7/2019 12H,287
03/7/2019 11H,310
03/7/2019 10H,330
03/7/2019 09H,341
03/7/2019 08H,396
03/7/2019 07H,598
03/7/2019 06H,925
03/7/2019 05H,1039
03/7/2019 04H,991
03/7/2019 03H,1060
03/7/2019 02H,1019
03/7/2019 01H,674
03/7/2019 00H,335
03/6/2019 23H,284
03/6/2019 22H,283
03/6/2019 21H,293
03/6/2019 20H,259
03/6/2019 19H,337
03/6/2019 18H,438
03/6/2019 17H,492
03/6/2019 16H,664
03/6/2019 15H,654
03/6/2019 14H,674
03/6/2019 13H,554
03/6/2019 12H,452
03/6/2019 11H,375
03/6/2019 10H,418
03/6/2019 09H,451
03/6/2019 08H,498
03/6/2019 07H,483
03/6/2019 06H,677
03/6/2019 05H,652
03/6/2019 04H,667
03/6/2019 03H,679
03/6/2019 02H,654
03/6/2019 01H,461
03/6/2019 00H,356
03/5/2019 23H,309
03/5/2019 22H,258
03/5/2019 21H,178
03/5/2019 20H,351
03/5/2019 19H,312
03/5/2019 18H,253
03/5/2019 17H,529
03/5/2019 16H,731
03/5/2019 15H,846
03/5/2019 14H,830
03/5/2019 13H,520
03/5/2019 12H,425
03/5/2019 11H,395
03/5/2019 10H,409
03/5/2019 09H,443
03/5/2019 08H,526
03/5/2019 07H,583
03/5/2019 06H,800
03/5/2019 05H,952
03/5/2019 04H,992
03/5/2019 03H,1039
03/5/2019 02H,943
03/5/2019 01H,582
03/5/2019 00H,368
03/4/2019 23H,326
03/4/2019 22H,307
03/4/2019 21H,306
03/4/2019 20H,300
03/4/2019 19H,285
03/4/2019 18H,379
03/4/2019 17H,468
03/4/2019 16H,565
03/4/2019 15H,738
03/4/2019 14H,677
03/4/2019 13H,470
03/4/2019 12H,382
03/4/2019 11H,362
03/4/2019 10H,365
03/4/2019 09H,340
03/4/2019 08H,380
03/4/2019 07H,474
03/4/2019 06H,684
03/4/2019 05H,841
03/4/2019 04H,1011
03/4/2019 03H,1092
03/4/2019 02H,773
03/4/2019 01H,486
03/4/2019 00H,337
03/3/2019 23H,278
03/3/2019 22H,267
03/3/2019 21H,266
03/3/2019 20H,283
03/3/2019 19H,296
03/3/2019 18H,310
03/3/2019 17H,384
03/3/2019 16H,466
03/3/2019 15H,534
03/3/2019 14H,574
03/3/2019 13H,446
03/3/2019 12H,414
03/3/2019 11H,414
03/3/2019 10H,428
03/3/2019 09H,451
03/3/2019 08H,532
03/3/2019 07H,740
03/3/2019 06H,796
03/3/2019 05H,853
03/3/2019 04H,938
03/3/2019 03H,990
03/3/2019 02H,981
03/3/2019 01H,701
03/3/2019 00H,484
03/2/2019 23H,351
03/2/2019 22H,311
03/2/2019 21H,322
03/2/2019 20H,331
03/2/2019 19H,366
03/2/2019 18H,393
03/2/2019 17H,459
03/2/2019 16H,641
03/2/2019 15H,862
03/2/2019 14H,710
03/2/2019 13H,575
03/2/2019 12H,488
03/2/2019 11H,457
03/2/2019 10H,459
03/2/2019 09H,471
03/2/2019 08H,579
03/2/2019 07H,738
03/2/2019 06H,1002
03/2/2019 05H,963
03/2/2019 04H,999
03/2/2019 03H,982
03/2/2019 02H,980
03/2/2019 01H,881
03/2/2019 00H,607
03/1/2019 23H,419
03/1/2019 22H,320
03/1/2019 21H,313
03/1/2019 20H,304
03/1/2019 19H,300
03/1/2019 18H,360
03/1/2019 17H,422
03/1/2019 16H,610
03/1/2019 15H,776
03/1/2019 14H,802
03/1/2019 13H,616
03/1/2019 12H,440
03/1/2019 11H,409
03/1/2019 10H,435
03/1/2019 09H,451
03/1/2019 08H,203
03/1/2019 07H,218
03/1/2019 06H,357
03/1/2019 05H,636
03/1/2019 04H,814
03/1/2019 03H,782
03/1/2019 02H,669
03/1/2019 01H,575
03/1/2019 00H,238
02/28/2019 23H,173
02/28/2019 22H,151
02/28/2019 21H,149
02/28/2019 20H,147
02/28/2019 19H,151
