Net generation from nuclear for Southwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390116&sdid=EBA.SW-ALL.NG.NUC.H
19:21:53 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SW-ALL.NG.NUC.H megawatthours
02/7/2021 18H,4000
02/7/2021 17H,4002
02/7/2021 16H,4007
02/7/2021 15H,4005
02/7/2021 14H,4007
02/7/2021 13H,4002
02/7/2021 12H,4003
02/7/2021 11H,4003
02/7/2021 10H,3999
02/7/2021 09H,4005
02/7/2021 08H,3998
02/7/2021 07H,3997
02/7/2021 06H,3995
02/7/2021 05H,3991
02/7/2021 04H,3993
02/7/2021 03H,3998
02/7/2021 02H,3992
02/7/2021 01H,3993
02/7/2021 00H,3990
02/6/2021 23H,3992
02/6/2021 22H,3997
02/6/2021 21H,4000
02/6/2021 20H,3996
02/6/2021 19H,3997
02/6/2021 18H,4000
02/6/2021 17H,4005
02/6/2021 16H,4006
02/6/2021 15H,4002
02/6/2021 14H,4006
02/6/2021 13H,4008
02/6/2021 12H,4004
02/6/2021 11H,4001
02/6/2021 10H,4002
02/6/2021 09H,3999
02/6/2021 08H,3998
02/6/2021 07H,4003
02/6/2021 06H,3991
02/6/2021 05H,3993
02/6/2021 04H,3996
02/6/2021 03H,3996
02/6/2021 02H,3989
02/6/2021 01H,3988
02/6/2021 00H,3992
02/5/2021 23H,3992
02/5/2021 22H,3995
02/5/2021 21H,3998
02/5/2021 20H,4002
02/5/2021 19H,4002
02/5/2021 18H,4004
02/5/2021 17H,4004
02/5/2021 16H,4005
02/5/2021 15H,4006
02/5/2021 14H,4009
02/5/2021 13H,4005
02/5/2021 12H,4001
02/5/2021 11H,3999
02/5/2021 10H,3999
02/5/2021 09H,3998
02/5/2021 08H,3999
02/5/2021 07H,3997
02/5/2021 06H,3997
02/5/2021 05H,3999
02/5/2021 04H,4003
02/5/2021 03H,3998
02/5/2021 02H,3996
02/5/2021 01H,3992
02/5/2021 00H,3993
02/4/2021 23H,3986
02/4/2021 22H,3988
02/4/2021 21H,3989
02/4/2021 20H,3995
02/4/2021 19H,3998
02/4/2021 18H,4000
02/4/2021 17H,4001
02/4/2021 16H,4004
02/4/2021 15H,4005
02/4/2021 14H,4004
02/4/2021 13H,4003
02/4/2021 12H,3998
02/4/2021 11H,3996
02/4/2021 10H,3991
02/4/2021 09H,3992
02/4/2021 08H,3988
02/4/2021 07H,3986
02/4/2021 06H,3983
02/4/2021 05H,3986
02/4/2021 04H,3984
02/4/2021 03H,3982
02/4/2021 02H,3976
02/4/2021 01H,3971
02/4/2021 00H,3974
02/3/2021 23H,3974
02/3/2021 22H,3972
02/3/2021 21H,3981
02/3/2021 20H,3976
02/3/2021 19H,3987
02/3/2021 18H,3981
02/3/2021 17H,3983
02/3/2021 16H,3979
02/3/2021 15H,3986
02/3/2021 14H,3986
02/3/2021 13H,3986
02/3/2021 12H,3985
02/3/2021 11H,3984
02/3/2021 10H,3979
02/3/2021 09H,3978
02/3/2021 08H,3975
02/3/2021 07H,3976
02/3/2021 06H,3974
02/3/2021 05H,3980
02/3/2021 04H,3974
02/3/2021 03H,3972
02/3/2021 02H,3972
02/3/2021 01H,3973
02/3/2021 00H,3972
02/2/2021 23H,3967
02/2/2021 22H,3976
02/2/2021 21H,3979
02/2/2021 20H,3979
02/2/2021 19H,3982
02/2/2021 18H,3986
02/2/2021 17H,3988
02/2/2021 16H,3992
02/2/2021 15H,3994
02/2/2021 14H,3997
02/2/2021 13H,3996
02/2/2021 12H,3994
02/2/2021 11H,3993
02/2/2021 10H,3988
02/2/2021 09H,3990
02/2/2021 08H,3990
02/2/2021 07H,3990
02/2/2021 06H,3990
02/2/2021 05H,3990
02/2/2021 04H,3988
02/2/2021 03H,3983
02/2/2021 02H,3988
02/2/2021 01H,3989
02/2/2021 00H,3990
02/1/2021 23H,3985
02/1/2021 22H,3981
02/1/2021 21H,3986
02/1/2021 20H,3983
02/1/2021 19H,3990
02/1/2021 18H,3992
02/1/2021 17H,3993
02/1/2021 16H,3998
02/1/2021 15H,4000
02/1/2021 14H,4002
02/1/2021 13H,3998
02/1/2021 12H,4000
02/1/2021 11H,3994
02/1/2021 10H,3990
02/1/2021 09H,3995
02/1/2021 08H,3996
02/1/2021 07H,3990
02/1/2021 06H,3992
02/1/2021 05H,3990
02/1/2021 04H,3992
02/1/2021 03H,3988
02/1/2021 02H,3993
02/1/2021 01H,3997
02/1/2021 00H,3993
01/31/2021 23H,3991
01/31/2021 22H,3993
01/31/2021 21H,3997
01/31/2021 20H,3993
01/31/2021 19H,3999
01/31/2021 18H,4001
01/31/2021 17H,4003
01/31/2021 16H,3998
01/31/2021 15H,3995
01/31/2021 14H,3998
01/31/2021 13H,3993
01/31/2021 12H,4001
01/31/2021 11H,3994
01/31/2021 10H,3991
01/31/2021 09H,3989
01/31/2021 08H,3987
01/31/2021 07H,3990
01/31/2021 06H,3984
01/31/2021 05H,3997
01/31/2021 04H,3994
01/31/2021 03H,3994
01/31/2021 02H,3994
01/31/2021 01H,3992
01/31/2021 00H,3995
01/30/2021 23H,3991
01/30/2021 22H,3995
01/30/2021 21H,3996
01/30/2021 20H,3995
01/30/2021 19H,3996
01/30/2021 18H,3998
01/30/2021 17H,4000
01/30/2021 16H,4005
01/30/2021 15H,4002
01/30/2021 14H,4007
01/30/2021 13H,4006
01/30/2021 12H,4006
01/30/2021 11H,4005
01/30/2021 10H,4003
01/30/2021 09H,4002
01/30/2021 08H,3997
01/30/2021 07H,3997
01/30/2021 06H,3995
01/30/2021 05H,3997
01/30/2021 04H,3995
01/30/2021 03H,3995
01/30/2021 02H,3992
01/30/2021 01H,3989
01/30/2021 00H,3988
01/29/2021 23H,3986
01/29/2021 22H,3983
01/29/2021 21H,3986
01/29/2021 20H,3982
01/29/2021 19H,3984
01/29/2021 18H,3994
01/29/2021 17H,4000
01/29/2021 16H,3997
01/29/2021 15H,3999
01/29/2021 14H,4001
01/29/2021 13H,3997
01/29/2021 12H,3992
01/29/2021 11H,3995
01/29/2021 10H,3994
01/29/2021 09H,3998
01/29/2021 08H,3995
01/29/2021 07H,3995
01/29/2021 06H,3987
01/29/2021 05H,3989
01/29/2021 04H,3986
01/29/2021 03H,3990
01/29/2021 02H,3988
01/29/2021 01H,3988
01/29/2021 00H,3989
01/28/2021 23H,3992
01/28/2021 22H,3995
01/28/2021 21H,3992
01/28/2021 20H,3988
01/28/2021 19H,3993
01/28/2021 18H,3999
01/28/2021 17H,4000
01/28/2021 16H,4002
01/28/2021 15H,4003
01/28/2021 14H,4003
01/28/2021 13H,4004
01/28/2021 12H,4003
01/28/2021 11H,4003
01/28/2021 10H,4001
01/28/2021 09H,4001
01/28/2021 08H,4001
01/28/2021 07H,3999
01/28/2021 06H,4001
01/28/2021 05H,4001
01/28/2021 04H,4002
01/28/2021 03H,3997
01/28/2021 02H,3998
01/28/2021 01H,3997
01/28/2021 00H,3998
01/27/2021 23H,3995
01/27/2021 22H,3995
01/27/2021 21H,3995
01/27/2021 20H,3998
01/27/2021 19H,3997
01/27/2021 18H,3999
01/27/2021 17H,4009
01/27/2021 16H,4006
01/27/2021 15H,4007
01/27/2021 14H,4008
01/27/2021 13H,4004
01/27/2021 12H,4010
01/27/2021 11H,4010
01/27/2021 10H,4004
01/27/2021 09H,4007
01/27/2021 08H,4004
01/27/2021 07H,4000
01/27/2021 06H,4004
01/27/2021 05H,4000
01/27/2021 04H,4003
01/27/2021 03H,4005
01/27/2021 02H,4000
01/27/2021 01H,4003
01/27/2021 00H,4004
01/26/2021 23H,4004
01/26/2021 22H,3997
01/26/2021 21H,3998
01/26/2021 20H,3995
01/26/2021 19H,3997
01/26/2021 18H,3997
01/26/2021 17H,3998
01/26/2021 16H,4000
01/26/2021 15H,4004
01/26/2021 14H,3998
01/26/2021 13H,4009
01/26/2021 12H,4000
01/26/2021 11H,4003
01/26/2021 10H,3996
01/26/2021 09H,4005
01/26/2021 08H,3998
01/26/2021 07H,4001
01/26/2021 06H,3998
01/26/2021 05H,3997
01/26/2021 04H,3999
01/26/2021 03H,3997
01/26/2021 02H,3994
01/26/2021 01H,3990
01/26/2021 00H,3995
01/25/2021 23H,3996
01/25/2021 22H,3999
01/25/2021 21H,3991
01/25/2021 20H,3989
01/25/2021 19H,3989
01/25/2021 18H,4000
01/25/2021 17H,3999
01/25/2021 16H,3999
01/25/2021 15H,4001
01/25/2021 14H,4001
01/25/2021 13H,4005
01/25/2021 12H,3999
01/25/2021 11H,3996
01/25/2021 10H,3995
01/25/2021 09H,3995
01/25/2021 08H,3995
01/25/2021 07H,3995
01/25/2021 06H,3993
01/25/2021 05H,3993
01/25/2021 04H,3995
01/25/2021 03H,4000
01/25/2021 02H,4002
01/25/2021 01H,4001
01/25/2021 00H,3999
01/24/2021 23H,4000
01/24/2021 22H,3995
01/24/2021 21H,3994
01/24/2021 20H,3999
01/24/2021 19H,4005
01/24/2021 18H,4003
01/24/2021 17H,4005
01/24/2021 16H,4001
01/24/2021 15H,4004
01/24/2021 14H,4003
01/24/2021 13H,3998
01/24/2021 12H,4003
01/24/2021 11H,3998
01/24/2021 10H,3997
01/24/2021 09H,3994
01/24/2021 08H,3992
01/24/2021 07H,3998
01/24/2021 06H,3995
01/24/2021 05H,3994
01/24/2021 04H,3997
01/24/2021 03H,3994
01/24/2021 02H,3997
01/24/2021 01H,3994
01/24/2021 00H,3995
01/23/2021 23H,3997
01/23/2021 22H,4001
01/23/2021 21H,3998
01/23/2021 20H,4005
01/23/2021 19H,4001
01/23/2021 18H,4008
01/23/2021 17H,4003
01/23/2021 16H,3999
01/23/2021 15H,3998
01/23/2021 14H,3999
01/23/2021 13H,3992
01/23/2021 12H,3993
01/23/2021 11H,3990
01/23/2021 10H,3987
01/23/2021 09H,3987
01/23/2021 08H,3986
01/23/2021 07H,3987
01/23/2021 06H,3986
01/23/2021 05H,3987
01/23/2021 04H,3982
01/23/2021 03H,3983
01/23/2021 02H,3983
01/23/2021 01H,3986
01/23/2021 00H,3981
01/22/2021 23H,3988
01/22/2021 22H,3985
01/22/2021 21H,3985
01/22/2021 20H,3992
01/22/2021 19H,3994
01/22/2021 18H,3995
01/22/2021 17H,3995
01/22/2021 16H,3996
01/22/2021 15H,3992
01/22/2021 14H,3997
01/22/2021 13H,3996
01/22/2021 12H,3993
01/22/2021 11H,3988
01/22/2021 10H,3991
01/22/2021 09H,3989
01/22/2021 08H,3984
01/22/2021 07H,3987
01/22/2021 06H,3981
01/22/2021 05H,3983
01/22/2021 04H,3979
01/22/2021 03H,3983
01/22/2021 02H,3983
01/22/2021 01H,3985
01/22/2021 00H,3990
01/21/2021 23H,3989
01/21/2021 22H,3990
01/21/2021 21H,3987
01/21/2021 20H,3986
01/21/2021 19H,3987
01/21/2021 18H,3985
01/21/2021 17H,3986
01/21/2021 16H,3989
01/21/2021 15H,3990
01/21/2021 14H,3992
01/21/2021 13H,3996
01/21/2021 12H,3995
01/21/2021 11H,3992
01/21/2021 10H,3993
01/21/2021 09H,3993
01/21/2021 08H,3995
01/21/2021 07H,3993
01/21/2021 06H,3991
01/21/2021 05H,3986
01/21/2021 04H,3989
01/21/2021 03H,3991
01/21/2021 02H,3989
01/21/2021 01H,3988
01/21/2021 00H,3985
01/20/2021 23H,3987
01/20/2021 22H,3988
01/20/2021 21H,3991
01/20/2021 20H,3990
01/20/2021 19H,3994
01/20/2021 18H,3995
01/20/2021 17H,4002
01/20/2021 16H,4001
01/20/2021 15H,4002
01/20/2021 14H,3994
01/20/2021 13H,3987
01/20/2021 12H,3986
01/20/2021 11H,3990
01/20/2021 10H,3990
01/20/2021 09H,3993
01/20/2021 08H,3994
01/20/2021 07H,3990
01/20/2021 06H,3993
01/20/2021 05H,3992
01/20/2021 04H,3995
01/20/2021 03H,3988
01/20/2021 02H,3989
01/20/2021 01H,3986
01/20/2021 00H,3985
01/19/2021 23H,3987
01/19/2021 22H,3981
01/19/2021 21H,3989
01/19/2021 20H,3981
01/19/2021 19H,3985
01/19/2021 18H,3987
01/19/2021 17H,3989
01/19/2021 16H,3989
01/19/2021 15H,3992
01/19/2021 14H,4007
01/19/2021 13H,4008
01/19/2021 12H,4009
01/19/2021 11H,4006
01/19/2021 10H,4007
01/19/2021 09H,4007
01/19/2021 08H,4005
01/19/2021 07H,4003
01/19/2021 06H,4001
01/19/2021 05H,3999
01/19/2021 04H,4002
01/19/2021 03H,4001
01/19/2021 02H,4000
01/19/2021 01H,4001
01/19/2021 00H,4000
01/18/2021 23H,4005
01/18/2021 22H,4004
01/18/2021 21H,3998
01/18/2021 20H,3996
01/18/2021 19H,3992
01/18/2021 18H,3971
01/18/2021 17H,3989
01/18/2021 16H,4013
01/18/2021 15H,4010
01/18/2021 14H,4012
01/18/2021 13H,4010
01/18/2021 12H,4010
01/18/2021 11H,4015
01/18/2021 10H,4008
01/18/2021 09H,4011
01/18/2021 08H,4009
01/18/2021 07H,4001
01/18/2021 06H,4001
01/18/2021 05H,3995
01/18/2021 04H,3998
01/18/2021 03H,3999
01/18/2021 02H,3996
01/18/2021 01H,3994
01/18/2021 00H,3993
01/17/2021 23H,3998
01/17/2021 22H,3998
01/17/2021 21H,3997
01/17/2021 20H,4006
01/17/2021 19H,4004
01/17/2021 18H,4011
01/17/2021 17H,4008
01/17/2021 16H,4008
01/17/2021 15H,4009
01/17/2021 14H,4006
01/17/2021 13H,4008
01/17/2021 12H,4007
01/17/2021 11H,4008
01/17/2021 10H,4007
01/17/2021 09H,4009
01/17/2021 08H,4005
01/17/2021 07H,4000
01/17/2021 06H,4003
01/17/2021 05H,3999
01/17/2021 04H,4001
01/17/2021 03H,3998
01/17/2021 02H,3997
01/17/2021 01H,3993
01/17/2021 00H,3994
01/16/2021 23H,3991
01/16/2021 22H,3996
01/16/2021 21H,3998
01/16/2021 20H,4001
01/16/2021 19H,4005
01/16/2021 18H,4009
01/16/2021 17H,4008
01/16/2021 16H,4009
01/16/2021 15H,4014
01/16/2021 14H,4011
01/16/2021 13H,4009
01/16/2021 12H,4007
01/16/2021 11H,4011
01/16/2021 10H,4001
01/16/2021 09H,3997
01/16/2021 08H,3992
01/16/2021 07H,3993
01/16/2021 06H,3988
01/16/2021 05H,3983
01/16/2021 04H,3978
01/16/2021 03H,3980
01/16/2021 02H,3978
01/16/2021 01H,3975
01/16/2021 00H,3972
01/15/2021 23H,3973
01/15/2021 22H,3981
01/15/2021 21H,3980
01/15/2021 20H,3982
01/15/2021 19H,3984
01/15/2021 18H,3989
01/15/2021 17H,4001
01/15/2021 16H,4000
01/15/2021 15H,3996
01/15/2021 14H,3996
01/15/2021 13H,3998
01/15/2021 12H,3997
01/15/2021 11H,3996
01/15/2021 10H,3997
01/15/2021 09H,3992
01/15/2021 08H,3997
01/15/2021 07H,3988
01/15/2021 06H,3990
01/15/2021 05H,3987
01/15/2021 04H,3985
01/15/2021 03H,3983
01/15/2021 02H,3980
01/15/2021 01H,3976
01/15/2021 00H,3977
01/14/2021 23H,3982
01/14/2021 22H,3988
01/14/2021 21H,3993
01/14/2021 20H,3996
01/14/2021 19H,4000
01/14/2021 18H,4003
01/14/2021 17H,4004
01/14/2021 16H,4011
01/14/2021 15H,4005
01/14/2021 14H,4006
01/14/2021 13H,4007
01/14/2021 12H,4008
01/14/2021 11H,4006
01/14/2021 10H,4002
01/14/2021 09H,4003
01/14/2021 08H,4002
01/14/2021 07H,3992
01/14/2021 06H,3999
01/14/2021 05H,3993
01/14/2021 04H,3990
01/14/2021 03H,3995
01/14/2021 02H,3983
01/14/2021 01H,3984
01/14/2021 00H,3985
01/13/2021 23H,3984
01/13/2021 22H,3989
01/13/2021 21H,3998
01/13/2021 20H,3999
01/13/2021 19H,4001
01/13/2021 18H,4000
01/13/2021 17H,4008
01/13/2021 16H,4010
01/13/2021 15H,4005
01/13/2021 14H,4005
01/13/2021 13H,4009
01/13/2021 12H,4008
01/13/2021 11H,4012
01/13/2021 10H,4007
01/13/2021 09H,4016
01/13/2021 08H,4012
01/13/2021 07H,4010
01/13/2021 06H,4012
01/13/2021 05H,4006
01/13/2021 04H,4009
01/13/2021 03H,4005
01/13/2021 02H,3997
01/13/2021 01H,4003
01/13/2021 00H,4000
01/12/2021 23H,4006
01/12/2021 22H,4009
01/12/2021 21H,4008
01/12/2021 20H,4004
01/12/2021 19H,4006
01/12/2021 18H,4007
01/12/2021 17H,4015
01/12/2021 16H,4017
01/12/2021 15H,4019
01/12/2021 14H,4015
01/12/2021 13H,4018
01/12/2021 12H,4013
01/12/2021 11H,4012
01/12/2021 10H,4008
01/12/2021 09H,4012
01/12/2021 08H,4012
01/12/2021 07H,4004
01/12/2021 06H,4008
01/12/2021 05H,4003
01/12/2021 04H,4002
01/12/2021 03H,3999
01/12/2021 02H,3995
01/12/2021 01H,4000
01/12/2021 00H,3994
01/11/2021 23H,4001
01/11/2021 22H,4003
01/11/2021 21H,3995
01/11/2021 20H,4002
01/11/2021 19H,4003
01/11/2021 18H,4006
01/11/2021 17H,4015
01/11/2021 16H,4012
01/11/2021 15H,4013
01/11/2021 14H,4014
01/11/2021 13H,4014
01/11/2021 12H,4017
01/11/2021 11H,4007
01/11/2021 10H,4009
01/11/2021 09H,4007
01/11/2021 08H,4011
01/11/2021 07H,4004
01/11/2021 06H,4000
01/11/2021 05H,3999
01/11/2021 04H,3996
01/11/2021 03H,3998
01/11/2021 02H,3995
01/11/2021 01H,3996
01/11/2021 00H,3999
01/10/2021 23H,3999
01/10/2021 22H,4003
01/10/2021 21H,4005
01/10/2021 20H,3999
01/10/2021 19H,4014
01/10/2021 18H,4007
01/10/2021 17H,4015
01/10/2021 16H,4011
01/10/2021 15H,4013
01/10/2021 14H,4007
01/10/2021 13H,4007
01/10/2021 12H,4012
01/10/2021 11H,4009
01/10/2021 10H,4007
01/10/2021 09H,4010
01/10/2021 08H,4012
01/10/2021 07H,4003
01/10/2021 06H,4004
01/10/2021 05H,4002
01/10/2021 04H,4006
01/10/2021 03H,4002
01/10/2021 02H,4008
01/10/2021 01H,4001
01/10/2021 00H,3999
01/9/2021 23H,4001
01/9/2021 22H,4002
01/9/2021 21H,4011
01/9/2021 20H,4009
01/9/2021 19H,4011
01/9/2021 18H,4014
01/9/2021 17H,4019
01/9/2021 16H,4020
01/9/2021 15H,4021
01/9/2021 14H,4017
01/9/2021 13H,4021
01/9/2021 12H,4017
01/9/2021 11H,4017
01/9/2021 10H,4015
01/9/2021 09H,4018
01/9/2021 08H,4013
01/9/2021 07H,4012
01/9/2021 06H,4008
01/9/2021 05H,4011
01/9/2021 04H,4005
01/9/2021 03H,4006
01/9/2021 02H,4005
01/9/2021 01H,4002
01/9/2021 00H,4001
01/8/2021 23H,4000
01/8/2021 22H,4005
01/8/2021 21H,4004
01/8/2021 20H,4006
01/8/2021 19H,4010
01/8/2021 18H,4012
01/8/2021 17H,4014
01/8/2021 16H,4010
01/8/2021 15H,4015
01/8/2021 14H,4010
01/8/2021 13H,4009
01/8/2021 12H,4010
01/8/2021 11H,4014
01/8/2021 10H,4012
01/8/2021 09H,4010
01/8/2021 08H,4011
01/8/2021 07H,4010
01/8/2021 06H,4005
01/8/2021 05H,4004
01/8/2021 04H,4003
01/8/2021 03H,4001
01/8/2021 02H,4003
01/8/2021 01H,4000
01/8/2021 00H,4003
01/7/2021 23H,4006
01/7/2021 22H,4002
01/7/2021 21H,4001
01/7/2021 20H,4007
01/7/2021 19H,4005
01/7/2021 18H,4010
01/7/2021 17H,4008
01/7/2021 16H,4015
01/7/2021 15H,4017
01/7/2021 14H,4016
01/7/2021 13H,4017
01/7/2021 12H,4014
01/7/2021 11H,4008
01/7/2021 10H,4014
01/7/2021 09H,4011
01/7/2021 08H,4012
01/7/2021 07H,4011
01/7/2021 06H,4009
01/7/2021 05H,4005
01/7/2021 04H,4003
01/7/2021 03H,4005
01/7/2021 02H,4004
01/7/2021 01H,4003
01/7/2021 00H,4004
01/6/2021 23H,4002
01/6/2021 22H,4002
01/6/2021 21H,4002
01/6/2021 20H,4001
01/6/2021 19H,4010
01/6/2021 18H,4015
01/6/2021 17H,4012
01/6/2021 16H,4019
01/6/2021 15H,4015
01/6/2021 14H,4026
01/6/2021 13H,4018
01/6/2021 12H,4021
01/6/2021 11H,4013
01/6/2021 10H,4011
01/6/2021 09H,4010
01/6/2021 08H,4005
01/6/2021 07H,4011
01/6/2021 06H,4005
01/6/2021 05H,4003
01/6/2021 04H,4009
01/6/2021 03H,3997
01/6/2021 02H,4002
01/6/2021 01H,3991
01/6/2021 00H,3994
01/5/2021 23H,3996
01/5/2021 22H,4000
01/5/2021 21H,4005
01/5/2021 20H,4006
01/5/2021 19H,4010
01/5/2021 18H,4008
01/5/2021 17H,4015
01/5/2021 16H,4022
01/5/2021 15H,4013
01/5/2021 14H,4017
01/5/2021 13H,4012
01/5/2021 12H,4014
01/5/2021 11H,4011
01/5/2021 10H,4012
01/5/2021 09H,4018
01/5/2021 08H,4015
01/5/2021 07H,4011
01/5/2021 06H,4012
01/5/2021 05H,4003
01/5/2021 04H,4001
01/5/2021 03H,4003
01/5/2021 02H,4003
01/5/2021 01H,4005
01/5/2021 00H,4002
01/4/2021 23H,4001
01/4/2021 22H,4002
01/4/2021 21H,3999
01/4/2021 20H,4009
01/4/2021 19H,4014
01/4/2021 18H,4010
01/4/2021 17H,4016
01/4/2021 16H,4016
01/4/2021 15H,4021
01/4/2021 14H,4011
01/4/2021 13H,4016
01/4/2021 12H,4014
01/4/2021 11H,4017
01/4/2021 10H,4010
01/4/2021 09H,4012
01/4/2021 08H,4012
01/4/2021 07H,4010
01/4/2021 06H,4010
01/4/2021 05H,4009
01/4/2021 04H,4004
01/4/2021 03H,4005
01/4/2021 02H,4004
01/4/2021 01H,4001
01/4/2021 00H,4002
01/3/2021 23H,4004
01/3/2021 22H,4005
01/3/2021 21H,4006
01/3/2021 20H,4004
01/3/2021 19H,4005
01/3/2021 18H,4013
01/3/2021 17H,4014
01/3/2021 16H,4018
01/3/2021 15H,4024
01/3/2021 14H,4015
01/3/2021 13H,4016
01/3/2021 12H,4019
01/3/2021 11H,4012
01/3/2021 10H,4008
01/3/2021 09H,4014
01/3/2021 08H,4008
01/3/2021 07H,4008
01/3/2021 06H,4006
01/3/2021 05H,4008
01/3/2021 04H,4009
01/3/2021 03H,4007
01/3/2021 02H,4007
01/3/2021 01H,4004
01/3/2021 00H,4004
01/2/2021 23H,4003
01/2/2021 22H,4006
01/2/2021 21H,4002
01/2/2021 20H,4009
01/2/2021 19H,4006
01/2/2021 18H,4014
01/2/2021 17H,4015
01/2/2021 16H,4017
01/2/2021 15H,4018
01/2/2021 14H,4015
01/2/2021 13H,4015
01/2/2021 12H,4012
01/2/2021 11H,4010
01/2/2021 10H,4011
01/2/2021 09H,4006
01/2/2021 08H,4012
01/2/2021 07H,4008
01/2/2021 06H,4007
01/2/2021 05H,4008
01/2/2021 04H,4003
01/2/2021 03H,4003
01/2/2021 02H,4001
01/2/2021 01H,3999
01/2/2021 00H,4002
01/1/2021 23H,4004
01/1/2021 22H,4001
01/1/2021 21H,3998
01/1/2021 20H,4002
01/1/2021 19H,4003
01/1/2021 18H,4001
01/1/2021 17H,4011
01/1/2021 16H,4010
01/1/2021 15H,4013
01/1/2021 14H,4010
01/1/2021 13H,4009
01/1/2021 12H,4004
01/1/2021 11H,4004
01/1/2021 10H,4005
01/1/2021 09H,4004
01/1/2021 08H,4008
01/1/2021 07H,4009
01/1/2021 06H,4002
01/1/2021 05H,3996
01/1/2021 04H,4005
01/1/2021 03H,4001
01/1/2021 02H,3998
01/1/2021 01H,3999
01/1/2021 00H,3999
12/31/2020 23H,3995
12/31/2020 22H,3999
12/31/2020 21H,4001
12/31/2020 20H,4001
12/31/2020 19H,4002
12/31/2020 18H,4004
12/31/2020 17H,4008
12/31/2020 16H,4013
12/31/2020 15H,4010
12/31/2020 14H,4005
12/31/2020 13H,4007
12/31/2020 12H,4008
12/31/2020 11H,4009
12/31/2020 10H,4010
12/31/2020 09H,4008
12/31/2020 08H,4008
12/31/2020 07H,4006
12/31/2020 06H,4007
12/31/2020 05H,4002
12/31/2020 04H,4003
12/31/2020 03H,4002
12/31/2020 02H,3995
12/31/2020 01H,3996
12/31/2020 00H,3997
12/30/2020 23H,3998
12/30/2020 22H,4001
12/30/2020 21H,3995
12/30/2020 20H,4002
12/30/2020 19H,3995
12/30/2020 18H,4001
12/30/2020 17H,3998
12/30/2020 16H,4001
12/30/2020 15H,4001
12/30/2020 14H,4006
12/30/2020 13H,4006
12/30/2020 12H,4002
12/30/2020 11H,3996
12/30/2020 10H,3992
12/30/2020 09H,3994
12/30/2020 08H,3988
12/30/2020 07H,3993
12/30/2020 06H,3988
12/30/2020 05H,3984
12/30/2020 04H,3982
12/30/2020 03H,3985
12/30/2020 02H,3978
12/30/2020 01H,3980
12/30/2020 00H,3979
12/29/2020 23H,3980
12/29/2020 22H,3979
12/29/2020 21H,3983
12/29/2020 20H,3985
12/29/2020 19H,3987
12/29/2020 18H,3990
12/29/2020 17H,3986
12/29/2020 16H,3990
12/29/2020 15H,3989
12/29/2020 14H,3994
12/29/2020 13H,3987
12/29/2020 12H,3996
12/29/2020 11H,3996
12/29/2020 10H,3989
12/29/2020 09H,3996
12/29/2020 08H,3992
12/29/2020 07H,3996
12/29/2020 06H,3990
12/29/2020 05H,3985
12/29/2020 04H,3986
12/29/2020 03H,3983
12/29/2020 02H,3983
12/29/2020 01H,3985
12/29/2020 00H,3973
12/28/2020 23H,3969
12/28/2020 22H,3973
12/28/2020 21H,3972
12/28/2020 20H,3977
12/28/2020 19H,3981
12/28/2020 18H,3983
12/28/2020 17H,3986
12/28/2020 16H,3988
12/28/2020 15H,3992
12/28/2020 14H,3990
12/28/2020 13H,3990
12/28/2020 12H,3988
12/28/2020 11H,3986
12/28/2020 10H,3986
12/28/2020 09H,3984
12/28/2020 08H,3981
12/28/2020 07H,3985
12/28/2020 06H,3981
12/28/2020 05H,3982
12/28/2020 04H,3979
12/28/2020 03H,3977
12/28/2020 02H,3979
12/28/2020 01H,3978
12/28/2020 00H,3982
12/27/2020 23H,3981
12/27/2020 22H,3982
12/27/2020 21H,3982
12/27/2020 20H,3987
12/27/2020 19H,3989
12/27/2020 18H,3993
12/27/2020 17H,3994
12/27/2020 16H,3996
12/27/2020 15H,3996
12/27/2020 14H,3998
12/27/2020 13H,3996
12/27/2020 12H,3996
12/27/2020 11H,3992
12/27/2020 10H,3990
12/27/2020 09H,3988
12/27/2020 08H,3988
12/27/2020 07H,3989
12/27/2020 06H,3986
12/27/2020 05H,3991
12/27/2020 04H,3989
12/27/2020 03H,3983
12/27/2020 02H,3981
12/27/2020 01H,3981
12/27/2020 00H,3982
12/26/2020 23H,3982
12/26/2020 22H,3983
12/26/2020 21H,3984
12/26/2020 20H,3981
12/26/2020 19H,3984
12/26/2020 18H,3991
12/26/2020 17H,3995
12/26/2020 16H,3998
12/26/2020 15H,3999
12/26/2020 14H,3998
12/26/2020 13H,3992
12/26/2020 12H,3991
12/26/2020 11H,3989
12/26/2020 10H,3991
12/26/2020 09H,3991
12/26/2020 08H,3994
12/26/2020 07H,3986
12/26/2020 06H,3991
12/26/2020 05H,3985
12/26/2020 04H,3985
12/26/2020 03H,3983
12/26/2020 02H,3979
12/26/2020 01H,3982
12/26/2020 00H,3984
12/25/2020 23H,3984
12/25/2020 22H,3986
12/25/2020 21H,3986
12/25/2020 20H,3986
12/25/2020 19H,3983
12/25/2020 18H,3984
12/25/2020 17H,3987
12/25/2020 16H,3984
12/25/2020 15H,3993
12/25/2020 14H,3986
12/25/2020 13H,3986
12/25/2020 12H,3990
12/25/2020 11H,3992
12/25/2020 10H,3993
