Net generation from natural gas for Southwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390116&sdid=EBA.SW-ALL.NG.NG.H
19:21:47 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SW-ALL.NG.NG.H megawatthours
10/5/2019 12H,5988
10/5/2019 11H,5944
10/5/2019 10H,6117
10/5/2019 09H,6864
10/5/2019 08H,7259
10/5/2019 07H,7714
10/5/2019 06H,8641
10/5/2019 05H,9709
10/5/2019 04H,9994
10/5/2019 03H,10421
10/5/2019 02H,10650
10/5/2019 01H,10853
10/5/2019 00H,10311
10/4/2019 23H,9126
10/4/2019 22H,9111
10/4/2019 21H,8427
10/4/2019 20H,7744
10/4/2019 19H,7003
10/4/2019 18H,6666
10/4/2019 17H,6217
10/4/2019 16H,6333
10/4/2019 15H,7244
10/4/2019 14H,7181
10/4/2019 13H,6532
10/4/2019 12H,6255
10/4/2019 11H,6209
10/4/2019 10H,6355
10/4/2019 09H,6391
10/4/2019 08H,6618
10/4/2019 07H,7615
10/4/2019 06H,8800
10/4/2019 05H,9668
10/4/2019 04H,10397
10/4/2019 03H,10945
10/4/2019 02H,11245
10/4/2019 01H,11010
10/4/2019 00H,10438
10/3/2019 23H,10017
10/3/2019 22H,9525
10/3/2019 21H,8701
10/3/2019 20H,7680
10/3/2019 19H,6794
10/3/2019 18H,6252
10/3/2019 17H,5775
10/3/2019 16H,5584
10/3/2019 15H,5824
10/3/2019 14H,5724
10/3/2019 13H,5232
10/3/2019 12H,4950
10/3/2019 11H,4932
10/3/2019 10H,5981
10/3/2019 09H,6534
10/3/2019 08H,6896
10/3/2019 07H,7365
10/3/2019 06H,8133
10/3/2019 05H,9054
10/3/2019 04H,9658
10/3/2019 03H,10236
10/3/2019 02H,10417
10/3/2019 01H,10129
10/3/2019 00H,9778
10/2/2019 23H,9123
10/2/2019 22H,8397
10/2/2019 21H,7413
10/2/2019 20H,7079
10/2/2019 19H,5836
10/2/2019 18H,5430
10/2/2019 17H,5448
10/2/2019 16H,5732
10/2/2019 15H,6624
10/2/2019 14H,6975
10/2/2019 13H,6025
10/2/2019 12H,5536
10/2/2019 11H,5343
10/2/2019 10H,5251
10/2/2019 09H,5722
10/2/2019 08H,6011
10/2/2019 07H,6622
10/2/2019 06H,7419
10/2/2019 05H,8318
10/2/2019 04H,8943
10/2/2019 03H,9645
10/2/2019 02H,9801
10/2/2019 01H,9354
10/2/2019 00H,7989
10/1/2019 23H,7120
10/1/2019 22H,6574
10/1/2019 21H,6137
10/1/2019 20H,5960
10/1/2019 19H,5494
10/1/2019 18H,5132
10/1/2019 17H,4845
10/1/2019 16H,4999
10/1/2019 15H,6479
10/1/2019 14H,7240
10/1/2019 13H,6778
10/1/2019 12H,5940
10/1/2019 11H,5794
10/1/2019 10H,5690
10/1/2019 09H,5772
10/1/2019 08H,6015
10/1/2019 07H,6791
10/1/2019 06H,7812
10/1/2019 05H,9023
10/1/2019 04H,9790
10/1/2019 03H,10339
10/1/2019 02H,10332
10/1/2019 01H,9747
10/1/2019 00H,8691
09/30/2019 23H,7894
09/30/2019 22H,7637
09/30/2019 21H,7153
09/30/2019 20H,6564
09/30/2019 19H,6174
09/30/2019 18H,5742
09/30/2019 17H,5651
09/30/2019 16H,5465
09/30/2019 15H,6813
09/30/2019 14H,7422
09/30/2019 13H,7288
09/30/2019 12H,6937
09/30/2019 11H,6664
09/30/2019 10H,6544
09/30/2019 09H,6499
09/30/2019 08H,6807
09/30/2019 07H,6962
09/30/2019 06H,6867
09/30/2019 05H,7517
09/30/2019 04H,9112
09/30/2019 03H,9679
09/30/2019 02H,9722
09/30/2019 01H,8863
09/30/2019 00H,7775
09/29/2019 23H,7220
09/29/2019 22H,6993
09/29/2019 21H,6490
09/29/2019 20H,6114
09/29/2019 19H,5517
09/29/2019 18H,4937
09/29/2019 17H,4474
09/29/2019 16H,4540
09/29/2019 15H,5221
09/29/2019 14H,6134
09/29/2019 13H,6710
09/29/2019 12H,6842
09/29/2019 11H,6884
09/29/2019 10H,6867
09/29/2019 09H,6926
09/29/2019 08H,7037
09/29/2019 07H,8213
09/29/2019 06H,8993
09/29/2019 05H,9560
09/29/2019 04H,10201
09/29/2019 03H,10754
09/29/2019 02H,10881
09/29/2019 01H,10655
09/29/2019 00H,9836
09/28/2019 23H,8892
09/28/2019 22H,8203
09/28/2019 21H,7499
09/28/2019 20H,7352
09/28/2019 19H,6987
09/28/2019 18H,6147
09/28/2019 17H,6068
09/28/2019 16H,5813
09/28/2019 15H,6411
09/28/2019 14H,6894
09/28/2019 13H,6882
09/28/2019 12H,6713
09/28/2019 11H,6695
09/28/2019 10H,6777
09/28/2019 09H,6914
09/28/2019 08H,7251
09/28/2019 07H,7741
09/28/2019 06H,8019
09/28/2019 05H,8800
09/28/2019 04H,9535
09/28/2019 03H,9724
09/28/2019 02H,9613
09/28/2019 01H,9258
09/28/2019 00H,8153
09/27/2019 23H,7777
09/27/2019 22H,7544
09/27/2019 21H,6826
09/27/2019 20H,6430
09/27/2019 19H,5990
09/27/2019 18H,5650
09/27/2019 17H,5215
09/27/2019 16H,4999
09/27/2019 15H,5779
09/27/2019 14H,5974
09/27/2019 13H,5630
09/27/2019 12H,5032
09/27/2019 11H,4675
09/27/2019 10H,4762
09/27/2019 09H,5053
09/27/2019 08H,5553
09/27/2019 07H,6380
09/27/2019 06H,7316
09/27/2019 05H,8631
09/27/2019 04H,9215
09/27/2019 03H,9582
09/27/2019 02H,9563
09/27/2019 01H,9581
09/27/2019 00H,9479
09/26/2019 23H,9379
09/26/2019 22H,9233
09/26/2019 21H,8352
09/26/2019 20H,8511
09/26/2019 19H,7480
09/26/2019 18H,7320
09/26/2019 17H,6971
09/26/2019 16H,6741
09/26/2019 15H,6859
09/26/2019 14H,6694
09/26/2019 13H,6454
09/26/2019 12H,5795
09/26/2019 11H,5715
09/26/2019 10H,5890
09/26/2019 09H,6412
09/26/2019 08H,7109
09/26/2019 07H,7794
09/26/2019 06H,8752
09/26/2019 05H,9904
09/26/2019 04H,10423
09/26/2019 03H,10678
09/26/2019 02H,10756
09/26/2019 01H,10836
09/26/2019 00H,10409
09/25/2019 23H,10205
09/25/2019 22H,9479
09/25/2019 21H,8430
09/25/2019 20H,8364
09/25/2019 19H,7707
09/25/2019 18H,7320
09/25/2019 17H,7852
09/25/2019 16H,7573
09/25/2019 15H,7663
09/25/2019 14H,6852
09/25/2019 13H,6388
09/25/2019 12H,5787
09/25/2019 11H,5683
09/25/2019 10H,6501
09/25/2019 09H,6780
09/25/2019 08H,7070
09/25/2019 07H,7819
09/25/2019 06H,8867
09/25/2019 05H,9449
09/25/2019 04H,9757
09/25/2019 03H,10396
09/25/2019 02H,10591
09/25/2019 01H,10042
09/25/2019 00H,8648
09/24/2019 23H,8288
09/24/2019 22H,7824
09/24/2019 21H,7490
09/24/2019 20H,7238
09/24/2019 19H,7050
09/24/2019 18H,6766
09/24/2019 17H,7006
09/24/2019 16H,7214
09/24/2019 15H,7114
09/24/2019 14H,7117
09/24/2019 13H,6699
09/24/2019 12H,5850
09/24/2019 11H,5322
09/24/2019 10H,4836
09/24/2019 09H,5342
09/24/2019 08H,5538
09/24/2019 07H,6139
09/24/2019 06H,7352
09/24/2019 05H,8553
09/24/2019 04H,9288
09/24/2019 03H,10277
09/24/2019 02H,10666
09/24/2019 01H,10485
09/24/2019 00H,9582
09/23/2019 23H,9851
09/23/2019 22H,10152
09/23/2019 21H,9935
09/23/2019 20H,9389
09/23/2019 19H,9065
09/23/2019 18H,8739
09/23/2019 17H,8382
09/23/2019 16H,7784
09/23/2019 15H,7729
09/23/2019 14H,7590
09/23/2019 13H,6906
09/23/2019 12H,6208
09/23/2019 11H,5961
09/23/2019 10H,6440
09/23/2019 09H,7142
09/23/2019 08H,7457
09/23/2019 07H,8471
09/23/2019 06H,9322
09/23/2019 05H,9950
09/23/2019 04H,10697
09/23/2019 03H,11307
09/23/2019 02H,11555
09/23/2019 01H,11422
09/23/2019 00H,10842
09/22/2019 23H,10319
09/22/2019 22H,9740
09/22/2019 21H,8588
09/22/2019 20H,7423
09/22/2019 19H,6614
09/22/2019 18H,5876
09/22/2019 17H,4952
09/22/2019 16H,4634
09/22/2019 15H,4539
09/22/2019 14H,5033
09/22/2019 13H,5263
09/22/2019 12H,5204
09/22/2019 11H,5158
09/22/2019 10H,5440
09/22/2019 09H,6383
09/22/2019 08H,6987
09/22/2019 07H,7681
09/22/2019 06H,8518
09/22/2019 05H,8909
09/22/2019 04H,9410
09/22/2019 03H,9772
09/22/2019 02H,10067
09/22/2019 01H,10081
09/22/2019 00H,9590
09/21/2019 23H,9356
09/21/2019 22H,8432
09/21/2019 21H,7302
09/21/2019 20H,6697
09/21/2019 19H,6144
09/21/2019 18H,5674
09/21/2019 17H,5199
09/21/2019 16H,4916
09/21/2019 15H,5084
09/21/2019 14H,5115
09/21/2019 13H,5280
09/21/2019 12H,5290
09/21/2019 11H,5792
09/21/2019 10H,5983
09/21/2019 09H,6127
09/21/2019 08H,6544
09/21/2019 07H,7040
09/21/2019 06H,7946
09/21/2019 05H,8922
09/21/2019 04H,9843
09/21/2019 03H,10441
09/21/2019 02H,11081
09/21/2019 01H,10916
09/21/2019 00H,10221
09/20/2019 23H,10126
09/20/2019 22H,9328
09/20/2019 21H,8693
09/20/2019 20H,8183
09/20/2019 19H,7218
09/20/2019 18H,6727
09/20/2019 17H,6353
09/20/2019 16H,6490
09/20/2019 15H,6710
09/20/2019 14H,6838
09/20/2019 13H,6640
09/20/2019 12H,6037
09/20/2019 11H,5951
09/20/2019 10H,5953
09/20/2019 09H,6777
09/20/2019 08H,7649
09/20/2019 07H,8099
09/20/2019 06H,8983
09/20/2019 05H,10141
09/20/2019 04H,10436
09/20/2019 03H,11287
09/20/2019 02H,11236
09/20/2019 01H,11139
09/20/2019 00H,10408
09/19/2019 23H,10245
09/19/2019 22H,9850
09/19/2019 21H,9137
09/19/2019 20H,8853
09/19/2019 19H,8186
09/19/2019 18H,7436
09/19/2019 17H,6757
09/19/2019 16H,6392
09/19/2019 15H,6892
09/19/2019 14H,7227
09/19/2019 13H,6981
09/19/2019 12H,6501
09/19/2019 11H,6451
09/19/2019 10H,6546
09/19/2019 09H,6724
09/19/2019 08H,6683
09/19/2019 07H,7418
09/19/2019 06H,8459
09/19/2019 05H,9575
09/19/2019 04H,10136
09/19/2019 03H,10672
09/19/2019 02H,11027
09/19/2019 01H,11007
09/19/2019 00H,10851
09/18/2019 23H,10239
09/18/2019 22H,9657
09/18/2019 21H,9042
09/18/2019 20H,8829
09/18/2019 19H,7895
09/18/2019 18H,6886
09/18/2019 17H,5920
09/18/2019 16H,5670
09/18/2019 15H,6108
09/18/2019 14H,6437
09/18/2019 13H,6372
09/18/2019 12H,5854
09/18/2019 11H,5635
09/18/2019 10H,5722
09/18/2019 09H,6054
09/18/2019 08H,6547
09/18/2019 07H,7475
09/18/2019 06H,8700
09/18/2019 05H,9759
09/18/2019 04H,10491
09/18/2019 03H,10694
09/18/2019 02H,10848
09/18/2019 01H,10325
09/18/2019 00H,9714
09/17/2019 23H,9086
09/17/2019 22H,9182
09/17/2019 21H,8217
09/17/2019 20H,7674
09/17/2019 19H,7321
09/17/2019 18H,6747
09/17/2019 17H,6198
09/17/2019 16H,5703
09/17/2019 15H,6085
09/17/2019 14H,6503
09/17/2019 13H,6298
09/17/2019 12H,5624
09/17/2019 11H,5473
09/17/2019 10H,5300
09/17/2019 09H,5527
09/17/2019 08H,6004
09/17/2019 07H,6869
09/17/2019 06H,7514
09/17/2019 05H,8250
09/17/2019 04H,9057
09/17/2019 03H,9525
09/17/2019 02H,10196
09/17/2019 01H,9977
09/17/2019 00H,10076
09/16/2019 23H,10182
09/16/2019 22H,10169
09/16/2019 21H,9757
09/16/2019 20H,9293
09/16/2019 19H,8762
09/16/2019 18H,8176
09/16/2019 17H,7625
09/16/2019 16H,7161
09/16/2019 15H,7382
09/16/2019 14H,7508
09/16/2019 13H,7084
09/16/2019 12H,6817
09/16/2019 11H,6793
09/16/2019 10H,6837
09/16/2019 09H,6981
09/16/2019 08H,7191
09/16/2019 07H,7718
09/16/2019 06H,7802
09/16/2019 05H,8364
09/16/2019 04H,9254
09/16/2019 03H,9937
09/16/2019 02H,10492
09/16/2019 01H,10371
09/16/2019 00H,10128
09/15/2019 23H,9747
09/15/2019 22H,9212
09/15/2019 21H,8827
09/15/2019 20H,8185
09/15/2019 19H,7318
09/15/2019 18H,6769
09/15/2019 17H,6359
09/15/2019 16H,5777
09/15/2019 15H,5842
09/15/2019 14H,6007
09/15/2019 13H,5892
09/15/2019 12H,5978
09/15/2019 11H,6228
09/15/2019 10H,6582
09/15/2019 09H,6733
09/15/2019 08H,7010
09/15/2019 07H,7716
09/15/2019 06H,8087
09/15/2019 05H,8486
09/15/2019 04H,9282
09/15/2019 03H,9573
09/15/2019 02H,10210
09/15/2019 01H,10325
09/15/2019 00H,10405
09/14/2019 23H,10132
09/14/2019 22H,9413
09/14/2019 21H,9328
09/14/2019 20H,9111
09/14/2019 19H,8637
09/14/2019 18H,7754
09/14/2019 17H,7061
09/14/2019 16H,6542
09/14/2019 15H,6623
09/14/2019 14H,6678
09/14/2019 13H,6847
09/14/2019 12H,6685
09/14/2019 11H,6773
09/14/2019 10H,7238
09/14/2019 09H,8000
09/14/2019 08H,8292
09/14/2019 07H,8886
09/14/2019 06H,9765
09/14/2019 05H,9845
09/14/2019 04H,10560
09/14/2019 03H,11029
09/14/2019 02H,11263
09/14/2019 01H,11449
09/14/2019 00H,11427
09/13/2019 23H,11315
09/13/2019 22H,11173
09/13/2019 21H,10789
09/13/2019 20H,9898
09/13/2019 19H,8168
09/13/2019 18H,8026
09/13/2019 17H,7222
09/13/2019 16H,6380
09/13/2019 15H,6108
09/13/2019 14H,6526
09/13/2019 13H,6549
09/13/2019 12H,6148
09/13/2019 11H,6167
09/13/2019 10H,6070
09/13/2019 09H,6355
09/13/2019 08H,6859
09/13/2019 07H,7667
09/13/2019 06H,8639
09/13/2019 05H,9760
09/13/2019 04H,10805
09/13/2019 03H,11293
09/13/2019 02H,11537
09/13/2019 01H,11554
09/13/2019 00H,11544
09/12/2019 23H,11300
09/12/2019 22H,10711
09/12/2019 21H,9688
09/12/2019 20H,9879
09/12/2019 19H,9474
09/12/2019 18H,8805
09/12/2019 17H,7410
09/12/2019 16H,7208
09/12/2019 15H,7074
09/12/2019 14H,6573
09/12/2019 13H,6181
09/12/2019 12H,5645
09/12/2019 11H,5673
09/12/2019 10H,5963
09/12/2019 09H,7066
09/12/2019 08H,7412
09/12/2019 07H,8267
09/12/2019 06H,9018
09/12/2019 05H,10140
09/12/2019 04H,10730
09/12/2019 03H,11677
09/12/2019 02H,11773
09/12/2019 01H,11590
09/12/2019 00H,10721
09/11/2019 23H,10389
09/11/2019 22H,9482
09/11/2019 21H,9874
09/11/2019 20H,9283
09/11/2019 19H,8680
09/11/2019 18H,8362
09/11/2019 17H,7778
09/11/2019 16H,7589
09/11/2019 15H,7210
09/11/2019 14H,7082
09/11/2019 13H,6811
09/11/2019 12H,5871
09/11/2019 11H,5584
09/11/2019 10H,5683
09/11/2019 09H,6065
09/11/2019 08H,7162
09/11/2019 07H,8473
09/11/2019 06H,9583
09/11/2019 05H,10815
09/11/2019 04H,11382
09/11/2019 03H,11390
09/11/2019 02H,11262
09/11/2019 01H,10934
09/11/2019 00H,10381
09/10/2019 23H,10237
09/10/2019 22H,10756
09/10/2019 21H,10694
09/10/2019 20H,10233
09/10/2019 19H,9508
09/10/2019 18H,9128
09/10/2019 17H,8928
09/10/2019 16H,8729
09/10/2019 15H,9031
09/10/2019 14H,9116
09/10/2019 13H,8479
09/10/2019 12H,7724
09/10/2019 11H,7635
09/10/2019 10H,7728
09/10/2019 09H,8081
09/10/2019 08H,8732
09/10/2019 07H,9599
09/10/2019 06H,10226
09/10/2019 05H,11239
09/10/2019 04H,12112
09/10/2019 03H,12413
09/10/2019 02H,12487
09/10/2019 01H,12388
09/10/2019 00H,12120
09/9/2019 23H,11983
09/9/2019 22H,11634
09/9/2019 21H,11402
09/9/2019 20H,11058
09/9/2019 19H,10293
09/9/2019 18H,9050
09/9/2019 17H,8506
09/9/2019 16H,8096
09/9/2019 15H,8283
09/9/2019 14H,8717
09/9/2019 13H,8699
09/9/2019 12H,8114
09/9/2019 11H,7976
09/9/2019 10H,8129
09/9/2019 09H,8202
09/9/2019 08H,8766
09/9/2019 07H,9335
09/9/2019 06H,9987
09/9/2019 05H,11114
09/9/2019 04H,11844
09/9/2019 03H,12332
09/9/2019 02H,12270
09/9/2019 01H,12421
09/9/2019 00H,12087
09/8/2019 23H,11725
09/8/2019 22H,11137
09/8/2019 21H,10574
09/8/2019 20H,10200
09/8/2019 19H,9296
09/8/2019 18H,8412
09/8/2019 17H,7639
09/8/2019 16H,7005
09/8/2019 15H,6953
09/8/2019 14H,7640
09/8/2019 13H,7956
09/8/2019 12H,8049
09/8/2019 11H,8107
09/8/2019 10H,8609
09/8/2019 09H,8908
09/8/2019 08H,9114
09/8/2019 07H,9508
09/8/2019 06H,10546
09/8/2019 05H,11511
09/8/2019 04H,12091
09/8/2019 03H,12780
09/8/2019 02H,13108
09/8/2019 01H,13193
09/8/2019 00H,13252
09/7/2019 23H,13517
09/7/2019 22H,13208
09/7/2019 21H,12835
09/7/2019 20H,12105
09/7/2019 19H,11141
09/7/2019 18H,9998
09/7/2019 17H,8914
09/7/2019 16H,8311
09/7/2019 15H,8006
09/7/2019 14H,8159
09/7/2019 13H,8277
09/7/2019 12H,8238
09/7/2019 11H,8442
09/7/2019 10H,8741
09/7/2019 09H,9213
09/7/2019 08H,10012
09/7/2019 07H,10769
09/7/2019 06H,11430
09/7/2019 05H,12069
09/7/2019 04H,12888
09/7/2019 03H,13072
09/7/2019 02H,13625
09/7/2019 01H,13698
09/7/2019 00H,13543
09/6/2019 23H,13280
09/6/2019 22H,12793
09/6/2019 21H,12300
09/6/2019 20H,11487
09/6/2019 19H,10507
09/6/2019 18H,9471
09/6/2019 17H,8568
09/6/2019 16H,8478
09/6/2019 15H,8562
09/6/2019 14H,8306
09/6/2019 13H,8401
09/6/2019 12H,7650
09/6/2019 11H,7770
09/6/2019 10H,8204
09/6/2019 09H,8621
09/6/2019 08H,8993
09/6/2019 07H,9932
09/6/2019 06H,10678
09/6/2019 05H,11655
09/6/2019 04H,12585
09/6/2019 03H,13022
09/6/2019 02H,13308
09/6/2019 01H,13820
09/6/2019 00H,13354
09/5/2019 23H,13432
09/5/2019 22H,12825
09/5/2019 21H,12797
09/5/2019 20H,12345
09/5/2019 19H,11651
09/5/2019 18H,10738
09/5/2019 17H,9778
09/5/2019 16H,8827
09/5/2019 15H,8527
09/5/2019 14H,8420
09/5/2019 13H,8268
09/5/2019 12H,8210
09/5/2019 11H,7924
09/5/2019 10H,8009
09/5/2019 09H,8780
09/5/2019 08H,9354
09/5/2019 07H,10272
09/5/2019 06H,11263
09/5/2019 05H,12262
09/5/2019 04H,12998
09/5/2019 03H,13076
09/5/2019 02H,13590
09/5/2019 01H,13923
09/5/2019 00H,13426
09/4/2019 23H,13275
09/4/2019 22H,13280
09/4/2019 21H,12808
09/4/2019 20H,12170
09/4/2019 19H,11297
09/4/2019 18H,10616
09/4/2019 17H,9690
09/4/2019 16H,8844
09/4/2019 15H,8572
09/4/2019 14H,8801
09/4/2019 13H,8727
09/4/2019 12H,8291
09/4/2019 11H,7322
09/4/2019 10H,7597
09/4/2019 09H,8502
09/4/2019 08H,9014
09/4/2019 07H,9647
09/4/2019 06H,11133
09/4/2019 05H,11947
09/4/2019 04H,12758
09/4/2019 03H,13164
09/4/2019 02H,13287
09/4/2019 01H,13273
09/4/2019 00H,13425
09/3/2019 23H,13485
09/3/2019 22H,13486
09/3/2019 21H,13225
09/3/2019 20H,12761
09/3/2019 19H,11704
09/3/2019 18H,10688
09/3/2019 17H,9586
09/3/2019 16H,8809
09/3/2019 15H,8458
09/3/2019 14H,8222
09/3/2019 13H,8050
09/3/2019 12H,7482
09/3/2019 11H,7288
09/3/2019 10H,7581
09/3/2019 09H,7998
09/3/2019 08H,8706
09/3/2019 07H,9605
09/3/2019 06H,10867
09/3/2019 05H,11992
09/3/2019 04H,12985
09/3/2019 03H,13527
09/3/2019 02H,13602
09/3/2019 01H,13652
09/3/2019 00H,13537
09/2/2019 23H,13352
09/2/2019 22H,13119
09/2/2019 21H,12679
09/2/2019 20H,12013
09/2/2019 19H,10899
09/2/2019 18H,9855
09/2/2019 17H,8716
09/2/2019 16H,7900
09/2/2019 15H,7368
09/2/2019 14H,7137
09/2/2019 13H,7434
09/2/2019 12H,7415
09/2/2019 11H,7443
09/2/2019 10H,7561
09/2/2019 09H,8289
09/2/2019 08H,9055
09/2/2019 07H,9913
09/2/2019 06H,10751
09/2/2019 05H,11447
09/2/2019 04H,11981
09/2/2019 03H,12420
09/2/2019 02H,12599
09/2/2019 01H,12854
09/2/2019 00H,13307
09/1/2019 23H,13468
09/1/2019 22H,13099
09/1/2019 21H,12697
09/1/2019 20H,12176
09/1/2019 19H,11010
09/1/2019 18H,9735
09/1/2019 17H,8634
09/1/2019 16H,7777
09/1/2019 15H,7081
09/1/2019 14H,7393
09/1/2019 13H,7824
09/1/2019 12H,7849
09/1/2019 11H,7785
09/1/2019 10H,7569
09/1/2019 09H,8076
09/1/2019 08H,8813
09/1/2019 07H,9299
09/1/2019 06H,10479
09/1/2019 05H,11117
09/1/2019 04H,12008
09/1/2019 03H,12414
09/1/2019 02H,12875
09/1/2019 01H,12744
09/1/2019 00H,12553
08/31/2019 23H,12201
08/31/2019 22H,11654
08/31/2019 21H,11083
08/31/2019 20H,10172
08/31/2019 19H,9502
08/31/2019 18H,8442
08/31/2019 17H,7677
08/31/2019 16H,7359
08/31/2019 15H,6949
08/31/2019 14H,6285
08/31/2019 13H,6202
08/31/2019 12H,6157
08/31/2019 11H,6222
08/31/2019 10H,7135
08/31/2019 09H,7697
08/31/2019 08H,8260
08/31/2019 07H,9241
08/31/2019 06H,10382
08/31/2019 05H,11187
08/31/2019 04H,12033
08/31/2019 03H,12458
08/31/2019 02H,12853
08/31/2019 01H,12883
08/31/2019 00H,12935
08/30/2019 23H,12799
08/30/2019 22H,12710
08/30/2019 21H,11827
08/30/2019 20H,10864
08/30/2019 19H,10202
08/30/2019 18H,8420
08/30/2019 17H,7614
08/30/2019 16H,7413
08/30/2019 15H,7776
08/30/2019 14H,7702
08/30/2019 13H,7471
08/30/2019 12H,7042
08/30/2019 11H,6895
08/30/2019 10H,7130
08/30/2019 09H,7733
08/30/2019 08H,8276
08/30/2019 07H,9716
08/30/2019 06H,10951
08/30/2019 05H,11718
08/30/2019 04H,12772
08/30/2019 03H,13214
08/30/2019 02H,13330
08/30/2019 01H,13131
08/30/2019 00H,12990
08/29/2019 23H,12874
08/29/2019 22H,12314
08/29/2019 21H,11341
08/29/2019 20H,10726
08/29/2019 19H,10087
08/29/2019 18H,9033
08/29/2019 17H,8402
08/29/2019 16H,7875
08/29/2019 15H,7827
08/29/2019 14H,7570
08/29/2019 13H,7391
08/29/2019 12H,6371
08/29/2019 11H,6296
08/29/2019 10H,6360
08/29/2019 09H,6601
08/29/2019 08H,7364
08/29/2019 07H,8360
08/29/2019 06H,9095
08/29/2019 05H,9926
08/29/2019 04H,11639
08/29/2019 03H,12381
08/29/2019 02H,12816
08/29/2019 01H,12781
08/29/2019 00H,13072
08/28/2019 23H,12895
08/28/2019 22H,12569
08/28/2019 21H,11823
08/28/2019 20H,10831
08/28/2019 19H,10492
08/28/2019 18H,9618
08/28/2019 17H,9060
08/28/2019 16H,8421
08/28/2019 15H,8014
08/28/2019 14H,7452
08/28/2019 13H,8014
08/28/2019 12H,7244
08/28/2019 11H,7292
08/28/2019 10H,7574
08/28/2019 09H,8214
08/28/2019 08H,9337
08/28/2019 07H,10392
08/28/2019 06H,11350
08/28/2019 05H,11555
08/28/2019 04H,12866
08/28/2019 03H,13421
08/28/2019 02H,13739
08/28/2019 01H,13686
08/28/2019 00H,13739
08/27/2019 23H,13555
08/27/2019 22H,13363
08/27/2019 21H,12749
08/27/2019 20H,11974
08/27/2019 19H,11312
08/27/2019 18H,10145
08/27/2019 17H,9061
08/27/2019 16H,8295
08/27/2019 15H,7915
08/27/2019 14H,7801
08/27/2019 13H,8177
08/27/2019 12H,7705
08/27/2019 11H,7612
08/27/2019 10H,7752
08/27/2019 09H,8242
08/27/2019 08H,9115
08/27/2019 07H,9574
08/27/2019 06H,10918
08/27/2019 05H,11860
08/27/2019 04H,12719
08/27/2019 03H,13488
08/27/2019 02H,13632
08/27/2019 01H,13585
08/27/2019 00H,13615
08/26/2019 23H,13542
08/26/2019 22H,13424
08/26/2019 21H,12620
08/26/2019 20H,12045
08/26/2019 19H,11643
08/26/2019 18H,10834
08/26/2019 17H,9587
08/26/2019 16H,8889
08/26/2019 15H,8483
08/26/2019 14H,8125
08/26/2019 13H,7898
08/26/2019 12H,7162
08/26/2019 11H,7091
08/26/2019 10H,7214
08/26/2019 09H,7917
08/26/2019 08H,8614
08/26/2019 07H,8913
08/26/2019 06H,10075
08/26/2019 05H,11243
08/26/2019 04H,11484
08/26/2019 03H,12328
08/26/2019 02H,12779
08/26/2019 01H,13040
08/26/2019 00H,12786
08/25/2019 23H,12298
08/25/2019 22H,11930
08/25/2019 21H,11527
08/25/2019 20H,11083
08/25/2019 19H,10076
08/25/2019 18H,9437
08/25/2019 17H,8481
08/25/2019 16H,7458
08/25/2019 15H,6609
08/25/2019 14H,6101
08/25/2019 13H,6387
08/25/2019 12H,6507
08/25/2019 11H,6626
08/25/2019 10H,6839
08/25/2019 09H,7361
08/25/2019 08H,7944
08/25/2019 07H,9311
08/25/2019 06H,10087
08/25/2019 05H,11142
08/25/2019 04H,11574
08/25/2019 03H,12309
08/25/2019 02H,12408
08/25/2019 01H,12133
08/25/2019 00H,11757
08/24/2019 23H,11513
08/24/2019 22H,11139
08/24/2019 21H,10732
08/24/2019 20H,9710
08/24/2019 19H,9090
08/24/2019 18H,9164
08/24/2019 17H,8349
08/24/2019 16H,7965
08/24/2019 15H,7899
08/24/2019 14H,7217
08/24/2019 13H,7400
08/24/2019 12H,7428
08/24/2019 11H,7614
08/24/2019 10H,8152
08/24/2019 09H,8599
08/24/2019 08H,9152
08/24/2019 07H,10513
08/24/2019 06H,11570
08/24/2019 05H,12273
08/24/2019 04H,12888
08/24/2019 03H,13555
08/24/2019 02H,13548
08/24/2019 01H,13512
08/24/2019 00H,13221
08/23/2019 23H,13092
08/23/2019 22H,12865
08/23/2019 21H,12559
08/23/2019 20H,11952
08/23/2019 19H,11059
08/23/2019 18H,9671
08/23/2019 17H,8686
08/23/2019 16H,8001
08/23/2019 15H,8394
08/23/2019 14H,8813
08/23/2019 13H,8536
08/23/2019 12H,8262
08/23/2019 11H,7922
08/23/2019 10H,7874
08/23/2019 09H,8421
08/23/2019 08H,9147
08/23/2019 07H,9899
08/23/2019 06H,11188
08/23/2019 05H,12184
08/23/2019 04H,12584
08/23/2019 03H,12969
08/23/2019 02H,13005
08/23/2019 01H,13147
08/23/2019 00H,13149
08/22/2019 23H,13071
08/22/2019 22H,12799
08/22/2019 21H,12214
08/22/2019 20H,11517
08/22/2019 19H,10851
08/22/2019 18H,9588
08/22/2019 17H,8673
08/22/2019 16H,8361
08/22/2019 15H,8336
08/22/2019 14H,8121
08/22/2019 13H,7632
08/22/2019 12H,7004
08/22/2019 11H,6843
08/22/2019 10H,7160
08/22/2019 09H,7943
08/22/2019 08H,8605
08/22/2019 07H,9285
08/22/2019 06H,10117
08/22/2019 05H,10985
08/22/2019 04H,11993
