Net generation from natural gas for Southeast (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390115&sdid=EBA.SE-ALL.NG.NG.H
19:20:20 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SE-ALL.NG.NG.H megawatthours
12/15/2018 03H,12255
12/15/2018 02H,12480
12/15/2018 01H,12659
12/15/2018 00H,12868
12/14/2018 23H,12390
12/14/2018 22H,11634
12/14/2018 21H,12098
12/14/2018 20H,12766
12/14/2018 19H,13356
12/14/2018 18H,12715
12/14/2018 17H,12462
12/14/2018 16H,12489
12/14/2018 15H,12680
12/14/2018 14H,12504
12/14/2018 13H,11999
12/14/2018 12H,10930
12/14/2018 11H,9603
12/14/2018 10H,8856
12/14/2018 09H,8548
12/14/2018 08H,8587
12/14/2018 07H,9003
12/14/2018 06H,9730
12/14/2018 05H,10616
12/14/2018 04H,11950
12/14/2018 03H,12890
12/14/2018 02H,13559
12/14/2018 01H,13563
12/14/2018 00H,13237
12/13/2018 23H,12374
12/13/2018 22H,12093
12/13/2018 21H,11861
12/13/2018 20H,11607
12/13/2018 19H,11866
12/13/2018 18H,12430
12/13/2018 17H,13014
12/13/2018 16H,13997
12/13/2018 15H,14885
12/13/2018 14H,15617
12/13/2018 13H,15768
12/13/2018 12H,14838
12/13/2018 11H,13371
12/13/2018 10H,11895
12/13/2018 09H,11423
12/13/2018 08H,11272
12/13/2018 07H,11402
12/13/2018 06H,11591
12/13/2018 05H,12442
12/13/2018 04H,13583
12/13/2018 03H,14914
12/13/2018 02H,15451
12/13/2018 01H,15426
12/13/2018 00H,15090
12/12/2018 23H,13237
12/12/2018 22H,12454
12/12/2018 21H,12114
12/12/2018 20H,12288
12/12/2018 19H,12542
12/12/2018 18H,12971
12/12/2018 17H,14264
12/12/2018 16H,15866
12/12/2018 15H,17659
12/12/2018 14H,18478
12/12/2018 13H,18845
12/12/2018 12H,17563
12/12/2018 11H,16519
12/12/2018 10H,14957
12/12/2018 09H,14667
12/12/2018 08H,14201
12/12/2018 07H,14269
12/12/2018 06H,14626
12/12/2018 05H,15084
12/12/2018 04H,16462
12/12/2018 03H,17107
12/12/2018 02H,17427
12/12/2018 01H,17445
12/12/2018 00H,16166
12/11/2018 23H,12722
12/11/2018 22H,10763
12/11/2018 21H,10190
12/11/2018 20H,10406
12/11/2018 19H,11102
12/11/2018 18H,11752
12/11/2018 17H,13086
12/11/2018 16H,14358
12/11/2018 15H,15508
12/11/2018 14H,16564
12/11/2018 13H,16234
12/11/2018 12H,14280
12/11/2018 11H,12827
12/11/2018 10H,11767
12/11/2018 09H,10871
12/11/2018 08H,10438
12/11/2018 07H,10413
12/11/2018 06H,10916
12/11/2018 05H,11992
12/11/2018 04H,13368
12/11/2018 03H,14555
12/11/2018 02H,15145
12/11/2018 01H,15456
12/11/2018 00H,15545
12/10/2018 23H,14885
12/10/2018 22H,14309
12/10/2018 21H,14018
12/10/2018 20H,14112
12/10/2018 19H,14325
12/10/2018 18H,14627
12/10/2018 17H,14885
12/10/2018 16H,14713
12/10/2018 15H,14201
12/10/2018 14H,14026
12/10/2018 13H,14021
12/10/2018 12H,12720
12/10/2018 11H,11164
12/10/2018 10H,9854
12/10/2018 09H,9487
12/10/2018 08H,9578
12/10/2018 07H,9794
12/10/2018 06H,10581
12/10/2018 05H,11434
12/10/2018 04H,12768
12/10/2018 03H,14086
12/10/2018 02H,14731
12/10/2018 01H,14814
12/10/2018 00H,14942
12/9/2018 23H,14015
12/9/2018 22H,13093
12/9/2018 21H,12703
12/9/2018 20H,12722
12/9/2018 19H,12857
12/9/2018 18H,13160
12/9/2018 17H,13334
12/9/2018 16H,13325
12/9/2018 15H,12295
12/9/2018 14H,11251
12/9/2018 13H,10305
12/9/2018 12H,9637
12/9/2018 11H,9483
12/9/2018 10H,9438
12/9/2018 09H,9392
12/9/2018 08H,9344
12/9/2018 07H,9044
12/9/2018 06H,9476
12/9/2018 05H,10441
12/9/2018 04H,11359
12/9/2018 03H,11890
12/9/2018 02H,12727
12/9/2018 01H,13346
12/9/2018 00H,13581
12/8/2018 23H,13137
12/8/2018 22H,12351
12/8/2018 21H,12335
12/8/2018 20H,12378
12/8/2018 19H,12375
12/8/2018 18H,12541
12/8/2018 17H,12642
12/8/2018 16H,12526
12/8/2018 15H,12120
12/8/2018 14H,11588
12/8/2018 13H,10736
12/8/2018 12H,10072
12/8/2018 11H,9478
12/8/2018 10H,9207
12/8/2018 09H,9191
12/8/2018 08H,9238
12/8/2018 07H,9458
12/8/2018 06H,9829
12/8/2018 05H,10744
12/8/2018 04H,11556
12/8/2018 03H,11936
12/8/2018 02H,12354
12/8/2018 01H,12562
12/8/2018 00H,12663
12/7/2018 23H,12112
12/7/2018 22H,11675
12/7/2018 21H,11397
12/7/2018 20H,11534
12/7/2018 19H,11821
12/7/2018 18H,12184
12/7/2018 17H,12408
12/7/2018 16H,13150
12/7/2018 15H,14158
12/7/2018 14H,14652
12/7/2018 13H,15258
12/7/2018 12H,14713
12/7/2018 11H,13474
12/7/2018 10H,12618
12/7/2018 09H,12549
12/7/2018 08H,12512
12/7/2018 07H,12330
12/7/2018 06H,13037
12/7/2018 05H,13553
12/7/2018 04H,15129
12/7/2018 03H,15900
12/7/2018 02H,15941
12/7/2018 01H,15992
12/7/2018 00H,15549
12/6/2018 23H,14261
12/6/2018 22H,13106
12/6/2018 21H,12384
12/6/2018 20H,12396
12/6/2018 19H,12766
12/6/2018 18H,13497
12/6/2018 17H,14592
12/6/2018 16H,16117
12/6/2018 15H,18722
12/6/2018 14H,20149
12/6/2018 13H,21090
12/6/2018 12H,19604
12/6/2018 11H,17683
12/6/2018 10H,16463
12/6/2018 09H,15994
12/6/2018 08H,15445
12/6/2018 07H,14993
12/6/2018 06H,14891
12/6/2018 05H,15101
12/6/2018 04H,15721
12/6/2018 03H,15711
12/6/2018 02H,15626
12/6/2018 01H,15493
12/6/2018 00H,15176
12/5/2018 23H,13457
12/5/2018 22H,11609
12/5/2018 21H,10728
12/5/2018 20H,10851
12/5/2018 19H,11194
12/5/2018 18H,11744
12/5/2018 17H,12611
12/5/2018 16H,13686
12/5/2018 15H,15112
12/5/2018 14H,16523
12/5/2018 13H,16416
12/5/2018 12H,14919
12/5/2018 11H,13531
12/5/2018 10H,12738
12/5/2018 09H,12112
12/5/2018 08H,11666
12/5/2018 07H,11360
12/5/2018 06H,12013
12/5/2018 05H,12934
12/5/2018 04H,14057
12/5/2018 03H,14889
12/5/2018 02H,15100
12/5/2018 01H,14981
12/5/2018 00H,14247
12/4/2018 23H,12829
12/4/2018 22H,11535
12/4/2018 21H,10903
12/4/2018 20H,11044
12/4/2018 19H,11445
12/4/2018 18H,12336
12/4/2018 17H,13389
12/4/2018 16H,13987
12/4/2018 15H,14739
12/4/2018 14H,15284
12/4/2018 13H,15165
12/4/2018 12H,12874
12/4/2018 11H,11146
12/4/2018 10H,9669
12/4/2018 09H,8904
12/4/2018 08H,8455
12/4/2018 07H,8238
12/4/2018 06H,8411
12/4/2018 05H,9374
12/4/2018 04H,11194
12/4/2018 03H,12387
12/4/2018 02H,13231
12/4/2018 01H,13313
12/4/2018 00H,12997
12/3/2018 23H,11609
12/3/2018 22H,10618
12/3/2018 21H,9904
12/3/2018 20H,9604
12/3/2018 19H,9664
12/3/2018 18H,9740
12/3/2018 17H,9771
12/3/2018 16H,10352
12/3/2018 15H,10792
12/3/2018 14H,11170
12/3/2018 13H,10906
12/3/2018 12H,9331
12/3/2018 11H,7774
12/3/2018 10H,7167
12/3/2018 09H,6881
12/3/2018 08H,6756
12/3/2018 07H,6896
12/3/2018 06H,7285
12/3/2018 05H,8368
12/3/2018 04H,9549
12/3/2018 03H,10553
12/3/2018 02H,11291
12/3/2018 01H,11509
12/3/2018 00H,11460
12/2/2018 23H,10695
12/2/2018 22H,10057
12/2/2018 21H,10335
12/2/2018 20H,10139
12/2/2018 19H,9818
12/2/2018 18H,9776
12/2/2018 17H,10067
12/2/2018 16H,9255
12/2/2018 15H,7907
12/2/2018 14H,6688
12/2/2018 13H,6102
12/2/2018 12H,5813
12/2/2018 11H,5551
12/2/2018 10H,5441
12/2/2018 09H,5246
12/2/2018 08H,5271
12/2/2018 07H,5801
12/2/2018 06H,6436
12/2/2018 05H,7336
12/2/2018 04H,8224
12/2/2018 03H,8779
12/2/2018 02H,9053
12/2/2018 01H,9217
12/2/2018 00H,9307
12/1/2018 23H,9200
12/1/2018 22H,9116
12/1/2018 21H,9215
12/1/2018 20H,9285
12/1/2018 19H,9409
12/1/2018 18H,9499
12/1/2018 17H,9333
12/1/2018 16H,8688
12/1/2018 15H,8444
12/1/2018 14H,7476
12/1/2018 13H,6833
12/1/2018 12H,6243
12/1/2018 11H,6048
12/1/2018 10H,6026
12/1/2018 09H,6014
12/1/2018 08H,5955
12/1/2018 07H,6132
12/1/2018 06H,6750
12/1/2018 05H,7742
12/1/2018 04H,8739
12/1/2018 03H,9647
12/1/2018 02H,10053
12/1/2018 01H,10162
12/1/2018 00H,10271
11/30/2018 23H,10087
11/30/2018 22H,9679
11/30/2018 21H,9457
11/30/2018 20H,9575
11/30/2018 19H,9736
11/30/2018 18H,9777
11/30/2018 17H,9971
11/30/2018 16H,10387
11/30/2018 15H,10731
11/30/2018 14H,10907
11/30/2018 13H,11101
11/30/2018 12H,10779
11/30/2018 11H,9847
11/30/2018 10H,9088
11/30/2018 09H,8671
11/30/2018 08H,8656
11/30/2018 07H,8837
11/30/2018 06H,9378
11/30/2018 05H,10070
11/30/2018 04H,11617
11/30/2018 03H,12883
11/30/2018 02H,13628
11/30/2018 01H,14061
11/30/2018 00H,14151
11/29/2018 23H,13605
11/29/2018 22H,12859
11/29/2018 21H,12341
11/29/2018 20H,12405
11/29/2018 19H,12833
11/29/2018 18H,13258
11/29/2018 17H,14090
11/29/2018 16H,15019
11/29/2018 15H,16591
11/29/2018 14H,17988
11/29/2018 13H,18821
11/29/2018 12H,17959
11/29/2018 11H,16699
11/29/2018 10H,15938
11/29/2018 09H,15424
11/29/2018 08H,15186
11/29/2018 07H,14791
11/29/2018 06H,14915
11/29/2018 05H,15493
11/29/2018 04H,16565
11/29/2018 03H,17189
11/29/2018 02H,17363
11/29/2018 01H,17607
11/29/2018 00H,17450
11/28/2018 23H,16037
11/28/2018 22H,14844
11/28/2018 21H,14297
11/28/2018 20H,14462
11/28/2018 19H,14978
11/28/2018 18H,15564
11/28/2018 17H,16309
11/28/2018 16H,17280
11/28/2018 15H,18764
11/28/2018 14H,19991
11/28/2018 13H,20931
11/28/2018 12H,19534
11/28/2018 11H,17874
11/28/2018 10H,16823
11/28/2018 09H,16100
11/28/2018 08H,15551
11/28/2018 07H,15452
11/28/2018 06H,15752
11/28/2018 05H,16579
11/28/2018 04H,17464
11/28/2018 03H,17836
11/28/2018 02H,18074
11/28/2018 01H,18294
11/28/2018 00H,17929
11/27/2018 23H,16379
11/27/2018 22H,14503
11/27/2018 21H,13545
11/27/2018 20H,13375
11/27/2018 19H,13884
11/27/2018 18H,14507
11/27/2018 17H,15764
11/27/2018 16H,17298
11/27/2018 15H,17906
11/27/2018 14H,19008
11/27/2018 13H,19840
11/27/2018 12H,18169
11/27/2018 11H,16874
11/27/2018 10H,15535
11/27/2018 09H,14918
11/27/2018 08H,14428
11/27/2018 07H,13948
11/27/2018 06H,13458
11/27/2018 05H,13698
11/27/2018 04H,14715
11/27/2018 03H,15364
11/27/2018 02H,15887
11/27/2018 01H,15797
11/27/2018 00H,15615
11/26/2018 23H,14396
11/26/2018 22H,13472
11/26/2018 21H,12973
11/26/2018 20H,12731
11/26/2018 19H,12887
11/26/2018 18H,12971
11/26/2018 17H,13289
11/26/2018 16H,13439
11/26/2018 15H,13706
11/26/2018 14H,13444
11/26/2018 13H,12944
11/26/2018 12H,10948
11/26/2018 11H,9427
11/26/2018 10H,8420
11/26/2018 09H,7702
11/26/2018 08H,7460
11/26/2018 07H,7362
11/26/2018 06H,7512
11/26/2018 05H,8252
11/26/2018 04H,9333
11/26/2018 03H,10184
11/26/2018 02H,10669
11/26/2018 01H,10896
11/26/2018 00H,10879
11/25/2018 23H,10157
11/25/2018 22H,9285
11/25/2018 21H,8850
11/25/2018 20H,8585
11/25/2018 19H,8440
11/25/2018 18H,8595
11/25/2018 17H,9116
11/25/2018 16H,9331
11/25/2018 15H,9533
11/25/2018 14H,8966
11/25/2018 13H,8176
11/25/2018 12H,7715
11/25/2018 11H,7664
11/25/2018 10H,7554
11/25/2018 09H,7579
11/25/2018 08H,7799
11/25/2018 07H,7795
11/25/2018 06H,8077
11/25/2018 05H,8751
11/25/2018 04H,9439
11/25/2018 03H,9950
11/25/2018 02H,10236
11/25/2018 01H,10201
11/25/2018 00H,9864
11/24/2018 23H,9757
11/24/2018 22H,8626
11/24/2018 21H,8369
11/24/2018 20H,8442
11/24/2018 19H,9109
11/24/2018 18H,9291
11/24/2018 17H,9602
11/24/2018 16H,9769
11/24/2018 15H,9308
11/24/2018 14H,8828
11/24/2018 13H,8345
11/24/2018 12H,7897
11/24/2018 11H,7796
11/24/2018 10H,7601
11/24/2018 09H,7411
11/24/2018 08H,7413
11/24/2018 07H,7591
11/24/2018 06H,8052
11/24/2018 05H,9278
11/24/2018 04H,10334
11/24/2018 03H,10884
11/24/2018 02H,10945
11/24/2018 01H,11154
11/24/2018 00H,11206
11/23/2018 23H,11084
11/23/2018 22H,10268
11/23/2018 21H,9860
11/23/2018 20H,9940
11/23/2018 19H,10006
11/23/2018 18H,10462
11/23/2018 17H,10756
11/23/2018 16H,11186
11/23/2018 15H,11692
11/23/2018 14H,11541
11/23/2018 13H,10903
11/23/2018 12H,10214
11/23/2018 11H,9716
11/23/2018 10H,9405
11/23/2018 09H,9178
11/23/2018 08H,8971
11/23/2018 07H,8536
11/23/2018 06H,8515
11/23/2018 05H,9038
11/23/2018 04H,9287
11/23/2018 03H,9234
11/23/2018 02H,9048
11/23/2018 01H,8563
11/23/2018 00H,8252
11/22/2018 23H,7518
11/22/2018 22H,7235
11/22/2018 21H,7695
11/22/2018 20H,8309
11/22/2018 19H,8847
11/22/2018 18H,10028
11/22/2018 17H,11268
11/22/2018 16H,12393
11/22/2018 15H,13179
11/22/2018 14H,13082
11/22/2018 13H,12318
11/22/2018 12H,11841
11/22/2018 11H,11279
11/22/2018 10H,10794
11/22/2018 09H,10656
11/22/2018 08H,10478
11/22/2018 07H,10494
11/22/2018 06H,10797
11/22/2018 05H,11350
11/22/2018 04H,12600
11/22/2018 03H,12778
11/22/2018 02H,12741
11/22/2018 01H,12509
11/22/2018 00H,12299
11/21/2018 23H,11760
11/21/2018 22H,10813
11/21/2018 21H,10562
11/21/2018 20H,10614
11/21/2018 19H,10991
11/21/2018 18H,11616
11/21/2018 17H,12772
11/21/2018 16H,13798
11/21/2018 15H,14828
11/21/2018 14H,14874
11/21/2018 13H,14562
11/21/2018 12H,13529
11/21/2018 11H,12501
11/21/2018 10H,11046
11/21/2018 09H,10157
11/21/2018 08H,9982
11/21/2018 07H,9849
11/21/2018 06H,9180
11/21/2018 05H,9674
11/21/2018 04H,10875
11/21/2018 03H,11487
11/21/2018 02H,11592
11/21/2018 01H,11712
11/21/2018 00H,11406
11/20/2018 23H,10980
11/20/2018 22H,10077
11/20/2018 21H,9770
11/20/2018 20H,9728
11/20/2018 19H,10048
11/20/2018 18H,10315
11/20/2018 17H,10683
11/20/2018 16H,11187
11/20/2018 15H,11282
11/20/2018 14H,11041
11/20/2018 13H,10206
11/20/2018 12H,8671
11/20/2018 11H,7533
11/20/2018 10H,6855
11/20/2018 09H,6852
11/20/2018 08H,6855
11/20/2018 07H,6871
11/20/2018 06H,7963
11/20/2018 05H,8793
11/20/2018 04H,10539
11/20/2018 03H,11294
11/20/2018 02H,12262
11/20/2018 01H,12437
11/20/2018 00H,12325
11/19/2018 23H,11614
11/19/2018 22H,11084
11/19/2018 21H,10988
11/19/2018 20H,10980
11/19/2018 19H,10959
11/19/2018 18H,11441
11/19/2018 17H,11595
11/19/2018 16H,11656
11/19/2018 15H,11768
11/19/2018 14H,12069
11/19/2018 13H,12047
11/19/2018 12H,10805
11/19/2018 11H,9496
11/19/2018 10H,8729
11/19/2018 09H,8289
11/19/2018 08H,8112
11/19/2018 07H,8121
11/19/2018 06H,8461
11/19/2018 05H,8972
11/19/2018 04H,9529
11/19/2018 03H,10074
11/19/2018 02H,10737
11/19/2018 01H,11067
11/19/2018 00H,10942
11/18/2018 23H,9954
11/18/2018 22H,8791
11/18/2018 21H,8407
11/18/2018 20H,8522
11/18/2018 19H,8582
11/18/2018 18H,8717
11/18/2018 17H,9262
11/18/2018 16H,10016
11/18/2018 15H,10955
11/18/2018 14H,11335
11/18/2018 13H,11155
11/18/2018 12H,10550
11/18/2018 11H,9793
11/18/2018 10H,9181
11/18/2018 09H,9020
11/18/2018 08H,8788
11/18/2018 07H,8820
11/18/2018 06H,9009
11/18/2018 05H,9291
11/18/2018 04H,9993
11/18/2018 03H,10610
11/18/2018 02H,10752
11/18/2018 01H,10669
11/18/2018 00H,10573
11/17/2018 23H,9406
11/17/2018 22H,8361
11/17/2018 21H,8221
11/17/2018 20H,8182
11/17/2018 19H,8375
11/17/2018 18H,8896
11/17/2018 17H,10076
11/17/2018 16H,11678
11/17/2018 15H,13319
11/17/2018 14H,14334
11/17/2018 13H,13799
11/17/2018 12H,13219
11/17/2018 11H,12517
11/17/2018 10H,11686
11/17/2018 09H,11337
11/17/2018 08H,11210
11/17/2018 07H,11665
11/17/2018 06H,11753
11/17/2018 05H,12131
11/17/2018 04H,12878
11/17/2018 03H,13187
11/17/2018 02H,13417
11/17/2018 01H,13536
11/17/2018 00H,13458
11/16/2018 23H,12551
11/16/2018 22H,11063
11/16/2018 21H,10647
11/16/2018 20H,10851
11/16/2018 19H,11603
11/16/2018 18H,12607
11/16/2018 17H,13645
11/16/2018 16H,14606
11/16/2018 15H,16553
11/16/2018 14H,17937
11/16/2018 13H,18377
11/16/2018 12H,17065
11/16/2018 11H,15665
11/16/2018 10H,14692
11/16/2018 09H,13952
11/16/2018 08H,13721
11/16/2018 07H,13768
11/16/2018 06H,14172
11/16/2018 05H,14923
11/16/2018 04H,16099
11/16/2018 03H,16672
11/16/2018 02H,17282
11/16/2018 01H,17301
11/16/2018 00H,17452
11/15/2018 23H,16102
11/15/2018 22H,15234
11/15/2018 21H,14816
11/15/2018 20H,14777
11/15/2018 19H,15072
11/15/2018 18H,15406
11/15/2018 17H,15703
11/15/2018 16H,15929
11/15/2018 15H,16109
11/15/2018 14H,16296
11/15/2018 13H,15743
11/15/2018 12H,14309
11/15/2018 11H,12951
11/15/2018 10H,11943
11/15/2018 09H,11301
11/15/2018 08H,11097
11/15/2018 07H,11204
11/15/2018 06H,11335
11/15/2018 05H,12534
11/15/2018 04H,14028
11/15/2018 03H,15110
11/15/2018 02H,15806
11/15/2018 01H,15920
11/15/2018 00H,15893
11/14/2018 23H,15508
11/14/2018 22H,14947
11/14/2018 21H,14464
11/14/2018 20H,14464
11/14/2018 19H,14430
11/14/2018 18H,14463
11/14/2018 17H,14613
11/14/2018 16H,14359
11/14/2018 15H,14468
11/14/2018 14H,14485
11/14/2018 13H,14506
11/14/2018 12H,12922
11/14/2018 11H,10996
11/14/2018 10H,9893
11/14/2018 09H,9272
11/14/2018 08H,9279
11/14/2018 07H,9543
11/14/2018 06H,9960
11/14/2018 05H,10677
11/14/2018 04H,12588
11/14/2018 03H,14232
11/14/2018 02H,14910
11/14/2018 01H,15571
11/14/2018 00H,15398
11/13/2018 23H,14544
11/13/2018 22H,13817
11/13/2018 21H,13729
11/13/2018 20H,13633
11/13/2018 19H,13737
11/13/2018 18H,13672
11/13/2018 17H,13577
11/13/2018 16H,13765
11/13/2018 15H,13469
11/13/2018 14H,13288
11/13/2018 13H,13051
11/13/2018 12H,11060
11/13/2018 11H,9050
11/13/2018 10H,8335
11/13/2018 09H,8350
11/13/2018 08H,8529
11/13/2018 07H,8803
11/13/2018 06H,9686
11/13/2018 05H,10387
11/13/2018 04H,12052
11/13/2018 03H,12890
11/13/2018 02H,13789
11/13/2018 01H,14124
11/13/2018 00H,14320
11/12/2018 23H,13853
11/12/2018 22H,13416
11/12/2018 21H,13307
11/12/2018 20H,13368
11/12/2018 19H,13339
11/12/2018 18H,13340
11/12/2018 17H,13182
11/12/2018 16H,13163
11/12/2018 15H,13077
11/12/2018 14H,12877
11/12/2018 13H,12569
11/12/2018 12H,11064
11/12/2018 11H,9448
11/12/2018 10H,9070
11/12/2018 09H,8821
11/12/2018 08H,8746
11/12/2018 07H,8795
11/12/2018 06H,8371
11/12/2018 05H,8717
11/12/2018 04H,9833
11/12/2018 03H,10826
11/12/2018 02H,11518
11/12/2018 01H,12068
11/12/2018 00H,12058
11/11/2018 23H,11167
11/11/2018 22H,10147
11/11/2018 21H,9604
11/11/2018 20H,9752
11/11/2018 19H,10063
11/11/2018 18H,10506
11/11/2018 17H,11190
11/11/2018 16H,12055
11/11/2018 15H,12587
11/11/2018 14H,12646
11/11/2018 13H,12151
11/11/2018 12H,11835
11/11/2018 11H,11239
11/11/2018 10H,10912
11/11/2018 09H,10791
11/11/2018 08H,10816
11/11/2018 07H,10602
11/11/2018 06H,10635
11/11/2018 05H,11209
11/11/2018 04H,11887
11/11/2018 03H,12314
11/11/2018 02H,12434
11/11/2018 01H,12576
11/11/2018 00H,12073
11/10/2018 23H,10795
11/10/2018 22H,9818
11/10/2018 21H,9106
11/10/2018 20H,9066
11/10/2018 19H,9529
11/10/2018 18H,10367
11/10/2018 17H,11305
11/10/2018 16H,11696
11/10/2018 15H,12025
11/10/2018 14H,11832
11/10/2018 13H,11242
11/10/2018 12H,10221
11/10/2018 11H,9073
11/10/2018 10H,8185
11/10/2018 09H,7708
11/10/2018 08H,7712
11/10/2018 07H,8105
11/10/2018 06H,8585
11/10/2018 05H,9497
11/10/2018 04H,10398
11/10/2018 03H,10878
11/10/2018 02H,11612
11/10/2018 01H,11708
11/10/2018 00H,11786
11/9/2018 23H,11687
11/9/2018 22H,11472
11/9/2018 21H,11320
11/9/2018 20H,11416
11/9/2018 19H,11479
11/9/2018 18H,11498
11/9/2018 17H,11687
11/9/2018 16H,11650
11/9/2018 15H,11378
11/9/2018 14H,10941
11/9/2018 13H,10457
11/9/2018 12H,9444
11/9/2018 11H,8618
11/9/2018 10H,7679
11/9/2018 09H,7573
11/9/2018 08H,7720
11/9/2018 07H,7678
11/9/2018 06H,8574
11/9/2018 05H,9467
11/9/2018 04H,10889
11/9/2018 03H,11636
11/9/2018 02H,11865
11/9/2018 01H,12118
11/9/2018 00H,12226
11/8/2018 23H,12057
11/8/2018 22H,12100
11/8/2018 21H,12114
11/8/2018 20H,12150
11/8/2018 19H,12156
11/8/2018 18H,12242
11/8/2018 17H,12265
11/8/2018 16H,12229
11/8/2018 15H,12146
11/8/2018 14H,11991
11/8/2018 13H,11715
11/8/2018 12H,10498
11/8/2018 11H,8977
11/8/2018 10H,8260
11/8/2018 09H,8065
11/8/2018 08H,8286
11/8/2018 07H,8720
11/8/2018 06H,8987
11/8/2018 05H,9836
11/8/2018 04H,10957
11/8/2018 03H,12114
11/8/2018 02H,12727
11/8/2018 01H,12959
11/8/2018 00H,13265
11/7/2018 23H,13358
11/7/2018 22H,13508
11/7/2018 21H,13541
11/7/2018 20H,13248
11/7/2018 19H,12518
11/7/2018 18H,12144
11/7/2018 17H,12116
11/7/2018 16H,12163
11/7/2018 15H,12145
11/7/2018 14H,11738
11/7/2018 13H,10965
11/7/2018 12H,9767
11/7/2018 11H,8671
11/7/2018 10H,7942
11/7/2018 09H,7708
11/7/2018 08H,7961
11/7/2018 07H,8206
11/7/2018 06H,8729
11/7/2018 05H,9933
11/7/2018 04H,11344
11/7/2018 03H,12018
11/7/2018 02H,12413
11/7/2018 01H,12575
11/7/2018 00H,12940
11/6/2018 23H,12900
11/6/2018 22H,12581
11/6/2018 21H,12455
11/6/2018 20H,12500
11/6/2018 19H,12450
11/6/2018 18H,12532
11/6/2018 17H,12465
11/6/2018 16H,12240
11/6/2018 15H,12161
11/6/2018 14H,11976
11/6/2018 13H,11695
11/6/2018 12H,10659
11/6/2018 11H,9424
11/6/2018 10H,8629
11/6/2018 09H,8320
11/6/2018 08H,8425
11/6/2018 07H,8811
11/6/2018 06H,9516
11/6/2018 05H,9847
11/6/2018 04H,10818
11/6/2018 03H,11910
11/6/2018 02H,12541
11/6/2018 01H,12672
11/6/2018 00H,12687
11/5/2018 23H,12498
11/5/2018 22H,11851
11/5/2018 21H,11725
11/5/2018 20H,11753
11/5/2018 19H,11633
11/5/2018 18H,11286
11/5/2018 17H,11487
11/5/2018 16H,11517
11/5/2018 15H,11478
11/5/2018 14H,11416
11/5/2018 13H,11008
11/5/2018 12H,10357
11/5/2018 11H,8565
11/5/2018 10H,7398
11/5/2018 09H,7157
11/5/2018 08H,7353
11/5/2018 07H,7587
11/5/2018 06H,376
11/5/2018 05H,8897
11/5/2018 04H,9579
11/5/2018 03H,10097
11/5/2018 02H,10385
11/5/2018 01H,10732
11/5/2018 00H,10743
11/4/2018 23H,10065
11/4/2018 22H,9476
11/4/2018 21H,8969
11/4/2018 20H,8846
11/4/2018 19H,9048
11/4/2018 18H,9396
11/4/2018 17H,10090
11/4/2018 16H,10623
11/4/2018 15H,11549
11/4/2018 14H,12036
11/4/2018 13H,11220
11/4/2018 12H,10949
11/4/2018 11H,10529
11/4/2018 10H,9923
11/4/2018 09H,9331
11/4/2018 08H,9267
11/4/2018 07H,9467
11/4/2018 06H,8799
11/4/2018 05H,8421
11/4/2018 04H,9066
11/4/2018 03H,9560
11/4/2018 02H,9849
11/4/2018 01H,10198
11/4/2018 00H,10208
11/3/2018 23H,9545
11/3/2018 22H,9012
11/3/2018 21H,8511
11/3/2018 20H,8387
11/3/2018 19H,8594
11/3/2018 18H,8937
11/3/2018 17H,9623
11/3/2018 16H,10153
11/3/2018 15H,11049
11/3/2018 14H,11517
11/3/2018 13H,10744
11/3/2018 12H,10468
11/3/2018 11H,10096
11/3/2018 10H,9518
11/3/2018 09H,8937
11/3/2018 08H,8878
11/3/2018 07H,9088
11/3/2018 06H,9370
11/3/2018 05H,10147
11/3/2018 04H,11107
11/3/2018 03H,11508
11/3/2018 02H,11644
11/3/2018 01H,11718
11/3/2018 00H,11737
11/2/2018 23H,11681
11/2/2018 22H,11773
11/2/2018 21H,11661
11/2/2018 20H,11564
11/2/2018 19H,11913
11/2/2018 18H,12168
11/2/2018 17H,12480
11/2/2018 16H,12111
11/2/2018 15H,11650
11/2/2018 14H,11726
11/2/2018 13H,11388
11/2/2018 12H,10769
11/2/2018 11H,9974
11/2/2018 10H,8695
11/2/2018 09H,8071
11/2/2018 08H,7939
11/2/2018 07H,8243
11/2/2018 06H,8662
11/2/2018 05H,227
11/2/2018 04H,260
11/2/2018 03H,261
11/2/2018 02H,261
11/2/2018 01H,261
11/2/2018 00H,260
