Net generation from nuclear for Southeast (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390115&sdid=EBA.SE-ALL.NG.NUC.H
19:20:26 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SE-ALL.NG.NUC.H megawatthours
05/16/2020 10H,5935
05/16/2020 09H,5928
05/16/2020 08H,5924
05/16/2020 07H,5921
05/16/2020 06H,5912
05/16/2020 05H,5922
05/16/2020 04H,5908
05/16/2020 03H,5907
05/16/2020 02H,5903
05/16/2020 01H,5907
05/16/2020 00H,5892
05/15/2020 23H,5894
05/15/2020 22H,5893
05/15/2020 21H,5899
05/15/2020 20H,5896
05/15/2020 19H,5899
05/15/2020 18H,5902
05/15/2020 17H,5898
05/15/2020 16H,5904
05/15/2020 15H,5911
05/15/2020 14H,5917
05/15/2020 13H,5935
05/15/2020 12H,5949
05/15/2020 11H,5940
05/15/2020 10H,5933
05/15/2020 09H,5931
05/15/2020 08H,5935
05/15/2020 07H,5926
05/15/2020 06H,5924
05/15/2020 05H,5921
05/15/2020 04H,5915
05/15/2020 03H,5911
05/15/2020 02H,5912
05/15/2020 01H,5910
05/15/2020 00H,5892
05/14/2020 23H,5897
05/14/2020 22H,5901
05/14/2020 21H,5897
05/14/2020 20H,5901
05/14/2020 19H,5901
05/14/2020 18H,5899
05/14/2020 17H,5906
05/14/2020 16H,5906
05/14/2020 15H,5916
05/14/2020 14H,5920
05/14/2020 13H,5941
05/14/2020 12H,5948
05/14/2020 11H,5941
05/14/2020 10H,5940
05/14/2020 09H,5940
05/14/2020 08H,5936
05/14/2020 07H,5938
05/14/2020 06H,5934
05/14/2020 05H,5930
05/14/2020 04H,5935
05/14/2020 03H,5926
05/14/2020 02H,5917
05/14/2020 01H,5917
05/14/2020 00H,5907
05/13/2020 23H,5911
05/13/2020 22H,5911
05/13/2020 21H,5913
05/13/2020 20H,5910
05/13/2020 19H,5912
05/13/2020 18H,5917
05/13/2020 17H,5922
05/13/2020 16H,5928
05/13/2020 15H,5943
05/13/2020 14H,5957
05/13/2020 13H,5964
05/13/2020 12H,5973
05/13/2020 11H,5969
05/13/2020 10H,5975
05/13/2020 09H,5973
05/13/2020 08H,5968
05/13/2020 07H,5971
05/13/2020 06H,5971
05/13/2020 05H,5964
05/13/2020 04H,5961
05/13/2020 03H,5958
05/13/2020 02H,5959
05/13/2020 01H,5959
05/13/2020 00H,5959
05/12/2020 23H,5959
05/12/2020 22H,5959
05/12/2020 21H,5969
05/12/2020 20H,5969
05/12/2020 19H,5971
05/12/2020 18H,5973
05/12/2020 17H,5980
05/12/2020 16H,5979
05/12/2020 15H,5981
05/12/2020 14H,5988
05/12/2020 13H,5994
05/12/2020 12H,5996
05/12/2020 11H,5990
05/12/2020 10H,5994
05/12/2020 09H,5989
05/12/2020 08H,5983
05/12/2020 07H,5985
05/12/2020 06H,5987
05/12/2020 05H,5976
05/12/2020 04H,5977
05/12/2020 03H,5971
05/12/2020 02H,5967
05/12/2020 01H,5957
05/12/2020 00H,5954
05/11/2020 23H,5952
05/11/2020 22H,5945
05/11/2020 21H,5940
05/11/2020 20H,5944
05/11/2020 19H,5942
05/11/2020 18H,5945
05/11/2020 17H,5953
05/11/2020 16H,5956
05/11/2020 15H,5965
05/11/2020 14H,5977
05/11/2020 13H,5976
05/11/2020 12H,5971
05/11/2020 11H,5969
05/11/2020 10H,5960
05/11/2020 09H,5967
05/11/2020 08H,5963
05/11/2020 07H,5958
05/11/2020 06H,5957
05/11/2020 05H,5956
05/11/2020 04H,5955
05/11/2020 03H,5952
05/11/2020 02H,5951
05/11/2020 01H,5949
05/11/2020 00H,5947
05/10/2020 23H,5949
05/10/2020 22H,5949
05/10/2020 21H,5952
05/10/2020 20H,5954
05/10/2020 19H,5950
05/10/2020 18H,5959
05/10/2020 17H,5963
05/10/2020 16H,5961
05/10/2020 15H,5966
05/10/2020 14H,5980
05/10/2020 13H,5980
05/10/2020 12H,5990
05/10/2020 11H,5985
05/10/2020 10H,5983
05/10/2020 09H,5986
05/10/2020 08H,5990
05/10/2020 07H,5982
05/10/2020 06H,5987
05/10/2020 05H,5975
05/10/2020 04H,5973
05/10/2020 03H,5976
05/10/2020 02H,5972
05/10/2020 01H,5970
05/10/2020 00H,5969
05/9/2020 23H,5971
05/9/2020 22H,5969
05/9/2020 21H,5966
05/9/2020 20H,5979
05/9/2020 19H,5974
05/9/2020 18H,5986
05/9/2020 17H,5985
05/9/2020 16H,5983
05/9/2020 15H,5981
05/9/2020 14H,5987
05/9/2020 13H,5988
05/9/2020 12H,5979
05/9/2020 11H,5981
05/9/2020 10H,5976
05/9/2020 09H,5966
05/9/2020 08H,5961
05/9/2020 07H,5950
05/9/2020 06H,5946
05/9/2020 05H,5941
05/9/2020 04H,5936
05/9/2020 03H,5937
05/9/2020 02H,5939
05/9/2020 01H,5932
05/9/2020 00H,5938
05/8/2020 23H,5942
05/8/2020 22H,5945
05/8/2020 21H,5949
05/8/2020 20H,5946
05/8/2020 19H,5953
05/8/2020 18H,5952
05/8/2020 17H,5955
05/8/2020 16H,5963
05/8/2020 15H,5974
05/8/2020 14H,5969
05/8/2020 13H,5986
05/8/2020 12H,5986
05/8/2020 11H,5985
05/8/2020 10H,5982
05/8/2020 09H,5987
05/8/2020 08H,5981
05/8/2020 07H,5985
05/8/2020 06H,5988
05/8/2020 05H,5976
05/8/2020 04H,5978
05/8/2020 03H,5981
05/8/2020 02H,5971
05/8/2020 01H,5970
05/8/2020 00H,5969
05/7/2020 23H,5963
05/7/2020 22H,5969
05/7/2020 21H,5968
05/7/2020 20H,5971
05/7/2020 19H,5965
05/7/2020 18H,5975
05/7/2020 17H,5980
05/7/2020 16H,5979
05/7/2020 15H,5984
05/7/2020 14H,5981
05/7/2020 13H,5987
05/7/2020 12H,5991
05/7/2020 11H,5989
05/7/2020 10H,5989
05/7/2020 09H,5987
05/7/2020 08H,5981
05/7/2020 07H,5985
05/7/2020 06H,5979
05/7/2020 05H,5961
05/7/2020 04H,5961
05/7/2020 03H,5957
05/7/2020 02H,5950
05/7/2020 01H,5942
05/7/2020 00H,5925
05/6/2020 23H,5924
05/6/2020 22H,5912
05/6/2020 21H,5919
05/6/2020 20H,5926
05/6/2020 19H,5930
05/6/2020 18H,5933
05/6/2020 17H,5946
05/6/2020 16H,5949
05/6/2020 15H,5950
05/6/2020 14H,5953
05/6/2020 13H,5943
05/6/2020 12H,5936
05/6/2020 11H,5916
05/6/2020 10H,5899
05/6/2020 09H,5899
05/6/2020 08H,5894
05/6/2020 07H,5890
05/6/2020 06H,5898
05/6/2020 05H,5894
05/6/2020 04H,5892
05/6/2020 03H,5878
05/6/2020 02H,5880
05/6/2020 01H,5875
05/6/2020 00H,5864
05/5/2020 23H,5858
05/5/2020 22H,5863
05/5/2020 21H,5862
05/5/2020 20H,5867
05/5/2020 19H,5875
05/5/2020 18H,5868
05/5/2020 17H,5877
05/5/2020 16H,5881
05/5/2020 15H,5885
05/5/2020 14H,5897
05/5/2020 13H,5913
05/5/2020 12H,5912
05/5/2020 11H,5911
05/5/2020 10H,5904
05/5/2020 09H,5894
05/5/2020 08H,5895
05/5/2020 07H,5899
05/5/2020 06H,5897
05/5/2020 05H,5898
05/5/2020 04H,5896
05/5/2020 03H,5892
05/5/2020 02H,5892
05/5/2020 01H,5877
05/5/2020 00H,5881
05/4/2020 23H,5875
05/4/2020 22H,5878
05/4/2020 21H,5881
05/4/2020 20H,5884
05/4/2020 19H,5890
05/4/2020 18H,5885
05/4/2020 17H,5890
05/4/2020 16H,5898
05/4/2020 15H,5908
05/4/2020 14H,5916
05/4/2020 13H,5931
05/4/2020 12H,5932
05/4/2020 11H,5928
05/4/2020 10H,5931
05/4/2020 09H,5921
05/4/2020 08H,5928
05/4/2020 07H,5924
05/4/2020 06H,5925
05/4/2020 05H,5923
05/4/2020 04H,5912
05/4/2020 03H,5909
05/4/2020 02H,5906
05/4/2020 01H,5907
05/4/2020 00H,5893
05/3/2020 23H,5897
05/3/2020 22H,5896
05/3/2020 21H,5895
05/3/2020 20H,5909
05/3/2020 19H,5906
05/3/2020 18H,5905
05/3/2020 17H,5911
05/3/2020 16H,5927
05/3/2020 15H,5924
05/3/2020 14H,5945
05/3/2020 13H,5949
05/3/2020 12H,5956
05/3/2020 11H,5955
05/3/2020 10H,5949
05/3/2020 09H,5952
05/3/2020 08H,5952
05/3/2020 07H,5939
05/3/2020 06H,5944
05/3/2020 05H,5944
05/3/2020 04H,5942
05/3/2020 03H,5939
05/3/2020 02H,5943
05/3/2020 01H,5936
05/3/2020 00H,5931
05/2/2020 23H,5929
05/2/2020 22H,5935
05/2/2020 21H,5942
05/2/2020 20H,5939
05/2/2020 19H,5948
05/2/2020 18H,5945
05/2/2020 17H,5954
05/2/2020 16H,5955
05/2/2020 15H,5966
05/2/2020 14H,5972
05/2/2020 13H,5973
05/2/2020 12H,5983
05/2/2020 11H,5974
05/2/2020 10H,5974
05/2/2020 09H,5974
05/2/2020 08H,5981
05/2/2020 07H,5967
05/2/2020 06H,5966
05/2/2020 05H,5963
05/2/2020 04H,5961
05/2/2020 03H,5951
05/2/2020 02H,5950
05/2/2020 01H,5956
05/2/2020 00H,5941
05/1/2020 23H,5938
05/1/2020 22H,5943
05/1/2020 21H,5946
05/1/2020 20H,5952
05/1/2020 19H,5950
05/1/2020 18H,5951
05/1/2020 17H,5959
05/1/2020 16H,5966
05/1/2020 15H,5960
05/1/2020 14H,5974
05/1/2020 13H,5975
05/1/2020 12H,5974
05/1/2020 11H,5975
05/1/2020 10H,5967
05/1/2020 09H,5974
05/1/2020 08H,5967
05/1/2020 07H,5972
05/1/2020 06H,5967
05/1/2020 05H,5970
05/1/2020 04H,5960
05/1/2020 03H,5962
05/1/2020 02H,5958
05/1/2020 01H,5956
05/1/2020 00H,5945
04/30/2020 23H,5949
04/30/2020 22H,5939
04/30/2020 21H,5932
04/30/2020 20H,5927
04/30/2020 19H,5941
04/30/2020 18H,5938
04/30/2020 17H,5940
04/30/2020 16H,5949
04/30/2020 15H,5953
04/30/2020 14H,5958
04/30/2020 13H,5962
04/30/2020 12H,5962
04/30/2020 11H,5963
04/30/2020 10H,5955
04/30/2020 09H,5943
04/30/2020 08H,5943
04/30/2020 07H,5916
04/30/2020 06H,5910
04/30/2020 05H,5901
04/30/2020 04H,5896
04/30/2020 03H,5898
04/30/2020 02H,5896
04/30/2020 01H,5890
04/30/2020 00H,5893
04/29/2020 23H,5890
04/29/2020 22H,5885
04/29/2020 21H,5893
04/29/2020 20H,5904
04/29/2020 19H,5893
04/29/2020 18H,5903
04/29/2020 17H,5910
04/29/2020 16H,5917
04/29/2020 15H,5918
04/29/2020 14H,5926
04/29/2020 13H,5944
04/29/2020 12H,5944
04/29/2020 11H,5942
04/29/2020 10H,5950
04/29/2020 09H,5958
04/29/2020 08H,5951
04/29/2020 07H,5953
04/29/2020 06H,5948
04/29/2020 05H,5944
04/29/2020 04H,5945
04/29/2020 03H,5927
04/29/2020 02H,5929
04/29/2020 01H,5926
04/29/2020 00H,5927
04/28/2020 23H,5928
04/28/2020 22H,5930
04/28/2020 21H,5936
04/28/2020 20H,5935
04/28/2020 19H,5940
04/28/2020 18H,5945
04/28/2020 17H,5948
04/28/2020 16H,5931
04/28/2020 15H,5956
04/28/2020 14H,5965
04/28/2020 13H,5967
04/28/2020 12H,5978
04/28/2020 11H,5980
04/28/2020 10H,5969
04/28/2020 09H,5974
04/28/2020 08H,5975
04/28/2020 07H,5974
04/28/2020 06H,5970
04/28/2020 05H,5960
04/28/2020 04H,5967
04/28/2020 03H,5960
04/28/2020 02H,5965
04/28/2020 01H,5953
04/28/2020 00H,5963
04/27/2020 23H,5952
04/27/2020 22H,5958
04/27/2020 21H,5960
04/27/2020 20H,5964
04/27/2020 19H,5975
04/27/2020 18H,5975
04/27/2020 17H,5974
04/27/2020 16H,5965
04/27/2020 15H,5932
04/27/2020 14H,5943
04/27/2020 13H,5945
04/27/2020 12H,5955
04/27/2020 11H,5951
04/27/2020 10H,5951
04/27/2020 09H,5953
04/27/2020 08H,5955
04/27/2020 07H,5953
04/27/2020 06H,5951
04/27/2020 05H,5945
04/27/2020 04H,5944
04/27/2020 03H,5944
04/27/2020 02H,5932
04/27/2020 01H,5937
04/27/2020 00H,5929
04/26/2020 23H,5928
04/26/2020 22H,5922
04/26/2020 21H,5925
04/26/2020 20H,5912
04/26/2020 19H,5896
04/26/2020 18H,5877
04/26/2020 17H,5861
04/26/2020 16H,5843
04/26/2020 15H,5792
04/26/2020 14H,5761
04/26/2020 13H,5770
04/26/2020 12H,5770
04/26/2020 11H,5760
04/26/2020 10H,5704
04/26/2020 09H,5669
04/26/2020 08H,5657
04/26/2020 07H,5654
04/26/2020 06H,5641
04/26/2020 05H,5621
04/26/2020 04H,5614
04/26/2020 03H,5620
04/26/2020 02H,5621
04/26/2020 01H,5620
04/26/2020 00H,5620
04/25/2020 23H,5615
04/25/2020 22H,5624
04/25/2020 21H,5631
04/25/2020 20H,5637
04/25/2020 19H,5644
04/25/2020 18H,5616
04/25/2020 17H,5574
04/25/2020 16H,5583
04/25/2020 15H,5558
04/25/2020 14H,5565
04/25/2020 13H,5572
04/25/2020 12H,5586
04/25/2020 11H,5584
04/25/2020 10H,5557
04/25/2020 09H,5506
04/25/2020 08H,5481
04/25/2020 07H,5403
04/25/2020 06H,5409
04/25/2020 05H,5447
04/25/2020 04H,5452
04/25/2020 03H,5451
04/25/2020 02H,5440
04/25/2020 01H,5412
04/25/2020 00H,5369
04/24/2020 23H,5374
04/24/2020 22H,5365
04/24/2020 21H,5359
04/24/2020 20H,5361
04/24/2020 19H,5315
04/24/2020 18H,5292
04/24/2020 17H,5267
04/24/2020 16H,5248
04/24/2020 15H,5242
04/24/2020 14H,5191
04/24/2020 13H,5190
04/24/2020 12H,5186
04/24/2020 11H,5187
04/24/2020 10H,5158
04/24/2020 09H,5147
04/24/2020 08H,5138
04/24/2020 07H,5150
04/24/2020 06H,5146
04/24/2020 05H,5137
04/24/2020 04H,5148
04/24/2020 03H,5138
04/24/2020 02H,5138
04/24/2020 01H,5135
04/24/2020 00H,5142
04/23/2020 23H,5141
04/23/2020 22H,5146
04/23/2020 21H,5121
04/23/2020 20H,5079
04/23/2020 19H,5053
04/23/2020 18H,5028
04/23/2020 17H,5028
04/23/2020 16H,5019
04/23/2020 15H,5020
04/23/2020 14H,5017
04/23/2020 13H,5019
04/23/2020 12H,5018
04/23/2020 11H,5022
04/23/2020 10H,5013
04/23/2020 09H,5019
04/23/2020 08H,5024
04/23/2020 07H,5025
04/23/2020 06H,5026
04/23/2020 05H,5021
04/23/2020 04H,5019
04/23/2020 03H,5012
04/23/2020 02H,5017
04/23/2020 01H,5016
04/23/2020 00H,5027
04/22/2020 23H,5022
04/22/2020 22H,5022
04/22/2020 21H,5032
04/22/2020 20H,5028
04/22/2020 19H,5029
04/22/2020 18H,5033
04/22/2020 17H,5040
04/22/2020 16H,5040
04/22/2020 15H,5044
04/22/2020 14H,5048
04/22/2020 13H,5046
04/22/2020 12H,5045
04/22/2020 11H,5041
04/22/2020 10H,5038
04/22/2020 09H,5035
04/22/2020 08H,5041
04/22/2020 07H,5032
04/22/2020 06H,5023
04/22/2020 05H,5021
04/22/2020 04H,5019
04/22/2020 03H,5004
04/22/2020 02H,5003
04/22/2020 01H,4999
04/22/2020 00H,4992
04/21/2020 23H,4992
04/21/2020 22H,4987
04/21/2020 21H,4990
04/21/2020 20H,4997
04/21/2020 19H,5017
04/21/2020 18H,5023
04/21/2020 17H,5036
04/21/2020 16H,5034
04/21/2020 15H,5044
04/21/2020 14H,5048
04/21/2020 13H,5053
04/21/2020 12H,5056
04/21/2020 11H,5051
04/21/2020 10H,5051
04/21/2020 09H,5023
04/21/2020 08H,5048
04/21/2020 07H,5035
04/21/2020 06H,5033
04/21/2020 05H,5037
04/21/2020 04H,5024
04/21/2020 03H,5026
04/21/2020 02H,5022
04/21/2020 01H,5024
04/21/2020 00H,5017
04/20/2020 23H,5019
04/20/2020 22H,5017
04/20/2020 21H,5014
04/20/2020 20H,5007
04/20/2020 19H,5002
04/20/2020 18H,4934
04/20/2020 17H,4909
04/20/2020 16H,4921
04/20/2020 15H,4995
04/20/2020 14H,5022
04/20/2020 13H,5037
04/20/2020 12H,5029
04/20/2020 11H,5036
04/20/2020 10H,5042
04/20/2020 09H,5035
04/20/2020 08H,5037
04/20/2020 07H,5046
04/20/2020 06H,5033
04/20/2020 05H,5024
04/20/2020 04H,5030
04/20/2020 03H,5031
04/20/2020 02H,5031
04/20/2020 01H,5037
04/20/2020 00H,5028
04/19/2020 23H,5037
04/19/2020 22H,5043
04/19/2020 21H,5044
04/19/2020 20H,5036
04/19/2020 19H,5031
04/19/2020 18H,5031
04/19/2020 17H,5026
04/19/2020 16H,5034
04/19/2020 15H,5032
04/19/2020 14H,5038
04/19/2020 13H,5047
04/19/2020 12H,5048
04/19/2020 11H,5054
04/19/2020 10H,5052
04/19/2020 09H,5050
04/19/2020 08H,5048
04/19/2020 07H,5045
04/19/2020 06H,5037
04/19/2020 05H,5035
04/19/2020 04H,5031
04/19/2020 03H,5029
04/19/2020 02H,5019
04/19/2020 01H,5014
04/19/2020 00H,5012
04/18/2020 23H,5004
04/18/2020 22H,4997
04/18/2020 21H,4991
04/18/2020 20H,4986
04/18/2020 19H,4998
04/18/2020 18H,4994
04/18/2020 17H,4991
04/18/2020 16H,4993
04/18/2020 15H,5001
04/18/2020 14H,5007
04/18/2020 13H,5017
04/18/2020 12H,5001
04/18/2020 11H,4976
04/18/2020 10H,4966
04/18/2020 09H,4945
04/18/2020 08H,4951
04/18/2020 07H,4979
04/18/2020 06H,4988
04/18/2020 05H,4986
04/18/2020 04H,4996
04/18/2020 03H,4989
04/18/2020 02H,4987
04/18/2020 01H,4993
04/18/2020 00H,4987
04/17/2020 23H,4995
04/17/2020 22H,5003
04/17/2020 21H,5004
04/17/2020 20H,5009
04/17/2020 19H,5008
04/17/2020 18H,5004
04/17/2020 17H,4945
04/17/2020 16H,4933
04/17/2020 15H,4943
04/17/2020 14H,4920
04/17/2020 13H,4840
04/17/2020 12H,4744
04/17/2020 11H,4653
04/17/2020 10H,4649
04/17/2020 09H,4651
04/17/2020 08H,4651
04/17/2020 07H,4648
04/17/2020 06H,4624
04/17/2020 05H,4592
04/17/2020 04H,4544
04/17/2020 03H,4514
04/17/2020 02H,4508
04/17/2020 01H,4462
04/17/2020 00H,4422
04/16/2020 23H,4403
04/16/2020 22H,4362
04/16/2020 21H,4299
04/16/2020 20H,4238
04/16/2020 19H,4227
04/16/2020 18H,4223
04/16/2020 17H,4222
04/16/2020 16H,4213
04/16/2020 15H,4224
04/16/2020 14H,4218
04/16/2020 13H,4218
04/16/2020 12H,4213
04/16/2020 11H,4209
04/16/2020 10H,4208
04/16/2020 09H,4212
04/16/2020 08H,4211
04/16/2020 07H,4224
04/16/2020 06H,4242
04/16/2020 05H,4552
04/16/2020 04H,4673
04/16/2020 03H,4662
04/16/2020 02H,4663
04/16/2020 01H,4659
04/16/2020 00H,4658
04/15/2020 23H,4661
04/15/2020 22H,4669
04/15/2020 21H,4663
04/15/2020 20H,4662
04/15/2020 19H,4659
04/15/2020 18H,4665
04/15/2020 17H,4663
04/15/2020 16H,4663
04/15/2020 15H,4663
04/15/2020 14H,4676
04/15/2020 13H,4658
04/15/2020 12H,4669
04/15/2020 11H,4653
04/15/2020 10H,4658
04/15/2020 09H,4649
04/15/2020 08H,4645
04/15/2020 07H,4636
04/15/2020 06H,4639
04/15/2020 05H,4749
04/15/2020 04H,4951
04/15/2020 03H,5138
04/15/2020 02H,5340
04/15/2020 01H,5392
04/15/2020 00H,5394
04/14/2020 23H,5390
04/14/2020 22H,5402
04/14/2020 21H,5437
04/14/2020 20H,5503
04/14/2020 19H,5609
04/14/2020 18H,5709
04/14/2020 17H,5876
04/14/2020 16H,5940
04/14/2020 15H,5958
04/14/2020 14H,5960
04/14/2020 13H,5965
04/14/2020 12H,5964
04/14/2020 11H,5964
04/14/2020 10H,5953
04/14/2020 09H,5955
04/14/2020 08H,5949
04/14/2020 07H,5942
04/14/2020 06H,5944
04/14/2020 05H,5937
04/14/2020 04H,5936
04/14/2020 03H,5924
04/14/2020 02H,5928
04/14/2020 01H,5915
04/14/2020 00H,5912
04/13/2020 23H,5914
04/13/2020 22H,5908
04/13/2020 21H,5911
04/13/2020 20H,5915
04/13/2020 19H,5913
04/13/2020 18H,5918
04/13/2020 17H,5916
04/13/2020 16H,5918
04/13/2020 15H,5913
04/13/2020 14H,5917
04/13/2020 13H,5916
04/13/2020 12H,5896
04/13/2020 11H,5879
04/13/2020 10H,5847
04/13/2020 09H,5848
04/13/2020 08H,5828
04/13/2020 07H,5819
04/13/2020 06H,5816
04/13/2020 05H,5808
04/13/2020 04H,5806
04/13/2020 03H,5816
04/13/2020 02H,5809
04/13/2020 01H,5815
04/13/2020 00H,5817
04/12/2020 23H,5824
04/12/2020 22H,5817
04/12/2020 21H,5824
04/12/2020 20H,5810
04/12/2020 19H,5815
04/12/2020 18H,5815
04/12/2020 17H,5822
04/12/2020 16H,5838
04/12/2020 15H,5857
04/12/2020 14H,5878
04/12/2020 13H,5897
04/12/2020 12H,5902
04/12/2020 11H,5902
04/12/2020 10H,5911
04/12/2020 09H,5911
04/12/2020 08H,5909
04/12/2020 07H,5907
04/12/2020 06H,5910
04/12/2020 05H,5914
04/12/2020 04H,5902
04/12/2020 03H,5895
04/12/2020 02H,5901
04/12/2020 01H,5908
04/12/2020 00H,5908
04/11/2020 23H,5902
04/11/2020 22H,5905
04/11/2020 21H,5907
04/11/2020 20H,5911
04/11/2020 19H,5911
04/11/2020 18H,5914
04/11/2020 17H,5913
04/11/2020 16H,5913
04/11/2020 15H,5924
04/11/2020 14H,5932
04/11/2020 13H,5935
04/11/2020 12H,5932
04/11/2020 11H,5925
04/11/2020 10H,5930
04/11/2020 09H,5922
04/11/2020 08H,5917
04/11/2020 07H,5896
04/11/2020 06H,5876
04/11/2020 05H,5882
04/11/2020 04H,5884
04/11/2020 03H,5885
04/11/2020 02H,5889
04/11/2020 01H,5889
04/11/2020 00H,5884
04/10/2020 23H,5879
04/10/2020 22H,5879
04/10/2020 21H,5881
04/10/2020 20H,5876
04/10/2020 19H,5877
04/10/2020 18H,5878
04/10/2020 17H,5875
04/10/2020 16H,5886
04/10/2020 15H,5906
04/10/2020 14H,5914
04/10/2020 13H,5904
04/10/2020 12H,5906
04/10/2020 11H,5901
04/10/2020 10H,5899
04/10/2020 09H,5897
04/10/2020 08H,5884
04/10/2020 07H,5882
04/10/2020 06H,5868
04/10/2020 05H,5855
04/10/2020 04H,5847
04/10/2020 03H,5845
04/10/2020 02H,5832
04/10/2020 01H,5827
04/10/2020 00H,5819
04/9/2020 23H,5809
04/9/2020 22H,5808
04/9/2020 21H,5832
04/9/2020 20H,5853
04/9/2020 19H,5852
04/9/2020 18H,5866
04/9/2020 17H,5874
04/9/2020 16H,5868
04/9/2020 15H,5871
04/9/2020 14H,5874
04/9/2020 13H,5862
04/9/2020 12H,5873
04/9/2020 11H,5874
04/9/2020 10H,5871
04/9/2020 09H,5871
04/9/2020 08H,5874
04/9/2020 07H,5872
04/9/2020 06H,5869
04/9/2020 05H,5876
04/9/2020 04H,5876
04/9/2020 03H,5874
04/9/2020 02H,5874
04/9/2020 01H,5857
04/9/2020 00H,5845
04/8/2020 23H,5845
04/8/2020 22H,5846
04/8/2020 21H,5838
04/8/2020 20H,5837
04/8/2020 19H,5847
04/8/2020 18H,5845
04/8/2020 17H,5857
04/8/2020 16H,5863
04/8/2020 15H,5875
04/8/2020 14H,5885
04/8/2020 13H,5896
04/8/2020 12H,5898
04/8/2020 11H,5897
04/8/2020 10H,5910
04/8/2020 09H,5907
04/8/2020 08H,5900
04/8/2020 07H,5906
04/8/2020 06H,5900
04/8/2020 05H,5903
04/8/2020 04H,5898
04/8/2020 03H,5891
04/8/2020 02H,5892
04/8/2020 01H,5881
04/8/2020 00H,5876
04/7/2020 23H,5876
04/7/2020 22H,5873
04/7/2020 21H,5894
04/7/2020 20H,5892
04/7/2020 19H,5894
04/7/2020 18H,5901
04/7/2020 17H,5911
04/7/2020 16H,5925
04/7/2020 15H,5924
04/7/2020 14H,5934
04/7/2020 13H,5940
04/7/2020 12H,5939
04/7/2020 11H,5930
04/7/2020 10H,5932
04/7/2020 09H,5934
04/7/2020 08H,5933
04/7/2020 07H,5922
04/7/2020 06H,5924
04/7/2020 05H,5924
04/7/2020 04H,5926
04/7/2020 03H,5914
04/7/2020 02H,5927
04/7/2020 01H,5921
04/7/2020 00H,5910
04/6/2020 23H,5918
04/6/2020 22H,5914
04/6/2020 21H,5920
04/6/2020 20H,5915
04/6/2020 19H,5911
04/6/2020 18H,5911
04/6/2020 17H,5918
04/6/2020 16H,5923
04/6/2020 15H,5931
04/6/2020 14H,5948
04/6/2020 13H,5952
04/6/2020 12H,5955
04/6/2020 11H,5946
04/6/2020 10H,5940
04/6/2020 09H,5948
04/6/2020 08H,5934
04/6/2020 07H,5938
04/6/2020 06H,5935
04/6/2020 05H,5932
04/6/2020 04H,5927
04/6/2020 03H,5925
04/6/2020 02H,5929
04/6/2020 01H,5912
04/6/2020 00H,5917
04/5/2020 23H,5919
04/5/2020 22H,5919
04/5/2020 21H,5920
04/5/2020 20H,5922
04/5/2020 19H,5923
04/5/2020 18H,5903
04/5/2020 17H,5899
04/5/2020 16H,5898
04/5/2020 15H,5899
04/5/2020 14H,5892
04/5/2020 13H,5886
04/5/2020 12H,5878
04/5/2020 11H,5888
04/5/2020 10H,5883
04/5/2020 09H,5886
04/5/2020 08H,5874
04/5/2020 07H,5860
04/5/2020 06H,5861
04/5/2020 05H,5851
04/5/2020 04H,5855
04/5/2020 03H,5813
04/5/2020 02H,5813
04/5/2020 01H,5812
04/5/2020 00H,5816
04/4/2020 23H,5813
04/4/2020 22H,5816
04/4/2020 21H,5814
04/4/2020 20H,5815
04/4/2020 19H,5814
04/4/2020 18H,5823
04/4/2020 17H,5822
04/4/2020 16H,5827
04/4/2020 15H,5830
04/4/2020 14H,5827
04/4/2020 13H,5830
04/4/2020 12H,5827
04/4/2020 11H,5826
04/4/2020 10H,5850
04/4/2020 09H,5902
04/4/2020 08H,5961
04/4/2020 07H,5944
04/4/2020 06H,5948
04/4/2020 05H,5938
04/4/2020 04H,5942
04/4/2020 03H,5938
04/4/2020 02H,5945
04/4/2020 01H,5941
04/4/2020 00H,5934
04/3/2020 23H,5920
04/3/2020 22H,5923
04/3/2020 21H,5909
04/3/2020 20H,5905
04/3/2020 19H,5910
04/3/2020 18H,5906
04/3/2020 17H,5905
04/3/2020 16H,5899
04/3/2020 15H,5894
04/3/2020 14H,5892
04/3/2020 13H,5887
04/3/2020 12H,5881
04/3/2020 11H,5880
04/3/2020 10H,5877
04/3/2020 09H,5875
04/3/2020 08H,5884
04/3/2020 07H,5874
04/3/2020 06H,5877
04/3/2020 05H,5856
04/3/2020 04H,5833
04/3/2020 03H,5811
04/3/2020 02H,5797
04/3/2020 01H,5774
04/3/2020 00H,5756
04/2/2020 23H,5765
04/2/2020 22H,5753
04/2/2020 21H,5735
04/2/2020 20H,5729
04/2/2020 19H,5729
04/2/2020 18H,5719
04/2/2020 17H,5737
04/2/2020 16H,5741
04/2/2020 15H,5725
04/2/2020 14H,5714
04/2/2020 13H,5713
04/2/2020 12H,5709
04/2/2020 11H,5706
04/2/2020 10H,5714
04/2/2020 09H,5703
04/2/2020 08H,5667
04/2/2020 07H,5640
04/2/2020 06H,5591
04/2/2020 05H,5552
04/2/2020 04H,5518
04/2/2020 03H,5477
04/2/2020 02H,5445
