Net generation from natural gas for California (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390106&sdid=EBA.CAL-ALL.NG.NG.H
19:04:28 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.CAL-ALL.NG.NG.H megawatthours
12/3/2019 03H,16253
12/3/2019 02H,16209
12/3/2019 01H,16568
12/3/2019 00H,14810
12/2/2019 23H,14567
12/2/2019 22H,12722
12/2/2019 21H,11696
12/2/2019 20H,11135
12/2/2019 19H,11276
12/2/2019 18H,11327
12/2/2019 17H,12937
12/2/2019 16H,14026
12/2/2019 15H,14796
12/2/2019 14H,13142
12/2/2019 13H,12127
12/2/2019 12H,11387
12/2/2019 11H,10925
12/2/2019 10H,11205
12/2/2019 09H,11444
12/2/2019 08H,11047
12/2/2019 07H,11802
12/2/2019 06H,12889
12/2/2019 05H,13823
12/2/2019 04H,14157
12/2/2019 03H,14074
12/2/2019 02H,14034
12/2/2019 01H,13618
12/2/2019 00H,12430
12/1/2019 23H,11245
12/1/2019 22H,10974
12/1/2019 21H,9925
12/1/2019 20H,9922
12/1/2019 19H,9727
12/1/2019 18H,9669
12/1/2019 17H,9531
12/1/2019 16H,9404
12/1/2019 15H,9680
12/1/2019 14H,9670
12/1/2019 13H,9859
12/1/2019 12H,9787
12/1/2019 11H,9937
12/1/2019 10H,10201
12/1/2019 09H,10324
12/1/2019 08H,10812
12/1/2019 07H,11748
12/1/2019 06H,12458
12/1/2019 05H,12669
12/1/2019 04H,12565
12/1/2019 03H,12657
12/1/2019 02H,12924
12/1/2019 01H,13395
12/1/2019 00H,12675
11/30/2019 23H,12816
11/30/2019 22H,12026
11/30/2019 21H,11186
11/30/2019 20H,11124
11/30/2019 19H,11002
11/30/2019 18H,10775
11/30/2019 17H,9911
11/30/2019 16H,9966
11/30/2019 15H,10334
11/30/2019 14H,10494
11/30/2019 13H,10403
11/30/2019 12H,10426
11/30/2019 11H,10219
11/30/2019 10H,10343
11/30/2019 09H,10698
11/30/2019 08H,11068
11/30/2019 07H,11914
11/30/2019 06H,12844
11/30/2019 05H,13405
11/30/2019 04H,13481
11/30/2019 03H,13296
11/30/2019 02H,12987
11/30/2019 01H,12907
11/30/2019 00H,10979
11/29/2019 23H,8253
11/29/2019 22H,8270
11/29/2019 21H,7644
11/29/2019 20H,7682
11/29/2019 19H,7833
11/29/2019 18H,7408
11/29/2019 17H,7760
11/29/2019 16H,8924
11/29/2019 15H,9956
11/29/2019 14H,10114
11/29/2019 13H,9872
11/29/2019 12H,9538
11/29/2019 11H,9470
11/29/2019 10H,9688
11/29/2019 09H,10227
11/29/2019 08H,10907
11/29/2019 07H,11557
11/29/2019 06H,12237
11/29/2019 05H,12666
11/29/2019 04H,12309
11/29/2019 03H,12019
11/29/2019 02H,12496
11/29/2019 01H,12633
11/29/2019 00H,11761
11/28/2019 23H,12673
11/28/2019 22H,12301
11/28/2019 21H,11693
11/28/2019 20H,11097
11/28/2019 19H,10316
11/28/2019 18H,10581
11/28/2019 17H,10321
11/28/2019 16H,10497
11/28/2019 15H,10118
11/28/2019 14H,10057
11/28/2019 13H,9768
11/28/2019 12H,9766
11/28/2019 11H,9846
11/28/2019 10H,10052
11/28/2019 09H,9548
11/28/2019 08H,9987
11/28/2019 07H,11054
11/28/2019 06H,12438
11/28/2019 05H,13603
11/28/2019 04H,13941
11/28/2019 03H,13939
11/28/2019 02H,13743
11/28/2019 01H,13973
11/28/2019 00H,13023
11/27/2019 23H,12347
11/27/2019 22H,12542
11/27/2019 21H,12130
11/27/2019 20H,12273
11/27/2019 19H,12359
11/27/2019 18H,12052
11/27/2019 17H,12084
11/27/2019 16H,12238
11/27/2019 15H,12379
11/27/2019 14H,11535
11/27/2019 13H,9726
11/27/2019 12H,9392
11/27/2019 11H,9200
11/27/2019 10H,9724
11/27/2019 09H,10384
11/27/2019 08H,10615
11/27/2019 07H,11127
11/27/2019 06H,12048
11/27/2019 05H,13387
11/27/2019 04H,14069
11/27/2019 03H,14270
11/27/2019 02H,14641
11/27/2019 01H,14688
11/27/2019 00H,14268
11/26/2019 23H,13314
11/26/2019 22H,11762
11/26/2019 21H,11920
11/26/2019 20H,11645
11/26/2019 19H,11234
11/26/2019 18H,10986
11/26/2019 17H,10882
11/26/2019 16H,11655
11/26/2019 15H,13220
11/26/2019 14H,12661
11/26/2019 13H,11755
11/26/2019 12H,11187
11/26/2019 11H,10533
11/26/2019 10H,10288
11/26/2019 09H,10429
11/26/2019 08H,10470
11/26/2019 07H,10629
11/26/2019 06H,11501
11/26/2019 05H,12103
11/26/2019 04H,12219
11/26/2019 03H,12081
11/26/2019 02H,12837
11/26/2019 01H,12155
11/26/2019 00H,10558
11/25/2019 23H,8748
11/25/2019 22H,7772
11/25/2019 21H,7789
11/25/2019 20H,7982
11/25/2019 19H,8204
11/25/2019 18H,8206
11/25/2019 17H,8304
11/25/2019 16H,9197
11/25/2019 15H,9936
11/25/2019 14H,9556
11/25/2019 13H,9036
11/25/2019 12H,8193
11/25/2019 11H,8059
11/25/2019 10H,8563
11/25/2019 09H,8963
11/25/2019 08H,8983
11/25/2019 07H,9621
11/25/2019 06H,10877
11/25/2019 05H,11007
11/25/2019 04H,10633
11/25/2019 03H,11453
11/25/2019 02H,12045
11/25/2019 01H,11920
11/25/2019 00H,9235
11/24/2019 23H,7137
11/24/2019 22H,6451
11/24/2019 21H,6194
11/24/2019 20H,6147
11/24/2019 19H,6113
11/24/2019 18H,6089
11/24/2019 17H,6461
11/24/2019 16H,7006
11/24/2019 15H,8425
11/24/2019 14H,8489
11/24/2019 13H,8362
11/24/2019 12H,8436
11/24/2019 11H,8571
11/24/2019 10H,8702
11/24/2019 09H,8811
11/24/2019 08H,8752
11/24/2019 07H,9528
11/24/2019 06H,10491
11/24/2019 05H,10827
11/24/2019 04H,10834
11/24/2019 03H,11139
11/24/2019 02H,11358
11/24/2019 01H,11369
11/24/2019 00H,9548
11/23/2019 23H,7383
11/23/2019 22H,7205
11/23/2019 21H,7035
11/23/2019 20H,6577
11/23/2019 19H,6290
11/23/2019 18H,6455
11/23/2019 17H,7112
11/23/2019 16H,9277
11/23/2019 15H,10288
11/23/2019 14H,10543
11/23/2019 13H,10476
11/23/2019 12H,10109
11/23/2019 11H,9864
11/23/2019 10H,10085
11/23/2019 09H,10433
11/23/2019 08H,11507
11/23/2019 07H,12043
11/23/2019 06H,13353
11/23/2019 05H,13578
11/23/2019 04H,14083
11/23/2019 03H,14620
11/23/2019 02H,15184
11/23/2019 01H,15207
11/23/2019 00H,12811
11/22/2019 23H,10662
11/22/2019 22H,10546
11/22/2019 21H,10563
11/22/2019 20H,10481
11/22/2019 19H,10498
11/22/2019 18H,10307
11/22/2019 17H,10769
11/22/2019 16H,12194
11/22/2019 15H,14040
11/22/2019 14H,13301
11/22/2019 13H,11910
11/22/2019 12H,11764
11/22/2019 11H,11689
11/22/2019 10H,11312
11/22/2019 09H,11407
11/22/2019 08H,12571
11/22/2019 07H,13899
11/22/2019 06H,14939
11/22/2019 05H,15746
11/22/2019 04H,16330
11/22/2019 03H,16608
11/22/2019 02H,16790
11/22/2019 01H,16821
11/22/2019 00H,14414
11/21/2019 23H,12691
11/21/2019 22H,11536
11/21/2019 21H,10846
11/21/2019 20H,11361
11/21/2019 19H,11096
11/21/2019 18H,11043
11/21/2019 17H,11264
11/21/2019 16H,12660
11/21/2019 15H,13782
11/21/2019 14H,12743
11/21/2019 13H,11793
11/21/2019 12H,11544
11/21/2019 11H,11107
11/21/2019 10H,11184
11/21/2019 09H,11471
11/21/2019 08H,12660
11/21/2019 07H,13130
11/21/2019 06H,13768
11/21/2019 05H,14076
11/21/2019 04H,14388
11/21/2019 03H,14599
11/21/2019 02H,15023
11/21/2019 01H,14686
11/21/2019 00H,13377
11/20/2019 23H,12930
11/20/2019 22H,11986
11/20/2019 21H,11687
11/20/2019 20H,10715
11/20/2019 19H,11563
11/20/2019 18H,11862
11/20/2019 17H,11994
11/20/2019 16H,12071
11/20/2019 15H,12433
11/20/2019 14H,12058
11/20/2019 13H,10701
11/20/2019 12H,10105
11/20/2019 11H,10506
11/20/2019 10H,10731
11/20/2019 09H,10932
11/20/2019 08H,11497
11/20/2019 07H,12368
11/20/2019 06H,12739
11/20/2019 05H,13160
11/20/2019 04H,14275
11/20/2019 03H,14711
11/20/2019 02H,15158
11/20/2019 01H,14243
11/20/2019 00H,13038
11/19/2019 23H,12001
11/19/2019 22H,11184
11/19/2019 21H,10598
11/19/2019 20H,10635
11/19/2019 19H,10730
11/19/2019 18H,10807
11/19/2019 17H,11383
11/19/2019 16H,12071
11/19/2019 15H,12401
11/19/2019 14H,12466
11/19/2019 13H,10616
11/19/2019 12H,9743
11/19/2019 11H,9932
11/19/2019 10H,10539
11/19/2019 09H,10765
11/19/2019 08H,11752
11/19/2019 07H,12239
11/19/2019 06H,13658
11/19/2019 05H,15069
11/19/2019 04H,15660
11/19/2019 03H,16284
11/19/2019 02H,17022
11/19/2019 01H,17581
11/19/2019 00H,16114
11/18/2019 23H,13700
11/18/2019 22H,12901
11/18/2019 21H,11728
11/18/2019 20H,11230
11/18/2019 19H,10830
11/18/2019 18H,10321
11/18/2019 17H,10080
11/18/2019 16H,9939
11/18/2019 15H,11931
11/18/2019 14H,11718
11/18/2019 13H,11214
11/18/2019 12H,10389
11/18/2019 11H,10132
11/18/2019 10H,9994
11/18/2019 09H,9998
11/18/2019 08H,10353
11/18/2019 07H,11018
11/18/2019 06H,11980
11/18/2019 05H,12846
11/18/2019 04H,13277
11/18/2019 03H,13580
11/18/2019 02H,14194
11/18/2019 01H,13973
11/18/2019 00H,12170
11/17/2019 23H,10103
11/17/2019 22H,8303
11/17/2019 21H,7086
11/17/2019 20H,6830
11/17/2019 19H,6565
11/17/2019 18H,6745
11/17/2019 17H,6765
11/17/2019 16H,7321
11/17/2019 15H,8858
11/17/2019 14H,9597
11/17/2019 13H,9388
11/17/2019 12H,9557
11/17/2019 11H,9451
11/17/2019 10H,10222
11/17/2019 09H,10421
11/17/2019 08H,10750
11/17/2019 07H,11615
11/17/2019 06H,12101
11/17/2019 05H,12614
11/17/2019 04H,12788
11/17/2019 03H,13083
11/17/2019 02H,13611
11/17/2019 01H,13685
11/17/2019 00H,11733
11/16/2019 23H,9078
11/16/2019 22H,8024
11/16/2019 21H,6910
11/16/2019 20H,7080
11/16/2019 19H,6818
11/16/2019 18H,6598
11/16/2019 17H,7342
11/16/2019 16H,8546
11/16/2019 15H,10593
11/16/2019 14H,10929
11/16/2019 13H,10785
11/16/2019 12H,10701
11/16/2019 11H,10818
11/16/2019 10H,10943
11/16/2019 09H,11118
11/16/2019 08H,12047
11/16/2019 07H,12341
11/16/2019 06H,13697
11/16/2019 05H,14119
11/16/2019 04H,13935
11/16/2019 03H,13558
11/16/2019 02H,14508
11/16/2019 01H,14387
11/16/2019 00H,13264
11/15/2019 23H,11289
11/15/2019 22H,11320
11/15/2019 21H,9988
11/15/2019 20H,10140
11/15/2019 19H,10060
11/15/2019 18H,9705
11/15/2019 17H,9961
11/15/2019 16H,11018
11/15/2019 15H,12204
11/15/2019 14H,12003
11/15/2019 13H,11403
11/15/2019 12H,11832
11/15/2019 11H,11745
11/15/2019 10H,11966
11/15/2019 09H,11840
11/15/2019 08H,11996
11/15/2019 07H,12607
11/15/2019 06H,13464
11/15/2019 05H,14440
11/15/2019 04H,14698
11/15/2019 03H,15171
11/15/2019 02H,15838
11/15/2019 01H,15885
11/15/2019 00H,14107
11/14/2019 23H,12616
11/14/2019 22H,11599
11/14/2019 21H,10334
11/14/2019 20H,10336
11/14/2019 19H,10234
11/14/2019 18H,10275
11/14/2019 17H,10298
11/14/2019 16H,10986
11/14/2019 15H,12287
11/14/2019 14H,12236
11/14/2019 13H,10992
11/14/2019 12H,10707
11/14/2019 11H,10518
11/14/2019 10H,10453
11/14/2019 09H,10735
11/14/2019 08H,11489
11/14/2019 07H,11753
11/14/2019 06H,12780
11/14/2019 05H,13863
11/14/2019 04H,14470
11/14/2019 03H,14867
11/14/2019 02H,15646
11/14/2019 01H,16326
11/14/2019 00H,14572
11/13/2019 23H,13145
11/13/2019 22H,12400
11/13/2019 21H,11056
11/13/2019 20H,10611
11/13/2019 19H,10562
11/13/2019 18H,10472
11/13/2019 17H,10560
11/13/2019 16H,11768
11/13/2019 15H,12177
11/13/2019 14H,12286
11/13/2019 13H,11434
11/13/2019 12H,11210
11/13/2019 11H,11183
11/13/2019 10H,11144
11/13/2019 09H,11587
11/13/2019 08H,12111
11/13/2019 07H,12182
11/13/2019 06H,13421
11/13/2019 05H,14033
11/13/2019 04H,15001
11/13/2019 03H,15394
11/13/2019 02H,16271
11/13/2019 01H,16234
11/13/2019 00H,14306
11/12/2019 23H,12419
11/12/2019 22H,11839
11/12/2019 21H,11221
11/12/2019 20H,10584
11/12/2019 19H,10030
11/12/2019 18H,10109
11/12/2019 17H,10454
11/12/2019 16H,10981
11/12/2019 15H,12560
11/12/2019 14H,12310
11/12/2019 13H,11387
11/12/2019 12H,11147
11/12/2019 11H,11139
11/12/2019 10H,11251
11/12/2019 09H,11762
11/12/2019 08H,12337
11/12/2019 07H,13334
11/12/2019 06H,14462
11/12/2019 05H,14916
11/12/2019 04H,15066
11/12/2019 03H,15595
11/12/2019 02H,16635
11/12/2019 01H,16800
11/12/2019 00H,14017
11/11/2019 23H,11657
11/11/2019 22H,9977
11/11/2019 21H,9564
11/11/2019 20H,8777
11/11/2019 19H,8970
11/11/2019 18H,8428
11/11/2019 17H,8754
11/11/2019 16H,9269
11/11/2019 15H,11188
11/11/2019 14H,11053
11/11/2019 13H,10794
11/11/2019 12H,10517
11/11/2019 11H,10671
11/11/2019 10H,10962
11/11/2019 09H,11654
11/11/2019 08H,12355
11/11/2019 07H,12816
11/11/2019 06H,13291
11/11/2019 05H,13480
11/11/2019 04H,13741
11/11/2019 03H,13791
11/11/2019 02H,14731
11/11/2019 01H,14718
11/11/2019 00H,12294
11/10/2019 23H,9447
11/10/2019 22H,8381
11/10/2019 21H,7478
11/10/2019 20H,7074
11/10/2019 19H,7028
11/10/2019 18H,6900
11/10/2019 17H,7153
11/10/2019 16H,7772
11/10/2019 15H,10218
11/10/2019 14H,10583
11/10/2019 13H,10443
11/10/2019 12H,10535
11/10/2019 11H,10581
11/10/2019 10H,10695
11/10/2019 09H,10939
11/10/2019 08H,11662
11/10/2019 07H,12724
11/10/2019 06H,13114
11/10/2019 05H,13599
11/10/2019 04H,13851
11/10/2019 03H,14128
11/10/2019 02H,14643
11/10/2019 01H,15284
11/10/2019 00H,13153
11/9/2019 23H,10000
11/9/2019 22H,9501
11/9/2019 21H,9319
11/9/2019 20H,8889
11/9/2019 19H,8527
11/9/2019 18H,8066
11/9/2019 17H,7698
11/9/2019 16H,8522
11/9/2019 15H,10770
11/9/2019 14H,11358
11/9/2019 13H,10815
11/9/2019 12H,10949
11/9/2019 11H,11066
11/9/2019 10H,11161
11/9/2019 09H,11542
11/9/2019 08H,12545
11/9/2019 07H,13258
11/9/2019 06H,14263
11/9/2019 05H,15258
11/9/2019 04H,15586
11/9/2019 03H,16448
11/9/2019 02H,16854
11/9/2019 01H,17125
11/9/2019 00H,15652
11/8/2019 23H,11727
11/8/2019 22H,11567
11/8/2019 21H,10879
11/8/2019 20H,10407
11/8/2019 19H,10169
11/8/2019 18H,10301
11/8/2019 17H,10513
11/8/2019 16H,10940
11/8/2019 15H,12946
11/8/2019 14H,13265
11/8/2019 13H,12232
11/8/2019 12H,11772
11/8/2019 11H,11680
11/8/2019 10H,11814
11/8/2019 09H,11980
11/8/2019 08H,12968
11/8/2019 07H,13829
11/8/2019 06H,15137
11/8/2019 05H,15904
11/8/2019 04H,16830
11/8/2019 03H,17678
11/8/2019 02H,18011
11/8/2019 01H,18115
11/8/2019 00H,15681
11/7/2019 23H,11828
11/7/2019 22H,11095
11/7/2019 21H,10696
11/7/2019 20H,10413
11/7/2019 19H,10255
11/7/2019 18H,10277
11/7/2019 17H,10900
11/7/2019 16H,11889
11/7/2019 15H,14185
11/7/2019 14H,14347
11/7/2019 13H,13051
11/7/2019 12H,12529
11/7/2019 11H,12574
11/7/2019 10H,12743
11/7/2019 09H,12973
11/7/2019 08H,12929
11/7/2019 07H,13807
11/7/2019 06H,15220
11/7/2019 05H,16057
11/7/2019 04H,16919
11/7/2019 03H,17028
11/7/2019 02H,17501
11/7/2019 01H,17690
11/7/2019 00H,14818
11/6/2019 23H,12500
11/6/2019 22H,11513
11/6/2019 21H,11301
11/6/2019 20H,10910
11/6/2019 19H,10475
11/6/2019 18H,10763
11/6/2019 17H,11504
11/6/2019 16H,12182
11/6/2019 15H,14006
11/6/2019 14H,14631
11/6/2019 13H,12885
11/6/2019 12H,12657
11/6/2019 11H,12557
11/6/2019 10H,12603
11/6/2019 09H,12796
11/6/2019 08H,12808
11/6/2019 07H,14116
11/6/2019 06H,15135
11/6/2019 05H,16936
11/6/2019 04H,17713
11/6/2019 03H,18520
11/6/2019 02H,18911
11/6/2019 01H,19211
11/6/2019 00H,16823
11/5/2019 23H,12686
11/5/2019 22H,11091
11/5/2019 21H,10630
11/5/2019 20H,10828
11/5/2019 19H,10504
11/5/2019 18H,10641
11/5/2019 17H,11051
11/5/2019 16H,12314
11/5/2019 15H,14507
11/5/2019 14H,14909
11/5/2019 13H,13600
11/5/2019 12H,12961
11/5/2019 11H,13022
11/5/2019 10H,12981
11/5/2019 09H,12963
11/5/2019 08H,13584
11/5/2019 07H,14217
11/5/2019 06H,15344
11/5/2019 05H,17113
11/5/2019 04H,18332
11/5/2019 03H,18949
11/5/2019 02H,19406
11/5/2019 01H,19443
11/5/2019 00H,16888
11/4/2019 23H,13074
11/4/2019 22H,11129
11/4/2019 21H,11293
11/4/2019 20H,10948
11/4/2019 19H,10481
11/4/2019 18H,10629
11/4/2019 17H,10896
11/4/2019 16H,10864
11/4/2019 15H,14652
11/4/2019 14H,15157
11/4/2019 13H,13034
11/4/2019 12H,12253
11/4/2019 11H,12044
11/4/2019 10H,12029
11/4/2019 09H,12267
11/4/2019 08H,11659
11/4/2019 07H,13167
11/4/2019 06H,14371
11/4/2019 05H,15365
11/4/2019 04H,16350
11/4/2019 03H,17208
11/4/2019 02H,16179
11/4/2019 01H,15816
11/4/2019 00H,12813
11/3/2019 23H,8756
11/3/2019 22H,7595
11/3/2019 21H,7050
11/3/2019 20H,6871
11/3/2019 19H,6589
11/3/2019 18H,7088
11/3/2019 17H,7553
11/3/2019 16H,9120
11/3/2019 15H,11145
11/3/2019 14H,12177
11/3/2019 13H,12126
11/3/2019 12H,11605
11/3/2019 11H,11523
11/3/2019 10H,11614
11/3/2019 09H,12123
11/3/2019 08H,12372
11/3/2019 07H,13175
11/3/2019 06H,13802
11/3/2019 05H,14474
11/3/2019 04H,15220
11/3/2019 03H,15430
11/3/2019 02H,15688
11/3/2019 01H,16131
11/3/2019 00H,13589
11/2/2019 23H,10484
11/2/2019 22H,7985
11/2/2019 21H,7495
11/2/2019 20H,7163
11/2/2019 19H,6538
11/2/2019 18H,6799
11/2/2019 17H,7699
11/2/2019 16H,9352
11/2/2019 15H,12937
11/2/2019 14H,13803
11/2/2019 13H,12858
11/2/2019 12H,12932
11/2/2019 11H,12630
11/2/2019 10H,12692
11/2/2019 09H,12944
11/2/2019 08H,13617
11/2/2019 07H,13743
11/2/2019 06H,14580
11/2/2019 05H,15957
11/2/2019 04H,16864
11/2/2019 03H,16927
11/2/2019 02H,17329
11/2/2019 01H,16998
11/2/2019 00H,14761
11/1/2019 23H,11625
11/1/2019 22H,10580
11/1/2019 21H,9942
11/1/2019 20H,9636
11/1/2019 19H,9964
11/1/2019 18H,10172
11/1/2019 17H,10628
11/1/2019 16H,12709
11/1/2019 15H,16227
11/1/2019 14H,18044
11/1/2019 13H,15959
11/1/2019 12H,14130
11/1/2019 11H,13913
11/1/2019 10H,13712
11/1/2019 09H,13787
11/1/2019 08H,14228
11/1/2019 07H,14576
11/1/2019 06H,15131
11/1/2019 05H,16462
11/1/2019 04H,16458
11/1/2019 03H,16550
11/1/2019 02H,17460
11/1/2019 01H,17895
11/1/2019 00H,15490
10/31/2019 23H,12024
10/31/2019 22H,11351
10/31/2019 21H,10760
10/31/2019 20H,10686
10/31/2019 19H,10980
10/31/2019 18H,11216
10/31/2019 17H,11600
10/31/2019 16H,12584
10/31/2019 15H,16531
10/31/2019 14H,18172
10/31/2019 13H,15962
10/31/2019 12H,14603
10/31/2019 11H,13512
10/31/2019 10H,13374
10/31/2019 09H,13216
10/31/2019 08H,13251
10/31/2019 07H,14006
10/31/2019 06H,15140
10/31/2019 05H,15989
10/31/2019 04H,16744
10/31/2019 03H,17232
10/31/2019 02H,17496
10/31/2019 01H,16582
10/31/2019 00H,14302
10/30/2019 23H,11372
10/30/2019 22H,10214
10/30/2019 21H,9649
10/30/2019 20H,9946
10/30/2019 19H,9668
10/30/2019 18H,9702
10/30/2019 17H,10189
10/30/2019 16H,11800
10/30/2019 15H,15200
10/30/2019 14H,16416
10/30/2019 13H,14648
10/30/2019 12H,13570
10/30/2019 11H,12950
10/30/2019 10H,12521
10/30/2019 09H,11958
10/30/2019 08H,12228
10/30/2019 07H,12848
10/30/2019 06H,13949
10/30/2019 05H,14974
10/30/2019 04H,16020
10/30/2019 03H,17004
10/30/2019 02H,17493
10/30/2019 01H,16294
10/30/2019 00H,12973
10/29/2019 23H,10085
10/29/2019 22H,8843
10/29/2019 21H,8926
10/29/2019 20H,8448
10/29/2019 19H,7967
10/29/2019 18H,7529
10/29/2019 17H,7765
10/29/2019 16H,8967
10/29/2019 15H,12632
10/29/2019 14H,14159
10/29/2019 13H,12932
10/29/2019 12H,11673
10/29/2019 11H,11005
10/29/2019 10H,10586
10/29/2019 09H,10293
10/29/2019 08H,10863
10/29/2019 07H,11656
10/29/2019 06H,12864
10/29/2019 05H,14335
10/29/2019 04H,16054
10/29/2019 03H,16437
10/29/2019 02H,17520
10/29/2019 01H,16968
10/29/2019 00H,14091
10/28/2019 23H,11307
10/28/2019 22H,9473
10/28/2019 21H,8601
10/28/2019 20H,8077
10/28/2019 19H,8008
10/28/2019 18H,7858
10/28/2019 17H,8494
10/28/2019 16H,9438
10/28/2019 15H,12447
10/28/2019 14H,13167
10/28/2019 13H,11468
10/28/2019 12H,10378
10/28/2019 11H,9945
10/28/2019 10H,9225
10/28/2019 09H,9050
10/28/2019 08H,9235
10/28/2019 07H,9535
10/28/2019 06H,9996
10/28/2019 05H,11845
10/28/2019 04H,12928
10/28/2019 03H,13299
10/28/2019 02H,13235
10/28/2019 01H,11668
10/28/2019 00H,9049
10/27/2019 23H,6234
10/27/2019 22H,4498
10/27/2019 21H,4037
10/27/2019 20H,3371
10/27/2019 19H,3184
10/27/2019 18H,3289
10/27/2019 17H,3886
10/27/2019 16H,4372
10/27/2019 15H,6591
10/27/2019 14H,8555
10/27/2019 13H,8116
10/27/2019 12H,7866
10/27/2019 11H,8286
10/27/2019 10H,8317
10/27/2019 09H,8715
10/27/2019 08H,9691
10/27/2019 07H,10736
10/27/2019 06H,11859
10/27/2019 05H,12102
10/27/2019 04H,12909
10/27/2019 03H,13938
10/27/2019 02H,14848
10/27/2019 01H,14884
10/27/2019 00H,12495
10/26/2019 23H,9687
10/26/2019 22H,7637
10/26/2019 21H,6178
10/26/2019 20H,5644
10/26/2019 19H,5664
10/26/2019 18H,5403
10/26/2019 17H,5490
10/26/2019 16H,6640
10/26/2019 15H,9140
10/26/2019 14H,10604
10/26/2019 13H,10093
10/26/2019 12H,9980
10/26/2019 11H,10268
10/26/2019 10H,10714
10/26/2019 09H,11334
10/26/2019 08H,12065
10/26/2019 07H,14069
10/26/2019 06H,14969
10/26/2019 05H,15787
10/26/2019 04H,17490
10/26/2019 03H,18797
10/26/2019 02H,20194
10/26/2019 01H,20835
10/26/2019 00H,18820
10/25/2019 23H,15727
10/25/2019 22H,14098
10/25/2019 21H,13169
10/25/2019 20H,12340
10/25/2019 19H,11621
10/25/2019 18H,11095
10/25/2019 17H,10974
10/25/2019 16H,11413
10/25/2019 15H,13317
10/25/2019 14H,14523
10/25/2019 13H,13555
10/25/2019 12H,12892
10/25/2019 11H,12447
10/25/2019 10H,12303
10/25/2019 09H,12752
10/25/2019 08H,13197
10/25/2019 07H,14390
10/25/2019 06H,15989
10/25/2019 05H,17825
10/25/2019 04H,19340
10/25/2019 03H,20550
10/25/2019 02H,22089
10/25/2019 01H,21852
10/25/2019 00H,20029
10/24/2019 23H,17095
10/24/2019 22H,14472
10/24/2019 21H,13224
10/24/2019 20H,11646
10/24/2019 19H,10416
10/24/2019 18H,9990
10/24/2019 17H,9647
10/24/2019 16H,9932
10/24/2019 15H,12485
10/24/2019 14H,13457
10/24/2019 13H,12052
10/24/2019 12H,10922
10/24/2019 11H,10766
10/24/2019 10H,10796
10/24/2019 09H,11123
10/24/2019 08H,12089
10/24/2019 07H,13421
10/24/2019 06H,14337
10/24/2019 05H,16182
10/24/2019 04H,17415
10/24/2019 03H,18331
10/24/2019 02H,19577
10/24/2019 01H,19922
10/24/2019 00H,19000
10/23/2019 23H,16141
10/23/2019 22H,14152
10/23/2019 21H,13231
10/23/2019 20H,12255
10/23/2019 19H,11374
10/23/2019 18H,10929
10/23/2019 17H,10417
10/23/2019 16H,10432
10/23/2019 15H,13890
10/23/2019 14H,15293
10/23/2019 13H,13424
10/23/2019 12H,12456
10/23/2019 11H,11759
10/23/2019 10H,11669
10/23/2019 09H,11876
10/23/2019 08H,12296
10/23/2019 07H,13083
10/23/2019 06H,13804
10/23/2019 05H,15726
10/23/2019 04H,17228
10/23/2019 03H,18881
10/23/2019 02H,21220
10/23/2019 01H,21663
10/23/2019 00H,18944
10/22/2019 23H,15623
10/22/2019 22H,13670
10/22/2019 21H,13036
10/22/2019 20H,12587
10/22/2019 19H,10451
10/22/2019 18H,9964
10/22/2019 17H,9596
10/22/2019 16H,9764
10/22/2019 15H,12249
10/22/2019 14H,13837
10/22/2019 13H,12163
10/22/2019 12H,11434
10/22/2019 11H,11039
10/22/2019 10H,11398
10/22/2019 09H,11966
10/22/2019 08H,12237
10/22/2019 07H,13069
10/22/2019 06H,14480
10/22/2019 05H,16191
10/22/2019 04H,17082
10/22/2019 03H,17891
10/22/2019 02H,18869
10/22/2019 01H,18810
10/22/2019 00H,16065
10/21/2019 23H,13642
10/21/2019 22H,12389
10/21/2019 21H,11478
10/21/2019 20H,10634
10/21/2019 19H,9683
10/21/2019 18H,9540
10/21/2019 17H,9365
10/21/2019 16H,10112
10/21/2019 15H,12165
10/21/2019 14H,12698
10/21/2019 13H,12025
10/21/2019 12H,10870
10/21/2019 11H,10193
10/21/2019 10H,9734
10/21/2019 09H,9779
10/21/2019 08H,9912
10/21/2019 07H,11166
10/21/2019 06H,11753
10/21/2019 05H,12708
10/21/2019 04H,13005
10/21/2019 03H,13708
10/21/2019 02H,14231
10/21/2019 01H,13922
10/21/2019 00H,10946
10/20/2019 23H,7937
