Net generation from solar for Tennessee (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390117&sdid=EBA.TEN-ALL.NG.SUN.H
19:23:41 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.TEN-ALL.NG.SUN.H megawatthours
05/16/2019 21H,212
05/16/2019 20H,213
05/16/2019 19H,197
05/16/2019 18H,228
05/16/2019 17H,235
05/16/2019 16H,232
05/16/2019 15H,222
05/16/2019 14H,200
05/16/2019 13H,110
05/16/2019 12H,24
05/16/2019 11H,0
05/16/2019 10H,-1
05/16/2019 09H,0
05/16/2019 08H,0
05/16/2019 07H,0
05/16/2019 06H,-1
05/16/2019 05H,0
05/16/2019 04H,-2
05/16/2019 03H,0
05/16/2019 02H,5
05/16/2019 01H,8
05/16/2019 00H,26
05/15/2019 23H,109
05/15/2019 22H,158
05/15/2019 21H,197
05/15/2019 20H,179
05/15/2019 19H,137
05/15/2019 18H,93
05/15/2019 17H,149
05/15/2019 16H,160
05/15/2019 15H,157
05/15/2019 14H,136
05/15/2019 13H,78
05/15/2019 12H,14
05/15/2019 11H,0
05/15/2019 10H,0
05/15/2019 09H,0
05/15/2019 08H,-1
05/15/2019 07H,0
05/15/2019 06H,0
05/15/2019 05H,0
05/15/2019 04H,-1
05/15/2019 03H,-2
05/15/2019 02H,0
05/15/2019 01H,10
05/15/2019 00H,101
05/14/2019 23H,194
05/14/2019 22H,226
05/14/2019 21H,227
05/14/2019 20H,214
05/14/2019 19H,266
05/14/2019 18H,239
05/14/2019 17H,235
05/14/2019 16H,276
05/14/2019 15H,197
05/14/2019 14H,178
05/14/2019 13H,119
05/14/2019 12H,25
05/14/2019 11H,0
05/14/2019 10H,0
05/14/2019 09H,0
05/14/2019 08H,-1
05/14/2019 07H,-1
05/14/2019 06H,0
05/14/2019 05H,0
05/14/2019 04H,-1
05/14/2019 03H,0
05/14/2019 02H,0
05/14/2019 01H,10
05/14/2019 00H,85
05/13/2019 23H,138
05/13/2019 22H,166
05/13/2019 21H,174
05/13/2019 20H,177
05/13/2019 19H,194
05/13/2019 18H,213
05/13/2019 17H,206
05/13/2019 16H,177
05/13/2019 15H,114
05/13/2019 14H,90
05/13/2019 13H,81
05/13/2019 12H,18
05/13/2019 11H,-1
05/13/2019 10H,0
05/13/2019 09H,0
05/13/2019 08H,0
05/13/2019 07H,0
05/13/2019 06H,0
05/13/2019 05H,0
05/13/2019 04H,-1
05/13/2019 03H,0
05/13/2019 02H,0
05/13/2019 01H,8
05/13/2019 00H,58
05/12/2019 23H,105
05/12/2019 22H,86
05/12/2019 21H,91
05/12/2019 20H,147
05/12/2019 19H,162
05/12/2019 18H,173
05/12/2019 17H,139
05/12/2019 16H,78
05/12/2019 15H,56
05/12/2019 14H,24
05/12/2019 13H,14
05/12/2019 12H,2
05/12/2019 11H,-2
05/12/2019 10H,0
05/12/2019 09H,0
05/12/2019 08H,0
05/12/2019 07H,-1
05/12/2019 06H,0
05/12/2019 05H,0
05/12/2019 04H,0
05/12/2019 03H,4
05/12/2019 02H,1
05/12/2019 01H,2
05/12/2019 00H,12
05/11/2019 23H,23
05/11/2019 22H,38
05/11/2019 21H,56
05/11/2019 20H,56
05/11/2019 19H,52
05/11/2019 18H,42
05/11/2019 17H,63
05/11/2019 16H,65
05/11/2019 15H,49
05/11/2019 14H,32
05/11/2019 13H,19
05/11/2019 12H,1
05/11/2019 11H,-2
05/11/2019 10H,0
05/11/2019 09H,0
05/11/2019 08H,0
05/11/2019 07H,-1
05/11/2019 06H,-1
05/11/2019 05H,0
05/11/2019 04H,1
05/11/2019 03H,1
05/11/2019 02H,1
05/11/2019 01H,1
05/11/2019 00H,6
05/10/2019 23H,17
05/10/2019 22H,20
05/10/2019 21H,38
05/10/2019 20H,53
05/10/2019 19H,83
05/10/2019 18H,110
05/10/2019 17H,106
05/10/2019 16H,73
05/10/2019 15H,42
05/10/2019 14H,24
05/10/2019 13H,11
05/10/2019 12H,1
05/10/2019 11H,0
05/10/2019 10H,-2
05/10/2019 09H,0
05/10/2019 08H,-1
05/10/2019 07H,0
05/10/2019 06H,0
05/10/2019 05H,-1
05/10/2019 04H,0
05/10/2019 03H,0
05/10/2019 02H,0
05/10/2019 01H,6
05/10/2019 00H,21
05/9/2019 23H,28
05/9/2019 22H,33
05/9/2019 21H,56
05/9/2019 20H,86
05/9/2019 19H,118
05/9/2019 18H,85
05/9/2019 17H,44
05/9/2019 16H,23
05/9/2019 15H,5
05/9/2019 14H,2
05/9/2019 13H,4
05/9/2019 12H,0
05/9/2019 11H,-2
05/9/2019 10H,0
05/9/2019 09H,0
05/9/2019 08H,0
05/9/2019 07H,-1
05/9/2019 06H,0
05/9/2019 05H,0
05/9/2019 04H,0
05/9/2019 03H,0
05/9/2019 02H,0
05/9/2019 01H,1
05/9/2019 00H,35
05/8/2019 23H,103
05/8/2019 22H,161
05/8/2019 21H,186
05/8/2019 20H,219
05/8/2019 19H,233
05/8/2019 18H,237
05/8/2019 17H,222
05/8/2019 16H,211
05/8/2019 15H,239
05/8/2019 14H,175
05/8/2019 13H,84
05/8/2019 12H,10
05/8/2019 11H,-1
05/8/2019 10H,0
05/8/2019 09H,-2
05/8/2019 08H,-1
05/8/2019 07H,0
05/8/2019 06H,0
05/8/2019 05H,0
05/8/2019 04H,0
05/8/2019 03H,0
05/8/2019 02H,0
05/8/2019 01H,8
05/8/2019 00H,80
05/7/2019 23H,169
05/7/2019 22H,209
05/7/2019 21H,203
05/7/2019 20H,215
05/7/2019 19H,224
05/7/2019 18H,232
05/7/2019 17H,227
05/7/2019 16H,206
05/7/2019 15H,183
05/7/2019 14H,116
05/7/2019 13H,78
05/7/2019 12H,19
05/7/2019 11H,0
05/7/2019 10H,0
05/7/2019 09H,0
05/7/2019 08H,-2
05/7/2019 07H,0
05/7/2019 06H,0
05/7/2019 05H,0
05/7/2019 04H,0
05/7/2019 03H,0
05/7/2019 02H,0
05/7/2019 01H,5
05/7/2019 00H,79
05/6/2019 23H,141
05/6/2019 22H,172
05/6/2019 21H,230
05/6/2019 20H,220
05/6/2019 19H,223
05/6/2019 18H,216
05/6/2019 17H,253
05/6/2019 16H,222
05/6/2019 15H,227
05/6/2019 14H,212
05/6/2019 13H,128
05/6/2019 12H,21
05/6/2019 11H,-1
05/6/2019 10H,0
05/6/2019 09H,0
05/6/2019 08H,-1
05/6/2019 07H,-2
05/6/2019 06H,0
05/6/2019 05H,0
05/6/2019 04H,0
05/6/2019 03H,-1
05/6/2019 02H,0
05/6/2019 01H,10
05/6/2019 00H,84
05/5/2019 23H,174
05/5/2019 22H,194
05/5/2019 21H,198
05/5/2019 20H,200
05/5/2019 19H,197
05/5/2019 18H,176
05/5/2019 17H,130
05/5/2019 16H,92
05/5/2019 15H,71
05/5/2019 14H,74
05/5/2019 13H,19
05/5/2019 12H,3
05/5/2019 11H,0
05/5/2019 10H,0
05/5/2019 09H,-1
05/5/2019 08H,-1
05/5/2019 07H,0
05/5/2019 06H,-2
05/5/2019 05H,0
05/5/2019 04H,0
05/5/2019 03H,0
05/5/2019 02H,0
05/5/2019 01H,0
05/5/2019 00H,5
05/4/2019 23H,12
05/4/2019 22H,27
05/4/2019 21H,37
05/4/2019 20H,36
05/4/2019 19H,38
05/4/2019 18H,83
05/4/2019 17H,92
05/4/2019 16H,105
05/4/2019 15H,63
05/4/2019 14H,30
05/4/2019 13H,14
05/4/2019 12H,1
05/4/2019 11H,0
05/4/2019 10H,0
05/4/2019 09H,0
05/4/2019 08H,-1
05/4/2019 07H,0
05/4/2019 06H,-2
05/4/2019 05H,0
05/4/2019 04H,0
05/4/2019 03H,0
05/4/2019 02H,0
05/4/2019 01H,2
05/4/2019 00H,17
05/3/2019 23H,26
05/3/2019 22H,44
05/3/2019 21H,81
05/3/2019 20H,126
05/3/2019 19H,143
05/3/2019 18H,168
05/3/2019 17H,148
05/3/2019 16H,102
05/3/2019 15H,62
05/3/2019 14H,48
05/3/2019 13H,38
05/3/2019 12H,3
05/3/2019 11H,0
05/3/2019 10H,0
05/3/2019 09H,-1
05/3/2019 08H,0
05/3/2019 07H,0
05/3/2019 06H,-1
05/3/2019 05H,-2
05/3/2019 04H,0
05/3/2019 03H,0
05/3/2019 02H,-1
05/3/2019 01H,2
05/3/2019 00H,28
05/2/2019 23H,66
05/2/2019 22H,105
05/2/2019 21H,139
05/2/2019 20H,171
05/2/2019 19H,176
05/2/2019 18H,159
05/2/2019 17H,166
05/2/2019 16H,147
05/2/2019 15H,148
05/2/2019 14H,141
05/2/2019 13H,87
05/2/2019 12H,9
05/2/2019 11H,0
05/2/2019 10H,-2
05/2/2019 09H,0
05/2/2019 08H,0
05/2/2019 07H,0
05/2/2019 06H,0
05/2/2019 05H,0
05/2/2019 04H,-2
05/2/2019 03H,-1
05/2/2019 02H,0
05/2/2019 01H,6
05/2/2019 00H,102
05/1/2019 23H,100
05/1/2019 22H,105
05/1/2019 21H,87
05/1/2019 20H,105
05/1/2019 19H,109
05/1/2019 18H,121
05/1/2019 17H,132
05/1/2019 16H,122
05/1/2019 15H,101
05/1/2019 14H,61
05/1/2019 13H,45
05/1/2019 12H,6
05/1/2019 11H,0
05/1/2019 10H,0
05/1/2019 09H,0
05/1/2019 08H,0
05/1/2019 07H,-1
05/1/2019 06H,0
05/1/2019 05H,0
05/1/2019 04H,-2
05/1/2019 03H,0
05/1/2019 02H,-1
05/1/2019 01H,2
05/1/2019 00H,32
04/30/2019 23H,94
04/30/2019 22H,120
04/30/2019 21H,182
04/30/2019 20H,176
04/30/2019 19H,164
04/30/2019 18H,169
04/30/2019 17H,177
04/30/2019 16H,178
04/30/2019 15H,186
04/30/2019 14H,126
04/30/2019 13H,52
04/30/2019 12H,8
04/30/2019 11H,0
04/30/2019 10H,0
04/30/2019 09H,0
04/30/2019 08H,-1
04/30/2019 07H,0
04/30/2019 06H,0
04/30/2019 05H,0
04/30/2019 04H,-1
04/30/2019 03H,-2
04/30/2019 02H,0
04/30/2019 01H,2
04/30/2019 00H,60
04/29/2019 23H,144
04/29/2019 22H,194
04/29/2019 21H,216
04/29/2019 20H,229
04/29/2019 19H,209
04/29/2019 18H,200
04/29/2019 17H,189
04/29/2019 16H,176
04/29/2019 15H,185
04/29/2019 14H,153
04/29/2019 13H,79
04/29/2019 12H,10
04/29/2019 11H,-1
04/29/2019 10H,0
04/29/2019 09H,-1
04/29/2019 08H,0
04/29/2019 07H,0
04/29/2019 06H,-1
04/29/2019 05H,0
04/29/2019 04H,0
04/29/2019 03H,0
04/29/2019 02H,53
04/29/2019 01H,19
04/29/2019 00H,88
04/28/2019 23H,184
04/28/2019 22H,194
04/28/2019 21H,211
04/28/2019 20H,236
04/28/2019 19H,245
04/28/2019 18H,241
04/28/2019 17H,240
04/28/2019 16H,238
04/28/2019 15H,229
04/28/2019 14H,192
04/28/2019 13H,58
04/28/2019 12H,5
04/28/2019 11H,0
04/28/2019 10H,0
04/28/2019 09H,0
04/28/2019 08H,-1
04/28/2019 07H,0
04/28/2019 06H,0
04/28/2019 05H,0
04/28/2019 04H,-1
04/28/2019 03H,0
04/28/2019 02H,0
04/28/2019 01H,1
04/28/2019 00H,48
04/27/2019 23H,87
04/27/2019 22H,85
04/27/2019 21H,159
04/27/2019 20H,181
04/27/2019 19H,195
04/27/2019 18H,216
04/27/2019 17H,217
04/27/2019 16H,238
04/27/2019 15H,175
04/27/2019 14H,154
04/27/2019 13H,94
04/27/2019 12H,15
04/27/2019 11H,-1
04/27/2019 10H,0
04/27/2019 09H,0
04/27/2019 08H,-1
04/27/2019 07H,0
04/27/2019 06H,0
04/27/2019 05H,0
04/27/2019 04H,0
04/27/2019 03H,0
04/27/2019 02H,0
04/27/2019 01H,6
04/27/2019 00H,86
04/26/2019 23H,198
04/26/2019 22H,233
04/26/2019 21H,257
04/26/2019 20H,245
04/26/2019 19H,247
04/26/2019 18H,247
04/26/2019 17H,291
04/26/2019 16H,243
04/26/2019 15H,231
04/26/2019 14H,213
04/26/2019 13H,105
04/26/2019 12H,9
04/26/2019 11H,-2
04/26/2019 10H,0
04/26/2019 09H,0
04/26/2019 08H,-1
04/26/2019 07H,0
04/26/2019 06H,0
04/26/2019 05H,0
04/26/2019 04H,-1
04/26/2019 03H,0
04/26/2019 02H,0
04/26/2019 01H,2
04/26/2019 00H,12
04/25/2019 23H,15
04/25/2019 22H,27
04/25/2019 21H,41
04/25/2019 20H,46
04/25/2019 19H,45
04/25/2019 18H,58
04/25/2019 17H,62
04/25/2019 16H,76
04/25/2019 15H,40
04/25/2019 14H,21
04/25/2019 13H,9
04/25/2019 12H,0
04/25/2019 11H,-2
04/25/2019 10H,-1
04/25/2019 09H,0
04/25/2019 08H,-1
04/25/2019 07H,0
04/25/2019 06H,0
04/25/2019 05H,-1
04/25/2019 04H,0
04/25/2019 03H,0
04/25/2019 02H,-1
04/25/2019 01H,2
04/25/2019 00H,16
04/24/2019 23H,89
04/24/2019 22H,157
04/24/2019 21H,197
04/24/2019 20H,207
04/24/2019 19H,226
04/24/2019 18H,211
04/24/2019 17H,223
04/24/2019 16H,256
04/24/2019 15H,211
04/24/2019 14H,182
04/24/2019 13H,85
04/24/2019 12H,11
04/24/2019 11H,0
04/24/2019 10H,-2
04/24/2019 09H,-1
04/24/2019 08H,0
04/24/2019 07H,0
04/24/2019 06H,0
04/24/2019 05H,0
04/24/2019 04H,0
04/24/2019 03H,0
04/24/2019 02H,0
04/24/2019 01H,2
04/24/2019 00H,28
04/23/2019 23H,71
04/23/2019 22H,81
04/23/2019 21H,113
04/23/2019 20H,165
04/23/2019 19H,185
04/23/2019 18H,182
04/23/2019 17H,140
04/23/2019 16H,118
04/23/2019 15H,117
04/23/2019 14H,64
04/23/2019 13H,26
04/23/2019 12H,2
04/23/2019 11H,0
04/23/2019 10H,0
04/23/2019 09H,-2
04/23/2019 08H,0
04/23/2019 07H,0
04/23/2019 06H,0
04/23/2019 05H,0
04/23/2019 04H,0
04/23/2019 03H,0
04/23/2019 02H,0
04/23/2019 01H,4
04/23/2019 00H,57
04/22/2019 23H,172
04/22/2019 22H,224
04/22/2019 21H,236
04/22/2019 20H,255
04/22/2019 19H,240
04/22/2019 18H,247
04/22/2019 17H,244
04/22/2019 16H,242
04/22/2019 15H,234
04/22/2019 14H,206
04/22/2019 13H,105
04/22/2019 12H,9
04/22/2019 11H,0
04/22/2019 10H,0
04/22/2019 09H,-3
04/22/2019 08H,0
04/22/2019 07H,0
04/22/2019 06H,0
04/22/2019 05H,0
04/22/2019 04H,0
04/22/2019 03H,0
04/22/2019 02H,0
04/22/2019 01H,89
04/22/2019 00H,85
04/21/2019 23H,189
04/21/2019 22H,227
04/21/2019 21H,235
04/21/2019 20H,243
04/21/2019 19H,247
04/21/2019 18H,247
04/21/2019 17H,246
04/21/2019 16H,229
04/21/2019 15H,223
04/21/2019 14H,218
04/21/2019 13H,112
04/21/2019 12H,10
04/21/2019 11H,0
04/21/2019 10H,0
04/21/2019 09H,-1
04/21/2019 08H,-2
04/21/2019 07H,0
04/21/2019 06H,-1
04/21/2019 05H,0
04/21/2019 04H,0
04/21/2019 03H,0
04/21/2019 02H,0
04/21/2019 01H,5
04/21/2019 00H,83
04/20/2019 23H,257
04/20/2019 22H,221
04/20/2019 21H,232
04/20/2019 20H,236
04/20/2019 19H,233
04/20/2019 18H,225
04/20/2019 17H,222
04/20/2019 16H,211
04/20/2019 15H,176
04/20/2019 14H,181
04/20/2019 13H,75
04/20/2019 12H,8
04/20/2019 11H,0
04/20/2019 10H,0
04/20/2019 09H,0
04/20/2019 08H,0
04/20/2019 07H,-2
04/20/2019 06H,0
04/20/2019 05H,0
04/20/2019 04H,0
04/20/2019 03H,0
04/20/2019 02H,-1
04/20/2019 01H,0
04/20/2019 00H,3
04/19/2019 23H,15
04/19/2019 22H,23
04/19/2019 21H,33
04/19/2019 20H,45
04/19/2019 19H,65
04/19/2019 18H,81
04/19/2019 17H,70
04/19/2019 16H,61
04/19/2019 15H,34
04/19/2019 14H,24
04/19/2019 13H,13
04/19/2019 12H,0
04/19/2019 11H,0
04/19/2019 10H,-1
04/19/2019 09H,0
04/19/2019 08H,-1
04/19/2019 07H,-3
04/19/2019 06H,0
04/19/2019 05H,0
04/19/2019 04H,0
04/19/2019 03H,-1
04/19/2019 02H,0
04/19/2019 01H,0
04/19/2019 00H,0
04/18/2019 23H,2
04/18/2019 22H,16
04/18/2019 21H,31
04/18/2019 20H,77
04/18/2019 19H,106
04/18/2019 18H,81
04/18/2019 17H,87
04/18/2019 16H,72
04/18/2019 15H,53
04/18/2019 14H,32
04/18/2019 13H,10
04/18/2019 12H,0
04/18/2019 11H,0
04/18/2019 10H,0
04/18/2019 09H,0
04/18/2019 08H,-2
04/18/2019 07H,0
04/18/2019 06H,0
04/18/2019 05H,0
04/18/2019 04H,0
04/18/2019 03H,0
04/18/2019 02H,0
04/18/2019 01H,0
04/18/2019 00H,10
04/17/2019 23H,21
04/17/2019 22H,47
04/17/2019 21H,82
04/17/2019 20H,141
04/17/2019 19H,173
04/17/2019 18H,174
04/17/2019 17H,169
04/17/2019 16H,164
04/17/2019 15H,140
04/17/2019 14H,94
04/17/2019 13H,33
04/17/2019 12H,1
04/17/2019 11H,0
04/17/2019 10H,0
04/17/2019 09H,-1
04/17/2019 08H,-2
04/17/2019 07H,0
04/17/2019 06H,-1
04/17/2019 05H,0
04/17/2019 04H,-1
04/17/2019 03H,0
04/17/2019 02H,0
04/17/2019 01H,2
04/17/2019 00H,58
04/16/2019 23H,158
04/16/2019 22H,219
04/16/2019 21H,229
04/16/2019 20H,224
04/16/2019 19H,234
04/16/2019 18H,237
04/16/2019 17H,237
04/16/2019 16H,237
04/16/2019 15H,230
04/16/2019 14H,200
04/16/2019 13H,92
04/16/2019 12H,7
04/16/2019 11H,-2
04/16/2019 10H,0
04/16/2019 09H,0
04/16/2019 08H,0
04/16/2019 07H,-2
04/16/2019 06H,-1
04/16/2019 05H,0
04/16/2019 04H,0
04/16/2019 03H,0
04/16/2019 02H,-1
04/16/2019 01H,1
04/16/2019 00H,68
04/15/2019 23H,182
04/15/2019 22H,222
04/15/2019 21H,233
04/15/2019 20H,240
04/15/2019 19H,242
04/15/2019 18H,245
04/15/2019 17H,241
04/15/2019 16H,275
04/15/2019 15H,215
04/15/2019 14H,178
04/15/2019 13H,75
04/15/2019 12H,6
04/15/2019 11H,0
04/15/2019 10H,0
04/15/2019 09H,0
04/15/2019 08H,0
04/15/2019 07H,-2
04/15/2019 06H,-1
04/15/2019 05H,0
04/15/2019 04H,0
04/15/2019 03H,0
04/15/2019 02H,0
04/15/2019 01H,1
04/15/2019 00H,13
04/14/2019 23H,46
04/14/2019 22H,25
04/14/2019 21H,38
04/14/2019 20H,57
04/14/2019 19H,64
04/14/2019 18H,72
04/14/2019 17H,84
04/14/2019 16H,88
04/14/2019 15H,87
04/14/2019 14H,70
04/14/2019 13H,44
04/14/2019 12H,2
04/14/2019 11H,0
04/14/2019 10H,0
04/14/2019 09H,0
04/14/2019 08H,0
04/14/2019 07H,-1
04/14/2019 06H,-2
04/14/2019 05H,0
04/14/2019 04H,0
04/14/2019 03H,-1
04/14/2019 02H,0
04/14/2019 01H,0
04/14/2019 00H,-1
04/13/2019 23H,4
04/13/2019 22H,8
04/13/2019 21H,41
04/13/2019 20H,49
04/13/2019 19H,39
04/13/2019 18H,59
04/13/2019 17H,29
04/13/2019 16H,36
04/13/2019 15H,32
04/13/2019 14H,9
04/13/2019 13H,1
04/13/2019 12H,0
04/13/2019 11H,0
04/13/2019 10H,0
04/13/2019 09H,0
04/13/2019 08H,-2
04/13/2019 07H,0
04/13/2019 06H,0
04/13/2019 05H,0
04/13/2019 04H,0
04/13/2019 03H,0
04/13/2019 02H,0
04/13/2019 01H,3
04/13/2019 00H,21
04/12/2019 23H,62
04/12/2019 22H,92
04/12/2019 21H,104
04/12/2019 20H,121
04/12/2019 19H,161
04/12/2019 18H,133
04/12/2019 17H,133
04/12/2019 16H,84
04/12/2019 15H,60
04/12/2019 14H,43
04/12/2019 13H,18
04/12/2019 12H,0
04/12/2019 11H,-1
04/12/2019 10H,0
04/12/2019 09H,0
04/12/2019 08H,-2
04/12/2019 07H,-1
04/12/2019 06H,0
04/12/2019 05H,0
04/12/2019 04H,0
04/12/2019 03H,0
04/12/2019 02H,0
04/12/2019 01H,2
04/12/2019 00H,27
04/11/2019 23H,99
04/11/2019 22H,148
04/11/2019 21H,167
04/11/2019 20H,196
04/11/2019 19H,235
04/11/2019 18H,189
04/11/2019 17H,201
04/11/2019 16H,208
04/11/2019 15H,185
04/11/2019 14H,134
04/11/2019 13H,58
04/11/2019 12H,0
04/11/2019 11H,0
04/11/2019 10H,0
04/11/2019 09H,0
04/11/2019 08H,-2
04/11/2019 07H,0
04/11/2019 06H,0
04/11/2019 05H,-1
04/11/2019 04H,-1
04/11/2019 03H,0
04/11/2019 02H,0
04/11/2019 01H,2
04/11/2019 00H,31
04/10/2019 23H,150
04/10/2019 22H,215
04/10/2019 21H,227
04/10/2019 20H,238
04/10/2019 19H,241
04/10/2019 18H,240
04/10/2019 17H,238
04/10/2019 16H,238
04/10/2019 15H,226
04/10/2019 14H,198
04/10/2019 13H,81
04/10/2019 12H,1
04/10/2019 11H,0
04/10/2019 10H,0
04/10/2019 09H,0
04/10/2019 08H,-2
04/10/2019 07H,0
04/10/2019 06H,0
04/10/2019 05H,-1
04/10/2019 04H,0
04/10/2019 03H,0
04/10/2019 02H,0
04/10/2019 01H,0
04/10/2019 00H,62
04/9/2019 23H,170
04/9/2019 22H,215
04/9/2019 21H,229
04/9/2019 20H,233
04/9/2019 19H,208
04/9/2019 18H,199
04/9/2019 17H,202
04/9/2019 16H,207
04/9/2019 15H,208
04/9/2019 14H,131
04/9/2019 13H,41
04/9/2019 12H,0
04/9/2019 11H,0
04/9/2019 10H,0
04/9/2019 09H,0
04/9/2019 08H,-2
04/9/2019 07H,0
04/9/2019 06H,0
04/9/2019 05H,-1
04/9/2019 04H,0
04/9/2019 03H,0
04/9/2019 02H,-1
04/9/2019 01H,1
04/9/2019 00H,14
04/8/2019 23H,24
04/8/2019 22H,30
04/8/2019 21H,46
04/8/2019 20H,77
04/8/2019 19H,21
04/8/2019 18H,35
04/8/2019 17H,37
04/8/2019 16H,31
04/8/2019 15H,16
04/8/2019 14H,14
04/8/2019 13H,6
04/8/2019 12H,0
04/8/2019 11H,0
04/8/2019 10H,0
04/8/2019 09H,0
04/8/2019 08H,-2
04/8/2019 07H,0
04/8/2019 06H,0
04/8/2019 05H,0
04/8/2019 04H,0
04/8/2019 03H,0
04/8/2019 02H,0
04/8/2019 01H,0
04/8/2019 00H,8
04/7/2019 23H,32
04/7/2019 22H,56
04/7/2019 21H,32
04/7/2019 20H,21
04/7/2019 19H,29
04/7/2019 18H,56
04/7/2019 17H,89
04/7/2019 16H,58
04/7/2019 15H,18
04/7/2019 14H,8
04/7/2019 13H,10
04/7/2019 12H,0
04/7/2019 11H,0
04/7/2019 10H,0
04/7/2019 09H,0
04/7/2019 08H,-2
04/7/2019 07H,0
04/7/2019 06H,0
04/7/2019 05H,-1
04/7/2019 04H,0
04/7/2019 03H,0
04/7/2019 02H,0
04/7/2019 01H,-1
04/7/2019 00H,4
04/6/2019 23H,50
04/6/2019 22H,101
04/6/2019 21H,195
04/6/2019 20H,228
04/6/2019 19H,231
04/6/2019 18H,276
04/6/2019 17H,225
04/6/2019 16H,220
04/6/2019 15H,208
04/6/2019 14H,167
04/6/2019 13H,56
04/6/2019 12H,1
04/6/2019 11H,0
04/6/2019 10H,0
04/6/2019 09H,0
04/6/2019 08H,-2
04/6/2019 07H,0
04/6/2019 06H,-1
04/6/2019 05H,0
04/6/2019 04H,0
04/6/2019 03H,-1
04/6/2019 02H,0
04/6/2019 01H,1
04/6/2019 00H,21
04/5/2019 23H,49
04/5/2019 22H,103
04/5/2019 21H,138
04/5/2019 20H,130
04/5/2019 19H,134
04/5/2019 18H,119
04/5/2019 17H,100
04/5/2019 16H,74
04/5/2019 15H,47
04/5/2019 14H,21
04/5/2019 13H,8
04/5/2019 12H,0
04/5/2019 11H,-1
04/5/2019 10H,0
04/5/2019 09H,0
04/5/2019 08H,-2
04/5/2019 07H,0
04/5/2019 06H,0
04/5/2019 05H,0
04/5/2019 04H,-1
04/5/2019 03H,0
04/5/2019 02H,-1
04/5/2019 01H,2
04/5/2019 00H,13
04/4/2019 23H,17
04/4/2019 22H,16
04/4/2019 21H,19
04/4/2019 20H,18
04/4/2019 19H,21
04/4/2019 18H,31
04/4/2019 17H,43
04/4/2019 16H,41
04/4/2019 15H,25
04/4/2019 14H,14
04/4/2019 13H,10
04/4/2019 12H,0
04/4/2019 11H,0
04/4/2019 10H,0
04/4/2019 09H,-1
04/4/2019 08H,0
04/4/2019 07H,-2
04/4/2019 06H,-1
04/4/2019 05H,-1
04/4/2019 04H,0
04/4/2019 03H,0
04/4/2019 02H,-1
04/4/2019 01H,0
04/4/2019 00H,18
04/3/2019 23H,101
04/3/2019 22H,171
04/3/2019 21H,212
04/3/2019 20H,227
04/3/2019 19H,230
04/3/2019 18H,231
04/3/2019 17H,227
04/3/2019 16H,222
04/3/2019 15H,212
04/3/2019 14H,158
04/3/2019 13H,48
04/3/2019 12H,1
04/3/2019 11H,0
04/3/2019 10H,0
04/3/2019 09H,-1
04/3/2019 08H,0
04/3/2019 07H,-2
04/3/2019 06H,0
04/3/2019 05H,0
04/3/2019 04H,0
04/3/2019 03H,0
04/3/2019 02H,-1
04/3/2019 01H,0
04/3/2019 00H,47
04/2/2019 23H,162
04/2/2019 22H,232
04/2/2019 21H,226
04/2/2019 20H,234
04/2/2019 19H,236
04/2/2019 18H,237
04/2/2019 17H,237
04/2/2019 16H,250
04/2/2019 15H,225
04/2/2019 14H,181
04/2/2019 13H,58
04/2/2019 12H,1
04/2/2019 11H,0
04/2/2019 10H,-1
04/2/2019 09H,0
04/2/2019 08H,0
04/2/2019 07H,0
04/2/2019 06H,-2
04/2/2019 05H,0
04/2/2019 04H,-1
04/2/2019 03H,0
04/2/2019 02H,0
04/2/2019 01H,0
04/2/2019 00H,20
04/1/2019 23H,90
04/1/2019 22H,191
04/1/2019 21H,216
04/1/2019 20H,202
04/1/2019 19H,201
04/1/2019 18H,216
04/1/2019 17H,213
04/1/2019 16H,198
04/1/2019 15H,201
04/1/2019 14H,150
04/1/2019 13H,48
04/1/2019 12H,-1
04/1/2019 11H,0
04/1/2019 10H,0
04/1/2019 09H,0
04/1/2019 08H,0
04/1/2019 07H,-1
04/1/2019 06H,0
04/1/2019 05H,-2
04/1/2019 04H,-1
04/1/2019 03H,0
04/1/2019 02H,0
04/1/2019 01H,0
04/1/2019 00H,43
03/31/2019 23H,152
03/31/2019 22H,225
03/31/2019 21H,212
03/31/2019 20H,219
03/31/2019 19H,198
03/31/2019 18H,213
03/31/2019 17H,232
03/31/2019 16H,182
03/31/2019 15H,172
03/31/2019 14H,126
03/31/2019 13H,33
03/31/2019 12H,0
03/31/2019 11H,-1
03/31/2019 10H,0
03/31/2019 09H,0
03/31/2019 08H,-1
03/31/2019 07H,0
03/31/2019 06H,-2
03/31/2019 05H,0
03/31/2019 04H,-1
03/31/2019 03H,0
03/31/2019 02H,0
03/31/2019 01H,-1
03/31/2019 00H,1
03/30/2019 23H,13
03/30/2019 22H,51
03/30/2019 21H,68
03/30/2019 20H,74
03/30/2019 19H,73
03/30/2019 18H,69
03/30/2019 17H,74
03/30/2019 16H,59
03/30/2019 15H,54
03/30/2019 14H,58
03/30/2019 13H,15
03/30/2019 12H,0
03/30/2019 11H,0
03/30/2019 10H,0
03/30/2019 09H,-1
03/30/2019 08H,0
03/30/2019 07H,0
