Net generation from wind for Southwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390116&sdid=EBA.SW-ALL.NG.WND.H
19:22:21 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SW-ALL.NG.WND.H megawatthours
01/10/2019 01H,200
01/10/2019 00H,112
01/9/2019 23H,122
01/9/2019 22H,126
01/9/2019 21H,134
01/9/2019 20H,131
01/9/2019 19H,119
01/9/2019 18H,137
01/9/2019 17H,163
01/9/2019 16H,169
01/9/2019 15H,151
01/9/2019 14H,130
01/9/2019 13H,155
01/9/2019 12H,173
01/9/2019 11H,212
01/9/2019 10H,210
01/9/2019 09H,190
01/9/2019 08H,202
01/9/2019 07H,281
01/9/2019 06H,218
01/9/2019 05H,182
01/9/2019 04H,171
01/9/2019 03H,159
01/9/2019 02H,158
01/9/2019 01H,165
01/9/2019 00H,148
01/8/2019 23H,117
01/8/2019 22H,108
01/8/2019 21H,118
01/8/2019 20H,135
01/8/2019 19H,165
01/8/2019 18H,220
01/8/2019 17H,311
01/8/2019 16H,392
01/8/2019 15H,426
01/8/2019 14H,433
01/8/2019 13H,466
01/8/2019 12H,415
01/8/2019 11H,413
01/8/2019 10H,413
01/8/2019 09H,394
01/8/2019 08H,477
01/8/2019 07H,504
01/8/2019 06H,539
01/8/2019 05H,538
01/8/2019 04H,506
01/8/2019 03H,498
01/8/2019 02H,453
01/8/2019 01H,467
01/8/2019 00H,414
01/7/2019 23H,377
01/7/2019 22H,421
01/7/2019 21H,443
01/7/2019 20H,436
01/7/2019 19H,441
01/7/2019 18H,441
01/7/2019 17H,411
01/7/2019 16H,437
01/7/2019 15H,437
01/7/2019 14H,420
01/7/2019 13H,420
01/7/2019 12H,446
01/7/2019 11H,485
01/7/2019 10H,481
01/7/2019 09H,487
01/7/2019 08H,499
01/7/2019 07H,501
01/7/2019 06H,507
01/7/2019 05H,533
01/7/2019 04H,570
01/7/2019 03H,576
01/7/2019 02H,505
01/7/2019 01H,468
01/7/2019 00H,466
01/6/2019 23H,456
01/6/2019 22H,497
01/6/2019 21H,486
01/6/2019 20H,468
01/6/2019 19H,441
01/6/2019 18H,379
01/6/2019 17H,375
01/6/2019 16H,433
01/6/2019 15H,471
01/6/2019 14H,442
01/6/2019 13H,397
01/6/2019 12H,337
01/6/2019 11H,300
01/6/2019 10H,324
01/6/2019 09H,301
01/6/2019 08H,321
01/6/2019 07H,325
01/6/2019 06H,304
01/6/2019 05H,312
01/6/2019 04H,309
01/6/2019 03H,286
01/6/2019 02H,291
01/6/2019 01H,317
01/6/2019 00H,311
01/5/2019 23H,318
01/5/2019 22H,312
01/5/2019 21H,287
01/5/2019 20H,347
01/5/2019 19H,311
01/5/2019 18H,208
01/5/2019 17H,183
01/5/2019 16H,235
01/5/2019 15H,285
01/5/2019 14H,297
01/5/2019 13H,313
01/5/2019 12H,300
01/5/2019 11H,286
01/5/2019 10H,315
01/5/2019 09H,336
01/5/2019 08H,328
01/5/2019 07H,298
01/5/2019 06H,267
01/5/2019 05H,230
01/5/2019 04H,228
01/5/2019 03H,222
01/5/2019 02H,228
01/5/2019 01H,190
01/5/2019 00H,141
01/4/2019 23H,55
01/4/2019 22H,156
01/4/2019 21H,233
01/4/2019 20H,277
01/4/2019 19H,302
01/4/2019 18H,302
01/4/2019 17H,362
01/4/2019 16H,421
01/4/2019 15H,470
01/4/2019 14H,434
01/4/2019 13H,427
01/4/2019 12H,430
01/4/2019 11H,397
01/4/2019 10H,398
01/4/2019 09H,400
01/4/2019 08H,373
01/4/2019 07H,329
01/4/2019 06H,311
01/4/2019 05H,317
01/4/2019 04H,330
01/4/2019 03H,326
01/4/2019 02H,311
01/4/2019 01H,336
01/4/2019 00H,321
01/3/2019 23H,294
01/3/2019 22H,298
01/3/2019 21H,292
01/3/2019 20H,285
01/3/2019 19H,264
01/3/2019 18H,243
01/3/2019 17H,259
01/3/2019 16H,288
01/3/2019 15H,339
01/3/2019 14H,330
01/3/2019 13H,331
01/3/2019 12H,334
01/3/2019 11H,326
01/3/2019 10H,304
01/3/2019 09H,306
01/3/2019 08H,259
01/3/2019 07H,254
01/3/2019 06H,203
01/3/2019 05H,215
01/3/2019 04H,182
01/3/2019 03H,171
01/3/2019 02H,175
01/3/2019 01H,135
01/3/2019 00H,43
01/2/2019 23H,59
01/2/2019 22H,41
01/2/2019 21H,34
01/2/2019 20H,32
01/2/2019 19H,52
01/2/2019 18H,60
01/2/2019 17H,47
01/2/2019 16H,83
01/2/2019 15H,106
01/2/2019 14H,63
01/2/2019 13H,61
01/2/2019 12H,87
01/2/2019 11H,67
01/2/2019 10H,55
01/2/2019 09H,51
01/2/2019 08H,66
01/2/2019 07H,50
01/2/2019 06H,52
01/2/2019 05H,44
01/2/2019 04H,7
01/2/2019 03H,3
01/2/2019 02H,1
01/2/2019 01H,6
01/2/2019 00H,33
01/1/2019 23H,56
01/1/2019 22H,81
01/1/2019 21H,130
01/1/2019 20H,152
01/1/2019 19H,171
01/1/2019 18H,238
01/1/2019 17H,280
01/1/2019 16H,311
01/1/2019 15H,339
01/1/2019 14H,347
01/1/2019 13H,355
01/1/2019 12H,364
01/1/2019 11H,375
01/1/2019 10H,384
01/1/2019 09H,395
01/1/2019 08H,422
01/1/2019 07H,445
01/1/2019 06H,430
01/1/2019 05H,443
01/1/2019 04H,394
01/1/2019 03H,317
01/1/2019 02H,251
01/1/2019 01H,108
01/1/2019 00H,59
12/31/2018 23H,70
12/31/2018 22H,100
12/31/2018 21H,171
12/31/2018 20H,167
12/31/2018 19H,217
12/31/2018 18H,262
12/31/2018 17H,265
12/31/2018 16H,213
12/31/2018 15H,195
12/31/2018 14H,242
12/31/2018 13H,279
12/31/2018 12H,306
12/31/2018 11H,327
12/31/2018 10H,346
12/31/2018 09H,386
12/31/2018 08H,389
12/31/2018 07H,383
12/31/2018 06H,374
12/31/2018 05H,390
12/31/2018 04H,399
12/31/2018 03H,318
12/31/2018 02H,341
12/31/2018 01H,335
12/31/2018 00H,314
12/30/2018 23H,327
12/30/2018 22H,288
12/30/2018 21H,253
12/30/2018 20H,206
12/30/2018 19H,191
12/30/2018 18H,186
12/30/2018 17H,231
12/30/2018 16H,229
12/30/2018 15H,214
12/30/2018 14H,199
12/30/2018 13H,219
12/30/2018 12H,202
12/30/2018 11H,197
12/30/2018 10H,189
12/30/2018 09H,179
12/30/2018 08H,176
12/30/2018 07H,220
12/30/2018 06H,180
12/30/2018 05H,165
12/30/2018 04H,184
12/30/2018 03H,227
12/30/2018 02H,235
12/30/2018 01H,213
12/30/2018 00H,203
12/29/2018 23H,150
12/29/2018 22H,116
12/29/2018 21H,130
12/29/2018 20H,166
12/29/2018 19H,187
12/29/2018 18H,153
12/29/2018 17H,130
12/29/2018 16H,137
12/29/2018 15H,100
12/29/2018 14H,76
12/29/2018 13H,67
12/29/2018 12H,67
12/29/2018 11H,84
12/29/2018 10H,55
12/29/2018 09H,40
12/29/2018 08H,35
12/29/2018 07H,54
12/29/2018 06H,78
12/29/2018 05H,80
12/29/2018 04H,101
12/29/2018 03H,131
12/29/2018 02H,163
12/29/2018 01H,174
12/29/2018 00H,208
12/28/2018 23H,276
12/28/2018 22H,304
12/28/2018 21H,342
12/28/2018 20H,356
12/28/2018 19H,342
12/28/2018 18H,370
12/28/2018 17H,368
12/28/2018 16H,372
12/28/2018 15H,381
12/28/2018 14H,370
12/28/2018 13H,381
12/28/2018 12H,392
12/28/2018 11H,410
12/28/2018 10H,460
12/28/2018 09H,534
12/28/2018 08H,488
12/28/2018 07H,394
12/28/2018 06H,321
12/28/2018 05H,335
12/28/2018 04H,462
12/28/2018 03H,377
12/28/2018 02H,288
12/28/2018 01H,237
12/28/2018 00H,170
12/27/2018 23H,248
12/27/2018 22H,339
12/27/2018 21H,300
12/27/2018 20H,399
12/27/2018 19H,347
12/27/2018 18H,314
12/27/2018 17H,287
12/27/2018 16H,273
12/27/2018 15H,346
12/27/2018 14H,349
12/27/2018 13H,366
12/27/2018 12H,402
12/27/2018 11H,576
12/27/2018 10H,659
12/27/2018 09H,688
12/27/2018 08H,682
12/27/2018 07H,605
12/27/2018 06H,695
12/27/2018 05H,730
12/27/2018 04H,747
12/27/2018 03H,718
12/27/2018 02H,655
12/27/2018 01H,478
12/27/2018 00H,458
12/26/2018 23H,398
12/26/2018 22H,284
12/26/2018 21H,370
12/26/2018 20H,254
12/26/2018 19H,176
12/26/2018 18H,113
12/26/2018 17H,98
12/26/2018 16H,77
12/26/2018 15H,112
12/26/2018 14H,207
12/26/2018 13H,314
12/26/2018 12H,208
12/26/2018 11H,240
12/26/2018 10H,235
12/26/2018 09H,203
12/26/2018 08H,178
12/26/2018 07H,204
12/26/2018 06H,305
12/26/2018 05H,356
12/26/2018 04H,353
12/26/2018 03H,315
12/26/2018 02H,359
12/26/2018 01H,321
12/26/2018 00H,268
12/25/2018 23H,266
12/25/2018 22H,221
12/25/2018 21H,185
12/25/2018 20H,157
12/25/2018 19H,138
12/25/2018 18H,129
12/25/2018 17H,153
12/25/2018 16H,174
12/25/2018 15H,149
12/25/2018 14H,144
12/25/2018 13H,194
12/25/2018 12H,247
12/25/2018 11H,248
12/25/2018 10H,150
12/25/2018 09H,82
12/25/2018 08H,104
12/25/2018 07H,118
12/25/2018 06H,103
12/25/2018 05H,150
12/25/2018 04H,153
12/25/2018 03H,180
12/25/2018 02H,369
12/25/2018 01H,481
12/25/2018 00H,461
12/24/2018 23H,507
12/24/2018 22H,608
12/24/2018 21H,648
12/24/2018 20H,626
12/24/2018 19H,581
12/24/2018 18H,568
12/24/2018 17H,437
12/24/2018 16H,478
12/24/2018 15H,510
12/24/2018 14H,482
12/24/2018 13H,534
12/24/2018 12H,570
12/24/2018 11H,566
12/24/2018 10H,553
12/24/2018 09H,474
12/24/2018 08H,434
12/24/2018 07H,380
12/24/2018 06H,359
12/24/2018 05H,368
12/24/2018 04H,351
12/24/2018 03H,343
12/24/2018 02H,349
12/24/2018 01H,428
12/24/2018 00H,409
12/23/2018 23H,319
12/23/2018 22H,301
12/23/2018 21H,243
12/23/2018 20H,198
12/23/2018 19H,181
12/23/2018 18H,85
12/23/2018 17H,48
12/23/2018 16H,69
12/23/2018 15H,64
12/23/2018 14H,60
12/23/2018 13H,55
12/23/2018 12H,55
12/23/2018 11H,113
12/23/2018 10H,260
12/23/2018 09H,307
12/23/2018 08H,354
12/23/2018 07H,363
12/23/2018 06H,517
12/23/2018 05H,627
12/23/2018 04H,647
12/23/2018 03H,685
12/23/2018 02H,709
12/23/2018 01H,706
12/23/2018 00H,767
12/22/2018 23H,758
12/22/2018 22H,769
12/22/2018 21H,750
12/22/2018 20H,721
12/22/2018 19H,634
12/22/2018 18H,521
12/22/2018 17H,368
12/22/2018 16H,406
12/22/2018 15H,474
12/22/2018 14H,514
12/22/2018 13H,513
12/22/2018 12H,536
12/22/2018 11H,540
12/22/2018 10H,550
12/22/2018 09H,662
12/22/2018 08H,592
12/22/2018 07H,545
12/22/2018 06H,567
12/22/2018 05H,680
12/22/2018 04H,683
12/22/2018 03H,675
12/22/2018 02H,703
12/22/2018 01H,713
12/22/2018 00H,739
12/21/2018 23H,717
12/21/2018 22H,726
12/21/2018 21H,741
12/21/2018 20H,696
12/21/2018 19H,674
12/21/2018 18H,690
12/21/2018 17H,641
12/21/2018 16H,610
12/21/2018 15H,633
12/21/2018 14H,580
12/21/2018 13H,503
12/21/2018 12H,474
12/21/2018 11H,566
12/21/2018 10H,590
12/21/2018 09H,593
12/21/2018 08H,495
12/21/2018 07H,445
12/21/2018 06H,528
12/21/2018 05H,494
12/21/2018 04H,462
12/21/2018 03H,436
12/21/2018 02H,412
12/21/2018 01H,331
12/21/2018 00H,273
12/20/2018 23H,280
12/20/2018 22H,332
12/20/2018 21H,304
12/20/2018 20H,219
12/20/2018 19H,169
12/20/2018 18H,282
12/20/2018 17H,274
12/20/2018 16H,226
12/20/2018 15H,226
12/20/2018 14H,275
12/20/2018 13H,289
12/20/2018 12H,266
12/20/2018 11H,187
12/20/2018 10H,180
12/20/2018 09H,263
12/20/2018 08H,322
12/20/2018 07H,479
12/20/2018 06H,639
12/20/2018 05H,642
12/20/2018 04H,707
12/20/2018 03H,729
12/20/2018 02H,661
12/20/2018 01H,555
12/20/2018 00H,581
12/19/2018 23H,618
12/19/2018 22H,626
12/19/2018 21H,631
12/19/2018 20H,689
12/19/2018 19H,691
12/19/2018 18H,613
12/19/2018 17H,519
12/19/2018 16H,460
12/19/2018 15H,515
12/19/2018 14H,513
12/19/2018 13H,496
12/19/2018 12H,471
12/19/2018 11H,599
12/19/2018 10H,546
12/19/2018 09H,585
12/19/2018 08H,595
12/19/2018 07H,581
12/19/2018 06H,539
12/19/2018 05H,470
12/19/2018 04H,447
12/19/2018 03H,476
12/19/2018 02H,464
12/19/2018 01H,413
12/19/2018 00H,381
12/18/2018 23H,453
12/18/2018 22H,436
12/18/2018 21H,296
12/18/2018 20H,302
12/18/2018 19H,244
12/18/2018 18H,336
12/18/2018 17H,391
12/18/2018 16H,398
12/18/2018 15H,381
12/18/2018 14H,392
12/18/2018 13H,365
12/18/2018 12H,361
12/18/2018 11H,381
12/18/2018 10H,363
12/18/2018 09H,368
12/18/2018 08H,360
12/18/2018 07H,353
12/18/2018 06H,393
12/18/2018 05H,424
12/18/2018 04H,370
12/18/2018 03H,313
12/18/2018 02H,309
12/18/2018 01H,205
12/18/2018 00H,91
12/17/2018 23H,78
12/17/2018 22H,122
12/17/2018 21H,85
12/17/2018 20H,111
12/17/2018 19H,154
12/17/2018 18H,140
12/17/2018 17H,70
12/17/2018 16H,121
12/17/2018 15H,217
12/17/2018 14H,182
12/17/2018 13H,84
12/17/2018 12H,87
12/17/2018 11H,129
12/17/2018 10H,99
12/17/2018 09H,70
12/17/2018 08H,30
12/17/2018 07H,45
12/17/2018 06H,51
12/17/2018 05H,47
12/17/2018 04H,49
12/17/2018 03H,87
12/17/2018 02H,140
12/17/2018 01H,192
12/17/2018 00H,207
12/16/2018 23H,139
12/16/2018 22H,74
12/16/2018 21H,64
12/16/2018 20H,77
12/16/2018 19H,117
12/16/2018 18H,156
12/16/2018 17H,181
12/16/2018 16H,209
12/16/2018 15H,320
12/16/2018 14H,346
12/16/2018 13H,352
12/16/2018 12H,301
12/16/2018 11H,248
12/16/2018 10H,326
12/16/2018 09H,395
12/16/2018 08H,344
12/16/2018 07H,329
12/16/2018 06H,300
12/16/2018 05H,332
12/16/2018 04H,362
12/16/2018 03H,449
12/16/2018 02H,397
12/16/2018 01H,411
12/16/2018 00H,413
12/15/2018 23H,404
12/15/2018 22H,390
12/15/2018 21H,478
12/15/2018 20H,388
12/15/2018 19H,255
12/15/2018 18H,269
12/15/2018 17H,349
12/15/2018 16H,366
12/15/2018 15H,353
12/15/2018 14H,359
12/15/2018 13H,483
12/15/2018 12H,547
12/15/2018 11H,555
12/15/2018 10H,550
12/15/2018 09H,499
12/15/2018 08H,476
12/15/2018 07H,424
12/15/2018 06H,404
12/15/2018 05H,375
12/15/2018 04H,291
12/15/2018 03H,157
12/15/2018 02H,134
12/15/2018 01H,112
12/15/2018 00H,59
12/14/2018 23H,42
12/14/2018 22H,43
12/14/2018 21H,53
12/14/2018 20H,113
12/14/2018 19H,193
12/14/2018 18H,277
12/14/2018 17H,313
12/14/2018 16H,296
12/14/2018 15H,255
12/14/2018 14H,183
12/14/2018 13H,192
12/14/2018 12H,214
12/14/2018 11H,230
12/14/2018 10H,274
12/14/2018 09H,423
12/14/2018 08H,560
12/14/2018 07H,608
12/14/2018 06H,620
12/14/2018 05H,624
12/14/2018 04H,617
12/14/2018 03H,615
12/14/2018 02H,559
12/14/2018 01H,544
12/14/2018 00H,492
12/13/2018 23H,531
12/13/2018 22H,556
12/13/2018 21H,614
12/13/2018 20H,607
12/13/2018 19H,475
12/13/2018 18H,444
12/13/2018 17H,464
12/13/2018 16H,415
12/13/2018 15H,484
12/13/2018 14H,569
12/13/2018 13H,534
12/13/2018 12H,607
12/13/2018 11H,666
12/13/2018 10H,645
12/13/2018 09H,661
12/13/2018 08H,688
12/13/2018 07H,652
12/13/2018 06H,661
12/13/2018 05H,577
12/13/2018 04H,667
12/13/2018 03H,702
12/13/2018 02H,796
12/13/2018 01H,758
12/13/2018 00H,790
12/12/2018 23H,802
12/12/2018 22H,782
12/12/2018 21H,786
12/12/2018 20H,720
12/12/2018 19H,681
12/12/2018 18H,520
12/12/2018 17H,351
12/12/2018 16H,391
12/12/2018 15H,506
12/12/2018 14H,427
12/12/2018 13H,322
12/12/2018 12H,248
12/12/2018 11H,213
12/12/2018 10H,220
12/12/2018 09H,238
12/12/2018 08H,295
12/12/2018 07H,379
12/12/2018 06H,332
12/12/2018 05H,338
12/12/2018 04H,353
12/12/2018 03H,375
12/12/2018 02H,507
12/12/2018 01H,484
12/12/2018 00H,374
12/11/2018 23H,334
12/11/2018 22H,360
12/11/2018 21H,279
12/11/2018 20H,284
12/11/2018 19H,332
12/11/2018 18H,411
12/11/2018 17H,468
12/11/2018 16H,576
12/11/2018 15H,586
12/11/2018 14H,528
12/11/2018 13H,497
12/11/2018 12H,491
12/11/2018 11H,469
12/11/2018 10H,441
12/11/2018 09H,502
12/11/2018 08H,523
12/11/2018 07H,487
12/11/2018 06H,393
12/11/2018 05H,416
12/11/2018 04H,381
12/11/2018 03H,395
12/11/2018 02H,302
12/11/2018 01H,184
12/11/2018 00H,116
12/10/2018 23H,122
12/10/2018 22H,130
12/10/2018 21H,167
12/10/2018 20H,184
12/10/2018 19H,231
12/10/2018 18H,261
12/10/2018 17H,316
12/10/2018 16H,367
12/10/2018 15H,415
12/10/2018 14H,417
12/10/2018 13H,428
12/10/2018 12H,387
12/10/2018 11H,337
12/10/2018 10H,271
12/10/2018 09H,178
12/10/2018 08H,144
12/10/2018 07H,150
12/10/2018 06H,240
12/10/2018 05H,383
12/10/2018 04H,420
12/10/2018 03H,303
12/10/2018 02H,372
12/10/2018 01H,309
12/10/2018 00H,304
12/9/2018 23H,279
12/9/2018 22H,277
12/9/2018 21H,263
12/9/2018 20H,260
12/9/2018 19H,286
12/9/2018 18H,297
12/9/2018 17H,287
12/9/2018 16H,324
12/9/2018 15H,378
12/9/2018 14H,391
12/9/2018 13H,399
12/9/2018 12H,430
12/9/2018 11H,456
12/9/2018 10H,408
12/9/2018 09H,381
12/9/2018 08H,407
12/9/2018 07H,472
12/9/2018 06H,375
12/9/2018 05H,400
12/9/2018 04H,449
12/9/2018 03H,483
12/9/2018 02H,475
12/9/2018 01H,418
12/9/2018 00H,370
12/8/2018 23H,356
12/8/2018 22H,342
12/8/2018 21H,326
12/8/2018 20H,293
12/8/2018 19H,256
12/8/2018 18H,202
12/8/2018 17H,133
12/8/2018 16H,126
12/8/2018 15H,101
12/8/2018 14H,71
12/8/2018 13H,47
12/8/2018 12H,51
12/8/2018 11H,36
12/8/2018 10H,30
12/8/2018 09H,41
12/8/2018 08H,93
12/8/2018 07H,118
12/8/2018 06H,164
12/8/2018 05H,199
12/8/2018 04H,255
12/8/2018 03H,294
12/8/2018 02H,281
12/8/2018 01H,208
12/8/2018 00H,123
12/7/2018 23H,57
12/7/2018 22H,18
12/7/2018 21H,34
12/7/2018 20H,9
12/7/2018 19H,18
12/7/2018 18H,19
12/7/2018 17H,27
12/7/2018 16H,36
12/7/2018 15H,50
12/7/2018 14H,91
12/7/2018 13H,76
12/7/2018 12H,89
12/7/2018 11H,76
12/7/2018 10H,64
12/7/2018 09H,46
12/7/2018 08H,37
12/7/2018 07H,54
12/7/2018 06H,75
12/7/2018 05H,128
12/7/2018 04H,163
12/7/2018 03H,247
12/7/2018 02H,247
12/7/2018 01H,197
12/7/2018 00H,154
12/6/2018 23H,159
12/6/2018 22H,208
12/6/2018 21H,235
12/6/2018 20H,273
12/6/2018 19H,280
12/6/2018 18H,271
12/6/2018 17H,238
12/6/2018 16H,245
12/6/2018 15H,296
12/6/2018 14H,376
12/6/2018 13H,491
12/6/2018 12H,453
12/6/2018 11H,434
12/6/2018 10H,444
12/6/2018 09H,477
12/6/2018 08H,469
12/6/2018 07H,425
12/6/2018 06H,449
12/6/2018 05H,432
12/6/2018 04H,378
12/6/2018 03H,367
12/6/2018 02H,353
12/6/2018 01H,343
12/6/2018 00H,361
12/5/2018 23H,396
12/5/2018 22H,459
12/5/2018 21H,444
12/5/2018 20H,401
12/5/2018 19H,330
12/5/2018 18H,285
12/5/2018 17H,250
12/5/2018 16H,286
12/5/2018 15H,280
12/5/2018 14H,241
12/5/2018 13H,206
12/5/2018 12H,165
12/5/2018 11H,114
12/5/2018 10H,123
12/5/2018 09H,136
12/5/2018 08H,159
12/5/2018 07H,134
12/5/2018 06H,157
12/5/2018 05H,177
12/5/2018 04H,140
12/5/2018 03H,142
12/5/2018 02H,169
12/5/2018 01H,180
12/5/2018 00H,140
12/4/2018 23H,113
12/4/2018 22H,195
12/4/2018 21H,264
12/4/2018 20H,311
12/4/2018 19H,309
12/4/2018 18H,289
12/4/2018 17H,262
12/4/2018 16H,266
12/4/2018 15H,320
12/4/2018 14H,388
12/4/2018 13H,342
12/4/2018 12H,292
12/4/2018 11H,306
12/4/2018 10H,209
12/4/2018 09H,224
12/4/2018 08H,273
12/4/2018 07H,286
12/4/2018 06H,290
12/4/2018 05H,252
12/4/2018 04H,236
12/4/2018 03H,239
12/4/2018 02H,228
12/4/2018 01H,222
12/4/2018 00H,213
12/3/2018 23H,184
12/3/2018 22H,122
12/3/2018 21H,108
12/3/2018 20H,72
12/3/2018 19H,88
12/3/2018 18H,91
12/3/2018 17H,96
12/3/2018 16H,141
12/3/2018 15H,183
12/3/2018 14H,166
12/3/2018 13H,177
12/3/2018 12H,208
12/3/2018 11H,302
12/3/2018 10H,401
12/3/2018 09H,271
12/3/2018 08H,285
12/3/2018 07H,322
12/3/2018 06H,271
12/3/2018 05H,140
12/3/2018 04H,292
12/3/2018 03H,330
12/3/2018 02H,276
12/3/2018 01H,384
12/3/2018 00H,461
12/2/2018 23H,442
12/2/2018 22H,485
12/2/2018 21H,456
12/2/2018 20H,313
12/2/2018 19H,289
12/2/2018 18H,263
12/2/2018 17H,208
12/2/2018 16H,120
12/2/2018 15H,163
12/2/2018 14H,108
12/2/2018 13H,95
12/2/2018 12H,121
12/2/2018 11H,139
12/2/2018 10H,190
12/2/2018 09H,169
12/2/2018 08H,194
12/2/2018 07H,230
12/2/2018 06H,314
12/2/2018 05H,353
12/2/2018 04H,359
12/2/2018 03H,405
12/2/2018 02H,435
12/2/2018 01H,481
12/2/2018 00H,632
12/1/2018 23H,710
12/1/2018 22H,728
12/1/2018 21H,727
12/1/2018 20H,731
12/1/2018 19H,740
12/1/2018 18H,744
12/1/2018 17H,753
12/1/2018 16H,719
12/1/2018 15H,694
12/1/2018 14H,727
12/1/2018 13H,712
12/1/2018 12H,708
12/1/2018 11H,682
12/1/2018 10H,688
12/1/2018 09H,718
12/1/2018 08H,722
12/1/2018 07H,729
12/1/2018 06H,746
12/1/2018 05H,739
12/1/2018 04H,708
12/1/2018 03H,737
12/1/2018 02H,802
12/1/2018 01H,809
12/1/2018 00H,809
11/30/2018 23H,805
11/30/2018 22H,814
11/30/2018 21H,822
11/30/2018 20H,815
11/30/2018 19H,805
11/30/2018 18H,787
11/30/2018 17H,704
11/30/2018 16H,605
11/30/2018 15H,564
11/30/2018 14H,499
11/30/2018 13H,474
11/30/2018 12H,501
11/30/2018 11H,507
11/30/2018 10H,489
11/30/2018 09H,396
11/30/2018 08H,394
11/30/2018 07H,458
11/30/2018 06H,496
11/30/2018 05H,474
11/30/2018 04H,465
11/30/2018 03H,473
11/30/2018 02H,481
11/30/2018 01H,464
11/30/2018 00H,492
11/29/2018 23H,544
11/29/2018 22H,621
11/29/2018 21H,646
11/29/2018 20H,598
11/29/2018 19H,524
11/29/2018 18H,526
11/29/2018 17H,509
11/29/2018 16H,499
11/29/2018 15H,552
11/29/2018 14H,554
11/29/2018 13H,509
11/29/2018 12H,533
11/29/2018 11H,540
11/29/2018 10H,604
11/29/2018 09H,648
11/29/2018 08H,635
11/29/2018 07H,598
11/29/2018 06H,562
11/29/2018 05H,551
11/29/2018 04H,535
11/29/2018 03H,569
11/29/2018 02H,617
11/29/2018 01H,566
11/29/2018 00H,573
11/28/2018 23H,627
11/28/2018 22H,645
11/28/2018 21H,605
11/28/2018 20H,616
11/28/2018 19H,560
11/28/2018 18H,445
11/28/2018 17H,395
11/28/2018 16H,457
11/28/2018 15H,428
11/28/2018 14H,402
11/28/2018 13H,392
11/28/2018 12H,427
11/28/2018 11H,502
11/28/2018 10H,468
11/28/2018 09H,499
11/28/2018 08H,602
11/28/2018 07H,622
11/28/2018 06H,538
11/28/2018 05H,510
11/28/2018 04H,474
11/28/2018 03H,517
11/28/2018 02H,460
11/28/2018 01H,588
11/28/2018 00H,583
11/27/2018 23H,473
11/27/2018 22H,414
11/27/2018 21H,424
11/27/2018 20H,410
11/27/2018 19H,389
11/27/2018 18H,372
11/27/2018 17H,340
11/27/2018 16H,378
11/27/2018 15H,417
11/27/2018 14H,436
11/27/2018 13H,420
11/27/2018 12H,397
11/27/2018 11H,453
11/27/2018 10H,528
11/27/2018 09H,447
11/27/2018 08H,471
11/27/2018 07H,1059
11/27/2018 06H,939
11/27/2018 05H,947
11/27/2018 04H,969
11/27/2018 03H,864
11/27/2018 02H,717
11/27/2018 01H,533
11/27/2018 00H,522
11/26/2018 23H,635
11/26/2018 22H,734
11/26/2018 21H,845
11/26/2018 20H,1050
11/26/2018 19H,1142
11/26/2018 18H,1077
11/26/2018 17H,1035
11/26/2018 16H,1032
11/26/2018 15H,1011
11/26/2018 14H,995
11/26/2018 13H,897
11/26/2018 12H,860
11/26/2018 11H,820
11/26/2018 10H,763
11/26/2018 09H,740
11/26/2018 08H,714
11/26/2018 07H,740
11/26/2018 06H,712
11/26/2018 05H,724
11/26/2018 04H,720
11/26/2018 03H,593
11/26/2018 02H,503
11/26/2018 01H,318
11/26/2018 00H,272
11/25/2018 23H,327
11/25/2018 22H,423
11/25/2018 21H,541
11/25/2018 20H,741
11/25/2018 19H,909
11/25/2018 18H,908
11/25/2018 17H,942
11/25/2018 16H,1033
11/25/2018 15H,1147
11/25/2018 14H,1192
11/25/2018 13H,1219
11/25/2018 12H,1271
11/25/2018 11H,1291
11/25/2018 10H,1279
11/25/2018 09H,1057
11/25/2018 08H,882
11/25/2018 07H,761
11/25/2018 06H,720
11/25/2018 05H,1012
11/25/2018 04H,1100
11/25/2018 03H,1092
11/25/2018 02H,1106
11/25/2018 01H,1002
11/25/2018 00H,1196
11/24/2018 23H,1166
11/24/2018 22H,1231
11/24/2018 21H,1321
11/24/2018 20H,1173
11/24/2018 19H,1159
11/24/2018 18H,1035
11/24/2018 17H,975
11/24/2018 16H,952
11/24/2018 15H,1037
11/24/2018 14H,1047
11/24/2018 13H,940
11/24/2018 12H,858
11/24/2018 11H,841
11/24/2018 10H,799
11/24/2018 09H,769
11/24/2018 08H,800
11/24/2018 07H,840
11/24/2018 06H,965
11/24/2018 05H,1070
11/24/2018 04H,1103
11/24/2018 03H,1099
11/24/2018 02H,1020
11/24/2018 01H,1005
11/24/2018 00H,1174
11/23/2018 23H,1179
11/23/2018 22H,1202
11/23/2018 21H,1229
11/23/2018 20H,1255
