Net generation from coal for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.COL.H
19:01:56 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.COL.H megawatthours
10/24/2020 13H,87364
10/24/2020 12H,83431
10/24/2020 11H,82395
10/24/2020 10H,80110
10/24/2020 09H,79483
10/24/2020 08H,79055
10/24/2020 07H,80199
10/24/2020 06H,82097
10/24/2020 05H,85631
10/24/2020 04H,90352
10/24/2020 03H,91717
10/24/2020 02H,94238
10/24/2020 01H,95145
10/24/2020 00H,93660
10/23/2020 23H,92833
10/23/2020 22H,91502
10/23/2020 21H,91384
10/23/2020 20H,92492
10/23/2020 19H,94119
10/23/2020 18H,95039
10/23/2020 17H,95133
10/23/2020 16H,94100
10/23/2020 15H,93987
10/23/2020 14H,92195
10/23/2020 13H,89822
10/23/2020 12H,84227
10/23/2020 11H,78026
10/23/2020 10H,71428
10/23/2020 09H,69621
10/23/2020 08H,69927
10/23/2020 07H,71841
10/23/2020 06H,75775
10/23/2020 05H,80709
10/23/2020 04H,90371
10/23/2020 03H,93265
10/23/2020 02H,96606
10/23/2020 01H,98560
10/23/2020 00H,98598
10/22/2020 23H,97662
10/22/2020 22H,97858
10/22/2020 21H,99631
10/22/2020 20H,100537
10/22/2020 19H,99955
10/22/2020 18H,99232
10/22/2020 17H,98273
10/22/2020 16H,98117
10/22/2020 15H,96743
10/22/2020 14H,93520
10/22/2020 13H,91678
10/22/2020 12H,88914
10/22/2020 11H,82285
10/22/2020 10H,76060
10/22/2020 09H,73322
10/22/2020 08H,73025
10/22/2020 07H,75078
10/22/2020 06H,79446
10/22/2020 05H,85132
10/22/2020 04H,91271
10/22/2020 03H,97459
10/22/2020 02H,101849
10/22/2020 01H,104959
10/22/2020 00H,105643
10/21/2020 23H,104584
10/21/2020 22H,104112
10/21/2020 21H,104735
10/21/2020 20H,103788
10/21/2020 19H,102681
10/21/2020 18H,101940
10/21/2020 17H,101222
10/21/2020 16H,100501
10/21/2020 15H,101757
10/21/2020 14H,100663
10/21/2020 13H,97188
10/21/2020 12H,91950
10/21/2020 11H,85606
10/21/2020 10H,78677
10/21/2020 09H,74142
10/21/2020 08H,74163
10/21/2020 07H,76535
10/21/2020 06H,80947
10/21/2020 05H,85871
10/21/2020 04H,91339
10/21/2020 03H,98477
10/21/2020 02H,103239
10/21/2020 01H,105721
10/21/2020 00H,106902
10/20/2020 23H,105771
10/20/2020 22H,104305
10/20/2020 21H,102054
10/20/2020 20H,101857
10/20/2020 19H,101311
10/20/2020 18H,100822
10/20/2020 17H,99939
10/20/2020 16H,98839
10/20/2020 15H,98657
10/20/2020 14H,98344
10/20/2020 13H,97297
10/20/2020 12H,93668
10/20/2020 11H,86943
10/20/2020 10H,81154
10/20/2020 09H,77788
10/20/2020 08H,77514
10/20/2020 07H,80079
10/20/2020 06H,84180
10/20/2020 05H,87473
10/20/2020 04H,90389
10/20/2020 03H,94343
10/20/2020 02H,97299
10/20/2020 01H,99433
10/20/2020 00H,99651
10/19/2020 23H,99532
10/19/2020 22H,99049
10/19/2020 21H,98649
10/19/2020 20H,98824
10/19/2020 19H,98768
10/19/2020 18H,98365
10/19/2020 17H,98002
10/19/2020 16H,98384
10/19/2020 15H,99624
10/19/2020 14H,98201
10/19/2020 13H,95473
10/19/2020 12H,90170
10/19/2020 11H,85781
10/19/2020 10H,81112
10/19/2020 09H,78137
10/19/2020 08H,77470
10/19/2020 07H,76988
10/19/2020 06H,78501
10/19/2020 05H,82237
10/19/2020 04H,83338
10/19/2020 03H,87414
10/19/2020 02H,90565
10/19/2020 01H,92228
10/19/2020 00H,90803
10/18/2020 23H,88392
10/18/2020 22H,85592
10/18/2020 21H,80960
10/18/2020 20H,78742
10/18/2020 19H,77474
10/18/2020 18H,76423
10/18/2020 17H,74489
10/18/2020 16H,71388
10/18/2020 15H,69527
10/18/2020 14H,65865
10/18/2020 13H,63602
10/18/2020 12H,61200
10/18/2020 11H,59833
10/18/2020 10H,58314
10/18/2020 09H,58006
10/18/2020 08H,57946
10/18/2020 07H,59733
10/18/2020 06H,61542
10/18/2020 05H,64778
10/18/2020 04H,71585
10/18/2020 03H,73303
10/18/2020 02H,77815
10/18/2020 01H,80050
10/18/2020 00H,78191
10/17/2020 23H,74166
10/17/2020 22H,71477
10/17/2020 21H,70634
10/17/2020 20H,69230
10/17/2020 19H,68542
10/17/2020 18H,68474
10/17/2020 17H,68464
10/17/2020 16H,69486
10/17/2020 15H,69652
10/17/2020 14H,68908
10/17/2020 13H,66237
10/17/2020 12H,63637
10/17/2020 11H,62824
10/17/2020 10H,61692
10/17/2020 09H,62030
10/17/2020 08H,63259
10/17/2020 07H,65807
10/17/2020 06H,68269
10/17/2020 05H,71879
10/17/2020 04H,75210
10/17/2020 03H,80943
10/17/2020 02H,87378
10/17/2020 01H,90093
10/17/2020 00H,88543
10/16/2020 23H,84093
10/16/2020 22H,82063
10/16/2020 21H,82105
10/16/2020 20H,83243
10/16/2020 19H,84409
10/16/2020 18H,85010
10/16/2020 17H,87220
10/16/2020 16H,89280
10/16/2020 15H,90491
10/16/2020 14H,88953
10/16/2020 13H,86228
10/16/2020 12H,80988
10/16/2020 11H,75198
10/16/2020 10H,71055
10/16/2020 09H,69594
10/16/2020 08H,70798
10/16/2020 07H,72969
10/16/2020 06H,75896
10/16/2020 05H,78022
10/16/2020 04H,80786
10/16/2020 03H,85878
10/16/2020 02H,90120
10/16/2020 01H,93238
10/16/2020 00H,90677
10/15/2020 23H,88396
10/15/2020 22H,87067
10/15/2020 21H,87038
10/15/2020 20H,87710
10/15/2020 19H,87137
10/15/2020 18H,86511
10/15/2020 17H,85888
10/15/2020 16H,85403
10/15/2020 15H,83848
10/15/2020 14H,79530
10/15/2020 13H,75696
10/15/2020 12H,72785
10/15/2020 11H,67840
10/15/2020 10H,61543
10/15/2020 09H,59046
10/15/2020 08H,59492
10/15/2020 07H,60889
10/15/2020 06H,62891
10/15/2020 05H,67022
10/15/2020 04H,73991
10/15/2020 03H,76933
10/15/2020 02H,81428
10/15/2020 01H,83900
10/15/2020 00H,84321
10/14/2020 23H,83752
10/14/2020 22H,84019
10/14/2020 21H,82363
10/14/2020 20H,81648
10/14/2020 19H,80380
10/14/2020 18H,78192
10/14/2020 17H,75839
10/14/2020 16H,75255
10/14/2020 15H,74492
10/14/2020 14H,73545
10/14/2020 13H,71415
10/14/2020 12H,67303
10/14/2020 11H,64369
10/14/2020 10H,59860
10/14/2020 09H,59879
10/14/2020 08H,61235
10/14/2020 07H,62301
10/14/2020 06H,64221
10/14/2020 05H,68732
10/14/2020 04H,74626
10/14/2020 03H,81487
10/14/2020 02H,90128
10/14/2020 01H,93208
10/14/2020 00H,93736
10/13/2020 23H,92240
10/13/2020 22H,89767
10/13/2020 21H,87945
10/13/2020 20H,86617
10/13/2020 19H,84702
10/13/2020 18H,81647
10/13/2020 17H,80491
10/13/2020 16H,80065
10/13/2020 15H,79683
10/13/2020 14H,77606
10/13/2020 13H,74962
10/13/2020 12H,69605
10/13/2020 11H,64074
10/13/2020 10H,60213
10/13/2020 09H,57894
10/13/2020 08H,57450
10/13/2020 07H,58307
10/13/2020 06H,61688
10/13/2020 05H,66080
10/13/2020 04H,71440
10/13/2020 03H,79545
10/13/2020 02H,85851
10/13/2020 01H,90689
10/13/2020 00H,91576
10/12/2020 23H,88279
10/12/2020 22H,88206
10/12/2020 21H,88132
10/12/2020 20H,86489
10/12/2020 19H,84862
10/12/2020 18H,84024
10/12/2020 17H,82577
10/12/2020 16H,80103
10/12/2020 15H,77754
10/12/2020 14H,73257
10/12/2020 13H,68933
10/12/2020 12H,63165
10/12/2020 11H,57774
10/12/2020 10H,53032
10/12/2020 09H,50027
10/12/2020 08H,49382
10/12/2020 07H,51407
10/12/2020 06H,54742
10/12/2020 05H,57947
10/12/2020 04H,63991
10/12/2020 03H,71351
10/12/2020 02H,76988
10/12/2020 01H,79185
10/12/2020 00H,78897
10/11/2020 23H,78993
10/11/2020 22H,78010
10/11/2020 21H,76969
10/11/2020 20H,75421
10/11/2020 19H,73190
10/11/2020 18H,72398
10/11/2020 17H,69411
10/11/2020 16H,64710
10/11/2020 15H,60410
10/11/2020 14H,56073
10/11/2020 13H,52963
10/11/2020 12H,50422
10/11/2020 11H,49771
10/11/2020 10H,49846
10/11/2020 09H,50611
10/11/2020 08H,51670
10/11/2020 07H,53471
10/11/2020 06H,54849
10/11/2020 05H,58526
10/11/2020 04H,64401
10/11/2020 03H,72703
10/11/2020 02H,78083
10/11/2020 01H,82141
10/11/2020 00H,83978
10/10/2020 23H,84372
10/10/2020 22H,84247
10/10/2020 21H,84067
10/10/2020 20H,82686
10/10/2020 19H,82549
10/10/2020 18H,82422
10/10/2020 17H,79909
10/10/2020 16H,74952
10/10/2020 15H,69129
10/10/2020 14H,63985
10/10/2020 13H,60703
10/10/2020 12H,59299
10/10/2020 11H,57468
10/10/2020 10H,55589
10/10/2020 09H,55826
10/10/2020 08H,56626
10/10/2020 07H,57805
10/10/2020 06H,59701
10/10/2020 05H,62697
10/10/2020 04H,70124
10/10/2020 03H,74629
10/10/2020 02H,80485
10/10/2020 01H,84083
10/10/2020 00H,83765
10/9/2020 23H,80666
10/9/2020 22H,79546
10/9/2020 21H,79359
10/9/2020 20H,79341
10/9/2020 19H,78824
10/9/2020 18H,77426
10/9/2020 17H,75484
10/9/2020 16H,74327
10/9/2020 15H,72971
10/9/2020 14H,71386
10/9/2020 13H,70386
10/9/2020 12H,66535
10/9/2020 11H,60649
10/9/2020 10H,56331
10/9/2020 09H,56170
10/9/2020 08H,54864
10/9/2020 07H,56832
10/9/2020 06H,60565
10/9/2020 05H,65322
10/9/2020 04H,75119
10/9/2020 03H,80043
10/9/2020 02H,83870
10/9/2020 01H,85843
10/9/2020 00H,86722
10/8/2020 23H,86502
10/8/2020 22H,86446
10/8/2020 21H,86131
10/8/2020 20H,86174
10/8/2020 19H,86051
10/8/2020 18H,86817
10/8/2020 17H,85192
10/8/2020 16H,84310
10/8/2020 15H,81240
10/8/2020 14H,78225
10/8/2020 13H,77290
10/8/2020 12H,73462
10/8/2020 11H,66112
10/8/2020 10H,61184
10/8/2020 09H,59830
10/8/2020 08H,59773
10/8/2020 07H,62196
10/8/2020 06H,67072
10/8/2020 05H,70866
10/8/2020 04H,73939
10/8/2020 03H,83625
10/8/2020 02H,89598
10/8/2020 01H,94475
10/8/2020 00H,97848
10/7/2020 23H,98587
10/7/2020 22H,97913
10/7/2020 21H,96077
10/7/2020 20H,95000
10/7/2020 19H,93202
10/7/2020 18H,90821
10/7/2020 17H,87043
10/7/2020 16H,83232
10/7/2020 15H,78479
10/7/2020 14H,73927
10/7/2020 13H,71720
10/7/2020 12H,67390
10/7/2020 11H,62677
10/7/2020 10H,58107
10/7/2020 09H,55597
10/7/2020 08H,55432
10/7/2020 07H,56463
10/7/2020 06H,58286
10/7/2020 05H,61256
10/7/2020 04H,67292
10/7/2020 03H,75228
10/7/2020 02H,83878
10/7/2020 01H,89689
10/7/2020 00H,90854
10/6/2020 23H,91233
10/6/2020 22H,89865
10/6/2020 21H,87772
10/6/2020 20H,85674
10/6/2020 19H,84661
10/6/2020 18H,83534
10/6/2020 17H,82151
10/6/2020 16H,79456
10/6/2020 15H,74429
10/6/2020 14H,70126
10/6/2020 13H,69104
10/6/2020 12H,65667
10/6/2020 11H,60417
10/6/2020 10H,55841
10/6/2020 09H,53715
10/6/2020 08H,53089
10/6/2020 07H,53253
10/6/2020 06H,54693
10/6/2020 05H,56902
10/6/2020 04H,58432
10/6/2020 03H,64234
10/6/2020 02H,69830
10/6/2020 01H,77015
10/6/2020 00H,77858
10/5/2020 23H,75105
10/5/2020 22H,72645
10/5/2020 21H,70569
10/5/2020 20H,69087
10/5/2020 19H,67192
10/5/2020 18H,66126
10/5/2020 17H,64009
10/5/2020 16H,63352
10/5/2020 15H,62310
10/5/2020 14H,61201
10/5/2020 13H,60607
10/5/2020 12H,59319
10/5/2020 11H,55584
10/5/2020 10H,50567
10/5/2020 09H,48012
10/5/2020 08H,46738
10/5/2020 07H,47628
10/5/2020 06H,48687
10/5/2020 05H,50792
10/5/2020 04H,53149
10/5/2020 03H,56104
10/5/2020 02H,61902
10/5/2020 01H,66105
10/5/2020 00H,67450
10/4/2020 23H,66783
10/4/2020 22H,64617
10/4/2020 21H,63980
10/4/2020 20H,63060
10/4/2020 19H,62731
10/4/2020 18H,62574
10/4/2020 17H,61354
10/4/2020 16H,59521
10/4/2020 15H,58747
10/4/2020 14H,57649
10/4/2020 13H,55850
10/4/2020 12H,54427
10/4/2020 11H,54186
10/4/2020 10H,53416
10/4/2020 09H,53932
10/4/2020 08H,54230
10/4/2020 07H,55552
10/4/2020 06H,58329
10/4/2020 05H,60802
10/4/2020 04H,65552
10/4/2020 03H,67088
10/4/2020 02H,71014
10/4/2020 01H,74560
10/4/2020 00H,74857
10/3/2020 23H,73892
10/3/2020 22H,71042
10/3/2020 21H,67900
10/3/2020 20H,65944
10/3/2020 19H,64181
10/3/2020 18H,63247
10/3/2020 17H,62426
10/3/2020 16H,63189
10/3/2020 15H,63701
10/3/2020 14H,63134
10/3/2020 13H,62178
10/3/2020 12H,59480
10/3/2020 11H,57066
10/3/2020 10H,54956
10/3/2020 09H,53943
10/3/2020 08H,54417
10/3/2020 07H,56505
10/3/2020 06H,59300
10/3/2020 05H,62621
10/3/2020 04H,67866
10/3/2020 03H,70885
10/3/2020 02H,74435
10/3/2020 01H,80552
10/3/2020 00H,82113
10/2/2020 23H,81985
10/2/2020 22H,81878
10/2/2020 21H,80142
10/2/2020 20H,78537
10/2/2020 19H,77635
10/2/2020 18H,75268
10/2/2020 17H,73903
10/2/2020 16H,74044
10/2/2020 15H,74769
10/2/2020 14H,74117
10/2/2020 13H,73974
10/2/2020 12H,71345
10/2/2020 11H,66767
10/2/2020 10H,62691
10/2/2020 09H,60669
10/2/2020 08H,60178
10/2/2020 07H,61706
10/2/2020 06H,64242
10/2/2020 05H,67995
10/2/2020 04H,72264
10/2/2020 03H,79818
10/2/2020 02H,84750
10/2/2020 01H,89542
10/2/2020 00H,88348
10/1/2020 23H,87632
10/1/2020 22H,85980
10/1/2020 21H,82091
10/1/2020 20H,79776
10/1/2020 19H,78130
10/1/2020 18H,75354
10/1/2020 17H,73890
10/1/2020 16H,72487
10/1/2020 15H,72700
10/1/2020 14H,71359
10/1/2020 13H,69480
10/1/2020 12H,66378
10/1/2020 11H,61958
10/1/2020 10H,57469
10/1/2020 09H,56057
10/1/2020 08H,55607
10/1/2020 07H,55906
10/1/2020 06H,57930
10/1/2020 05H,61060
10/1/2020 04H,66474
10/1/2020 03H,70674
10/1/2020 02H,77891
10/1/2020 01H,84010
10/1/2020 00H,84773
09/30/2020 23H,82127
09/30/2020 22H,80360
09/30/2020 21H,80078
09/30/2020 20H,78184
09/30/2020 19H,75452
09/30/2020 18H,71920
09/30/2020 17H,70408
09/30/2020 16H,68958
09/30/2020 15H,68150
09/30/2020 14H,67061
09/30/2020 13H,64122
09/30/2020 12H,60278
09/30/2020 11H,56259
09/30/2020 10H,53926
09/30/2020 09H,53119
09/30/2020 08H,54415
09/30/2020 07H,57627
09/30/2020 06H,61371
09/30/2020 05H,64655
09/30/2020 04H,71418
09/30/2020 03H,76769
09/30/2020 02H,85456
09/30/2020 01H,91768
09/30/2020 00H,91636
09/29/2020 23H,90517
09/29/2020 22H,89287
09/29/2020 21H,87748
09/29/2020 20H,86725
09/29/2020 19H,86529
09/29/2020 18H,85256
09/29/2020 17H,84199
09/29/2020 16H,84348
09/29/2020 15H,82946
09/29/2020 14H,79291
09/29/2020 13H,76531
09/29/2020 12H,72681
09/29/2020 11H,66966
09/29/2020 10H,63325
09/29/2020 09H,62123
09/29/2020 08H,63458
09/29/2020 07H,65492
09/29/2020 06H,68642
09/29/2020 05H,73238
09/29/2020 04H,78483
09/29/2020 03H,82871
09/29/2020 02H,86468
09/29/2020 01H,85776
09/29/2020 00H,82662
09/28/2020 23H,83220
09/28/2020 22H,84501
09/28/2020 21H,83927
09/28/2020 20H,83625
09/28/2020 19H,83806
09/28/2020 18H,83715
09/28/2020 17H,83557
09/28/2020 16H,81687
09/28/2020 15H,83105
09/28/2020 14H,81569
09/28/2020 13H,78849
09/28/2020 12H,73059
09/28/2020 11H,66956
09/28/2020 10H,62412
09/28/2020 09H,60103
09/28/2020 08H,60564
09/28/2020 07H,62036
09/28/2020 06H,64971
09/28/2020 05H,69108
09/28/2020 04H,73595
09/28/2020 03H,80741
09/28/2020 02H,85877
09/28/2020 01H,88461
09/28/2020 00H,87643
09/27/2020 23H,87355
09/27/2020 22H,86626
09/27/2020 21H,85110
09/27/2020 20H,84814
09/27/2020 19H,82753
09/27/2020 18H,79352
09/27/2020 17H,75425
09/27/2020 16H,72664
09/27/2020 15H,66296
09/27/2020 14H,63330
09/27/2020 13H,60669
09/27/2020 12H,57652
09/27/2020 11H,55592
09/27/2020 10H,54903
09/27/2020 09H,55396
09/27/2020 08H,56157
09/27/2020 07H,58828
09/27/2020 06H,62553
09/27/2020 05H,66468
09/27/2020 04H,72866
09/27/2020 03H,75957
09/27/2020 02H,80484
09/27/2020 01H,84751
09/27/2020 00H,86056
09/26/2020 23H,87805
09/26/2020 22H,85634
09/26/2020 21H,84890
09/26/2020 20H,84297
09/26/2020 19H,80798
09/26/2020 18H,77720
09/26/2020 17H,76138
09/26/2020 16H,74305
09/26/2020 15H,70775
09/26/2020 14H,66163
09/26/2020 13H,63353
09/26/2020 12H,61830
09/26/2020 11H,61948
09/26/2020 10H,61082
09/26/2020 09H,62662
09/26/2020 08H,64487
09/26/2020 07H,66400
09/26/2020 06H,69109
09/26/2020 05H,73763
09/26/2020 04H,79100
09/26/2020 03H,85032
09/26/2020 02H,90929
09/26/2020 01H,95696
09/26/2020 00H,97313
09/25/2020 23H,98961
09/25/2020 22H,99905
09/25/2020 21H,99950
09/25/2020 20H,98829
09/25/2020 19H,96419
09/25/2020 18H,93635
09/25/2020 17H,90822
09/25/2020 16H,88640
09/25/2020 15H,85203
09/25/2020 14H,78887
09/25/2020 13H,75490
09/25/2020 12H,70788
09/25/2020 11H,66219
09/25/2020 10H,61830
09/25/2020 09H,60899
09/25/2020 08H,61039
09/25/2020 07H,62787
09/25/2020 06H,65562
09/25/2020 05H,68615
09/25/2020 04H,74019
09/25/2020 03H,82571
09/25/2020 02H,91846
09/25/2020 01H,98569
09/25/2020 00H,100560
09/24/2020 23H,100030
09/24/2020 22H,99360
09/24/2020 21H,98346
09/24/2020 20H,96498
09/24/2020 19H,95006
09/24/2020 18H,93119
09/24/2020 17H,90592
09/24/2020 16H,87680
09/24/2020 15H,83976
09/24/2020 14H,78352
09/24/2020 13H,75483
09/24/2020 12H,71183
09/24/2020 11H,64623
09/24/2020 10H,59552
09/24/2020 09H,58376
09/24/2020 08H,58718
09/24/2020 07H,60112
09/24/2020 06H,63701
09/24/2020 05H,68645
09/24/2020 04H,72875
09/24/2020 03H,81817
09/24/2020 02H,89385
09/24/2020 01H,96757
09/24/2020 00H,96843
09/23/2020 23H,94620
09/23/2020 22H,93851
09/23/2020 21H,91627
09/23/2020 20H,90119
09/23/2020 19H,88646
09/23/2020 18H,87255
09/23/2020 17H,85702
09/23/2020 16H,85827
09/23/2020 15H,83037
09/23/2020 14H,81012
09/23/2020 13H,78758
09/23/2020 12H,74378
09/23/2020 11H,66340
09/23/2020 10H,62635
09/23/2020 09H,61052
09/23/2020 08H,61119
09/23/2020 07H,61021
09/23/2020 06H,62139
09/23/2020 05H,65557
09/23/2020 04H,70783
09/23/2020 03H,76505
09/23/2020 02H,84620
09/23/2020 01H,91876
09/23/2020 00H,92734
09/22/2020 23H,90149
09/22/2020 22H,88122
09/22/2020 21H,86251
09/22/2020 20H,86029
09/22/2020 19H,85426
09/22/2020 18H,84966
09/22/2020 17H,85655
09/22/2020 16H,85500
09/22/2020 15H,83661
09/22/2020 14H,79715
09/22/2020 13H,78399
09/22/2020 12H,74747
09/22/2020 11H,68329
09/22/2020 10H,61856
09/22/2020 09H,59806
09/22/2020 08H,59441
09/22/2020 07H,59931
09/22/2020 06H,62151
09/22/2020 05H,66913
09/22/2020 04H,69581
09/22/2020 03H,76205
09/22/2020 02H,83454
09/22/2020 01H,88343
09/22/2020 00H,88697
09/21/2020 23H,87985
09/21/2020 22H,87616
09/21/2020 21H,87500
09/21/2020 20H,85448
09/21/2020 19H,84635
09/21/2020 18H,83263
09/21/2020 17H,82152
09/21/2020 16H,81374
09/21/2020 15H,78433
09/21/2020 14H,74819
09/21/2020 13H,72174
09/21/2020 12H,67807
09/21/2020 11H,62488
09/21/2020 10H,57819
09/21/2020 09H,56414
09/21/2020 08H,56037
09/21/2020 07H,55939
09/21/2020 06H,57654
09/21/2020 05H,59527
09/21/2020 04H,62138
09/21/2020 03H,65911
09/21/2020 02H,71433
09/21/2020 01H,76403
09/21/2020 00H,75812
09/20/2020 23H,74347
09/20/2020 22H,72350
09/20/2020 21H,69295
09/20/2020 20H,67132
09/20/2020 19H,64454
09/20/2020 18H,63838
09/20/2020 17H,62207
09/20/2020 16H,60375
09/20/2020 15H,58383
09/20/2020 14H,55873
09/20/2020 13H,54251
09/20/2020 12H,53531
09/20/2020 11H,52979
09/20/2020 10H,52270
09/20/2020 09H,52376
09/20/2020 08H,53040
09/20/2020 07H,54248
09/20/2020 06H,56247
09/20/2020 05H,57730
09/20/2020 04H,62069
09/20/2020 03H,64097
09/20/2020 02H,70531
09/20/2020 01H,76105
09/20/2020 00H,76965
09/19/2020 23H,77031
09/19/2020 22H,75603
09/19/2020 21H,74268
09/19/2020 20H,71961
09/19/2020 19H,70648
09/19/2020 18H,69006
09/19/2020 17H,67764
09/19/2020 16H,66423
09/19/2020 15H,64430
09/19/2020 14H,61613
09/19/2020 13H,59018
09/19/2020 12H,57529
09/19/2020 11H,57150
09/19/2020 10H,56465
09/19/2020 09H,57092
09/19/2020 08H,59243
09/19/2020 07H,61927
09/19/2020 06H,64907
09/19/2020 05H,69643
09/19/2020 04H,76971
09/19/2020 03H,80859
09/19/2020 02H,89697
09/19/2020 01H,96260
09/19/2020 00H,99366
09/18/2020 23H,99588
09/18/2020 22H,101436
09/18/2020 21H,101918
09/18/2020 20H,101969
09/18/2020 19H,103151
09/18/2020 18H,102374
09/18/2020 17H,101491
09/18/2020 16H,97894
09/18/2020 15H,94324
09/18/2020 14H,90085
09/18/2020 13H,86608
09/18/2020 12H,81541
09/18/2020 11H,74721
09/18/2020 10H,69696
09/18/2020 09H,68052
09/18/2020 08H,68474
09/18/2020 07H,71212
09/18/2020 06H,76560
09/18/2020 05H,84157
09/18/2020 04H,95002
09/18/2020 03H,101741
09/18/2020 02H,109385
09/18/2020 01H,115022
09/18/2020 00H,117537
09/17/2020 23H,118437
09/17/2020 22H,119967
09/17/2020 21H,119857
09/17/2020 20H,118529
09/17/2020 19H,117205
09/17/2020 18H,115839
09/17/2020 17H,113937
09/17/2020 16H,110908
09/17/2020 15H,106693
09/17/2020 14H,100898
09/17/2020 13H,96090
09/17/2020 12H,90625
09/17/2020 11H,83203
09/17/2020 10H,79004
09/17/2020 09H,77320
09/17/2020 08H,78025
09/17/2020 07H,80889
09/17/2020 06H,85980
09/17/2020 05H,92075
09/17/2020 04H,99073
09/17/2020 03H,107307
09/17/2020 02H,113999
09/17/2020 01H,117937
09/17/2020 00H,119670
09/16/2020 23H,119458
09/16/2020 22H,119460
09/16/2020 21H,118392
09/16/2020 20H,115474
09/16/2020 19H,113089
09/16/2020 18H,108999
09/16/2020 17H,104959
09/16/2020 16H,101312
09/16/2020 15H,99607
09/16/2020 14H,94870
09/16/2020 13H,88345
09/16/2020 12H,82637
09/16/2020 11H,76183
09/16/2020 10H,72581
09/16/2020 09H,71773
09/16/2020 08H,72457
09/16/2020 07H,74498
09/16/2020 06H,78827
09/16/2020 05H,85104
09/16/2020 04H,94011
09/16/2020 03H,102130
09/16/2020 02H,110904
09/16/2020 01H,117081
09/16/2020 00H,119787
09/15/2020 23H,119245
09/15/2020 22H,119586
09/15/2020 21H,118786
09/15/2020 20H,116544
09/15/2020 19H,113437
09/15/2020 18H,109989
09/15/2020 17H,106409
09/15/2020 16H,104171
09/15/2020 15H,99524
09/15/2020 14H,92930
09/15/2020 13H,89732
09/15/2020 12H,84963
09/15/2020 11H,78873
09/15/2020 10H,75068
09/15/2020 09H,74367
09/15/2020 08H,75456
09/15/2020 07H,78335
09/15/2020 06H,82696
09/15/2020 05H,88307
09/15/2020 04H,96787
09/15/2020 03H,109373
09/15/2020 02H,116201
09/15/2020 01H,121156
09/15/2020 00H,121823
09/14/2020 23H,122947
09/14/2020 22H,125279
09/14/2020 21H,125262
09/14/2020 20H,125193
09/14/2020 19H,124170
09/14/2020 18H,121507
09/14/2020 17H,118138
09/14/2020 16H,115546
09/14/2020 15H,109830
09/14/2020 14H,103781
09/14/2020 13H,100099
09/14/2020 12H,94006
09/14/2020 11H,86262
09/14/2020 10H,78984
09/14/2020 09H,76541
09/14/2020 08H,76240
09/14/2020 07H,78058
09/14/2020 06H,82281
09/14/2020 05H,88199
09/14/2020 04H,96159
09/14/2020 03H,106040
09/14/2020 02H,116454
09/14/2020 01H,120811
09/14/2020 00H,122706
09/13/2020 23H,124341
09/13/2020 22H,124550
09/13/2020 21H,123076
09/13/2020 20H,120465
09/13/2020 19H,117698
09/13/2020 18H,112362
09/13/2020 17H,105922
09/13/2020 16H,100063
09/13/2020 15H,93726
09/13/2020 14H,85077
09/13/2020 13H,79322
09/13/2020 12H,77581
09/13/2020 11H,78248
09/13/2020 10H,79033
09/13/2020 09H,80154
09/13/2020 08H,82488
09/13/2020 07H,85687
09/13/2020 06H,90323
09/13/2020 05H,95731
