Net generation from natural gas for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.NG.H
19:02:14 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.NG.H megawatthours
02/20/2021 00H,164319
02/19/2021 23H,158937
02/19/2021 22H,154777
02/19/2021 21H,155322
02/19/2021 20H,159709
02/19/2021 19H,166284
02/19/2021 18H,173265
02/19/2021 17H,183863
02/19/2021 16H,193375
02/19/2021 15H,202913
02/19/2021 14H,204758
02/19/2021 13H,195111
02/19/2021 12H,181424
02/19/2021 11H,167348
02/19/2021 10H,157921
02/19/2021 09H,154864
02/19/2021 08H,153653
02/19/2021 07H,156865
02/19/2021 06H,163495
02/19/2021 05H,173965
02/19/2021 04H,181970
02/19/2021 03H,194600
02/19/2021 02H,202528
02/19/2021 01H,201046
02/19/2021 00H,190887
02/18/2021 23H,182529
02/18/2021 22H,178938
02/18/2021 21H,176688
02/18/2021 20H,178414
02/18/2021 19H,183265
02/18/2021 18H,186593
02/18/2021 17H,191313
02/18/2021 16H,193764
02/18/2021 15H,196694
02/18/2021 14H,192804
02/18/2021 13H,185056
02/18/2021 12H,172489
02/18/2021 11H,162433
02/18/2021 10H,155692
02/18/2021 09H,153250
02/18/2021 08H,154938
02/18/2021 07H,156916
02/18/2021 06H,162732
02/18/2021 05H,173523
02/18/2021 04H,177341
02/18/2021 03H,191100
02/18/2021 02H,198200
02/18/2021 01H,198253
02/18/2021 00H,189820
02/17/2021 23H,179937
02/17/2021 22H,172253
02/17/2021 21H,167646
02/17/2021 20H,163228
02/17/2021 19H,164343
02/17/2021 18H,172433
02/17/2021 17H,178840
02/17/2021 16H,187315
02/17/2021 15H,199280
02/17/2021 14H,201874
02/17/2021 13H,199018
02/17/2021 12H,191751
02/17/2021 11H,179093
02/17/2021 10H,172100
02/17/2021 09H,168481
02/17/2021 08H,168308
02/17/2021 07H,168231
02/17/2021 06H,173750
02/17/2021 05H,173063
02/17/2021 04H,189356
02/17/2021 03H,196255
02/17/2021 02H,201758
02/17/2021 01H,200834
02/17/2021 00H,193526
02/16/2021 23H,180946
02/16/2021 22H,171412
02/16/2021 21H,166530
02/16/2021 20H,165175
02/16/2021 19H,168302
02/16/2021 18H,173240
02/16/2021 17H,177410
02/16/2021 16H,182410
02/16/2021 15H,188637
02/16/2021 14H,188981
02/16/2021 13H,186593
02/16/2021 12H,179079
02/16/2021 11H,170172
02/16/2021 10H,164223
02/16/2021 09H,159065
02/16/2021 08H,158784
02/16/2021 07H,159967
02/16/2021 06H,167646
02/16/2021 05H,171540
02/16/2021 04H,183475
02/16/2021 03H,193321
02/16/2021 02H,200666
02/16/2021 01H,206326
02/16/2021 00H,203078
02/15/2021 23H,197645
02/15/2021 22H,195505
02/15/2021 21H,190403
02/15/2021 20H,190957
02/15/2021 19H,195130
02/15/2021 18H,197792
02/15/2021 17H,202042
02/15/2021 16H,202325
02/15/2021 15H,200748
02/15/2021 14H,197388
02/15/2021 13H,190094
02/15/2021 12H,178904
02/15/2021 11H,169174
02/15/2021 10H,161929
02/15/2021 09H,158139
02/15/2021 08H,166163
02/15/2021 07H,168968
02/15/2021 06H,175307
02/15/2021 05H,180097
02/15/2021 04H,189217
02/15/2021 03H,198759
02/15/2021 02H,205349
02/15/2021 01H,206770
02/15/2021 00H,197528
02/14/2021 23H,188630
02/14/2021 22H,179623
02/14/2021 21H,175718
02/14/2021 20H,173902
02/14/2021 19H,174423
02/14/2021 18H,175318
02/14/2021 17H,179909
02/14/2021 16H,179515
02/14/2021 15H,178559
02/14/2021 14H,171050
02/14/2021 13H,164222
02/14/2021 12H,155865
02/14/2021 11H,148969
02/14/2021 10H,145641
02/14/2021 09H,145121
02/14/2021 08H,146920
02/14/2021 07H,151847
02/14/2021 06H,157477
02/14/2021 05H,169045
02/14/2021 04H,172287
02/14/2021 03H,182448
02/14/2021 02H,192588
02/14/2021 01H,194032
02/14/2021 00H,186759
02/13/2021 23H,180428
02/13/2021 22H,176566
02/13/2021 21H,176111
02/13/2021 20H,179986
02/13/2021 19H,183682
02/13/2021 18H,189154
02/13/2021 17H,195468
02/13/2021 16H,196155
02/13/2021 15H,193921
02/13/2021 14H,185113
02/13/2021 13H,175465
02/13/2021 12H,166735
02/13/2021 11H,159650
02/13/2021 10H,156195
02/13/2021 09H,158116
02/13/2021 08H,161111
02/13/2021 07H,167185
02/13/2021 06H,174247
02/13/2021 05H,181635
02/13/2021 04H,194996
02/13/2021 03H,202968
02/13/2021 02H,210061
02/13/2021 01H,209753
02/13/2021 00H,201930
02/12/2021 23H,197089
02/12/2021 22H,191514
02/12/2021 21H,189272
02/12/2021 20H,192001
02/12/2021 19H,194487
02/12/2021 18H,195910
02/12/2021 17H,198867
02/12/2021 16H,199581
02/12/2021 15H,199695
02/12/2021 14H,194653
02/12/2021 13H,185666
02/12/2021 12H,173020
02/12/2021 11H,160917
02/12/2021 10H,151357
02/12/2021 09H,147959
02/12/2021 08H,150512
02/12/2021 07H,153375
02/12/2021 06H,159408
02/12/2021 05H,168301
02/12/2021 04H,178788
02/12/2021 03H,190148
02/12/2021 02H,199805
02/12/2021 01H,204357
02/12/2021 00H,201107
02/11/2021 23H,199170
02/11/2021 22H,193117
02/11/2021 21H,190457
02/11/2021 20H,189916
02/11/2021 19H,190237
02/11/2021 18H,191640
02/11/2021 17H,195129
02/11/2021 16H,198843
02/11/2021 15H,201293
02/11/2021 14H,196905
02/11/2021 13H,185403
02/11/2021 12H,173275
02/11/2021 11H,160935
02/11/2021 10H,153829
02/11/2021 09H,150878
02/11/2021 08H,149535
02/11/2021 07H,154178
02/11/2021 06H,158850
02/11/2021 05H,163372
02/11/2021 04H,175592
02/11/2021 03H,186185
02/11/2021 02H,197865
02/11/2021 01H,198891
02/11/2021 00H,191622
02/10/2021 23H,185447
02/10/2021 22H,177948
02/10/2021 21H,175454
02/10/2021 20H,177959
02/10/2021 19H,178649
02/10/2021 18H,179359
02/10/2021 17H,184649
02/10/2021 16H,190905
02/10/2021 15H,194741
02/10/2021 14H,190793
02/10/2021 13H,183747
02/10/2021 12H,171564
02/10/2021 11H,158970
02/10/2021 10H,150637
02/10/2021 09H,146427
02/10/2021 08H,146426
02/10/2021 07H,146646
02/10/2021 06H,153540
02/10/2021 05H,158931
02/10/2021 04H,170199
02/10/2021 03H,180304
02/10/2021 02H,188960
02/10/2021 01H,191070
02/10/2021 00H,184104
02/9/2021 23H,177986
02/9/2021 22H,172276
02/9/2021 21H,171211
02/9/2021 20H,173737
02/9/2021 19H,177114
02/9/2021 18H,183253
02/9/2021 17H,186557
02/9/2021 16H,187603
02/9/2021 15H,189930
02/9/2021 14H,186288
02/9/2021 13H,177097
02/9/2021 12H,161000
02/9/2021 11H,146395
02/9/2021 10H,140251
02/9/2021 09H,137851
02/9/2021 08H,138102
02/9/2021 07H,140973
02/9/2021 06H,143337
02/9/2021 05H,151933
02/9/2021 04H,162062
02/9/2021 03H,175479
02/9/2021 02H,183639
02/9/2021 01H,187264
02/9/2021 00H,179087
02/8/2021 23H,169997
02/8/2021 22H,159616
02/8/2021 21H,157697
02/8/2021 20H,158984
02/8/2021 19H,161707
02/8/2021 18H,167164
02/8/2021 17H,173019
02/8/2021 16H,180398
02/8/2021 15H,187672
02/8/2021 14H,190641
02/8/2021 13H,187714
02/8/2021 12H,169793
02/8/2021 11H,153388
02/8/2021 10H,140015
02/8/2021 09H,135296
02/8/2021 08H,133701
02/8/2021 07H,133537
02/8/2021 06H,137335
02/8/2021 05H,137613
02/8/2021 04H,149677
02/8/2021 03H,152863
02/8/2021 02H,157279
02/8/2021 01H,157556
02/8/2021 00H,154431
02/7/2021 23H,149489
02/7/2021 22H,138951
02/7/2021 21H,134643
02/7/2021 20H,134556
02/7/2021 19H,137576
02/7/2021 18H,141802
02/7/2021 17H,144915
02/7/2021 16H,147354
02/7/2021 15H,148246
02/7/2021 14H,141609
02/7/2021 13H,132132
02/7/2021 12H,123693
02/7/2021 11H,116935
02/7/2021 10H,113818
02/7/2021 09H,112634
02/7/2021 08H,112302
02/7/2021 07H,114938
02/7/2021 06H,120861
02/7/2021 05H,129606
02/7/2021 04H,137063
02/7/2021 03H,142947
02/7/2021 02H,148913
02/7/2021 01H,150186
02/7/2021 00H,139110
02/6/2021 23H,130375
02/6/2021 22H,121602
02/6/2021 21H,114456
02/6/2021 20H,113118
02/6/2021 19H,113197
02/6/2021 18H,114584
02/6/2021 17H,118166
02/6/2021 16H,126113
02/6/2021 15H,134988
02/6/2021 14H,136102
02/6/2021 13H,132796
02/6/2021 12H,127074
02/6/2021 11H,123330
02/6/2021 10H,120001
02/6/2021 09H,118894
02/6/2021 08H,118585
02/6/2021 07H,122251
02/6/2021 06H,122394
02/6/2021 05H,125814
02/6/2021 04H,133517
02/6/2021 03H,142564
02/6/2021 02H,150808
02/6/2021 01H,154609
02/6/2021 00H,149071
02/5/2021 23H,141740
02/5/2021 22H,134763
02/5/2021 21H,131321
02/5/2021 20H,130712
02/5/2021 19H,132774
02/5/2021 18H,135462
02/5/2021 17H,142518
02/5/2021 16H,151087
02/5/2021 15H,160173
02/5/2021 14H,162817
02/5/2021 13H,158670
02/5/2021 12H,147022
02/5/2021 11H,135020
02/5/2021 10H,125515
02/5/2021 09H,120774
02/5/2021 08H,119975
02/5/2021 07H,122494
02/5/2021 06H,127822
02/5/2021 05H,134515
02/5/2021 04H,149681
02/5/2021 03H,153382
02/5/2021 02H,160885
02/5/2021 01H,162042
02/5/2021 00H,151561
02/4/2021 23H,142033
02/4/2021 22H,132225
02/4/2021 21H,124171
02/4/2021 20H,121281
02/4/2021 19H,121086
02/4/2021 18H,125206
02/4/2021 17H,132214
02/4/2021 16H,141386
02/4/2021 15H,152135
02/4/2021 14H,159132
02/4/2021 13H,162340
02/4/2021 12H,155251
02/4/2021 11H,143278
02/4/2021 10H,132353
02/4/2021 09H,127834
02/4/2021 08H,126363
02/4/2021 07H,126679
02/4/2021 06H,128013
02/4/2021 05H,135577
02/4/2021 04H,136819
02/4/2021 03H,144157
02/4/2021 02H,150362
02/4/2021 01H,151864
02/4/2021 00H,146337
02/3/2021 23H,138774
02/3/2021 22H,128316
02/3/2021 21H,124089
02/3/2021 20H,126219
02/3/2021 19H,132416
02/3/2021 18H,140353
02/3/2021 17H,150246
02/3/2021 16H,162149
02/3/2021 15H,172265
02/3/2021 14H,180802
02/3/2021 13H,179694
02/3/2021 12H,167555
02/3/2021 11H,152445
02/3/2021 10H,141643
02/3/2021 09H,138447
02/3/2021 08H,136665
02/3/2021 07H,139288
02/3/2021 06H,143126
02/3/2021 05H,151055
02/3/2021 04H,156913
02/3/2021 03H,166306
02/3/2021 02H,175626
02/3/2021 01H,179597
02/3/2021 00H,173234
02/2/2021 23H,162869
02/2/2021 22H,150493
02/2/2021 21H,147076
02/2/2021 20H,148028
02/2/2021 19H,155180
02/2/2021 18H,160481
02/2/2021 17H,167907
02/2/2021 16H,178691
02/2/2021 15H,185164
02/2/2021 14H,187329
02/2/2021 13H,182710
02/2/2021 12H,170332
02/2/2021 11H,157569
02/2/2021 10H,149492
02/2/2021 09H,147395
02/2/2021 08H,146179
02/2/2021 07H,148752
02/2/2021 06H,153058
02/2/2021 05H,156008
02/2/2021 04H,171597
02/2/2021 03H,182049
02/2/2021 02H,191097
02/2/2021 01H,195816
02/2/2021 00H,190319
02/1/2021 23H,185136
02/1/2021 22H,179446
02/1/2021 21H,179378
02/1/2021 20H,180982
02/1/2021 19H,184372
02/1/2021 18H,188551
02/1/2021 17H,191663
02/1/2021 16H,191850
02/1/2021 15H,192819
02/1/2021 14H,190114
02/1/2021 13H,180553
02/1/2021 12H,164853
02/1/2021 11H,148812
02/1/2021 10H,139707
02/1/2021 09H,136483
02/1/2021 08H,134390
02/1/2021 07H,135104
02/1/2021 06H,137069
02/1/2021 05H,137833
02/1/2021 04H,146956
02/1/2021 03H,153240
02/1/2021 02H,158935
02/1/2021 01H,160203
02/1/2021 00H,154474
01/31/2021 23H,145271
01/31/2021 22H,134100
01/31/2021 21H,128529
01/31/2021 20H,126632
01/31/2021 19H,126588
01/31/2021 18H,126292
01/31/2021 17H,126003
01/31/2021 16H,128315
01/31/2021 15H,129379
01/31/2021 14H,125955
01/31/2021 13H,120502
01/31/2021 12H,117079
01/31/2021 11H,113810
01/31/2021 10H,112132
01/31/2021 09H,112553
01/31/2021 08H,115793
01/31/2021 07H,119839
01/31/2021 06H,123653
01/31/2021 05H,129491
01/31/2021 04H,134737
01/31/2021 03H,140079
01/31/2021 02H,143632
01/31/2021 01H,142718
01/31/2021 00H,138671
01/30/2021 23H,131931
01/30/2021 22H,123206
01/30/2021 21H,119695
01/30/2021 20H,119263
01/30/2021 19H,119940
01/30/2021 18H,122158
01/30/2021 17H,125080
01/30/2021 16H,132864
01/30/2021 15H,137369
01/30/2021 14H,139942
01/30/2021 13H,141387
01/30/2021 12H,138426
01/30/2021 11H,134026
01/30/2021 10H,131073
01/30/2021 09H,130694
01/30/2021 08H,130468
01/30/2021 07H,133121
01/30/2021 06H,136772
01/30/2021 05H,143754
01/30/2021 04H,149590
01/30/2021 03H,155245
01/30/2021 02H,159928
01/30/2021 01H,160809
01/30/2021 00H,156697
01/29/2021 23H,149578
01/29/2021 22H,142501
01/29/2021 21H,139463
01/29/2021 20H,141190
01/29/2021 19H,146057
01/29/2021 18H,152483
01/29/2021 17H,160363
01/29/2021 16H,171799
01/29/2021 15H,180535
01/29/2021 14H,188011
01/29/2021 13H,188057
01/29/2021 12H,176928
01/29/2021 11H,161381
01/29/2021 10H,150515
01/29/2021 09H,148471
01/29/2021 08H,146992
01/29/2021 07H,149951
01/29/2021 06H,153381
01/29/2021 05H,159610
01/29/2021 04H,165417
01/29/2021 03H,173489
01/29/2021 02H,180774
01/29/2021 01H,183028
01/29/2021 00H,176992
01/28/2021 23H,168382
01/28/2021 22H,157804
01/28/2021 21H,151823
01/28/2021 20H,154804
01/28/2021 19H,159267
01/28/2021 18H,165446
01/28/2021 17H,175441
01/28/2021 16H,182658
01/28/2021 15H,189791
01/28/2021 14H,191994
01/28/2021 13H,184907
01/28/2021 12H,169292
01/28/2021 11H,156497
01/28/2021 10H,146443
01/28/2021 09H,144836
01/28/2021 08H,144915
01/28/2021 07H,147990
01/28/2021 06H,152084
01/28/2021 05H,154616
01/28/2021 04H,167501
01/28/2021 03H,175255
01/28/2021 02H,185356
01/28/2021 01H,190060
01/28/2021 00H,183566
01/27/2021 23H,177045
01/27/2021 22H,171339
01/27/2021 21H,168126
01/27/2021 20H,166508
01/27/2021 19H,167575
01/27/2021 18H,168885
01/27/2021 17H,171065
01/27/2021 16H,172721
01/27/2021 15H,173665
01/27/2021 14H,170441
01/27/2021 13H,163321
01/27/2021 12H,150873
01/27/2021 11H,139787
01/27/2021 10H,134601
01/27/2021 09H,133426
01/27/2021 08H,135765
01/27/2021 07H,139850
01/27/2021 06H,146153
01/27/2021 05H,153713
01/27/2021 04H,163683
01/27/2021 03H,172379
01/27/2021 02H,178047
01/27/2021 01H,180067
01/27/2021 00H,175230
01/26/2021 23H,171850
01/26/2021 22H,167901
01/26/2021 21H,167602
01/26/2021 20H,167309
01/26/2021 19H,170140
01/26/2021 18H,169789
01/26/2021 17H,170040
01/26/2021 16H,173218
01/26/2021 15H,173566
01/26/2021 14H,168376
01/26/2021 13H,159608
01/26/2021 12H,147514
01/26/2021 11H,133948
01/26/2021 10H,125824
01/26/2021 09H,125276
01/26/2021 08H,127234
01/26/2021 07H,129944
01/26/2021 06H,135056
01/26/2021 05H,141374
01/26/2021 04H,149626
01/26/2021 03H,156745
01/26/2021 02H,162904
01/26/2021 01H,166200
01/26/2021 00H,161837
01/25/2021 23H,157456
01/25/2021 22H,152705
01/25/2021 21H,150645
01/25/2021 20H,150309
01/25/2021 19H,150484
01/25/2021 18H,153176
01/25/2021 17H,155526
01/25/2021 16H,155675
01/25/2021 15H,154962
01/25/2021 14H,152308
01/25/2021 13H,146520
01/25/2021 12H,135719
01/25/2021 11H,126695
01/25/2021 10H,120825
01/25/2021 09H,118127
01/25/2021 08H,117926
01/25/2021 07H,118951
01/25/2021 06H,124188
01/25/2021 05H,136231
01/25/2021 04H,144407
01/25/2021 03H,151245
01/25/2021 02H,156857
01/25/2021 01H,161298
01/25/2021 00H,157684
01/24/2021 23H,150892
01/24/2021 22H,146638
01/24/2021 21H,143436
01/24/2021 20H,142321
01/24/2021 19H,142548
01/24/2021 18H,142210
01/24/2021 17H,143040
01/24/2021 16H,145360
01/24/2021 15H,145729
01/24/2021 14H,142149
01/24/2021 13H,137566
01/24/2021 12H,132941
01/24/2021 11H,128973
01/24/2021 10H,126549
01/24/2021 09H,126050
01/24/2021 08H,127067
01/24/2021 07H,129759
01/24/2021 06H,133477
01/24/2021 05H,135849
01/24/2021 04H,144688
01/24/2021 03H,150992
01/24/2021 02H,155673
01/24/2021 01H,157626
01/24/2021 00H,155437
01/23/2021 23H,148793
01/23/2021 22H,142511
01/23/2021 21H,136851
01/23/2021 20H,135767
01/23/2021 19H,138224
01/23/2021 18H,143027
01/23/2021 17H,146310
01/23/2021 16H,150159
01/23/2021 15H,152034
01/23/2021 14H,152177
01/23/2021 13H,148823
01/23/2021 12H,143975
01/23/2021 11H,140069
01/23/2021 10H,137645
01/23/2021 09H,137389
01/23/2021 08H,138175
01/23/2021 07H,141153
01/23/2021 06H,145001
01/23/2021 05H,142378
01/23/2021 04H,157798
01/23/2021 03H,163589
01/23/2021 02H,172017
01/23/2021 01H,176822
01/23/2021 00H,174234
01/22/2021 23H,167196
01/22/2021 22H,160866
01/22/2021 21H,158001
01/22/2021 20H,158664
01/22/2021 19H,160698
01/22/2021 18H,161716
01/22/2021 17H,164754
01/22/2021 16H,167544
01/22/2021 15H,167699
01/22/2021 14H,167337
01/22/2021 13H,163092
01/22/2021 12H,150964
01/22/2021 11H,138365
01/22/2021 10H,131555
01/22/2021 09H,128044
01/22/2021 08H,126770
01/22/2021 07H,128588
01/22/2021 06H,134232
01/22/2021 05H,140685
01/22/2021 04H,146453
01/22/2021 03H,154564
01/22/2021 02H,163703
01/22/2021 01H,166023
01/22/2021 00H,160967
01/21/2021 23H,155510
01/21/2021 22H,149981
01/21/2021 21H,149820
01/21/2021 20H,148035
01/21/2021 19H,149653
01/21/2021 18H,149734
01/21/2021 17H,154661
01/21/2021 16H,160337
01/21/2021 15H,163078
01/21/2021 14H,163482
01/21/2021 13H,158592
01/21/2021 12H,148438
01/21/2021 11H,136676
01/21/2021 10H,130399
01/21/2021 09H,127449
01/21/2021 08H,127199
01/21/2021 07H,128525
01/21/2021 06H,131627
01/21/2021 05H,132255
01/21/2021 04H,144886
01/21/2021 03H,155831
01/21/2021 02H,162670
01/21/2021 01H,166760
01/21/2021 00H,162472
01/20/2021 23H,157322
01/20/2021 22H,148554
01/20/2021 21H,140340
01/20/2021 20H,139124
01/20/2021 19H,140730
01/20/2021 18H,145127
01/20/2021 17H,150744
01/20/2021 16H,157331
01/20/2021 15H,160373
01/20/2021 14H,162629
01/20/2021 13H,160738
01/20/2021 12H,150963
01/20/2021 11H,139571
01/20/2021 10H,130877
01/20/2021 09H,128433
01/20/2021 08H,126798
01/20/2021 07H,129968
01/20/2021 06H,134127
01/20/2021 05H,141545
01/20/2021 04H,149019
01/20/2021 03H,155198
01/20/2021 02H,160854
01/20/2021 01H,161083
01/20/2021 00H,156189
01/19/2021 23H,147236
01/19/2021 22H,136377
01/19/2021 21H,129544
01/19/2021 20H,127241
01/19/2021 19H,127500
01/19/2021 18H,131486
01/19/2021 17H,138111
01/19/2021 16H,145146
01/19/2021 15H,152046
01/19/2021 14H,157555
01/19/2021 13H,157965
01/19/2021 12H,146680
01/19/2021 11H,134708
01/19/2021 10H,125723
01/19/2021 09H,122621
01/19/2021 08H,123926
01/19/2021 07H,125855
01/19/2021 06H,127777
01/19/2021 05H,129937
01/19/2021 04H,138919
01/19/2021 03H,146297
01/19/2021 02H,153885
01/19/2021 01H,155654
01/19/2021 00H,152655
01/18/2021 23H,144649
01/18/2021 22H,135204
01/18/2021 21H,129495
01/18/2021 20H,128271
01/18/2021 19H,129722
01/18/2021 18H,132314
01/18/2021 17H,137009
01/18/2021 16H,145565
01/18/2021 15H,152539
01/18/2021 14H,155818
01/18/2021 13H,153478
01/18/2021 12H,143589
01/18/2021 11H,131983
01/18/2021 10H,123995
01/18/2021 09H,121280
01/18/2021 08H,119852
01/18/2021 07H,122266
01/18/2021 06H,126689
01/18/2021 05H,133695
01/18/2021 04H,142237
01/18/2021 03H,151038
01/18/2021 02H,158596
01/18/2021 01H,160827
01/18/2021 00H,153046
01/17/2021 23H,142523
01/17/2021 22H,133467
01/17/2021 21H,126358
01/17/2021 20H,124362
01/17/2021 19H,125484
01/17/2021 18H,125898
01/17/2021 17H,127677
01/17/2021 16H,134469
01/17/2021 15H,141312
01/17/2021 14H,143801
01/17/2021 13H,141421
01/17/2021 12H,137219
01/17/2021 11H,131323
01/17/2021 10H,129164
01/17/2021 09H,129590
01/17/2021 08H,131170
01/17/2021 07H,133779
01/17/2021 06H,138897
01/17/2021 05H,144407
01/17/2021 04H,148704
01/17/2021 03H,152859
01/17/2021 02H,157471
01/17/2021 01H,159130
01/17/2021 00H,152794
01/16/2021 23H,144021
01/16/2021 22H,134564
01/16/2021 21H,129493
01/16/2021 20H,130145
01/16/2021 19H,135109
01/16/2021 18H,141726
01/16/2021 17H,148217
01/16/2021 16H,155536
01/16/2021 15H,158714
01/16/2021 14H,158452
01/16/2021 13H,152451
01/16/2021 12H,143815
01/16/2021 11H,138403
01/16/2021 10H,135094
01/16/2021 09H,130488
01/16/2021 08H,130443
01/16/2021 07H,132058
01/16/2021 06H,134343
01/16/2021 05H,139012
01/16/2021 04H,146442
01/16/2021 03H,151911
01/16/2021 02H,156197
01/16/2021 01H,158156
01/16/2021 00H,152131
01/15/2021 23H,143355
01/15/2021 22H,135244
01/15/2021 21H,131970
01/15/2021 20H,132388
01/15/2021 19H,133223
01/15/2021 18H,135085
01/15/2021 17H,141600
01/15/2021 16H,150731
01/15/2021 15H,157944
01/15/2021 14H,160522
01/15/2021 13H,157849
01/15/2021 12H,145920
01/15/2021 11H,134289
01/15/2021 10H,125637
01/15/2021 09H,124112
01/15/2021 08H,124234
01/15/2021 07H,126254
01/15/2021 06H,131135
01/15/2021 05H,136662
01/15/2021 04H,145037
01/15/2021 03H,152314
01/15/2021 02H,159933
01/15/2021 01H,161011
01/15/2021 00H,154194
01/14/2021 23H,143160
01/14/2021 22H,132156
01/14/2021 21H,126829
01/14/2021 20H,126544
01/14/2021 19H,128265
01/14/2021 18H,133224
01/14/2021 17H,142567
01/14/2021 16H,153715
01/14/2021 15H,162386
01/14/2021 14H,165517
01/14/2021 13H,165106
01/14/2021 12H,153449
01/14/2021 11H,139311
01/14/2021 10H,132542
01/14/2021 09H,129010
01/14/2021 08H,129333
01/14/2021 07H,130258
01/14/2021 06H,132525
01/14/2021 05H,141811
01/14/2021 04H,145493
01/14/2021 03H,153570
01/14/2021 02H,159600
01/14/2021 01H,164783
01/14/2021 00H,161073
01/13/2021 23H,152432
01/13/2021 22H,144228
01/13/2021 21H,141932
01/13/2021 20H,143694
01/13/2021 19H,147257
01/13/2021 18H,153031
01/13/2021 17H,159660
01/13/2021 16H,172524
01/13/2021 15H,183858
01/13/2021 14H,189518
01/13/2021 13H,185189
01/13/2021 12H,170487
01/13/2021 11H,156829
01/13/2021 10H,148068
01/13/2021 09H,145846
01/13/2021 08H,145592
01/13/2021 07H,147316
01/13/2021 06H,152174
01/13/2021 05H,158116
01/13/2021 04H,168024
01/13/2021 03H,178466
01/13/2021 02H,186651
01/13/2021 01H,191675
01/13/2021 00H,187334
01/12/2021 23H,178872
01/12/2021 22H,168412
01/12/2021 21H,161872
01/12/2021 20H,162251
01/12/2021 19H,167320
