Net generation from other for Tennessee (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390117&sdid=EBA.TEN-ALL.NG.OTH.H
19:23:29 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.TEN-ALL.NG.OTH.H megawatthours
12/8/2018 22H,17
12/8/2018 21H,20
12/8/2018 20H,19
12/8/2018 19H,17
12/8/2018 18H,17
12/8/2018 17H,22
12/8/2018 16H,20
12/8/2018 15H,17
12/8/2018 14H,16
12/8/2018 13H,23
12/8/2018 12H,19
12/8/2018 11H,20
12/8/2018 10H,20
12/8/2018 09H,22
12/8/2018 08H,17
12/8/2018 07H,22
12/8/2018 06H,23
12/8/2018 05H,19
12/8/2018 04H,20
12/8/2018 03H,22
12/8/2018 02H,20
12/8/2018 01H,22
12/8/2018 00H,23
12/7/2018 23H,22
12/7/2018 22H,20
12/7/2018 21H,16
12/7/2018 20H,26
12/7/2018 19H,19
12/7/2018 18H,23
12/7/2018 17H,22
12/7/2018 16H,22
12/7/2018 15H,17
12/7/2018 14H,23
12/7/2018 13H,19
12/7/2018 12H,23
12/7/2018 11H,25
12/7/2018 10H,19
12/7/2018 09H,20
12/7/2018 08H,17
12/7/2018 07H,25
12/7/2018 06H,20
12/7/2018 05H,25
12/7/2018 04H,22
12/7/2018 03H,23
12/7/2018 02H,22
12/7/2018 01H,20
12/7/2018 00H,19
12/6/2018 23H,20
12/6/2018 22H,19
12/6/2018 21H,23
12/6/2018 20H,19
12/6/2018 19H,17
12/6/2018 18H,17
12/6/2018 17H,17
12/6/2018 16H,20
12/6/2018 15H,22
12/6/2018 14H,25
12/6/2018 13H,23
12/6/2018 12H,14
12/6/2018 11H,11
12/6/2018 10H,14
12/6/2018 09H,11
12/6/2018 08H,11
12/6/2018 07H,14
12/6/2018 06H,9
12/6/2018 05H,14
12/6/2018 04H,11
12/6/2018 03H,14
12/6/2018 02H,11
12/6/2018 01H,11
12/6/2018 00H,11
12/5/2018 23H,11
12/5/2018 22H,14
12/5/2018 21H,14
12/5/2018 20H,17
12/5/2018 19H,11
12/5/2018 18H,14
12/5/2018 17H,12
12/5/2018 16H,11
12/5/2018 15H,11
12/5/2018 14H,11
12/5/2018 13H,9
12/5/2018 12H,16
12/5/2018 11H,23
12/5/2018 10H,22
12/5/2018 09H,20
12/5/2018 08H,22
12/5/2018 07H,20
12/5/2018 06H,17
12/5/2018 05H,19
12/5/2018 04H,20
12/5/2018 03H,19
12/5/2018 02H,20
12/5/2018 01H,20
12/5/2018 00H,19
12/4/2018 23H,17
12/4/2018 22H,17
12/4/2018 21H,19
12/4/2018 20H,23
12/4/2018 19H,31
12/4/2018 18H,30
12/4/2018 17H,31
12/4/2018 16H,28
12/4/2018 15H,34
12/4/2018 14H,28
12/4/2018 13H,22
12/4/2018 12H,28
12/4/2018 11H,23
12/4/2018 10H,22
12/4/2018 09H,20
12/4/2018 08H,22
12/4/2018 07H,20
12/4/2018 06H,22
12/4/2018 05H,17
12/4/2018 04H,19
12/4/2018 03H,23
12/4/2018 02H,19
12/4/2018 01H,20
12/4/2018 00H,20
12/3/2018 23H,19
12/3/2018 22H,20
12/3/2018 21H,25
12/3/2018 20H,22
12/3/2018 19H,17
12/3/2018 18H,17
12/3/2018 17H,14
12/3/2018 16H,17
12/3/2018 15H,17
12/3/2018 14H,16
12/3/2018 13H,17
12/3/2018 12H,17
12/3/2018 11H,20
12/3/2018 10H,17
12/3/2018 09H,19
12/3/2018 08H,17
12/3/2018 07H,20
12/3/2018 06H,14
12/3/2018 05H,19
12/3/2018 04H,14
12/3/2018 03H,17
12/3/2018 02H,20
12/3/2018 01H,16
12/3/2018 00H,17
12/2/2018 23H,20
12/2/2018 22H,17
12/2/2018 21H,19
12/2/2018 20H,17
12/2/2018 19H,17
12/2/2018 18H,17
12/2/2018 17H,19
12/2/2018 16H,17
12/2/2018 15H,17
12/2/2018 14H,19
12/2/2018 13H,14
12/2/2018 12H,17
12/2/2018 11H,9
12/2/2018 10H,5
12/2/2018 09H,3
12/2/2018 08H,3
12/2/2018 07H,0
12/2/2018 06H,3
12/2/2018 05H,0
12/2/2018 04H,0
12/2/2018 03H,2
12/2/2018 02H,0
12/2/2018 01H,0
12/2/2018 00H,0
12/1/2018 23H,0
12/1/2018 22H,9
12/1/2018 21H,5
12/1/2018 20H,3
12/1/2018 19H,6
12/1/2018 18H,5
12/1/2018 17H,6
12/1/2018 16H,6
12/1/2018 15H,5
12/1/2018 14H,6
12/1/2018 13H,0
12/1/2018 12H,0
12/1/2018 11H,0
12/1/2018 10H,0
12/1/2018 09H,0
12/1/2018 08H,8
12/1/2018 07H,11
12/1/2018 06H,9
12/1/2018 05H,8
12/1/2018 04H,11
12/1/2018 03H,9
12/1/2018 02H,8
12/1/2018 01H,11
12/1/2018 00H,9
11/30/2018 23H,11
11/30/2018 22H,8
11/30/2018 21H,9
11/30/2018 20H,5
11/30/2018 19H,9
11/30/2018 18H,11
11/30/2018 17H,11
11/30/2018 16H,11
11/30/2018 15H,12
11/30/2018 14H,8
11/30/2018 13H,14
11/30/2018 12H,11
11/30/2018 11H,14
11/30/2018 10H,11
11/30/2018 09H,14
11/30/2018 08H,12
11/30/2018 07H,11
11/30/2018 06H,11
11/30/2018 05H,11
11/30/2018 04H,11
11/30/2018 03H,9
11/30/2018 02H,11
11/30/2018 01H,11
11/30/2018 00H,11
11/29/2018 23H,11
11/29/2018 22H,9
11/29/2018 21H,11
11/29/2018 20H,11
11/29/2018 19H,11
11/29/2018 18H,12
11/29/2018 17H,11
11/29/2018 16H,11
11/29/2018 15H,11
11/29/2018 14H,9
11/29/2018 13H,11
11/29/2018 12H,8
11/29/2018 11H,9
11/29/2018 10H,14
11/29/2018 09H,8
11/29/2018 08H,8
11/29/2018 07H,6
11/29/2018 06H,11
11/29/2018 05H,9
11/29/2018 04H,11
11/29/2018 03H,11
11/29/2018 02H,8
11/29/2018 01H,12
11/29/2018 00H,11
11/28/2018 23H,11
11/28/2018 22H,8
11/28/2018 21H,12
11/28/2018 20H,11
11/28/2018 19H,14
11/28/2018 18H,14
11/28/2018 17H,19
11/28/2018 16H,23
11/28/2018 15H,19
11/28/2018 14H,23
11/28/2018 13H,19
11/28/2018 12H,26
11/28/2018 11H,22
11/28/2018 10H,22
11/28/2018 09H,23
11/28/2018 08H,19
11/28/2018 07H,23
11/28/2018 06H,17
11/28/2018 05H,22
11/28/2018 04H,22
11/28/2018 03H,17
11/28/2018 02H,23
11/28/2018 01H,22
11/28/2018 00H,23
11/27/2018 23H,22
11/27/2018 22H,20
11/27/2018 21H,16
11/27/2018 20H,20
11/27/2018 19H,14
11/27/2018 18H,20
11/27/2018 17H,14
11/27/2018 16H,14
11/27/2018 15H,8
11/27/2018 14H,0
11/27/2018 13H,0
11/27/2018 12H,8
11/27/2018 11H,12
11/27/2018 10H,5
11/27/2018 09H,9
11/27/2018 08H,5
11/27/2018 07H,11
11/27/2018 06H,9
11/27/2018 05H,8
11/27/2018 04H,3
11/27/2018 03H,6
11/27/2018 02H,2
11/27/2018 01H,3
11/27/2018 00H,3
11/26/2018 23H,3
11/26/2018 22H,3
11/26/2018 21H,0
11/26/2018 20H,0
11/26/2018 19H,0
11/26/2018 18H,0
11/26/2018 17H,0
11/26/2018 16H,0
11/26/2018 15H,0
11/26/2018 14H,0
11/26/2018 13H,0
11/26/2018 12H,0
11/26/2018 11H,0
11/26/2018 10H,0
11/26/2018 09H,0
11/26/2018 08H,0
11/26/2018 07H,0
11/26/2018 06H,0
11/26/2018 05H,0
11/26/2018 04H,0
11/26/2018 03H,0
11/26/2018 02H,0
11/26/2018 01H,0
11/26/2018 00H,0
11/25/2018 23H,0
11/25/2018 22H,0
11/25/2018 21H,0
11/25/2018 20H,0
11/25/2018 19H,0
11/25/2018 18H,0
11/25/2018 17H,0
11/25/2018 16H,0
11/25/2018 15H,0
11/25/2018 14H,0
11/25/2018 13H,0
11/25/2018 12H,0
11/25/2018 11H,0
11/25/2018 10H,0
11/25/2018 09H,0
11/25/2018 08H,0
11/25/2018 07H,0
11/25/2018 06H,0
11/25/2018 05H,0
11/25/2018 04H,0
11/25/2018 03H,0
11/25/2018 02H,0
11/25/2018 01H,0
11/25/2018 00H,0
11/24/2018 23H,2
11/24/2018 22H,20
11/24/2018 21H,20
11/24/2018 20H,19
11/24/2018 19H,23
11/24/2018 18H,22
11/24/2018 17H,20
11/24/2018 16H,19
11/24/2018 15H,23
11/24/2018 14H,19
11/24/2018 13H,25
11/24/2018 12H,20
11/24/2018 11H,22
11/24/2018 10H,23
11/24/2018 09H,22
11/24/2018 08H,23
11/24/2018 07H,19
11/24/2018 06H,25
11/24/2018 05H,20
11/24/2018 04H,22
11/24/2018 03H,20
11/24/2018 02H,25
11/24/2018 01H,23
11/24/2018 00H,19
11/23/2018 23H,25
11/23/2018 22H,23
11/23/2018 21H,22
11/23/2018 20H,17
11/23/2018 19H,22
11/23/2018 18H,20
11/23/2018 17H,20
11/23/2018 16H,19
11/23/2018 15H,25
11/23/2018 14H,20
11/23/2018 13H,19
11/23/2018 12H,26
11/23/2018 11H,22
11/23/2018 10H,22
11/23/2018 09H,28
11/23/2018 08H,23
11/23/2018 07H,22
11/23/2018 06H,20
11/23/2018 05H,19
11/23/2018 04H,23
11/23/2018 03H,25
11/23/2018 02H,22
11/23/2018 01H,23
11/23/2018 00H,25
11/22/2018 23H,34
11/22/2018 22H,33
11/22/2018 21H,28
11/22/2018 20H,37
11/22/2018 19H,19
11/22/2018 18H,23
11/22/2018 17H,19
11/22/2018 16H,20
11/22/2018 15H,19
11/22/2018 14H,23
11/22/2018 13H,22
11/22/2018 12H,23
11/22/2018 11H,22
11/22/2018 10H,20
11/22/2018 09H,25
11/22/2018 08H,19
11/22/2018 07H,26
11/22/2018 06H,19
11/22/2018 05H,25
11/22/2018 04H,26
11/22/2018 03H,22
11/22/2018 02H,22
11/22/2018 01H,23
11/22/2018 00H,25
11/21/2018 23H,20
11/21/2018 22H,25
11/21/2018 21H,22
11/21/2018 20H,23
11/21/2018 19H,22
11/21/2018 18H,25
11/21/2018 17H,23
11/21/2018 16H,19
11/21/2018 15H,20
11/21/2018 14H,19
11/21/2018 13H,23
11/21/2018 12H,19
11/21/2018 11H,26
11/21/2018 10H,22
11/21/2018 09H,22
11/21/2018 08H,20
11/21/2018 07H,22
11/21/2018 06H,20
11/21/2018 05H,22
11/21/2018 04H,17
11/21/2018 03H,20
11/21/2018 02H,22
11/21/2018 01H,17
11/21/2018 00H,22
11/20/2018 23H,17
11/20/2018 22H,20
11/20/2018 21H,25
11/20/2018 20H,28
11/20/2018 19H,25
11/20/2018 18H,31
11/20/2018 17H,25
11/20/2018 16H,23
11/20/2018 15H,25
11/20/2018 14H,22
11/20/2018 13H,23
11/20/2018 12H,25
11/20/2018 11H,25
11/20/2018 10H,23
11/20/2018 09H,22
11/20/2018 08H,25
11/20/2018 07H,25
11/20/2018 06H,25
11/20/2018 05H,23
11/20/2018 04H,25
11/20/2018 03H,25
11/20/2018 02H,25
11/20/2018 01H,28
11/20/2018 00H,26
11/19/2018 23H,25
11/19/2018 22H,25
11/19/2018 21H,28
11/19/2018 20H,25
11/19/2018 19H,28
11/19/2018 18H,23
11/19/2018 17H,22
11/19/2018 16H,20
11/19/2018 15H,25
11/19/2018 14H,19
11/19/2018 13H,26
11/19/2018 12H,28
11/19/2018 11H,22
11/19/2018 10H,22
11/19/2018 09H,20
11/19/2018 08H,22
11/19/2018 07H,17
11/19/2018 06H,20
11/19/2018 05H,11
11/19/2018 04H,6
11/19/2018 03H,8
11/19/2018 02H,6
11/19/2018 01H,5
11/19/2018 00H,6
11/18/2018 23H,5
11/18/2018 22H,6
11/18/2018 21H,6
11/18/2018 20H,5
11/18/2018 19H,3
11/18/2018 18H,3
11/18/2018 17H,3
11/18/2018 16H,0
11/18/2018 15H,5
11/18/2018 14H,0
11/18/2018 13H,3
11/18/2018 12H,3
11/18/2018 11H,0
11/18/2018 10H,8
11/18/2018 09H,6
11/18/2018 08H,11
11/18/2018 07H,14
11/18/2018 06H,22
11/18/2018 05H,26
11/18/2018 04H,22
11/18/2018 03H,22
11/18/2018 02H,26
11/18/2018 01H,22
11/18/2018 00H,20
11/17/2018 23H,22
11/17/2018 22H,20
11/17/2018 21H,22
11/17/2018 20H,20
11/17/2018 19H,22
11/17/2018 18H,20
11/17/2018 17H,19
11/17/2018 16H,20
11/17/2018 15H,19
11/17/2018 14H,20
11/17/2018 13H,17
11/17/2018 12H,5
11/17/2018 11H,3
11/17/2018 10H,20
11/17/2018 09H,25
11/17/2018 08H,22
11/17/2018 07H,26
11/17/2018 06H,22
11/17/2018 05H,22
11/17/2018 04H,23
11/17/2018 03H,22
11/17/2018 02H,28
11/17/2018 01H,20
11/17/2018 00H,25
11/16/2018 23H,22
11/16/2018 22H,23
11/16/2018 21H,22
11/16/2018 20H,25
11/16/2018 19H,23
11/16/2018 18H,25
11/16/2018 17H,22
11/16/2018 16H,23
11/16/2018 15H,19
11/16/2018 14H,17
11/16/2018 13H,23
11/16/2018 12H,22
11/16/2018 11H,22
11/16/2018 10H,20
11/16/2018 09H,22
11/16/2018 08H,20
11/16/2018 07H,22
11/16/2018 06H,23
11/16/2018 05H,19
11/16/2018 04H,26
11/16/2018 03H,19
11/16/2018 02H,23
11/16/2018 01H,19
11/16/2018 00H,20
11/15/2018 23H,22
11/15/2018 22H,20
11/15/2018 21H,22
11/15/2018 20H,20
11/15/2018 19H,19
11/15/2018 18H,20
11/15/2018 17H,22
11/15/2018 16H,17
11/15/2018 15H,20
11/15/2018 14H,19
11/15/2018 13H,23
11/15/2018 12H,22
11/15/2018 11H,20
11/15/2018 10H,22
11/15/2018 09H,20
11/15/2018 08H,22
11/15/2018 07H,20
11/15/2018 06H,19
11/15/2018 05H,20
11/15/2018 04H,22
11/15/2018 03H,20
11/15/2018 02H,17
11/15/2018 01H,14
11/15/2018 00H,17
11/14/2018 23H,16
11/14/2018 22H,17
11/14/2018 21H,17
11/14/2018 20H,17
11/14/2018 19H,17
11/14/2018 18H,14
11/14/2018 17H,16
11/14/2018 16H,17
11/14/2018 15H,17
11/14/2018 14H,17
11/14/2018 13H,17
11/14/2018 12H,16
11/14/2018 11H,23
11/14/2018 10H,19
11/14/2018 09H,23
11/14/2018 08H,19
11/14/2018 07H,23
11/14/2018 06H,17
11/14/2018 05H,19
11/14/2018 04H,20
11/14/2018 03H,17
11/14/2018 02H,16
11/14/2018 01H,14
11/14/2018 00H,20
11/13/2018 23H,17
11/13/2018 22H,17
11/13/2018 21H,16
11/13/2018 20H,20
11/13/2018 19H,17
11/13/2018 18H,19
11/13/2018 17H,17
11/13/2018 16H,17
11/13/2018 15H,11
11/13/2018 14H,11
11/13/2018 13H,12
11/13/2018 12H,14
11/13/2018 11H,11
11/13/2018 10H,14
11/13/2018 09H,17
11/13/2018 08H,19
11/13/2018 07H,23
11/13/2018 06H,22
11/13/2018 05H,22
11/13/2018 04H,23
11/13/2018 03H,25
11/13/2018 02H,20
11/13/2018 01H,19
11/13/2018 00H,23
11/12/2018 23H,25
11/12/2018 22H,22
11/12/2018 21H,25
11/12/2018 20H,20
11/12/2018 19H,20
11/12/2018 18H,16
11/12/2018 17H,9
11/12/2018 16H,11
11/12/2018 15H,17
11/12/2018 14H,19
11/12/2018 13H,23
11/12/2018 12H,22
11/12/2018 11H,23
11/12/2018 10H,22
11/12/2018 09H,22
11/12/2018 08H,20
11/12/2018 07H,22
11/12/2018 06H,20
11/12/2018 05H,25
11/12/2018 04H,23
11/12/2018 03H,25
11/12/2018 02H,19
11/12/2018 01H,26
11/12/2018 00H,22
11/11/2018 23H,20
11/11/2018 22H,14
11/11/2018 21H,14
11/11/2018 20H,14
11/11/2018 19H,14
11/11/2018 18H,11
11/11/2018 17H,14
11/11/2018 16H,11
11/11/2018 15H,11
11/11/2018 14H,14
11/11/2018 13H,11
11/11/2018 12H,12
11/11/2018 11H,14
11/11/2018 10H,8
11/11/2018 09H,11
11/11/2018 08H,14
11/11/2018 07H,11
11/11/2018 06H,14
11/11/2018 05H,12
11/11/2018 04H,11
11/11/2018 03H,14
11/11/2018 02H,14
11/11/2018 01H,19
11/11/2018 00H,23
11/10/2018 23H,22
11/10/2018 22H,25
11/10/2018 21H,20
11/10/2018 20H,22
11/10/2018 19H,23
11/10/2018 18H,22
11/10/2018 17H,20
11/10/2018 16H,11
11/10/2018 15H,14
11/10/2018 14H,17
11/10/2018 13H,14
11/10/2018 12H,17
11/10/2018 11H,16
11/10/2018 10H,17
11/10/2018 09H,14
11/10/2018 08H,20
11/10/2018 07H,14
11/10/2018 06H,19
11/10/2018 05H,17
11/10/2018 04H,20
11/10/2018 03H,14
11/10/2018 02H,17
11/10/2018 01H,14
11/10/2018 00H,19
11/9/2018 23H,17
11/9/2018 22H,17
11/9/2018 21H,14
11/9/2018 20H,17
11/9/2018 19H,19
11/9/2018 18H,17
11/9/2018 17H,17
11/9/2018 16H,17
11/9/2018 15H,16
11/9/2018 14H,9
11/9/2018 13H,11
11/9/2018 12H,3
11/9/2018 11H,0
11/9/2018 10H,3
11/9/2018 09H,2
11/9/2018 08H,17
11/9/2018 07H,11
11/9/2018 06H,17
11/9/2018 05H,14
11/9/2018 04H,14
11/9/2018 03H,11
11/9/2018 02H,12
11/9/2018 01H,11
11/9/2018 00H,8
11/8/2018 23H,11
11/8/2018 22H,6
11/8/2018 21H,8
11/8/2018 20H,9
11/8/2018 19H,5
11/8/2018 18H,14
11/8/2018 17H,12
11/8/2018 16H,11
11/8/2018 15H,11
11/8/2018 14H,6
11/8/2018 13H,5
11/8/2018 12H,0
11/8/2018 11H,0
11/8/2018 10H,3
11/8/2018 09H,6
11/8/2018 08H,11
11/8/2018 07H,11
11/8/2018 06H,11
11/8/2018 05H,9
11/8/2018 04H,11
11/8/2018 03H,8
11/8/2018 02H,11
11/8/2018 01H,9
11/8/2018 00H,8
11/7/2018 23H,11
11/7/2018 22H,12
11/7/2018 21H,11
11/7/2018 20H,8
11/7/2018 19H,9
11/7/2018 18H,2
11/7/2018 17H,0
11/7/2018 16H,0
11/7/2018 15H,0
11/7/2018 14H,6
11/7/2018 13H,11
11/7/2018 12H,14
11/7/2018 11H,17
11/7/2018 10H,14
11/7/2018 09H,17
11/7/2018 08H,17
11/7/2018 07H,14
11/7/2018 06H,14
11/7/2018 05H,16
11/7/2018 04H,14
11/7/2018 03H,14
11/7/2018 02H,12
11/7/2018 01H,19
11/7/2018 00H,14
11/6/2018 23H,17
11/6/2018 22H,17
11/6/2018 21H,14
11/6/2018 20H,17
11/6/2018 19H,14
11/6/2018 18H,16
11/6/2018 17H,14
11/6/2018 16H,17
11/6/2018 15H,14
11/6/2018 14H,17
11/6/2018 13H,20
11/6/2018 12H,19
11/6/2018 11H,14
11/6/2018 10H,3
11/6/2018 09H,0
11/6/2018 08H,0
11/6/2018 07H,11
11/6/2018 06H,23
11/6/2018 05H,25
11/6/2018 04H,19
11/6/2018 03H,26
11/6/2018 02H,25
11/6/2018 01H,22
11/6/2018 00H,25
11/5/2018 23H,23
11/5/2018 22H,25
11/5/2018 21H,20
11/5/2018 20H,25
11/5/2018 19H,22
11/5/2018 18H,23
11/5/2018 17H,22
11/5/2018 16H,20
11/5/2018 15H,16
11/5/2018 14H,12
11/5/2018 13H,25
11/5/2018 12H,22
11/5/2018 11H,28
11/5/2018 10H,25
11/5/2018 09H,26
11/5/2018 08H,25
11/5/2018 07H,25
11/5/2018 06H,2
11/5/2018 05H,28
11/5/2018 04H,26
11/5/2018 03H,22
11/5/2018 02H,25
11/5/2018 01H,23
11/5/2018 00H,25
11/4/2018 23H,25
11/4/2018 22H,25
11/4/2018 21H,31
11/4/2018 20H,25
11/4/2018 19H,20
11/4/2018 18H,19
11/4/2018 17H,23
11/4/2018 16H,22
11/4/2018 15H,23
11/4/2018 14H,22
11/4/2018 13H,20
11/4/2018 12H,22
11/4/2018 11H,20
11/4/2018 10H,28
11/4/2018 09H,25
11/4/2018 08H,25
11/4/2018 07H,25
11/4/2018 06H,34
11/4/2018 05H,14
11/4/2018 04H,17
11/4/2018 03H,17
11/4/2018 02H,19
11/4/2018 01H,17
11/4/2018 00H,20
11/3/2018 23H,16
11/3/2018 22H,17
11/3/2018 21H,25
11/3/2018 20H,17
11/3/2018 19H,17
11/3/2018 18H,20
11/3/2018 17H,5
11/3/2018 16H,23
11/3/2018 15H,22
11/3/2018 14H,23
11/3/2018 13H,22
11/3/2018 12H,22
11/3/2018 11H,28
11/3/2018 10H,26
11/3/2018 09H,25
11/3/2018 08H,25
11/3/2018 07H,22
11/3/2018 06H,14
11/3/2018 05H,14
11/3/2018 04H,17
11/3/2018 03H,17
11/3/2018 02H,19
11/3/2018 01H,17
11/3/2018 00H,20
11/2/2018 23H,16
11/2/2018 22H,17
11/2/2018 21H,25
11/2/2018 20H,17
11/2/2018 19H,17
11/2/2018 18H,20
11/2/2018 17H,5
11/2/2018 16H,23
11/2/2018 15H,22
11/2/2018 14H,23
11/2/2018 13H,22
11/2/2018 12H,22
11/2/2018 11H,28
11/2/2018 10H,26
11/2/2018 09H,25
11/2/2018 08H,25
11/2/2018 07H,22
11/2/2018 06H,26
11/2/2018 05H,25
11/2/2018 04H,22
11/2/2018 03H,25
11/2/2018 02H,23
11/2/2018 01H,19
11/2/2018 00H,20
11/1/2018 23H,25
11/1/2018 22H,20
11/1/2018 21H,22
11/1/2018 20H,20
11/1/2018 19H,19
11/1/2018 18H,25
11/1/2018 17H,20
11/1/2018 16H,22
11/1/2018 15H,20
11/1/2018 14H,17
11/1/2018 13H,5
11/1/2018 12H,6
11/1/2018 11H,11
11/1/2018 10H,25
11/1/2018 09H,23
11/1/2018 08H,25
11/1/2018 07H,25
11/1/2018 06H,23
11/1/2018 05H,22
11/1/2018 04H,25
11/1/2018 03H,25
11/1/2018 02H,23
11/1/2018 01H,22
11/1/2018 00H,25
10/31/2018 23H,26
10/31/2018 22H,22
10/31/2018 21H,22
10/31/2018 20H,26
10/31/2018 19H,22
10/31/2018 18H,25
10/31/2018 17H,25
10/31/2018 16H,26
10/31/2018 15H,22
10/31/2018 14H,25
10/31/2018 13H,20
10/31/2018 12H,25
10/31/2018 11H,25
10/31/2018 10H,25
10/31/2018 09H,23
10/31/2018 08H,25
10/31/2018 07H,25
10/31/2018 06H,25
10/31/2018 05H,23
10/31/2018 04H,22
10/31/2018 03H,25
10/31/2018 02H,26
10/31/2018 01H,22
10/31/2018 00H,20
10/30/2018 23H,25
10/30/2018 22H,19
10/30/2018 21H,23
10/30/2018 20H,17
10/30/2018 19H,25
10/30/2018 18H,19
10/30/2018 17H,20
10/30/2018 16H,20
10/30/2018 15H,22
10/30/2018 14H,20
10/30/2018 13H,16
10/30/2018 12H,23
10/30/2018 11H,25
10/30/2018 10H,22
10/30/2018 09H,20
10/30/2018 08H,20
10/30/2018 07H,30
10/30/2018 06H,28
10/30/2018 05H,23
10/30/2018 04H,22
10/30/2018 03H,17
10/30/2018 02H,25
10/30/2018 01H,20
10/30/2018 00H,25
10/29/2018 23H,20
10/29/2018 22H,22
10/29/2018 21H,20
10/29/2018 20H,19
10/29/2018 19H,20
10/29/2018 18H,19
10/29/2018 17H,17
10/29/2018 16H,20
10/29/2018 15H,25
10/29/2018 14H,22
10/29/2018 13H,20
10/29/2018 12H,22
10/29/2018 11H,23
10/29/2018 10H,22
10/29/2018 09H,25
10/29/2018 08H,23
10/29/2018 07H,25
10/29/2018 06H,20
10/29/2018 05H,25
10/29/2018 04H,22
10/29/2018 03H,25
10/29/2018 02H,26
10/29/2018 01H,25
10/29/2018 00H,25
10/28/2018 23H,25
10/28/2018 22H,23
10/28/2018 21H,25
10/28/2018 20H,22
10/28/2018 19H,23
10/28/2018 18H,25
10/28/2018 17H,22
10/28/2018 16H,25
10/28/2018 15H,20
10/28/2018 14H,25
10/28/2018 13H,23
10/28/2018 12H,25
10/28/2018 11H,22
10/28/2018 10H,25
10/28/2018 09H,23
10/28/2018 08H,25
10/28/2018 07H,22
10/28/2018 06H,20
10/28/2018 05H,25
10/28/2018 04H,23
10/28/2018 03H,22
10/28/2018 02H,22
10/28/2018 01H,23
10/28/2018 00H,25
10/27/2018 23H,22
10/27/2018 22H,23
10/27/2018 21H,22
10/27/2018 20H,25
10/27/2018 19H,23
10/27/2018 18H,22
10/27/2018 17H,25
10/27/2018 16H,23
10/27/2018 15H,25
10/27/2018 14H,22
10/27/2018 13H,28
10/27/2018 12H,26
10/27/2018 11H,28
10/27/2018 10H,22
10/27/2018 09H,31
10/27/2018 08H,25
10/27/2018 07H,28
10/27/2018 06H,28
10/27/2018 05H,28
10/27/2018 04H,28
10/27/2018 03H,25
10/27/2018 02H,28
10/27/2018 01H,28
10/27/2018 00H,31
10/26/2018 23H,25
10/26/2018 22H,28
10/26/2018 21H,25
10/26/2018 20H,26
10/26/2018 19H,25
10/26/2018 18H,25
10/26/2018 17H,22
10/26/2018 16H,26
10/26/2018 15H,22
10/26/2018 14H,25
10/26/2018 13H,25
10/26/2018 12H,26
10/26/2018 11H,25
10/26/2018 10H,25
10/26/2018 09H,25
10/26/2018 08H,25
10/26/2018 07H,23
10/26/2018 06H,25
10/26/2018 05H,25
10/26/2018 04H,25
10/26/2018 03H,26
10/26/2018 02H,25
10/26/2018 01H,22
10/26/2018 00H,23
10/25/2018 23H,25
10/25/2018 22H,22
10/25/2018 21H,25
10/25/2018 20H,23
10/25/2018 19H,22
10/25/2018 18H,23
10/25/2018 17H,25
10/25/2018 16H,22
10/25/2018 15H,25
10/25/2018 14H,26
10/25/2018 13H,22
10/25/2018 12H,25
10/25/2018 11H,23
10/25/2018 10H,28
10/25/2018 09H,22
10/25/2018 08H,22
10/25/2018 07H,23
10/25/2018 06H,22
10/25/2018 05H,20
10/25/2018 04H,25
10/25/2018 03H,20
10/25/2018 02H,22
10/25/2018 01H,25
10/25/2018 00H,23
10/24/2018 23H,22
10/24/2018 22H,22
10/24/2018 21H,23
10/24/2018 20H,26
10/24/2018 19H,19
10/24/2018 18H,25
10/24/2018 17H,22
10/24/2018 16H,23
10/24/2018 15H,16
10/24/2018 14H,23
10/24/2018 13H,19
10/24/2018 12H,23
10/24/2018 11H,22
10/24/2018 10H,25
10/24/2018 09H,23
10/24/2018 08H,19
10/24/2018 07H,26
10/24/2018 06H,19
10/24/2018 05H,23
10/24/2018 04H,19
10/24/2018 03H,25
10/24/2018 02H,20
10/24/2018 01H,22
10/24/2018 00H,20
10/23/2018 23H,22
10/23/2018 22H,20
10/23/2018 21H,20
10/23/2018 20H,22
10/23/2018 19H,22
10/23/2018 18H,20
10/23/2018 17H,17
10/23/2018 16H,22
10/23/2018 15H,20
10/23/2018 14H,22
10/23/2018 13H,20
10/23/2018 12H,22
10/23/2018 11H,25
10/23/2018 10H,23
10/23/2018 09H,25
10/23/2018 08H,22
10/23/2018 07H,26
10/23/2018 06H,22
10/23/2018 05H,25
10/23/2018 04H,23
10/23/2018 03H,28
10/23/2018 02H,22
10/23/2018 01H,25
10/23/2018 00H,25
10/22/2018 23H,23
10/22/2018 22H,28
10/22/2018 21H,25
10/22/2018 20H,25
10/22/2018 19H,25
10/22/2018 18H,26
10/22/2018 17H,25
10/22/2018 16H,22
10/22/2018 15H,23
10/22/2018 14H,22
10/22/2018 13H,25
10/22/2018 12H,20
10/22/2018 11H,28
10/22/2018 10H,22
10/22/2018 09H,25
10/22/2018 08H,23
10/22/2018 07H,25
10/22/2018 06H,22
10/22/2018 05H,26
10/22/2018 04H,25
10/22/2018 03H,22
10/22/2018 02H,28
10/22/2018 01H,20
10/22/2018 00H,28
10/21/2018 23H,22
10/21/2018 22H,25
10/21/2018 21H,26
