Net generation from other for New England (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390112&sdid=EBA.NE-ALL.NG.OTH.H
19:16:06 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NE-ALL.NG.OTH.H megawatthours
11/19/2020 03H,696
11/19/2020 02H,692
11/19/2020 01H,679
11/19/2020 00H,666
11/18/2020 23H,678
11/18/2020 22H,715
11/18/2020 21H,705
11/18/2020 20H,689
11/18/2020 19H,676
11/18/2020 18H,673
11/18/2020 17H,670
11/18/2020 16H,669
11/18/2020 15H,651
11/18/2020 14H,666
11/18/2020 13H,686
11/18/2020 12H,703
11/18/2020 11H,693
11/18/2020 10H,688
11/18/2020 09H,680
11/18/2020 08H,664
11/18/2020 07H,647
11/18/2020 06H,636
11/18/2020 05H,632
11/18/2020 04H,631
11/18/2020 03H,640
11/18/2020 02H,633
11/18/2020 01H,638
11/18/2020 00H,647
11/17/2020 23H,650
11/17/2020 22H,656
11/17/2020 21H,638
11/17/2020 20H,643
11/17/2020 19H,630
11/17/2020 18H,633
11/17/2020 17H,624
11/17/2020 16H,622
11/17/2020 15H,627
11/17/2020 14H,618
11/17/2020 13H,624
11/17/2020 12H,632
11/17/2020 11H,632
11/17/2020 10H,612
11/17/2020 09H,592
11/17/2020 08H,595
11/17/2020 07H,593
11/17/2020 06H,598
11/17/2020 05H,597
11/17/2020 04H,593
11/17/2020 03H,595
11/17/2020 02H,588
11/17/2020 01H,595
11/17/2020 00H,592
11/16/2020 23H,601
11/16/2020 22H,605
11/16/2020 21H,603
11/16/2020 20H,583
11/16/2020 19H,593
11/16/2020 18H,620
11/16/2020 17H,616
11/16/2020 16H,606
11/16/2020 15H,614
11/16/2020 14H,610
11/16/2020 13H,611
11/16/2020 12H,617
11/16/2020 11H,614
11/16/2020 10H,630
11/16/2020 09H,622
11/16/2020 08H,615
11/16/2020 07H,607
11/16/2020 06H,619
11/16/2020 05H,606
11/16/2020 04H,604
11/16/2020 03H,616
11/16/2020 02H,606
11/16/2020 01H,617
11/16/2020 00H,614
11/15/2020 23H,619
11/15/2020 22H,629
11/15/2020 21H,615
11/15/2020 20H,622
11/15/2020 19H,621
11/15/2020 18H,621
11/15/2020 17H,627
11/15/2020 16H,625
11/15/2020 15H,605
11/15/2020 14H,613
11/15/2020 13H,628
11/15/2020 12H,633
11/15/2020 11H,623
11/15/2020 10H,623
11/15/2020 09H,618
11/15/2020 08H,614
11/15/2020 07H,621
11/15/2020 06H,624
11/15/2020 05H,614
11/15/2020 04H,618
11/15/2020 03H,622
11/15/2020 02H,617
11/15/2020 01H,615
11/15/2020 00H,622
11/14/2020 23H,622
11/14/2020 22H,629
11/14/2020 21H,612
11/14/2020 20H,610
11/14/2020 19H,563
11/14/2020 18H,555
11/14/2020 17H,614
11/14/2020 16H,617
11/14/2020 15H,610
11/14/2020 14H,614
11/14/2020 13H,622
11/14/2020 12H,624
11/14/2020 11H,627
11/14/2020 10H,625
11/14/2020 09H,624
11/14/2020 08H,620
11/14/2020 07H,620
11/14/2020 06H,626
11/14/2020 05H,614
11/14/2020 04H,623
11/14/2020 03H,622
11/14/2020 02H,612
11/14/2020 01H,575
11/14/2020 00H,556
11/13/2020 23H,578
11/13/2020 22H,618
11/13/2020 21H,611
11/13/2020 20H,613
11/13/2020 19H,607
11/13/2020 18H,610
11/13/2020 17H,618
11/13/2020 16H,607
11/13/2020 15H,593
11/13/2020 14H,606
11/13/2020 13H,613
11/13/2020 12H,622
11/13/2020 11H,624
11/13/2020 10H,609
11/13/2020 09H,610
11/13/2020 08H,599
11/13/2020 07H,607
11/13/2020 06H,612
11/13/2020 05H,599
11/13/2020 04H,599
11/13/2020 03H,596
11/13/2020 02H,612
11/13/2020 01H,617
11/13/2020 00H,613
11/12/2020 23H,625
11/12/2020 22H,623
11/12/2020 21H,603
11/12/2020 20H,601
11/12/2020 19H,611
11/12/2020 18H,610
11/12/2020 17H,603
11/12/2020 16H,611
11/12/2020 15H,608
11/12/2020 14H,605
11/12/2020 13H,585
11/12/2020 12H,598
11/12/2020 11H,604
11/12/2020 10H,606
11/12/2020 09H,592
11/12/2020 08H,578
11/12/2020 07H,579
11/12/2020 06H,578
11/12/2020 05H,581
11/12/2020 04H,567
11/12/2020 03H,566
11/12/2020 02H,572
11/12/2020 01H,570
11/12/2020 00H,581
11/11/2020 23H,578
11/11/2020 22H,575
11/11/2020 21H,572
11/11/2020 20H,583
11/11/2020 19H,581
11/11/2020 18H,562
11/11/2020 17H,574
11/11/2020 16H,578
11/11/2020 15H,575
11/11/2020 14H,589
11/11/2020 13H,577
11/11/2020 12H,586
11/11/2020 11H,581
11/11/2020 10H,577
11/11/2020 09H,603
11/11/2020 08H,603
11/11/2020 07H,602
11/11/2020 06H,596
11/11/2020 05H,608
11/11/2020 04H,605
11/11/2020 03H,602
11/11/2020 02H,597
11/11/2020 01H,591
11/11/2020 00H,594
11/10/2020 23H,591
11/10/2020 22H,586
11/10/2020 21H,574
11/10/2020 20H,553
11/10/2020 19H,547
11/10/2020 18H,552
11/10/2020 17H,551
11/10/2020 16H,554
11/10/2020 15H,556
11/10/2020 14H,551
11/10/2020 13H,562
11/10/2020 12H,569
11/10/2020 11H,573
11/10/2020 10H,565
11/10/2020 09H,559
11/10/2020 08H,575
11/10/2020 07H,601
11/10/2020 06H,595
11/10/2020 05H,631
11/10/2020 04H,609
11/10/2020 03H,615
11/10/2020 02H,623
11/10/2020 01H,627
11/10/2020 00H,631
11/9/2020 23H,644
11/9/2020 22H,622
11/9/2020 21H,621
11/9/2020 20H,627
11/9/2020 19H,619
11/9/2020 18H,617
11/9/2020 17H,620
11/9/2020 16H,612
11/9/2020 15H,606
11/9/2020 14H,609
11/9/2020 13H,614
11/9/2020 12H,618
11/9/2020 11H,625
11/9/2020 10H,628
11/9/2020 09H,621
11/9/2020 08H,627
11/9/2020 07H,618
11/9/2020 06H,623
11/9/2020 05H,624
11/9/2020 04H,622
11/9/2020 03H,623
11/9/2020 02H,625
11/9/2020 01H,631
11/9/2020 00H,634
11/8/2020 23H,645
11/8/2020 22H,655
11/8/2020 21H,628
11/8/2020 20H,621
11/8/2020 19H,612
11/8/2020 18H,621
11/8/2020 17H,641
11/8/2020 16H,634
11/8/2020 15H,637
11/8/2020 14H,633
11/8/2020 13H,636
11/8/2020 12H,625
11/8/2020 11H,619
11/8/2020 10H,608
11/8/2020 09H,595
11/8/2020 08H,581
11/8/2020 07H,586
11/8/2020 06H,591
11/8/2020 05H,615
11/8/2020 04H,604
11/8/2020 03H,602
11/8/2020 02H,593
11/8/2020 01H,620
11/8/2020 00H,621
11/7/2020 23H,603
11/7/2020 22H,607
11/7/2020 21H,604
11/7/2020 20H,603
11/7/2020 19H,600
11/7/2020 18H,611
11/7/2020 17H,601
11/7/2020 16H,594
11/7/2020 15H,592
11/7/2020 14H,598
11/7/2020 13H,602
11/7/2020 12H,616
11/7/2020 11H,632
11/7/2020 10H,615
11/7/2020 09H,615
11/7/2020 08H,606
11/7/2020 07H,626
11/7/2020 06H,629
11/7/2020 05H,622
11/7/2020 04H,626
11/7/2020 03H,638
11/7/2020 02H,630
11/7/2020 01H,658
11/7/2020 00H,675
11/6/2020 23H,685
11/6/2020 22H,696
11/6/2020 21H,703
11/6/2020 20H,704
11/6/2020 19H,712
11/6/2020 18H,700
11/6/2020 17H,698
11/6/2020 16H,700
11/6/2020 15H,707
11/6/2020 14H,715
11/6/2020 13H,716
11/6/2020 12H,715
11/6/2020 11H,710
11/6/2020 10H,698
11/6/2020 09H,682
11/6/2020 08H,681
11/6/2020 07H,675
11/6/2020 06H,663
11/6/2020 05H,684
11/6/2020 04H,676
11/6/2020 03H,668
11/6/2020 02H,657
11/6/2020 01H,657
11/6/2020 00H,662
11/5/2020 23H,671
11/5/2020 22H,682
11/5/2020 21H,673
11/5/2020 20H,667
11/5/2020 19H,664
11/5/2020 18H,660
11/5/2020 17H,658
11/5/2020 16H,663
11/5/2020 15H,642
11/5/2020 14H,619
11/5/2020 13H,631
11/5/2020 12H,637
11/5/2020 11H,653
11/5/2020 10H,653
11/5/2020 09H,642
11/5/2020 08H,614
11/5/2020 07H,615
11/5/2020 06H,622
11/5/2020 05H,618
11/5/2020 04H,612
11/5/2020 03H,609
11/5/2020 02H,596
11/5/2020 01H,612
11/5/2020 00H,604
11/4/2020 23H,613
11/4/2020 22H,635
11/4/2020 21H,638
11/4/2020 20H,627
11/4/2020 19H,630
11/4/2020 18H,619
11/4/2020 17H,631
11/4/2020 16H,620
11/4/2020 15H,618
11/4/2020 14H,626
11/4/2020 13H,622
11/4/2020 12H,607
11/4/2020 11H,620
11/4/2020 10H,616
11/4/2020 09H,625
11/4/2020 08H,630
11/4/2020 07H,632
11/4/2020 06H,632
11/4/2020 05H,641
11/4/2020 04H,637
11/4/2020 03H,644
11/4/2020 02H,670
11/4/2020 01H,673
11/4/2020 00H,675
11/3/2020 23H,644
11/3/2020 22H,651
11/3/2020 21H,648
11/3/2020 20H,652
11/3/2020 19H,654
11/3/2020 18H,655
11/3/2020 17H,645
11/3/2020 16H,646
11/3/2020 15H,645
11/3/2020 14H,643
11/3/2020 13H,649
11/3/2020 12H,647
11/3/2020 11H,638
11/3/2020 10H,639
11/3/2020 09H,649
11/3/2020 08H,641
11/3/2020 07H,633
11/3/2020 06H,640
11/3/2020 05H,658
11/3/2020 04H,660
11/3/2020 03H,646
11/3/2020 02H,641
11/3/2020 01H,657
11/3/2020 00H,653
11/2/2020 23H,667
11/2/2020 22H,684
11/2/2020 21H,690
11/2/2020 20H,674
11/2/2020 19H,671
11/2/2020 18H,662
11/2/2020 17H,662
11/2/2020 16H,633
11/2/2020 15H,623
11/2/2020 14H,616
11/2/2020 13H,625
11/2/2020 12H,636
11/2/2020 11H,631
11/2/2020 10H,638
11/2/2020 09H,622
11/2/2020 08H,633
11/2/2020 07H,667
11/2/2020 06H,670
11/2/2020 05H,681
11/2/2020 04H,680
11/2/2020 03H,689
11/2/2020 02H,671
11/2/2020 01H,668
11/2/2020 00H,673
11/1/2020 23H,685
11/1/2020 22H,688
11/1/2020 21H,684
11/1/2020 20H,677
11/1/2020 19H,677
11/1/2020 18H,663
11/1/2020 17H,660
11/1/2020 16H,655
11/1/2020 15H,666
11/1/2020 14H,666
11/1/2020 13H,664
11/1/2020 12H,663
11/1/2020 11H,662
11/1/2020 10H,657
11/1/2020 09H,658
11/1/2020 08H,654
11/1/2020 07H,668
11/1/2020 06H,662
11/1/2020 05H,658
11/1/2020 04H,658
11/1/2020 03H,648
11/1/2020 02H,628
11/1/2020 01H,614
11/1/2020 00H,622
10/31/2020 23H,623
10/31/2020 22H,630
10/31/2020 21H,658
10/31/2020 20H,657
10/31/2020 19H,651
10/31/2020 18H,638
10/31/2020 17H,641
10/31/2020 16H,633
10/31/2020 15H,621
10/31/2020 14H,610
10/31/2020 13H,606
10/31/2020 12H,626
10/31/2020 11H,642
10/31/2020 10H,656
10/31/2020 09H,663
10/31/2020 08H,661
10/31/2020 07H,655
10/31/2020 06H,664
10/31/2020 05H,653
10/31/2020 04H,712
10/31/2020 03H,742
10/31/2020 02H,724
10/31/2020 01H,671
10/31/2020 00H,672
10/30/2020 23H,688
10/30/2020 22H,697
10/30/2020 21H,709
10/30/2020 20H,696
10/30/2020 19H,694
10/30/2020 18H,687
10/30/2020 17H,693
10/30/2020 16H,714
10/30/2020 15H,715
10/30/2020 14H,711
10/30/2020 13H,714
10/30/2020 12H,705
10/30/2020 11H,697
10/30/2020 10H,701
10/30/2020 09H,703
10/30/2020 08H,691
10/30/2020 07H,697
10/30/2020 06H,693
10/30/2020 05H,700
10/30/2020 04H,678
10/30/2020 03H,688
10/30/2020 02H,693
10/30/2020 01H,697
10/30/2020 00H,706
10/29/2020 23H,716
10/29/2020 22H,717
10/29/2020 21H,721
10/29/2020 20H,720
10/29/2020 19H,721
10/29/2020 18H,718
10/29/2020 17H,728
10/29/2020 16H,717
10/29/2020 15H,726
10/29/2020 14H,715
10/29/2020 13H,712
10/29/2020 12H,718
10/29/2020 11H,720
10/29/2020 10H,708
10/29/2020 09H,705
10/29/2020 08H,692
10/29/2020 07H,692
10/29/2020 06H,687
10/29/2020 05H,691
10/29/2020 04H,690
10/29/2020 03H,691
10/29/2020 02H,691
10/29/2020 01H,687
10/29/2020 00H,692
10/28/2020 23H,697
10/28/2020 22H,706
10/28/2020 21H,696
10/28/2020 20H,704
10/28/2020 19H,707
10/28/2020 18H,698
10/28/2020 17H,702
10/28/2020 16H,707
10/28/2020 15H,698
10/28/2020 14H,709
10/28/2020 13H,703
10/28/2020 12H,709
10/28/2020 11H,716
10/28/2020 10H,710
10/28/2020 09H,704
10/28/2020 08H,703
10/28/2020 07H,705
10/28/2020 06H,696
10/28/2020 05H,695
10/28/2020 04H,687
10/28/2020 03H,703
10/28/2020 02H,682
10/28/2020 01H,698
10/28/2020 00H,698
10/27/2020 23H,710
10/27/2020 22H,726
10/27/2020 21H,711
10/27/2020 20H,712
10/27/2020 19H,715
10/27/2020 18H,705
10/27/2020 17H,704
10/27/2020 16H,702
10/27/2020 15H,686
10/27/2020 14H,687
10/27/2020 13H,685
10/27/2020 12H,682
10/27/2020 11H,687
10/27/2020 10H,693
10/27/2020 09H,680
10/27/2020 08H,666
10/27/2020 07H,673
10/27/2020 06H,665
10/27/2020 05H,684
10/27/2020 04H,694
10/27/2020 03H,699
10/27/2020 02H,698
10/27/2020 01H,698
10/27/2020 00H,704
10/26/2020 23H,715
10/26/2020 22H,721
10/26/2020 21H,700
10/26/2020 20H,677
10/26/2020 19H,673
10/26/2020 18H,666
10/26/2020 17H,685
10/26/2020 16H,699
10/26/2020 15H,690
10/26/2020 14H,693
10/26/2020 13H,709
10/26/2020 12H,722
10/26/2020 11H,713
10/26/2020 10H,707
10/26/2020 09H,708
10/26/2020 08H,700
10/26/2020 07H,697
10/26/2020 06H,705
10/26/2020 05H,702
10/26/2020 04H,690
10/26/2020 03H,685
10/26/2020 02H,680
10/26/2020 01H,686
10/26/2020 00H,699
10/25/2020 23H,716
10/25/2020 22H,716
10/25/2020 21H,705
10/25/2020 20H,714
10/25/2020 19H,707
10/25/2020 18H,704
10/25/2020 17H,713
10/25/2020 16H,710
10/25/2020 15H,703
10/25/2020 14H,715
10/25/2020 13H,711
10/25/2020 12H,713
10/25/2020 11H,707
10/25/2020 10H,709
10/25/2020 09H,702
10/25/2020 08H,690
10/25/2020 07H,692
10/25/2020 06H,688
10/25/2020 05H,692
10/25/2020 04H,676
10/25/2020 03H,658
10/25/2020 02H,653
10/25/2020 01H,643
10/25/2020 00H,624
10/24/2020 23H,623
10/24/2020 22H,599
10/24/2020 21H,611
10/24/2020 20H,613
10/24/2020 19H,609
10/24/2020 18H,609
10/24/2020 17H,605
10/24/2020 16H,610
10/24/2020 15H,607
10/24/2020 14H,600
10/24/2020 13H,610
10/24/2020 12H,626
10/24/2020 11H,622
10/24/2020 10H,622
10/24/2020 09H,616
10/24/2020 08H,619
10/24/2020 07H,618
10/24/2020 06H,617
10/24/2020 05H,613
10/24/2020 04H,618
10/24/2020 03H,599
10/24/2020 02H,607
10/24/2020 01H,597
10/24/2020 00H,584
10/23/2020 23H,583
10/23/2020 22H,587
10/23/2020 21H,603
10/23/2020 20H,595
10/23/2020 19H,602
10/23/2020 18H,603
10/23/2020 17H,593
10/23/2020 16H,595
10/23/2020 15H,601
10/23/2020 14H,604
10/23/2020 13H,619
10/23/2020 12H,613
10/23/2020 11H,628
10/23/2020 10H,607
10/23/2020 09H,596
10/23/2020 08H,600
10/23/2020 07H,597
10/23/2020 06H,616
10/23/2020 05H,602
10/23/2020 04H,606
10/23/2020 03H,599
10/23/2020 02H,596
10/23/2020 01H,593
10/23/2020 00H,595
10/22/2020 23H,603
10/22/2020 22H,608
10/22/2020 21H,608
10/22/2020 20H,604
10/22/2020 19H,605
10/22/2020 18H,602
10/22/2020 17H,615
10/22/2020 16H,628
10/22/2020 15H,627
10/22/2020 14H,623
10/22/2020 13H,631
10/22/2020 12H,628
10/22/2020 11H,619
10/22/2020 10H,617
10/22/2020 09H,614
10/22/2020 08H,617
10/22/2020 07H,611
10/22/2020 06H,617
10/22/2020 05H,615
10/22/2020 04H,608
10/22/2020 03H,616
10/22/2020 02H,661
10/22/2020 01H,677
10/22/2020 00H,676
10/21/2020 23H,677
10/21/2020 22H,672
10/21/2020 21H,662
10/21/2020 20H,670
10/21/2020 19H,663
10/21/2020 18H,645
10/21/2020 17H,650
10/21/2020 16H,654
10/21/2020 15H,656
10/21/2020 14H,656
10/21/2020 13H,674
10/21/2020 12H,675
10/21/2020 11H,668
10/21/2020 10H,661
10/21/2020 09H,660
10/21/2020 08H,669
10/21/2020 07H,654
10/21/2020 06H,655
10/21/2020 05H,652
10/21/2020 04H,654
10/21/2020 03H,653
10/21/2020 02H,646
10/21/2020 01H,648
10/21/2020 00H,658
10/20/2020 23H,686
10/20/2020 22H,685
10/20/2020 21H,675
10/20/2020 20H,667
10/20/2020 19H,670
10/20/2020 18H,651
10/20/2020 17H,648
10/20/2020 16H,655
10/20/2020 15H,663
10/20/2020 14H,665
10/20/2020 13H,660
10/20/2020 12H,662
10/20/2020 11H,658
10/20/2020 10H,662
10/20/2020 09H,666
10/20/2020 08H,656
10/20/2020 07H,657
10/20/2020 06H,673
10/20/2020 05H,667
10/20/2020 04H,675
10/20/2020 03H,657
10/20/2020 02H,664
10/20/2020 01H,659
10/20/2020 00H,672
10/19/2020 23H,675
10/19/2020 22H,661
10/19/2020 21H,641
10/19/2020 20H,627
10/19/2020 19H,657
10/19/2020 18H,659
10/19/2020 17H,656
10/19/2020 16H,657
10/19/2020 15H,649
10/19/2020 14H,666
10/19/2020 13H,659
10/19/2020 12H,665
10/19/2020 11H,683
10/19/2020 10H,679
10/19/2020 09H,673
10/19/2020 08H,673
10/19/2020 07H,669
10/19/2020 06H,664
10/19/2020 05H,673
10/19/2020 04H,695
10/19/2020 03H,704
10/19/2020 02H,709
10/19/2020 01H,715
10/19/2020 00H,719
10/18/2020 23H,696
10/18/2020 22H,708
10/18/2020 21H,696
10/18/2020 20H,686
10/18/2020 19H,678
10/18/2020 18H,662
10/18/2020 17H,655
10/18/2020 16H,672
10/18/2020 15H,674
10/18/2020 14H,673
10/18/2020 13H,685
10/18/2020 12H,684
10/18/2020 11H,682
10/18/2020 10H,674
10/18/2020 09H,673
10/18/2020 08H,668
10/18/2020 07H,674
10/18/2020 06H,678
10/18/2020 05H,659
10/18/2020 04H,675
10/18/2020 03H,656
10/18/2020 02H,653
10/18/2020 01H,663
10/18/2020 00H,672
10/17/2020 23H,671
10/17/2020 22H,676
10/17/2020 21H,656
10/17/2020 20H,629
10/17/2020 19H,614
10/17/2020 18H,632
10/17/2020 17H,644
10/17/2020 16H,661
10/17/2020 15H,672
10/17/2020 14H,674
10/17/2020 13H,676
10/17/2020 12H,688
10/17/2020 11H,688
10/17/2020 10H,678
10/17/2020 09H,683
10/17/2020 08H,676
10/17/2020 07H,653
10/17/2020 06H,660
10/17/2020 05H,656
10/17/2020 04H,648
10/17/2020 03H,639
10/17/2020 02H,635
10/17/2020 01H,652
10/17/2020 00H,655
10/16/2020 23H,648
10/16/2020 22H,641
10/16/2020 21H,614
10/16/2020 20H,592
10/16/2020 19H,591
10/16/2020 18H,589
10/16/2020 17H,582
10/16/2020 16H,582
10/16/2020 15H,584
10/16/2020 14H,593
10/16/2020 13H,593
10/16/2020 12H,596
10/16/2020 11H,594
10/16/2020 10H,605
10/16/2020 09H,596
10/16/2020 08H,589
10/16/2020 07H,590
10/16/2020 06H,593
10/16/2020 05H,586
10/16/2020 04H,592
10/16/2020 03H,593
10/16/2020 02H,594
10/16/2020 01H,589
10/16/2020 00H,586
10/15/2020 23H,599
10/15/2020 22H,584
10/15/2020 21H,592
10/15/2020 20H,582
10/15/2020 19H,575
10/15/2020 18H,583
10/15/2020 17H,577
10/15/2020 16H,574
10/15/2020 15H,579
10/15/2020 14H,580
10/15/2020 13H,582
10/15/2020 12H,581
10/15/2020 11H,580
10/15/2020 10H,595
10/15/2020 09H,557
10/15/2020 08H,558
10/15/2020 07H,549
10/15/2020 06H,556
10/15/2020 05H,556
10/15/2020 04H,559
10/15/2020 03H,552
10/15/2020 02H,533
10/15/2020 01H,538
10/15/2020 00H,548
10/14/2020 23H,562
10/14/2020 22H,554
10/14/2020 21H,550
10/14/2020 20H,544
10/14/2020 19H,545
10/14/2020 18H,552
10/14/2020 17H,556
10/14/2020 16H,549
10/14/2020 15H,549
10/14/2020 14H,560
10/14/2020 13H,556
10/14/2020 12H,553
10/14/2020 11H,563
10/14/2020 10H,570
10/14/2020 09H,556
10/14/2020 08H,574
10/14/2020 07H,570
10/14/2020 06H,567
10/14/2020 05H,563
10/14/2020 04H,568
10/14/2020 03H,578
10/14/2020 02H,580
10/14/2020 01H,575
10/14/2020 00H,576
10/13/2020 23H,580
10/13/2020 22H,597
10/13/2020 21H,588
10/13/2020 20H,566
10/13/2020 19H,570
10/13/2020 18H,571
10/13/2020 17H,579
10/13/2020 16H,580
10/13/2020 15H,594
10/13/2020 14H,596
10/13/2020 13H,595
10/13/2020 12H,603
10/13/2020 11H,591
10/13/2020 10H,588
10/13/2020 09H,589
10/13/2020 08H,584
10/13/2020 07H,586
10/13/2020 06H,591
10/13/2020 05H,594
10/13/2020 04H,587
10/13/2020 03H,579
10/13/2020 02H,585
10/13/2020 01H,587
10/13/2020 00H,591
10/12/2020 23H,614
10/12/2020 22H,613
10/12/2020 21H,596
10/12/2020 20H,584
10/12/2020 19H,580
10/12/2020 18H,579
10/12/2020 17H,582
10/12/2020 16H,593
10/12/2020 15H,595
10/12/2020 14H,592
10/12/2020 13H,591
10/12/2020 12H,599
10/12/2020 11H,590
10/12/2020 10H,584
10/12/2020 09H,587
10/12/2020 08H,589
10/12/2020 07H,579
10/12/2020 06H,594
10/12/2020 05H,603
10/12/2020 04H,606
10/12/2020 03H,598
10/12/2020 02H,601
10/12/2020 01H,611
10/12/2020 00H,606
10/11/2020 23H,597
10/11/2020 22H,616
10/11/2020 21H,598
10/11/2020 20H,578
10/11/2020 19H,583
10/11/2020 18H,585
10/11/2020 17H,588
10/11/2020 16H,595
10/11/2020 15H,597
10/11/2020 14H,596
10/11/2020 13H,602
10/11/2020 12H,610
10/11/2020 11H,599
10/11/2020 10H,580
10/11/2020 09H,576
10/11/2020 08H,567
10/11/2020 07H,549
10/11/2020 06H,552
10/11/2020 05H,561
10/11/2020 04H,561
10/11/2020 03H,550
10/11/2020 02H,547
10/11/2020 01H,531
10/11/2020 00H,526
10/10/2020 23H,540
10/10/2020 22H,568
10/10/2020 21H,569
10/10/2020 20H,561
10/10/2020 19H,554
10/10/2020 18H,561
10/10/2020 17H,559
10/10/2020 16H,565
10/10/2020 15H,560
10/10/2020 14H,548
10/10/2020 13H,571
10/10/2020 12H,572
10/10/2020 11H,577
10/10/2020 10H,566
10/10/2020 09H,572
10/10/2020 08H,566
10/10/2020 07H,573
10/10/2020 06H,564
10/10/2020 05H,560
10/10/2020 04H,560
10/10/2020 03H,564
10/10/2020 02H,559
10/10/2020 01H,576
10/10/2020 00H,563
10/9/2020 23H,587
10/9/2020 22H,573
10/9/2020 21H,573
10/9/2020 20H,561
10/9/2020 19H,567
10/9/2020 18H,551
10/9/2020 17H,547
10/9/2020 16H,528
10/9/2020 15H,528
10/9/2020 14H,507
10/9/2020 13H,508
10/9/2020 12H,512
10/9/2020 11H,512
10/9/2020 10H,520
10/9/2020 09H,514
10/9/2020 08H,517
10/9/2020 07H,507
10/9/2020 06H,501
10/9/2020 05H,501
10/9/2020 04H,500
10/9/2020 03H,495
10/9/2020 02H,491
10/9/2020 01H,500
10/9/2020 00H,505
10/8/2020 23H,519
10/8/2020 22H,510
10/8/2020 21H,504
10/8/2020 20H,501
10/8/2020 19H,495
10/8/2020 18H,503
10/8/2020 17H,497
10/8/2020 16H,500
10/8/2020 15H,493
10/8/2020 14H,491
10/8/2020 13H,496
10/8/2020 12H,494
10/8/2020 11H,496
10/8/2020 10H,503
10/8/2020 09H,498
10/8/2020 08H,481
10/8/2020 07H,473
10/8/2020 06H,455
10/8/2020 05H,461
10/8/2020 04H,465
10/8/2020 03H,463
10/8/2020 02H,468
10/8/2020 01H,460
10/8/2020 00H,466
10/7/2020 23H,465
10/7/2020 22H,480
10/7/2020 21H,516
10/7/2020 20H,511
10/7/2020 19H,507
10/7/2020 18H,507
10/7/2020 17H,518
10/7/2020 16H,501
10/7/2020 15H,509
10/7/2020 14H,517
10/7/2020 13H,512
10/7/2020 12H,512
10/7/2020 11H,518
10/7/2020 10H,514
10/7/2020 09H,522
10/7/2020 08H,556
10/7/2020 07H,537
10/7/2020 06H,554
10/7/2020 05H,581
10/7/2020 04H,594
10/7/2020 03H,586
10/7/2020 02H,587
10/7/2020 01H,579
10/7/2020 00H,589
10/6/2020 23H,595
10/6/2020 22H,592
10/6/2020 21H,588
10/6/2020 20H,597
10/6/2020 19H,600
10/6/2020 18H,603
10/6/2020 17H,599
10/6/2020 16H,595
10/6/2020 15H,594
10/6/2020 14H,601
10/6/2020 13H,609
10/6/2020 12H,610
10/6/2020 11H,612
10/6/2020 10H,613
10/6/2020 09H,603
10/6/2020 08H,610
10/6/2020 07H,604
10/6/2020 06H,592
10/6/2020 05H,588
10/6/2020 04H,605
10/6/2020 03H,603
10/6/2020 02H,600
10/6/2020 01H,608
10/6/2020 00H,604
10/5/2020 23H,608
10/5/2020 22H,609
10/5/2020 21H,609
10/5/2020 20H,606
10/5/2020 19H,607
10/5/2020 18H,604
10/5/2020 17H,610
10/5/2020 16H,609
10/5/2020 15H,613
10/5/2020 14H,604
10/5/2020 13H,604
10/5/2020 12H,614
10/5/2020 11H,616
10/5/2020 10H,611
10/5/2020 09H,607
10/5/2020 08H,618
10/5/2020 07H,608
10/5/2020 06H,607
10/5/2020 05H,613
10/5/2020 04H,629
10/5/2020 03H,630
10/5/2020 02H,631
10/5/2020 01H,626
10/5/2020 00H,644
10/4/2020 23H,647
10/4/2020 22H,633
10/4/2020 21H,630
10/4/2020 20H,626
10/4/2020 19H,649
10/4/2020 18H,650
10/4/2020 17H,655
10/4/2020 16H,641
10/4/2020 15H,648
10/4/2020 14H,644
10/4/2020 13H,655
10/4/2020 12H,652
10/4/2020 11H,654
10/4/2020 10H,651
10/4/2020 09H,649
10/4/2020 08H,652
10/4/2020 07H,657
10/4/2020 06H,657
10/4/2020 05H,638
10/4/2020 04H,627
10/4/2020 03H,635
10/4/2020 02H,636
10/4/2020 01H,641
10/4/2020 00H,642
10/3/2020 23H,650
10/3/2020 22H,643
10/3/2020 21H,645
10/3/2020 20H,646
10/3/2020 19H,639
10/3/2020 18H,638
10/3/2020 17H,640
10/3/2020 16H,651
10/3/2020 15H,644
10/3/2020 14H,630
10/3/2020 13H,636
10/3/2020 12H,635
10/3/2020 11H,649
10/3/2020 10H,649
10/3/2020 09H,660
10/3/2020 08H,654
10/3/2020 07H,658
10/3/2020 06H,651
10/3/2020 05H,655
10/3/2020 04H,643
10/3/2020 03H,630
10/3/2020 02H,621
10/3/2020 01H,610
10/3/2020 00H,611
10/2/2020 23H,590
10/2/2020 22H,598
