Net generation from natural gas for New England (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390112&sdid=EBA.NE-ALL.NG.NG.H
19:15:53 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NE-ALL.NG.NG.H megawatthours
04/2/2019 04H,3610
04/2/2019 03H,4317
04/2/2019 02H,5347
04/2/2019 01H,5737
04/2/2019 00H,5849
04/1/2019 23H,5460
04/1/2019 22H,4502
04/1/2019 21H,3879
04/1/2019 20H,3383
04/1/2019 19H,3383
04/1/2019 18H,3429
04/1/2019 17H,3572
04/1/2019 16H,3668
04/1/2019 15H,3921
04/1/2019 14H,4536
04/1/2019 13H,5255
04/1/2019 12H,5366
04/1/2019 11H,4812
04/1/2019 10H,3820
04/1/2019 09H,2978
04/1/2019 08H,2950
04/1/2019 07H,3055
04/1/2019 06H,2866
04/1/2019 05H,2766
04/1/2019 04H,2977
04/1/2019 03H,3567
04/1/2019 02H,3901
04/1/2019 01H,4115
04/1/2019 00H,4058
03/31/2019 23H,3876
03/31/2019 22H,3918
03/31/2019 21H,3924
03/31/2019 20H,4061
03/31/2019 19H,3862
03/31/2019 18H,3907
03/31/2019 17H,3766
03/31/2019 16H,3210
03/31/2019 15H,2434
03/31/2019 14H,2244
03/31/2019 13H,2415
03/31/2019 12H,2321
03/31/2019 11H,1734
03/31/2019 10H,1556
03/31/2019 09H,1447
03/31/2019 08H,1555
03/31/2019 07H,1505
03/31/2019 06H,1660
03/31/2019 05H,1815
03/31/2019 04H,2697
03/31/2019 03H,3176
03/31/2019 02H,3659
03/31/2019 01H,3891
03/31/2019 00H,3877
03/30/2019 23H,3558
03/30/2019 22H,3368
03/30/2019 21H,3122
03/30/2019 20H,3016
03/30/2019 19H,2808
03/30/2019 18H,3029
03/30/2019 17H,3448
03/30/2019 16H,3357
03/30/2019 15H,3520
03/30/2019 14H,3869
03/30/2019 13H,3712
03/30/2019 12H,3545
03/30/2019 11H,3013
03/30/2019 10H,2932
03/30/2019 09H,2843
03/30/2019 08H,2760
03/30/2019 07H,2885
03/30/2019 06H,2876
03/30/2019 05H,2936
03/30/2019 04H,3456
03/30/2019 03H,4340
03/30/2019 02H,4904
03/30/2019 01H,5191
03/30/2019 00H,5346
03/29/2019 23H,5262
03/29/2019 22H,5170
03/29/2019 21H,5113
03/29/2019 20H,5193
03/29/2019 19H,5294
03/29/2019 18H,5526
03/29/2019 17H,5501
03/29/2019 16H,5721
03/29/2019 15H,5723
03/29/2019 14H,5671
03/29/2019 13H,5495
03/29/2019 12H,5082
03/29/2019 11H,4176
03/29/2019 10H,3002
03/29/2019 09H,2612
03/29/2019 08H,2285
03/29/2019 07H,2254
03/29/2019 06H,2354
03/29/2019 05H,2699
03/29/2019 04H,3317
03/29/2019 03H,4056
03/29/2019 02H,5045
03/29/2019 01H,5565
03/29/2019 00H,5648
03/28/2019 23H,5520
03/28/2019 22H,5085
03/28/2019 21H,4417
03/28/2019 20H,4089
03/28/2019 19H,3953
03/28/2019 18H,4051
03/28/2019 17H,4217
03/28/2019 16H,3932
03/28/2019 15H,4337
03/28/2019 14H,5004
03/28/2019 13H,5252
03/28/2019 12H,5900
03/28/2019 11H,5405
03/28/2019 10H,4271
03/28/2019 09H,4115
03/28/2019 08H,3663
03/28/2019 07H,3643
03/28/2019 06H,3721
03/28/2019 05H,3394
03/28/2019 04H,3786
03/28/2019 03H,4987
03/28/2019 02H,5720
03/28/2019 01H,6004
03/28/2019 00H,6228
03/27/2019 23H,6018
03/27/2019 22H,5548
03/27/2019 21H,5205
03/27/2019 20H,4742
03/27/2019 19H,4780
03/27/2019 18H,4950
03/27/2019 17H,5133
03/27/2019 16H,5495
03/27/2019 15H,5881
03/27/2019 14H,6352
03/27/2019 13H,6635
03/27/2019 12H,6758
03/27/2019 11H,6336
03/27/2019 10H,4938
03/27/2019 09H,4447
03/27/2019 08H,4076
03/27/2019 07H,4038
03/27/2019 06H,4094
03/27/2019 05H,4117
03/27/2019 04H,3966
03/27/2019 03H,5004
03/27/2019 02H,5781
03/27/2019 01H,6412
03/27/2019 00H,6338
03/26/2019 23H,5776
03/26/2019 22H,5045
03/26/2019 21H,4585
03/26/2019 20H,4074
03/26/2019 19H,3878
03/26/2019 18H,4347
03/26/2019 17H,4491
03/26/2019 16H,4621
03/26/2019 15H,4939
03/26/2019 14H,5342
03/26/2019 13H,5951
03/26/2019 12H,6168
03/26/2019 11H,5792
03/26/2019 10H,4386
03/26/2019 09H,3672
03/26/2019 08H,3198
03/26/2019 07H,3061
03/26/2019 06H,3171
03/26/2019 05H,3115
03/26/2019 04H,3772
03/26/2019 03H,4634
03/26/2019 02H,5070
03/26/2019 01H,5298
03/26/2019 00H,5504
03/25/2019 23H,5380
03/25/2019 22H,5103
03/25/2019 21H,4636
03/25/2019 20H,4240
03/25/2019 19H,3983
03/25/2019 18H,4302
03/25/2019 17H,4555
03/25/2019 16H,4734
03/25/2019 15H,5166
03/25/2019 14H,5481
03/25/2019 13H,5562
03/25/2019 12H,5226
03/25/2019 11H,4740
03/25/2019 10H,3402
03/25/2019 09H,2993
03/25/2019 08H,2502
03/25/2019 07H,2483
03/25/2019 06H,2501
03/25/2019 05H,2780
03/25/2019 04H,2981
03/25/2019 03H,3812
03/25/2019 02H,4283
03/25/2019 01H,4555
03/25/2019 00H,4621
03/24/2019 23H,4353
03/24/2019 22H,4105
03/24/2019 21H,3744
03/24/2019 20H,3475
03/24/2019 19H,2709
03/24/2019 18H,2636
03/24/2019 17H,2724
03/24/2019 16H,2903
03/24/2019 15H,3218
03/24/2019 14H,3246
03/24/2019 13H,3217
03/24/2019 12H,3499
03/24/2019 11H,3364
03/24/2019 10H,3429
03/24/2019 09H,3387
03/24/2019 08H,3291
03/24/2019 07H,3337
03/24/2019 06H,3295
03/24/2019 05H,3101
03/24/2019 04H,3531
03/24/2019 03H,4153
03/24/2019 02H,4383
03/24/2019 01H,4432
03/24/2019 00H,4497
03/23/2019 23H,4246
03/23/2019 22H,3710
03/23/2019 21H,3234
03/23/2019 20H,3298
03/23/2019 19H,3217
03/23/2019 18H,3616
03/23/2019 17H,3732
03/23/2019 16H,3771
03/23/2019 15H,3950
03/23/2019 14H,4169
03/23/2019 13H,4229
03/23/2019 12H,3881
03/23/2019 11H,3669
03/23/2019 10H,3362
03/23/2019 09H,3322
03/23/2019 08H,3024
03/23/2019 07H,2994
03/23/2019 06H,3095
03/23/2019 05H,3466
03/23/2019 04H,4016
03/23/2019 03H,4391
03/23/2019 02H,5088
03/23/2019 01H,5655
03/23/2019 00H,5996
03/22/2019 23H,5784
03/22/2019 22H,5825
03/22/2019 21H,5728
03/22/2019 20H,5745
03/22/2019 19H,5884
03/22/2019 18H,5945
03/22/2019 17H,6105
03/22/2019 16H,6320
03/22/2019 15H,6177
03/22/2019 14H,6262
03/22/2019 13H,6066
03/22/2019 12H,5757
03/22/2019 11H,4674
03/22/2019 10H,3325
03/22/2019 09H,2834
03/22/2019 08H,2600
03/22/2019 07H,2586
03/22/2019 06H,2727
03/22/2019 05H,2975
03/22/2019 04H,3429
03/22/2019 03H,4428
03/22/2019 02H,5583
03/22/2019 01H,6166
03/22/2019 00H,6516
03/21/2019 23H,6574
03/21/2019 22H,6174
03/21/2019 21H,5753
03/21/2019 20H,5569
03/21/2019 19H,5558
03/21/2019 18H,5528
03/21/2019 17H,5670
03/21/2019 16H,5850
03/21/2019 15H,5960
03/21/2019 14H,5778
03/21/2019 13H,5944
03/21/2019 12H,6079
03/21/2019 11H,5222
03/21/2019 10H,4299
03/21/2019 09H,3822
03/21/2019 08H,3423
03/21/2019 07H,3575
03/21/2019 06H,3645
03/21/2019 05H,3490
03/21/2019 04H,3605
03/21/2019 03H,4349
03/21/2019 02H,5507
03/21/2019 01H,5914
03/21/2019 00H,6136
03/20/2019 23H,6013
03/20/2019 22H,5483
03/20/2019 21H,5273
03/20/2019 20H,5009
03/20/2019 19H,4960
03/20/2019 18H,5291
03/20/2019 17H,5133
03/20/2019 16H,5254
03/20/2019 15H,5456
03/20/2019 14H,5552
03/20/2019 13H,5981
03/20/2019 12H,6494
03/20/2019 11H,6309
03/20/2019 10H,5368
03/20/2019 09H,4708
03/20/2019 08H,4391
03/20/2019 07H,4283
03/20/2019 06H,3985
03/20/2019 05H,3902
03/20/2019 04H,4538
03/20/2019 03H,5128
03/20/2019 02H,6022
03/20/2019 01H,6217
03/20/2019 00H,6238
03/19/2019 23H,5945
03/19/2019 22H,5562
03/19/2019 21H,5348
03/19/2019 20H,5052
03/19/2019 19H,5081
03/19/2019 18H,5110
03/19/2019 17H,4935
03/19/2019 16H,5127
03/19/2019 15H,5556
03/19/2019 14H,5796
03/19/2019 13H,6114
03/19/2019 12H,6514
03/19/2019 11H,5860
03/19/2019 10H,4966
03/19/2019 09H,4482
03/19/2019 08H,4134
03/19/2019 07H,3972
03/19/2019 06H,3783
03/19/2019 05H,3655
03/19/2019 04H,4172
03/19/2019 03H,4731
03/19/2019 02H,5405
03/19/2019 01H,5735
03/19/2019 00H,5768
03/18/2019 23H,5760
03/18/2019 22H,5230
03/18/2019 21H,4863
03/18/2019 20H,4752
03/18/2019 19H,4676
03/18/2019 18H,4632
03/18/2019 17H,4506
03/18/2019 16H,4504
03/18/2019 15H,4625
03/18/2019 14H,4924
03/18/2019 13H,5261
03/18/2019 12H,5498
03/18/2019 11H,4856
03/18/2019 10H,4434
03/18/2019 09H,4133
03/18/2019 08H,3852
03/18/2019 07H,3669
03/18/2019 06H,3799
03/18/2019 05H,3530
03/18/2019 04H,3769
03/18/2019 03H,4069
03/18/2019 02H,4791
03/18/2019 01H,5073
03/18/2019 00H,5100
03/17/2019 23H,4618
03/17/2019 22H,3914
03/17/2019 21H,3343
03/17/2019 20H,3023
03/17/2019 19H,3219
03/17/2019 18H,3440
03/17/2019 17H,3476
03/17/2019 16H,3650
03/17/2019 15H,3883
03/17/2019 14H,3933
03/17/2019 13H,3941
03/17/2019 12H,3708
03/17/2019 11H,3289
03/17/2019 10H,2779
03/17/2019 09H,2422
03/17/2019 08H,2312
03/17/2019 07H,2422
03/17/2019 06H,2446
03/17/2019 05H,2897
03/17/2019 04H,2936
03/17/2019 03H,3640
03/17/2019 02H,4104
03/17/2019 01H,4615
03/17/2019 00H,4561
03/16/2019 23H,4187
03/16/2019 22H,3663
03/16/2019 21H,3127
03/16/2019 20H,3017
03/16/2019 19H,2895
03/16/2019 18H,3033
03/16/2019 17H,3315
03/16/2019 16H,3313
03/16/2019 15H,3158
03/16/2019 14H,3068
03/16/2019 13H,3128
03/16/2019 12H,2888
03/16/2019 11H,2368
03/16/2019 10H,2083
03/16/2019 09H,2032
03/16/2019 08H,2035
03/16/2019 07H,1969
03/16/2019 06H,1837
03/16/2019 05H,2058
03/16/2019 04H,2551
03/16/2019 03H,3513
03/16/2019 02H,4392
03/16/2019 01H,4682
03/16/2019 00H,5074
03/15/2019 23H,4847
03/15/2019 22H,4881
03/15/2019 21H,4699
03/15/2019 20H,4340
03/15/2019 19H,4243
03/15/2019 18H,4737
03/15/2019 17H,4647
03/15/2019 16H,4870
03/15/2019 15H,4955
03/15/2019 14H,5189
03/15/2019 13H,5002
03/15/2019 12H,4905
03/15/2019 11H,4090
03/15/2019 10H,3448
03/15/2019 09H,3157
03/15/2019 08H,2955
03/15/2019 07H,3109
03/15/2019 06H,3184
03/15/2019 05H,3114
03/15/2019 04H,3407
03/15/2019 03H,3829
03/15/2019 02H,5465
03/15/2019 01H,5872
03/15/2019 00H,5867
03/14/2019 23H,5838
03/14/2019 22H,5389
03/14/2019 21H,4940
03/14/2019 20H,4679
03/14/2019 19H,4838
03/14/2019 18H,4864
03/14/2019 17H,5036
03/14/2019 16H,5436
03/14/2019 15H,5740
03/14/2019 14H,5948
03/14/2019 13H,6186
03/14/2019 12H,5983
03/14/2019 11H,5279
03/14/2019 10H,4092
03/14/2019 09H,3519
03/14/2019 08H,3318
03/14/2019 07H,3249
03/14/2019 06H,3263
03/14/2019 05H,3352
03/14/2019 04H,3743
03/14/2019 03H,4555
03/14/2019 02H,5665
03/14/2019 01H,6076
03/14/2019 00H,6145
03/13/2019 23H,6249
03/13/2019 22H,5885
03/13/2019 21H,5564
03/13/2019 20H,5382
03/13/2019 19H,5227
03/13/2019 18H,4922
03/13/2019 17H,4792
03/13/2019 16H,4921
03/13/2019 15H,5256
03/13/2019 14H,5636
03/13/2019 13H,5955
03/13/2019 12H,6232
03/13/2019 11H,5710
03/13/2019 10H,4511
03/13/2019 09H,3814
03/13/2019 08H,3398
03/13/2019 07H,3422
03/13/2019 06H,3401
03/13/2019 05H,3466
03/13/2019 04H,4022
03/13/2019 03H,4766
03/13/2019 02H,5685
03/13/2019 01H,5888
03/13/2019 00H,5937
03/12/2019 23H,5675
03/12/2019 22H,5154
03/12/2019 21H,4673
03/12/2019 20H,4174
03/12/2019 19H,4196
03/12/2019 18H,4391
03/12/2019 17H,4762
03/12/2019 16H,4953
03/12/2019 15H,5307
03/12/2019 14H,5699
03/12/2019 13H,5947
03/12/2019 12H,6017
03/12/2019 11H,5094
03/12/2019 10H,3536
03/12/2019 09H,3181
03/12/2019 08H,3001
03/12/2019 07H,2855
03/12/2019 06H,2978
03/12/2019 05H,3114
03/12/2019 04H,3504
03/12/2019 03H,4152
03/12/2019 02H,5291
03/12/2019 01H,5707
03/12/2019 00H,5913
03/11/2019 23H,5589
03/11/2019 22H,5092
03/11/2019 21H,4949
03/11/2019 20H,4599
03/11/2019 19H,4445
03/11/2019 18H,4520
03/11/2019 17H,4702
03/11/2019 16H,5232
03/11/2019 15H,5433
03/11/2019 14H,5577
03/11/2019 13H,5647
03/11/2019 12H,5571
03/11/2019 11H,4799
03/11/2019 10H,4050
03/11/2019 09H,3415
03/11/2019 08H,3398
03/11/2019 07H,3466
03/11/2019 06H,3397
03/11/2019 05H,3384
03/11/2019 04H,3571
03/11/2019 03H,4318
03/11/2019 02H,5194
03/11/2019 01H,6027
03/11/2019 00H,6125
03/10/2019 23H,6075
03/10/2019 22H,5953
03/10/2019 21H,5889
03/10/2019 20H,5720
03/10/2019 19H,5910
03/10/2019 18H,5995
03/10/2019 17H,6157
03/10/2019 16H,6164
03/10/2019 15H,5795
03/10/2019 14H,5336
03/10/2019 13H,5008
03/10/2019 12H,4617
03/10/2019 11H,4280
03/10/2019 10H,3973
03/10/2019 09H,3633
03/10/2019 08H,3374
03/10/2019 07H,3468
03/10/2019 06H,3853
03/10/2019 05H,4349
03/10/2019 04H,4878
03/10/2019 03H,5108
03/10/2019 02H,5624
03/10/2019 01H,5849
03/10/2019 00H,5906
03/9/2019 23H,5323
03/9/2019 22H,4791
03/9/2019 21H,4510
03/9/2019 20H,4115
03/9/2019 19H,4176
03/9/2019 18H,4290
03/9/2019 17H,4537
03/9/2019 16H,4541
03/9/2019 15H,4463
03/9/2019 14H,4471
03/9/2019 13H,4342
03/9/2019 12H,4196
03/9/2019 11H,4004
03/9/2019 10H,4026
03/9/2019 09H,3803
03/9/2019 08H,3729
03/9/2019 07H,3657
03/9/2019 06H,3856
03/9/2019 05H,4585
03/9/2019 04H,5375
03/9/2019 03H,5891
03/9/2019 02H,6528
03/9/2019 01H,6770
03/9/2019 00H,6871
03/8/2019 23H,6625
03/8/2019 22H,6523
03/8/2019 21H,6731
03/8/2019 20H,6345
03/8/2019 19H,6314
03/8/2019 18H,6448
03/8/2019 17H,6382
03/8/2019 16H,6370
03/8/2019 15H,6459
03/8/2019 14H,6495
03/8/2019 13H,6508
03/8/2019 12H,6261
03/8/2019 11H,5622
03/8/2019 10H,5005
03/8/2019 09H,4840
03/8/2019 08H,4726
03/8/2019 07H,4712
03/8/2019 06H,4850
03/8/2019 05H,5305
03/8/2019 04H,5930
03/8/2019 03H,7105
03/8/2019 02H,7568
03/8/2019 01H,7619
03/8/2019 00H,7702
03/7/2019 23H,7561
03/7/2019 22H,6976
03/7/2019 21H,6564
03/7/2019 20H,6287
03/7/2019 19H,6331
03/7/2019 18H,6054
03/7/2019 17H,6219
03/7/2019 16H,6439
03/7/2019 15H,6553
03/7/2019 14H,7150
03/7/2019 13H,7336
03/7/2019 12H,6779
03/7/2019 11H,6088
03/7/2019 10H,5463
03/7/2019 09H,5000
03/7/2019 08H,4768
03/7/2019 07H,4758
03/7/2019 06H,4880
03/7/2019 05H,4801
03/7/2019 04H,5781
03/7/2019 03H,7025
03/7/2019 02H,7663
03/7/2019 01H,7820
03/7/2019 00H,7982
03/6/2019 23H,7450
03/6/2019 22H,6734
03/6/2019 21H,6296
03/6/2019 20H,5970
03/6/2019 19H,5925
03/6/2019 18H,6165
03/6/2019 17H,6311
03/6/2019 16H,6307
03/6/2019 15H,6370
03/6/2019 14H,6422
03/6/2019 13H,6814
03/6/2019 12H,6491
03/6/2019 11H,5125
03/6/2019 10H,4235
03/6/2019 09H,4002
03/6/2019 08H,3859
03/6/2019 07H,3902
03/6/2019 06H,4345
03/6/2019 05H,4782
03/6/2019 04H,5572
03/6/2019 03H,6676
03/6/2019 02H,7165
03/6/2019 01H,7286
03/6/2019 00H,7336
03/5/2019 23H,7147
03/5/2019 22H,6457
03/5/2019 21H,5772
03/5/2019 20H,5451
03/5/2019 19H,5470
03/5/2019 18H,5520
03/5/2019 17H,5726
03/5/2019 16H,6043
03/5/2019 15H,6127
03/5/2019 14H,6365
03/5/2019 13H,6658
03/5/2019 12H,6352
03/5/2019 11H,4965
03/5/2019 10H,4284
03/5/2019 09H,4078
03/5/2019 08H,3918
03/5/2019 07H,3868
03/5/2019 06H,3813
03/5/2019 05H,4157
03/5/2019 04H,5146
03/5/2019 03H,5943
03/5/2019 02H,6656
03/5/2019 01H,7128
03/5/2019 00H,7347
03/4/2019 23H,6898
03/4/2019 22H,6551
03/4/2019 21H,6371
03/4/2019 20H,6401
03/4/2019 19H,6455
03/4/2019 18H,6463
03/4/2019 17H,6653
03/4/2019 16H,6960
03/4/2019 15H,6912
03/4/2019 14H,6573
03/4/2019 13H,5958
03/4/2019 12H,5683
03/4/2019 11H,5127
03/4/2019 10H,4436
03/4/2019 09H,3935
03/4/2019 08H,3590
03/4/2019 07H,3388
03/4/2019 06H,3248
03/4/2019 05H,3522
03/4/2019 04H,4185
03/4/2019 03H,4983
03/4/2019 02H,5460
03/4/2019 01H,5769
03/4/2019 00H,5821
03/3/2019 23H,5665
03/3/2019 22H,5230
03/3/2019 21H,5003
03/3/2019 20H,4470
03/3/2019 19H,4272
03/3/2019 18H,4374
03/3/2019 17H,4548
03/3/2019 16H,4401
03/3/2019 15H,4302
03/3/2019 14H,4358
03/3/2019 13H,3994
03/3/2019 12H,3699
03/3/2019 11H,3558
03/3/2019 10H,3609
03/3/2019 09H,3568
03/3/2019 08H,3521
03/3/2019 07H,3487
03/3/2019 06H,3473
03/3/2019 05H,3723
03/3/2019 04H,4461
03/3/2019 03H,5329
03/3/2019 02H,6027
03/3/2019 01H,6160
03/3/2019 00H,6232
03/2/2019 23H,6324
03/2/2019 22H,6106
03/2/2019 21H,5993
03/2/2019 20H,5994
03/2/2019 19H,6050
03/2/2019 18H,6068
03/2/2019 17H,6094
03/2/2019 16H,6028
03/2/2019 15H,5823
03/2/2019 14H,5544
03/2/2019 13H,4896
03/2/2019 12H,4512
03/2/2019 11H,4307
03/2/2019 10H,3984
03/2/2019 09H,3804
03/2/2019 08H,3757
03/2/2019 07H,3681
03/2/2019 06H,3922
03/2/2019 05H,4606
03/2/2019 04H,5441
03/2/2019 03H,6106
03/2/2019 02H,6706
03/2/2019 01H,6999
03/2/2019 00H,7196
03/1/2019 23H,7184
03/1/2019 22H,7190
03/1/2019 21H,6969
03/1/2019 20H,6549
03/1/2019 19H,6204
03/1/2019 18H,6369
03/1/2019 17H,6404
03/1/2019 16H,7006
03/1/2019 15H,7283
03/1/2019 14H,7711
03/1/2019 13H,7722
03/1/2019 12H,7093
03/1/2019 11H,5966
03/1/2019 10H,5201
03/1/2019 09H,4606
03/1/2019 08H,4380
03/1/2019 07H,4442
03/1/2019 06H,4712
03/1/2019 05H,4641
03/1/2019 04H,5336
03/1/2019 03H,6346
03/1/2019 02H,7137
03/1/2019 01H,7211
03/1/2019 00H,7510
02/28/2019 23H,7003
02/28/2019 22H,6554
02/28/2019 21H,5922
02/28/2019 20H,5561
02/28/2019 19H,5958
02/28/2019 18H,6414
02/28/2019 17H,6216
02/28/2019 16H,6538
02/28/2019 15H,6819
02/28/2019 14H,7156
02/28/2019 13H,6557
02/28/2019 12H,5455
02/28/2019 11H,4746
02/28/2019 10H,4167
02/28/2019 09H,3727
02/28/2019 08H,3554
02/28/2019 07H,3494
02/28/2019 06H,3793
02/28/2019 05H,4290
02/28/2019 04H,5605
02/28/2019 03H,6530
02/28/2019 02H,7347
02/28/2019 01H,7549
02/28/2019 00H,7816
02/27/2019 23H,7534
02/27/2019 22H,7158
02/27/2019 21H,6612
02/27/2019 20H,6082
02/27/2019 19H,6448
02/27/2019 18H,6065
02/27/2019 17H,5973
02/27/2019 16H,6867
02/27/2019 15H,7196
02/27/2019 14H,6554
02/27/2019 13H,6412
02/27/2019 12H,5911
02/27/2019 11H,4763
02/27/2019 10H,4213
02/27/2019 09H,3873
02/27/2019 08H,3691
02/27/2019 07H,3715
02/27/2019 06H,4013
02/27/2019 05H,4329
02/27/2019 04H,5326
02/27/2019 03H,6248
02/27/2019 02H,6851
02/27/2019 01H,6838
02/27/2019 00H,6951
02/26/2019 23H,6549
02/26/2019 22H,5693
02/26/2019 21H,5010
02/26/2019 20H,4934
02/26/2019 19H,4853
02/26/2019 18H,4685
02/26/2019 17H,4764
02/26/2019 16H,4735
02/26/2019 15H,4615
02/26/2019 14H,4986
02/26/2019 13H,5385
02/26/2019 12H,4852
02/26/2019 11H,4219
02/26/2019 10H,3336
02/26/2019 09H,3042
02/26/2019 08H,3061
02/26/2019 07H,3114
02/26/2019 06H,3149
02/26/2019 05H,3416
02/26/2019 04H,4285
02/26/2019 03H,5111
02/26/2019 02H,5562
02/26/2019 01H,5626
02/26/2019 00H,5731
02/25/2019 23H,5457
02/25/2019 22H,5171
02/25/2019 21H,4664
02/25/2019 20H,4515
02/25/2019 19H,4560
02/25/2019 18H,4570
02/25/2019 17H,4553
02/25/2019 16H,4694
02/25/2019 15H,4918
02/25/2019 14H,4823
02/25/2019 13H,4701
02/25/2019 12H,4484
02/25/2019 11H,3637
02/25/2019 10H,3001
02/25/2019 09H,2885
02/25/2019 08H,2782
02/25/2019 07H,2882
02/25/2019 06H,2960
02/25/2019 05H,2947
02/25/2019 04H,3552
02/25/2019 03H,4092
02/25/2019 02H,4629
02/25/2019 01H,4725
02/25/2019 00H,4828
02/24/2019 23H,4880
02/24/2019 22H,4576
02/24/2019 21H,4606
02/24/2019 20H,4640
02/24/2019 19H,4439
02/24/2019 18H,4463
02/24/2019 17H,4539
02/24/2019 16H,4485
02/24/2019 15H,4642
02/24/2019 14H,4617
02/24/2019 13H,4063
02/24/2019 12H,3578
02/24/2019 11H,3223
02/24/2019 10H,3043
02/24/2019 09H,3065
02/24/2019 08H,3218
02/24/2019 07H,3061
02/24/2019 06H,3361
02/24/2019 05H,3704
02/24/2019 04H,4160
02/24/2019 03H,4590
02/24/2019 02H,4873
02/24/2019 01H,5001
02/24/2019 00H,5073
02/23/2019 23H,4800
02/23/2019 22H,4431
02/23/2019 21H,4228
02/23/2019 20H,3980
02/23/2019 19H,3926
02/23/2019 18H,3920
02/23/2019 17H,3834
02/23/2019 16H,3899
02/23/2019 15H,4406
02/23/2019 14H,4549
02/23/2019 13H,4284
02/23/2019 12H,4039
02/23/2019 11H,3871
02/23/2019 10H,3573
02/23/2019 09H,3513
02/23/2019 08H,3575
02/23/2019 07H,3733
02/23/2019 06H,4010
02/23/2019 05H,4214
02/23/2019 04H,4620
02/23/2019 03H,4834
02/23/2019 02H,5031
02/23/2019 01H,4947
02/23/2019 00H,5144
02/22/2019 23H,4983
02/22/2019 22H,5003
02/22/2019 21H,4696
02/22/2019 20H,4453
02/22/2019 19H,4453
02/22/2019 18H,4465
02/22/2019 17H,4532
02/22/2019 16H,4762
02/22/2019 15H,5045
02/22/2019 14H,5063
02/22/2019 13H,5099
02/22/2019 12H,4812
02/22/2019 11H,4360
02/22/2019 10H,4022
02/22/2019 09H,3924
02/22/2019 08H,3925
02/22/2019 07H,3974
02/22/2019 06H,3849
02/22/2019 05H,4086
02/22/2019 04H,4943
02/22/2019 03H,5128
02/22/2019 02H,5926
02/22/2019 01H,6227
02/22/2019 00H,6463
02/21/2019 23H,6241
02/21/2019 22H,5760
02/21/2019 21H,5765
02/21/2019 20H,5714
02/21/2019 19H,5846
02/21/2019 18H,5758
02/21/2019 17H,5999
02/21/2019 16H,6213
02/21/2019 15H,6205
02/21/2019 14H,6045
02/21/2019 13H,5808
02/21/2019 12H,5424
02/21/2019 11H,4437
02/21/2019 10H,3742
02/21/2019 09H,3680
02/21/2019 08H,3905
02/21/2019 07H,3866
02/21/2019 06H,4061
02/21/2019 05H,4554
02/21/2019 04H,5671
02/21/2019 03H,6420
02/21/2019 02H,6976
02/21/2019 01H,7331
02/21/2019 00H,7448
02/20/2019 23H,7493
02/20/2019 22H,7447
02/20/2019 21H,7359
02/20/2019 20H,7205
02/20/2019 19H,6946
02/20/2019 18H,6790
02/20/2019 17H,6766
02/20/2019 16H,6568
02/20/2019 15H,6620
02/20/2019 14H,6723
02/20/2019 13H,6599
02/20/2019 12H,5913
02/20/2019 11H,4888
02/20/2019 10H,4317
02/20/2019 09H,4108
02/20/2019 08H,3865
02/20/2019 07H,3746
02/20/2019 06H,4077
02/20/2019 05H,4141
02/20/2019 04H,5028
02/20/2019 03H,5794
02/20/2019 02H,6086
02/20/2019 01H,6234
02/20/2019 00H,6492
02/19/2019 23H,6258
02/19/2019 22H,5692
02/19/2019 21H,5484
02/19/2019 20H,5409
02/19/2019 19H,5630
02/19/2019 18H,5641
02/19/2019 17H,5647
02/19/2019 16H,6204
02/19/2019 15H,6356
02/19/2019 14H,6242
02/19/2019 13H,6014
02/19/2019 12H,5435
02/19/2019 11H,4707
02/19/2019 10H,4160
02/19/2019 09H,3655
02/19/2019 08H,3468
02/19/2019 07H,3371
02/19/2019 06H,3646
02/19/2019 05H,3951
02/19/2019 04H,4842
02/19/2019 03H,5583
02/19/2019 02H,6068
02/19/2019 01H,6379
02/19/2019 00H,6338
02/18/2019 23H,6414
02/18/2019 22H,6350
02/18/2019 21H,6260
02/18/2019 20H,6336
02/18/2019 19H,6545
02/18/2019 18H,6564
02/18/2019 17H,6469
02/18/2019 16H,6325
02/18/2019 15H,6275
02/18/2019 14H,6151
02/18/2019 13H,5320
02/18/2019 12H,4820
02/18/2019 11H,4219
02/18/2019 10H,3808
02/18/2019 09H,3603
02/18/2019 08H,3544
02/18/2019 07H,3525
02/18/2019 06H,3321
02/18/2019 05H,3399
02/18/2019 04H,3751
02/18/2019 03H,4130
02/18/2019 02H,4416
02/18/2019 01H,4471
02/18/2019 00H,4737
02/17/2019 23H,4882
02/17/2019 22H,4290
02/17/2019 21H,3877
02/17/2019 20H,3198
02/17/2019 19H,2777
02/17/2019 18H,2661
02/17/2019 17H,2929
02/17/2019 16H,2889
02/17/2019 15H,3268
02/17/2019 14H,3397
02/17/2019 13H,3386
02/17/2019 12H,3102
02/17/2019 11H,2742
02/17/2019 10H,2493
02/17/2019 09H,2538
02/17/2019 08H,2438
02/17/2019 07H,2598
02/17/2019 06H,2966
02/17/2019 05H,3395
02/17/2019 04H,3825
02/17/2019 03H,3984
02/17/2019 02H,3915
02/17/2019 01H,4182
02/17/2019 00H,4273
02/16/2019 23H,4165
02/16/2019 22H,3792
02/16/2019 21H,3154
02/16/2019 20H,2896
