Net generation from wind for New England (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390112&sdid=EBA.NE-ALL.NG.WND.H
19:16:29 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NE-ALL.NG.WND.H megawatthours
09/6/2019 12H,155
09/6/2019 11H,146
09/6/2019 10H,108
09/6/2019 09H,133
09/6/2019 08H,180
09/6/2019 07H,179
09/6/2019 06H,212
09/6/2019 05H,249
09/6/2019 04H,303
09/6/2019 03H,350
09/6/2019 02H,331
09/6/2019 01H,260
09/6/2019 00H,212
09/5/2019 23H,157
09/5/2019 22H,152
09/5/2019 21H,174
09/5/2019 20H,149
09/5/2019 19H,144
09/5/2019 18H,145
09/5/2019 17H,117
09/5/2019 16H,115
09/5/2019 15H,200
09/5/2019 14H,248
09/5/2019 13H,326
09/5/2019 12H,545
09/5/2019 11H,596
09/5/2019 10H,635
09/5/2019 09H,718
09/5/2019 08H,767
09/5/2019 07H,797
09/5/2019 06H,803
09/5/2019 05H,826
09/5/2019 04H,801
09/5/2019 03H,762
09/5/2019 02H,767
09/5/2019 01H,844
09/5/2019 00H,833
09/4/2019 23H,744
09/4/2019 22H,692
09/4/2019 21H,650
09/4/2019 20H,606
09/4/2019 19H,576
09/4/2019 18H,617
09/4/2019 17H,643
09/4/2019 16H,637
09/4/2019 15H,654
09/4/2019 14H,607
09/4/2019 13H,585
09/4/2019 12H,597
09/4/2019 11H,488
09/4/2019 10H,427
09/4/2019 09H,380
09/4/2019 08H,322
09/4/2019 07H,281
09/4/2019 06H,265
09/4/2019 05H,223
09/4/2019 04H,177
09/4/2019 03H,106
09/4/2019 02H,49
09/4/2019 01H,33
09/4/2019 00H,12
09/3/2019 23H,7
09/3/2019 22H,10
09/3/2019 21H,25
09/3/2019 20H,42
09/3/2019 19H,36
09/3/2019 18H,39
09/3/2019 17H,32
09/3/2019 16H,42
09/3/2019 15H,70
09/3/2019 14H,110
09/3/2019 13H,147
09/3/2019 12H,162
09/3/2019 11H,185
09/3/2019 10H,114
09/3/2019 09H,97
09/3/2019 08H,168
09/3/2019 07H,182
09/3/2019 06H,206
09/3/2019 05H,206
09/3/2019 04H,202
09/3/2019 03H,232
09/3/2019 02H,278
09/3/2019 01H,296
09/3/2019 00H,309
09/2/2019 23H,354
09/2/2019 22H,394
09/2/2019 21H,355
09/2/2019 20H,394
09/2/2019 19H,459
09/2/2019 18H,502
09/2/2019 17H,571
09/2/2019 16H,588
09/2/2019 15H,582
09/2/2019 14H,571
09/2/2019 13H,520
09/2/2019 12H,442
09/2/2019 11H,450
09/2/2019 10H,404
09/2/2019 09H,378
09/2/2019 08H,380
09/2/2019 07H,371
09/2/2019 06H,379
09/2/2019 05H,376
09/2/2019 04H,409
09/2/2019 03H,424
09/2/2019 02H,395
09/2/2019 01H,340
09/2/2019 00H,224
09/1/2019 23H,120
09/1/2019 22H,68
09/1/2019 21H,35
09/1/2019 20H,24
09/1/2019 19H,29
09/1/2019 18H,38
09/1/2019 17H,32
09/1/2019 16H,29
09/1/2019 15H,29
09/1/2019 14H,25
09/1/2019 13H,25
09/1/2019 12H,47
09/1/2019 11H,66
09/1/2019 10H,84
09/1/2019 09H,132
09/1/2019 08H,182
09/1/2019 07H,264
09/1/2019 06H,298
09/1/2019 05H,357
09/1/2019 04H,443
09/1/2019 03H,504
09/1/2019 02H,474
09/1/2019 01H,457
09/1/2019 00H,384
08/31/2019 23H,373
08/31/2019 22H,445
08/31/2019 21H,434
08/31/2019 20H,473
08/31/2019 19H,504
08/31/2019 18H,487
08/31/2019 17H,465
08/31/2019 16H,465
08/31/2019 15H,420
08/31/2019 14H,265
08/31/2019 13H,250
08/31/2019 12H,320
08/31/2019 11H,336
08/31/2019 10H,291
08/31/2019 09H,285
08/31/2019 08H,299
08/31/2019 07H,357
08/31/2019 06H,422
08/31/2019 05H,500
08/31/2019 04H,606
08/31/2019 03H,653
08/31/2019 02H,665
08/31/2019 01H,661
08/31/2019 00H,545
08/30/2019 23H,441
08/30/2019 22H,490
08/30/2019 21H,563
08/30/2019 20H,519
08/30/2019 19H,491
08/30/2019 18H,418
08/30/2019 17H,402
08/30/2019 16H,368
08/30/2019 15H,243
08/30/2019 14H,177
08/30/2019 13H,198
08/30/2019 12H,230
08/30/2019 11H,217
08/30/2019 10H,253
08/30/2019 09H,264
08/30/2019 08H,301
08/30/2019 07H,345
08/30/2019 06H,400
08/30/2019 05H,401
08/30/2019 04H,331
08/30/2019 03H,284
08/30/2019 02H,227
08/30/2019 01H,249
08/30/2019 00H,212
08/29/2019 23H,168
08/29/2019 22H,212
08/29/2019 21H,223
08/29/2019 20H,167
08/29/2019 19H,130
08/29/2019 18H,131
08/29/2019 17H,140
08/29/2019 16H,117
08/29/2019 15H,136
08/29/2019 14H,176
08/29/2019 13H,250
08/29/2019 12H,324
08/29/2019 11H,337
08/29/2019 10H,292
08/29/2019 09H,269
08/29/2019 08H,247
08/29/2019 07H,213
08/29/2019 06H,212
08/29/2019 05H,187
08/29/2019 04H,149
08/29/2019 03H,146
08/29/2019 02H,190
08/29/2019 01H,237
08/29/2019 00H,253
08/28/2019 23H,283
08/28/2019 22H,311
08/28/2019 21H,274
08/28/2019 20H,266
08/28/2019 19H,247
08/28/2019 18H,179
08/28/2019 17H,144
08/28/2019 16H,98
08/28/2019 15H,63
08/28/2019 14H,67
08/28/2019 13H,88
08/28/2019 12H,100
08/28/2019 11H,118
08/28/2019 10H,133
08/28/2019 09H,168
08/28/2019 08H,221
08/28/2019 07H,221
08/28/2019 06H,253
08/28/2019 05H,282
08/28/2019 04H,332
08/28/2019 03H,341
08/28/2019 02H,333
08/28/2019 01H,277
08/28/2019 00H,182
08/27/2019 23H,94
08/27/2019 22H,48
08/27/2019 21H,39
08/27/2019 20H,25
08/27/2019 19H,21
08/27/2019 18H,23
08/27/2019 17H,26
08/27/2019 16H,20
08/27/2019 15H,16
08/27/2019 14H,26
08/27/2019 13H,71
08/27/2019 12H,97
08/27/2019 11H,100
08/27/2019 10H,54
08/27/2019 09H,27
08/27/2019 08H,21
08/27/2019 07H,14
08/27/2019 06H,9
08/27/2019 05H,11
08/27/2019 04H,8
08/27/2019 03H,8
08/27/2019 02H,16
08/27/2019 01H,25
08/27/2019 00H,28
08/26/2019 23H,33
08/26/2019 22H,29
08/26/2019 21H,36
08/26/2019 20H,44
08/26/2019 19H,57
08/26/2019 18H,87
08/26/2019 17H,77
08/26/2019 16H,76
08/26/2019 15H,73
08/26/2019 14H,87
08/26/2019 13H,106
08/26/2019 12H,107
08/26/2019 11H,105
08/26/2019 10H,97
08/26/2019 09H,104
08/26/2019 08H,117
08/26/2019 07H,120
08/26/2019 06H,121
08/26/2019 05H,99
08/26/2019 04H,93
08/26/2019 03H,108
08/26/2019 02H,100
08/26/2019 01H,98
08/26/2019 00H,72
08/25/2019 23H,66
08/25/2019 22H,72
08/25/2019 21H,82
08/25/2019 20H,93
08/25/2019 19H,111
08/25/2019 18H,116
08/25/2019 17H,102
08/25/2019 16H,91
08/25/2019 15H,74
08/25/2019 14H,72
08/25/2019 13H,75
08/25/2019 12H,89
08/25/2019 11H,105
08/25/2019 10H,95
08/25/2019 09H,86
08/25/2019 08H,110
08/25/2019 07H,123
08/25/2019 06H,152
08/25/2019 05H,170
08/25/2019 04H,174
08/25/2019 03H,129
08/25/2019 02H,134
08/25/2019 01H,119
08/25/2019 00H,89
08/24/2019 23H,85
08/24/2019 22H,66
08/24/2019 21H,62
08/24/2019 20H,65
08/24/2019 19H,80
08/24/2019 18H,106
08/24/2019 17H,112
08/24/2019 16H,186
08/24/2019 15H,247
08/24/2019 14H,293
08/24/2019 13H,334
08/24/2019 12H,368
08/24/2019 11H,399
08/24/2019 10H,432
08/24/2019 09H,398
08/24/2019 08H,409
08/24/2019 07H,470
08/24/2019 06H,506
08/24/2019 05H,566
08/24/2019 04H,628
08/24/2019 03H,647
08/24/2019 02H,675
08/24/2019 01H,659
08/24/2019 00H,646
08/23/2019 23H,563
08/23/2019 22H,622
08/23/2019 21H,661
08/23/2019 20H,624
08/23/2019 19H,548
08/23/2019 18H,456
08/23/2019 17H,427
08/23/2019 16H,399
08/23/2019 15H,346
08/23/2019 14H,268
08/23/2019 13H,224
08/23/2019 12H,296
08/23/2019 11H,257
08/23/2019 10H,235
08/23/2019 09H,256
08/23/2019 08H,247
08/23/2019 07H,291
08/23/2019 06H,405
08/23/2019 05H,479
08/23/2019 04H,481
08/23/2019 03H,440
08/23/2019 02H,446
08/23/2019 01H,399
08/23/2019 00H,367
08/22/2019 23H,407
08/22/2019 22H,380
08/22/2019 21H,364
08/22/2019 20H,333
08/22/2019 19H,251
08/22/2019 18H,224
08/22/2019 17H,210
08/22/2019 16H,175
08/22/2019 15H,140
08/22/2019 14H,116
08/22/2019 13H,117
08/22/2019 12H,145
08/22/2019 11H,165
08/22/2019 10H,236
08/22/2019 09H,215
08/22/2019 08H,200
08/22/2019 07H,213
08/22/2019 06H,213
08/22/2019 05H,238
08/22/2019 04H,214
08/22/2019 03H,190
08/22/2019 02H,158
08/22/2019 01H,157
08/22/2019 00H,164
08/21/2019 23H,247
08/21/2019 22H,219
08/21/2019 21H,247
08/21/2019 20H,260
08/21/2019 19H,227
08/21/2019 18H,179
08/21/2019 17H,155
08/21/2019 16H,113
08/21/2019 15H,108
08/21/2019 14H,113
08/21/2019 13H,136
08/21/2019 12H,193
08/21/2019 11H,214
08/21/2019 10H,216
08/21/2019 09H,206
08/21/2019 08H,198
08/21/2019 07H,191
08/21/2019 06H,185
08/21/2019 05H,200
08/21/2019 04H,244
08/21/2019 03H,252
08/21/2019 02H,188
08/21/2019 01H,139
08/21/2019 00H,88
08/20/2019 23H,82
08/20/2019 22H,92
08/20/2019 21H,92
08/20/2019 20H,60
08/20/2019 19H,25
08/20/2019 18H,18
08/20/2019 17H,24
08/20/2019 16H,35
08/20/2019 15H,35
08/20/2019 14H,31
08/20/2019 13H,53
08/20/2019 12H,176
08/20/2019 11H,319
08/20/2019 10H,390
08/20/2019 09H,410
08/20/2019 08H,428
08/20/2019 07H,456
08/20/2019 06H,541
08/20/2019 05H,569
08/20/2019 04H,608
08/20/2019 03H,564
08/20/2019 02H,460
08/20/2019 01H,358
08/20/2019 00H,311
08/19/2019 23H,293
08/19/2019 22H,297
08/19/2019 21H,270
08/19/2019 20H,272
08/19/2019 19H,187
08/19/2019 18H,132
08/19/2019 17H,102
08/19/2019 16H,97
08/19/2019 15H,92
08/19/2019 14H,113
08/19/2019 13H,135
08/19/2019 12H,151
08/19/2019 11H,142
08/19/2019 10H,123
08/19/2019 09H,111
08/19/2019 08H,155
08/19/2019 07H,195
08/19/2019 06H,224
08/19/2019 05H,223
08/19/2019 04H,195
08/19/2019 03H,172
08/19/2019 02H,133
08/19/2019 01H,94
08/19/2019 00H,57
08/18/2019 23H,54
08/18/2019 22H,40
08/18/2019 21H,35
08/18/2019 20H,22
08/18/2019 19H,19
08/18/2019 18H,14
08/18/2019 17H,9
08/18/2019 16H,9
08/18/2019 15H,4
08/18/2019 14H,6
08/18/2019 13H,11
08/18/2019 12H,19
08/18/2019 11H,42
08/18/2019 10H,49
08/18/2019 09H,51
08/18/2019 08H,42
08/18/2019 07H,58
08/18/2019 06H,73
08/18/2019 05H,87
08/18/2019 04H,117
08/18/2019 03H,101
08/18/2019 02H,86
08/18/2019 01H,122
08/18/2019 00H,148
08/17/2019 23H,128
08/17/2019 22H,128
08/17/2019 21H,148
08/17/2019 20H,152
08/17/2019 19H,118
08/17/2019 18H,95
08/17/2019 17H,94
08/17/2019 16H,83
08/17/2019 15H,84
08/17/2019 14H,79
08/17/2019 13H,96
08/17/2019 12H,119
08/17/2019 11H,155
08/17/2019 10H,151
08/17/2019 09H,160
08/17/2019 08H,136
08/17/2019 07H,170
08/17/2019 06H,226
08/17/2019 05H,253
08/17/2019 04H,219
08/17/2019 03H,189
08/17/2019 02H,168
08/17/2019 01H,151
08/17/2019 00H,121
08/16/2019 23H,99
08/16/2019 22H,87
08/16/2019 21H,88
08/16/2019 20H,85
08/16/2019 19H,84
08/16/2019 18H,91
08/16/2019 17H,94
08/16/2019 16H,81
08/16/2019 15H,101
08/16/2019 14H,132
08/16/2019 13H,103
08/16/2019 12H,143
08/16/2019 11H,151
08/16/2019 10H,141
08/16/2019 09H,106
08/16/2019 08H,113
08/16/2019 07H,144
08/16/2019 06H,134
08/16/2019 05H,113
08/16/2019 04H,77
08/16/2019 03H,55
08/16/2019 02H,58
08/16/2019 01H,55
08/16/2019 00H,35
08/15/2019 23H,34
08/15/2019 22H,26
08/15/2019 21H,18
08/15/2019 20H,15
08/15/2019 19H,15
08/15/2019 18H,8
08/15/2019 17H,4
08/15/2019 16H,7
08/15/2019 15H,16
08/15/2019 14H,37
08/15/2019 13H,90
08/15/2019 12H,174
08/15/2019 11H,181
08/15/2019 10H,163
08/15/2019 09H,163
08/15/2019 08H,147
08/15/2019 07H,123
08/15/2019 06H,115
08/15/2019 05H,111
08/15/2019 04H,110
08/15/2019 03H,117
08/15/2019 02H,83
08/15/2019 01H,65
08/15/2019 00H,40
08/14/2019 23H,34
08/14/2019 22H,29
08/14/2019 21H,21
08/14/2019 20H,19
08/14/2019 19H,13
08/14/2019 18H,12
08/14/2019 17H,12
08/14/2019 16H,11
08/14/2019 15H,14
08/14/2019 14H,28
08/14/2019 13H,62
08/14/2019 12H,123
08/14/2019 11H,140
08/14/2019 10H,138
08/14/2019 09H,140
08/14/2019 08H,123
08/14/2019 07H,134
08/14/2019 06H,149
08/14/2019 05H,158
08/14/2019 04H,172
08/14/2019 03H,145
08/14/2019 02H,153
08/14/2019 01H,174
08/14/2019 00H,103
08/13/2019 23H,126
08/13/2019 22H,142
08/13/2019 21H,136
08/13/2019 20H,152
08/13/2019 19H,152
08/13/2019 18H,126
08/13/2019 17H,89
08/13/2019 16H,80
08/13/2019 15H,64
08/13/2019 14H,79
08/13/2019 13H,109
08/13/2019 12H,176
08/13/2019 11H,264
08/13/2019 10H,344
08/13/2019 09H,423
08/13/2019 08H,443
08/13/2019 07H,486
08/13/2019 06H,458
08/13/2019 05H,427
08/13/2019 04H,368
08/13/2019 03H,326
08/13/2019 02H,270
08/13/2019 01H,230
08/13/2019 00H,198
08/12/2019 23H,209
08/12/2019 22H,248
08/12/2019 21H,248
08/12/2019 20H,236
08/12/2019 19H,260
08/12/2019 18H,240
08/12/2019 17H,260
08/12/2019 16H,275
08/12/2019 15H,288
08/12/2019 14H,273
08/12/2019 13H,325
08/12/2019 12H,464
08/12/2019 11H,474
08/12/2019 10H,492
08/12/2019 09H,531
08/12/2019 08H,497
08/12/2019 07H,521
08/12/2019 06H,559
08/12/2019 05H,597
08/12/2019 04H,607
08/12/2019 03H,668
08/12/2019 02H,633
08/12/2019 01H,546
08/12/2019 00H,475
08/11/2019 23H,545
08/11/2019 22H,687
08/11/2019 21H,704
08/11/2019 20H,664
08/11/2019 19H,682
08/11/2019 18H,637
08/11/2019 17H,629
08/11/2019 16H,554
08/11/2019 15H,536
08/11/2019 14H,404
08/11/2019 13H,445
08/11/2019 12H,477
08/11/2019 11H,481
08/11/2019 10H,491
08/11/2019 09H,530
08/11/2019 08H,583
08/11/2019 07H,603
08/11/2019 06H,650
08/11/2019 05H,591
08/11/2019 04H,594
08/11/2019 03H,585
08/11/2019 02H,544
08/11/2019 01H,477
08/11/2019 00H,455
08/10/2019 23H,485
08/10/2019 22H,537
08/10/2019 21H,589
08/10/2019 20H,527
08/10/2019 19H,529
08/10/2019 18H,498
08/10/2019 17H,426
08/10/2019 16H,370
08/10/2019 15H,280
08/10/2019 14H,247
08/10/2019 13H,227
08/10/2019 12H,274
08/10/2019 11H,296
08/10/2019 10H,330
08/10/2019 09H,317
08/10/2019 08H,287
08/10/2019 07H,280
08/10/2019 06H,339
08/10/2019 05H,368
08/10/2019 04H,352
08/10/2019 03H,370
08/10/2019 02H,347
08/10/2019 01H,331
08/10/2019 00H,320
08/9/2019 23H,282
08/9/2019 22H,253
08/9/2019 21H,282
08/9/2019 20H,316
08/9/2019 19H,291
08/9/2019 18H,293
08/9/2019 17H,330
08/9/2019 16H,314
08/9/2019 15H,312
08/9/2019 14H,262
08/9/2019 13H,242
08/9/2019 12H,328
08/9/2019 11H,385
08/9/2019 10H,381
08/9/2019 09H,412
08/9/2019 08H,409
08/9/2019 07H,358
08/9/2019 06H,325
08/9/2019 05H,340
08/9/2019 04H,325
08/9/2019 03H,369
08/9/2019 02H,325
08/9/2019 01H,257
08/9/2019 00H,280
08/8/2019 23H,371
08/8/2019 22H,368
08/8/2019 21H,375
08/8/2019 20H,402
08/8/2019 19H,414
08/8/2019 18H,434
08/8/2019 17H,403
08/8/2019 16H,396
08/8/2019 15H,386
08/8/2019 14H,374
08/8/2019 13H,394
08/8/2019 12H,377
08/8/2019 11H,335
08/8/2019 10H,291
08/8/2019 09H,296
08/8/2019 08H,262
08/8/2019 07H,259
08/8/2019 06H,229
08/8/2019 05H,224
08/8/2019 04H,221
08/8/2019 03H,210
08/8/2019 02H,210
08/8/2019 01H,228
08/8/2019 00H,268
08/7/2019 23H,250
08/7/2019 22H,194
08/7/2019 21H,156
08/7/2019 20H,139
08/7/2019 19H,120
08/7/2019 18H,100
08/7/2019 17H,82
08/7/2019 16H,57
08/7/2019 15H,42
08/7/2019 14H,34
08/7/2019 13H,40
08/7/2019 12H,71
08/7/2019 11H,79
08/7/2019 10H,104
08/7/2019 09H,130
08/7/2019 08H,140
08/7/2019 07H,201
08/7/2019 06H,257
08/7/2019 05H,288
08/7/2019 04H,290
08/7/2019 03H,281
08/7/2019 02H,307
08/7/2019 01H,312
08/7/2019 00H,268
08/6/2019 23H,255
08/6/2019 22H,254
08/6/2019 21H,238
08/6/2019 20H,205
08/6/2019 19H,193
08/6/2019 18H,171
08/6/2019 17H,156
08/6/2019 16H,135
08/6/2019 15H,87
08/6/2019 14H,56
08/6/2019 13H,62
08/6/2019 12H,100
08/6/2019 11H,110
08/6/2019 10H,91
08/6/2019 09H,114
08/6/2019 08H,131
08/6/2019 07H,132
08/6/2019 06H,133
08/6/2019 05H,128
08/6/2019 04H,124
08/6/2019 03H,92
08/6/2019 02H,82
08/6/2019 01H,85
08/6/2019 00H,68
08/5/2019 23H,90
08/5/2019 22H,113
08/5/2019 21H,113
08/5/2019 20H,108
08/5/2019 19H,110
08/5/2019 18H,114
08/5/2019 17H,103
08/5/2019 16H,110
08/5/2019 15H,110
08/5/2019 14H,108
08/5/2019 13H,116
08/5/2019 12H,216
08/5/2019 11H,300
08/5/2019 10H,301
08/5/2019 09H,287
08/5/2019 08H,305
08/5/2019 07H,331
08/5/2019 06H,340
08/5/2019 05H,343
08/5/2019 04H,327
08/5/2019 03H,355
08/5/2019 02H,422
08/5/2019 01H,409
08/5/2019 00H,399
08/4/2019 23H,363
08/4/2019 22H,367
08/4/2019 21H,366
08/4/2019 20H,341
08/4/2019 19H,355
08/4/2019 18H,358
08/4/2019 17H,354
08/4/2019 16H,310
08/4/2019 15H,219
08/4/2019 14H,113
08/4/2019 13H,73
08/4/2019 12H,102
08/4/2019 11H,146
08/4/2019 10H,135
08/4/2019 09H,170
08/4/2019 08H,213
08/4/2019 07H,213
08/4/2019 06H,234
08/4/2019 05H,329
08/4/2019 04H,361
08/4/2019 03H,383
08/4/2019 02H,326
08/4/2019 01H,356
08/4/2019 00H,321
08/3/2019 23H,287
08/3/2019 22H,289
08/3/2019 21H,306
08/3/2019 20H,309
08/3/2019 19H,274
08/3/2019 18H,261
08/3/2019 17H,197
08/3/2019 16H,109
08/3/2019 15H,76
08/3/2019 14H,71
08/3/2019 13H,103
08/3/2019 12H,165
08/3/2019 11H,183
08/3/2019 10H,149
08/3/2019 09H,134
08/3/2019 08H,108
08/3/2019 07H,120
08/3/2019 06H,130
08/3/2019 05H,133
08/3/2019 04H,110
08/3/2019 03H,100
08/3/2019 02H,113
08/3/2019 01H,124
08/3/2019 00H,118
08/2/2019 23H,115
08/2/2019 22H,113
08/2/2019 21H,119
08/2/2019 20H,139
08/2/2019 19H,109
08/2/2019 18H,115
08/2/2019 17H,115
08/2/2019 16H,69
08/2/2019 15H,30
08/2/2019 14H,32
08/2/2019 13H,100
08/2/2019 12H,183
08/2/2019 11H,250
08/2/2019 10H,277
08/2/2019 09H,291
08/2/2019 08H,286
08/2/2019 07H,254
08/2/2019 06H,248
08/2/2019 05H,223
08/2/2019 04H,227
08/2/2019 03H,213
08/2/2019 02H,188
08/2/2019 01H,185
08/2/2019 00H,177
08/1/2019 23H,206
08/1/2019 22H,202
08/1/2019 21H,182
08/1/2019 20H,171
08/1/2019 19H,158
08/1/2019 18H,167
08/1/2019 17H,164
08/1/2019 16H,182
08/1/2019 15H,173
08/1/2019 14H,178
08/1/2019 13H,164
08/1/2019 12H,218
08/1/2019 11H,228
08/1/2019 10H,213
08/1/2019 09H,187
08/1/2019 08H,161
08/1/2019 07H,136
08/1/2019 06H,135
08/1/2019 05H,120
08/1/2019 04H,137
08/1/2019 03H,111
08/1/2019 02H,107
08/1/2019 01H,138
08/1/2019 00H,160
07/31/2019 23H,109
07/31/2019 22H,102
07/31/2019 21H,145
07/31/2019 20H,128
07/31/2019 19H,137
07/31/2019 18H,153
07/31/2019 17H,150
07/31/2019 16H,121
07/31/2019 15H,99
07/31/2019 14H,90
07/31/2019 13H,103
07/31/2019 12H,125
07/31/2019 11H,159
07/31/2019 10H,141
07/31/2019 09H,131
07/31/2019 08H,113
07/31/2019 07H,141
07/31/2019 06H,204
07/31/2019 05H,256
07/31/2019 04H,316
07/31/2019 03H,340
07/31/2019 02H,360
07/31/2019 01H,420
07/31/2019 00H,419
07/30/2019 23H,320
07/30/2019 22H,354
07/30/2019 21H,292
07/30/2019 20H,259
07/30/2019 19H,190
07/30/2019 18H,151
07/30/2019 17H,104
07/30/2019 16H,55
07/30/2019 15H,30
07/30/2019 14H,32
07/30/2019 13H,55
07/30/2019 12H,91
07/30/2019 11H,103
07/30/2019 10H,109
07/30/2019 09H,89
07/30/2019 08H,112
07/30/2019 07H,128
07/30/2019 06H,177
07/30/2019 05H,200
07/30/2019 04H,185
07/30/2019 03H,165
07/30/2019 02H,146
07/30/2019 01H,119
07/30/2019 00H,103
07/29/2019 23H,113
07/29/2019 22H,122
07/29/2019 21H,125
07/29/2019 20H,138
07/29/2019 19H,113
07/29/2019 18H,74
07/29/2019 17H,45
07/29/2019 16H,30
07/29/2019 15H,22
07/29/2019 14H,25
07/29/2019 13H,42
07/29/2019 12H,95
07/29/2019 11H,143
07/29/2019 10H,157
07/29/2019 09H,215
07/29/2019 08H,291
07/29/2019 07H,300
07/29/2019 06H,327
07/29/2019 05H,315
07/29/2019 04H,285
07/29/2019 03H,255
07/29/2019 02H,281
07/29/2019 01H,325
07/29/2019 00H,387
07/28/2019 23H,348
07/28/2019 22H,355
07/28/2019 21H,350
07/28/2019 20H,368
07/28/2019 19H,315
07/28/2019 18H,287
07/28/2019 17H,242
07/28/2019 16H,168
07/28/2019 15H,105
07/28/2019 14H,83
07/28/2019 13H,94
07/28/2019 12H,139
07/28/2019 11H,215
07/28/2019 10H,274
07/28/2019 09H,325
07/28/2019 08H,339
07/28/2019 07H,375
07/28/2019 06H,375
07/28/2019 05H,407
07/28/2019 04H,421
07/28/2019 03H,415
07/28/2019 02H,399
07/28/2019 01H,336
07/28/2019 00H,246
07/27/2019 23H,203
07/27/2019 22H,168
07/27/2019 21H,123
07/27/2019 20H,98
07/27/2019 19H,87
07/27/2019 18H,91
07/27/2019 17H,72
07/27/2019 16H,54
07/27/2019 15H,31
07/27/2019 14H,21
07/27/2019 13H,30
07/27/2019 12H,55
07/27/2019 11H,76
07/27/2019 10H,72
07/27/2019 09H,89
07/27/2019 08H,129
07/27/2019 07H,152
07/27/2019 06H,174
07/27/2019 05H,200
07/27/2019 04H,251
07/27/2019 03H,285
07/27/2019 02H,273
07/27/2019 01H,199
07/27/2019 00H,116
07/26/2019 23H,92
07/26/2019 22H,95
07/26/2019 21H,88
07/26/2019 20H,66
07/26/2019 19H,50
07/26/2019 18H,31
07/26/2019 17H,22
07/26/2019 16H,17
07/26/2019 15H,12
07/26/2019 14H,5
07/26/2019 13H,17
07/26/2019 12H,52
07/26/2019 11H,87
07/26/2019 10H,85
07/26/2019 09H,107
07/26/2019 08H,125
07/26/2019 07H,119
07/26/2019 06H,139
07/26/2019 05H,99
07/26/2019 04H,51
07/26/2019 03H,28
07/26/2019 02H,22
07/26/2019 01H,21
07/26/2019 00H,27
07/25/2019 23H,33
07/25/2019 22H,44
07/25/2019 21H,42
07/25/2019 20H,30
07/25/2019 19H,28
07/25/2019 18H,26
07/25/2019 17H,23
07/25/2019 16H,19
07/25/2019 15H,26
07/25/2019 14H,37
07/25/2019 13H,48
07/25/2019 12H,60
07/25/2019 11H,71
07/25/2019 10H,76
07/25/2019 09H,68
07/25/2019 08H,95
07/25/2019 07H,123
07/25/2019 06H,141
07/25/2019 05H,164
07/25/2019 04H,162
07/25/2019 03H,125
07/25/2019 02H,110
07/25/2019 01H,126
07/25/2019 00H,127
07/24/2019 23H,135
07/24/2019 22H,154
07/24/2019 21H,145
07/24/2019 20H,112
07/24/2019 19H,103
07/24/2019 18H,114
07/24/2019 17H,95
07/24/2019 16H,86
07/24/2019 15H,96
07/24/2019 14H,107
07/24/2019 13H,113
07/24/2019 12H,110
07/24/2019 11H,120
07/24/2019 10H,93
07/24/2019 09H,97
07/24/2019 08H,117
07/24/2019 07H,154
07/24/2019 06H,167
07/24/2019 05H,170
07/24/2019 04H,188
07/24/2019 03H,147
07/24/2019 02H,102
07/24/2019 01H,82
07/24/2019 00H,43
07/23/2019 23H,40
07/23/2019 22H,32
07/23/2019 21H,32
07/23/2019 20H,48
07/23/2019 19H,49
07/23/2019 18H,58
07/23/2019 17H,54
07/23/2019 16H,49
07/23/2019 15H,38
07/23/2019 14H,47
07/23/2019 13H,77
07/23/2019 12H,88
07/23/2019 11H,82
07/23/2019 10H,65
07/23/2019 09H,29
07/23/2019 08H,23
07/23/2019 07H,20
07/23/2019 06H,27
07/23/2019 05H,37
07/23/2019 04H,44
07/23/2019 03H,53
07/23/2019 02H,75
07/23/2019 01H,85
07/23/2019 00H,118
07/22/2019 23H,120
07/22/2019 22H,99
07/22/2019 21H,118
07/22/2019 20H,107
07/22/2019 19H,95
07/22/2019 18H,89
07/22/2019 17H,93
07/22/2019 16H,64
07/22/2019 15H,36
07/22/2019 14H,64
07/22/2019 13H,109
07/22/2019 12H,131
07/22/2019 11H,166
07/22/2019 10H,151
07/22/2019 09H,158
07/22/2019 08H,211
07/22/2019 07H,168
07/22/2019 06H,181
07/22/2019 05H,171
07/22/2019 04H,182
07/22/2019 03H,189
07/22/2019 02H,283
07/22/2019 01H,259
07/22/2019 00H,300
07/21/2019 23H,304
07/21/2019 22H,310
07/21/2019 21H,356
07/21/2019 20H,428
07/21/2019 19H,453
07/21/2019 18H,540
07/21/2019 17H,619
07/21/2019 16H,530
07/21/2019 15H,456
07/21/2019 14H,397
07/21/2019 13H,328
07/21/2019 12H,366
07/21/2019 11H,306
07/21/2019 10H,294
07/21/2019 09H,347
07/21/2019 08H,486
07/21/2019 07H,599
07/21/2019 06H,617
07/21/2019 05H,599
07/21/2019 04H,617
07/21/2019 03H,580
07/21/2019 02H,510
07/21/2019 01H,444
07/21/2019 00H,365
07/20/2019 23H,284
07/20/2019 22H,235
07/20/2019 21H,183
07/20/2019 20H,156
07/20/2019 19H,177
07/20/2019 18H,200
07/20/2019 17H,225
07/20/2019 16H,243
07/20/2019 15H,273
07/20/2019 14H,306
07/20/2019 13H,320
